 ,Area,Mean,Min,Max,Slice,microns
117,9626.266,2.131,0,83,117,116
118,9626.266,2.022,0,88,118,117
119,9626.266,2.036,0,93,119,118
120,9626.266,1.915,0,88,120,119
121,9626.266,2.043,0,59,121,120
122,9626.266,1.967,0,67,122,121
123,9626.266,1.850,0,51,123,122
124,9626.266,1.927,0,59,124,123
125,9626.266,1.938,0,66,125,124
126,9626.266,2.172,0,53,126,125
127,9626.266,2.112,0,87,127,126
128,9626.266,2.230,0,65,128,127
129,9626.266,2.097,0,67,129,128
130,9626.266,2.110,0,85,130,129
131,9626.266,2.071,0,139,131,130
132,9626.266,2.095,0,81,132,131
133,9626.266,1.843,0,59,133,132
134,9626.266,1.907,0,69,134,133
135,9626.266,1.992,0,94,135,134
136,9626.266,2.061,0,113,136,135
137,9626.266,2.127,0,100,137,136
138,9626.266,2.070,0,90,138,137
139,9626.266,2.047,0,75,139,138
140,9626.266,2.092,0,62,140,139
141,9626.266,2.136,0,88,141,140
142,9626.266,2.009,0,117,142,141
143,9626.266,2.572,0,69,143,142
144,9626.266,2.322,0,91,144,143
145,9626.266,2.627,0,96,145,144
146,9626.266,2.139,0,61,146,145
147,9626.266,2.011,0,61,147,146
148,9626.266,1.934,0,64,148,147
149,9626.266,1.962,0,75,149,148
150,9626.266,2.349,0,65,150,149
151,9626.266,2.127,0,77,151,150
152,9626.266,2.043,0,83,152,151
153,9626.266,2.078,0,67,153,152
154,9626.266,1.798,0,108,154,153
155,9626.266,1.835,0,97,155,154
156,9626.266,1.970,0,86,156,155
157,9626.266,1.806,0,65,157,156
158,9626.266,1.943,0,87,158,157
159,9626.266,1.850,0,139,159,158
160,9626.266,1.821,0,99,160,159
161,9626.266,1.608,0,121,161,160
162,9626.266,1.829,0,134,162,161
163,9626.266,2.177,0,95,163,162
164,9626.266,1.875,0,86,164,163
165,9626.266,1.652,0,97,165,164
166,9626.266,1.733,0,127,166,165
167,9626.266,2.121,0,102,167,166
168,9626.266,1.913,0,92,168,167
169,9626.266,1.895,0,83,169,168
170,9626.266,1.751,0,105,170,169
171,9626.266,1.886,0,109,171,170
172,9626.266,2.101,0,95,172,171
173,9626.266,1.985,0,68,173,172
174,9626.266,1.622,0,79,174,173
175,9626.266,1.688,0,87,175,174
176,9626.266,1.798,0,75,176,175
177,9626.266,1.722,0,77,177,176
178,9626.266,1.873,0,84,178,177
179,9626.266,1.807,0,112,179,178
180,9626.266,1.831,0,96,180,179
181,9626.266,1.765,0,70,181,180
182,9626.266,1.888,0,86,182,181
183,9626.266,1.627,0,77,183,182
184,9626.266,1.849,0,119,184,183
185,9626.266,1.711,0,60,185,184
186,9626.266,1.948,0,61,186,185
187,9626.266,1.740,0,51,187,186
188,9626.266,1.708,0,71,188,187
