PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 9, filenames: A:[9]MAX_Pos001_1202204_TgUtrmcherry_K4K8MO.avi & B:[10]MAX_Pos001_1202204_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
1071,641,-5.061279774,5.582470894,1
1071,673,-5.217301846,5.891640663,1
1071,705,-3.298275709,4.836155891,1
1071,737,-0.5098152161,2.764361858,1
1071,769,-7.400444031,0.890791893,1
1071,801,-3.967747211,1.219618797,1
1071,833,-3.359970808,3.460535288,1
1071,865,-3.740592718,3.932859182,1
1071,897,-4.032522678,3.971349239,1
1071,929,-14.20989132,19.97200775,1
1071,961,8.013851166,14.79730892,1
1071,993,-3.194206476,2.542361498,1
1071,1025,-3.508239031,2.412594557,1
1071,1057,-5.089717865,1.985912442,1
1071,1089,-7.631780148,1.660105824,1
1071,1121,-7.210693836,1.27868402,1
1071,1153,-6.340192795,0.4325492382,1
1071,1185,-6.199221134,-0.3140844107,1
1071,1217,-6.435815811,-1.296212912,1
1071,1249,-6.578933239,-2.705708981,1
1071,1281,-6.505642891,-3.620034933,1
1071,1313,-4.341725826,-3.288867235,1
1071,1345,-2.67888093,-3.822164059,1
1071,1377,-2.709973097,-2.37152648,1
1071,1409,-1.832174301,-1.362195253,1
1071,1441,0.8004596233,-1.965213299,1
1071,1473,0.6721266508,-1.991768122,1
1071,1505,0.6635220647,-1.09736824,1
1071,1537,0.7994259596,-2.072746515,1
1071,1569,1.621868849,-1.604294538,1
1071,1601,1.243839741,-1.425911665,1
1071,1633,1.255568743,-1.863199592,1
1071,1665,1.508004308,-1.89922297,1
1071,1697,1.864326715,-1.556125045,1
1071,1729,2.333647251,-1.061966896,1
1071,1761,1.999980211,0.8491630554,1
1071,1793,1.124080658,1.027011514,1
1071,1825,0.3349554539,0.4047374129,1
1071,1857,1.036678791,0.3806692362,1
1071,1889,3.770439386,0.5877130032,1
1071,1921,-0.01310276985,0.05751990527,1
1071,1953,0.3879168034,0.09059024602,1
1071,1985,0.3254058063,0.2414526045,1
1071,2017,-0.3412051201,-0.1295897663,1
1103,33,-0.7664580345,1.675001144,1
1103,65,-2.019711733,2.69311142,1
1103,97,-3.547230721,3.236867428,1
1103,129,-2.949476719,5.520319939,1
1103,161,-5.430176735,24.52972031,1
1103,193,-0.8574919701,5.656919479,1
1103,225,-1.379181623,5.919606209,1
1103,257,-2.149282217,5.712870598,1
1103,289,-3.036664963,5.430045605,1
1103,321,-2.889925718,5.805994511,1
1103,353,-3.086132288,4.443161964,1
1103,385,-3.701092958,3.033666134,1
1103,417,-4.302598953,4.001063824,1
1103,449,-4.876064301,5.490557194,1
1103,481,-4.918415546,6.012606144,1
1103,513,-4.979651451,5.780780792,1
1103,545,-5.526815891,5.118900776,1
1103,577,-5.16721487,5.488723755,1
1103,609,-6.276402473,5.113214493,1
1103,641,-4.699973583,5.856255531,1
1103,673,-3.578730583,5.345621109,1
1103,705,-2.99066925,4.487377167,1
1103,737,-2.297041178,3.246454239,1
1103,769,-2.102965355,2.906419992,1
1103,801,-1.224040031,0.7023532391,1
1103,833,-3.065966606,3.450012207,1
1103,865,-5.386728287,4.810167313,1
1103,897,-5.339585304,4.021262646,1
1103,929,-2.204085588,5.603286743,1
1103,961,-0.3278095722,1.462814093,1
1103,993,-1.034454823,1.209807038,1
1103,1025,-3.848876476,1.570914745,1
1103,1057,-5.559859276,2.075452805,1
1103,1089,-6.445926666,1.976463199,1
1103,1121,-6.781920433,1.868714094,1
1103,1153,-6.995841026,1.684468389,1
1103,1185,-7.121940613,-1.076299191,1
1103,1217,-6.734312057,-0.9382375479,1
1103,1249,-6.169912338,-1.19493103,1
1103,1281,-6.131328106,-2.920496941,1
1103,1313,-5.04115057,-2.806135416,1
1103,1345,-2.718824863,-3.069437981,1
1103,1377,-1.120826244,-2.168481827,1
1103,1409,-1.0930897,-0.7272127867,1
1103,1441,0.8052203655,-0.8567608595,1
1103,1473,2.307076454,-2.372008801,1
1103,1505,1.046618581,-0.7223467827,1
1103,1537,0.7086731195,-1.279111147,1
1103,1569,1.106509328,-1.41882503,1
1103,1601,0.7493283749,-1.316667318,1
1103,1633,0.2421236038,-1.916741848,1
1103,1665,0.9980585575,-2.514670849,1
1103,1697,1.850155354,-1.919568539,1
1103,1729,3.011042833,-2.012177706,1
1103,1761,1.757421494,-7.663074493,1
1103,1793,0.901096344,0.8201423287,1
1103,1825,1.899643898,0.09359793365,1
1103,1857,2.314267159,-0.002338260412,1
1103,1889,3.11651659,0.1071166843,1
1103,1921,0.2805657387,-0.1141686589,1
1103,1953,-0.03480887413,-0.0344022736,1
1103,1985,-0.3281939626,0.3627254963,1
1103,2017,-0.4653717279,-0.1287695915,1
1135,33,-1.289985776,1.400585055,1
1135,65,-2.246067524,2.935070276,1
1135,97,-2.771490335,3.783106804,1
1135,129,-2.118277073,5.35165596,1
1135,161,-1.962970495,6.460524082,1
1135,193,8.698383331,22.25876236,1
1135,225,-1.813204646,7.061761856,1
1135,257,-2.241598845,6.540587425,1
1135,289,-2.347101688,5.94491148,1
1135,321,-1.401808977,6.201570988,1
1135,353,-1.12893343,4.462653637,1
1135,385,-8.145758629,20.15595055,1
1135,417,-5.152065277,2.038652897,1
1135,449,-5.22796917,4.830569267,1
1135,481,-4.732024193,5.775887966,1
1135,513,-3.166539192,6.37057066,1
1135,545,-4.461679459,6.835437775,1
1135,577,-5.632757664,5.060284615,1
1135,609,-5.189709187,5.377593517,1
1135,641,-4.65630579,5.685242653,1
1135,673,-3.662746429,4.953611374,1
1135,705,-3.424666405,4.442027569,1
1135,737,-3.399228334,4.109886169,1
1135,769,-0.6947722435,1.700426817,1
1135,801,-0.4101600647,0.4241960049,1
1135,833,-10.1628418,21.09212685,1
1135,865,-2.703277588,3.741520643,1
1135,897,-2.679770708,3.972346544,1
1135,929,-0.06244015694,4.284484863,1
1135,961,0.8095254898,1.931638956,1
1135,993,-0.6225471497,1.55737114,1
1135,1025,-2.89718771,1.408458114,1
1135,1057,-4.50582695,1.562318802,1
1135,1089,-5.121232033,1.533978105,1
1135,1121,-5.647805214,2.380146742,1
1135,1153,-7.001353264,2.896164656,1
1135,1185,-10.72415543,-0.9832326174,1
1135,1217,-6.752547264,-0.2127943039,1
1135,1249,-5.696404457,0.5795431137,1
1135,1281,-4.939971447,-1.933757305,1
1135,1313,-4.244637489,-2.295253992,1
1135,1345,-3.383867741,-1.405836344,1
1135,1377,-1.632788658,-1.281856656,1
1135,1409,-1.283838272,1.866502285,1
1135,1441,0.3804967999,0.3303524852,1
1135,1473,1.026007652,-0.1406981945,1
1135,1505,0.7098479271,-0.3927331567,1
1135,1537,0.8776500821,-0.8119912744,1
1135,1569,0.9580515623,-1.367051125,1
1135,1601,1.017425895,-1.438294172,1
1135,1633,1.107829094,-1.445585251,1
1135,1665,1.376525164,-1.941991091,1
1135,1697,2.445640802,-1.718508005,1
1135,1729,20.78333282,-3.222415924,1
1135,1761,22.39860916,-0.601570487,1
1135,1793,5.323300362,-1.458599925,1
1135,1825,3.208592415,0.4532646537,1
1135,1857,3.112555027,0.3807631433,1
1135,1889,1.796110272,0.002259969711,1
1135,1921,-0.06838011742,0.02487617731,1
1135,1953,-0.3783228993,0.2076115608,1
1135,1985,-0.6023529768,0.153254047,1
1135,2017,-0.5045803189,-0.2301715612,1
1167,33,-0.1584631205,0.4607433081,1
1167,65,-2.971683025,4.277101517,1
1167,97,-0.6323828697,4.618768215,1
1167,129,-1.552600026,5.951834679,1
1167,161,-2.373418331,6.468026638,1
1167,193,-2.049100399,7.127206326,1
1167,225,-2.530277729,7.130538464,1
1167,257,-2.532031298,7.208043575,1
1167,289,-2.321209431,5.755001068,1
1167,321,-3.32329607,4.343746185,1
1167,353,-4.913805485,3.815262556,1
1167,385,-5.400255203,3.073666573,1
1167,417,-4.909398079,0.2308504581,1
1167,449,-5.059882641,4.26482296,1
1167,481,-4.556847572,6.024017334,1
1167,513,-3.955941677,8.260196686,1
1167,545,-3.678677559,9.00133419,1
1167,577,-5.217498302,5.960758686,1
1167,609,-5.122495651,5.837115765,1
1167,641,-4.907200336,5.665129185,1
1167,673,-4.993862152,5.277480125,1
1167,705,-4.24975872,5.46662569,1
1167,737,-3.208925962,4.090273857,1
1167,769,-0.9152331352,1.391472816,1
1167,801,-0.6722197533,0.9823513031,1
1167,833,-1.845621705,1.749948502,1
1167,865,-2.062206745,4.125022888,1
1167,897,-1.209643483,4.101893902,1
1167,929,1.589623094,2.71090126,1
1167,961,0.9338419437,1.844667435,1
1167,993,-1.350841284,1.321329474,1
1167,1025,-3.139953136,1.255717278,1
1167,1057,-3.993943214,1.273032308,1
1167,1089,-3.453234911,2.176566124,1
1167,1121,-3.848695755,3.961117744,1
1167,1153,-5.860455036,3.682981968,1
1167,1185,-7.25744009,1.485586286,1
1167,1217,-5.785520554,2.201303244,1
1167,1249,-4.465813637,2.527691841,1
1167,1281,-3.885624409,-0.6740858555,1
1167,1313,-3.87989831,-2.079047203,1
1167,1345,-3.671985149,-1.897360802,1
1167,1377,-2.397509098,-1.202920675,1
1167,1409,-0.982686162,0.399646163,1
1167,1441,-0.3336910009,-0.2690024972,1
1167,1473,-0.3397574425,0.3173359036,1
1167,1505,-0.2465774417,0.1001199484,1
1167,1537,0.4893424511,-0.5363474488,1
1167,1569,1.352995872,-2.407130718,1
1167,1601,1.294904113,-1.38112855,1
1167,1633,1.519189954,-0.8149600625,1
1167,1665,1.930450439,-0.9046216607,1
1167,1697,2.437499523,-0.942425251,1
1167,1729,2.864296913,-0.6822035313,1
1167,1761,5.858180046,-2.437940598,1
1167,1793,5.104467392,-2.992364645,1
1167,1825,3.468481779,-1.37910676,1
1167,1857,2.13178277,0.3556860983,1
1167,1889,0.882193923,0.6153765321,1
1167,1921,-0.0640412569,0.2165060043,1
1167,1953,-0.2358915508,0.1835555732,1
1167,1985,-0.2114782035,0.1382696778,1
1167,2017,0.02033782005,-0.3684538901,1
1199,33,-1.156980753,0.4667561054,1
1199,65,-2.275924206,4.785681725,1
1199,97,9.548300743,6.597324848,1
1199,129,-1.023133278,7.030732155,1
1199,161,-2.386732817,6.265224457,1
1199,193,-2.663436413,5.964905262,1
1199,225,-18.0892601,-5.571131706,1
1199,257,-2.64343214,6.412837982,1
1199,289,-3.613242865,3.561332226,1
1199,321,-5.930616379,3.150393248,1
1199,353,-7.048400879,2.995798111,1
1199,385,-6.386435032,2.742710114,1
1199,417,-4.479024887,-0.2373371124,1
1199,449,13.2312994,15.32062721,1
1199,481,4.29843998,15.2517395,1
1199,513,-4.905270576,8.533237457,1
1199,545,-4.873523712,8.699748993,1
1199,577,-5.366539955,6.607080936,1
1199,609,-5.491312027,6.52506876,1
1199,641,-5.218749046,5.906543732,1
1199,673,-5.521605015,6.351583004,1
1199,705,-7.045739174,6.826888561,1
1199,737,-3.670138121,3.61622858,1
1199,769,-1.514568567,1.281769991,1
1199,801,-1.053433418,0.6373559237,1
1199,833,7.210809231,-15.68450832,1
1199,865,-1.001711607,3.116649389,1
1199,897,-0.6630653739,3.336533546,1
1199,929,0.9708877802,2.228447676,1
1199,961,0.8514664173,1.158218861,1
1199,993,-0.904047966,1.110341191,1
1199,1025,-2.436497688,1.277398109,1
1199,1057,-2.455514431,1.31405592,1
1199,1089,-0.95916605,1.797774434,1
1199,1121,8.121494293,-13.76605797,1
1199,1153,-4.829763412,4.394411087,1
1199,1185,-5.527604103,2.492263079,1
1199,1217,-4.896727085,2.687592506,1
1199,1249,-3.45545578,1.861855268,1
1199,1281,-2.777665615,0.5046902895,1
1199,1313,-3.160425901,-1.185281038,1
1199,1345,-3.295188427,-2.717239141,1
1199,1377,-2.442452192,-1.678916693,1
1199,1409,-1.721580744,-0.6154031157,1
1199,1441,-1.38918376,-0.4555253983,1
1199,1473,-1.741449714,0.7719156146,1
1199,1505,-1.419492006,0.8357679844,1
1199,1537,-0.3251257241,-0.01753288507,1
1199,1569,0.854439497,-1.629593611,1
1199,1601,1.244917035,-1.048260212,1
1199,1633,1.815285087,-0.5084869266,1
1199,1665,2.616586924,-0.6084561348,1
1199,1697,2.908471346,-0.3802147508,1
1199,1729,3.783565283,-0.4925976992,1
1199,1761,5.434833527,-3.04176569,1
1199,1793,4.186034203,-3.369557858,1
1199,1825,1.989839673,-1.344139934,1
1199,1857,1.36254251,0.1870449781,1
1199,1889,-0.527802825,0.3714059889,1
1199,1921,0.03284364939,0.07564920187,1
1199,1953,-0.1195853055,0.1999159753,1
1199,1985,-0.1438241303,0.2986750603,1
1199,2017,0.2353147268,-0.4010355771,1
1231,33,-0.2108578086,0.191526413,1
1231,65,-0.01806747913,6.056807518,1
1231,97,-0.4653868675,7.665237427,1
1231,129,-0.8821749687,6.800907135,1
1231,161,-2.283467054,4.684966087,1
1231,193,-4.199841499,4.103860855,1
1231,225,-3.017529964,7.337183475,1
1231,257,-2.050937653,-14.90012264,1
1231,289,-5.683117867,1.678808689,1
1231,321,-5.064105034,1.554789066,1
1231,353,-6.055510521,1.769875765,1
1231,385,1.706607819,5.677499771,1
1231,417,0.1247601509,5.613232136,1
1231,449,10.83008099,-8.688205719,1
1231,481,-4.021623611,5.170608521,1
1231,513,-0.689353466,0.1443486214,1
1231,545,-5.336353779,8.042626381,1
1231,577,-5.59234333,7.232781887,1
1231,609,-4.91041708,5.568696022,1
1231,641,-4.817718029,4.964048862,1
1231,673,-4.138698101,4.675210476,1
1231,705,-4.761837006,5.125746727,1
1231,737,-4.876605034,3.876774788,1
1231,769,-2.323105335,1.395940542,1
1231,801,-1.407758713,-0.2664910555,1
1231,833,-0.3809466362,-1.025275469,1
1231,865,-1.461673379,0.3829643726,1
1231,897,-2.219270229,2.197034836,1
1231,929,-0.08857399225,1.853977442,1
1231,961,0.3619816899,0.8817517757,1
1231,993,-0.7696971893,1.019425154,1
1231,1025,-2.054868698,1.392397165,1
1231,1057,-1.697224855,1.163517475,1
1231,1089,-0.7504320145,0.8551784754,1
1231,1121,-2.075189352,2.136314869,1
1231,1153,-3.899498224,2.713477135,1
1231,1185,-4.564449787,2.374237299,1
1231,1217,-3.576526165,1.982212305,1
1231,1249,-2.488415241,1.446020007,1
1231,1281,-2.15357399,0.7522324324,1
1231,1313,-2.499147654,-0.4928367138,1
1231,1345,-2.674532175,-2.113694429,1
1231,1377,-2.471431494,-2.05721426,1
1231,1409,-3.480741978,-0.8622250557,1
1231,1441,-2.143460035,-0.621955514,1
1231,1473,-2.27408886,-0.1537852883,1
1231,1505,-2.029283047,-0.06625157595,1
1231,1537,-0.3696729541,-0.543995142,1
1231,1569,0.7907255888,-0.9209792614,1
1231,1601,1.472498417,-0.382676363,1
1231,1633,2.495137691,0.8145086169,1
1231,1665,2.750523806,-0.2278788686,1
1231,1697,2.910665035,-0.77975142,1
1231,1729,3.088454962,-0.4439814687,1
1231,1761,3.024472713,-1.222875357,1
1231,1793,1.592958689,-0.5378352404,1
1231,1825,1.028003931,-0.473267138,1
1231,1857,0.6212666035,-0.0126696825,1
1231,1889,0.1288391352,-0.01001702994,1
1231,1921,0.2069490552,0.09784241021,1
1231,1953,0.01817645133,0.2609725595,1
1231,1985,0.004195958376,0.1273782104,1
1231,2017,0.471894145,-0.2978116274,1
1263,33,0.3360242844,0.1544942856,1
1263,65,10.10694313,-13.11733913,1
1263,97,0.2935085595,6.71666193,1
1263,129,-1.1958251,6.485513687,1
1263,161,-2.446562767,6.026421547,1
1263,193,-3.032312632,3.453377247,1
1263,225,-4.087827682,3.272163868,1
1263,257,-4.912377357,-15.97104073,1
1263,289,-3.954959869,1.714369535,1
1263,321,-4.270806313,1.754728556,1
1263,353,-5.040550709,2.522918224,1
1263,385,1.209950447,5.146510601,1
1263,417,0.04010558128,5.383641243,1
1263,449,-3.834271669,6.249826431,1
1263,481,-4.319203377,5.316812038,1
1263,513,-4.278959751,4.89481163,1
1263,545,-4.462260246,6.059442043,1
1263,577,-5.055084705,6.350102425,1
1263,609,-4.8770895,3.291496277,1
1263,641,12.60291672,13.79220009,1
1263,673,-2.262450218,2.832076073,1
1263,705,-2.178465605,0.6443119049,1
1263,737,-3.2671597,2.071805954,1
1263,769,-2.059467077,1.438654661,1
1263,801,-0.8683992624,0.8057763577,1
1263,833,-0.08570158482,0.765933156,1
1263,865,-2.215459347,-0.4303102493,1
1263,897,-2.405647755,1.312257767,1
1263,929,-0.4082839489,1.395894289,1
1263,961,0.1134188175,0.6130936146,1
1263,993,-0.8449357748,0.4788820744,1
1263,1025,-1.169975162,1.02012229,1
1263,1057,-1.020318627,1.087540627,1
1263,1089,-1.48419261,1.352855325,1
1263,1121,-3.378484726,1.959363341,1
1263,1153,-3.814558744,2.623116732,1
1263,1185,-4.135257721,2.98234725,1
1263,1217,-2.978641748,2.63654089,1
1263,1249,-1.178562164,1.407385468,1
1263,1281,-1.563265324,0.3982084394,1
1263,1313,-2.637399197,-0.2618101835,1
1263,1345,-2.583150387,-1.619659543,1
1263,1377,-2.398452759,-1.962836504,1
1263,1409,-2.670422077,-0.9245357513,1
1263,1441,-2.116563559,-0.9902555943,1
1263,1473,-2.228464365,-0.6558561921,1
1263,1505,-1.394706011,-0.6871830225,1
1263,1537,0.43304196,-1.258428335,1
1263,1569,1.940155029,-1.54797256,1
1263,1601,1.322033882,-0.1482011676,1
1263,1633,1.781831264,1.638169527,1
1263,1665,3.231549263,1.376352906,1
1263,1697,3.342562437,0.1156130359,1
1263,1729,2.194112539,-0.251570344,1
1263,1761,2.206844091,-0.782731235,1
1263,1793,1.704360962,-0.545240283,1
1263,1825,0.9776544571,-0.3463990092,1
1263,1857,-0.2065799832,0.1050608456,1
1263,1889,0.05785015225,0.1735684872,1
1263,1921,0.08023710549,0.05270242691,1
1263,1953,-0.09980297089,0.04031245783,1
1263,1985,-0.08945477754,-0.1174178794,1
1263,2017,0.250469178,-0.1266442239,1
1295,33,-11.50117683,0.1728637218,1
1295,65,0.3162738085,-16.86289597,1
1295,97,0.5641156435,5.633665562,1
1295,129,-0.9302824736,6.471554756,1
1295,161,-1.955577374,5.75556469,1
1295,193,-1.957526445,4.219357967,1
1295,225,-3.175186634,4.234340668,1
1295,257,-5.089928627,5.457030296,1
1295,289,-4.458108425,4.239277363,1
1295,321,-4.028657913,3.716712952,1
1295,353,-3.935222626,3.631328583,1
1295,385,-2.466491222,2.251398087,1
1295,417,-1.178908348,5.338085175,1
1295,449,-3.541564465,7.490055561,1
1295,481,-4.449633598,4.830194473,1
1295,513,-3.485202789,4.180784225,1
1295,545,-3.214150667,3.787736893,1
1295,577,-4.345635414,2.843250751,1
1295,609,-4.596289635,2.711698055,1
1295,641,-4.559794903,4.099585056,1
1295,673,-2.721218109,2.54708457,1
1295,705,-1.424371243,-0.8550722599,1
1295,737,-2.449269772,0.4872897863,1
1295,769,-1.689146519,0.8772419691,1
1295,801,-1.188590646,1.096324086,1
1295,833,-1.993740439,1.453118086,1
1295,865,-1.484341145,1.093803406,1
1295,897,-0.7635860443,0.4698001742,1
1295,929,-1.255433798,-0.5401080847,1
1295,961,-1.166444778,-0.3910483122,1
1295,993,-1.190041184,-0.219011724,1
1295,1025,-1.473828435,0.6566185951,1
1295,1057,-1.658315659,1.332313657,1
1295,1089,-2.21357584,1.176733851,1
1295,1121,-2.987823725,1.308668852,1
1295,1153,-3.324131727,1.644796252,1
1295,1185,-2.928654194,2.145372152,1
1295,1217,-0.7102355957,1.601902008,1
1295,1249,-1.393596649,0.8877081871,1
1295,1281,-1.896190166,0.110958606,1
1295,1313,-2.849989414,-0.9095380902,1
1295,1345,-2.754774809,-1.346928835,1
1295,1377,-2.510595798,-1.286626816,1
1295,1409,-2.512364388,-1.035626888,1
1295,1441,-2.307538986,-1.046359301,1
1295,1473,-1.904972553,-0.9631841183,1
1295,1505,-1.039172888,-0.7414452434,1
1295,1537,0.5385057926,-1.762118459,1
1295,1569,0.8921416998,-1.021470428,1
1295,1601,0.5855141282,-0.03499668837,1
1295,1633,0.1703006029,1.221843958,1
1295,1665,2.168043613,3.171499968,1
1295,1697,2.022607565,1.248168707,1
1295,1729,1.217633843,0.04571646452,1
1295,1761,1.148960233,-0.7872629166,1
1295,1793,1.194924474,-0.6021007299,1
1295,1825,0.2484990954,-0.07126295567,1
1295,1857,-0.1056926847,0.1217247993,1
1295,1889,-0.00523544848,0.02176749706,1
1295,1921,-0.1197537035,-0.001071751118,1
1295,1953,-0.2727987766,0.08026988059,1
1295,1985,-0.268032074,-0.07315350324,1
1295,2017,0.02293360233,-0.009100526571,1
1327,33,-0.3905133307,0.2873313427,1
1327,65,0.1575218439,5.195840836,1
1327,97,0.5357058048,5.136769295,1
1327,129,-0.8054013252,5.872862816,1
1327,161,-2.851564407,5.540680885,1
1327,193,-2.945741177,5.065620422,1
1327,225,-3.833102465,5.863573551,1
1327,257,-5.45392704,6.233275414,1
1327,289,-6.152834892,6.307779789,1
1327,321,-3.946982622,5.290173054,1
1327,353,-3.549550056,3.650175095,1
1327,385,-3.097820282,3.25665617,1
1327,417,-2.690101147,6.560995579,1
1327,449,-3.260996819,7.410544395,1
1327,481,-3.299025297,4.529122829,1
1327,513,-0.8850078583,2.178139925,1
1327,545,-13.56495857,7.540060997,1
1327,577,-2.557543278,0.1296596527,1
1327,609,-3.144809246,1.06345439,1
1327,641,-4.67781353,3.565199375,1
1327,673,-2.713090181,1.511627674,1
1327,705,-1.129405856,-0.4589170218,1
1327,737,-1.13631928,-0.9566260576,1
1327,769,-1.915197253,-0.2549858093,1
1327,801,-1.889498353,1.154520631,1
1327,833,-2.066493511,1.782462001,1
1327,865,-1.494787455,1.368747354,1
1327,897,-1.116250038,-0.1265416145,1
1327,929,-2.028719664,-1.589632869,1
1327,961,-1.834652543,-0.3101608455,1
1327,993,-1.912701488,0.7121104002,1
1327,1025,-2.172877789,1.150316,1
1327,1057,-1.843952417,1.427983046,1
1327,1089,-2.169334173,0.7731511593,1
1327,1121,-2.724923849,0.9081270695,1
1327,1153,-2.700829744,0.8097913265,1
1327,1185,-2.614861727,-0.5133699179,1
1327,1217,-2.313295364,0.2056416571,1
1327,1249,-2.254490614,0.3902082443,1
1327,1281,-3.309535265,-0.1440879107,1
1327,1313,-3.518500328,0.1554499567,1
1327,1345,-3.178482056,-0.5059132576,1
1327,1377,-3.112962484,-1.36973536,1
1327,1409,-3.085142851,-1.22516036,1
1327,1441,-2.272881985,-0.6573280096,1
1327,1473,-1.499804497,-0.7701802254,1
1327,1505,-0.9249374866,-0.204265058,1
1327,1537,-0.473554641,-1.022743583,1
1327,1569,0.003488689661,-0.8559777737,1
1327,1601,0.009219676256,-0.1008762568,1
1327,1633,-1.229559422,1.085672617,1
1327,1665,-0.1470303535,1.420834064,1
1327,1697,1.013725996,0.08658200502,1
1327,1729,0.4389089346,-0.408918798,1
1327,1761,0.3055935502,-0.6447196007,1
1327,1793,0.4186192751,-0.4683419466,1
1327,1825,-0.08483141661,-0.2782382965,1
1327,1857,0.07306469977,-0.1261083037,1
1327,1889,0.07060599327,-0.06146062911,1
1327,1921,0.179506138,0.1346175075,1
1327,1953,-0.1270829886,0.3817436099,1
1327,1985,-0.3837686181,0.2410985976,1
1327,2017,-0.1733528078,0.01578389853,1
1359,33,-0.6075592041,0.4976336956,1
1359,65,-14.27867889,2.333287477,1
1359,97,-1.42228961,3.737861156,1
1359,129,-2.145103455,3.733507633,1
1359,161,-2.847156763,5.427596092,1
1359,193,-2.900579214,7.141768932,1
1359,225,-3.578847885,6.037296295,1
1359,257,-3.702035427,5.251297951,1
1359,289,-4.561542511,4.785206318,1
1359,321,-3.019996643,6.061565399,1
1359,353,-2.871204853,3.846185684,1
1359,385,-2.523951292,3.814782143,1
1359,417,-2.75701642,5.839639187,1
1359,449,-3.328572035,6.862939835,1
1359,481,-2.377450943,5.865855217,1
1359,513,-0.6859993935,2.373682499,1
1359,545,-3.93192482,2.225980759,1
1359,577,-4.47047472,0.7455530167,1
1359,609,-3.087388515,1.122153044,1
1359,641,-2.808529377,1.276182175,1
1359,673,-2.546945333,0.6248608232,1
1359,705,-1.366730928,-0.4073347449,1
1359,737,-1.060974002,-1.542251945,1
1359,769,-1.436675787,-0.8860009313,1
1359,801,-1.193407059,1.201636791,1
1359,833,-0.9342311621,1.787938476,1
1359,865,-1.455102682,1.846844792,1
1359,897,-1.35387826,0.6777687073,1
1359,929,-2.012010098,0.001000285149,1
1359,961,-2.671147823,0.7551481128,1
1359,993,-2.615781784,2.329600811,1
1359,1025,-2.799532413,3.424849749,1
1359,1057,-1.513148308,1.589028955,1
1359,1089,-1.555871964,1.035487294,1
1359,1121,-1.654912949,0.7431944013,1
1359,1153,-1.758562088,0.3331186771,1
1359,1185,-2.733656406,-1.321252704,1
1359,1217,-3.02367568,-0.8893369436,1
1359,1249,-2.476770163,-0.2143322527,1
1359,1281,-4.183281422,-0.0642670393,1
1359,1313,-5.053966045,1.140517473,1
1359,1345,-3.53089571,-0.4598504305,1
1359,1377,-3.006722689,-1.529403806,1
1359,1409,-3.026417971,-1.202568531,1
1359,1441,-1.532590389,-0.145775795,1
1359,1473,-1.102823734,0.4870909452,1
1359,1505,-1.104326248,0.7094971538,1
1359,1537,-0.5908663273,0.878847003,1
1359,1569,-0.2422432601,-0.5002527237,1
1359,1601,0.1060624421,-0.5706607103,1
1359,1633,-0.3222194314,0.3044281304,1
1359,1665,0.01561355591,0.6608191729,1
1359,1697,0.6129071116,-0.329331547,1
1359,1729,0.499643445,-0.7058153749,1
1359,1761,0.2480219603,-0.3845343888,1
1359,1793,0.05666214228,-0.2119135857,1
1359,1825,0.1423544884,-0.2518877387,1
1359,1857,0.5126388073,-0.2218970209,1
1359,1889,0.3086304963,-0.0682104975,1
1359,1921,0.2126165926,0.1322231442,1
1359,1953,-0.07790963352,0.2666820288,1
1359,1985,-0.3564940989,0.2621782124,1
1359,2017,-0.09751480818,-0.0640899837,1
1391,33,-0.06268934906,0.2747709751,1
1391,65,-1.107873082,4.572134018,1
1391,97,-2.029617071,3.37854743,1
1391,129,-2.838531017,3.788995028,1
1391,161,-3.542238474,4.33962822,1
1391,193,-3.194545031,5.577232361,1
1391,225,-2.420404434,4.767768383,1
1391,257,-2.672809362,3.894742012,1
1391,289,-2.856007576,3.464944363,1
1391,321,-1.567840099,5.206197739,1
1391,353,-2.36683774,5.792090893,1
1391,385,-3.391320944,3.352164745,1
1391,417,-3.629060745,5.021757603,1
1391,449,-3.853499413,4.187361717,1
1391,481,-3.637768507,3.510913134,1
1391,513,-3.097087383,3.171973944,1
1391,545,-3.764835358,1.916309834,1
1391,577,-4.566659927,1.623664141,1
1391,609,-2.860864401,1.901628733,1
1391,641,-2.596499205,1.358313203,1
1391,673,-2.078081608,0.9901301861,1
1391,705,-1.199894071,-0.1009452641,1
1391,737,-1.529991388,-0.8606825471,1
1391,769,-1.843598604,-0.4530302882,1
1391,801,-1.553519964,0.9917438626,1
1391,833,-0.766782403,1.898723722,1
1391,865,-0.8454146385,1.944013,1
1391,897,-0.2990683913,1.230826497,1
1391,929,-0.8681349158,1.534497738,1
1391,961,-1.820474505,1.916078448,1
1391,993,-3.250805378,4.629493237,1
1391,1025,-1.421973586,2.40218091,1
1391,1057,-1.474913239,1.71744132,1
1391,1089,-1.076748848,1.007943153,1
1391,1121,-1.319458723,0.6647104621,1
1391,1153,-1.487072468,-0.4029521644,1
1391,1185,-2.433564663,-1.598437548,1
1391,1217,-3.271559477,-0.7551159859,1
1391,1249,-4.348287582,-0.3313959241,1
1391,1281,-5.429588318,0.1157069206,1
1391,1313,-5.097548008,0.2694526017,1
1391,1345,-2.737303257,-0.7841689587,1
1391,1377,-2.267119408,-0.9966673851,1
1391,1409,-2.443659782,-0.3086629212,1
