PIVlab, ASCII chart output - 25-Jul-2025
FRAME: 6, filenames: A:[6]MAX_Pos0007pos00008_TgUtrmcherry_K4K8Mutant-1.avi & B:[7]MAX_Pos0007pos00008_TgUtrmcherry_K4K8Mutant-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
261,1461,-2.11025548,-0.1150295213,1
261,1477,-2.383890867,0.21740596,1
261,1493,-2.584950447,-0.2788232267,1
261,1509,-2.820076704,-0.4068518877,1
261,1525,-3.148457766,-0.5108819604,1
277,21,-3.226271868,-4.310337067,1
277,37,-4.9815588,-3.32767272,1
277,53,-5.332027912,-3.012933254,1
277,69,-5.023965359,-2.833552599,1
277,85,-4.865296364,-2.650796175,1
277,101,-4.155424118,-1.373828888,1
277,117,-3.631044865,-1.729937553,1
277,133,-3.768984556,-3.119116306,1
277,149,-3.44968152,-2.678186655,1
277,165,-3.44145751,-0.9772504568,1
277,181,-4.120520592,-0.8558777571,1
277,197,-4.555200577,-1.309607148,1
277,213,-3.843381405,-1.391589999,1
277,229,-3.397601128,-0.5018570423,1
277,245,-3.23125124,-0.5054418445,1
277,261,-3.167422056,-0.1232928038,1
277,277,-3.406003475,-1.080604792,1
277,293,-3.759485006,-1.577682972,1
277,309,-4.497086048,-1.165251732,1
277,325,-4.990830898,-0.9908860922,1
277,341,-4.905200481,-0.8944154978,1
277,357,-4.237213135,-1.371696234,1
277,373,-4.252057552,-1.736622214,1
277,389,-4.76079607,-1.993898273,1
277,405,-4.900381565,-1.270078659,1
277,421,-4.264674664,-0.558804512,1
277,437,-3.899738073,-0.7060890198,1
277,453,-3.548950672,-0.4903255701,1
277,469,-2.790659189,-0.371828258,1
277,485,-3.088990688,-0.5773139596,1
277,501,-4.177745819,-1.208019972,1
277,517,-4.984746456,-0.4578914642,1
277,533,-5.087519646,-0.3741364181,1
277,549,-5.090260029,-0.7887409329,1
277,565,-4.846647739,-0.3664987683,1
277,581,-4.739192963,-0.2035005391,1
277,597,-4.43075943,-0.8615496755,1
277,613,-4.316104412,-0.6861373782,1
277,629,-4.617346764,-0.9064971209,1
277,645,-4.328908443,-1.422766209,1
277,661,-4.123839378,-0.8611419797,1
277,677,-3.691095352,-0.5456424952,1
277,693,-3.118747711,-0.6374590993,1
277,709,-3.026362658,-0.5533074141,1
277,725,-2.786634445,-0.7937518358,1
277,741,-2.325444698,-0.9144223928,1
277,757,-1.72087872,-0.4688014984,1
277,773,-1.047774553,-0.9708770514,1
277,789,-0.6152864695,-1.332056165,1
277,805,-0.775912106,-1.024041891,1
277,821,-1.062005162,-0.6860118508,1
277,837,-0.3377231658,-0.2180532217,1
277,853,-0.1496032476,0.06933490932,1
277,869,0.04026311636,0.141885221,1
277,885,0.2909255922,-0.01858405769,1
277,901,0.6386785507,-0.4223948717,1
277,917,0.3750993907,-0.4547020197,1
277,933,-0.6769917607,-0.3362574875,1
277,949,-0.6528384686,-0.7165589333,1
277,965,-0.5994408727,-0.4413509369,1
277,981,-1.390539408,0.2674561143,1
277,997,-1.195446491,0.53650105,1
277,1013,0.2609202266,0.553055346,1
277,1029,-0.3912349343,0.5824441314,1
277,1045,-0.4892070293,-0.2189801931,1
277,1061,-0.09441001713,-0.6207993627,1
277,1077,0.1632095724,-0.9921705723,1
277,1093,0.2497332841,-1.635547519,1
277,1109,0.342133671,-1.685234189,1
277,1125,0.571074605,-1.994579792,1
277,1141,0.5362430811,-1.738112926,1
277,1157,-0.008573532104,0.05587941408,1
277,1173,0.776768446,-0.7797915936,1
277,1189,1.891522408,-1.285231352,1
277,1205,0.1626085341,-1.117484331,1
277,1221,-0.2224743366,-0.7440317869,1
277,1237,-0.3499540687,-0.2085379511,1
277,1253,-0.9413710833,-0.0410515517,1
277,1269,-1.672806382,-0.2896143198,1
277,1285,-1.155150175,-0.4617630839,1
277,1301,-0.9051018953,0.1096158773,1
277,1317,-1.2667346,0.6464714408,1
277,1333,-1.637980342,0.6134659052,1
277,1349,-1.451183438,0.2676719427,1
277,1365,-1.437823772,-1.362161875,1
277,1381,-0.862665534,-0.2039218843,1
277,1397,-1.6841892,-0.3800216913,1
277,1413,-1.921079993,1.009146452,1
277,1429,-1.671186566,0.2943076491,1
277,1445,-1.936899543,-0.01243035495,1
277,1461,-3.691717386,0.03430649638,1
277,1477,-2.433003902,-0.1593321413,1
277,1493,-1.217436552,-1.968706369,1
277,1509,-1.429730892,-0.003131896257,1
277,1525,-2.145187378,-0.4272391796,1
293,21,-3.848189354,-4.935966492,1
293,37,-5.68612051,-3.096979141,1
293,53,-5.739839077,-2.587704659,1
293,69,-5.08549118,-2.499939919,1
293,85,-5.615512848,-2.61715126,1
293,101,-4.395976543,-1.751051188,1
293,117,-3.477961063,-1.443929791,1
293,133,-3.813313484,-2.813350916,1
293,149,-3.661266804,-1.656927228,1
293,165,-3.110620022,-1.663150668,1
293,181,-4.396204948,-0.9047157168,1
293,197,-4.223310947,-1.25781703,1
293,213,-3.542174339,-1.292905211,1
293,229,-3.102113724,-0.8135145307,1
293,245,-3.257652044,-0.5544397831,1
293,261,-3.521003485,-0.2766774893,1
293,277,-3.954077721,-0.1375591159,1
293,293,-4.054194927,-0.8098422885,1
293,309,-4.973265648,-0.7586359978,1
293,325,-5.916939735,-0.8472959399,1
293,341,-5.833948612,-0.6858518124,1
293,357,-4.4569664,-0.9602940679,1
293,373,-4.296264648,-1.266166329,1
293,389,-4.293321609,-1.433199525,1
293,405,-4.441966534,-0.7745648623,1
293,421,-4.11267519,-0.1514278501,1
293,437,-4.223134041,-0.1559654325,1
293,453,-4.052675247,-0.4062114954,1
293,469,-3.582509279,-0.5056847334,1
293,485,-3.641994953,-0.4645566642,1
293,501,-3.95519042,-0.3572308123,1
293,517,-4.157220364,-0.03780014813,1
293,533,-4.430769444,-0.2288264483,1
293,549,-4.919292927,0.07255945355,1
293,565,-5.013371944,0.6237732768,1
293,581,-4.346932411,0.6896848679,1
293,597,-3.67660594,0.24312675,1
293,613,-3.550887823,-0.8591127396,1
293,629,-3.83888483,-1.394809008,1
293,645,-3.864808559,-1.8704741,1
293,661,-3.760072708,-0.8362854719,1
293,677,-3.266993999,-0.4459796846,1
293,693,-2.661906004,-0.4034869075,1
293,709,-2.251810551,-0.8105307221,1
293,725,-2.288589001,-1.719982862,1
293,741,-2.087606907,-1.876850724,1
293,757,-1.668304324,-1.222466469,1
293,773,-1.142847657,-1.135720968,1
293,789,-0.5397925377,-1.808874965,1
293,805,-1.116152287,-1.233560324,1
293,821,-0.3314987421,0.05445510149,1
293,837,0.01480825245,0.2383258939,1
293,853,0.04972339422,-0.129963994,1
293,869,0.3132719398,0.07488521934,1
293,885,0.6209296584,0.116287306,1
293,901,1.273523092,-0.4491860569,1
293,917,0.7817266583,-0.6776365042,1
293,933,0.1530634165,-1.028459668,1
293,949,-0.1055355668,-1.109180927,1
293,965,-0.7793846726,-0.4306821227,1
293,981,-1.434802771,0.07126671076,1
293,997,-1.012908697,0.3202832341,1
293,1013,-0.1068544239,0.5043706894,1
293,1029,0.1124687046,0.1631461829,1
293,1045,0.2692168057,-0.1594528854,1
293,1061,0.2769936919,-0.2378058136,1
293,1077,0.4253033102,-1.16046524,1
293,1093,1.03627789,-2.098054647,1
293,1109,1.165993929,-2.356960773,1
293,1125,0.8001670241,-2.334423065,1
293,1141,0.6481323838,-1.788853168,1
293,1157,1.158567786,-0.9680016041,1
293,1173,1.561850905,-0.5589650869,1
293,1189,1.060869217,-0.530130744,1
293,1205,0.5538057089,-0.6933372021,1
293,1221,0.2505530119,-0.8950846195,1
293,1237,0.1143767834,-0.1947455257,1
293,1253,-0.7481130362,0.2908194661,1
293,1269,-1.391254902,-0.1031672359,1
293,1285,-1.117738247,0.2144735605,1
293,1301,-1.077421069,0.5227949023,1
293,1317,-0.8546510935,0.4197449982,1
293,1333,-1.037363648,1.17970109,1
293,1349,-1.457558155,0.2174358964,1
293,1365,-1.94992733,-0.7165338993,1
293,1381,-1.580542564,-0.03325328231,1
293,1397,-1.225081921,0.3337858617,1
293,1413,-1.551252723,0.315702796,1
293,1429,-1.727068782,0.1034340411,1
293,1445,-1.986843348,-0.06795705855,1
293,1461,-3.099179983,0.6618477106,1
293,1477,-2.022053957,0.9448830485,1
293,1493,-0.2400790751,-0.05835540593,1
293,1509,-0.5016710758,-0.2891845107,1
293,1525,-1.77206707,-0.6779823303,1
309,21,-4.767606735,-5.192441463,1
309,37,-4.747117043,-3.66046524,1
309,53,-5.149757385,-3.998609066,1
309,69,-4.939080238,-2.935104847,1
309,85,-5.336101055,-3.666133404,1
309,101,-5.471221447,-2.928340435,1
309,117,-4.806540489,-2.03688097,1
309,133,-3.825644016,-2.726482391,1
309,149,-3.553937435,-1.368494987,1
309,165,-3.607043982,-2.567853451,1
309,181,-3.605304718,-0.8323335648,1
309,197,-3.382775784,-1.216248751,1
309,213,-2.783545494,-1.190853119,1
309,229,-2.473500252,-0.9964228868,1
309,245,-2.442190886,-0.7244369984,1
309,261,-3.112649918,-0.6454366446,1
309,277,-3.903623104,-0.9242061377,1
309,293,-3.933107615,-0.4386994839,1
309,309,-3.736068964,0.4272623062,1
309,325,-4.80796051,-0.6392445564,1
309,341,-4.380503654,-0.808057189,1
309,357,-3.779270887,-0.7425093055,1
309,373,-3.909630537,-0.8396129608,1
309,389,-3.573003054,-0.9146988988,1
309,405,-3.700265884,-0.4324539006,1
309,421,-3.847867489,-0.04077966511,1
309,437,-4.585526466,0.1314795762,1
309,453,-4.769559383,-0.07842746377,1
309,469,-4.361734867,-0.1385672241,1
309,485,-4.085543633,-0.3271722794,1
309,501,-3.97033596,-0.3015466034,1
309,517,-4.304823875,0.2661034465,1
309,533,-3.913331509,-0.07526646554,1
309,549,-4.413156509,0.1979794502,1
309,565,-4.740932941,0.624640584,1
309,581,-4.108481407,1.350200534,1
309,597,-3.671365023,0.5053828955,1
309,613,-3.463176012,-0.761164546,1
309,629,-3.467073917,-1.300207138,1
309,645,-3.460528135,-1.313976288,1
309,661,-3.151902676,-0.6520525217,1
309,677,-2.419906616,0.1964308321,1
309,693,-2.140721083,-0.4816531539,1
309,709,-1.884703994,-1.089251399,1
309,725,-1.590718865,-1.75515604,1
309,741,-1.59391737,-2.073958397,1
309,757,-1.195630789,-1.946677923,1
309,773,-0.2826091647,-1.60026741,1
309,789,-0.3062771857,-1.245927572,1
309,805,-0.4866777658,-0.9168121219,1
309,821,0.2368632704,-0.01414355636,1
309,837,0.8029264212,0.05626157299,1
309,853,0.2063732445,-0.06768036634,1
309,869,0.93000108,0.3510861695,1
309,885,1.625913382,0.01725400984,1
309,901,1.308361769,-0.443623811,1
309,917,0.9478418231,-0.8396667838,1
309,933,0.5767864585,-1.265942097,1
309,949,0.1790882349,-0.8341221213,1
309,965,-0.3004245758,-0.5144624114,1
309,981,-0.3332950473,-0.4639486074,1
309,997,0.03848338127,-0.4009119868,1
309,1013,0.6199896336,0.05293877423,1
309,1029,0.6801376343,-0.02123072743,1
309,1045,0.5294176936,-0.2177143395,1
309,1061,0.3013581336,-0.2102328539,1
309,1077,0.2981940806,-0.7967838645,1
309,1093,0.9678121805,-1.874486685,1
309,1109,1.131085634,-2.418615341,1
309,1125,1.062452793,-2.678576231,1
309,1141,0.7524217963,-1.024311543,1
309,1157,1.588239431,0.08722192049,1
309,1173,1.505502224,1.509981513,1
309,1189,-1.026862502,-0.271846354,1
309,1205,0.5356775522,-0.6930446625,1
309,1221,0.5483101606,-0.8225437999,1
309,1237,0.3339340687,-0.5246851444,1
309,1253,-0.4397075772,0.09364743531,1
309,1269,-1.149303317,0.254039228,1
309,1285,-2.105374336,-0.2817948461,1
309,1301,-2.448236465,-0.6314278841,1
309,1317,-1.256108522,-0.2432106733,1
309,1333,-0.3714733124,0.3082793057,1
309,1349,-1.808470726,-0.2471546829,1
309,1365,-2.417786121,-0.5050400496,1
309,1381,-2.104296207,0.08246004581,1
309,1397,-2.328199387,1.23999691,1
309,1413,-1.739470243,0.160611257,1
309,1429,-1.599614263,-0.4907174706,1
309,1445,-1.722274542,-0.4540943503,1
309,1461,-1.149960518,-0.1102719307,1
309,1477,-0.4076090455,0.6252362728,1
309,1493,-0.2070073783,-0.0370387435,1
309,1509,-0.8810023665,-0.1763607711,1
309,1525,-2.195682049,-0.7655674219,1
325,21,-4.571343422,-4.547746181,1
325,37,-3.198416471,-3.282241821,1
325,53,-3.387005806,-2.826219559,1
325,69,-3.863171339,-3.15293932,1
325,85,-4.564461708,-3.597351313,1
325,101,-5.437757492,-2.590887547,1
325,117,-5.005351067,-1.905821085,1
325,133,-3.384931564,-1.00337851,1
325,149,-3.738105297,-1.44496417,1
325,165,-3.566714048,-2.822602034,1
325,181,-3.254590988,-0.8238935471,1
325,197,-2.796814442,-1.296089888,1
325,213,-2.334206343,-1.30453372,1
325,229,-2.075321674,-0.9241677523,1
325,245,-2.165976048,-0.9204027653,1
325,261,-2.706997871,-0.9566875696,1
325,277,-3.202149868,-1.212110162,1
325,293,-3.368881702,-0.8649303317,1
325,309,-3.275328398,0.3001799583,1
325,325,-3.496061325,-1.256812215,1
325,341,-3.435301542,-0.6042672396,1
325,357,-3.097451448,-1.774605155,1
325,373,-3.626456261,-1.493775368,1
325,389,-3.122190237,-0.1003280431,1
325,405,-3.297042608,0.07755333185,1
325,421,-3.70096755,0.1356154978,1
325,437,-4.199606419,0.1778018028,1
325,453,-4.448613644,0.165479213,1
325,469,-4.923257351,0.1379104555,1
325,485,-5.117769718,-0.08047129214,1
325,501,-4.357517242,0.1248651743,1
325,517,-4.039748192,0.4707238674,1
325,533,-3.862247229,0.6567819118,1
325,549,-4.052743912,0.4517540336,1
325,565,-4.313289165,0.275249958,1
325,581,-4.499076843,0.01398256421,1
325,597,-4.199988365,-0.752589941,1
325,613,-3.680665255,-0.8172767162,1
325,629,-3.502275229,-1.313391447,1
325,645,-3.232758045,-1.262625813,1
325,661,-2.764600039,-0.8651453853,1
325,677,-2.343511581,0.1004310846,1
325,693,-2.406210661,-0.7132752538,1
325,709,-2.162544727,-1.285550237,1
325,725,-1.699533701,-1.485364556,1
325,741,-1.490165591,-1.830913782,1
325,757,-0.8474834561,-1.590667486,1
325,773,0.3542455137,-1.309206367,1
325,789,0.4051481485,-0.9709998369,1
325,805,-0.2142131925,-0.6297101378,1
325,821,-0.06997777522,-0.2505935431,1
325,837,0.3146230876,-0.1506480277,1
325,853,-0.0189150013,0.1904314309,1
325,869,-0.2476726472,0.2298248112,1
325,885,0.3560712337,-0.1619114429,1
325,901,1.384847879,-0.4404193461,1
325,917,1.523484349,-1.346694231,1
325,933,0.9600272179,-1.20777595,1
325,949,0.4724242389,-0.8579016328,1
325,965,0.2897203863,-0.756105423,1
325,981,0.3738077581,-0.9184192419,1
325,997,1.099115372,-0.7585117221,1
325,1013,1.407638669,-0.7693026066,1
325,1029,1.189673185,-0.8759212494,1
325,1045,0.8289989829,-0.7437936068,1
325,1061,0.03298816085,-0.5977549553,1
325,1077,-0.4260494709,-0.7139085531,1
325,1093,-0.006169378757,-1.458806157,1
325,1109,0.52368927,-1.884610295,1
325,1125,0.82735461,-1.35378921,1
325,1141,1.080277443,1.033104897,1
325,1157,2.275426865,2.009265184,1
325,1173,2.45015955,0.6561001539,1
325,1189,0.2995126247,-0.1761406958,1
325,1205,0.05066388845,-0.5613979101,1
325,1221,0.05459567904,-1.331972837,1
325,1237,-0.1778037846,-0.738145411,1
325,1253,-0.5586370826,0.05862469971,1
325,1269,-3.171177149,0.06029322743,1
325,1285,-3.662346601,0.08710071445,1
325,1301,-2.637622833,-0.1632196903,1
325,1317,-0.4114471674,-0.3178545535,1
325,1333,-2.012877464,-0.814519763,1
325,1349,-1.420180202,-4.315070152,1
325,1365,-1.901585817,-1.044705391,1
325,1381,-2.041710854,0.3819536567,1
325,1397,-2.611573696,1.025585175,1
325,1413,-1.86640954,0.08461868763,1
325,1429,-1.434598088,-1.086441159,1
325,1445,-1.179220438,-0.581145823,1
325,1461,0.6499865055,-8.794400215,1
325,1477,0.1247675419,-0.09220998734,1
325,1493,-0.3522919416,-0.1299299598,1
325,1509,-0.9039779902,0.09786036611,1
325,1525,-1.94969058,-0.6922748685,1
341,21,-3.649704456,-3.648188114,1
341,37,-3.333390474,-3.285301924,1
341,53,-3.493756771,-3.203100443,1
341,69,-3.836367607,-3.424039364,1
341,85,-4.285812855,-2.524898529,1
341,101,-4.676062584,-2.13220048,1
341,117,-4.282843113,-2.050171852,1
341,133,-3.500331402,-1.382281303,1
341,149,-3.58432436,-1.125301838,1
341,165,-3.83592844,-1.050738335,1
341,181,-3.257852793,-0.945166707,1
341,197,-3.165328503,-1.430886149,1
341,213,-2.933866501,-2.421983004,1
341,229,-2.618100166,-2.327418804,1
341,245,-0.8907413483,-0.6222625375,1
341,261,-2.606526375,-1.480382681,1
341,277,-3.031485319,-1.367893815,1
341,293,-2.925212622,-1.210914493,1
341,309,-3.097995043,-0.9243855476,1
341,325,-3.342450142,-1.157047391,1
341,341,-3.22290206,-0.3256629407,1
341,357,-3.258781433,-0.4697169662,1
341,373,-3.485175371,-0.1477809548,1
341,389,-3.386833429,-0.2616530657,1
341,405,-3.277992487,0.3937702775,1
341,421,-3.454638958,0.3150003552,1
341,437,-3.47070694,0.2603091896,1
341,453,-3.396469593,0.2733143568,1
341,469,-3.647919178,-0.02876970917,1
341,485,-4.266596794,0.03997776657,1
341,501,-4.50607729,0.4237331152,1
341,517,-4.046884537,0.9282777309,1
341,533,-3.738371134,1.39236474,1
341,549,-4.014228344,0.8727626204,1
341,565,-3.9365592,0.3796545863,1
341,581,-3.443908691,0.199010253,1
341,597,-4.38743782,-0.3033726811,1
341,613,-3.887942553,-0.951146841,1
341,629,-3.566667318,-1.196167469,1
341,645,-3.174444437,-1.226101398,1
341,661,-3.076606274,-1.485277414,1
341,677,-3.18898201,-0.9967169762,1
341,693,-2.553910732,-1.448883295,1
341,709,-2.375729322,-1.715133309,1
341,725,-1.882634521,-1.162045479,1
341,741,-1.125889182,-1.143756866,1
341,757,-0.1704181433,-0.5976340771,1
341,773,0.6966925859,-0.7196044922,1
341,789,0.7384724021,-1.029750586,1
341,805,0.5157401562,-0.7009917498,1
341,821,0.002720534801,-0.7949777842,1
341,837,-0.1795413792,-0.4068570733,1
341,853,-0.4883073866,0.1832509786,1
341,869,-0.9519974589,0.3377180696,1
341,885,-0.6430847645,-0.04739023745,1
341,901,0.2178764045,-0.4836506546,1
341,917,0.8594109416,-1.009546757,1
341,933,0.5770471692,-1.210080624,1
341,949,0.3238593042,-1.128159404,1
341,965,0.3854298592,-1.058054209,1
341,981,0.8078896999,-1.669399023,1
341,997,1.352522731,-1.11021781,1
341,1013,1.427665353,-1.357933402,1
341,1029,1.24294591,-1.863923788,1
341,1045,1.041149139,-1.549952865,1
341,1061,0.3743288815,-1.115570307,1
341,1077,0.01168887317,-0.8554157019,1
341,1093,-0.01284605265,-1.110237718,1
341,1109,0.2722648084,-1.521935105,1
341,1125,0.7443588972,-1.297804832,1
341,1141,0.8857085705,-0.1670641899,1
341,1157,0.5413523912,0.6606919765,1
341,1173,0.4807116091,0.1302063614,1
341,1189,0.2988984585,0.1137885898,1
341,1205,-0.001051217318,-0.3094909489,1
341,1221,-0.03441311419,-1.721713901,1
341,1237,-0.5509144664,-0.6959543228,1
341,1253,-0.7814612389,0.6031302214,1
341,1269,-2.816292048,0.06111657619,1
341,1285,-3.832820892,0.1500061452,1
341,1301,-1.052069306,-0.1392607391,1
341,1317,-0.8544861078,-0.05720439553,1
341,1333,-2.041704655,-1.109463573,1
341,1349,-2.116547823,-1.651970506,1
341,1365,-2.029960155,-0.4435688257,1
341,1381,-2.448178291,-0.1567920744,1
341,1397,-1.835223913,-0.1820606887,1
341,1413,-1.500864506,-0.1374743283,1
341,1429,-1.557271481,-0.1787226498,1
341,1445,-0.7560207844,-0.6464900374,1
341,1461,-0.445361197,-0.6489517689,1
341,1477,-0.3499269485,-0.4341392517,1
341,1493,-0.3426336646,-0.1904722154,1
341,1509,-0.669172585,0.248047173,1
341,1525,-1.382951736,-0.2588194311,1
357,21,-3.112042904,-2.838591814,1
357,37,-3.991527557,-4.016058922,1
357,53,-5.639257431,-4.273418903,1
357,69,-4.251582146,-3.281601429,1
357,85,-3.889083147,-3.03983593,1
357,101,-4.110271454,-2.156871557,1
357,117,-4.102829933,-2.15804553,1
357,133,-3.689499378,-1.236730933,1
357,149,-4.068500519,-1.048882604,1
357,165,-3.976593733,-1.032213807,1
357,181,-3.512450695,-0.9472569227,1
357,197,-3.833484411,-0.7271101475,1
357,213,-4.247945309,-1.160305381,1
357,229,-2.894837141,-3.175373554,1
357,245,-0.9220805168,-0.9187247753,1
357,261,-1.810137987,-2.296459198,1
357,277,-2.670476198,-2.130942345,1
357,293,-2.724134207,-1.57874918,1
357,309,-2.627223492,-1.913743973,1
357,325,-2.933432102,-0.9393184781,1
357,341,-3.088141918,-0.3057972789,1
357,357,-3.435393095,0.2223499119,1
357,373,-4.029829025,0.08043187857,1
357,389,-3.022087097,-0.2383032143,1
357,405,-3.058834314,0.1639690101,1
357,421,-3.110371828,0.5920475721,1
357,437,-3.014137745,0.857991159,1
357,453,-3.027285099,0.9358662367,1
357,469,-2.666928768,0.1076743901,1
357,485,-2.893894911,-0.03114374727,1
357,501,-3.554012775,0.1327617466,1
357,517,-3.598534346,0.7077543736,1
357,533,-3.540734053,0.9826357365,1
357,549,-3.590296745,0.7608053088,1
357,565,-3.355328798,0.5760028958,1
357,581,-3.088583708,0.8210590482,1
357,597,-3.260327578,0.2303587794,1
357,613,-3.897910357,-0.6227630377,1
357,629,-3.579135895,-1.059220672,1
357,645,-3.085058689,-1.1078825,1
357,661,-3.389925003,-1.49499929,1
357,677,-3.632240057,-1.415825129,1
357,693,-2.416678905,-2.051216125,1
357,709,-2.06552124,-1.57230711,1
357,725,-1.350478768,-0.4182183743,1
357,741,0.03386193514,-0.2529284656,1
357,757,0.6262984872,-0.7468385696,1
357,773,0.8615296483,-1.192873478,1
357,789,1.365074754,-0.6564169526,1
357,805,1.394120574,-0.6939529777,1
357,821,0.9167582393,-0.9483953714,1
357,837,0.9011046886,-0.5990324616,1
357,853,-0.0005147755146,-0.3898271024,1
357,869,-0.3476758003,-0.4239528477,1
357,885,0.1199379787,0.6849435568,1
357,901,0.268900156,0.7602229714,1
357,917,0.6947999001,-0.5634228587,1
357,933,0.3923261762,-0.7831152678,1
357,949,0.1504456401,-0.3576927185,1
357,965,0.5690625906,-0.3887820244,1
357,981,1.296022058,-0.6378570795,1
357,997,1.642486334,-1.140918851,1
357,1013,1.549153328,-1.687235713,1
357,1029,1.079115152,-2.102815628,1
357,1045,1.08397007,-2.350392342,1
357,1061,0.633608222,-1.629028082,1
357,1077,0.4314628541,-1.245404005,1
357,1093,0.3982482255,-1.043459415,1
357,1109,0.4805705845,-1.025050998,1
357,1125,0.6202691197,-1.239796519,1
357,1141,0.1510274708,-1.390377045,1
357,1157,1.745681763,-0.4292293787,1
357,1173,1.278839827,-0.4922449589,1
357,1189,0.253736943,-0.363084197,1
357,1205,-0.3988706172,-0.4884315431,1
357,1221,-0.3996377587,-1.204696178,1
357,1237,-0.3165211678,-0.3495224714,1
357,1253,0.007195144892,0.909335494,1
357,1269,-0.4675992131,0.3149993122,1
357,1285,-1.107352972,0.05247735977,1
357,1301,-0.3139995337,1.347318172,1
357,1317,-0.729902029,1.188015699,1
357,1333,-1.520001292,-1.497623444,1
357,1349,-1.715398908,-0.02835670114,1
357,1365,-2.084905863,0.155343771,1
357,1381,-1.945755601,-0.5612919331,1
357,1397,-1.246662974,-0.5473272204,1
357,1413,-0.6891263723,-0.4243298173,1
357,1429,-0.7136355639,-0.6280277967,1
357,1445,-0.3365682364,-0.8075044155,1
357,1461,-0.2169253528,-0.5782324076,1
357,1477,-0.4010990262,-0.5005936623,1
357,1493,-0.6556737423,-0.2003490031,1
357,1509,-0.5546734929,0.2272908241,1
357,1525,-1.330999017,0.2008325756,1
373,21,-2.127714634,-2.982938766,1
373,37,-3.219089985,-3.680757046,1
373,53,-3.64643836,-3.01141715,1
373,69,-3.580960274,-3.027762413,1
373,85,-3.40021801,-3.136561394,1
373,101,-3.879190922,-2.014066219,1
373,117,-4.266737461,-1.778666973,1
373,133,-5.535720825,-0.885217309,1
373,149,-4.513507843,-1.053140759,1
373,165,-3.502393723,-0.8538063765,1
373,181,-3.248435259,-1.041460633,1
373,197,-3.253129721,-1.03587234,1
373,213,-2.897125483,-1.044291139,1
373,229,-2.445120811,-2.311540604,1
373,245,-2.124254227,-1.579793572,1
373,261,-1.476090431,-1.238026381,1
373,277,-1.556857347,-1.759092093,1
373,293,-2.392379999,-3.284742355,1
373,309,-2.195306301,-2.576301575,1
373,325,-2.115653515,-1.104531527,1
373,341,-2.268446922,-0.5658861399,1
373,357,-2.523389816,-0.5609411001,1
373,373,-2.360955715,-0.337156862,1
373,389,-2.323530674,-0.1249039173,1
373,405,-2.792185545,0.1764920652,1
373,421,-3.426584959,0.5580966473,1
373,437,-2.840475082,1.689035296,1
373,453,-2.603308916,1.828021526,1
373,469,-2.651680231,0.6491546035,1
373,485,-2.575901508,0.3167719841,1
373,501,-2.499858141,-0.06550443172,1
373,517,-2.325863361,0.8289159536,1
373,533,-2.850900173,0.8479159474,1
373,549,-3.149786472,0.6882534027,1
373,565,-3.3730793,0.6451125741,1
373,581,-2.908575296,0.51070714,1
373,597,-2.844832182,0.114332661,1
373,613,-3.123806238,-0.2891018987,1
373,629,-3.69041419,-0.8970797062,1
373,645,-2.907497168,-0.8786052465,1
373,661,-2.654902458,-1.08312273,1
373,677,-3.542172194,-1.184071779,1
373,693,-0.1610937119,-1.332815409,1
373,709,-1.680997491,-0.5930586457,1
373,725,-1.402128458,-0.2224670649,1
373,741,-0.5096200705,-0.1310779154,1
373,757,-0.1320582628,-0.3128255308,1
373,773,0.5763068199,-0.9608905315,1
373,789,1.368463039,-1.046044946,1
373,805,1.471078038,-1.002855182,1
373,821,1.589523792,-1.227292299,1
373,837,1.223377466,-0.9656163454,1
373,853,0.5556666851,-0.7783426642,1
373,869,0.1917511225,-1.699410796,1
373,885,0.8945784569,1.015662074,1
373,901,1.031663895,1.059891462,1
373,917,0.8295783401,-0.5464824438,1
373,933,0.9103268385,-0.8910621405,1
373,949,0.6968373656,0.3170223236,1
373,965,1.135843039,-0.5807202458,1
373,981,1.383286238,-1.2458148,1
373,997,1.185553432,-1.349922419,1
373,1013,1.498126388,-2.000072479,1
373,1029,1.131452918,-2.233261824,1
373,1045,0.9397117496,-2.395650387,1
373,1061,0.4941252768,-1.980286598,1
373,1077,0.3479747474,-1.624149323,1
373,1093,0.7581626177,-1.153399467,1
373,1109,1.114440918,-0.9374707937,1
373,1125,-0.2169150412,-1.264554977,1
373,1141,-0.2570681572,-1.534192443,1
373,1157,0.185757786,-1.41199708,1
373,1173,0.3686632514,-1.229000211,1
373,1189,0.1727158427,-1.060385466,1
373,1205,-0.2939716876,-0.6767866611,1
373,1221,-0.2550532222,-0.612862587,1
373,1237,-0.05867724121,-0.2283963263,1
373,1253,0.5572720766,1.335628986,1
373,1269,-0.3910601139,0.2009705454,1
373,1285,-1.173042774,0.2680020332,1
373,1301,-0.1068946719,1.487824798,1
373,1317,-1.600888371,0.20762676,1
373,1333,-3.250769615,0.5462195277,1
373,1349,-1.136066914,-0.4391617775,1
373,1365,-1.241982341,-0.6012212038,1
373,1381,-1.077899456,-0.9570845366,1
373,1397,-0.3432879448,-0.4380048215,1
373,1413,0.4827526808,-0.3111438751,1
373,1429,1.051956892,-0.1868897676,1
373,1445,0.1225385368,-0.6776931882,1
373,1461,0.1325159669,-0.1733816713,1
373,1477,-0.1744973063,-0.3952715397,1
