PIVlab, ASCII chart output - 25-Jul-2025
FRAME: 8, filenames: A:[8]MAX_Pos0007pos00008_TgUtrmcherry_K4K8Mutant-1.avi & B:[9]MAX_Pos0007pos00008_TgUtrmcherry_K4K8Mutant-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
229,885,-2.513788462,-3.388516426,1
229,901,-2.35491538,-2.67988205,1
229,917,-2.426448345,-2.241360188,1
229,933,-2.278125286,-2.475870609,1
229,949,-2.159621239,-2.714639187,1
229,965,-2.015226841,-2.682446718,1
229,981,-1.060691595,-1.89666748,1
229,997,-0.7544908524,-1.121881366,1
229,1013,-0.9915184379,-2.256859779,1
229,1029,-0.7888733745,-2.565654039,1
229,1045,-0.8896167278,-2.721054316,1
229,1061,-0.7029402256,-2.560827494,1
229,1077,-0.5241375566,-2.171125174,1
229,1093,-0.3856335282,-1.942103386,1
229,1109,-0.693138361,-2.027147293,1
229,1125,-0.8190308213,-1.967860937,1
229,1141,-0.6712188721,-1.938941717,1
229,1157,-0.6714743376,-1.754926205,1
229,1173,-0.3564895391,-2.674797773,1
229,1189,0.3196253181,-1.625923395,1
229,1205,0.2315649539,-1.439737439,1
229,1221,-0.07421052456,-1.516508698,1
229,1237,-0.428801775,-1.51852715,1
229,1253,-1.151441932,-1.567180157,1
229,1269,-0.9888926148,-1.645081282,1
229,1285,-0.8270837665,-1.61203301,1
229,1301,-0.5724175572,-1.795896888,1
229,1317,-0.2704055905,-1.861129165,1
229,1333,-0.539434433,-2.080833673,1
229,1349,0.3303623199,-3.298697472,1
229,1365,0.5968037844,-2.914145708,1
229,1381,-0.006974346936,-3.113862991,1
229,1397,-0.1266069412,-2.596697569,1
229,1413,-0.3016867042,-2.086170673,1
229,1429,-0.5824856758,-1.887827873,1
229,1445,-1.030757785,-1.867793918,1
229,1461,-1.760367393,-1.480778694,1
229,1477,-2.316902637,-1.666585326,1
229,1493,-2.523358822,-1.713804245,1
229,1509,-2.132786512,-1.537938833,1
229,1525,-1.185513616,-1.841754436,1
245,21,-3.681225777,-4.917572021,1
245,37,-3.494205475,-5.592932224,1
245,53,-4.288683891,-4.978705406,1
245,69,-4.265870094,-4.338928699,1
245,85,-4.006104469,-4.33996582,1
245,101,-3.599312067,-5.034965992,1
245,117,-4.308175087,-4.038836956,1
245,133,-4.650738239,-4.134109497,1
245,149,-4.886901379,-4.32647419,1
245,165,-5.153961182,-4.19067812,1
245,181,-5.076839924,-4.141567707,1
245,197,-5.153540611,-4.201090813,1
245,213,-5.533883095,-4.301375389,1
245,229,-5.567228794,-4.064439774,1
245,245,-5.239127636,-4.303534508,1
245,261,-4.946606159,-4.312302113,1
245,277,-4.808425903,-4.122767448,1
245,293,-4.78282547,-5.888484001,1
245,309,-4.851344585,-5.707736969,1
245,325,-5.059380531,-5.647139072,1
245,341,-5.205525398,-6.088986397,1
245,357,-5.327652454,-5.752895832,1
245,373,-5.493667603,-4.900982857,1
245,389,-5.904743195,-4.817196846,1
245,405,-6.190978527,-4.592404842,1
245,421,-7.18018961,-4.848994732,1
245,437,-6.900584221,-4.986631393,1
245,453,-6.109870911,-4.988959312,1
245,469,-5.438713074,-5.499596596,1
245,485,-5.324506283,-4.687831402,1
245,501,-5.307641029,-4.314668179,1
245,517,-5.055147648,-4.874985695,1
245,533,-4.750183105,-5.120688438,1
245,549,-4.753796577,-5.344240189,1
245,565,-5.249459743,-4.607594013,1
245,581,-5.556025028,-3.86852169,1
245,597,-5.672019482,-4.165449142,1
245,613,-5.79254818,-4.410000801,1
245,629,-6.444889069,-3.866096735,1
245,645,-6.649339676,-3.017124891,1
245,661,-6.481735229,-2.660875797,1
245,677,-6.315760612,-3.108250141,1
245,693,-6.368748665,-3.687785625,1
245,709,-6.640537739,-3.415826797,1
245,725,-5.373675346,-3.460609674,1
245,741,-5.076713085,-3.351301432,1
245,757,-5.308682919,-3.670503616,1
245,773,-4.803712845,-3.968960285,1
245,789,-4.30934906,-3.73942852,1
245,805,-3.860582829,-4.337287903,1
245,821,-3.614082813,-4.654819489,1
245,837,-3.751813412,-4.623207092,1
245,853,-3.278609514,-4.313601494,1
245,869,-2.632897139,-3.985746622,1
245,885,-1.526299953,-3.934071541,1
245,901,-2.10808301,-3.267550945,1
245,917,-2.175878525,-2.908124924,1
245,933,-1.943569541,-2.604411364,1
245,949,-1.877627134,-2.533664703,1
245,965,-1.993424892,-2.663244963,1
245,981,-0.8242727518,-1.915284395,1
245,997,-0.6642967463,-1.286508322,1
245,1013,-1.757348776,-2.746452093,1
245,1029,-1.458999634,-3.035842896,1
245,1045,-0.5158356428,-3.365094185,1
245,1061,-0.2586555481,-3.243085384,1
245,1077,0.002346038818,-2.483607292,1
245,1093,-0.07130748034,-2.144716978,1
245,1109,-0.5737040043,-2.066877842,1
245,1125,-1.026466727,-2.15464735,1
245,1141,-1.367653012,-2.131984711,1
245,1157,-1.558672309,-1.669468999,1
245,1173,-0.8227963448,-1.666626692,1
245,1189,-0.01701591909,-1.187235594,1
245,1205,0.1180817336,-1.121043563,1
245,1221,0.03326076269,-1.378656626,1
245,1237,-0.437733531,-1.352475166,1
245,1253,-0.9606801271,-1.612434387,1
245,1269,-0.6854944825,-1.912764192,1
245,1285,-0.7194921374,-1.966948509,1
245,1301,-1.019466996,-1.917993307,1
245,1317,-0.6965502501,-1.960285306,1
245,1333,-0.3600512147,-1.594500542,1
245,1349,0.5555694699,-3.410397053,1
245,1365,0.5344038606,-3.235617638,1
245,1381,0.05509021133,-2.680726767,1
245,1397,-0.00809776783,-2.337415934,1
245,1413,0.01059234142,-2.327355862,1
245,1429,-0.4701269865,-1.943635583,1
245,1445,-0.8069515228,-1.494816422,1
245,1461,-0.9731514454,-1.118280649,1
245,1477,-2.159561634,-1.667343855,1
245,1493,-2.300758839,-1.33631897,1
245,1509,-1.852064252,-1.511137247,1
245,1525,-0.9259067774,-1.871263146,1
261,21,-3.284691095,-4.982244015,1
261,37,-3.768529415,-5.466405869,1
261,53,-4.019231319,-5.215809345,1
261,69,-3.501797915,-4.164970875,1
261,85,-2.539619446,-4.007737637,1
261,101,-2.772263527,-3.62637639,1
261,117,-3.417002201,-3.353492022,1
261,133,-3.979248524,-3.894632816,1
261,149,-4.488858223,-3.979997158,1
261,165,-4.671120644,-4.019628525,1
261,181,-4.845475674,-4.161836624,1
261,197,-5.437654018,-4.232439041,1
261,213,-5.547346592,-4.097309113,1
261,229,-5.669039726,-3.641497612,1
261,245,-5.194463253,-3.41998291,1
261,261,-4.551942348,-3.348556995,1
261,277,-4.401197433,-3.533039331,1
261,293,-4.237920761,-4.24246788,1
261,309,-4.616127968,-5.660151958,1
261,325,-4.913100719,-5.903735638,1
261,341,-5.375323296,-5.755359173,1
261,357,-5.746137619,-5.389751911,1
261,373,-5.843309402,-4.902828217,1
261,389,-6.127739906,-4.610798836,1
261,405,-6.580700397,-4.586606979,1
261,421,-7.232956886,-4.448409557,1
261,437,-6.92201376,-4.566384792,1
261,453,-6.098320484,-4.627986908,1
261,469,-5.727862835,-4.747223377,1
261,485,-5.564790249,-4.613065243,1
261,501,-5.304215431,-4.429318428,1
261,517,-5.109978676,-5.315729618,1
261,533,-5.10566473,-5.156104088,1
261,549,-5.188457012,-5.451307774,1
261,565,-5.411393166,-4.259016991,1
261,581,-5.940223217,-3.635959148,1
261,597,-5.849747658,-4.271429539,1
261,613,-5.48044157,-4.231908798,1
261,629,-5.261084557,-4.091306686,1
261,645,-5.611508369,-3.587225437,1
261,661,-6.279921055,-3.421731234,1
261,677,-6.353737831,-3.568557739,1
261,693,-5.992521286,-3.561012268,1
261,709,-5.777171612,-3.821243763,1
261,725,-5.714864254,-3.184490204,1
261,741,-5.096422672,-2.88040185,1
261,757,-5.22239542,-3.12514782,1
261,773,-5.609061718,-3.818037033,1
261,789,-5.179965496,-3.419905186,1
261,805,-4.508827209,-3.764694929,1
261,821,-4.171062469,-4.302767277,1
261,837,-3.833021879,-4.632761955,1
261,853,-3.123142719,-4.364988327,1
261,869,-2.762965918,-4.162615299,1
261,885,-2.132842064,-4.322577477,1
261,901,-1.728993416,-3.648877859,1
261,917,-1.917873859,-3.19969511,1
261,933,-1.885488987,-2.463190317,1
261,949,-1.724493265,-2.123175383,1
261,965,-3.378656387,-2.350738764,1
261,981,-3.547796011,-1.736844301,1
261,997,-2.743200541,-2.134464979,1
261,1013,-1.982779741,-2.778517246,1
261,1029,-1.215583563,-3.059535027,1
261,1045,-0.3126256466,-3.516804934,1
261,1061,0.03324791789,-3.412987471,1
261,1077,-0.1496108472,-3.05522728,1
261,1093,-0.5487129688,-2.570731878,1
261,1109,-1.052665949,-2.267263412,1
261,1125,-1.248292327,-2.900876999,1
261,1141,-1.330573916,-3.16156435,1
261,1157,-1.092550278,-1.580721378,1
261,1173,-0.8986529112,-1.023934841,1
261,1189,-0.6789265871,-1.06372118,1
261,1205,-0.229323104,-1.499980927,1
261,1221,-0.1707469821,-1.529489517,1
261,1237,-0.34172979,-1.401930094,1
261,1253,-0.6240540743,-1.740435481,1
261,1269,-0.3270525634,-2.274988651,1
261,1285,-0.1618887484,-2.383312702,1
261,1301,-1.663851738,-2.049499035,1
261,1317,-2.376823902,-1.006694436,1
261,1333,-2.265097618,-1.34691143,1
261,1349,-0.5895431042,-2.10482955,1
261,1365,0.0222806409,-2.818105221,1
261,1381,0.2554706335,-2.59352231,1
261,1397,-0.1362761557,-2.224420786,1
261,1413,-0.2322697043,-2.021178007,1
261,1429,-0.1828386039,-1.313286304,1
261,1445,-0.238770172,-0.9784932137,1
261,1461,-0.08705121279,-0.7235208154,1
261,1477,-0.9806312919,-0.9234239459,1
261,1493,-3.416734695,-0.9380867481,1
261,1509,-1.206328034,-1.072192907,1
261,1525,-0.8023487926,-1.503495693,1
277,21,-2.962093115,-6.120295525,1
277,37,-3.842968702,-5.873561382,1
277,53,-4.599102974,-4.447705269,1
277,69,-3.819577694,-3.750787258,1
277,85,-2.683202982,-4.136603355,1
277,101,-2.402364254,-3.738573074,1
277,117,-3.021183252,-3.819953442,1
277,133,-3.430358648,-4.125009537,1
277,149,-4.088457108,-4.124688148,1
277,165,-4.462171078,-3.879939556,1
277,181,-5.558272839,-3.754720926,1
277,197,-5.364533901,-3.622804642,1
277,213,-5.234334946,-3.639132738,1
277,229,-5.524021626,-3.368270397,1
277,245,-5.042924881,-3.234935284,1
277,261,-4.508280277,-3.350583315,1
277,277,-3.969790459,-3.235455036,1
277,293,-4.098293304,-3.637456417,1
277,309,-4.226763725,-5.036175251,1
277,325,-5.061620712,-5.945707798,1
277,341,-5.725874901,-5.575348377,1
277,357,-5.999936581,-5.03119421,1
277,373,-5.877215862,-4.89495182,1
277,389,-5.763646126,-4.712994576,1
277,405,-6.456721306,-4.314188004,1
277,421,-6.601303577,-3.666525841,1
277,437,-6.392709255,-3.571692467,1
277,453,-5.699933052,-4.066126347,1
277,469,-5.316295624,-4.544856071,1
277,485,-5.38064909,-4.841530323,1
277,501,-5.46651268,-4.358892441,1
277,517,-5.574280739,-4.361604691,1
277,533,-5.521352291,-5.069582462,1
277,549,-5.275365829,-4.533949852,1
277,565,-5.327666283,-3.564185619,1
277,581,-6.744379044,-4.172719479,1
277,597,-6.42656517,-4.044461727,1
277,613,-5.725824356,-4.221596241,1
277,629,-5.49584341,-4.525393963,1
277,645,-5.688944817,-4.199256897,1
277,661,-6.220807552,-3.885880709,1
277,677,-6.074730873,-3.869004726,1
277,693,-5.597146034,-3.681354523,1
277,709,-5.454565048,-3.813787937,1
277,725,-5.4323349,-3.289704323,1
277,741,-5.549585342,-3.050352097,1
277,757,-5.002158642,-3.186384678,1
277,773,-4.344864368,-3.502592802,1
277,789,-3.630901814,-3.421946049,1
277,805,-3.685137033,-3.745193958,1
277,821,-3.561276197,-4.64597559,1
277,837,-3.510191202,-4.979057789,1
277,853,-3.268526077,-4.586320877,1
277,869,-2.783367872,-4.293008327,1
277,885,-2.387670279,-4.043956757,1
277,901,-1.68706727,-3.231954098,1
277,917,-1.881624818,-3.253797293,1
277,933,-2.114406109,-2.693450928,1
277,949,-2.11085391,-2.299383879,1
277,965,-2.675728321,-2.639029026,1
277,981,-3.737013817,-1.444101334,1
277,997,-3.20062232,-1.813926458,1
277,1013,-1.928381085,-2.500224113,1
277,1029,-0.7346872091,-3.008810759,1
277,1045,-0.3436668813,-3.383823156,1
277,1061,-0.4750685096,-3.140374899,1
277,1077,-1.057591915,-3.183434248,1
277,1093,-2.548708677,-3.108514071,1
277,1109,-2.608888626,-2.385014534,1
277,1125,-1.746435165,-3.159462214,1
277,1141,-0.954482913,-3.272220612,1
277,1157,-0.5571340322,-1.969059944,1
277,1173,-0.3282544911,-1.685306668,1
277,1189,-0.2533558607,-1.62174058,1
277,1205,-0.3990823627,-1.510970831,1
277,1221,-0.009915441275,-1.662929654,1
277,1237,0.2640488446,-1.752331018,1
277,1253,0.08867251873,-1.677051306,1
277,1269,-0.0164963901,-2.344969749,1
277,1285,-0.006611675024,-2.339850903,1
277,1301,-0.0522595644,-2.098363876,1
277,1317,-0.5641847849,-1.245276332,1
277,1333,-0.6933414936,-1.006811261,1
277,1349,-2.919310331,-1.617286205,1
277,1365,-0.4055988789,-2.441881418,1
277,1381,-0.2737471759,-2.333559752,1
277,1397,-1.849208832,-2.188356876,1
277,1413,-0.6578089595,-1.562820435,1
277,1429,0.05254740268,-1.141286254,1
277,1445,0.2807455063,-1.212193012,1
277,1461,0.08712558448,-1.009637594,1
277,1477,-0.4113473296,-0.9595212936,1
277,1493,-0.9313151836,-1.092453718,1
277,1509,-0.7394725084,-0.3767485023,1
277,1525,-0.8371562362,-0.7654261589,1
293,21,-3.224393845,-6.39910984,1
293,37,-4.033709049,-5.734576225,1
293,53,-4.80711937,-4.121307373,1
293,69,-4.4846735,-4.409049511,1
293,85,-3.43000412,-4.906023026,1
293,101,-3.002310753,-5.076424599,1
293,117,-3.294469357,-4.498376846,1
293,133,-3.943374157,-5.041790009,1
293,149,-4.404619217,-5.520332813,1
293,165,-4.929218292,-4.96543026,1
293,181,-5.428387642,-3.653441906,1
293,197,-4.847156525,-3.164805889,1
293,213,-4.315985203,-3.53374052,1
293,229,-4.600308418,-3.388994932,1
293,245,-4.866245747,-3.400834322,1
293,261,-4.703512669,-3.432538033,1
293,277,-4.756403923,-3.50977397,1
293,293,-4.975982666,-4.122950077,1
293,309,-5.218943596,-4.541128159,1
293,325,-5.549547195,-5.844043255,1
293,341,-6.009571075,-4.943266869,1
293,357,-5.988118172,-4.78263855,1
293,373,-5.786952019,-5.052908421,1
293,389,-5.669642925,-4.840485096,1
293,405,-5.51669693,-4.19810009,1
293,421,-5.917451382,-3.30576396,1
293,437,-6.308776855,-2.408012629,1
293,453,-5.652948856,-3.255435944,1
293,469,-5.312007904,-4.391120434,1
293,485,-5.553370476,-5.39758873,1
293,501,-5.696181774,-5.932206631,1
293,517,-5.541164398,-5.557140827,1
293,533,-5.381326199,-5.155453682,1
293,549,-5.210131168,-4.261854172,1
293,565,-5.196127415,-3.768469334,1
293,581,-7.363840103,-4.153019428,1
293,597,-6.700303555,-4.157514572,1
293,613,-5.97654438,-5.028833389,1
293,629,-6.032998562,-5.645590305,1
293,645,-6.284219742,-4.821668148,1
293,661,-6.119023323,-4.191851616,1
293,677,-5.891597271,-4.111263275,1
293,693,-5.804357529,-3.875426054,1
293,709,-5.563426495,-3.634431601,1
293,725,-5.997406006,-3.933641911,1
293,741,-6.229627609,-3.4339118,1
293,757,-4.85274601,-3.275545597,1
293,773,-3.772406578,-3.490729094,1
293,789,-2.962685108,-3.808408022,1
293,805,-2.623856068,-4.186815262,1
293,821,-3.361922741,-4.808725834,1
293,837,-3.828957558,-4.827638149,1
293,853,-3.200708389,-4.370475292,1
293,869,-2.498902082,-4.081315994,1
293,885,-2.16670537,-3.770258427,1
293,901,-2.13780427,-3.054370403,1
293,917,-2.087105274,-3.162850857,1
293,933,-2.304403305,-2.63760972,1
293,949,-2.561989784,-2.485288858,1
293,965,-2.132544994,-2.889179468,1
293,981,-1.762760878,-2.021302462,1
293,997,-2.054975033,-1.734468222,1
293,1013,-1.589766026,-2.435354471,1
293,1029,-0.1836677343,-3.139945269,1
293,1045,0.1023283154,-3.173768759,1
293,1061,-0.3212625384,-2.961627007,1
293,1077,-0.8439103961,-3.217125416,1
293,1093,-2.434288502,-3.972429991,1
293,1109,-1.271696687,-3.163822412,1
293,1125,-0.8008618355,-3.032429695,1
293,1141,-0.005926340818,-2.953645706,1
293,1157,0.8994947672,-2.4071455,1
293,1173,0.3804317415,-2.301570415,1
293,1189,0.1794767827,-1.982037425,1
293,1205,0.09444612265,-1.928853512,1
293,1221,0.212110132,-1.999155641,1
293,1237,0.4635910392,-1.978834033,1
293,1253,0.2025197446,-1.485135913,1
293,1269,0.03966546059,-1.745229602,1
293,1285,0.03290153295,-2.116214752,1
293,1301,0.4113829434,-2.097233295,1
293,1317,0.0712441206,-2.022599697,1
293,1333,-0.3269186616,-1.423807859,1
293,1349,-0.1275130808,-1.956592202,1
293,1365,0.327865541,-2.553980827,1
293,1381,0.1520507634,-1.965629697,1
293,1397,-0.1092903912,-1.707413435,1
293,1413,-0.2953974605,-1.394674897,1
293,1429,-0.1352887303,-1.687304974,1
293,1445,-0.02186651528,-2.214485645,1
293,1461,0.05664768815,-1.681879997,1
293,1477,-0.2559687197,-1.403544903,1
293,1493,-0.6298396587,-1.057119727,1
293,1509,-0.7625108957,-0.8782005906,1
293,1525,-0.4823706448,-0.4244186878,1
309,21,-3.087520599,-6.104061127,1
309,37,-3.887767315,-5.533747196,1
309,53,-4.95159626,-4.732506752,1
309,69,-4.680309296,-4.769361019,1
309,85,-4.253142834,-4.897762775,1
309,101,-3.601756334,-4.980446339,1
309,117,-3.351321697,-5.297295094,1
309,133,-3.701242924,-5.655119896,1
309,149,-3.706506491,-4.717988014,1
309,165,-3.913741827,-4.124510765,1
309,181,-4.08419323,-4.155486107,1
309,197,-3.990849972,-3.249740124,1
309,213,-3.710649967,-3.32193327,1
309,229,-3.793327332,-3.564406872,1
309,245,-4.083744049,-3.699276924,1
309,261,-4.762834549,-3.722298384,1
309,277,-5.067200184,-3.918847561,1
309,293,-5.368253708,-4.495043755,1
309,309,-5.941949844,-4.387376785,1
309,325,-6.028175831,-4.088468552,1
309,341,-6.13492918,-4.024082661,1
309,357,-6.086087704,-4.399010181,1
309,373,-5.991110325,-4.984548569,1
309,389,-5.561876297,-4.953164101,1
309,405,-5.276602745,-4.389492989,1
309,421,-4.888210773,-3.43759203,1
309,437,-5.633255005,-3.18579936,1
309,453,-5.592095375,-3.633104801,1
309,469,-5.767189503,-4.476108551,1
309,485,-6.155097008,-5.06709528,1
309,501,-6.217004776,-5.942252159,1
309,517,-5.985499382,-5.641927719,1
309,533,-6.127547264,-4.876992702,1
309,549,-6.580367565,-4.350347996,1
309,565,-6.556581974,-4.298497677,1
309,581,-7.104214668,-3.957885265,1
309,597,-6.7034688,-4.482301712,1
309,613,-6.192872524,-5.649296761,1
309,629,-6.100233555,-6.195747852,1
309,645,-6.037896633,-4.819219112,1
309,661,-6.498579502,-4.487419605,1
309,677,-6.800493717,-4.389032841,1
309,693,-5.912251949,-3.549494982,1
309,709,-5.707259655,-3.179917812,1
309,725,-5.613588333,-3.907961607,1
309,741,-5.086862087,-3.46235013,1
309,757,-4.319322586,-3.134672642,1
309,773,-3.811935425,-3.278116226,1
309,789,-3.173231363,-4.153907776,1
309,805,-2.561014652,-4.633441925,1
309,821,-2.663993835,-4.449053288,1
309,837,-2.988491535,-4.283468246,1
309,853,-2.888342381,-3.950291634,1
309,869,-1.560159445,-3.069895983,1
309,885,-1.666089535,-3.234521151,1
309,901,-2.383573055,-3.109642744,1
309,917,-1.915383935,-2.98255372,1
309,933,-1.891233206,-2.533514977,1
309,949,-2.132771015,-2.664418936,1
309,965,-2.354459047,-2.871975899,1
309,981,-2.030109644,-2.97132206,1
309,997,-1.01720047,-2.709313154,1
309,1013,-0.2022839785,-2.490519762,1
309,1029,0.6467151642,-2.81071806,1
309,1045,0.971950829,-2.75982666,1
309,1061,0.545693934,-2.784645319,1
309,1077,-0.08477917314,-3.567655087,1
309,1093,-0.6686010361,-3.601370811,1
309,1109,-0.1899860501,-3.579119444,1
309,1125,0.1474983394,-3.83267498,1
309,1141,0.3809083402,-4.011407852,1
309,1157,0.1992747039,-3.018344641,1
309,1173,-0.01090964675,-2.390997887,1
309,1189,0.0379652679,-1.935615897,1
309,1205,0.3149557114,-1.979822397,1
309,1221,0.8944306374,-2.207283974,1
309,1237,0.6611261368,-2.122930288,1
309,1253,0.1342550665,-1.581267595,1
309,1269,0.008510872722,-1.277301073,1
309,1285,0.2858881652,-1.924914002,1
309,1301,0.2322488129,-1.9559623,1
309,1317,0.1971203089,-3.384893417,1
309,1333,0.4982415736,-2.084070683,1
309,1349,0.7934045792,-2.23506856,1
309,1365,0.88839221,-2.429864645,1
309,1381,0.4570654929,-1.932461977,1
309,1397,0.06697139144,-1.655007958,1
309,1413,-0.4436962903,-1.594272733,1
309,1429,-0.4166826606,-1.95357728,1
309,1445,-0.2570377588,-2.173286676,1
309,1461,0.232865274,-2.059675932,1
309,1477,-0.09197479486,-1.72707653,1
309,1493,-0.6711906195,-1.391523957,1
309,1509,-0.381441772,-1.251143575,1
309,1525,-0.1639174074,-0.7175562382,1
325,21,-3.040408611,-4.305936337,1
325,37,-3.987108231,-5.782837868,1
325,53,-4.380957603,-5.699018955,1
325,69,-4.61662817,-4.426994324,1
325,85,-4.983085155,-4.272757053,1
325,101,-4.124567032,-4.2124753,1
325,117,-3.118125677,-4.678181171,1
325,133,-4.070358276,-5.322152615,1
325,149,-3.75423193,-4.5260005,1
325,165,-4.22097683,-4.427554607,1
325,181,-4.330613613,-4.601195335,1
325,197,-3.781132221,-3.803983212,1
325,213,-4.066135406,-3.625335693,1
325,229,-4.022194862,-3.777657032,1
325,245,-3.759372711,-4.21549511,1
325,261,-4.110215664,-4.386651039,1
325,277,-4.703360558,-4.407116413,1
325,293,-5.355595112,-4.501695156,1
325,309,-6.070757389,-4.643977165,1
325,325,-6.550848484,-4.013269424,1
325,341,-5.927676678,-3.666753769,1
325,357,-6.151315689,-4.258765221,1
325,373,-6.47249794,-5.045377731,1
325,389,-6.1940341,-5.223341942,1
325,405,-5.966246605,-4.548447132,1
325,421,-5.577312469,-4.065582275,1
325,437,-5.770796299,-4.359367371,1
325,453,-5.877008438,-4.386805058,1
325,469,-6.04911375,-4.500531197,1
325,485,-6.463578224,-4.511518478,1
325,501,-6.528059006,-4.599255562,1
325,517,-6.633350372,-4.762400627,1
325,533,-7.133399487,-4.325130939,1
325,549,-7.522791386,-4.345136642,1
325,565,-7.087492943,-4.6616292,1
325,581,-6.817008018,-4.966601849,1
325,597,-6.487522125,-4.980072021,1
325,613,-6.265158653,-5.096945763,1
325,629,-6.044662476,-4.776424885,1
325,645,-5.848217964,-4.604357243,1
325,661,-6.013972282,-4.575041771,1
325,677,-6.465582371,-4.340181828,1
325,693,-5.906928539,-3.302704096,1
325,709,-5.630304813,-2.426928759,1
325,725,-4.970237255,-2.415084362,1
325,741,-4.308712482,-3.807350397,1
325,757,-3.908685207,-3.777009487,1
325,773,-3.604310751,-3.589538813,1
325,789,-3.160918713,-3.970259905,1
325,805,-2.504639626,-4.273723602,1
325,821,-2.237520456,-3.715376139,1
325,837,-2.248813391,-3.502975464,1
325,853,-2.395866632,-3.598545313,1
325,869,-1.977636576,-3.255190134,1
325,885,-1.592167974,-3.904016256,1
325,901,-1.679875255,-3.241404533,1
325,917,-1.579745173,-3.497417688,1
325,933,-1.411782026,-2.974281073,1
325,949,-1.518181324,-2.84914875,1
325,965,-1.791387916,-3.183391571,1
325,981,-1.780328989,-3.202037096,1
325,997,-0.9570399523,-2.8823452,1
325,1013,0.4860907793,-2.537946701,1
325,1029,1.171044588,-2.971366882,1
325,1045,1.440035343,-2.807510138,1
325,1061,0.943364203,-2.613836765,1
325,1077,0.2541391551,-3.696830034,1
325,1093,-0.06324508786,-3.169173956,1
325,1109,0.426905632,-2.93618679,1
325,1125,0.04997123778,-3.617298603,1
325,1141,0.0498932898,-3.913285255,1
325,1157,0.09620392323,-3.509223461,1
325,1173,0.06400713325,-2.693838358,1
325,1189,0.2506149411,-2.389217854,1
325,1205,0.3480491042,-2.151797056,1
325,1221,0.6816772819,-2.424631834,1
325,1237,0.6338658333,-2.213294983,1
325,1253,0.2949679494,-1.960944295,1
325,1269,0.7885513306,-1.716579795,1
325,1285,0.7202456594,-2.288449287,1
325,1301,0.4848849773,-2.661604166,1
325,1317,0.3314113021,-2.675977945,1
325,1333,0.5096299052,-2.014460564,1
325,1349,0.507599771,-1.954088926,1
325,1365,0.138305679,-2.29150176,1
325,1381,-0.2056972235,-1.816346884,1
325,1397,-0.4111244678,-2.019717216,1
325,1413,-0.7360292673,-2.136843204,1
325,1429,-0.6796526313,-1.78560853,1
325,1445,0.2253740132,-1.760983348,1
325,1461,0.4653523266,-2.064976454,1
325,1477,-0.1408340186,-1.839610934,1
325,1493,-0.1489244401,-1.667647123,1
325,1509,-0.01386255026,-1.461043835,1
325,1525,-0.2961198688,-0.9987201691,1
341,21,-3.896985054,-4.366346359,1
341,37,-4.32055521,-5.246030807,1
341,53,-4.536976337,-4.972657681,1
341,69,-4.697825432,-4.224626064,1
341,85,-4.627896309,-3.770414829,1
341,101,-4.282653809,-3.815106869,1
341,117,-3.708089113,-4.513325214,1
341,133,-4.464759827,-5.103369713,1
341,149,-3.681435347,-4.851827145,1
341,165,-4.166459084,-4.660366058,1
341,181,-4.274681091,-5.262145996,1
341,197,-3.360728741,-4.951591492,1
341,213,-3.98995471,-4.580032349,1
341,229,-4.117521286,-3.811872005,1
341,245,-3.592021942,-4.314493656,1
341,261,-3.776662827,-4.951087952,1
341,277,-4.609967232,-5.009468555,1
341,293,-5.030782223,-4.428161144,1
341,309,-5.097250462,-4.496412277,1
341,325,-5.830790043,-4.156069279,1
341,341,-5.233433247,-3.986498356,1
341,357,-5.673649788,-4.054465294,1
341,373,-6.36404705,-4.559930801,1
341,389,-6.488668919,-4.562403202,1
341,405,-6.372107983,-4.747296333,1
341,421,-5.671378613,-4.492444038,1
341,437,-5.558926582,-4.673230171,1
341,453,-5.814405441,-4.608099937,1
341,469,-6.153081894,-4.261055946,1
341,485,-6.795148373,-4.213456631,1
341,501,-6.442965984,-4.169259548,1
341,517,-6.481271744,-4.108492851,1
341,533,-7.201754093,-3.908501387,1
341,549,-7.849263668,-3.765524387,1
341,565,-7.50174427,-3.645153046,1
341,581,-6.738025188,-4.269674778,1
341,597,-6.311157227,-5.080400944,1
341,613,-6.078085423,-5.495275021,1
341,629,-5.88823843,-4.475140095,1
341,645,-5.594213486,-5.068665028,1
341,661,-5.342197418,-4.306811333,1
341,677,-5.099162102,-3.746077299,1
341,693,-5.731717587,-3.519676924,1
341,709,-5.397753239,-3.111625195,1
341,725,-4.833703518,-2.363650799,1
341,741,-4.494891167,-3.385668755,1
341,757,-3.833328485,-4.258729458,1
341,773,-3.421457052,-3.826384068,1
341,789,-3.302478075,-3.667583227,1
341,805,-2.792721033,-3.403711796,1
341,821,-2.252542496,-3.180994987,1
341,837,-2.010356188,-3.201584339,1
341,853,-1.888031721,-2.9692173,1
341,869,-1.439001441,-2.981806517,1
341,885,-1.609538078,-4.744689941,1
341,901,-1.097781777,-3.713112593,1
341,917,-1.116121769,-4.067746162,1
341,933,-1.086289644,-3.667289734,1
341,949,-0.9374029636,-2.837316751,1
341,965,-0.8909728527,-3.570596695,1
341,981,-0.7371155024,-3.346665621,1
341,997,-0.2173061371,-3.154417753,1
341,1013,0.8408644795,-2.90764451,1
