PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 9, filenames: A:[9]MAX_Pos0nd_TimeSrs022_TgKrt18GFP_Myptonecell.avi & B:[10]MAX_Pos0nd_TimeSrs022_TgKrt18GFP_Myptonecell.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
1103,897,8.467533112,1.917247653,1
1103,929,5.548207283,1.751235723,1
1103,961,5.686173916,2.232370853,1
1103,993,6.016146183,2.914082289,1
1103,1025,6.890685558,3.45671463,1
1103,1057,7.867422104,3.394208431,1
1103,1089,10.91214752,6.090118408,1
1103,1121,11.42412472,6.368982315,1
1103,1153,0.2899894714,-0.04599511623,1
1103,1185,9.57165432,0.2703127861,1
1103,1217,10.68680096,-2.994819164,1
1103,1249,11.91810894,-0.4791735411,1
1103,1281,13.10406303,-1.656573176,1
1103,1313,18.57791138,-6.947836876,1
1103,1345,14.06702518,-1.305268288,1
1103,1377,15.76247406,-1.370166779,1
1103,1409,16.09628296,-1.235282183,1
1103,1441,12.92121983,0.5456334352,1
1103,1473,11.52623558,1.010242224,1
1103,1505,10.6534481,0.7199842334,1
1103,1537,10.16948891,0.8914816976,1
1103,1569,9.846223831,2.168618202,1
1103,1601,9.755452156,3.36412096,1
1103,1633,9.734419823,3.041400433,1
1103,1665,8.927892685,2.079232216,1
1103,1697,8.311689377,1.032091737,1
1103,1729,8.087328911,0.156581074,1
1103,1761,7.857655525,-0.3695230484,1
1103,1793,7.230219841,-1.233480453,1
1103,1825,6.316328526,-3.056663752,1
1103,1857,6.196581841,-4.632524014,1
1103,1889,6.450588703,-5.670540333,1
1103,1921,6.253804207,-6.260750294,1
1103,1953,5.579449177,-7.204517841,1
1103,1985,5.359221935,-7.197076797,1
1103,2017,4.758962631,-5.802196503,1
1135,33,3.286347866,1.213757515,1
1135,65,5.424778461,-3.756173134,1
1135,97,5.087662697,-4.479027271,1
1135,129,5.214622974,-4.881743431,1
1135,161,5.66454649,-5.370110035,1
1135,193,7.500435829,-6.097014427,1
1135,225,8.545537949,-5.684418678,1
1135,257,8.348993301,-6.428657055,1
1135,289,8.371799469,-5.541830063,1
1135,321,6.392492771,-4.202875137,1
1135,353,5.464657307,-4.50802803,1
1135,385,5.058132172,-3.8592453,1
1135,417,5.284743786,-5.148217201,1
1135,449,4.978730202,-2.351364851,1
1135,481,4.651122093,-0.07012432814,1
1135,513,5.503519535,1.031482935,1
1135,545,4.306058407,1.905733705,1
1135,577,3.338525057,2.454801083,1
1135,609,2.471724033,2.674810648,1
1135,641,2.592484713,2.825170994,1
1135,673,3.009083033,4.468093872,1
1135,705,3.591671467,5.856410027,1
1135,737,3.996544838,6.40573597,1
1135,769,4.422805786,3.543529749,1
1135,801,4.661705494,3.236059427,1
1135,833,4.567650795,3.270134926,1
1135,865,4.554979801,3.986795664,1
1135,897,23.9066124,-1.864243269,1
1135,929,-9.753565788,4.824416161,1
1135,961,4.969804764,2.816716433,1
1135,993,5.450226784,3.920070648,1
1135,1025,6.989177704,5.293473721,1
1135,1057,8.652715683,7.0275383,1
1135,1089,8.012511253,7.303247452,1
1135,1121,9.42653656,6.701195717,1
1135,1153,6.611897469,0.9160907269,1
1135,1185,8.478014946,-2.404379845,1
1135,1217,9.449460983,-3.979336739,1
1135,1249,13.80452824,-0.253605783,1
1135,1281,14.29402637,-1.334787607,1
1135,1313,14.97792721,-0.7518265843,1
1135,1345,14.6325016,-1.789341211,1
1135,1377,15.26756954,-2.593437195,1
1135,1409,15.86209583,-3.866946936,1
1135,1441,12.4208107,0.4916388392,1
1135,1473,11.30571938,1.354079723,1
1135,1505,10.12616634,1.566233873,1
1135,1537,9.566542625,1.966213226,1
1135,1569,9.222265244,2.967871428,1
1135,1601,9.329769135,3.781449795,1
1135,1633,8.811035156,2.9823699,1
1135,1665,7.970459938,2.016444921,1
1135,1697,6.328385353,1.240467072,1
1135,1729,6.879533291,0.2304684818,1
1135,1761,7.42115593,-0.649708569,1
1135,1793,7.028241634,-1.557430029,1
1135,1825,6.056699753,-3.175818205,1
1135,1857,6.124026775,-4.705047131,1
1135,1889,6.375222206,-5.671620369,1
1135,1921,5.93310976,-6.861441135,1
1135,1953,5.376105309,-6.777573586,1
1135,1985,4.776361942,-6.47351408,1
1135,2017,3.638129473,-5.555585861,1
1167,33,25.82230377,4.964195728,1
1167,65,2.583188057,-12.19061089,1
1167,97,7.265427589,-4.725648403,1
1167,129,6.063978195,-5.257538795,1
1167,161,5.792600155,-5.205078602,1
1167,193,6.296051979,-5.143821716,1
1167,225,8.153954506,-5.423496723,1
1167,257,9.115413666,-4.934888363,1
1167,289,8.336681366,-3.260973454,1
1167,321,8.979582787,-3.436512709,1
1167,353,8.360442162,-3.844170332,1
1167,385,5.622053623,-2.275523186,1
1167,417,7.22893858,-2.406214714,1
1167,449,6.269386292,-2.310520649,1
1167,481,5.114916801,-0.8194295168,1
1167,513,4.998526573,0.7986072302,1
1167,545,4.567751884,0.4868181944,1
1167,577,3.751591921,1.216462731,1
1167,609,2.626082659,2.086751938,1
1167,641,2.067944527,2.634974241,1
1167,673,2.636270523,3.010774374,1
1167,705,4.076634407,3.709398746,1
1167,737,4.305423737,2.877104759,1
1167,769,4.318553448,3.086014748,1
1167,801,4.308309555,2.720908642,1
1167,833,4.271836281,2.691467762,1
1167,865,3.58397913,2.766045094,1
1167,897,3.416660309,2.619908094,1
1167,929,3.724731445,2.512422562,1
1167,961,15.28362656,-0.5217196941,1
1167,993,4.58953476,8.695293427,1
1167,1025,5.432077408,6.678176403,1
1167,1057,5.90483284,7.337738037,1
1167,1089,6.3659935,3.809938908,1
1167,1121,6.187060356,1.951717377,1
1167,1153,3.775996208,1.082717657,1
1167,1185,5.250758171,-0.248205483,1
1167,1217,7.824067116,-2.851336956,1
1167,1249,10.13635731,-0.6751089096,1
1167,1281,10.40362549,-1.083589792,1
1167,1313,10.98274231,-1.357987165,1
1167,1345,11.64041805,6.094218254,1
1167,1377,12.15049934,-1.238666415,1
1167,1409,12.36006069,-0.3371249735,1
1167,1441,12.51089764,0.4719085693,1
1167,1473,11.71091652,1.218303204,1
1167,1505,10.17677307,2.553534746,1
1167,1537,8.229825974,3.524071693,1
1167,1569,8.075442314,4.459148884,1
1167,1601,8.375412941,4.614724159,1
1167,1633,8.234079361,3.943188906,1
1167,1665,7.560050011,2.504127502,1
1167,1697,7.117713451,0.9119999409,1
1167,1729,6.852997303,-0.1000307649,1
1167,1761,7.045708656,-1.564886928,1
1167,1793,6.824481964,-3.069661856,1
1167,1825,6.092940807,-3.408991814,1
1167,1857,6.510995388,-4.091743946,1
1167,1889,6.211567402,-4.92891407,1
1167,1921,5.291974068,-6.914514065,1
1167,1953,5.186341763,-6.486900806,1
1167,1985,4.710687637,-5.667042255,1
1167,2017,3.402428627,-4.082499981,1
1199,33,16.76848793,6.338831425,1
1199,65,3.12233448,-12.76183128,1
1199,97,7.843770981,-6.179880142,1
1199,129,6.187577248,-5.415760994,1
1199,161,6.148933887,-3.74985075,1
1199,193,6.489931583,-3.425565243,1
1199,225,7.380696297,-4.500659466,1
1199,257,8.391252518,-5.301994324,1
1199,289,8.973222733,-4.17936039,1
1199,321,8.177851677,-3.086724043,1
1199,353,7.064548492,-3.36610198,1
1199,385,3.90610075,-2.828528166,1
1199,417,2.713279247,-4.163004875,1
1199,449,5.999058723,-2.636974812,1
1199,481,5.192065239,-1.546925902,1
1199,513,4.40178299,-1.093797088,1
1199,545,4.686374187,-0.839473784,1
1199,577,4.142261982,1.10941267,1
1199,609,3.309849977,1.755125761,1
1199,641,2.233547926,1.891746879,1
1199,673,2.431088686,2.262997627,1
1199,705,3.730098724,1.959288359,1
1199,737,3.778815031,2.112156153,1
1199,769,3.650693893,2.404047728,1
1199,801,3.614118814,2.79242897,1
1199,833,3.529044628,2.303947926,1
1199,865,3.043981075,2.416752815,1
1199,897,2.121697426,2.539853573,1
1199,929,3.149837732,2.626087427,1
1199,961,3.910588503,11.68407631,1
1199,993,3.959170103,17.53060341,1
1199,1025,11.31974697,3.65473032,1
1199,1057,10.01652527,3.878505707,1
1199,1089,7.452976704,3.502439499,1
1199,1121,4.922436714,1.804424286,1
1199,1153,4.367725372,0.2508174181,1
1199,1185,5.776426315,0.5334439278,1
1199,1217,7.015761375,-0.5668932199,1
1199,1249,8.706183434,-1.192736387,1
1199,1281,9.096157074,-1.527192831,1
1199,1313,9.77477169,-1.712547898,1
1199,1345,11.01952362,-2.489292383,1
1199,1377,11.15359783,-0.5819219947,1
1199,1409,11.17812157,0.1316899508,1
1199,1441,10.97557259,0.7315708995,1
1199,1473,10.28073406,1.872655392,1
1199,1505,11.03590393,3.285141945,1
1199,1537,8.977716446,6.258112907,1
1199,1569,8.496779442,7.615465164,1
1199,1601,8.116827011,6.141028404,1
1199,1633,7.798160076,4.529743671,1
1199,1665,7.369944572,2.89995575,1
1199,1697,6.98870182,0.9289537668,1
1199,1729,6.635821342,-0.4306748211,1
1199,1761,6.814748287,-2.250393152,1
1199,1793,6.973372459,-4.161019325,1
1199,1825,6.268733501,-4.136193275,1
1199,1857,6.093008041,-3.543613195,1
1199,1889,5.584681988,-4.266169071,1
1199,1921,3.943226337,-5.280617237,1
1199,1953,4.100283623,-5.787758827,1
1199,1985,4.64931488,-5.518823624,1
1199,2017,4.611758709,-2.466908455,1
1231,33,13.0053978,4.803349018,1
1231,65,4.575339317,-11.67999554,1
1231,97,10.22890568,-5.961163521,1
1231,129,5.030602455,-4.858546257,1
1231,161,5.33106041,-2.580777168,1
1231,193,5.966133118,-1.631197691,1
1231,225,5.850602627,-2.566742897,1
1231,257,6.486071587,-3.359679937,1
1231,289,7.826589108,-3.928016663,1
1231,321,7.400890827,-3.707065344,1
1231,353,7.55924654,-5.404911041,1
1231,385,6.561072826,-4.48525238,1
1231,417,7.338644028,-2.441669226,1
1231,449,7.356150627,-2.20246911,1
1231,481,3.980764866,-1.947832108,1
1231,513,4.005730629,-1.287395597,1
1231,545,4.967440128,-0.9396967888,1
1231,577,4.138440132,0.3991016746,1
1231,609,3.637016296,0.9063816071,1
1231,641,2.873431921,1.228361249,1
1231,673,2.830810785,1.5121876,1
1231,705,3.305878162,1.946903467,1
1231,737,2.771785498,2.048557043,1
1231,769,2.828905582,2.33207798,1
1231,801,3.371638536,3.972820282,1
1231,833,-2.107443571,7.031991959,1
1231,865,3.047426939,2.440025091,1
1231,897,3.181562662,4.987024307,1
1231,929,3.13956213,2.860866308,1
1231,961,4.714452267,11.28253555,1
1231,993,3.57251358,14.49899101,1
1231,1025,3.572354794,11.4150238,1
1231,1057,4.043736458,4.406827927,1
1231,1089,4.235687256,4.223198891,1
1231,1121,3.902241707,3.344932318,1
1231,1153,0.7937483788,0.9298044443,1
1231,1185,2.997963428,0.2324618101,1
1231,1217,5.530668259,-0.6214850545,1
1231,1249,5.876289368,-0.9952656031,1
1231,1281,6.406411171,-1.279856682,1
1231,1313,7.279538155,-1.287162423,1
1231,1345,7.993786335,-2.600962162,1
1231,1377,8.495098114,0.6950528026,1
1231,1409,8.797718048,1.264822006,1
1231,1441,8.594639778,-2.604766846,1
1231,1473,-8.073140144,-4.500798702,1
1231,1505,8.123906136,3.427289963,1
1231,1537,8.515286446,7.832355976,1
1231,1569,8.66314888,7.946679115,1
1231,1601,8.908831596,6.502697945,1
1231,1633,7.984836102,4.906548023,1
1231,1665,6.902150154,2.811562538,1
1231,1697,6.181565762,1.01762104,1
1231,1729,5.813622475,-0.1581953466,1
1231,1761,5.887125015,-1.68756032,1
1231,1793,6.287004471,-2.861253262,1
1231,1825,5.816750526,-2.812615395,1
1231,1857,4.944530487,-3.411949158,1
1231,1889,3.714285851,-4.482302189,1
1231,1921,4.007662296,-4.307607651,1
1231,1953,4.067762852,-4.885320663,1
1231,1985,4.750354767,-5.666505337,1
1231,2017,5.487072945,-2.258544207,1
1263,33,15.60191917,4.256872654,1
1263,65,3.958308697,-11.73828888,1
1263,97,7.427877903,-5.085347652,1
1263,129,5.38140583,-4.486200333,1
1263,161,4.825946808,-2.909017086,1
1263,193,5.293429375,-1.778364658,1
1263,225,5.991797447,-0.9480850697,1
1263,257,6.43724823,-2.099116564,1
1263,289,6.713497162,-3.448050499,1
1263,321,7.223219872,-3.245151758,1
1263,353,7.365820408,-3.859429359,1
1263,385,7.323856831,-2.823693037,1
1263,417,7.674027443,-1.886811495,1
1263,449,7.76716423,-1.134903193,1
1263,481,7.163775444,-0.3738005161,1
1263,513,5.681503773,0.3440597951,1
1263,545,4.546019554,0.426092267,1
1263,577,3.620757103,-0.3736116886,1
1263,609,3.551825523,0.1341843605,1
1263,641,3.368861914,0.9803390503,1
1263,673,3.237437248,1.905712247,1
1263,705,2.185976028,1.818780541,1
1263,737,-3.222156286,3.703079462,1
1263,769,-4.381018639,2.288077831,1
1263,801,-0.1523587704,8.09031868,1
1263,833,0.3528139591,5.508397102,1
1263,865,0.4908237457,6.901503086,1
1263,897,1.846762657,5.591545105,1
1263,929,3.886104345,3.486123323,1
1263,961,2.011023521,11.11490536,1
1263,993,1.682786942,15.18718147,1
1263,1025,0.3661385775,6.9483881,1
1263,1057,1.855435848,9.617929459,1
1263,1089,1.731489182,5.123300552,1
1263,1121,1.750938416,3.152364016,1
1263,1153,1.54905653,1.960147619,1
1263,1185,1.494690299,0.7884309888,1
1263,1217,2.310432196,0.1735240817,1
1263,1249,3.095666409,-0.01560533047,1
1263,1281,3.312728405,0.03704094887,1
1263,1313,4.206867695,0.1334671974,1
1263,1345,5.143930435,1.134613156,1
1263,1377,8.76288414,-4.486194134,1
1263,1409,8.027715683,-3.789951563,1
1263,1441,7.116958141,-0.9046894312,1
1263,1473,22.17414284,-9.30378437,1
1263,1505,8.158942223,3.654813528,1
1263,1537,8.177238464,5.894326687,1
1263,1569,8.628391266,6.334939003,1
1263,1601,8.696300507,5.437709332,1
1263,1633,7.477619648,4.431845188,1
1263,1665,6.380922794,2.581567049,1
1263,1697,5.8726511,1.147760868,1
1263,1729,5.261817932,0.2434564233,1
1263,1761,4.686807632,-0.6581335068,1
1263,1793,4.994146824,-1.426025629,1
1263,1825,4.562822819,-1.952855706,1
1263,1857,4.32041502,-2.867123127,1
1263,1889,4.732266426,-3.604926825,1
1263,1921,5.104295731,-3.970026255,1
1263,1953,4.999344349,-4.421133995,1
1263,1985,4.778034687,-4.711526871,1
1263,2017,4.858794689,-0.847715795,1
1295,33,18.94652748,5.452910423,1
1295,65,7.811100006,-5.963288784,1
1295,97,8.269123077,-4.438291073,1
1295,129,8.423372269,-4.685943127,1
1295,161,6.877625942,-3.369064808,1
1295,193,5.971760273,-1.996882439,1
1295,225,6.220799446,-1.562183142,1
1295,257,6.48030138,-2.147596121,1
1295,289,7.397895813,-2.630777597,1
1295,321,7.941124439,-2.760088444,1
1295,353,7.652404308,-1.815145731,1
1295,385,7.671467781,-1.028620601,1
1295,417,7.153006554,-1.580575943,1
1295,449,6.957728863,-1.287057996,1
1295,481,7.392990112,0.002016246319,1
1295,513,5.850511551,0.8112801313,1
1295,545,4.959915638,0.245801419,1
1295,577,3.872449875,-2.466505766,1
1295,609,2.476700783,-1.343231797,1
1295,641,3.576864243,0.9713131189,1
1295,673,3.564384937,1.512862444,1
1295,705,2.909152746,1.474530458,1
1295,737,-0.5659117699,2.19716835,1
1295,769,1.712617159,2.507555008,1
1295,801,2.736409903,5.958204269,1
1295,833,1.628280163,5.188850403,1
1295,865,-0.2810815573,1.022416115,1
1295,897,-0.08520460129,3.625844955,1
1295,929,0.7455203533,4.215320587,1
1295,961,0.3907514811,9.649044037,1
1295,993,0.2259265184,17.5303154,1
1295,1025,19.64823151,7.975597382,1
1295,1057,-0.1045534611,7.077781677,1
1295,1089,-0.5123724937,4.644886494,1
1295,1121,-0.5375688076,1.67057848,1
1295,1153,-1.438253164,2.25263834,1
1295,1185,-4.874724388,1.865879893,1
1295,1217,-1.353727818,1.398900986,1
1295,1249,0.07403755188,1.141856909,1
1295,1281,0.1495184898,-0.07410478592,1
1295,1313,1.732349396,1.273438454,1
1295,1345,2.3195467,1.664186716,1
1295,1377,3.097268581,1.823779821,1
1295,1409,3.997234344,1.769269466,1
1295,1441,5.096998215,-0.3092021942,1
1295,1473,5.779689789,2.877430916,1
1295,1505,6.316282749,4.286635876,1
1295,1537,6.899384975,5.762374878,1
1295,1569,7.926198959,5.958718777,1
1295,1601,6.940029144,4.658202648,1
1295,1633,6.152120113,3.809799433,1
1295,1665,4.882800579,2.780745983,1
1295,1697,4.851755142,1.705541015,1
1295,1729,5.046720505,0.7261458635,1
1295,1761,4.847907066,0.4677377343,1
1295,1793,4.531932354,-0.7947137952,1
1295,1825,3.488447666,-1.640214562,1
1295,1857,4.608073711,-1.975054026,1
1295,1889,5.071285248,-2.808637381,1
1295,1921,5.56679821,-3.220456123,1
1295,1953,4.920244694,-3.42156148,1
1295,1985,4.287592411,-3.417301416,1
1295,2017,4.140292168,-1.214755416,1
1327,33,-4.063308716,5.561153889,1
1327,65,8.897001266,-7.483937263,1
1327,97,8.990379333,-5.295471668,1
1327,129,9.305855751,-4.807877064,1
1327,161,9.233255386,-3.930779457,1
1327,193,8.662534714,-2.758179426,1
1327,225,6.873773575,-2.028378487,1
1327,257,6.704656601,-2.338049412,1
1327,289,7.591749668,-2.068483829,1
1327,321,8.048818588,-1.676276088,1
1327,353,8.370815277,-1.044767499,1
1327,385,8.211547852,-0.8763103485,1
1327,417,6.782119274,-1.474972963,1
1327,449,5.403964043,-1.590685606,1
1327,481,5.235955238,-0.6190242767,1
1327,513,6.153770447,-0.3869179189,1
1327,545,6.954559326,-2.569880009,1
1327,577,5.10746479,-5.021450043,1
1327,609,0.3367681503,0.03179165721,1
1327,641,3.757687092,-0.1138882637,1
1327,673,4.138158798,1.190682292,1
1327,705,3.880445004,1.960104942,1
1327,737,3.881321907,2.512573957,1
1327,769,3.558385372,2.963607073,1
1327,801,2.709726095,3.712715864,1
1327,833,1.6806494,4.080460072,1
1327,865,-0.05186516047,4.906618118,1
1327,897,-2.260696888,5.274618149,1
1327,929,-4.959467411,5.024413586,1
1327,961,-8.122101784,8.358665466,1
1327,993,-10.62862968,14.44458675,1
1327,1025,-15.85384369,17.55727005,1
1327,1057,-0.3069677353,5.542038441,1
1327,1089,-3.008819342,4.519331455,1
1327,1121,-4.831044197,0.9347736835,1
1327,1153,-7.548760891,-3.351817846,1
1327,1185,-5.886711121,2.122032881,1
1327,1217,-3.28088069,2.083121061,1
1327,1249,-1.40006268,-0.7839634418,1
1327,1281,0.299249649,-0.2622027397,1
1327,1313,1.203656077,2.267987728,1
1327,1345,1.523343682,2.495983601,1
1327,1377,2.026176929,2.387696743,1
1327,1409,3.279780388,2.237164021,1
1327,1441,4.301211357,2.585049152,1
1327,1473,5.367062569,3.984444618,1
1327,1505,5.835017204,5.220920563,1
1327,1537,6.11755228,6.723925114,1
1327,1569,6.223472595,5.238471031,1
1327,1601,5.826629639,3.922162056,1
1327,1633,5.486922741,3.304551601,1
1327,1665,5.036734104,2.431523323,1
1327,1697,4.263843536,1.682471037,1
1327,1729,4.100660324,1.24603343,1
1327,1761,4.826341629,0.4992468059,1
1327,1793,4.419305325,-0.7167583108,1
1327,1825,3.397052765,-1.622668386,1
1327,1857,4.404060364,-1.705199242,1
1327,1889,4.395466328,-2.520697355,1
1327,1921,4.059748173,-3.413635015,1
1327,1953,4.475708485,-3.51028657,1
1327,1985,3.743536472,-3.454821348,1
1327,2017,2.390905857,-1.934579253,1
1359,33,6.838481903,4.0702672,1
1359,65,7.486179829,-2.510477781,1
1359,97,9.167972565,-5.761473179,1
1359,129,10.5302124,-3.533500195,1
1359,161,9.801159859,-2.393262148,1
1359,193,8.934129715,-1.910637856,1
1359,225,7.524861336,-1.851461649,1
1359,257,7.31957531,-2.203750849,1
1359,289,7.44736433,-2.457371473,1
1359,321,8.25622654,-1.984522581,1
1359,353,9.170926094,-0.9649125338,1
1359,385,8.478878021,-1.126881599,1
1359,417,6.291910172,-1.841763139,1
1359,449,4.175760269,-1.187221289,1
1359,481,3.978390217,-0.256860435,1
1359,513,6.312529087,0.1536994129,1
1359,545,6.765259743,-0.7377429605,1
1359,577,5.554990292,-4.213103294,1
1359,609,1.799071789,-1.117536068,1
1359,641,2.520551682,0.002072095871,1
1359,673,3.126902819,1.650338411,1
1359,705,3.620201349,2.55576849,1
1359,737,3.990843773,2.915814877,1
1359,769,4.052365303,3.223925591,1
1359,801,2.856895447,3.87926054,1
1359,833,1.312266946,4.684016228,1
1359,865,-1.43577373,6.766030788,1
1359,897,-5.421434879,9.956803322,1
1359,929,-8.836503983,7.444470406,1
1359,961,-9.180695534,6.251867294,1
1359,993,-14.73817348,18.86427689,1
1359,1025,-20.95496178,5.384243011,1
1359,1057,-17.60964775,7.623710155,1
1359,1089,-18.97941399,5.271594048,1
1359,1121,-19.44384575,2.805272102,1
1359,1153,-2.99042511,-0.3347229958,1
1359,1185,-3.710096836,2.213410378,1
1359,1217,-3.604896545,3.321504593,1
1359,1249,-2.107739449,2.302731752,1
1359,1281,1.041198015,1.180245876,1
1359,1313,-1.358811617,6.260951042,1
1359,1345,1.807219028,6.045823574,1
1359,1377,2.589768648,3.409792423,1
1359,1409,3.009687901,2.910657406,1
1359,1441,3.73392868,4.02185154,1
1359,1473,4.621837139,5.183057308,1
1359,1505,4.951110363,6.038162231,1
1359,1537,5.70797205,5.473207951,1
1359,1569,5.639732361,4.353641987,1
1359,1601,5.417490959,3.918419838,1
1359,1633,5.460926056,2.990040779,1
1359,1665,5.064301491,1.807040691,1
1359,1697,4.312011242,1.449620247,1
1359,1729,4.143465996,1.333566666,1
1359,1761,4.518889427,0.7889047861,1
1359,1793,3.858068466,-0.2064923644,1
1359,1825,3.699306488,-1.453959703,1
1359,1857,4.216063023,-1.741974831,1
1359,1889,4.243288517,-2.646747351,1
1359,1921,4.060904026,-3.3757236,1
1359,1953,4.012631416,-3.167137623,1
1359,1985,3.493788004,-3.400054455,1
1359,2017,2.04221487,-2.272584438,1
1391,33,7.654240131,1.373815536,1
1391,65,6.660778046,-4.217104912,1
1391,97,7.00143528,-5.03746891,1
1391,129,7.369092941,-1.550909996,1
1391,161,7.72868681,-2.159752369,1
1391,193,8.809515953,-2.156495571,1
1391,225,8.515340805,-2.065856457,1
1391,257,7.651705742,-2.23557663,1
1391,289,7.509655952,-3.324075937,1
1391,321,7.894861698,-3.148790121,1
1391,353,8.451602936,-1.786855936,1
1391,385,8.317234039,-1.670252562,1
1391,417,7.016814232,-1.337744355,1
1391,449,6.993202209,-1.421422124,1
1391,481,6.318660736,0.2034291029,1
1391,513,5.956224918,0.8421118855,1
1391,545,6.465435505,0.3920208216,1
1391,577,6.338585377,-1.035377026,1
1391,609,6.740400791,1.487822294,1
1391,641,4.458611012,1.781254411,1
1391,673,3.034357309,2.608576536,1
1391,705,3.312877655,2.807850838,1
1391,737,3.201380014,4.981194019,1
1391,769,3.029598236,5.19555378,1
1391,801,2.240691423,4.827061653,1
1391,833,0.2074844241,4.74738121,1
1391,865,-2.742217779,7.398265362,1
1391,897,-4.806933403,11.32398605,1
1391,929,-1.795508862,-9.262336731,1
1391,961,-9.422121048,11.68790245,1
1391,993,-12.67316723,11.52740288,1
1391,1025,-18.10538864,5.778783798,1
1391,1057,-18.22615051,5.394715309,1
1391,1089,-17.78236961,4.678689957,1
1391,1121,-11.78471279,3.998719692,1
1391,1153,-3.388814211,2.147814512,1
1391,1185,-3.237680674,1.054483414,1
1391,1217,-3.236221552,3.545420408,1
1391,1249,-2.330360651,4.084326267,1
1391,1281,-1.391606212,3.142158985,1
1391,1313,-0.08012354374,1.969246387,1
1391,1345,2.33697772,4.569823265,1
1391,1377,2.219999313,4.688757896,1
1391,1409,-0.2169501781,2.136425018,1
1391,1441,17.6085968,17.0674305,1
1391,1473,4.11871624,5.8785429,1
1391,1505,4.436695099,6.196607113,1
1391,1537,4.84038496,5.021495819,1
1391,1569,4.828384399,4.199379444,1
1391,1601,5.054832458,4.518293858,1
1391,1633,5.505630493,3.089921236,1
1391,1665,5.008689404,1.95016551,1
1391,1697,4.806554317,1.160163403,1
1391,1729,4.99189806,-0.003502130508,1
1391,1761,4.717080593,-1.252146602,1
1391,1793,3.850211143,-0.709646821,1
1391,1825,3.675692081,-1.393288851,1
1391,1857,3.654727697,-1.346141219,1
1391,1889,3.975689411,-2.017963409,1
1391,1921,4.365873814,-2.159135342,1
1391,1953,4.171756744,-2.490746498,1
1391,1985,3.362559319,-3.264441967,1
1391,2017,2.28413558,-2.218096018,1
1423,33,6.251045704,-1.023585081,1
1423,65,4.972284794,-3.846692562,1
1423,97,6.185049057,-4.356993675,1
1423,129,6.609383583,-2.484065294,1
1423,161,7.124817848,-2.181741714,1
1423,193,8.216195107,-2.170467377,1
1423,225,7.915709496,-2.573566914,1
1423,257,7.520046711,-2.77021718,1
1423,289,6.192092896,-3.360955715,1
1423,321,4.508020878,-4.379851341,1
1423,353,7.327141762,-4.103040218,1
1423,385,8.464575768,-3.493957996,1
1423,417,8.202054977,-1.429873466,1
1423,449,8.290864944,0.04871934652,1
1423,481,6.473886967,0.60451442,1
1423,513,5.12207365,1.10865438,1
1423,545,5.767876148,1.021086335,1
1423,577,5.949439049,1.57976079,1
1423,609,6.746650219,2.733792782,1
1423,641,4.992024422,2.385852098,1
1423,673,3.484583616,2.905748367,1
1423,705,2.736189842,3.284207821,1
1423,737,-0.5471999645,7.923073292,1
1423,769,-1.880500078,23.80124283,1
1423,801,0.7170194387,5.469262123,1
1423,833,-0.5704581738,6.015664101,1
1423,865,-3.812271357,7.913678169,1
1423,897,-5.414652824,8.585004807,1
1423,929,-6.135405064,8.077651024,1
1423,961,-5.823976517,7.033306122,1
1423,993,1.742209911,-0.08380270004,1
1423,1025,-18.86537743,11.67338943,1
1423,1057,-3.608732462,13.46949959,1
1423,1089,-12.70428085,4.565871716,1
1423,1121,-13.433321,4.158161163,1
1423,1153,-5.914203167,3.359971285,1
1423,1185,3.052168846,3.671998739,1
1423,1217,-2.354877949,3.670339823,1
1423,1249,-1.714134455,5.084646702,1
1423,1281,-1.14746666,3.373645306,1
1423,1313,0.8065359592,3.08716321,1
1423,1345,1.037525058,2.48115921,1
1423,1377,0.7476649284,3.065810442,1
1423,1409,0.8007872105,3.591721296,1
1423,1441,5.053355694,11.35896301,1
1423,1473,3.206438303,5.934286118,1
1423,1505,3.589504004,6.247778893,1
1423,1537,4.097798347,5.158181667,1
1423,1569,4.268623829,5.029582977,1
1423,1601,4.843336582,3.959209681,1
1423,1633,5.311187267,2.673430204,1
1423,1665,5.034798622,2.006333351,1
1423,1697,5.31423378,0.7238405943,1
1423,1729,4.923907757,-0.9804269075,1
1423,1761,4.904922962,-1.284172297,1
1423,1793,4.47567749,-1.293245912,1
1423,1825,4.385066509,-1.942324042,1
1423,1857,4.016383648,-1.488710284,1
1423,1889,3.779337883,-1.393517375,1
1423,1921,4.239237785,-1.437642097,1
1423,1953,3.947687626,-2.111174583,1
1423,1985,2.93518424,-4.02575779,1
1423,2017,1.761160374,-1.750768065,1
1455,33,3.888994217,2.14902401,1
1455,65,3.392941475,-2.533364296,1
1455,97,4.69883728,-3.362003803,1
1455,129,5.991778374,-3.038619757,1
1455,161,6.703933239,-2.569711208,1
1455,193,7.311092854,-2.456809521,1
1455,225,7.18324995,-3.569813728,1
1455,257,6.740226269,-4.369510651,1
1455,289,6.842124462,-6.364284992,1
1455,321,9.150140762,-7.144034863,1
1455,353,7.761101723,-5.268577576,1
1455,385,8.766400337,-3.350396633,1
1455,417,8.873323441,-1.387044311,1
1455,449,7.490642548,0.4111385345,1
1455,481,6.023849964,0.9962356687,1
1455,513,5.600784779,0.5875846744,1
1455,545,5.118134022,0.9547284842,1
