PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 9, filenames: A:[9]MAX_Pos00d_TimeSrs006_TgUtrmcherry_K4K8MO.avi & B:[10]MAX_Pos00d_TimeSrs006_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
687,1409,-3.507640839,-5.504032135,1
687,1441,-4.386635303,-2.609815121,1
687,1473,-1.240758181,-0.4793972075,1
687,1505,-1.66088438,-0.02829150856,1
687,1537,-1.317494512,-0.1904039681,1
687,1569,8.180587769,-10.34869194,1
687,1601,8.945688248,-11.76292419,1
687,1633,-5.225307465,-0.2219783515,1
687,1665,-3.226280451,0.7705386877,1
687,1697,-3.367094994,1.748821497,1
687,1729,-3.763339996,1.220126748,1
687,1761,-4.790801525,0.4282835722,1
687,1793,-5.047124386,-0.8756037951,1
687,1825,12.19610691,0.1790592521,1
687,1857,13.65947342,-1.543569207,1
687,1889,-4.831513882,3.007369995,1
687,1921,-6.545148849,2.611115456,1
687,1953,-6.855213165,0.5749548674,1
687,1985,-5.924119473,-1.664934874,1
687,2017,0.4361352921,-1.422098756,1
719,33,-0.1879332662,0.000721083954,1
719,65,0.1042592674,-0.07881303877,1
719,97,0.3315319419,-0.1739195585,1
719,129,0.3030142486,-0.1054415107,1
719,161,-0.01163812354,-0.0472721383,1
719,193,-0.2118192017,-0.1627646983,1
719,225,-0.158438161,-0.3783703446,1
719,257,-0.06436899304,-0.3295976818,1
719,289,-0.03081637248,0.008446857333,1
719,321,0.01205167174,0.08612537384,1
719,353,0.09479484707,-0.001174971461,1
719,385,-0.2343466878,-0.1409243047,1
719,417,-0.3814755082,0.02303587459,1
719,449,-0.02983857691,0.2495975792,1
719,481,0.08962105215,0.01679752767,1
719,513,-0.2209632993,-0.4183143973,1
719,545,-0.7630286217,-0.4371519387,1
719,577,-0.764819622,-0.3794657886,1
719,609,-0.3629002571,-0.08551850915,1
719,641,0.07541371882,0.1559920609,1
719,673,0.03768104315,0.3042039275,1
719,705,0.05228632689,0.2688141465,1
719,737,0.165925324,-0.2111959457,1
719,769,0.03936058283,-0.7429810166,1
719,801,0.2363054752,-0.4736714363,1
719,833,0.6167575121,0.3296233416,1
719,865,0.6550650001,0.2690322995,1
719,897,0.3684864342,-0.1366409063,1
719,929,0.1406444311,-0.1604794264,1
719,961,0.5099253058,-0.4489051104,1
719,993,0.477032721,-0.3260161877,1
719,1025,-0.1744137406,0.005714178085,1
719,1057,-0.1198917031,0.1647986174,1
719,1089,-0.06357766688,0.1734657288,1
719,1121,0.05160881579,-0.4850051403,1
719,1153,-0.01747566462,-1.048606157,1
719,1185,0.5759815574,-3.115323544,1
719,1217,1.408014417,-3.607554197,1
719,1249,1.643978357,-3.186204672,1
719,1281,1.934130907,-2.39297843,1
719,1313,3.603767872,-5.457215309,1
719,1345,2.661057472,-4.395304203,1
719,1377,-0.4447067082,-1.592979789,1
719,1409,-3.722694397,-5.156378746,1
719,1441,-1.265182137,-0.9308936596,1
719,1473,-1.403063297,-0.4243530333,1
719,1505,-1.784870267,-0.0666898489,1
719,1537,-1.094501257,-0.1812933385,1
719,1569,-0.3862080574,-0.555270195,1
719,1601,-0.5686483383,-2.181226492,1
719,1633,-2.680891275,-0.614213109,1
719,1665,-3.288304329,0.281945467,1
719,1697,-3.73291111,0.5489840508,1
719,1729,-4.045999527,0.6252499223,1
719,1761,-3.924386024,-0.3437299728,1
719,1793,-3.9810462,17.93694878,1
719,1825,-3.61300087,-1.65089345,1
719,1857,-3.665378571,-0.2020808756,1
719,1889,-3.752092838,0.4520748258,1
719,1921,-5.344295025,0.5573898554,1
719,1953,-6.896276951,4.141407967,1
719,1985,-0.7671198845,0.3944917023,1
719,2017,-0.2577848434,-1.033115387,1
751,33,0.2708921134,0.07553836703,1
751,65,0.4305338264,-0.07174567133,1
751,97,0.4008454382,-0.2484320998,1
751,129,0.3457241952,-0.2152787149,1
751,161,0.1317345053,0.1843151152,1
751,193,0.0006697224453,0.1465389431,1
751,225,-0.08282391727,-0.1828044057,1
751,257,0.01390372589,-0.162525177,1
751,289,0.04249630868,-0.1037622392,1
751,321,-0.2356919646,-0.3686634898,1
751,353,0.0315987654,-0.2420297265,1
751,385,-0.04803507403,0.08066333085,1
751,417,-0.1989517063,0.1196464673,1
751,449,0.1312406957,0.2772827744,1
751,481,-0.02970102429,-0.05168038607,1
751,513,-1.20266521,-0.2239080817,1
751,545,-1.848074079,-0.2786541879,1
751,577,-1.050287843,-0.3150971532,1
751,609,-0.7198801637,-0.1887155026,1
751,641,-0.4655054808,-0.01462846249,1
751,673,-0.4145909846,0.2519206405,1
751,705,-0.4531655908,0.005008935928,1
751,737,-1.399977684,-0.6531402469,1
751,769,-3.549311638,-3.190505505,1
751,801,-0.2975354195,-1.151558757,1
751,833,0.4718259573,-0.3262889385,1
751,865,0.6769011021,-0.3804881573,1
751,897,0.4368097782,-0.07029727101,1
751,929,-0.1485375166,0.2831546366,1
751,961,-0.2322113514,-0.6418908834,1
751,993,-0.885615468,-1.750816941,1
751,1025,-0.6299521327,-1.382840395,1
751,1057,0.1343209147,0.09514427185,1
751,1089,0.07722565532,-0.4073415995,1
751,1121,-0.0634585917,-1.297144413,1
751,1153,-6.400105,0.2344539165,1
751,1185,0.1941533983,-3.115674973,1
751,1217,1.142930984,-3.69652319,1
751,1249,1.475546122,-3.028758049,1
751,1281,1.313439369,-2.185780764,1
751,1313,3.927728653,-4.972341537,1
751,1345,1.687669396,-3.673120737,1
751,1377,-0.1950368583,-0.9288704395,1
751,1409,-0.3904958367,-0.7064154148,1
751,1441,-0.4653265476,0.06752699614,1
751,1473,-0.5155095458,0.5075070858,1
751,1505,-0.2305577993,-0.2978293896,1
751,1537,-0.01472568512,-0.6852385998,1
751,1569,-0.5006386042,-0.4483242035,1
751,1601,-0.6891207695,-0.7244071364,1
751,1633,-1.756964207,-0.6002904177,1
751,1665,-3.148197412,-0.1644389033,1
751,1697,-3.573139906,0.4717463255,1
751,1729,-3.420989037,0.5086584687,1
751,1761,8.308677673,16.13486862,1
751,1793,-2.972520113,-0.2019480467,1
751,1825,-1.810170174,-0.1270751953,1
751,1857,-2.478080511,-0.5497329831,1
751,1889,-3.746757507,-0.3820758462,1
751,1921,-4.525790691,0.1610701829,1
751,1953,-5.010676861,6.082657814,1
751,1985,-0.4077410698,-0.1227181107,1
751,2017,-0.6508498192,-0.5260186195,1
783,33,0.00114133954,0.2282106131,1
783,65,0.2399742156,-0.1248157769,1
783,97,0.2980614305,-0.2483800203,1
783,129,0.1477001905,-0.1504624486,1
783,161,0.1474143863,0.1797134876,1
783,193,0.2093891948,0.2961143851,1
783,225,0.005184568465,0.169896245,1
783,257,0.009232565761,-0.1932545602,1
783,289,-0.06698051095,-0.4242231846,1
783,321,-0.1043403149,-0.28353104,1
783,353,0.1914765537,-0.4771532416,1
783,385,-0.1201625839,-0.3237311244,1
783,417,0.005693286657,-0.02544589341,1
783,449,0.2957184315,0.0348225534,1
783,481,-0.1396551132,-0.6553156376,1
783,513,-0.3996272087,-0.184078604,1
783,545,-0.1295388341,0.1566765904,1
783,577,-0.3223719597,-0.08012196422,1
783,609,-0.6201380491,-0.1364904642,1
783,641,-0.6421382427,-0.1951411366,1
783,673,-0.3463804126,-0.2377166748,1
783,705,-0.3356920481,-2.365163803,1
783,737,-1.076949,-1.388439894,1
783,769,-5.055603027,-2.574755192,1
783,801,-5.28113699,-1.436982393,1
783,833,-3.477213383,-0.7029266357,1
783,865,-0.7393872738,-0.4542065263,1
783,897,-0.3412666321,0.1764807105,1
783,929,-0.5871405602,0.1852411032,1
783,961,-0.6285195351,-0.5241901875,1
783,993,-2.248934507,-1.733568668,1
783,1025,-1.882064939,-2.030982494,1
783,1057,0.04988205433,-0.3714137077,1
783,1089,0.07892751694,-0.1381492615,1
783,1121,-0.004770994186,-1.947635889,1
783,1153,-0.5244225264,-2.152083874,1
783,1185,-0.3135152757,-2.88064146,1
783,1217,0.3317070007,-3.662817955,1
783,1249,1.426836014,-2.87787056,1
783,1281,-0.1702406406,-2.305000305,1
783,1313,-0.3382270932,-3.681300879,1
783,1345,0.2754397392,-3.058497906,1
783,1377,-0.016736269,-0.9270614386,1
783,1409,-0.09622764587,-0.2986773849,1
783,1441,0.08275532722,0.04186213017,1
783,1473,-0.3199124336,0.3971505761,1
783,1505,-0.2508097887,-0.1108313501,1
783,1537,-0.08726799488,-0.701318264,1
783,1569,-1.001454234,-0.8929934502,1
783,1601,-2.061652899,-1.074950933,1
783,1633,-2.106823444,-0.7808291316,1
783,1665,-5.967545033,18.83868599,1
783,1697,8.61782074,4.01221323,1
783,1729,11.80091286,-13.03163052,1
783,1761,7.308893681,16.85187912,1
783,1793,-4.600811481,0.05244159698,1
783,1825,-4.038311481,-0.1361822784,1
783,1857,-4.706286907,-1.622874975,1
783,1889,-5.877871513,-1.473308802,1
783,1921,-6.934715271,-0.114288941,1
783,1953,-0.3453931808,0.3250726759,1
783,1985,-0.3726878166,0.08827572316,1
783,2017,-0.4294719696,-0.4722073078,1
815,33,-0.03556446731,0.3236907721,1
815,65,-0.3119798601,-0.238695696,1
815,97,-0.03114729002,-0.4109566808,1
815,129,-0.06830817461,-0.1032043546,1
815,161,0.07098986208,0.06525868922,1
815,193,0.2185976803,-0.01257911045,1
815,225,0.04003236443,-0.03662613034,1
815,257,0.1547919065,-0.09112278372,1
815,289,0.000548273325,-0.10992603,1
815,321,-0.03448313475,-0.05782295763,1
815,353,0.01099658012,-0.1334977001,1
815,385,-0.3332076967,-0.03979110718,1
815,417,-0.368056953,-0.08585387468,1
815,449,-0.7339342833,-0.2301751971,1
815,481,-9.071787834,-8.253563881,1
815,513,-9.009109497,-7.332363129,1
815,545,-0.4872413278,-0.8808166981,1
815,577,-0.2131857872,-0.1716454029,1
815,609,-0.1509250402,0.04468402267,1
815,641,-0.1347003877,-0.3413788378,1
815,673,-0.1746979356,-0.2904654145,1
815,705,1.191566706,-1.172949433,1
815,737,-1.376521707,-2.617564678,1
815,769,-4.415795803,-2.756842852,1
815,801,-5.307035446,-1.249133706,1
815,833,-3.93485117,-0.9781833887,1
815,865,-4.76705122,-2.865162611,1
815,897,-4.332253456,0.2080591321,1
815,929,-3.95790863,-0.06120878458,1
815,961,-3.139535427,-1.430598378,1
815,993,-2.504153013,-1.774001956,1
815,1025,-1.862379551,-2.410416365,1
815,1057,-1.590935826,-3.398388624,1
815,1089,-0.8476145267,-2.236773968,1
815,1121,-0.69832623,-2.490041971,1
815,1153,-0.7762915492,-2.148393154,1
815,1185,-0.8340941072,-2.557118654,1
815,1217,-0.2318985462,-3.100814104,1
815,1249,-0.3417499065,-2.564850569,1
815,1281,-0.9448457956,-1.826428413,1
815,1313,-0.3288935423,-4.599340439,1
815,1345,0.4729865789,-1.835252166,1
815,1377,0.2674785554,-0.5719886422,1
815,1409,-0.09958717227,0.2063669562,1
815,1441,-0.0128435269,0.1400633156,1
815,1473,0.01270848513,0.1157561615,1
815,1505,0.09136888385,0.3834451437,1
815,1537,0.02424041927,-0.2786850333,1
815,1569,-0.6411129236,-1.464855671,1
815,1601,-1.634215117,-2.117427826,1
815,1633,-2.19841814,-1.666045666,1
815,1665,-2.117382526,-0.7257509232,1
815,1697,-2.010436296,-0.1091350019,1
815,1729,6.736777782,-17.73477364,1
815,1761,-3.664299011,0.08378035575,1
815,1793,-5.912921906,-0.5720849633,1
815,1825,-6.775155067,-0.3740451336,1
815,1857,-5.584468365,-0.2498244494,1
815,1889,-4.666593552,-0.2112908661,1
815,1921,-22.53066063,0.2582755983,1
815,1953,0.09602665901,-0.04904684424,1
815,1985,0.4117891788,-0.3053064346,1
815,2017,0.8978726864,-1.314772844,1
847,33,-0.0254970789,0.3294151425,1
847,65,-0.2775839567,-0.2891628742,1
847,97,-0.4016978741,-0.4016368389,1
847,129,-0.2075971365,-0.02637967467,1
847,161,0.2299226075,0.1053717583,1
847,193,0.366823554,-0.2519969344,1
847,225,0.3376169503,0.09315443039,1
847,257,0.3572327793,0.2067784965,1
847,289,0.3044248819,-18.87233925,1
847,321,-0.1441074908,-0.2193103582,1
847,353,-0.255858779,-0.1111517251,1
847,385,-0.5667221546,-0.1283183098,1
847,417,-0.924177587,-0.1755643487,1
847,449,-1.154201388,-0.3903052807,1
847,481,-8.888083458,-8.25381279,1
847,513,-7.956488132,-7.381023407,1
847,545,-0.5968182683,-0.8000915051,1
847,577,-0.1752974987,-0.3646038771,1
847,609,0.03976809978,-0.08506645262,1
847,641,0.07564800978,0.01413102448,1
847,673,0.1073669195,-0.1809164584,1
847,705,-0.5814524889,-0.7772746086,1
847,737,-1.559088707,-5.844036102,1
847,769,-2.309751034,-3.211616039,1
847,801,-0.3412058353,-0.3455634117,1
847,833,-3.340000391,-0.5060228705,1
847,865,-4.103499889,-0.6696152091,1
847,897,-4.779279709,-0.2506612837,1
847,929,-4.351948738,-0.4481806755,1
847,961,-3.039874554,-1.259299278,1
847,993,-2.570749044,-1.406033874,1
847,1025,-1.958123207,-2.140855789,1
847,1057,-0.9428877831,-3.315692425,1
847,1089,-1.070062757,-3.631079674,1
847,1121,-0.9055954218,-3.176374435,1
847,1153,-0.9912769794,-2.261512518,1
847,1185,-1.064407706,-2.318162441,1
847,1217,-0.8417368531,-2.438583374,1
847,1249,-0.8217605352,-2.120192051,1
847,1281,-0.9877958298,-1.547923446,1
847,1313,-0.5419813395,-1.749138832,1
847,1345,-0.1999484897,-1.028820276,1
847,1377,-0.06072497368,-0.7271254063,1
847,1409,-0.2507053912,-0.2921707034,1
847,1441,-0.004221081734,-0.07894232869,1
847,1473,-0.03702744842,-0.09875386953,1
847,1505,-0.007043123245,0.1645212919,1
847,1537,0.3873409033,0.1029750705,1
847,1569,-0.03689658642,-0.9170172215,1
847,1601,-1.855844617,-2.020454884,1
847,1633,-2.144619465,-2.763659954,1
847,1665,-0.9858009815,-0.6105487347,1
847,1697,-19.10799408,8.265216827,1
847,1729,-3.400943279,13.89659977,1
847,1761,-2.101103306,-0.1869508624,1
847,1793,-3.809697151,-1.295684814,1
847,1825,-6.122678757,-0.1655647755,1
847,1857,-4.75328064,1.247823,1
847,1889,14.84487534,2.016354084,1
847,1921,-23.33479691,4.532580376,1
847,1953,-0.235779047,-0.2411074638,1
847,1985,-0.2476234436,-0.04830761999,1
847,2017,2.038172483,-2.490899563,1
879,33,-0.1394092739,0.3256647289,1
879,65,0.04806387424,-0.4105136991,1
879,97,0.05072327703,-0.4143165946,1
879,129,0.1017890349,-0.2183793932,1
879,161,0.3687731028,-0.1514266431,1
879,193,0.2948527336,-0.3408736885,1
879,225,0.3755723834,0.06607642025,1
879,257,6.930824757,18.60644722,1
879,289,-0.04284489155,-16.17200851,1
879,321,0.0484700799,-0.255607754,1
879,353,-0.7258987427,-0.2294906378,1
879,385,-12.65933418,-10.3750658,1
879,417,-13.1198349,-8.795272827,1
879,449,-0.3164470196,0.1473227739,1
879,481,-0.07305836678,-0.9391263723,1
879,513,0.04571795464,-1.225965261,1
879,545,0.2856593132,-0.6911741495,1
879,577,-0.09064382315,-0.1916148663,1
879,609,0.02117480338,-0.1002928615,1
879,641,0.4874668717,-0.06736910343,1
879,673,0.2561532259,-0.2806350291,1
879,705,0.08619868755,-0.4039409161,1
879,737,-0.7366341352,-1.357649922,1
879,769,-0.1566519737,-0.9250714183,1
879,801,0.09844756126,-0.1227961779,1
879,833,0.649066925,-0.6286081076,1
879,865,1.354386806,-0.6839063168,1
879,897,-0.8044509888,0.3850911856,1
879,929,-0.3606686592,-0.3754752278,1
879,961,-2.361074448,-1.037145376,1
879,993,-2.146300793,-1.003976822,1
879,1025,-2.049036503,-1.627502561,1
879,1057,-1.684395075,-2.688578129,1
879,1089,-1.576035976,-3.413118601,1
879,1121,-1.412892103,-3.213410139,1
879,1153,-1.095076561,-3.895250082,1
879,1185,-0.9738823175,-2.234423161,1
879,1217,-1.020884037,-1.954866767,1
879,1249,-1.105602741,-1.476963997,1
879,1281,-0.8936865926,-1.171822309,1
879,1313,-0.6495724916,-1.449136496,1
879,1345,0.1196013689,-1.123026252,1
879,1377,-0.643676281,-0.3215032816,1
879,1409,-0.563985467,-0.5769659877,1
879,1441,-0.1717034578,-0.0490154326,1
879,1473,-0.1895618439,-0.1392150521,1
879,1505,-0.6487864256,-0.7933323979,1
879,1537,-0.837448895,-0.5073944926,1
879,1569,-1.011335611,-0.5884263515,1
879,1601,-1.797671318,-1.737021804,1
879,1633,10.50182533,-14.59052563,1
879,1665,-0.9671218395,-1.14246583,1
879,1697,-1.61657393,-0.9124569297,1
879,1729,-2.068648338,-0.5457704067,1
879,1761,-1.784785271,-0.148483485,1
879,1793,-2.691419125,-0.7896983624,1
879,1825,-3.61644578,-0.5797165036,1
879,1857,-6.930088997,19.50904465,1
879,1889,-3.887667179,2.485964775,1
879,1921,-1.609699249,0.9088820219,1
879,1953,0.06083023548,0.1006388068,1
879,1985,0.4573989511,-0.086233899,1
879,2017,1.696670532,-2.515582085,1
911,33,-0.1777595282,0.3334268928,1
911,65,-0.3150095344,-0.1771556884,1
911,97,-0.3542641997,-0.515116334,1
911,129,0.01773275435,-0.505297482,1
911,161,-0.0852214247,-0.391990304,1
911,193,-0.376313895,-0.2219343483,1
911,225,-0.2039134949,0.04324838519,1
911,257,-0.002194497734,0.4027938247,1
911,289,0.2325861752,0.6017541885,1
911,321,0.0828679204,0.1316754818,1
911,353,-1.11873889,-0.4755241871,1
911,385,-13.35219383,-10.15805244,1
911,417,-13.86930847,-8.901035309,1
911,449,0.1425573826,-0.3771622181,1
911,481,-0.15122962,-0.06287157536,1
911,513,-0.3240894079,-0.8856409788,1
911,545,0.2117660046,-0.7718666196,1
911,577,-0.0565135479,-0.1883704662,1
911,609,0.1457802057,0.6961487532,1
911,641,0.3278049827,-0.01867812872,1
911,673,-0.04823005199,0.1117218733,1
911,705,0.1545602083,-0.02360928059,1
911,737,-0.5310623646,-0.4392405152,1
911,769,-0.7696518898,-0.4270965457,1
911,801,0.1151518822,-0.586948812,1
911,833,0.6557998657,-1.543311357,1
911,865,0.6305148602,-0.863460958,1
911,897,-0.06582784653,0.2112106085,1
911,929,0.2296843529,-0.3033207059,1
911,961,0.1951158047,-0.2805043459,1
911,993,-0.4029743671,0.2458636761,1
911,1025,-1.093337178,-0.6330738068,1
911,1057,-2.510503769,-1.834482908,1
911,1089,-2.505683422,-2.38852787,1
911,1121,-1.574194908,-2.639144421,1
911,1153,-1.181723952,-3.021863699,1
911,1185,-1.027422547,-2.208128929,1
911,1217,-1.62052691,-1.71965158,1
911,1249,-1.03075552,0.009341001511,1
911,1281,-1.180642486,-0.4240374565,1
911,1313,-1.038419247,-0.9415203333,1
911,1345,-0.8696324825,-1.176276684,1
911,1377,-1.709973097,-0.3582427502,1
911,1409,-0.2689222097,-0.01261562109,1
911,1441,-1.315737247,0.2073710561,1
911,1473,-1.438391685,0.0470649004,1
911,1505,-3.060432434,-4.824025154,1
911,1537,-1.594916821,-1.263277173,1
911,1569,-3.12776041,-0.5364829302,1
911,1601,-4.210874557,-1.099909306,1
911,1633,-3.19342804,-7.744552612,1
911,1665,-12.71331501,15.14378929,1
911,1697,-2.083582401,-2.165626764,1
911,1729,-2.231551886,0.0005125999451,1
911,1761,-2.977933884,1.697779536,1
911,1793,-3.208109856,1.149941325,1
911,1825,-2.651079655,0.5608849525,1
911,1857,-2.432444811,1.405728579,1
911,1889,-2.820958853,5.113171577,1
911,1921,-1.121608257,0.437887907,1
911,1953,-0.02210509777,0.1463695765,1
911,1985,0.9007675648,-0.1773330569,1
911,2017,1.032292366,-1.325543404,1
943,33,0.1434471011,0.1909097433,1
943,65,-0.1488375366,0.05324270949,1
943,97,-0.5813289881,-0.08642747998,1
943,129,-0.01964150369,-0.1903449297,1
943,161,-0.1864982545,-0.2680902481,1
943,193,-0.4387548566,-0.1027540863,1
943,225,-0.2877475619,0.3071178198,1
943,257,-0.1873733401,0.02884829044,1
943,289,0.2196473479,0.4207985997,1
943,321,-0.2915824652,-0.01942199469,1
943,353,-1.106919646,-0.960626781,1
943,385,-0.4849102497,-7.755800247,1
943,417,-0.3197360039,-7.717651367,1
943,449,-0.2210698128,0.2541105747,1
943,481,-0.3097019196,0.5608352423,1
943,513,-0.7748467922,-0.4815044403,1
943,545,-3.043303251,-1.286195517,1
943,577,-3.038069725,-1.95199132,1
943,609,-1.859400749,-0.6270372272,1
943,641,-1.200805783,0.04338437319,1
943,673,-1.10632503,0.04986557364,1
943,705,-1.386055946,0.520165801,1
943,737,-2.173021555,-0.2091304064,1
943,769,-3.125334501,-0.5520580411,1
943,801,-3.260682821,-0.8711602688,1
943,833,-0.5008151531,-0.2788174152,1
943,865,-0.4643793106,-0.3662364483,1
943,897,-0.5879387856,-0.2343989015,1
943,929,-0.2020088434,-0.1874033213,1
943,961,0.1970465481,-0.1735630035,1
943,993,0.1126137376,-0.516420722,1
943,1025,-1.325945497,-1.377342463,1
943,1057,-1.672018886,-1.308012366,1
943,1089,-1.549079299,-1.579400063,1
943,1121,-1.331819534,-1.865426302,1
943,1153,-1.175236344,-1.800248861,1
943,1185,-1.103888154,-1.398464918,1
943,1217,-1.016816497,-1.103880882,1
943,1249,-1.303196073,-0.6091764569,1
943,1281,-2.260858536,0.2961540818,1
943,1313,-1.31021452,-0.04086279869,1
943,1345,-0.9731057286,-0.05823007226,1
943,1377,-1.030539751,0.2256397009,1
943,1409,-0.03128486872,0.04814187437,1
943,1441,-3.992629528,-0.1403158009,1
943,1473,-4.675888062,-0.1027370095,1
943,1505,-5.165631294,-0.8136742711,1
943,1537,-5.410222054,-0.1589331627,1
943,1569,-5.890158653,0.0572898984,1
943,1601,-5.810742378,-0.2099860609,1
943,1633,-5.85903883,-3.240499973,1
943,1665,-3.06192255,-4.495965958,1
943,1697,-1.677634478,-2.989386797,1
943,1729,-2.577405214,-0.0115827322,1
943,1761,-4.131205082,2.424918652,1
943,1793,-3.944157839,2.771480083,1
943,1825,-3.035172701,1.959230661,1
943,1857,-1.732471228,2.067630053,1
943,1889,-0.3390445709,1.694886923,1
943,1921,-0.3458050489,0.2869681716,1
943,1953,0.3008089662,-0.1972722411,1
943,1985,0.811619997,-0.4128571153,1
943,2017,0.2096188068,-0.4734387398,1
975,33,0.4248535037,0.1418943107,1
975,65,0.2924556434,-0.0791266486,1
975,97,-0.06621941924,-0.01710745692,1
975,129,0.110007301,-0.005805984139,1
975,161,0.2025932968,-0.1128857732,1
975,193,-0.2379259914,0.1171789765,1
975,225,-0.03744914383,0.1459851265,1
975,257,-0.1123132557,-0.07681891322,1
975,289,-0.5024072528,-0.01874026656,1
975,321,-1.164664268,-0.2562457025,1
975,353,-2.516347885,-1.359456182,1
975,385,-2.93739748,-2.492486477,1
975,417,0.2522215843,-9.279076576,1
975,449,6.98609066,-2.899163246,1
975,481,0.5464630127,-0.4022743702,1
975,513,-0.9635572433,-0.3372101784,1
975,545,-6.76675415,-1.85567379,1
975,577,-5.434031963,-3.316447973,1
975,609,-2.928984642,-0.7801326513,1
975,641,-1.102260709,0.2524060309,1
975,673,-1.104071617,-0.0900606215,1
975,705,-1.989791274,0.4578282833,1
975,737,-2.110479116,-1.024508715,1
975,769,-3.179762363,-1.842300653,1
975,801,-3.596663713,-1.754553676,1
975,833,-3.450755835,-1.371102571,1
975,865,-1.028135061,0.198384583,1
975,897,-0.9877974987,0.05702584982,1
975,929,-0.4004673958,-0.2490946651,1
975,961,-0.06052446365,-0.374266088,1
975,993,-0.1636297107,-1.255641222,1
975,1025,-1.510383129,-1.515943766,1
975,1057,-1.784816742,-1.299339294,1
975,1089,-0.9517748356,-1.107204437,1
975,1121,-0.5947291851,-0.961938262,1
975,1153,-0.4539177418,-1.289072514,1
975,1185,-0.9336036444,-0.8500102758,1
975,1217,-1.241757989,-0.5788488388,1
975,1249,-1.531706929,-0.6016907692,1
975,1281,-1.57280004,0.2033433616,1
975,1313,-1.192518234,1.401886702,1
975,1345,-1.275697827,1.188938141,1
975,1377,-0.8409486413,0.6699213982,1
975,1409,0.2600808144,-0.7224479318,1
975,1441,-4.529156685,-0.2619181871,1
975,1473,-5.865397453,2.011958838,1
975,1505,-4.65453434,-0.8390973806,1
975,1537,-6.213739395,0.1332619786,1
975,1569,-7.311638832,0.6762256026,1
975,1601,-6.489364624,0.7161520123,1
975,1633,-8.44524765,0.6227507591,1
975,1665,-5.514635086,0.4054374099,1
975,1697,-3.20645833,-0.7224992514,1
975,1729,-1.765550137,1.096644163,1
975,1761,-1.835150957,2.139782429,1
975,1793,-2.743993282,2.516932249,1
975,1825,-3.780822039,1.900500774,1
975,1857,-2.091084003,3.804741621,1
975,1889,-0.6348030567,1.165059447,1
975,1921,0.07122218609,-0.0230936408,1
975,1953,0.529978931,-0.1666595787,1
975,1985,0.5278437734,-0.1480595917,1
975,2017,-0.5494443178,-0.2987885475,1
1007,33,0.4399566054,0.8460820913,1
1007,65,0.7699190974,-0.0147005897,1
1007,97,-0.3661412001,0.1158668399,1
1007,129,-0.4320561886,-0.2138417065,1
1007,161,0.1290022135,-0.1842196733,1
1007,193,-0.02484983206,0.07004728913,1
1007,225,-0.1026256084,0.2964968085,1
1007,257,-1.373886347,0.03270657361,1
1007,289,-3.015500307,-0.2828789651,1
1007,321,-3.240154028,-0.8948252201,1
1007,353,-2.830846548,-1.721126795,1
1007,385,-3.688551903,-2.2518332,1
1007,417,-5.861597538,-2.702177763,1
1007,449,0.1814494133,-1.588337541,1
1007,481,0.3523340225,-1.108415365,1
1007,513,-4.803558826,-3.282372952,1
1007,545,-4.301173687,-5.549451828,1
1007,577,-17.29849052,-14.87829494,1
1007,609,-19.93610001,-9.601240158,1
1007,641,0.5412179232,-0.3049069047,1
1007,673,0.2462334633,-0.2835721672,1
1007,705,-0.9694283009,0.8501592278,1
1007,737,-2.314805031,-1.378389001,1
1007,769,-3.564224958,-2.374420166,1
1007,801,-3.842441559,-2.159909725,1
1007,833,-3.82905817,-1.42007637,1
1007,865,-4.474419594,-0.915209353,1
1007,897,-0.5013408661,0.275069952,1
1007,929,-0.3133161068,-0.1367695332,1
1007,961,-0.7734252214,-0.6653338671,1
1007,993,-1.414390922,-1.130394578,1
1007,1025,-1.741653442,-1.285907507,1
1007,1057,-1.481195688,-1.069941282,1
1007,1089,-0.764492929,-0.7777805328,1
1007,1121,-0.2320873737,-0.1667641401,1
1007,1153,-0.2498847246,-0.4960646629,1
1007,1185,-0.4773876667,-0.5709170699,1
1007,1217,-1.025492549,-0.3485037684,1
1007,1249,-1.175975442,-0.6038390398,1
1007,1281,-1.219170451,-0.6535766721,1
1007,1313,5.191198349,-17.01786232,1
1007,1345,-5.263551235,0.4137010574,1
1007,1377,-5.728085518,0.04337464273,1
1007,1409,-0.1574091315,-0.170037508,1
1007,1441,-0.09059095383,-0.1565979123,1
1007,1473,-0.9450035095,-1.064643025,1
1007,1505,-3.490813732,-6.485181808,1
1007,1537,-2.47956419,-1.000468373,1
1007,1569,-4.757786751,0.6114237905,1
1007,1601,-7.777030945,1.287287235,1
1007,1633,-8.07971859,2.463182926,1
1007,1665,-4.553220749,1.171586275,1
1007,1697,-3.454033613,0.4748385549,1
1007,1729,-3.045327902,2.18901968,1
1007,1761,-2.211872101,2.187965393,1
1007,1793,-1.953057289,3.414906502,1
1007,1825,-2.852059126,2.89786911,1
1007,1857,-2.460940123,1.658202171,1
1007,1889,-0.4076995254,1.12727201,1
1007,1921,-0.02744983882,0.07238972187,1
1007,1953,0.4791772366,-0.03736256808,1
1007,1985,0.3236933947,0.05717815459,1
1007,2017,-0.8285167217,-0.3313583732,1
1039,33,0.8168170452,1.992759228,1
1039,65,0.1227636337,-0.04443290085,1
