PIVlab, ASCII chart output - 21-Nov-2024
FRAME: 9, filenames: A:[9]AVI_Pos015_TimeSrs0015_TgUtrmcherry_K4K8MO.avi & B:[10]AVI_Pos015_TimeSrs0015_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
367,1985,0.18219769,0.02846703306,1
367,2017,-0.1317566931,-1.647065639,1
399,33,2.206865549,-0.04093313217,1
399,65,0.1078976989,0.03359305859,1
399,97,-0.8999922872,0.5537480712,1
399,129,-0.2137879133,0.7138018608,1
399,161,0.3630332351,0.5632865429,1
399,193,1.354736924,0.3645076156,1
399,225,1.657985806,0.3000507951,1
399,257,1.847317696,-0.02486807108,1
399,289,2.184932232,-0.07581716776,1
399,321,0.9298498631,0.556464076,1
399,353,1.159415245,1.293866277,1
399,385,1.534999251,0.6660172939,1
399,417,2.420305729,0.3684934378,1
399,449,2.279290438,1.61873579,1
399,481,3.731009007,1.730721951,1
399,513,4.559935093,0.8873100281,1
399,545,4.135349751,-0.3472360969,1
399,577,2.395364285,-0.835263133,1
399,609,3.543221235,-1.282690763,1
399,641,1.588300705,-0.3851501048,1
399,673,0.8556628227,1.20599103,1
399,705,0.2358769774,0.7668612003,1
399,737,0.1219380498,0.05111575127,1
399,769,0.06463116407,-0.7697284818,1
399,801,1.058898926,-0.1926505566,1
399,833,3.226591825,0.03553760052,1
399,865,2.844346046,0.1671996117,1
399,897,1.713525057,0.4993390441,1
399,929,NaN,NaN,2
399,961,NaN,NaN,2
399,993,NaN,NaN,2
399,1025,1.444863439,0.5739443302,1
399,1057,1.226356268,1.209399343,1
399,1089,2.33023262,1.187687278,1
399,1121,1.440359116,0.3579286337,1
399,1153,0.2574304938,1.459946394,1
399,1185,0.1360316277,0.7988633513,1
399,1217,0.8783453107,-1.969452977,1
399,1249,1.17397058,-1.697196722,1
399,1281,1.711518288,-1.653355837,1
399,1313,2.249979019,-0.8444052339,1
399,1345,2.393438339,-0.4617184401,1
399,1377,1.532927036,-0.3339949846,1
399,1409,1.499452114,0.5069175959,1
399,1441,-0.8476631045,-1.446048975,1
399,1473,-1.08645153,-2.881837845,1
399,1505,-1.310842276,-1.210698247,1
399,1537,0.09817990661,-0.746942997,1
399,1569,0.8003696203,-0.08937013149,1
399,1601,1.599615455,-0.02605238557,1
399,1633,1.372874141,-0.9256472588,1
399,1665,1.044768929,-2.117270708,1
399,1697,3.466439247,0.733014822,1
399,1729,1.170444369,2.35588789,1
399,1761,NaN,NaN,2
399,1793,-0.6344288588,0.2912409902,1
399,1825,-0.3289259672,0.1187498271,1
399,1857,0.1904466748,-0.2030225396,1
399,1889,-0.3335436583,0.1910254955,1
399,1921,-0.4293451905,0.9127639532,1
399,1953,-0.05202871561,0.9250999093,1
399,1985,-0.03993868828,0.1844059825,1
399,2017,-0.4937793016,-1.285738349,1
431,33,2.556696177,0.3090423048,1
431,65,0.4825133681,-0.1774860024,1
431,97,-0.3227779567,-1.579242587,1
431,129,0.1715381891,-0.7560165524,1
431,161,0.2663840652,0.1601059437,1
431,193,0.7377259731,0.7066746354,1
431,225,1.582627654,0.2770987749,1
431,257,1.577971339,-1.218750238,1
431,289,1.051920056,-0.1521147341,1
431,321,-1.264757633,1.668179393,1
431,353,-0.260019213,1.72991991,1
431,385,-0.1835212111,1.00131309,1
431,417,0.4843680859,-0.4709386826,1
431,449,2.099303961,-0.397967577,1
431,481,3.745538235,1.161860824,1
431,513,4.254549503,0.4135887027,1
431,545,4.941642284,-0.6261403561,1
431,577,4.661308289,-0.6235352159,1
431,609,NaN,NaN,2
431,641,1.913203359,0.2287361026,1
431,673,-1.044033766,-0.1017142534,1
431,705,-1.26803112,0.4776936173,1
431,737,-0.1645386219,0.5622109771,1
431,769,-0.4277677536,0.4053394794,1
431,801,1.373069167,0.7261679769,1
431,833,3.232970715,0.0001727342606,1
431,865,4.068505287,0.2483814359,1
431,897,3.333193541,1.000514269,1
431,929,NaN,NaN,2
431,961,NaN,NaN,2
431,993,2.382719755,0.2552693486,1
431,1025,2.503682375,0.7348758578,1
431,1057,2.420020819,1.180446982,1
431,1089,1.860239744,1.026614666,1
431,1121,1.322580814,0.9717949629,1
431,1153,0.3189218044,2.01990366,1
431,1185,-0.1061739624,0.7647693157,1
431,1217,0.6526617408,-1.5941571,1
431,1249,1.326993585,-0.3425089121,1
431,1281,2.406832695,-0.7549058199,1
431,1313,1.85585773,-0.7324707508,1
431,1345,1.738123178,-1.049533367,1
431,1377,1.181633949,-0.4863845706,1
431,1409,0.6930753589,-0.1096973419,1
431,1441,-1.851923108,-1.627083778,1
431,1473,-2.702100754,-1.833289146,1
431,1505,-1.494168401,-1.0902946,1
431,1537,0.1254873425,-0.4741230011,1
431,1569,0.7877012491,0.2217338979,1
431,1601,1.356560469,-0.09656918049,1
431,1633,1.868549585,-0.9551818967,1
431,1665,1.731133223,-1.030560613,1
431,1697,1.878216743,-0.8995040655,1
431,1729,0.8542893529,-0.55528301,1
431,1761,-0.6457727551,-0.1058726162,1
431,1793,-0.3445624411,-0.4298174679,1
431,1825,-0.191808939,-0.634123683,1
431,1857,-0.7450287938,-0.8999297023,1
431,1889,-0.7191123962,-0.1256588548,1
431,1921,-0.7284697294,1.326136947,1
431,1953,-1.626480222,0.1750882864,1
431,1985,-1.624895096,0.4602453411,1
431,2017,-1.322474003,-0.9407603741,1
463,33,2.054739237,1.91010952,1
463,65,NaN,NaN,2
463,97,-0.1038986444,-4.25376749,1
463,129,0.5216575265,-2.522555351,1
463,161,0.6542631388,0.2346178889,1
463,193,0.9695176482,1.958612204,1
463,225,2.574880362,1.815476894,1
463,257,1.332883239,-0.7102597356,1
463,289,-0.2707670927,-0.5597165227,1
463,321,-1.169031382,0.8746698499,1
463,353,-0.6983447075,1.316677809,1
463,385,NaN,NaN,2
463,417,0.4888256788,1.471177936,1
463,449,0.4054385424,1.675872087,1
463,481,1.26851964,1.343335032,1
463,513,4.444670677,-0.01595968008,1
463,545,3.084913731,0.3062691987,1
463,577,3.490352392,0.5189797878,1
463,609,2.96158576,0.818716228,1
463,641,2.678903103,0.3625531793,1
463,673,0.830660224,0.3665223122,1
463,705,0.3648337722,1.201559901,1
463,737,0.2837035656,2.995987415,1
463,769,-0.5427718163,0.8886002898,1
463,801,-0.5898350477,0.9617652893,1
463,833,0.8274412155,0.3696411252,1
463,865,2.800859451,2.636365891,1
463,897,3.727813005,3.46182394,1
463,929,2.504776955,0.3723620474,1
463,961,4.380455971,0.1842881441,1
463,993,4.298859119,0.7212604284,1
463,1025,3.491042852,0.7327171564,1
463,1057,4.269210815,3.384199858,1
463,1089,2.064614534,1.47365737,1
463,1121,1.681285977,1.584074378,1
463,1153,0.6780541539,1.917295933,1
463,1185,-0.1191329062,0.5299165249,1
463,1217,0.05014717579,0.317905724,1
463,1249,0.3683383763,0.03617224097,1
463,1281,0.9381298423,-0.7824898958,1
463,1313,1.363878965,-0.7611191869,1
463,1345,1.569852591,-0.1492337584,1
463,1377,1.501157284,-0.910811305,1
463,1409,0.004642337561,-0.8211324215,1
463,1441,-0.5089883804,-0.9629667997,1
463,1473,-0.6348552704,-0.9282788038,1
463,1505,-0.6403163075,-0.1321873665,1
463,1537,0.03451919556,0.5253552794,1
463,1569,0.1974396706,-0.384401083,1
463,1601,0.430582881,-0.8813586235,1
463,1633,1.023600221,-0.8866426945,1
463,1665,1.091845751,-1.584627748,1
463,1697,1.556441784,-1.033715725,1
463,1729,0.4916846752,0.08645275235,1
463,1761,-0.3402167559,0.9627369642,1
463,1793,-0.5444871187,-0.3293758035,1
463,1825,-0.3609834909,-0.6401783228,1
463,1857,-0.3814647198,-2.339639425,1
463,1889,-0.1215957403,-1.024895072,1
463,1921,-1.080949187,1.152577162,1
463,1953,-2.408025026,0.1171704829,1
463,1985,-3.839206457,0.4188730419,1
463,2017,-3.742611408,-0.8308187723,1
495,33,2.936065197,2.150160313,1
495,65,0.4988937378,-4.474464893,1
495,97,-0.6134218574,-6.470496178,1
495,129,-0.07454687357,-1.94609046,1
495,161,0.6588605642,0.3185392022,1
495,193,1.921184182,2.577899933,1
495,225,1.743606448,2.715120792,1
495,257,0.8749347925,0.7303012013,1
495,289,1.05538857,-0.2623119056,1
495,321,0.6934887767,0.3041157424,1
495,353,-1.253706813,0.620346725,1
495,385,-1.208332658,0.8316737413,1
495,417,0.4336513579,1.627544403,1
495,449,0.1787116528,0.954886198,1
495,481,2.24817276,0.6697562933,1
495,513,5.660561085,0.04885491729,1
495,545,2.664866209,0.492500335,1
495,577,2.749495983,0.2818083167,1
495,609,2.156529665,-0.3076996505,1
495,641,1.586254716,-0.2013072968,1
495,673,1.218812466,0.1759340465,1
495,705,0.7948461771,0.7576291561,1
495,737,0.7307263613,1.110647678,1
495,769,1.024971008,0.6367977858,1
495,801,0.1655273438,-1.092974424,1
495,833,0.3306109905,-0.5520182252,1
495,865,1.82088089,0.7845680714,1
495,897,4.250384808,0.8685839772,1
495,929,5.406952381,0.6898876429,1
495,961,6.084155083,0.4762716889,1
495,993,5.46782732,0.6741310954,1
495,1025,4.862375259,0.5472444296,1
495,1057,4.345567226,0.3245135546,1
495,1089,2.821605682,0.8175313473,1
495,1121,1.956633329,1.391026616,1
495,1153,0.7898050547,1.683246493,1
495,1185,0.1751556098,1.792409182,1
495,1217,0.1508556902,0.9062317014,1
495,1249,0.4946585894,-0.2680196762,1
495,1281,0.5867243409,-1.56020093,1
495,1313,0.8024304509,-0.6073801517,1
495,1345,0.9499348998,0.02994972467,1
495,1377,0.5536285639,-0.6482213736,1
495,1409,-0.3207705617,0.3653336763,1
495,1441,-1.237808704,-0.8367314339,1
495,1473,-0.9869692922,-0.952088356,1
495,1505,-0.702706039,0.08689957857,1
495,1537,-0.644865036,1.664773464,1
495,1569,-0.4123675823,-0.1359145045,1
495,1601,-0.5784305334,-0.3740612864,1
495,1633,-0.5123656988,-0.1851931214,1
495,1665,0.3480566144,-2.584343433,1
495,1697,0.840364933,-0.8152912855,1
495,1729,0.04409143329,1.376078606,1
495,1761,-0.09117162228,0.2688815594,1
495,1793,-0.5192461014,0.0371401906,1
495,1825,-0.5681743026,-0.4503327608,1
495,1857,-0.1782910824,-4.120985985,1
495,1889,-0.864233017,-2.82268858,1
495,1921,-0.8813862801,0.6295457482,1
495,1953,-2.448263645,0.2428100705,1
495,1985,-2.680187225,0.2716355324,1
495,2017,-2.476581812,-0.6619389057,1
527,33,0.7041192055,1.025123358,1
527,65,-0.2029100657,-1.734173536,1
527,97,NaN,NaN,2
527,129,0.8064308167,-2.308670521,1
527,161,1.336798072,-0.2184478641,1
527,193,1.277698755,2.060368538,1
527,225,1.361314297,1.783641934,1
527,257,0.9208278656,2.300482512,1
527,289,1.062516212,0.6554375887,1
527,321,0.533602953,0.2677818835,1
527,353,-1.548487186,0.2958966494,1
527,385,-1.430486441,0.4205839634,1
527,417,0.1967306733,1.057928681,1
527,449,1.014234662,0.4847912788,1
527,481,2.616909981,0.307664156,1
527,513,2.897239685,0.563941896,1
527,545,1.524611712,0.5248923898,1
527,577,2.017631531,0.4699181318,1
527,609,2.089230299,-0.08569842577,1
527,641,NaN,NaN,2
527,673,1.629890919,-0.289919734,1
527,705,1.781838775,0.4196104705,1
527,737,1.513219714,0.7517769933,1
527,769,1.757246137,0.517868638,1
527,801,2.274959087,0.2309773564,1
527,833,1.949891567,-0.12291646,1
527,865,4.274250984,0.6081123948,1
527,897,4.684693336,0.47198838,1
527,929,6.255012512,0.5357515812,1
527,961,8.391750336,0.3557255268,1
527,993,6.807489395,0.3123157918,1
527,1025,4.558048725,0.3341234028,1
527,1057,3.3165977,-0.1359055042,1
527,1089,1.523158789,-0.2200834155,1
527,1121,2.030441284,0.4649575949,1
527,1153,1.08093977,0.5275207758,1
527,1185,0.3381152749,1.304753661,1
527,1217,0.8236327767,0.5277342796,1
527,1249,-0.6742063761,-0.3973660469,1
527,1281,-1.678328753,-1.72808814,1
527,1313,0.1211377978,1.191914201,1
527,1345,0.6720439196,0.3942722678,1
527,1377,0.5778756142,-0.1237766147,1
527,1409,-0.6507408023,0.3701693416,1
527,1441,-2.140854836,-0.7456364632,1
527,1473,-1.357720256,-1.590586424,1
527,1505,-0.3616955578,-1.013497829,1
527,1537,-1.094392538,0.3454805613,1
527,1569,-2.588721275,1.279870629,1
527,1601,-3.181614876,-0.1667566299,1
527,1633,NaN,NaN,2
527,1665,-1.660986066,-1.294379115,1
527,1697,0.5452490449,-0.8915496469,1
527,1729,-0.08377164602,0.107462883,1
527,1761,-1.243930578,0.2315714657,1
527,1793,-1.103803277,0.5711004138,1
527,1825,-0.6919689178,0.6615157127,1
527,1857,-0.5182167292,-2.55280447,1
527,1889,-1.702909231,-4.323737144,1
527,1921,-2.451921701,0.7799327374,1
527,1953,-2.456009865,0.04835706949,1
527,1985,-2.302607775,-0.04824418202,1
527,2017,-1.720042467,-0.3756519854,1
559,33,1.908759832,0.8778933287,1
559,65,1.643139601,-2.26143074,1
559,97,NaN,NaN,2
559,129,2.966303349,-3.544166803,1
559,161,2.08882761,-1.725315809,1
559,193,1.639972925,-0.1159817651,1
559,225,1.537805676,0.3097707629,1
559,257,2.06189394,0.7934463024,1
559,289,2.127860069,0.5385031104,1
559,321,1.721704125,0.2435925603,1
559,353,0.4506058693,0.3994883597,1
559,385,NaN,NaN,2
559,417,0.7641637325,0.07780569792,1
559,449,1.070920467,0.2410234213,1
559,481,1.763029695,0.4549250007,1
559,513,1.818848968,1.002141953,1
559,545,0.1156240702,0.807877183,1
559,577,1.449299693,0.9079304934,1
559,609,NaN,NaN,2
559,641,NaN,NaN,2
559,673,-0.6367416382,-1.990163803,1
559,705,1.982027531,0.4367083907,1
559,737,2.164702415,0.182364136,1
559,769,2.405949831,-0.100138396,1
559,801,2.717031956,0.6502870321,1
559,833,3.169300079,0.6847319603,1
559,865,NaN,NaN,2
559,897,5.367983818,-0.9167661667,1
559,929,6.054039478,0.250361681,1
559,961,6.293617725,-0.06852471828,1
559,993,5.522467136,0.07934716344,1
559,1025,4.783913612,-0.2850559652,1
559,1057,4.532856941,-0.3656159639,1
559,1089,3.119371414,-0.4043636024,1
559,1121,3.918516397,2.58888483,1
559,1153,-0.1087656021,0.5291059613,1
559,1185,-0.5137121677,0.3552606702,1
559,1217,1.260572195,0.8823532462,1
559,1249,1.046172142,-0.2181489766,1
559,1281,-0.7403765917,-1.336247206,1
559,1313,-0.7565388083,-0.1776496023,1
559,1345,1.641089201,1.030959368,1
559,1377,1.976435542,0.9670611024,1
559,1409,-0.5982248187,0.9877467155,1
559,1441,-1.576839089,-0.3327389657,1
559,1473,-0.5315833092,-1.219231367,1
559,1505,-0.3756453097,-1.738098979,1
559,1537,-0.5112240911,-1.408330679,1
559,1569,NaN,NaN,2
559,1601,-1.384321451,-1.939671516,1
559,1633,-1.806164145,-1.86237359,1
559,1665,-3.140668154,-1.9602772,1
559,1697,0.08577930927,-3.401608467,1
559,1729,-0.6228020787,-1.115758181,1
559,1761,-1.784597516,1.011118174,1
559,1793,-1.890394688,2.042618275,1
559,1825,-1.16266942,1.578943729,1
559,1857,-0.6143436432,-0.8526160121,1
559,1889,-2.220877171,-1.733401418,1
559,1921,-3.255908489,0.6372995973,1
559,1953,-1.710773468,-0.2938904166,1
559,1985,-1.250820041,-0.4986074567,1
559,2017,-1.148406029,-0.7560495138,1
591,33,1.638324261,1.917450905,1
591,65,3.865247011,-3.817467451,1
591,97,NaN,NaN,2
591,129,3.489143372,-2.992087603,1
591,161,1.02723372,-1.336568236,1
591,193,1.191986442,-1.562357068,1
591,225,1.005034447,-0.1164856553,1
591,257,2.924505711,0.3956128955,1
591,289,4.15766716,0.4821459055,1
591,321,3.791172028,0.09324927628,1
591,353,1.715661526,0.4220685661,1
591,385,1.457002401,-0.3573302329,1
591,417,1.107723355,0.4343318641,1
591,449,0.5684080124,1.735206842,1
591,481,1.391034007,0.7694094181,1
591,513,1.502953529,1.43021369,1
591,545,1.007720232,0.4307553172,1
591,577,0.99386096,-0.1995247602,1
591,609,1.668686748,1.256492972,1
591,641,2.132602692,0.7414913177,1
591,673,2.77911377,0.5719006062,1
591,705,3.219135046,0.6696365476,1
591,737,3.538412571,-1.476152897,1
591,769,5.70495224,-1.25447917,1
591,801,2.598640919,1.02386868,1
591,833,1.160907745,0.8303416371,1
591,865,8.221151352,0.4925628901,1
591,897,8.276790619,-0.8593868613,1
591,929,4.6866436,-0.01927652955,1
591,961,4.623862267,0.1747647971,1
591,993,4.605416775,-0.03534117341,1
591,1025,7.394843578,-3.390546322,1
591,1057,6.755175114,-2.217286587,1
591,1089,5.248020172,-1.400248289,1
591,1121,4.068437576,0.3262013793,1
591,1153,0.5024418831,0.6125272512,1
591,1185,0.6465117931,-0.06678745151,1
591,1217,2.397360802,0.816185832,1
591,1249,2.705356598,0.9726651311,1
591,1281,0.09332174063,-0.9522898793,1
591,1313,-0.656703651,-0.7478957176,1
591,1345,1.31502223,1.014727592,1
591,1377,1.409814715,1.456630945,1
591,1409,0.9747257829,0.5955116749,1
591,1441,0.397259295,-0.3029839098,1
591,1473,0.1794509292,-1.236907959,1
591,1505,-0.05718129873,-2.340513229,1
591,1537,-0.8041349053,-1.36653614,1
591,1569,-2.157963991,-0.8440489769,1
591,1601,-1.685417652,-1.234390616,1
591,1633,-3.028431177,-3.096810818,1
591,1665,-3.50725174,-2.151647091,1
591,1697,-1.593662977,-2.913630009,1
591,1729,NaN,NaN,2
591,1761,-0.8430909514,-3.66146183,1
591,1793,-1.082764864,0.003569424152,1
591,1825,-0.7113844156,-0.9480345249,1
591,1857,-0.7948586941,-0.7298350334,1
591,1889,-3.854476452,-0.6765637398,1
591,1921,-5.208339691,-0.4769368768,1
591,1953,-1.151458263,0.04150789976,1
591,1985,-1.071301699,-0.07911920547,1
591,2017,-0.121284008,-1.672821522,1
623,33,1.671948314,1.887309551,1
623,65,NaN,NaN,2
623,97,4.794214249,-1.191632271,1
623,129,3.168213606,0.005156636238,1
623,161,1.333437443,-0.9591776133,1
623,193,NaN,NaN,2
623,225,3.59405303,-0.5264713764,1
623,257,2.55472517,0.2230349779,1
623,289,2.423171043,0.0233605504,1
623,321,2.009912729,-0.5198027492,1
623,353,0.3269752264,-0.4278207421,1
623,385,1.127640247,-0.8203908205,1
623,417,2.019170284,-0.4776751995,1
623,449,1.346341372,0.1801727712,1
623,481,1.434125781,0.7080056071,1
623,513,1.377745271,0.432890445,1
623,545,1.557314992,-0.1280709505,1
623,577,1.138130307,0.8044236898,1
623,609,0.4059463739,1.799309015,1
623,641,2.696148396,1.722712874,1
623,673,3.819231272,2.131302357,1
623,705,3.70904994,1.371685743,1
623,737,3.817933321,-2.20612812,1
623,769,NaN,NaN,2
623,801,NaN,NaN,2
623,833,NaN,NaN,2
623,865,NaN,NaN,2
623,897,3.655661106,0.6705076098,1
623,929,NaN,NaN,2
623,961,NaN,NaN,2
623,993,8.146389008,-0.5058231354,1
623,1025,NaN,NaN,2
623,1057,5.995263577,-2.047154903,1
623,1089,8.504756927,-0.5571968555,1
623,1121,7.731728554,-0.5792965293,1
623,1153,4.643710613,-0.2614189684,1
623,1185,2.974982977,-0.3893286586,1
623,1217,2.196577072,0.179597348,1
623,1249,2.171884537,1.528820276,1
623,1281,0.883877933,-0.9014878273,1
623,1313,1.006634355,0.5050572753,1
623,1345,1.174750566,2.084742069,1
623,1377,1.442460299,1.579776406,1
623,1409,1.87811923,0.1720849276,1
623,1441,0.7120654583,-0.05456785858,1
623,1473,0.06876030564,-0.89850384,1
623,1505,-0.2709738314,-1.145624518,1
623,1537,-0.8657572269,-0.7888075709,1
623,1569,-3.122860909,-0.6114065051,1
623,1601,-2.715475082,0.2778865099,1
623,1633,-2.272386312,-0.2878320217,1
623,1665,-3.613429546,-1.099842072,1
623,1697,-1.629028678,-0.4311227798,1
623,1729,NaN,NaN,2
623,1761,NaN,NaN,2
623,1793,-0.3246146441,-2.687665939,1
623,1825,0.3197468519,-2.114351273,1
623,1857,0.1537140608,-1.226024508,1
623,1889,-1.913282037,-1.005816102,1
623,1921,-2.556079865,0.5275702477,1
623,1953,-2.277892113,1.331516743,1
623,1985,-1.129542828,0.05872620642,1
623,2017,-0.0699300468,-1.949065208,1
655,33,0.9323302507,0.4343839884,1
655,65,0.8882997036,-2.855519772,1
655,97,1.238188744,-0.9265047312,1
655,129,1.229220152,1.111891389,1
655,161,0.7983901501,-0.7727748156,1
655,193,0.03348064423,-0.5075080395,1
655,225,3.264601707,-0.3637934625,1
655,257,4.057759285,-0.2330616415,1
655,289,-0.4446022511,0.1173564196,1
655,321,-2.089360237,-0.9935424328,1
655,353,-1.782167077,-2.346144676,1
655,385,0.5081377029,-1.353189349,1
655,417,1.201002836,-2.62091732,1
655,449,1.315935731,-0.4841628671,1
655,481,1.293745875,0.471773386,1
655,513,1.491723418,0.3702054024,1
655,545,1.140723109,0.322157979,1
655,577,0.9155539274,0.9773906469,1
655,609,2.184384346,1.74800086,1
655,641,3.06586504,2.620188713,1
655,673,3.386073351,3.545696259,1
655,705,3.366851091,1.932884216,1
655,737,6.457539082,3.630395889,1
655,769,8.13203907,1.380297422,1
655,801,NaN,NaN,2
655,833,3.692368984,0.4171654582,1
655,865,1.815094948,2.145775795,1
655,897,2.869418859,1.703662872,1
655,929,4.050495148,-1.779008627,1
655,961,7.854759216,-1.029612541,1
655,993,NaN,NaN,2
655,1025,4.653465271,-0.6973701715,1
655,1057,5.823451042,-0.9125903249,1
655,1089,6.115733624,-0.895359993,1
655,1121,7.859808445,-0.68019557,1
655,1153,7.601513863,-0.5819354653,1
655,1185,NaN,NaN,2
655,1217,1.787482619,-0.9707279205,1
655,1249,1.245821357,-0.5983992815,1
655,1281,0.960375905,0.5162793398,1
655,1313,0.9071432352,1.63277173,1
655,1345,0.1010360718,1.698811769,1
655,1377,1.421970367,3.206953049,1
655,1409,1.354187012,0.7379760146,1
655,1441,0.3612536788,-0.09893456101,1
655,1473,-0.08433535695,-0.3021927476,1
655,1505,-0.9019671082,0.04104495049,1
655,1537,-1.764405251,0.09558475018,1
655,1569,-3.131765842,-0.3519369364,1
655,1601,-4.268878937,-0.4895576835,1
655,1633,-2.659207344,-0.9288672209,1
655,1665,-1.576510072,-0.8670976162,1
655,1697,-0.5145637989,0.4158070087,1
655,1729,-0.5938826203,0.584820509,1
655,1761,-0.2446399629,-0.8076014519,1
655,1793,0.4030593038,-2.119191885,1
655,1825,0.7210837603,-2.747606277,1
655,1857,0.2873180509,-1.929807544,1
655,1889,-1.437810302,-0.9822963476,1
655,1921,-2.324116707,0.733353138,1
655,1953,-2.142424107,0.9929897785,1
655,1985,-0.7052989006,-0.5990766883,1
655,2017,0.05965971947,-1.369448423,1
687,33,0.8537948132,-0.3598918617,1
687,65,0.7521778941,-0.4658757746,1
687,97,0.8223531246,-1.261753798,1
687,129,1.626894116,-0.8691622019,1
687,161,0.1657407284,-0.7772484422,1
687,193,-0.830851078,-0.9283655286,1
687,225,1.103672504,-0.4196174145,1
687,257,1.236669779,-0.2928001583,1
687,289,0.02103614807,-0.2155077457,1
687,321,-0.3085790277,-1.192341685,1
687,353,-0.5557024479,-2.158336639,1
687,385,0.4699862599,-1.622436762,1
687,417,0.769058764,-2.656032562,1
687,449,0.5669151545,-0.7422699332,1
687,481,1.053343177,0.201447174,1
687,513,1.429717183,0.3617320061,1
687,545,2.016381502,0.5027416945,1
687,577,1.101368666,0.9885320663,1
687,609,2.316875696,1.62371695,1
687,641,3.101313591,2.405816793,1
687,673,2.953114271,2.680076599,1
687,705,3.326824188,2.712174892,1
687,737,5.48440361,4.582790375,1
687,769,6.811126232,2.495113611,1
687,801,NaN,NaN,2
687,833,NaN,NaN,2
687,865,1.143560648,1.093734145,1
687,897,1.510677814,0.1947045922,1
687,929,1.899250984,-1.058760762,1
687,961,NaN,NaN,2
687,993,NaN,NaN,2
687,1025,NaN,NaN,2
687,1057,6.771830082,-1.384198546,1
687,1089,6.298715591,-1.216670036,1
687,1121,7.911270618,-0.7728950977,1
687,1153,8.608864784,-0.8902785778,1
687,1185,2.999270439,-1.743132353,1
687,1217,1.374670625,-1.546745777,1
687,1249,1.001751661,-1.125699043,1
687,1281,NaN,NaN,2
687,1313,0.6431344748,0.8306898475,1
687,1345,0.7958906889,1.361051559,1
687,1377,1.433382154,2.015657902,1
687,1409,1.384814501,0.5071159601,1
687,1441,0.6381194592,-0.5070772171,1
687,1473,-0.05110305548,0.3451879025,1
687,1505,-0.7174565792,0.5447723866,1
687,1537,-1.246730208,0.2859834433,1
687,1569,-2.16353178,-0.1503277421,1
687,1601,-2.703706503,-0.2750341594,1
687,1633,-3.447976112,-0.7788498402,1
687,1665,-2.748799324,-1.82383585,1
687,1697,-0.5642251968,1.042021394,1
687,1729,0.1754931808,1.389383554,1
687,1761,1.210345149,-1.0858109,1
687,1793,1.282958508,-4.719927788,1
687,1825,0.05819904804,-2.742560625,1
687,1857,0.6021417379,-1.064971209,1
687,1889,0.3311409354,-0.7835451961,1
687,1921,-0.8813761473,-0.5384874344,1
687,1953,-1.119933605,-1.02160573,1
687,1985,-0.8595578671,-0.6623443365,1
687,2017,-0.953956902,-0.486487776,1
719,33,0.6633555889,-0.1394580305,1
719,65,0.4870465994,-0.3990976214,1
719,97,1.007331014,-0.6983550191,1
719,129,1.525956511,-1.418784022,1
719,161,0.7653478384,-0.9546489716,1
719,193,0.130592823,-1.139407635,1
719,225,0.2808148265,-0.6624516249,1
719,257,-0.0332390666,-0.5345574021,1
719,289,-0.2042973042,-1.091294169,1
719,321,0.002217203379,-1.715201497,1
719,353,2.345506191,-4.637424469,1
719,385,2.431029797,-1.993679166,1
719,417,1.598420739,-1.606061459,1
719,449,-1.30924201,-1.20218277,1
719,481,0.9294297695,0.9539797902,1
719,513,1.173087358,0.2244437337,1
719,545,0.4310834408,-0.1269003153,1
719,577,-1.152623653,0.9751953483,1
719,609,0.2404538393,1.306783319,1
719,641,2.303745747,1.821120143,1
719,673,NaN,NaN,2
719,705,NaN,NaN,2
719,737,4.225135803,5.333938599,1
719,769,3.920544863,4.61098671,1
719,801,NaN,NaN,2
719,833,NaN,NaN,2
719,865,1.097304583,-0.3085452616,1
719,897,NaN,NaN,2
719,929,NaN,NaN,2
719,961,3.516022205,-1.301237702,1
719,993,5.351586342,-1.335114002,1
719,1025,6.297161102,-1.32783258,1
719,1057,6.391822338,-1.045132637,1
719,1089,6.133057594,-0.8989413977,1
719,1121,7.233725548,-0.9653065205,1
719,1153,6.092286587,-1.77901125,1
719,1185,1.143781424,-2.328737497,1
719,1217,0.2476292849,-2.462663412,1
719,1249,NaN,NaN,2
719,1281,1.124409199,-0.6626762152,1
719,1313,0.5998295546,0.6790127754,1
719,1345,2.029632092,1.597332954,1
719,1377,2.758992434,1.858991742,1
719,1409,1.977698088,-0.2328563929,1
719,1441,0.7376037836,-0.8271972537,1
719,1473,0.2700460553,0.5931912661,1
719,1505,-0.5146090984,1.145373344,1
719,1537,-2.158354044,1.264939785,1
719,1569,-1.417910695,-0.3075726628,1
719,1601,-0.496946454,1.333682299,1
719,1633,-2.239951134,0.2932500243,1
719,1665,-1.455302715,-0.04305128753,1
719,1697,-0.5411198139,1.66622591,1
719,1729,-0.239536345,2.657766819,1
719,1761,-0.3945192397,-0.4440433979,1
719,1793,-0.9183366895,-1.900858641,1
719,1825,0.3228331804,-1.853194952,1
719,1857,0.5382233858,-0.914907217,1
719,1889,0.04523342848,-0.5541115403,1
719,1921,-0.3397084475,-0.5581207871,1
719,1953,-0.8374372721,-1.351844311,1
719,1985,-1.101866245,-0.6388665438,1
719,2017,-1.054307461,0.02356362343,1
751,33,0.5415403247,0.5725634694,1
751,65,0.8678061962,-0.6394056678,1
