PIVlab, ASCII chart output - 26-Jul-2025
FRAME: 8, filenames: A:[8]MAX_Pos0014_TgUtrmcherry_K4K8Mutant-1.avi & B:[9]MAX_Pos0014_TgUtrmcherry_K4K8Mutant-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
181,180,-0.6699874401,-7.413730621,1
181,196,-1.883936524,-8.148000717,1
181,212,-2.730567217,-9.310013771,1
181,228,-3.061326027,-9.560364723,1
181,244,-2.198433161,-9.363115311,1
181,260,-1.61051774,-8.825398445,1
181,276,-1.994955897,-8.548630714,1
181,292,-2.456153393,-8.058843613,1
181,308,-2.462791204,-7.891042233,1
181,324,-2.857153893,-7.486467361,1
181,340,-3.399009228,-7.167271137,1
181,356,-5.161242962,-4.912505627,1
181,372,-7.082903862,-3.575334072,1
181,388,NaN,NaN,2
181,404,NaN,NaN,2
181,420,-5.643291473,-4.894844055,1
181,436,-5.252289295,-3.131830215,1
181,452,NaN,NaN,2
181,468,-3.992390633,-4.243160725,1
181,484,-3.563502312,-5.721057415,1
181,500,-5.720962048,-5.001072407,1
181,516,NaN,NaN,2
181,532,-3.030280828,-3.62519455,1
181,548,-3.333594799,-3.221149683,1
181,564,-3.398291588,-3.480403662,1
181,580,NaN,NaN,2
181,596,-2.622277737,-3.849622488,1
181,612,NaN,NaN,2
181,628,-2.968518734,-4.443744659,1
181,644,0.04298144579,-2.493898392,1
181,660,NaN,NaN,2
181,676,0.6623820662,-0.06169364601,1
181,692,0.5993794799,0.5834338665,1
181,708,0.1387437582,0.1559971869,1
181,724,-0.155665338,-0.5542736053,1
181,740,-0.8322905302,-1.057909727,1
181,756,-0.1655471325,-1.012573957,1
181,772,0.3595705926,0.4964781702,1
181,788,NaN,NaN,2
181,804,NaN,NaN,2
181,820,0.955227375,1.023545027,1
181,836,0.4636076689,0.8923771381,1
181,852,0.2364406288,1.942658424,1
181,868,-0.3229137361,2.189435482,1
181,884,NaN,NaN,2
181,900,NaN,NaN,2
181,916,-0.8840745687,0.5222065449,1
181,932,-1.114980102,-1.650663495,1
181,948,-0.03698883951,-2.836894035,1
181,964,0.2957262993,-1.470412374,1
181,980,0.5476609468,-0.7742973566,1
181,996,1.426730156,-0.2841148674,1
181,1012,2.302580595,0.1992719471,1
181,1028,2.42124176,-0.5176808834,1
181,1044,1.056112885,-1.039195299,1
181,1060,0.2126685977,-0.7838987708,1
181,1076,0.4148994684,-0.07278481126,1
181,1092,0.7235620618,-0.2136049271,1
181,1108,0.6028747559,-0.2783508301,1
181,1124,0.710701108,-0.0666372776,1
197,20,NaN,NaN,2
197,36,-0.1792349815,-0.3560419083,1
197,52,NaN,NaN,2
197,68,NaN,NaN,2
197,84,-0.3679376841,-7.68578577,1
197,100,-0.1851547658,-7.358473301,1
197,116,-0.0004750490189,-7.412291527,1
197,132,-0.08913180232,-7.092801571,1
197,148,NaN,NaN,2
197,164,NaN,NaN,2
197,180,-1.161099553,-8.088544846,1
197,196,-1.97695744,-8.679197311,1
197,212,-2.183083773,-9.295043945,1
197,228,-2.369571447,-9.579630852,1
197,244,-2.607983112,-9.023591995,1
197,260,-2.159274101,-9.466752052,1
197,276,NaN,NaN,2
197,292,-1.887742043,-8.445701599,1
197,308,-0.7020971775,-7.559929848,1
197,324,NaN,NaN,2
197,340,-3.200194597,-7.419331074,1
197,356,-5.23550415,-4.798390865,1
197,372,-5.775201797,-3.809428215,1
197,388,-5.571241856,-3.413740158,1
197,404,-5.675932884,-3.451645851,1
197,420,-5.470558643,-3.900283098,1
197,436,-5.399609566,-2.986216068,1
197,452,-4.907577515,-2.026106358,1
197,468,-4.349699974,-3.347346306,1
197,484,-4.398629665,-5.488940239,1
197,500,-4.175695896,-6.241078377,1
197,516,-3.610062122,-4.846203804,1
197,532,-2.422211647,-4.091457844,1
197,548,-3.241283894,-3.291204453,1
197,564,-3.117159843,-3.362367153,1
197,580,-2.812219858,-3.934424639,1
197,596,-2.850446701,-2.994216681,1
197,612,-2.415680408,-3.635870457,1
197,628,-1.115899563,-2.913655519,1
197,644,-0.193061024,-1.475094438,1
197,660,0.2878587246,-0.6268396974,1
197,676,0.4987986684,0.1832467616,1
197,692,0.1433345675,0.5546370745,1
197,708,-0.3821531832,0.2043360472,1
197,724,-0.3540391624,-1.578726292,1
197,740,NaN,NaN,2
197,756,NaN,NaN,2
197,772,0.5664172173,0.8633288145,1
197,788,NaN,NaN,2
197,804,NaN,NaN,2
197,820,0.7320804,1.120604038,1
197,836,0.243111223,0.347031951,1
197,852,0.4759406447,1.334128022,1
197,868,-0.144160673,1.320078135,1
197,884,-0.8087412715,-0.3470998406,1
197,900,NaN,NaN,2
197,916,-0.5422768593,-0.2284667492,1
197,932,-0.5014559627,-1.22031343,1
197,948,-0.5320478082,-2.240372419,1
197,964,-0.2342532128,-2.378314018,1
197,980,0.5192838311,-1.524018168,1
197,996,1.601630688,-1.959260583,1
197,1012,2.007138729,-1.602315187,1
197,1028,1.790899634,-0.6118875742,1
197,1044,1.609664917,-0.2951597273,1
197,1060,1.138278604,0.4054492414,1
197,1076,1.004386783,-0.005545675755,1
197,1092,1.995031357,-0.6752995253,1
197,1108,0.9283099771,-0.2608226538,1
197,1124,0.1015414596,-1.029337883,1
213,20,-0.3762431741,-9.280362129,1
213,36,-0.4441392422,-6.465069771,1
213,52,-1.018167615,-5.95053196,1
213,68,-0.6152470708,-6.100000381,1
213,84,-0.4429379106,-6.863240242,1
213,100,-0.171959877,-6.502726555,1
213,116,0.06604538858,-6.849522591,1
213,132,-0.1731945723,-7.14714098,1
213,148,-0.3735401034,-6.921771049,1
213,164,-0.1980472356,-7.166678429,1
213,180,-0.3861069083,-7.880313873,1
213,196,-0.8337427974,-8.979308128,1
213,212,NaN,NaN,2
213,228,-1.723289728,-8.474760056,1
213,244,-1.613393426,-8.191342354,1
213,260,-2.287731171,-8.632289886,1
213,276,-2.496567726,-9.126163483,1
213,292,-1.777973652,-8.875293732,1
213,308,-0.5214853287,-7.386826992,1
213,324,NaN,NaN,2
213,340,-1.577569008,-6.437886238,1
213,356,-3.090246677,-4.972043514,1
213,372,-4.296136856,-3.929297447,1
213,388,-4.753760815,-4.00415802,1
213,404,-5.343929291,-4.038297653,1
213,420,-5.773516655,-4.042611122,1
213,436,-5.481013775,-2.7234869,1
213,452,-5.138901234,-1.580070734,1
213,468,-5.179365635,-2.802868128,1
213,484,-5.243057251,-4.407378197,1
213,500,-3.548132896,-5.029829979,1
213,516,-3.317005157,-5.085996151,1
213,532,-4.222195625,-4.042180061,1
213,548,-4.260373592,-3.367963791,1
213,564,-3.462042093,-2.860468149,1
213,580,-2.933053017,-2.05253315,1
213,596,-4.42832756,-3.087743521,1
213,612,-2.227250576,-3.193990231,1
213,628,-0.9378724098,-2.738572598,1
213,644,-0.464651525,-1.273559332,1
213,660,-0.3030094504,-0.2251243591,1
213,676,-0.7028867006,0.454619348,1
213,692,NaN,NaN,2
213,708,NaN,NaN,2
213,724,-1.63874352,-3.141469717,1
213,740,NaN,NaN,2
213,756,-0.4928827286,-1.651394248,1
213,772,0.03190649301,0.01002005115,1
213,788,0.2721496522,0.9453249574,1
213,804,NaN,NaN,2
213,820,NaN,NaN,2
213,836,NaN,NaN,2
213,852,0.09881967306,0.4147556424,1
213,868,0.1223122776,-0.1815881729,1
213,884,0.1919248849,-0.8453482985,1
213,900,-0.01088953018,-0.8724327087,1
213,916,-0.6998414397,-0.4996346831,1
213,932,-0.9383147955,-0.8131532073,1
213,948,-0.812507391,-1.787682652,1
213,964,NaN,NaN,2
213,980,1.398824215,-2.499370098,1
213,996,NaN,NaN,2
213,1012,NaN,NaN,2
213,1028,1.86321485,-0.1706559658,1
213,1044,1.972027659,0.006956517696,1
213,1060,1.835470319,0.4934980869,1
213,1076,1.597815871,0.2002217025,1
213,1092,1.241822243,-0.9665799141,1
213,1108,NaN,NaN,2
213,1124,0.5738750696,-2.087080002,1
229,20,-1.148085594,-7.298371315,1
229,36,-1.793981314,-6.108351231,1
229,52,-1.871763706,-6.516214371,1
229,68,-1.534978032,-6.004486084,1
229,84,-1.186263442,-6.1975317,1
229,100,-1.180710912,-6.587452888,1
229,116,-0.5991618633,-6.574185848,1
229,132,-0.3746479452,-6.845304489,1
229,148,-0.2654584646,-7.855243683,1
229,164,-0.3790918589,-7.188040257,1
229,180,-0.3073094785,-7.853861332,1
229,196,0.04282236099,-8.587677956,1
229,212,-0.64747715,-8.887439728,1
229,228,-0.6684988737,-7.408779621,1
229,244,-0.5436155796,-7.5744524,1
229,260,-1.761504412,-8.105978012,1
229,276,-3.004781961,-8.292142868,1
229,292,NaN,NaN,2
229,308,-1.044775128,-7.018909931,1
229,324,-1.09553051,-6.59603405,1
229,340,-1.664500117,-6.052464485,1
229,356,-2.789032459,-4.961643219,1
229,372,-4.240195751,-3.09459877,1
229,388,-4.796084881,-3.472318411,1
229,404,-4.494840622,-4.708824158,1
229,420,-5.57262373,-4.365893364,1
229,436,-5.28470993,-3.053031683,1
229,452,-4.552124023,-1.55640316,1
229,468,NaN,NaN,2
229,484,-3.753935814,-3.879621506,1
229,500,-3.575386524,-4.610465527,1
229,516,-3.965295792,-5.254869938,1
229,532,-5.044451714,-4.07226038,1
229,548,-4.730596542,-3.018862963,1
229,564,-3.956353664,-2.174220085,1
229,580,-3.417455196,-1.721469283,1
229,596,-3.062957764,-2.435315847,1
229,612,-2.109826088,-2.733467817,1
229,628,-1.155345559,-2.567265987,1
229,644,-0.6400470138,-1.176585793,1
229,660,-0.7650571465,0.01293769479,1
229,676,NaN,NaN,2
229,692,-2.576435566,0.6828184128,1
229,708,-2.531703234,-1.36642921,1
229,724,-3.070490122,-1.024311543,1
229,740,NaN,NaN,2
229,756,-0.7375753522,-0.4539311528,1
229,772,0.08083120733,-0.2542206943,1
229,788,NaN,NaN,2
229,804,NaN,NaN,2
229,820,0.2437338233,0.7997847795,1
229,836,-0.2508250177,0.4427571893,1
229,852,-0.04465974867,0.2857292593,1
229,868,0.778336823,-0.8446552753,1
229,884,0.1912519932,-1.920076132,1
229,900,0.07218672335,-1.273833275,1
229,916,-0.1394249201,-0.5520506501,1
229,932,-0.2517196834,-0.4207155704,1
229,948,-0.203352049,-1.156398892,1
229,964,0.2223245203,-1.523578167,1
229,980,NaN,NaN,2
229,996,NaN,NaN,2
229,1012,2.509238243,-0.3815777898,1
229,1028,1.695042968,-0.5009264946,1
229,1044,1.938943624,-0.297419548,1
229,1060,2.324596882,-0.4316610992,1
229,1076,2.221240997,-0.07723659277,1
229,1092,0.862850666,-0.5704516172,1
229,1108,0.4608712196,-1.616258144,1
229,1124,1.820692062,-1.964578152,1
245,20,-1.033728242,-5.27101326,1
245,36,-2.810328484,-6.375352383,1
245,52,NaN,NaN,2
245,68,-2.075731516,-6.443969727,1
245,84,-1.335374117,-6.335205555,1
245,100,-0.60346663,-5.808629036,1
245,116,-0.4162211418,-5.384201527,1
245,132,-0.5759727955,-5.549609661,1
245,148,NaN,NaN,2
245,164,-1.073459148,-7.742095947,1
245,180,-0.4147965312,-8.016083717,1
245,196,0.1070984304,-8.149419785,1
245,212,-0.4136357903,-7.781275749,1
245,228,-0.2141565084,-7.418716431,1
245,244,-0.4897340536,-7.183870792,1
245,260,-2.043890715,-7.540420055,1
245,276,-3.178744316,-7.775974751,1
245,292,NaN,NaN,2
245,308,-1.662382364,-7.141946793,1
245,324,-1.783166647,-6.040663719,1
245,340,-2.118667126,-5.612614632,1
245,356,-2.956996202,-4.891159534,1
245,372,-4.181016922,-2.811644077,1
245,388,-5.114753723,-2.534600973,1
245,404,-5.669494629,-3.912684202,1
245,420,-5.592209816,-5.679779053,1
245,436,-5.105782986,-3.86328125,1
245,452,-3.864727974,-2.745409012,1
245,468,-3.250766516,-2.568527699,1
245,484,-3.388665199,-4.088761806,1
245,500,-4.381633759,-4.216479301,1
245,516,-5.663037777,-4.227586746,1
245,532,-5.687384605,-3.54164052,1
245,548,-5.398574829,-2.772299051,1
245,564,-4.725993633,-2.352630377,1
245,580,NaN,NaN,2
245,596,-3.796809673,-1.597278595,1
245,612,-2.64341116,-3.03072238,1
245,628,-1.703572035,-2.824430227,1
245,644,-1.193377256,-1.107221007,1
245,660,-1.465040684,-0.2434242964,1
245,676,NaN,NaN,2
245,692,-3.497501612,-0.07706876099,1
245,708,-2.144287825,-2.475801229,1
245,724,-1.297454119,-2.16262126,1
245,740,NaN,NaN,2
245,756,-0.3658386469,-0.2433564663,1
245,772,-0.1022342891,-0.1426811367,1
245,788,0.4739055932,-0.1967110038,1
245,804,NaN,NaN,2
245,820,0.186243847,1.717285395,1
245,836,NaN,NaN,2
245,852,NaN,NaN,2
245,868,-0.2251579762,0.006793245673,1
245,884,0.3002464473,-1.911515713,1
245,900,0.1420366913,-1.42169261,1
245,916,0.4650905132,-1.322503686,1
245,932,-0.1516559571,-0.9082840681,1
245,948,-0.04009574652,-1.291176081,1
245,964,0.821557641,-1.07559824,1
245,980,1.577352524,-0.8103331923,1
245,996,1.601886749,0.2035250366,1
245,1012,1.665538073,0.1004252955,1
245,1028,1.664123535,-0.2612684071,1
245,1044,2.054321289,-0.351790309,1
245,1060,2.452214479,-0.5871924162,1
245,1076,2.706041336,-0.9192802906,1
245,1092,1.449130893,-0.7008600831,1
245,1108,0.913662076,-1.13032496,1
245,1124,NaN,NaN,2
261,20,NaN,NaN,2
261,36,-2.940076113,-7.026732922,1
261,52,-2.760486364,-7.344898224,1
261,68,-2.132313251,-5.979475021,1
261,84,-1.322627306,-5.852079868,1
261,100,-0.8233880401,-5.524961948,1
261,116,-1.058893085,-4.627167702,1
261,132,-0.2391844243,-4.390873909,1
261,148,0.2238421589,-6.428529739,1
261,164,-0.02358277142,-7.923283577,1
261,180,-0.1403002143,-8.078364372,1
261,196,-0.1957824826,-8.067028046,1
261,212,NaN,NaN,2
261,228,NaN,NaN,2
261,244,-0.0219925642,-7.231544018,1
261,260,-0.5841257572,-7.456212044,1
261,276,-2.058282614,-7.236244678,1
261,292,NaN,NaN,2
261,308,-2.142514467,-7.652826786,1
261,324,-2.153082848,-5.546822071,1
261,340,-2.441141844,-5.32449007,1
261,356,-2.949347734,-4.910976887,1
261,372,-4.050191879,-3.984961033,1
261,388,-5.183245182,-2.755025864,1
261,404,NaN,NaN,2
261,420,NaN,NaN,2
261,436,-4.704855919,-4.439422607,1
261,452,-4.107794285,-3.803719997,1
261,468,-3.657361984,-3.4522717,1
261,484,-3.393029213,-3.501130581,1
261,500,-3.860599041,-3.216856956,1
261,516,-4.731554508,-2.925489426,1
261,532,-5.582457542,-2.302026749,1
261,548,-4.864608765,-2.753925562,1
261,564,-3.955854654,-3.162831783,1
261,580,-3.155454397,-1.900066853,1
261,596,-3.908393383,-2.138444424,1
261,612,-2.52068305,-4.164638519,1
261,628,-1.984177589,-3.258437157,1
261,644,-1.384406328,-1.639229774,1
261,660,-1.224613428,-0.6826874018,1
261,676,-3.00396204,0.2552987337,1
261,692,-3.165738583,-0.9116123319,1
261,708,-2.675269365,-1.039324045,1
261,724,-2.178358555,-2.19310236,1
261,740,-1.582758188,-1.137490749,1
261,756,-0.5101959705,-0.7595806122,1
261,772,-0.0944622308,0.03842633218,1
261,788,0.356882602,0.540204525,1
261,804,0.4413951039,0.8628338575,1
261,820,0.2757016718,1.159133554,1
261,836,0.3079903722,1.271128774,1
261,852,-0.1036493927,2.006513596,1
261,868,NaN,NaN,2
261,884,-0.423048228,1.103239298,1
261,900,0.2874028683,-1.332092285,1
261,916,0.4580383003,-1.580489874,1
261,932,-0.07343496382,-1.040869474,1
261,948,0.2891591489,-1.366295815,1
261,964,0.8869315982,-0.945989728,1
261,980,1.487202644,-0.1834820509,1
261,996,1.877516866,0.08493843675,1
261,1012,1.25524497,-0.3562787771,1
261,1028,1.593773365,-0.2007447332,1
261,1044,2.139480352,-0.4777221084,1
261,1060,1.715254545,-0.5949021578,1
261,1076,1.476564884,-0.6308330297,1
261,1092,1.360906839,-0.9874308109,1
261,1108,1.731827378,-1.040954351,1
261,1124,1.6735847,-0.8180394173,1
277,20,NaN,NaN,2
277,36,-2.787219763,-6.139406204,1
277,52,-2.726698399,-6.706454754,1
277,68,NaN,NaN,2
277,84,-1.179601192,-5.434143543,1
277,100,-1.018866539,-5.521913528,1
277,116,-0.8305221796,-4.792172432,1
277,132,0.1630947441,-4.782092094,1
277,148,0.3814578354,-6.062251091,1
277,164,0.5134344101,-7.281738281,1
277,180,0.5940716267,-8.298952103,1
277,196,NaN,NaN,2
277,212,NaN,NaN,2
277,228,NaN,NaN,2
277,244,1.091795206,-7.063581467,1
277,260,0.5848555565,-7.151845932,1
277,276,-0.5164809823,-6.866539478,1
277,292,-0.2518684566,-6.48095417,1
277,308,NaN,NaN,2
277,324,NaN,NaN,2
277,340,-2.319448233,-5.375198841,1
277,356,NaN,NaN,2
277,372,-3.573076725,-5.244930744,1
277,388,-4.128437042,-3.759241104,1
277,404,-4.413422585,-3.740097046,1
277,420,-4.063023567,-4.63408947,1
277,436,-3.813385487,-4.918801785,1
277,452,-3.982391596,-4.824959755,1
277,468,-3.935764551,-3.242177963,1
277,484,NaN,NaN,2
277,500,NaN,NaN,2
277,516,NaN,NaN,2
277,532,NaN,NaN,2
277,548,-6.666132927,-1.978121519,1
277,564,-3.91707468,-2.469656467,1
277,580,-2.764080048,-3.761078358,1
277,596,-2.806108475,-3.090894938,1
277,612,-3.404224396,-4.707453728,1
277,628,-2.735922098,-3.613970757,1
277,644,-1.824521303,-2.700150728,1
277,660,NaN,NaN,2
277,676,-2.745700598,0.2547610402,1
277,692,-2.428166628,0.2437243462,1
277,708,-2.270349979,-0.9515637159,1
277,724,-1.440663099,-1.454904437,1
277,740,-0.8693518639,-1.17359066,1
277,756,-0.1277758181,-0.8936633468,1
277,772,0.3226639628,-0.09142839909,1
277,788,0.5291626453,-0.1052124798,1
277,804,0.3503186107,0.3399902284,1
277,820,0.2408556044,0.8297330141,1
277,836,-0.04628533125,1.06954217,1
277,852,-0.3254748583,1.495009899,1
277,868,-0.07589942217,2.782671928,1
277,884,NaN,NaN,2
277,900,-1.509804249,-0.4651004076,1
277,916,-0.2036744803,-1.246116281,1
277,932,0.2883785963,-0.8477629423,1
277,948,0.7883174419,-0.4240588248,1
277,964,1.002480984,-0.350279808,1
277,980,0.8099843264,-0.1236443073,1
277,996,1.854697466,0.1817728132,1
277,1012,1.811820626,-0.1947966516,1
277,1028,1.473720551,-0.3137649894,1
277,1044,1.988716483,-0.4107531011,1
277,1060,1.408869028,-0.3347481191,1
277,1076,0.2760828137,-0.2020566761,1
277,1092,0.9526721239,-0.3089536726,1
277,1108,2.045399189,-0.5934853554,1
277,1124,1.400125265,-0.1141870022,1
293,20,-2.341209888,-6.639993191,1
293,36,-1.752802372,-6.158145905,1
293,52,-2.090401888,-6.264174461,1
293,68,-1.627954721,-5.903269291,1
293,84,-1.025695086,-5.969306946,1
293,100,-0.53112185,-5.301587105,1
293,116,-0.2638899684,-4.964805603,1
293,132,-0.02969009429,-6.579165936,1
293,148,NaN,NaN,2
293,164,0.4198305607,-6.087948799,1
293,180,0.6746491194,-6.745344162,1
293,196,0.9615072012,-6.502290249,1
293,212,1.865770698,-7.179065704,1
293,228,1.444167018,-7.135890961,1
293,244,1.677154303,-6.869435787,1
293,260,1.353256702,-6.301594257,1
293,276,0.637493372,-6.312890053,1
293,292,1.456477165,-6.384831905,1
293,308,NaN,NaN,2
293,324,-0.4647077322,-5.09346056,1
293,340,-1.731444359,-5.90367794,1
293,356,-2.323776484,-5.323964119,1
293,372,-2.739577532,-4.940980911,1
293,388,-3.001303196,-4.215496063,1
293,404,-2.822734594,-4.079706669,1
293,420,NaN,NaN,2
293,436,-5.149742603,-4.17590189,1
293,452,-4.717767715,-3.771143913,1
293,468,-4.367826462,-2.695818663,1
293,484,-3.485327721,-1.673795223,1
293,500,-3.475410461,-2.409882545,1
293,516,-3.45623064,-5.035505295,1
293,532,NaN,NaN,2
293,548,NaN,NaN,2
293,564,-2.360563278,-2.136162043,1
293,580,-2.301887035,-2.970880985,1
293,596,-2.771785736,-3.386049271,1
293,612,-3.46330452,-3.905703068,1
293,628,-3.590504169,-3.17538929,1
293,644,-2.618146181,-2.900556803,1
293,660,-0.9227529764,-1.453060389,1
293,676,-0.9196047783,-0.319701314,1
293,692,NaN,NaN,2
293,708,NaN,NaN,2
293,724,NaN,NaN,2
293,740,0.8095520735,-0.870051682,1
293,756,0.6818840504,-1.04115653,1
293,772,0.7511630654,-0.9445158243,1
293,788,0.5468621254,-0.7362082005,1
293,804,0.224737674,0.2003386319,1
293,820,-0.2687325478,0.338796258,1
293,836,NaN,NaN,2
293,852,-1.577755094,0.1653199792,1
293,868,-1.020685673,-1.407992125,1
293,884,NaN,NaN,2
293,900,NaN,NaN,2
293,916,NaN,NaN,2
293,932,0.1756801009,-0.8743498325,1
293,948,NaN,NaN,2
293,964,NaN,NaN,2
293,980,NaN,NaN,2
293,996,1.65531683,3.595499992,1
293,1012,2.322780132,0.6978484988,1
293,1028,1.150528312,1.293515563,1
293,1044,0.4080088735,0.4244719744,1
293,1060,0.5011783838,-0.3846007586,1
293,1076,0.3820505142,-0.5698810816,1
293,1092,1.230861664,-0.3320201039,1
293,1108,3.203533411,-0.04258069396,1
293,1124,1.75711441,-0.04895877838,1
309,20,-1.282237172,-7.563739777,1
309,36,-0.423188448,-6.280945301,1
309,52,-0.9499877691,-6.589977741,1
309,68,-0.7599115372,-6.410672188,1
309,84,-0.5402023792,-5.832595348,1
309,100,-0.3294330239,-5.628129959,1
309,116,-0.2834534943,-4.775072575,1
309,132,NaN,NaN,2
309,148,0.6605240107,-5.084692955,1
309,164,1.770038366,-4.797314644,1
309,180,NaN,NaN,2
309,196,NaN,NaN,2
309,212,3.109360695,-5.397302151,1
309,228,2.213044167,-5.942816257,1
309,244,2.016178131,-5.734205246,1
309,260,1.64843154,-5.618108273,1
309,276,0.9868985415,-5.92645359,1
309,292,1.004545093,-6.124107361,1
309,308,0.6527444124,-5.352880478,1
309,324,-0.04690551758,-5.843494415,1
309,340,-0.9129905701,-5.887904644,1
309,356,-1.407407165,-4.893056393,1
309,372,-1.929701567,-4.346252441,1
309,388,-2.273606539,-4.657938957,1
309,404,-2.458810568,-4.298188686,1
309,420,NaN,NaN,2
309,436,NaN,NaN,2
309,452,NaN,NaN,2
309,468,-4.915946007,-2.355944633,1
309,484,-3.839895487,-2.128722668,1
309,500,-3.567302465,-2.871883869,1
309,516,-3.55155015,-4.896514416,1
309,532,-2.585522175,-3.591346264,1
309,548,-2.048541069,-2.559866428,1
309,564,-2.044138432,-1.743047714,1
309,580,-3.203217268,-2.756633759,1
309,596,-3.876051188,-4.290547371,1
309,612,-4.12996769,-3.61477375,1
309,628,-4.528129578,-1.95915699,1
309,644,-2.408520222,-1.052568555,1
309,660,-0.6066250205,-1.134606361,1
309,676,0.3130877316,-1.239241004,1
309,692,1.231109142,-0.2124253511,1
309,708,0.6358621716,0.2172309756,1
309,724,0.3708268404,-0.2769349813,1
309,740,0.6085557938,-0.7414281964,1
309,756,0.864592433,-1.423742533,1
309,772,0.9668536186,-2.033733606,1
309,788,0.505592227,-1.401206851,1
309,804,0.1495814323,-0.1258982718,1
309,820,-0.0326602906,-0.401304245,1
309,836,NaN,NaN,2
309,852,NaN,NaN,2
309,868,-1.243710876,0.01568124071,1
309,884,NaN,NaN,2
309,900,NaN,NaN,2
309,916,0.1174879819,-0.4740173817,1
309,932,0.2351489961,-0.6730931997,1
309,948,2.269290924,-2.160523176,1
309,964,NaN,NaN,2
309,980,NaN,NaN,2
309,996,1.468911886,5.151471138,1
309,1012,2.182471752,2.318615913,1
309,1028,1.235939622,2.582321167,1
309,1044,0.6540952921,0.9840189815,1
309,1060,0.3360830545,-0.08847647905,1
309,1076,0.3192713261,-0.8510458469,1
309,1092,0.9201228023,-0.8149663806,1
309,1108,2.932431459,-0.2739876211,1
309,1124,NaN,NaN,2
325,20,-1.331991673,-6.946055412,1
325,36,NaN,NaN,2
325,52,-0.6859674454,-6.001976967,1
325,68,-1.518945932,-4.516023636,1
325,84,-0.8558564186,-5.303915024,1
325,100,-0.5503932238,-5.464874744,1
325,116,-0.1379254162,-5.264831543,1
325,132,-0.1661228836,-5.935650826,1
325,148,NaN,NaN,2
325,164,0.0333686173,-4.510332584,1
325,180,0.5389877558,-4.429451942,1
325,196,0.7531498671,-4.325189114,1
325,212,1.530651927,-4.278352737,1
325,228,2.204276562,-3.676951408,1
325,244,2.31997776,-3.78203392,1
325,260,1.608039618,-4.433269501,1
325,276,1.344580293,-5.382118225,1
325,292,1.345168233,-5.700902939,1
325,308,0.516094327,-4.861626625,1
325,324,NaN,NaN,2
325,340,-0.7696795464,-5.779678345,1
325,356,-0.7428674698,-4.108887672,1
325,372,-1.20656538,-3.794383049,1
325,388,-1.671845198,-3.964777231,1
325,404,-2.633514404,-3.673783302,1
325,420,-4.592443466,-3.312569618,1
325,436,-4.454679489,-5.102763653,1
325,452,-5.313743591,-4.893415451,1
325,468,-3.59675312,-4.260856628,1
325,484,-3.393407345,-2.565179825,1
325,500,-3.271451473,-3.357199669,1
325,516,-5.135901451,-3.895815849,1
325,532,NaN,NaN,2
325,548,-4.330424309,-2.974529028,1
325,564,-3.386787415,-2.467352867,1
325,580,-3.705468655,-2.910334587,1
325,596,-4.217073441,-3.663813591,1
325,612,-3.817055941,-2.077415228,1
325,628,-3.448858261,-0.9612834454,1
325,644,NaN,NaN,2
325,660,-1.549905539,-0.9238042831,1
325,676,0.0719345808,-1.645315886,1
325,692,0.3029978871,-0.9480234981,1
325,708,0.4496056437,-0.3916653991,1
325,724,0.5430269241,-0.8583261967,1
325,740,0.1474999487,-1.446069002,1
325,756,0.08726361394,-2.388374805,1
325,772,NaN,NaN,2
325,788,1.210527301,-1.479813099,1
325,804,1.564713001,-0.7521627545,1
325,820,0.7855742574,-0.4970390201,1
325,836,0.4981745183,-1.502515435,1
325,852,-0.05770879984,0.01923441887,1
325,868,-0.8292415142,1.328700185,1
325,884,-0.3287012577,0.4691550136,1
325,900,0.1396194398,-0.4301237762,1
325,916,-0.01167355478,-0.5770351887,1
325,932,0.4673422277,-0.1792280674,1
325,948,1.735333681,0.9142420888,1
325,964,2.722338676,4.294901848,1
325,980,3.037809372,3.270848751,1
325,996,3.872708559,4.617165565,1
325,1012,NaN,NaN,2
325,1028,1.698607445,1.603762865,1
325,1044,1.645776987,1.105875969,1
325,1060,1.352063298,0.4010072947,1
325,1076,0.6842677593,-0.5501046181,1
325,1092,1.249530077,-0.617638886,1
325,1108,2.131457329,0.3259441853,1
325,1124,2.972799301,0.6970033646,1
341,20,-1.358991146,-6.866871834,1
341,36,NaN,NaN,2
341,52,-0.8239601254,-3.912223816,1
341,68,NaN,NaN,2
341,84,-1.209392071,-5.326014996,1
341,100,NaN,NaN,2
341,116,0.03812497854,-5.080333233,1
341,132,0.03309267759,-4.627015591,1
341,148,NaN,NaN,2
341,164,-0.885404706,-4.285951614,1
341,180,0.5997804999,-4.071861744,1
341,196,0.7712087631,-3.751327515,1
341,212,1.062589526,-3.560060501,1
341,228,2.117440701,-2.906975746,1
341,244,2.462869644,-2.79592824,1
341,260,1.462061763,-3.325127125,1
341,276,1.824458003,-4.525185108,1
341,292,NaN,NaN,2
341,308,1.516744137,-3.674442291,1
341,324,-0.9099411964,-4.007115364,1
341,340,-0.1254448891,-4.071905613,1
341,356,-0.2397172451,-2.749747276,1
341,372,-1.131151915,-2.675777435,1
341,388,-1.738259912,-3.215887785,1
341,404,-3.371708393,-3.545194864,1
341,420,NaN,NaN,2
341,436,-4.14368248,-4.771664619,1
341,452,-4.14484024,-4.285754204,1
341,468,-3.539318562,-4.355596542,1
