PIVlab, ASCII chart output - 26-Jul-2025
FRAME: 4, filenames: A:[4]MAX_Pos0014_TgUtrmcherry_K4K8Mutant-1.avi & B:[5]MAX_Pos0014_TgUtrmcherry_K4K8Mutant-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
341,724,-2.411785841,-8.647157669,1
341,740,-2.466041565,-8.123199463,1
341,756,-2.773180246,-7.374949932,1
341,772,-0.8500030041,-7.727398396,1
341,788,NaN,NaN,2
341,804,-0.7491564155,-8.307465553,1
341,820,-1.160378456,-7.826067448,1
341,836,-0.6199100614,-7.712331772,1
341,852,-0.03714483976,-6.212750912,1
341,868,NaN,NaN,2
341,884,NaN,NaN,2
341,900,0.3168648481,-5.285761833,1
341,916,0.1005389243,-3.764318228,1
341,932,0.2876935899,-1.181305051,1
341,948,0.3076882362,0.9566571116,1
341,964,1.663323879,0.5900036693,1
341,980,2.898628712,-0.06047412753,1
341,996,NaN,NaN,2
341,1012,NaN,NaN,2
341,1028,NaN,NaN,2
341,1044,NaN,NaN,2
341,1060,NaN,NaN,2
341,1076,NaN,NaN,2
341,1092,0.477971375,-2.282639027,1
341,1108,NaN,NaN,2
341,1124,NaN,NaN,2
357,20,NaN,NaN,2
357,36,-8.182031631,-12.15352726,1
357,52,-9.242963791,-11.72579193,1
357,68,-7.974723816,-10.67102814,1
357,84,-6.789843559,-9.754066467,1
357,100,-5.455479622,-9.184350967,1
357,116,-5.308563232,-9.460032463,1
357,132,-6.416832447,-9.335343361,1
357,148,-8.217342377,-8.821550369,1
357,164,-9.841812134,-8.761769295,1
357,180,-9.754571915,-7.582419872,1
357,196,-8.090556145,-6.395953178,1
357,212,-5.953445435,-5.85167551,1
357,228,-4.654525757,-5.738311291,1
357,244,-4.206772327,-5.897379875,1
357,260,-4.188859463,-5.622948647,1
357,276,-4.327480316,-5.793306351,1
357,292,-4.93245697,-4.183599472,1
357,308,-6.576713085,-4.275257111,1
357,324,-7.991859913,-5.585324764,1
357,340,-6.985456467,-7.801318169,1
357,356,-5.809356689,-10.99102306,1
357,372,-5.948176384,-11.13518906,1
357,388,NaN,NaN,2
357,404,-4.153972626,-1.43794632,1
357,420,0.785225153,-5.955904961,1
357,436,-0.674290657,-5.826188564,1
357,452,-3.504182816,-4.092459679,1
357,468,NaN,NaN,2
357,484,NaN,NaN,2
357,500,-2.69615531,-2.312818527,1
357,516,-2.392997265,-5.863683224,1
357,532,-2.097866297,-6.964389324,1
357,548,-1.291025162,-7.840740204,1
357,564,NaN,NaN,2
357,580,NaN,NaN,2
357,596,NaN,NaN,2
357,612,-2.972146511,-12.0107584,1
357,628,-3.019236565,-11.48529148,1
357,644,-2.848598003,-10.4887886,1
357,660,-0.8634239435,-8.36920166,1
357,676,-1.118375659,-8.120182037,1
357,692,-1.769645929,-6.657557011,1
357,708,-2.571801186,-8.010286331,1
357,724,-2.230508327,-7.594173431,1
357,740,-2.143939734,-7.4547925,1
357,756,-2.034822702,-7.252824306,1
357,772,-0.6051824689,-7.149250031,1
357,788,NaN,NaN,2
357,804,-0.04840445518,-7.907594204,1
357,820,-0.4069524705,-7.71349287,1
357,836,0.1939839125,-6.084780693,1
357,852,0.2508878708,-5.020088196,1
357,868,0.3952232599,-5.1406703,1
357,884,0.4754418135,-5.487921715,1
357,900,0.3120442331,-4.970552444,1
357,916,0.494559437,-3.189831734,1
357,932,0.9167754054,-1.099691153,1
357,948,0.6293793321,0.7138469219,1
357,964,1.217844486,0.8999307156,1
357,980,2.461726189,-0.02641516924,1
357,996,3.107712507,0.2101984024,1
357,1012,2.38844943,-0.8636565804,1
357,1028,5.240999222,-1.242948055,1
357,1044,5.845773697,-1.521840453,1
357,1060,1.901139736,-1.985395789,1
357,1076,0.2469170094,-1.863947988,1
357,1092,1.126245856,-2.382405043,1
357,1108,1.430554152,-0.6480147839,1
357,1124,NaN,NaN,2
373,20,-6.858318806,-11.4999485,1
373,36,-7.753972054,-12.08083153,1
373,52,-7.044953346,-12.25167561,1
373,68,-5.92402029,-11.95090771,1
373,84,-6.275248528,-10.61856651,1
373,100,-5.100457668,-9.182315826,1
373,116,-4.354188919,-10.10694027,1
373,132,-4.85542202,-10.02666378,1
373,148,-6.628111362,-9.298493385,1
373,164,-8.297481537,-8.914200783,1
373,180,-8.773432732,-7.998153687,1
373,196,NaN,NaN,2
373,212,-4.773564816,-5.966906548,1
373,228,-3.743033886,-5.715646267,1
373,244,-3.241728783,-5.902927876,1
373,260,-3.145304441,-5.802149773,1
373,276,-3.640021801,-5.059464931,1
373,292,-4.883805275,-4.399151325,1
373,308,-6.337201595,-4.214144707,1
373,324,-5.946001053,-4.382795334,1
373,340,-6.032777309,-5.455600739,1
373,356,-6.042894363,-8.034970284,1
373,372,-2.847875595,-8.788698196,1
373,388,-7.74737072,-10.89906788,1
373,404,-7.194504738,-9.109938622,1
373,420,0.2380490899,-6.230836868,1
373,436,-1.506460547,-6.043749332,1
373,452,-10.73463058,-3.452418327,1
373,468,-0.4777405262,-4.919361115,1
373,484,-2.416974068,0.2884656191,1
373,500,-3.034710646,-1.148891449,1
373,516,-2.429333448,-5.924666405,1
373,532,-2.730781555,-7.002895355,1
373,548,-2.739031553,-6.944526672,1
373,564,-2.327070713,-7.804767609,1
373,580,-2.668031454,-9.742081642,1
373,596,-1.908545494,-11.97445869,1
373,612,-3.273040533,-12.45369339,1
373,628,-2.332373381,-11.73281193,1
373,644,NaN,NaN,2
373,660,-2.432848215,-8.468525887,1
373,676,-1.229968905,-7.976494789,1
373,692,-1.332155347,-7.342469215,1
373,708,-1.945182562,-7.93194437,1
373,724,-1.931701541,-7.183951855,1
373,740,-1.855626941,-6.72385788,1
373,756,-1.219917893,-6.95822382,1
373,772,-0.7427117229,-7.126151085,1
373,788,0.1812849045,-7.180304527,1
373,804,0.03217041492,-7.31231308,1
373,820,0.1477316618,-6.708708286,1
373,836,0.4213877916,-5.022327423,1
373,852,0.2463216484,-5.163536549,1
373,868,0.3121543527,-5.244330406,1
373,884,0.4479932189,-5.124661446,1
373,900,1.250721931,-4.097335815,1
373,916,0.8671149015,-1.888687134,1
373,932,0.9273706079,0.3004786372,1
373,948,1.431905985,0.5540531874,1
373,964,1.896042705,0.7328320742,1
373,980,2.654106855,0.2839795947,1
373,996,3.173037767,-0.1003674567,1
373,1012,3.230440617,-0.2754421234,1
373,1028,NaN,NaN,2
373,1044,NaN,NaN,2
373,1060,NaN,NaN,2
373,1076,0.4767927527,-1.621960402,1
373,1092,-0.0755187273,-1.263169765,1
373,1108,-0.2751337886,-0.7372642159,1
373,1124,-0.4885044098,0.5004486442,1
389,20,-9.254497528,-11.29986286,1
389,36,-7.468567848,-11.76641655,1
389,52,-5.284962177,-11.8622303,1
389,68,-5.315496445,-12.10750389,1
389,84,-5.546062946,-11.35658646,1
389,100,-5.423022747,-11.02346897,1
389,116,-4.592144489,-11.2772007,1
389,132,-2.69726038,-10.75816059,1
389,148,-3.742468834,-10.54923153,1
389,164,-4.508024216,-9.647742271,1
389,180,-5.097524166,-8.345507622,1
389,196,-4.719911575,-7.260983467,1
389,212,-4.20293808,-6.271945477,1
389,228,NaN,NaN,2
389,244,-2.60021019,-6.96837759,1
389,260,-2.627712727,-6.986501694,1
389,276,-3.584895134,-5.509599209,1
389,292,-4.765995979,-4.659858227,1
389,308,-5.120277882,-3.519532681,1
389,324,NaN,NaN,2
389,340,-2.238011837,-1.748044491,1
389,356,-2.266952515,-4.365425587,1
389,372,-3.678121328,-11.18938446,1
389,388,-7.147639275,-9.443457603,1
389,404,-6.80509901,-9.087560654,1
389,420,0.3027122021,-4.907922268,1
389,436,-9.011095047,-7.617138863,1
389,452,-6.258975029,-3.939996243,1
389,468,-2.647870302,-1.030691624,1
389,484,-2.712091208,1.078660131,1
389,500,-3.336014032,0.0362508297,1
389,516,-2.659176588,-5.962365627,1
389,532,-3.097349167,-7.775846958,1
389,548,-2.502646923,-7.068704605,1
389,564,-1.079506874,-8.151431084,1
389,580,-1.311182618,-10.99816608,1
389,596,-3.186578751,-15.58211708,1
389,612,-2.923930645,-13.28292465,1
389,628,-0.902564764,-12.54466534,1
389,644,0.9396400452,-11.18232059,1
389,660,NaN,NaN,2
389,676,-2.699302673,-7.777321815,1
389,692,-0.2659652233,-7.348612785,1
389,708,-0.5942656994,-7.242900372,1
389,724,-0.5526447296,-6.868776321,1
389,740,-0.871568799,-6.913359642,1
389,756,-1.258957267,-6.478561401,1
389,772,-0.6784217954,-7.682963371,1
389,788,-0.4614685774,-7.483585358,1
389,804,NaN,NaN,2
389,820,NaN,NaN,2
389,836,0.9766345024,-5.445149899,1
389,852,0.4213910103,-5.678146839,1
389,868,0.5590283871,-5.787328243,1
389,884,NaN,NaN,2
389,900,NaN,NaN,2
389,916,NaN,NaN,2
389,932,0.9967951775,-1.404151559,1
389,948,0.260499239,-2.336648703,1
389,964,2.353443861,0.3608430326,1
389,980,2.803272247,0.08498671651,1
389,996,3.00070262,-0.5845297575,1
389,1012,2.773356199,-1.505639076,1
389,1028,NaN,NaN,2
389,1044,3.660498619,-1.097178221,1
389,1060,0.03187280893,-0.8189585209,1
389,1076,0.1906822622,-2.115163803,1
389,1092,0.4299240112,-1.136603355,1
389,1108,-0.430452317,-0.6303062439,1
389,1124,NaN,NaN,2
405,20,NaN,NaN,2
405,36,-7.18296814,-11.8305254,1
405,52,-5.828969479,-10.70003891,1
405,68,-5.447142601,-11.39694309,1
405,84,-6.009357452,-10.63980961,1
405,100,-6.239951134,-10.79047108,1
405,116,-6.48378849,-11.57590389,1
405,132,-4.825068474,-10.87392044,1
405,148,-3.325060844,-10.68185043,1
405,164,-3.331101179,-10.03222179,1
405,180,-3.701973915,-8.60923481,1
405,196,-4.14175415,-7.350903511,1
405,212,-4.974740028,-6.807447433,1
405,228,-4.420111179,-6.307817459,1
405,244,-3.222866535,-6.979017258,1
405,260,-2.954097033,-7.645283699,1
405,276,-3.209078074,-7.344815731,1
405,292,-4.769564629,-6.466881275,1
405,308,NaN,NaN,2
405,324,-5.082231045,-2.360378981,1
405,340,NaN,NaN,2
405,356,0.4190784693,-1.5725106,1
405,372,-2.807873487,-7.627532482,1
405,388,-7.616622448,-5.942565918,1
405,404,-7.667530537,-6.469410896,1
405,420,-8.913613319,-2.595780611,1
405,436,-1.036631227,-4.036340714,1
405,452,-5.197966099,-4.446018219,1
405,468,-6.764504433,-2.788570642,1
405,484,-2.93626833,-0.07652789354,1
405,500,-4.410972595,-0.3093752861,1
405,516,-3.90454936,-4.682466507,1
405,532,-3.632565022,-8.127742767,1
405,548,-1.345105886,-5.931394577,1
405,564,-0.8688084483,-4.815664291,1
405,580,NaN,NaN,2
405,596,NaN,NaN,2
405,612,-2.708144426,-14.86993313,1
405,628,-0.1776581109,-14.29272175,1
405,644,NaN,NaN,2
405,660,1.416734695,-11.8945713,1
405,676,0.3240065575,-9.12624836,1
405,692,0.399251461,-8.223669052,1
405,708,0.2498830557,-7.306879997,1
405,724,0.8054008484,-6.987751007,1
405,740,0.3787316382,-9.103194237,1
405,756,-0.8298155665,-10.44366646,1
405,772,-0.8733463287,-9.247501373,1
405,788,-0.1400964409,-9.856636047,1
405,804,-0.06905931234,-8.489938736,1
405,820,0.5250756741,-5.740263462,1
405,836,0.5739235878,-5.768528938,1
405,852,0.5525518656,-5.818659782,1
405,868,NaN,NaN,2
405,884,0.4459046423,-5.248993874,1
405,900,-0.245680958,-3.225402117,1
405,916,-0.08454233408,-0.9179075956,1
405,932,NaN,NaN,2
405,948,NaN,NaN,2
405,964,2.052438498,-0.6695700884,1
405,980,3.253714085,-1.466350079,1
405,996,2.504245281,-1.632501841,1
405,1012,1.492444754,-3.307095051,1
405,1028,0.5076234341,0.07211083174,1
405,1044,0.8850331306,0.3081434667,1
405,1060,0.08249278367,-1.12804389,1
405,1076,-0.4157319665,0.42810601,1
405,1092,0.520819664,-0.7053691745,1
405,1108,0.7988305688,-1.392205119,1
405,1124,2.187782764,-0.04810476303,1
421,20,-6.104456902,-8.616744995,1
421,36,-2.910620213,-10.57458496,1
421,52,-4.92508316,-10.8928194,1
421,68,-5.294442177,-10.70778084,1
421,84,-5.777560711,-10.33636379,1
421,100,-6.277624607,-11.41605663,1
421,116,-6.393398285,-9.492183685,1
421,132,-6.124475956,-10.47422886,1
421,148,-5.144041061,-10.69943714,1
421,164,-3.95381856,-10.03734684,1
421,180,-3.618012428,-8.688066483,1
421,196,-4.636109829,-6.934957027,1
421,212,-5.069090843,-6.444914341,1
421,228,-5.144712925,-6.843707085,1
421,244,-5.849487305,-7.387121677,1
421,260,-4.469287395,-8.191088676,1
421,276,-4.510554314,-8.529081345,1
421,292,NaN,NaN,2
421,308,-5.824832439,-4.222988129,1
421,324,-3.232646942,-1.833843112,1
421,340,-1.394718766,0.2911309898,1
421,356,-0.1510386467,0.09901404381,1
421,372,-4.780514717,-5.218328476,1
421,388,NaN,NaN,2
421,404,NaN,NaN,2
421,420,-5.316131592,-1.555495024,1
421,436,-0.2228247523,-1.905863047,1
421,452,-3.193696499,-4.130880356,1
421,468,NaN,NaN,2
421,484,-1.624234438,-1.03593111,1
421,500,-2.230873346,-1.440423727,1
421,516,-0.6394331455,-1.181646824,1
421,532,-0.3791544437,-7.507676601,1
421,548,NaN,NaN,2
421,564,-1.542903423,-0.8923277855,1
421,580,-0.9861946106,-11.84481812,1
421,596,NaN,NaN,2
421,612,-0.8624901175,-15.61913872,1
421,628,-1.416088581,-15.31833649,1
421,644,-1.016660213,-13.02659416,1
421,660,0.8161718845,-11.96874237,1
421,676,1.151620269,-10.83065891,1
421,692,0.9925814867,-9.536906242,1
421,708,NaN,NaN,2
421,724,1.439750195,-10.91520691,1
421,740,2.108596563,-11.1611805,1
421,756,0.4289194643,-10.55270004,1
421,772,0.1447591186,-9.301736832,1
421,788,0.4527158439,-10.1245594,1
421,804,2.0041852,-9.381189346,1
421,820,NaN,NaN,2
421,836,NaN,NaN,2
421,852,NaN,NaN,2
421,868,1.640652776,-4.54267931,1
421,884,0.3944759965,-3.868685484,1
421,900,NaN,NaN,2
421,916,0.06345075369,-1.667144775,1
421,932,0.5122213364,-1.336737156,1
421,948,0.7921221256,-1.88972044,1
421,964,1.050990105,-2.482817173,1
421,980,1.994788647,-3.944434881,1
421,996,2.5230093,-2.808815479,1
421,1012,0.6197390556,-0.556699276,1
421,1028,-0.06963455677,0.0543012619,1
421,1044,2.544319391,0.7686979175,1
421,1060,NaN,NaN,2
421,1076,-1.013847351,-0.0718421936,1
421,1092,0.603476584,-1.02927351,1
421,1108,2.838928461,-2.027922392,1
421,1124,NaN,NaN,2
437,20,-4.523765564,-10.08528137,1
437,36,NaN,NaN,2
437,52,-3.891099453,-11.13241005,1
437,68,-3.797356129,-10.3254509,1
437,84,-2.326126099,-10.08442402,1
437,100,-5.677823067,-12.76251793,1
437,116,-5.77583313,-10.58940887,1
437,132,-4.302033901,-10.31104088,1
437,148,-3.763383865,-10.72128487,1
437,164,-4.24683857,-10.04068661,1
437,180,-3.861508131,-8.425660133,1
437,196,-4.938830853,-6.025860786,1
437,212,-4.755725861,-5.577018738,1
437,228,-5.389253616,-6.306341171,1
437,244,-6.063673973,-6.864835262,1
437,260,-4.198660374,-7.839231014,1
437,276,-3.991819859,-8.156536102,1
437,292,-4.671330929,-6.268689156,1
437,308,-4.672029972,-4.733492374,1
437,324,-3.607802868,-4.192198277,1
437,340,-1.886900067,-0.7613940835,1
437,356,-0.543602109,0.2515077591,1
437,372,0.2847332954,0.4267152548,1
437,388,5.753490448,0.6394433975,1
437,404,NaN,NaN,2
437,420,8.588813782,-1.085505009,1
437,436,-1.51999259,-2.38565135,1
437,452,-0.3108344376,-3.587648153,1
437,468,-0.6230612397,-3.71914649,1
437,484,0.133622095,-0.9686410427,1
437,500,0.3728784621,-0.0595049262,1
437,516,0.4911245108,-2.056756735,1
437,532,NaN,NaN,2
437,548,0.7084678411,-13.20344543,1
437,564,-2.68671155,0.0721654892,1
437,580,-2.383104086,-6.300143719,1
437,596,-0.5933027267,-9.964849472,1
437,612,-0.499271363,-13.97162437,1
437,628,NaN,NaN,2
437,644,-1.210785389,-13.63978577,1
437,660,-0.2060673833,-11.95239162,1
437,676,0.6179670095,-11.81152248,1
437,692,1.615052938,-10.68331814,1
437,708,2.350722313,-8.740538597,1
437,724,1.126326442,-11.1797123,1
437,740,0.4171052277,-12.03542423,1
437,756,1.22890532,-12.84534168,1
437,772,NaN,NaN,2
437,788,2.367031574,-8.762236595,1
437,804,2.159963608,-9.130748749,1
437,820,1.643659353,-8.646500587,1
437,836,2.211554289,-8.103382111,1
437,852,1.041770697,-7.042932987,1
437,868,1.206379175,-5.036047459,1
437,884,1.704290986,-5.039862633,1
437,900,-0.3740923107,-6.652561665,1
437,916,-0.458460629,-2.996309757,1
437,932,0.07426196337,-2.780856133,1
437,948,0.6024255753,-2.752831936,1
437,964,0.9191944599,-4.212449551,1
437,980,1.606598854,-4.209053993,1
437,996,2.225379467,-3.07788229,1
437,1012,0.8891026378,-1.354542375,1
437,1028,0.5786770582,-0.2178345919,1
437,1044,3.196268797,-0.05210053921,1
437,1060,NaN,NaN,2
437,1076,NaN,NaN,2
437,1092,1.910074353,-2.034644127,1
437,1108,NaN,NaN,2
437,1124,5.51920557,-0.7353218794,1
453,20,NaN,NaN,2
453,36,-2.081769705,-14.56049252,1
453,52,NaN,NaN,2
453,68,-2.839559078,-10.93090153,1
453,84,NaN,NaN,2
453,100,NaN,NaN,2
453,116,-3.281488895,-10.06996822,1
453,132,-2.338499069,-9.024898529,1
453,148,-2.140846252,-10.07113361,1
453,164,-3.153916359,-9.784292221,1
453,180,-3.252763033,-8.062858582,1
453,196,-3.25295186,-5.818289757,1
453,212,-3.3722682,-5.011208534,1
453,228,-3.817939281,-5.068387032,1
453,244,-4.255907536,-5.586203575,1
453,260,-3.329408884,-6.309270859,1
453,276,-1.77159977,-6.440324783,1
453,292,NaN,NaN,2
453,308,NaN,NaN,2
453,324,-3.087583542,-4.210710049,1
453,340,-2.061839104,-2.563832283,1
453,356,-0.5835367441,0.3930297792,1
453,372,0.2620112896,1.417467713,1
453,388,0.3704585433,0.8483190536,1
453,404,0.2306042314,3.455914974,1
453,420,0.3938962221,-0.5118434429,1
453,436,1.311812997,-1.536306858,1
453,452,0.7410109043,-3.186035156,1
453,468,NaN,NaN,2
453,484,0.2430161834,-0.5499867797,1
453,500,0.3229095936,-0.131734699,1
453,516,NaN,NaN,2
453,532,NaN,NaN,2
453,548,NaN,NaN,2
453,564,NaN,NaN,2
453,580,NaN,NaN,2
453,596,NaN,NaN,2
453,612,0.3721947074,-17.44081497,1
453,628,0.1331351995,-13.43464851,1
453,644,0.3913556337,-13.3894062,1
453,660,0.2277927399,-12.44122791,1
453,676,0.3821228743,-11.71852016,1
453,692,NaN,NaN,2
453,708,NaN,NaN,2
453,724,NaN,NaN,2
453,740,3.147974014,-10.96541595,1
453,756,NaN,NaN,2
453,772,NaN,NaN,2
453,788,NaN,NaN,2
453,804,1.872997046,-8.042414665,1
453,820,1.94998908,-8.109951019,1
453,836,1.479928613,-7.865686417,1
453,852,0.6029038429,-7.466235638,1
453,868,0.9667425156,-6.979648113,1
453,884,0.9342132211,-6.828356266,1
453,900,-1.076683521,-6.101922035,1
453,916,-0.2509183884,-7.953668594,1
453,932,0.08593481779,-6.600102425,1
453,948,NaN,NaN,2
453,964,1.360089421,-5.853788376,1
453,980,NaN,NaN,2
453,996,1.675688028,-0.8420619965,1
453,1012,NaN,NaN,2
453,1028,2.260957718,-0.1030624509,1
453,1044,NaN,NaN,2
453,1060,2.161787987,-0.1607227623,1
453,1076,2.554172277,-0.003464519978,1
453,1092,3.502040148,-1.04200089,1
453,1108,4.773965359,-0.1125017703,1
453,1124,6.286600113,0.9046061635,1
469,20,NaN,NaN,2
469,36,-0.874838233,-12.32695866,1
469,52,NaN,NaN,2
469,68,0.05295801163,-18.25078201,1
469,84,0.6729090214,-17.75597,1
469,100,NaN,NaN,2
469,116,NaN,NaN,2
469,132,-0.4523079395,-8.362335205,1
469,148,-0.5248281956,-9.155284882,1
469,164,-2.135602951,-8.235155106,1
469,180,-2.87801981,-8.019983292,1
469,196,-2.168739796,-6.95950985,1
469,212,-2.172184467,-5.25370121,1
469,228,-3.153942347,-4.753279209,1
469,244,-5.254097939,-5.693276882,1
469,260,-3.795816183,-4.301285744,1
469,276,-2.335175753,-3.589122772,1
469,292,-1.976327419,-4.451853752,1
469,308,NaN,NaN,2
469,324,-3.074094296,-4.107302666,1
469,340,-4.17250967,-2.597326756,1
469,356,NaN,NaN,2
469,372,0.2670010924,2.742132425,1
469,388,1.293152809,1.963070035,1
469,404,NaN,NaN,2
469,420,NaN,NaN,2
469,436,NaN,NaN,2
469,452,NaN,NaN,2
469,468,NaN,NaN,2
469,484,0.5415962338,-0.3188097477,1
469,500,0.5062782764,-0.00493952632,1
469,516,0.3826980591,-1.082417011,1
469,532,0.1785907894,-0.1154439449,1
469,548,0.05705057085,4.216218948,1
469,564,0.9506746531,-6.053735256,1
469,580,2.75541997,-7.519958973,1
469,596,NaN,NaN,2
469,612,NaN,NaN,2
469,628,-0.121270299,-13.22887421,1
469,644,0.9228389859,-14.04643631,1
469,660,0.3383654654,-12.92118549,1
469,676,0.2087565511,-11.73219299,1
469,692,0.3990039229,-12.26375675,1
469,708,0.6063011885,-9.185469627,1
469,724,0.690918386,-8.373847008,1
469,740,NaN,NaN,2
469,756,NaN,NaN,2
469,772,NaN,NaN,2
469,788,NaN,NaN,2
469,804,1.58981359,-7.734298229,1
469,820,1.148494005,-7.343907356,1
469,836,0.6962122917,-6.611125946,1
469,852,0.3778549731,-6.037013054,1
469,868,0.1701567173,-6.5440135,1
469,884,-0.2156133205,-5.607795238,1
469,900,-1.263739824,-4.916575432,1
469,916,0.2114090919,-4.866869926,1
469,932,0.7691606283,-5.74126339,1
469,948,1.275434017,-5.083847046,1
469,964,2.284031391,-3.694791317,1
469,980,2.215113878,-1.762050867,1
469,996,1.950055957,-1.600377917,1
469,1012,NaN,NaN,2
469,1028,NaN,NaN,2
469,1044,NaN,NaN,2
469,1060,3.995405674,-0.255402267,1
469,1076,4.386732101,0.4330663979,1
469,1092,3.907295704,0.9813156724,1
469,1108,4.624028683,1.184549451,1
469,1124,NaN,NaN,2
485,20,-1.963911414,-21.45433998,1
485,36,-0.4350966215,-10.99480629,1
485,52,2.03867507,-4.557291985,1
485,68,1.10893631,-8.974023819,1
485,84,1.421384811,-11.1786375,1
485,100,0.4941051006,-15.94310665,1
485,116,NaN,NaN,2
485,132,-0.9639418125,-8.954932213,1
485,148,-0.4703333378,-7.114954472,1
485,164,-1.416672468,-7.399748325,1
485,180,-2.737938643,-8.170213699,1
485,196,-1.88024354,-8.104756355,1
485,212,-2.024327755,-5.744153976,1
485,228,-2.835246325,-4.585048199,1
485,244,-4.144035816,-4.092689037,1
485,260,-4.050462723,-3.840089083,1
485,276,-2.320973396,-3.79144907,1
485,292,-2.285561323,-4.211698532,1
485,308,-2.787928104,-4.751617908,1
485,324,-4.251340389,-4.791508675,1
485,340,-4.641400337,-3.090475082,1
485,356,-0.6480015516,2.183205128,1
485,372,0.5965199471,4.429107189,1
485,388,NaN,NaN,2
485,404,0.7527403235,1.777792096,1
485,420,0.3972761333,-0.6206073165,1
485,436,0.80562675,-1.168487191,1
485,452,0.8626018763,-1.417125225,1
485,468,0.7312051058,-1.403326154,1
485,484,0.5958467722,-0.2769758701,1
485,500,0.2361562699,0.0131470412,1
485,516,-0.1348309368,-1.148261189,1
485,532,-0.6782569885,-1.994683743,1
485,548,-1.229008675,1.285498619,1
485,564,-0.6372337937,-4.504566193,1
485,580,-0.6536496878,-16.04928207,1
485,596,-0.1032179594,-9.979879379,1
485,612,NaN,NaN,2
485,628,-0.2683034539,-13.79687405,1
485,644,0.06923291087,-13.90580845,1
485,660,0.08476638794,-13.03360558,1
485,676,0.2793224752,-10.73521805,1
485,692,0.3959352076,-10.77902031,1
485,708,0.6194614172,-7.996137142,1
485,724,0.5246976614,-7.971985817,1
485,740,0.2776865363,-8.192938805,1
485,756,0.1734633893,-8.811495781,1
485,772,0.3986200988,-7.865716934,1
485,788,0.637752831,-7.0184412,1
485,804,0.796200335,-6.971390724,1
485,820,0.7727582455,-6.441111565,1
485,836,0.5060700178,-5.462856293,1
485,852,0.01726913452,-4.6869874,1
485,868,-0.1434210539,-5.56803751,1
485,884,NaN,NaN,2
485,900,NaN,NaN,2
485,916,1.49341011,-2.391706705,1
485,932,NaN,NaN,2
485,948,1.653002024,-2.269428968,1
485,964,1.826804399,-1.716992021,1
485,980,1.756897926,-1.963048935,1
485,996,2.040940762,-1.2783916,1
485,1012,2.457112789,-1.105989099,1
485,1028,3.05019021,-0.9165762663,1
485,1044,3.287164211,-0.2859924138,1
485,1060,3.557624102,0.2076966465,1
485,1076,3.671087503,2.327242851,1
485,1092,3.407069206,2.044608593,1
485,1108,3.286912441,1.7317698,1
485,1124,4.656238556,2.487447739,1
501,20,0.1914262772,-10.95219803,1
501,36,1.754338622,-12.0484314,1
501,52,2.91920948,-9.231555939,1
501,68,NaN,NaN,2
501,84,3.377530336,-15.70361996,1
501,100,NaN,NaN,2
501,116,-0.6277508736,-9.52063179,1
501,132,-1.947937965,-10.08978558,1
501,148,-1.969598055,-8.053297043,1
501,164,-1.794273376,-7.833638668,1
501,180,-1.555979371,-8.322319031,1
501,196,-1.171975493,-7.824195385,1
501,212,-1.624766827,-6.518203259,1
501,228,-2.253939629,-4.783439636,1
501,244,-3.289386272,-3.60546279,1
501,260,-3.725974083,-3.268372536,1
501,276,-3.492751837,-3.649645567,1
501,292,-3.622534275,-3.821650743,1
501,308,-5.257923126,-4.030914783,1
501,324,-4.964827061,-4.477402687,1
501,340,NaN,NaN,2
501,356,-1.662703872,3.194089174,1
501,372,-0.006675243378,5.460887909,1
501,388,0.2674558163,4.832750797,1
501,404,0.2429349124,1.934337378,1
501,420,0.249697566,0.8609592915,1
501,436,NaN,NaN,2
501,452,0.05694121122,-3.013343811,1
501,468,-0.06574344635,-0.8965137601,1
501,484,-0.2697131932,0.1874585301,1
501,500,NaN,NaN,2
501,516,0.3558719158,-3.203015804,1
501,532,0.02061532438,-2.496897936,1
501,548,-2.37172842,-3.407655716,1
501,564,NaN,NaN,2
501,580,-0.8650966287,-14.03163528,1
501,596,-0.7856889367,-12.71998596,1
501,612,-0.7671567798,-15.1078949,1
501,628,-0.01312018186,-13.99184895,1
501,644,0.8270008564,-13.13454056,1
501,660,NaN,NaN,2
501,676,0.4434612095,-7.415408134,1
501,692,-0.1268616468,-6.182826996,1
501,708,-0.3077787161,-7.016843319,1
501,724,-0.04092900455,-8.038395882,1
501,740,-0.300942868,-8.277508736,1
501,756,NaN,NaN,2
501,772,0.01570546627,-7.473548889,1
501,788,0.4541195035,-6.516784191,1
501,804,0.76760149,-6.506737232,1
501,820,NaN,NaN,2
501,836,0.9029929042,-4.53193903,1
501,852,0.8895019293,-6.025918007,1
501,868,NaN,NaN,2
501,884,1.083065033,-2.603766918,1
501,900,0.4389086366,0.3479042053,1
501,916,0.7265486121,-1.63401401,1
501,932,1.283543348,-1.606568694,1
501,948,1.631124496,-0.7206645012,1
501,964,1.764972091,-1.496979117,1
501,980,2.398961067,-1.759212136,1
501,996,1.842106819,0.3777986765,1
501,1012,2.04432416,1.571207881,1
501,1028,2.358546019,1.326920748,1
501,1044,3.1560359,1.748775482,1
501,1060,6.202949524,2.146820545,1
501,1076,6.471321106,3.208676577,1
501,1092,6.853666306,2.396731377,1
501,1108,4.822813988,1.155663967,1
501,1124,4.804930687,2.795536995,1
517,20,NaN,NaN,2
517,36,-0.7250850201,-11.166399,1
