PIVlab, ASCII chart output - 26-Jul-2025
FRAME: 6, filenames: A:[6]MAX_Pos0014_TgUtrmcherry_K4K8Mutant-1.avi & B:[7]MAX_Pos0014_TgUtrmcherry_K4K8Mutant-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
181,276,-5.830934525,-7.406624794,1
181,292,-6.910424709,-8.006477356,1
181,308,-6.38730526,-7.447441578,1
181,324,-4.199008942,-7.830558777,1
181,340,-4.399711132,-6.899436474,1
181,356,-5.113002777,-4.083612442,1
181,372,NaN,NaN,2
181,388,-6.460377216,-7.14303875,1
181,404,-4.986058712,-8.355404854,1
181,420,-1.802148581,-8.606206894,1
181,436,-1.616777539,-7.847454548,1
181,452,-1.635041237,-7.289456367,1
181,468,NaN,NaN,2
181,484,-1.114197135,-7.91632843,1
181,500,-0.5200041533,-8.927906036,1
181,516,-0.27439785,-8.791719437,1
181,532,-0.6125165224,-8.63085556,1
181,548,-0.874160409,-7.151525021,1
181,564,-1.870863914,-5.787596703,1
181,580,-3.539726734,-5.804278851,1
181,596,-3.390365839,-5.897521496,1
181,612,-3.563410759,-5.622200966,1
181,628,-3.851521015,-3.866348743,1
181,644,NaN,NaN,2
181,660,-3.714323282,-2.224022865,1
181,676,-3.390269518,-2.629301786,1
181,692,-3.638552189,-3.106093884,1
181,708,-2.858227968,-2.788138866,1
181,724,-2.141721249,-2.710493803,1
181,740,-1.539736152,-2.975338936,1
181,756,-0.9230079651,-2.881700993,1
181,772,-0.4367685318,-2.282118797,1
181,788,-0.2597212195,-1.770911694,1
181,804,-1.30346632,-1.95838356,1
181,820,-2.416215897,-2.973882437,1
181,836,NaN,NaN,2
181,852,-0.2893907726,-4.810370922,1
181,868,-0.1762173772,-5.534052849,1
181,884,-0.4212750793,-4.551392078,1
181,900,NaN,NaN,2
181,916,0.4237545133,-3.277737856,1
181,932,NaN,NaN,2
181,948,-0.6885191202,-2.320524693,1
181,964,NaN,NaN,2
181,980,-0.4378832579,-1.751456499,1
181,996,0.6660783291,-0.7440334558,1
181,1012,1.588490367,-1.313563943,1
181,1028,1.841920495,-1.923782587,1
181,1044,2.222057581,-1.956394672,1
181,1060,NaN,NaN,2
181,1076,NaN,NaN,2
181,1092,NaN,NaN,2
181,1108,2.172934532,-2.094369411,1
181,1124,NaN,NaN,2
197,20,NaN,NaN,2
197,36,NaN,NaN,2
197,52,NaN,NaN,2
197,68,-2.372825623,-5.066741943,1
197,84,-2.505414963,-5.72416544,1
197,100,-2.70241046,-6.185433388,1
197,116,-2.314696312,-6.105746269,1
197,132,-0.8975625038,-6.271307468,1
197,148,-1.295529723,-6.005769253,1
197,164,-1.633371592,-6.16664505,1
197,180,-2.017146587,-6.268823147,1
197,196,-2.915689468,-6.439011097,1
197,212,-3.253261805,-6.418889046,1
197,228,-3.306439877,-7.158229351,1
197,244,-3.562666655,-6.581964493,1
197,260,NaN,NaN,2
197,276,-5.310451031,-7.288165569,1
197,292,-5.50232029,-7.286886215,1
197,308,-4.535066605,-6.651569366,1
197,324,NaN,NaN,2
197,340,-3.667887688,-8.02173233,1
197,356,-4.224722862,-6.136638165,1
197,372,-6.024589062,-6.12146759,1
197,388,-5.811751366,-6.371313095,1
197,404,-4.330194473,-6.728742123,1
197,420,-2.917442083,-7.061439037,1
197,436,-2.34894681,-7.212661743,1
197,452,-2.003181934,-6.947579384,1
197,468,NaN,NaN,2
197,484,-0.8485141993,-7.810759068,1
197,500,0.6827379465,-8.380023003,1
197,516,0.8161808848,-8.694601059,1
197,532,-0.6597117782,-8.822450638,1
197,548,-1.781035662,-6.941380024,1
197,564,NaN,NaN,2
197,580,-4.363925457,-6.090809822,1
197,596,-2.185668468,-6.457211971,1
197,612,NaN,NaN,2
197,628,NaN,NaN,2
197,644,NaN,NaN,2
197,660,-3.912910223,-2.539967775,1
197,676,-4.209729195,-2.776571989,1
197,692,-3.943335772,-3.273473501,1
197,708,-2.436793804,-3.391965151,1
197,724,-0.9818384647,-2.851970196,1
197,740,-0.9080202579,-2.654948473,1
197,756,-1.15406549,-1.978416681,1
197,772,-1.136261582,-1.794696331,1
197,788,-0.05236244202,-1.230471849,1
197,804,0.07777196169,-1.901025057,1
197,820,0.2594211996,-2.743170738,1
197,836,0.06302416325,-3.007703066,1
197,852,0.2106318474,-4.439548016,1
197,868,0.8378884792,-5.584673882,1
197,884,0.833843112,-6.003660202,1
197,900,NaN,NaN,2
197,916,NaN,NaN,2
197,932,NaN,NaN,2
197,948,NaN,NaN,2
197,964,0.2612575889,-1.789909124,1
197,980,1.383368731,-2.24770546,1
197,996,1.647325158,-1.636788845,1
197,1012,1.794771075,-1.279338479,1
197,1028,NaN,NaN,2
197,1044,2.767719507,-2.669959068,1
197,1060,NaN,NaN,2
197,1076,3.724435806,-3.231456757,1
197,1092,2.592030287,-2.436987638,1
197,1108,2.080572844,-2.259150743,1
197,1124,2.137542009,-2.751006603,1
213,20,NaN,NaN,2
213,36,-1.900467753,-4.195448875,1
213,52,-2.669591904,-5.516172886,1
213,68,NaN,NaN,2
213,84,NaN,NaN,2
213,100,-2.921169758,-6.075341702,1
213,116,-2.063623667,-5.859337807,1
213,132,-1.412729025,-5.971325874,1
213,148,-1.043008804,-5.976006985,1
213,164,-1.086317062,-6.570114136,1
213,180,-2.440994024,-7.342948437,1
213,196,NaN,NaN,2
213,212,-3.023109913,-6.305961609,1
213,228,-3.32994175,-6.716804028,1
213,244,-3.012787104,-6.978419781,1
213,260,-2.556153774,-6.975478172,1
213,276,-3.958524227,-7.058166504,1
213,292,-4.664042473,-6.16930294,1
213,308,-3.973326206,-5.951733589,1
213,324,-3.480292797,-7.128350735,1
213,340,-2.754084349,-8.101181984,1
213,356,-2.710909605,-7.280099869,1
213,372,-5.247443199,-6.798478127,1
213,388,-5.577933788,-6.138554573,1
213,404,-4.997562408,-7.062705994,1
213,420,NaN,NaN,2
213,436,NaN,NaN,2
213,452,-2.528184652,-6.656130791,1
213,468,NaN,NaN,2
213,484,-0.2408930063,-7.492497444,1
213,500,1.002894878,-8.224885941,1
213,516,NaN,NaN,2
213,532,-0.8548554778,-7.968402863,1
213,548,NaN,NaN,2
213,564,-2.927551031,-6.4486022,1
213,580,-2.285577297,-6.744987965,1
213,596,-2.085728407,-6.454817295,1
213,612,-0.8397660255,-5.177500725,1
213,628,-2.210062265,-4.279342175,1
213,644,NaN,NaN,2
213,660,-3.566723347,-3.327076435,1
213,676,-4.478941917,-3.412769079,1
213,692,-4.897519112,-3.297175646,1
213,708,-3.406169415,-3.81592679,1
213,724,-1.431069613,-3.460941553,1
213,740,-1.064495564,-2.020313263,1
213,756,-1.635462284,-1.588721991,1
213,772,-0.9202251434,-0.1487512589,1
213,788,1.128851414,-0.5237207413,1
213,804,1.955462337,-2.244991779,1
213,820,1.724746466,-2.453371525,1
213,836,0.5033484697,-3.158207417,1
213,852,0.8288390636,-4.382212639,1
213,868,1.460782528,-5.607105732,1
213,884,NaN,NaN,2
213,900,1.822333574,-5.137774944,1
213,916,2.948557138,-5.142923355,1
213,932,3.511716843,-3.246182442,1
213,948,1.345548511,-2.518573999,1
213,964,1.484954119,-2.820045471,1
213,980,NaN,NaN,2
213,996,NaN,NaN,2
213,1012,1.543437958,-2.346627474,1
213,1028,NaN,NaN,2
213,1044,2.109424591,-2.890921354,1
213,1060,2.751847506,-3.581980705,1
213,1076,3.654088497,-3.570672989,1
213,1092,2.893403769,-3.497817993,1
213,1108,2.29654789,-2.770465612,1
213,1124,2.46356225,-1.76533854,1
229,20,NaN,NaN,2
229,36,-1.581993222,-6.102045536,1
229,52,-2.707118273,-5.650094509,1
229,68,NaN,NaN,2
229,84,NaN,NaN,2
229,100,-2.190535784,-5.690155983,1
229,116,-1.414281368,-5.652847767,1
229,132,-1.486819744,-5.679152966,1
229,148,-1.354330063,-5.756676197,1
229,164,NaN,NaN,2
229,180,-1.45386982,-7.068126202,1
229,196,-1.971791744,-6.796557903,1
229,212,-1.926476002,-6.355631828,1
229,228,-2.76281023,-6.503256321,1
229,244,-2.934628963,-7.017034054,1
229,260,-2.99988246,-7.136851311,1
229,276,-3.257511139,-6.298761845,1
229,292,-2.930424929,-5.570142269,1
229,308,-2.751939058,-5.791005611,1
229,324,-2.488143206,-6.937355995,1
229,340,-2.566478968,-7.899156094,1
229,356,-3.314825535,-8.017578125,1
229,372,-5.66328764,-6.902844906,1
229,388,-5.248432636,-6.062713623,1
229,404,-3.599980831,-6.490800381,1
229,420,-2.578181267,-7.166642189,1
229,436,NaN,NaN,2
229,452,-0.9680502415,-6.177742958,1
229,468,-0.2724763751,-5.461428165,1
229,484,0.08137428761,-6.997053623,1
229,500,1.065023661,-8.221390724,1
229,516,1.04037559,-7.797266006,1
229,532,0.03099173307,-7.454999924,1
229,548,-2.277698278,-7.375078201,1
229,564,-1.627912045,-7.801866531,1
229,580,-1.082900763,-7.221564293,1
229,596,-1.233299017,-6.583281994,1
229,612,-1.995983839,-5.318556786,1
229,628,-2.618430614,-4.489840031,1
229,644,-2.982854605,-3.84315896,1
229,660,-3.646137238,-3.659847736,1
229,676,-4.519630909,-4.243895054,1
229,692,NaN,NaN,2
229,708,NaN,NaN,2
229,724,-2.92343688,-3.353043079,1
229,740,NaN,NaN,2
229,756,NaN,NaN,2
229,772,NaN,NaN,2
229,788,-0.3845195174,-1.735901594,1
229,804,0.3398668766,-2.20289731,1
229,820,1.404980779,-1.884694338,1
229,836,0.6158969402,-2.953752518,1
229,852,0.5878682137,-4.337309837,1
229,868,0.3693022728,-5.276937485,1
229,884,0.5461554527,-6.308560371,1
229,900,0.8085478544,-5.281410694,1
229,916,2.16821146,-4.868952751,1
229,932,2.551352501,-3.523705482,1
229,948,1.330861807,-3.700642109,1
229,964,1.278800845,-4.128922462,1
229,980,2.370726109,-4.39387989,1
229,996,1.71988833,-4.62357235,1
229,1012,1.75557065,-4.034041882,1
229,1028,1.395516157,-3.8738904,1
229,1044,1.724768639,-3.413566351,1
229,1060,2.52060008,-3.558508873,1
229,1076,2.733897209,-3.726848364,1
229,1092,3.043035507,-4.408466339,1
229,1108,2.320650339,-4.305695534,1
229,1124,NaN,NaN,2
245,20,-0.3719890118,-5.308616638,1
245,36,-2.038162708,-6.119739056,1
245,52,-2.591492414,-5.37334919,1
245,68,-3.518614531,-5.516946316,1
245,84,-2.597625017,-5.662231445,1
245,100,-1.526859045,-4.988547325,1
245,116,-1.111171365,-4.92489481,1
245,132,-0.9233323336,-5.936536312,1
245,148,-0.8301538825,-5.835083008,1
245,164,NaN,NaN,2
245,180,-0.946112752,-6.791426182,1
245,196,-0.7599514723,-6.077600002,1
245,212,NaN,NaN,2
245,228,NaN,NaN,2
245,244,-1.789951801,-6.495244503,1
245,260,-2.367678404,-5.618546009,1
245,276,-2.059031487,-5.164474964,1
245,292,-1.956466794,-4.977385998,1
245,308,-1.227549434,-5.21073246,1
245,324,-1.440983415,-6.342206955,1
245,340,-2.256002903,-8.335840225,1
245,356,NaN,NaN,2
245,372,-3.690769196,-7.21410799,1
245,388,-2.90336132,-5.409358978,1
245,404,-2.97333622,-5.67318058,1
245,420,-2.886399031,-6.152010441,1
245,436,-2.19244504,-6.051479816,1
245,452,-0.9397065639,-5.330535889,1
245,468,-0.07971633971,-5.378853321,1
245,484,0.1984344423,-6.361575127,1
245,500,0.4872328639,-7.378712177,1
245,516,1.030751705,-7.32528162,1
245,532,0.1046506315,-7.249610424,1
245,548,-0.7862230539,-7.74097538,1
245,564,-0.8503233194,-7.127037048,1
245,580,-1.082047462,-7.452944756,1
245,596,-0.8564722538,-8.00525856,1
245,612,-1.630352139,-6.878874302,1
245,628,NaN,NaN,2
245,644,-4.211269379,-3.96880722,1
245,660,-3.807389498,-3.99387455,1
245,676,-3.970605135,-4.967535496,1
245,692,NaN,NaN,2
245,708,-3.980509758,-4.336712837,1
245,724,-2.660687923,-3.560513973,1
245,740,-1.76641798,-2.999926567,1
245,756,-1.991329789,-3.554896355,1
245,772,-0.587241888,-4.312666893,1
245,788,NaN,NaN,2
245,804,0.3454330564,-3.559613228,1
245,820,2.31852293,-2.650524855,1
245,836,1.026403427,-2.883869171,1
245,852,0.3796339631,-3.826239824,1
245,868,0.3200446367,-4.551352978,1
245,884,NaN,NaN,2
245,900,0.4753560424,-5.978590488,1
245,916,1.241408587,-4.741641521,1
245,932,1.498154521,-4.297651768,1
245,948,1.026711583,-4.111246109,1
245,964,0.7002530098,-4.539225578,1
245,980,0.7936941385,-4.9769907,1
245,996,1.274744511,-5.960753441,1
245,1012,1.676317215,-5.444272995,1
245,1028,1.874623775,-5.179337025,1
245,1044,2.514191151,-3.572498322,1
245,1060,2.888062477,-3.583055496,1
245,1076,2.998147726,-3.969899178,1
245,1092,3.386437178,-4.30223465,1
245,1108,3.035010099,-4.960237503,1
245,1124,NaN,NaN,2
261,20,NaN,NaN,2
261,36,-2.177030087,-4.739380836,1
261,52,-2.819195271,-4.923252583,1
261,68,-3.531493187,-5.583474159,1
261,84,-2.242584229,-6.342768192,1
261,100,-0.8515585661,-4.729367256,1
261,116,-0.0501294136,-4.871133804,1
261,132,0.2237715721,-5.769062519,1
261,148,0.1626890898,-5.838465691,1
261,164,-0.5273248553,-6.321522713,1
261,180,-0.4833422899,-5.620141983,1
261,196,-0.002946019173,-4.919105053,1
261,212,0.1250520945,-6.457730293,1
261,228,NaN,NaN,2
261,244,0.7246575356,-6.041833878,1
261,260,-0.1604692936,-4.350564003,1
261,276,NaN,NaN,2
261,292,-0.7917985916,-3.462885857,1
261,308,-0.8050529957,-4.450530052,1
261,324,-0.6795322895,-5.775675774,1
261,340,-0.9250894785,-6.808897018,1
261,356,NaN,NaN,2
261,372,NaN,NaN,2
261,388,-2.290447712,-5.417672634,1
261,404,NaN,NaN,2
261,420,-2.668540716,-5.901809692,1
261,436,-1.756993651,-5.926701069,1
261,452,-0.7098374367,-4.916258812,1
261,468,0.2194684595,-4.716868877,1
261,484,0.5581697226,-5.875272274,1
261,500,0.8224483728,-6.297747612,1
261,516,0.7673295736,-6.328686714,1
261,532,0.2903952897,-6.773956776,1
261,548,-0.4970638752,-7.496294022,1
261,564,NaN,NaN,2
261,580,-1.456553459,-7.260248661,1
261,596,-1.149960041,-7.814413548,1
261,612,NaN,NaN,2
261,628,-2.484997272,-5.290979385,1
261,644,NaN,NaN,2
261,660,-3.865920305,-3.984927654,1
261,676,NaN,NaN,2
261,692,NaN,NaN,2
261,708,0.07678842545,-3.378801346,1
261,724,-1.495138526,-3.830112457,1
261,740,-1.417881966,-3.548995256,1
261,756,-1.284824252,-3.497524977,1
261,772,NaN,NaN,2
261,788,0.7015619278,-3.363960505,1
261,804,1.318412066,-4.245426655,1
261,820,2.775930166,-3.248678207,1
261,836,NaN,NaN,2
261,852,0.8579843044,-3.462862968,1
261,868,0.62327528,-4.73617506,1
261,884,0.4250743389,-5.242097378,1
261,900,0.6652041674,-5.420803547,1
261,916,1.355326891,-4.425261497,1
261,932,0.6274697781,-3.937382221,1
261,948,0.1823369265,-3.801773787,1
261,964,0.1826917529,-4.334950924,1
261,980,0.6780780554,-5.023340225,1
261,996,1.97132349,-6.27449894,1
261,1012,2.680986166,-6.735985756,1
261,1028,NaN,NaN,2
261,1044,3.462217093,-4.241761208,1
261,1060,3.407873154,-3.648348331,1
261,1076,3.119674683,-4.083163261,1
261,1092,2.950233936,-4.47633028,1
261,1108,2.957381248,-4.273957253,1
261,1124,2.082823038,-3.626410484,1
277,20,-0.9044134617,-6.70253849,1
277,36,-1.263660669,-3.69856596,1
277,52,-1.495256662,-4.650631428,1
277,68,-1.947942495,-5.52793169,1
277,84,-1.956259966,-6.058084965,1
277,100,-1.19987607,-5.203449249,1
277,116,-0.3729248643,-4.993327618,1
277,132,0.4915597737,-5.778485775,1
277,148,0.6840337515,-6.164827347,1
277,164,-0.1740944088,-6.273366451,1
277,180,-0.3035515547,-5.553580761,1
277,196,0.3360138237,-4.643276691,1
277,212,NaN,NaN,2
277,228,0.5906722546,-5.461725235,1
277,244,1.205183387,-5.470946789,1
277,260,1.298457623,-4.366746426,1
277,276,NaN,NaN,2
277,292,NaN,NaN,2
277,308,-0.2491329014,-4.516710281,1
277,324,0.006581485271,-5.433727741,1
277,340,-0.1183170825,-5.614594936,1
277,356,-0.5788189173,-6.122439384,1
277,372,NaN,NaN,2
277,388,-2.153358459,-6.231450558,1
277,404,-2.747690201,-5.978369236,1
277,420,-2.529062748,-5.611206532,1
277,436,-1.915332198,-5.77940321,1
277,452,-0.835527122,-4.838004589,1
277,468,0.07936555147,-4.10081625,1
277,484,0.5899366736,-5.394645691,1
277,500,0.707126379,-5.928106785,1
277,516,0.5351228714,-5.699881077,1
277,532,0.3425123096,-7.151141167,1
277,548,0.4501869678,-7.108088017,1
277,564,-0.4863905609,-7.065162659,1
277,580,-0.2261055112,-7.597174644,1
277,596,-0.6368545294,-7.019566059,1
277,612,NaN,NaN,2
277,628,-1.927643538,-7.977769375,1
277,644,-3.495928049,-4.568218708,1
277,660,NaN,NaN,2
277,676,NaN,NaN,2
277,692,NaN,NaN,2
277,708,NaN,NaN,2
277,724,-0.7204908729,-3.817056656,1
277,740,-0.996045351,-2.977574587,1
277,756,-0.04513590038,-3.662743568,1
277,772,1.529345274,-4.387409687,1
277,788,1.564575911,-4.411798954,1
277,804,1.34589529,-4.387515068,1
277,820,1.266314983,-4.236613274,1
277,836,2.199749947,-3.830959797,1
277,852,1.897033691,-3.508050442,1
277,868,1.147602558,-4.786857605,1
277,884,NaN,NaN,2
277,900,1.258630157,-6.253976822,1
277,916,2.022769451,-4.322104931,1
277,932,1.105662107,-3.913814068,1
277,948,0.5868567228,-4.057775497,1
277,964,0.4705593586,-4.522547722,1
277,980,0.8504016399,-4.970272064,1
277,996,2.811111212,-6.077498436,1
277,1012,NaN,NaN,2
277,1028,NaN,NaN,2
277,1044,4.712200165,-5.13462162,1
277,1060,3.445395231,-4.263009548,1
277,1076,2.845649004,-4.486546993,1
277,1092,2.562623739,-4.606636047,1
277,1108,2.359159231,-4.506796837,1
277,1124,3.000576019,-3.9803195,1
293,20,-0.882302165,-3.578845024,1
293,36,-0.1145780683,-4.347549438,1
293,52,0.553376615,-4.925026894,1
293,68,-0.4492527843,-5.604456425,1
293,84,-1.111336708,-6.011570454,1
293,100,-0.9747847319,-5.547878265,1
293,116,-0.8727034926,-4.215849876,1
293,132,0.2890689373,-5.843092442,1
293,148,1.162313223,-6.331771374,1
293,164,0.5445147157,-6.736323357,1
293,180,0.04143582284,-5.409689903,1
293,196,0.5168606043,-4.793119431,1
293,212,1.016087174,-4.372076035,1
293,228,0.922591567,-5.203598976,1
293,244,1.4021492,-5.716145992,1
293,260,1.557663679,-4.101993561,1
293,276,NaN,NaN,2
293,292,0.4014434218,-2.672604084,1
293,308,-0.5811840296,-4.549221992,1
293,324,1.153094411,-4.325506687,1
293,340,-0.1286232024,-4.923920155,1
293,356,-0.4951862395,-5.535910606,1
293,372,-0.9572049379,-7.336191654,1
293,388,-1.439187646,-7.492556095,1
293,404,NaN,NaN,2
293,420,-2.160292149,-5.223851204,1
293,436,-2.349915743,-5.048609734,1
293,452,-1.185673714,-4.721567154,1
293,468,0.4522535801,-4.208238125,1
293,484,0.5314356685,-4.917482376,1
293,500,0.1707919836,-6.129403591,1
293,516,0.7139669657,-5.407167435,1
293,532,1.643773556,-3.893258095,1
293,548,0.5886173248,-6.063307762,1
293,564,NaN,NaN,2
293,580,1.069046736,-8.364208221,1
293,596,-0.6154380441,-7.814483643,1
293,612,-2.569727421,-6.541686535,1
293,628,-4.49624157,-7.006711006,1
293,644,-4.786995888,-6.30227375,1
293,660,-3.336116076,-6.17832756,1
293,676,-2.456974506,-6.367576122,1
293,692,NaN,NaN,2
293,708,-0.54385674,-4.86783123,1
293,724,0.7341039181,-3.445346355,1
293,740,NaN,NaN,2
293,756,1.032787561,-4.782621384,1
293,772,2.013316393,-4.467110634,1
293,788,1.520547867,-4.614330769,1
293,804,1.058881044,-4.378592968,1
293,820,0.5527931452,-4.537382126,1
293,836,NaN,NaN,2
293,852,NaN,NaN,2
293,868,1.285662889,-3.658425331,1
293,884,NaN,NaN,2
293,900,NaN,NaN,2
293,916,1.91349864,-4.39399004,1
293,932,1.838864088,-4.120338917,1
293,948,1.514443636,-4.569502831,1
293,964,NaN,NaN,2
293,980,2.531251907,-3.696456909,1
293,996,4.42208147,-5.367077827,1
293,1012,5.833631516,-6.136978626,1
293,1028,5.410628319,-6.533535957,1
293,1044,3.534579992,-5.162283897,1
293,1060,3.101115942,-5.315783024,1
293,1076,3.164685011,-4.907473564,1
293,1092,2.662686348,-4.293489933,1
293,1108,2.326967478,-3.838497162,1
293,1124,3.463923693,-3.789409161,1
309,20,NaN,NaN,2
309,36,0.3007420301,-4.919967651,1
309,52,NaN,NaN,2
309,68,-0.4170805216,-5.722958088,1
309,84,-0.8511829376,-5.661703587,1
309,100,-0.6920992732,-6.357728481,1
309,116,-0.1366924644,-4.917838097,1
309,132,0.6531101465,-3.445001602,1
309,148,NaN,NaN,2
309,164,0.7278227806,-5.568482399,1
309,180,-0.1105342209,-4.252742767,1
309,196,NaN,NaN,2
309,212,NaN,NaN,2
309,228,0.7419922352,-4.563860416,1
309,244,1.616432667,-4.300836563,1
309,260,1.784555078,-3.253753662,1
309,276,1.255566478,-2.072912216,1
309,292,1.043900013,-1.587524414,1
309,308,1.230486155,-2.220190525,1
309,324,0.4677333236,-3.995030642,1
309,340,-0.2570823431,-6.237737656,1
309,356,NaN,NaN,2
309,372,-0.5230839849,-5.390158176,1
309,388,-0.7782306671,-6.682033062,1
309,404,-1.485714197,-6.040057659,1
309,420,-2.433576345,-5.015777588,1
309,436,NaN,NaN,2
309,452,-0.7468018532,-4.41582489,1
309,468,0.8856261969,-4.422908783,1
309,484,1.270058036,-4.80999136,1
309,500,1.600714922,-5.751494884,1
309,516,3.005348444,-5.270524979,1
309,532,NaN,NaN,2
309,548,NaN,NaN,2
309,564,3.03657341,-6.282846928,1
309,580,1.870515227,-7.790697575,1
309,596,-0.317271471,-7.521249771,1
309,612,NaN,NaN,2
309,628,-2.265092373,-7.548527718,1
309,644,-4.469452858,-7.96457386,1
309,660,-2.672437906,-7.895905495,1
309,676,-1.300008893,-7.037430763,1
309,692,-0.7720572948,-6.780093193,1
309,708,0.8499674797,-6.539420605,1
309,724,1.355802655,-5.072680473,1
309,740,1.17391777,-3.874922991,1
309,756,NaN,NaN,2
309,772,1.46212852,-3.943946123,1
309,788,1.313798904,-4.539597511,1
309,804,0.9945800304,-4.611450672,1
309,820,0.7901896238,-4.764885902,1
309,836,0.9215308428,-5.074496746,1
309,852,1.740688086,-5.824357986,1
309,868,1.898005247,-6.120178699,1
309,884,2.421272278,-5.0852108,1
309,900,NaN,NaN,2
309,916,2.43191123,-4.597724915,1
309,932,NaN,NaN,2
309,948,2.547398806,-4.821759701,1
309,964,2.958977699,-5.0954566,1
309,980,3.861756802,-5.242454052,1
309,996,5.109442711,-4.625893116,1
309,1012,6.131342411,-5.181738853,1
309,1028,6.357746124,-6.147341728,1
309,1044,4.417846203,-5.225187302,1
309,1060,3.882481575,-5.920122147,1
309,1076,4.167252541,-4.946833134,1
309,1092,2.969453335,-4.078077316,1
309,1108,2.556423903,-3.231961489,1
309,1124,4.398326874,-3.209544897,1
325,20,0.3909939528,-3.68577528,1
325,36,0.4339269698,-4.047379017,1
325,52,0.24541682,-4.822116375,1
325,68,-0.4049119353,-6.170284271,1
325,84,-0.7304060459,-5.114823341,1
325,100,-0.3293682337,-5.63672924,1
325,116,0.3032608628,-4.663043022,1
325,132,0.4026931524,-3.520225048,1
325,148,NaN,NaN,2
325,164,0.7730833888,-3.664654493,1
325,180,2.045333385,-2.719745636,1
325,196,0.9522551298,-2.627534866,1
325,212,1.250014067,-3.080388069,1
325,228,1.475117683,-3.309393406,1
325,244,1.93151927,-2.898284912,1
325,260,2.387759924,-1.753778696,1
325,276,2.177993059,-0.9558156729,1
325,292,2.527717113,-0.6215422153,1
325,308,2.218278885,-0.8093030453,1
325,324,0.8083455563,-3.051394224,1
325,340,NaN,NaN,2
325,356,NaN,NaN,2
325,372,NaN,NaN,2
325,388,0.1218286753,-5.57533884,1
325,404,-0.5087537766,-5.313020229,1
325,420,-1.005978823,-4.648901939,1
325,436,-1.826835155,-4.858368874,1
325,452,-0.4174436331,-4.73204565,1
325,468,1.542264581,-4.445616245,1
325,484,NaN,NaN,2
325,500,NaN,NaN,2
325,516,2.414470911,-6.70562458,1
325,532,4.044604778,-2.31039238,1
325,548,5.034603596,-2.58826828,1
325,564,4.400619984,-5.129768372,1
325,580,1.766620994,-7.284853935,1
325,596,-0.2053254843,-8.093103409,1
325,612,-0.2995386124,-7.882036209,1
325,628,-2.188616753,-8.120090485,1
325,644,-4.311485767,-8.663864136,1
325,660,-3.217109203,-8.702812195,1
325,676,-1.102360964,-7.788916588,1
325,692,NaN,NaN,2
325,708,NaN,NaN,2
325,724,1.290771842,-7.400043488,1
325,740,NaN,NaN,2
325,756,1.411579967,-5.070588589,1
325,772,1.351348877,-4.358173847,1
325,788,1.419487357,-4.986103058,1
325,804,1.073593974,-5.1948452,1
325,820,0.7075445652,-5.470426559,1
325,836,0.8784604073,-5.993748188,1
325,852,1.599570274,-6.438178062,1
325,868,1.751816988,-6.250793457,1
325,884,2.041520596,-5.580386639,1
325,900,1.959846258,-5.294344425,1
325,916,NaN,NaN,2
325,932,3.437786579,-4.36884594,1
325,948,3.486378908,-3.652553558,1
325,964,4.270390511,-5.637421131,1
325,980,4.973674297,-5.333930492,1
325,996,6.085613251,-4.439970016,1
325,1012,7.020664215,-4.752343655,1
325,1028,7.007910728,-5.609394073,1
325,1044,6.105517387,-5.473722935,1
325,1060,NaN,NaN,2
325,1076,4.668272972,-4.126441956,1
325,1092,2.389498711,-3.547449112,1
325,1108,2.748688698,-2.777271271,1
325,1124,NaN,NaN,2
341,20,-0.1741968989,-4.357339859,1
341,36,-0.5414786339,-4.212140083,1
341,52,NaN,NaN,2
341,68,-0.1426435709,-4.504213333,1
341,84,-0.248069495,-4.587909698,1
341,100,-0.5153837204,-4.556767464,1
341,116,0.5553800464,-3.321922064,1
341,132,0.3428528309,-2.773418665,1
341,148,-0.2435511351,-2.522573471,1
341,164,0.81926018,-2.194323063,1
341,180,NaN,NaN,2
341,196,2.049315453,-1.796398997,1
341,212,2.915444613,-1.623516798,1
341,228,3.018356323,-2.154971123,1
341,244,NaN,NaN,2
341,260,2.781787634,-1.572481394,1
341,276,2.328562498,-0.4769314528,1
341,292,2.142155409,-0.6808829308,1
341,308,1.772221327,-1.297945619,1
341,324,1.372556448,-2.356535196,1
341,340,0.8070288301,-3.750311613,1
341,356,NaN,NaN,2
341,372,NaN,NaN,2
341,388,1.513871431,-4.955069065,1
341,404,0.1703229547,-4.842782974,1
341,420,-1.368391275,-4.375304699,1
341,436,-0.9132671952,-4.436710358,1
341,452,0.2384176552,-5.233062267,1
341,468,0.7064717412,-5.097290516,1
341,484,NaN,NaN,2
341,500,2.120532036,-7.886461258,1
341,516,-1.633732915,-7.193546295,1
341,532,-3.154635906,-5.402583122,1
341,548,-3.452483177,-4.300048828,1
341,564,-3.349744081,-3.832848549,1
341,580,0.8281564713,-6.616422176,1
341,596,-3.782097816,-9.778467178,1
341,612,-4.54225111,-9.486444473,1
341,628,-5.119291306,-8.242537498,1
341,644,NaN,NaN,2
341,660,-2.81819725,-8.72961998,1
341,676,-1.044924259,-8.696456909,1
341,692,NaN,NaN,2
341,708,0.6901755929,-9.941454887,1
341,724,NaN,NaN,2
341,740,0.995511055,-8.475635529,1
341,756,1.096773863,-7.172273636,1
341,772,1.618102551,-7.239449501,1
