PIVlab, ASCII chart output - 26-Jul-2025
FRAME: 7, filenames: A:[7]MAX_Pos0014_TgUtrmcherry_K4K8Mutant-1.avi & B:[8]MAX_Pos0014_TgUtrmcherry_K4K8Mutant-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
181,148,-0.6760249734,-7.038487911,1
181,164,1.1792413,-7.591737747,1
181,180,1.428519487,-7.3543396,1
181,196,NaN,NaN,2
181,212,NaN,NaN,2
181,228,2.520702839,-9.226543427,1
181,244,0.466334641,-9.258850098,1
181,260,0.3221676946,-9.337489128,1
181,276,-0.09962913394,-9.526683807,1
181,292,-1.699510336,-9.5679245,1
181,308,-2.613786697,-9.406331062,1
181,324,-2.370503187,-9.546068192,1
181,340,-2.327473879,-10.25732422,1
181,356,-2.589742899,-11.24145412,1
181,372,-3.100711823,-11.1398344,1
181,388,-3.328891754,-9.221606255,1
181,404,-3.227876425,-8.561170578,1
181,420,-3.370826244,-8.624771118,1
181,436,-3.041358471,-8.857975006,1
181,452,NaN,NaN,2
181,468,-2.614904642,-6.351231098,1
181,484,NaN,NaN,2
181,500,-3.469276667,-4.210755348,1
181,516,NaN,NaN,2
181,532,-1.668235779,-4.349309921,1
181,548,-4.202794075,-4.265132904,1
181,564,-4.500161648,-3.260752916,1
181,580,-3.10860014,-2.67333293,1
181,596,-2.224668503,-3.184970617,1
181,612,-0.0959751606,-3.682982683,1
181,628,0.1881301999,-2.595458984,1
181,644,1.437791824,-2.656183243,1
181,660,0.2638404369,-1.354260206,1
181,676,-2.995643139,-0.855930686,1
181,692,-3.724733353,-1.2257061,1
181,708,-2.592106342,-1.547584057,1
181,724,-1.898652911,-2.066456318,1
181,740,-1.987523794,-2.113079309,1
181,756,-1.949994087,-2.340233326,1
181,772,-2.195569992,-2.810801744,1
181,788,-3.201106548,-3.740411043,1
181,804,NaN,NaN,2
181,820,-3.473589659,-2.79295063,1
181,836,-3.370019913,-2.12666297,1
181,852,NaN,NaN,2
181,868,NaN,NaN,2
181,884,-0.983304739,0.07514619827,1
181,900,-1.617803335,-2.581677914,1
181,916,-1.330869794,-3.087661982,1
181,932,-1.279018998,-2.530739784,1
181,948,-0.8465040922,-3.933643103,1
181,964,-0.9519537687,-4.941661358,1
181,980,-1.15223074,-4.398347855,1
181,996,-0.1029283404,-3.104655743,1
181,1012,0.05347794294,-2.727487326,1
181,1028,-1.35130775,-2.451594353,1
181,1044,0.4011949897,-2.263440132,1
181,1060,0.3956941962,-1.946958184,1
181,1076,NaN,NaN,2
181,1092,NaN,NaN,2
181,1108,0.7510870695,0.1797709763,1
181,1124,0.6381590366,-1.0319345,1
197,20,-0.4748153687,-0.8492083549,1
197,36,-0.329082191,0.08808159828,1
197,52,-0.7189533114,-1.619707108,1
197,68,-0.4355995059,-4.290102005,1
197,84,-0.353277117,-3.825099707,1
197,100,-0.09349662066,-3.94204855,1
197,116,0.3415602148,-7.011112213,1
197,132,1.014954448,-7.905573368,1
197,148,-0.1518110931,-7.641350746,1
197,164,0.4977840781,-7.454066277,1
197,180,NaN,NaN,2
197,196,NaN,NaN,2
197,212,1.893158317,-7.338767052,1
197,228,2.569839954,-7.48572731,1
197,244,1.195745468,-9.081530571,1
197,260,0.5309019089,-9.324528694,1
197,276,NaN,NaN,2
197,292,-0.6177148819,-9.078475952,1
197,308,-1.509713411,-8.846328735,1
197,324,NaN,NaN,2
197,340,-2.555971146,-9.658536911,1
197,356,-3.137523174,-10.08110619,1
197,372,-4.068024635,-10.19597816,1
197,388,-3.104976654,-9.827918053,1
197,404,NaN,NaN,2
197,420,-2.933022499,-8.844284058,1
197,436,-3.037842274,-9.102237701,1
197,452,NaN,NaN,2
197,468,-1.492275238,-7.101787567,1
197,484,-1.412572622,-6.009876251,1
197,500,-4.008099079,-5.349776268,1
197,516,NaN,NaN,2
197,532,-1.275794506,-4.371037483,1
197,548,-2.716687679,-3.713261843,1
197,564,-3.357401371,-4.287308216,1
197,580,-2.215923071,-4.806436062,1
197,596,-0.6335644722,-3.465142727,1
197,612,-0.3840535879,-1.870530844,1
197,628,-0.7357012033,-1.555438399,1
197,644,-0.6076156497,-1.604942322,1
197,660,-1.829558015,-1.976551533,1
197,676,-2.968726397,-1.890494704,1
197,692,-2.854278088,-1.448433161,1
197,708,-1.712844968,-1.293204665,1
197,724,-1.170787334,-0.9060308933,1
197,740,-1.964132905,-1.214830637,1
197,756,-2.284523726,-2.108613968,1
197,772,NaN,NaN,2
197,788,-2.196644068,-3.342676163,1
197,804,-2.367382765,-3.922628403,1
197,820,-2.556577206,-2.439477682,1
197,836,-2.537879467,-1.925680876,1
197,852,-1.896651268,-3.54090333,1
197,868,NaN,NaN,2
197,884,-1.558546782,-1.062432408,1
197,900,-1.204950571,-1.983946919,1
197,916,-1.076567173,-2.407994747,1
197,932,NaN,NaN,2
197,948,-1.337543488,-2.434082508,1
197,964,NaN,NaN,2
197,980,NaN,NaN,2
197,996,0.04675686359,-2.407361031,1
197,1012,-0.2022417188,-2.038048744,1
197,1028,-1.035007954,-1.485771298,1
197,1044,-0.1517934501,-1.425762534,1
197,1060,0.3092128336,-2.030086994,1
197,1076,0.3343831599,-0.2022963762,1
197,1092,NaN,NaN,2
197,1108,0.5253325701,1.273343682,1
197,1124,0.6153700352,0.2779093981,1
213,20,NaN,NaN,2
213,36,NaN,NaN,2
213,52,NaN,NaN,2
213,68,0.2182306051,-4.907189369,1
213,84,0.06012788415,-4.29775095,1
213,100,0.1186832488,-5.03258419,1
213,116,NaN,NaN,2
213,132,0.7401382923,-7.22012043,1
213,148,0.3225643635,-7.452017307,1
213,164,0.4306888282,-7.212040424,1
213,180,0.8136108518,-6.72252655,1
213,196,1.683219194,-7.283865452,1
213,212,1.890737772,-7.422634125,1
213,228,2.364402533,-6.898945332,1
213,244,1.790579319,-8.366697311,1
213,260,1.137533665,-9.174449921,1
213,276,NaN,NaN,2
213,292,-0.2972802818,-8.685759544,1
213,308,-1.114509344,-8.485930443,1
213,324,-1.758120537,-8.395105362,1
213,340,-2.210553646,-9.535682678,1
213,356,-2.842621565,-10.65480995,1
213,372,-3.767081261,-10.13966846,1
213,388,-3.758060455,-10.29584694,1
213,404,-3.14442873,-9.901981354,1
213,420,-2.587620974,-9.858161926,1
213,436,-2.617523909,-10.37425327,1
213,452,-0.7395460606,-10.24048805,1
213,468,-0.224034667,-8.529275894,1
213,484,-0.5947654247,-7.063008308,1
213,500,-2.500578403,-5.994389057,1
213,516,-3.309369087,-5.036842346,1
213,532,-2.05217886,-4.151694298,1
213,548,-1.517628193,-4.119273186,1
213,564,-0.7910895944,-5.068443298,1
213,580,-0.4610563517,-5.553943157,1
213,596,NaN,NaN,2
213,612,NaN,NaN,2
213,628,-1.406253695,-2.946373463,1
213,644,-2.079667568,-2.69789505,1
213,660,-3.15233469,-3.42851162,1
213,676,-4.379638672,-3.265567064,1
213,692,-2.41693449,-2.126750708,1
213,708,NaN,NaN,2
213,724,NaN,NaN,2
213,740,-1.109164953,-0.9981536269,1
213,756,-1.882621765,-1.932764649,1
213,772,-2.15460825,-2.541684628,1
213,788,NaN,NaN,2
213,804,-2.272547245,-3.882776976,1
213,820,-2.069961548,-2.191475153,1
213,836,-2.001631737,-1.943523765,1
213,852,-1.678796291,-2.129231215,1
213,868,-1.704190612,-2.076071501,1
213,884,-1.385131955,-1.904833794,1
213,900,-0.9763148427,-1.757342458,1
213,916,-1.065750122,-2.383308172,1
213,932,-1.027829647,-2.359205246,1
213,948,-2.32413435,-2.694063425,1
213,964,-2.699033737,-2.461978912,1
213,980,NaN,NaN,2
213,996,-1.769004822,-1.025291443,1
213,1012,-0.8107629418,-1.210129499,1
213,1028,-0.8731719851,-0.6493666172,1
213,1044,-0.3206490278,-0.7529628277,1
213,1060,0.3199310303,-0.7754746675,1
213,1076,0.46429649,-0.266520232,1
213,1092,0.3808892071,0.8873067498,1
213,1108,0.2653398514,0.6646983027,1
213,1124,0.6793890595,1.031401396,1
229,20,-0.1662378609,-6.107419968,1
229,36,-0.6815907955,-6.937622547,1
229,52,-1.336675882,-6.316849709,1
229,68,-0.9540948272,-5.389888287,1
229,84,-0.5440999866,-5.185428619,1
229,100,-0.2838670313,-5.669305801,1
229,116,0.340308845,-6.873159409,1
229,132,0.5575944781,-6.997238636,1
229,148,0.274206996,-6.896262646,1
229,164,0.06362868845,-7.015263557,1
229,180,0.279535979,-7.424723625,1
229,196,NaN,NaN,2
229,212,1.676845908,-7.001268864,1
229,228,1.372666121,-6.818824291,1
229,244,1.341524243,-7.756605148,1
229,260,1.449939251,-9.055801392,1
229,276,0.2955132723,-8.60607338,1
229,292,-0.1410183012,-8.16372776,1
229,308,-0.4998481274,-7.4427948,1
229,324,-0.6656165123,-8.22075367,1
229,340,-1.626796961,-9.530109406,1
229,356,-2.894839287,-10.15001583,1
229,372,-3.599966049,-10.04163551,1
229,388,-4.018567562,-10.11609268,1
229,404,-4.005607605,-9.659626007,1
229,420,-3.352006435,-9.300065994,1
229,436,-2.255844831,-9.516563416,1
229,452,-1.453021646,-9.555557251,1
229,468,NaN,NaN,2
229,484,-0.3064184189,-6.938431263,1
229,500,-1.358501911,-5.698081017,1
229,516,NaN,NaN,2
229,532,-2.327457905,-3.501250029,1
229,548,-0.9488012195,-3.840916157,1
229,564,-0.2441468239,-5.414272308,1
229,580,-0.06953412294,-5.730570793,1
229,596,NaN,NaN,2
229,612,-3.830389261,-3.817611694,1
229,628,-3.244019508,-3.854637623,1
229,644,-3.585417747,-4.043450356,1
229,660,-3.986535788,-4.274073601,1
229,676,-3.618422747,-4.240535736,1
229,692,NaN,NaN,2
229,708,0.6795167327,-2.689642429,1
229,724,0.5636026263,-0.7355513573,1
229,740,-0.3230423927,-0.2659774423,1
229,756,-1.799986362,-0.984602809,1
229,772,-2.116799831,-1.960911989,1
229,788,-2.143204689,-2.438039303,1
229,804,NaN,NaN,2
229,820,NaN,NaN,2
229,836,-2.146327972,-2.408718824,1
229,852,-1.752830267,-1.911358833,1
229,868,-2.055937529,-0.9369949698,1
229,884,-1.500957966,-1.13568449,1
229,900,-0.4317929149,-2.019735336,1
229,916,-0.4349421263,-3.331979036,1
229,932,-0.8480711579,-4.076506615,1
229,948,-1.858938336,-3.546592236,1
229,964,NaN,NaN,2
229,980,NaN,NaN,2
229,996,-2.161012173,-1.163176894,1
229,1012,-0.6294255257,-0.5044577122,1
229,1028,-0.3054639399,-0.6318528056,1
229,1044,0.2524556518,-0.619576335,1
229,1060,1.101420879,-0.6257517934,1
229,1076,1.093297243,-1.061856985,1
229,1092,0.7334210277,-0.6480861306,1
229,1108,0.492680192,-0.9615159631,1
229,1124,0.6531788707,0.3120982945,1
245,20,NaN,NaN,2
245,36,-1.04491806,-6.588682652,1
245,52,-1.787918448,-6.438350201,1
245,68,-2.006450176,-5.86978817,1
245,84,-0.9458856583,-5.924674511,1
245,100,-0.0523988381,-5.942162991,1
245,116,0.2575009763,-6.402185917,1
245,132,0.1934531033,-6.801628113,1
245,148,-0.1636258364,-6.700820923,1
245,164,-0.02703647316,-6.888873577,1
245,180,0.4447419643,-6.994465351,1
245,196,1.045648575,-6.393563747,1
245,212,1.880524397,-6.159974575,1
245,228,1.292649388,-6.038141251,1
245,244,1.708705664,-6.858337879,1
245,260,2.007406712,-7.81466198,1
245,276,0.790800631,-7.547778606,1
245,292,0.5988336802,-7.836203575,1
245,308,0.3813853562,-6.982904911,1
245,324,-0.07730466127,-7.29853344,1
245,340,-1.003037453,-8.577757835,1
245,356,-2.858479023,-9.706678391,1
245,372,-3.398733854,-9.991602898,1
245,388,-3.833058596,-9.885418892,1
245,404,-4.074478626,-8.954565048,1
245,420,-3.032530785,-8.261371613,1
245,436,-1.785320997,-7.766281128,1
245,452,-1.904007435,-7.975891113,1
245,468,-1.3038975,-7.426843643,1
245,484,0.127910018,-6.139334202,1
245,500,-0.4780182242,-5.381326199,1
245,516,-2.015218258,-4.4506464,1
245,532,-1.377091765,-3.633388996,1
245,548,-1.336157918,-3.640243053,1
245,564,-0.003849506378,-5.201048374,1
245,580,-0.5518116355,-5.603402615,1
245,596,-2.216923475,-4.86337471,1
245,612,-4.687405586,-4.299625874,1
245,628,NaN,NaN,2
245,644,-3.857393503,-5.415365219,1
245,660,-3.156601906,-4.212091923,1
245,676,-2.032140732,-3.382519484,1
245,692,-0.6940829754,-2.255393982,1
245,708,0.236361295,-2.076694489,1
245,724,-0.1475301385,-0.8456382751,1
245,740,-0.9391358495,-0.3860613704,1
245,756,-1.705080986,-0.7923542261,1
245,772,NaN,NaN,2
245,788,-1.83109045,-2.748753071,1
245,804,-2.502635002,-4.021168709,1
245,820,NaN,NaN,2
245,836,-2.128705502,-4.33880043,1
245,852,-1.632509351,-3.047408819,1
245,868,-1.649957895,-1.293194771,1
245,884,NaN,NaN,2
245,900,-0.9147520661,-2.430016518,1
245,916,NaN,NaN,2
245,932,NaN,NaN,2
245,948,-0.8141157627,-3.70101738,1
245,964,-1.923288345,-1.686820626,1
245,980,-0.9382184744,-1.284391165,1
245,996,0.01671476662,-1.160722256,1
245,1012,0.5111412406,-0.4414283037,1
245,1028,1.220235825,-0.6364796162,1
245,1044,1.006969333,-0.6832607985,1
245,1060,1.362604856,-0.7909560204,1
245,1076,1.625663996,-0.7880982757,1
245,1092,1.451804161,-0.5866987705,1
245,1108,1.398481011,-0.7986934781,1
245,1124,NaN,NaN,2
261,20,NaN,NaN,2
261,36,-0.9214364886,-7.149673462,1
261,52,-1.628703475,-6.602556229,1
261,68,-2.277412891,-7.024672031,1
261,84,-1.039095998,-6.520997524,1
261,100,-0.07497805357,-6.300488472,1
261,116,0.2617325485,-6.426394463,1
261,132,0.1563913822,-6.349750519,1
261,148,0.001729428768,-6.085994244,1
261,164,0.4082328975,-6.126777172,1
261,180,0.3423407376,-5.832484245,1
261,196,NaN,NaN,2
261,212,NaN,NaN,2
261,228,3.119878531,-5.636948109,1
261,244,2.234173059,-5.744391918,1
261,260,NaN,NaN,2
261,276,1.27484107,-6.727321625,1
261,292,1.26291585,-7.205800056,1
261,308,NaN,NaN,2
261,324,0.2006185651,-6.531445503,1
261,340,-0.410422802,-7.664476871,1
261,356,-0.9975503683,-9.154261589,1
261,372,-2.129037857,-9.525686264,1
261,388,-3.559888363,-9.388237,1
261,404,-4.071547985,-8.418838501,1
261,420,-3.290537834,-7.623385906,1
261,436,-2.292179585,-7.162864685,1
261,452,-1.352028847,-7.217364788,1
261,468,-0.3913258016,-6.055364609,1
261,484,-0.007821291685,-5.865498066,1
261,500,-0.5439751744,-5.376369953,1
261,516,-1.04163754,-6.25741291,1
261,532,-1.753868341,-4.156088829,1
261,548,-2.463724136,-3.967553139,1
261,564,NaN,NaN,2
261,580,NaN,NaN,2
261,596,-2.118997574,-4.915041447,1
261,612,-3.09853363,-3.119393826,1
261,628,-3.449503422,-3.270874262,1
261,644,-2.886603117,-5.157824516,1
261,660,-1.495160699,-3.556480885,1
261,676,-0.0332224369,-1.567831993,1
261,692,3.060908556,-0.547121048,1
261,708,NaN,NaN,2
261,724,-0.3287875652,-0.5266822577,1
261,740,-1.222634673,-0.7211526632,1
261,756,NaN,NaN,2
261,772,-2.010268211,-4.245648861,1
261,788,-1.909478903,-5.060406208,1
261,804,-2.615422964,-5.551921368,1
261,820,NaN,NaN,2
261,836,-2.832614422,-3.742818594,1
261,852,-1.494568944,-2.502693653,1
261,868,-0.7788357735,-2.099505424,1
261,884,-0.9400321841,-2.288106441,1
261,900,-0.8111970425,-2.716579199,1
261,916,-0.4220375717,-3.207094669,1
261,932,0.350012064,-3.3938241,1
261,948,0.2867941856,-2.441761732,1
261,964,0.1982139349,-1.155076265,1
261,980,0.3906576037,-0.7112114429,1
261,996,0.6248025894,-0.8600622416,1
261,1012,NaN,NaN,2
261,1028,1.570204258,-0.6581295729,1
261,1044,1.264705777,-1.027834535,1
261,1060,NaN,NaN,2
261,1076,NaN,NaN,2
261,1092,1.675354719,-0.1599724293,1
261,1108,1.986057997,-0.2631331682,1
261,1124,1.291411638,-0.5365524292,1
277,20,-1.83299017,-5.836563587,1
277,36,-2.089009523,-7.300404549,1
277,52,-2.502112389,-6.788628101,1
277,68,-2.658915997,-6.568549633,1
277,84,NaN,NaN,2
277,100,-0.5873930454,-6.28294754,1
277,116,0.3013035059,-6.404878616,1
277,132,0.7524188161,-6.585571289,1
277,148,0.457460463,-6.082080364,1
277,164,0.5103417039,-5.815643311,1
277,180,0.2675139308,-6.183868885,1
277,196,NaN,NaN,2
277,212,NaN,NaN,2
277,228,-0.5769145489,-3.632965565,1
277,244,-0.4736299515,-4.968560219,1
277,260,0.136416316,-5.91227293,1
277,276,1.5070858,-5.867145538,1
277,292,1.946790218,-5.097960472,1
277,308,0.8749887943,-5.185484886,1
277,324,0.1578495204,-5.977947235,1
277,340,0.06137879193,-7.353077888,1
277,356,-0.3100687861,-8.367351532,1
277,372,-1.234320164,-9.250980377,1
277,388,-2.497420073,-9.693742752,1
277,404,-3.584818125,-8.716666222,1
277,420,-3.563695669,-7.630348682,1
277,436,-2.643625498,-7.63727808,1
277,452,-1.372721434,-8.366788864,1
277,468,-0.126348123,-5.120226383,1
277,484,-0.3462471962,-5.717922688,1
277,500,-0.8086266518,-5.494336128,1
277,516,-1.625096798,-5.003311634,1
277,532,-2.626768351,-4.125349522,1
277,548,-3.614172935,-3.902747631,1
277,564,-4.624215126,-4.885346413,1
277,580,-3.205985785,-5.718916416,1
277,596,-1.855373144,-5.213932037,1
277,612,-0.9340711832,-3.566711903,1
277,628,-2.163696527,-2.642850399,1
277,644,-1.78767705,-3.502108574,1
277,660,-0.7315810323,-2.53130722,1
277,676,1.268704295,-0.02152311802,1
277,692,NaN,NaN,2
277,708,NaN,NaN,2
277,724,-0.3843986392,-0.8871911764,1
277,740,-0.2270869017,-0.9999431968,1
277,756,-0.699873805,-0.9974457026,1
277,772,NaN,NaN,2
277,788,-2.204973221,-5.112471581,1
277,804,-2.105342388,-5.511230469,1
277,820,-2.232368708,-5.107017517,1
277,836,-1.243587732,-3.835510254,1
277,852,-0.2365202904,-2.98169136,1
277,868,-0.1115589738,-2.694839001,1
277,884,-1.170984387,-3.312271118,1
277,900,-0.4924188554,-2.852953672,1
277,916,-0.3513352871,-2.283091545,1
277,932,0.04637509584,-2.424514055,1
277,948,0.6216369867,-2.095858574,1
277,964,0.9752671719,-1.307263851,1
277,980,0.7377904058,-0.5317450762,1
277,996,0.07294905186,-0.4962801337,1
277,1012,0.07914668322,-0.199804157,1
277,1028,0.6112468243,-0.2938038409,1
277,1044,0.9847751856,-0.4879584312,1
277,1060,1.927332282,-0.5155571103,1
277,1076,2.251667976,-0.7021093369,1
277,1092,1.92066884,-0.9144342542,1
277,1108,1.812166214,-0.2368268669,1
277,1124,1.520058155,-0.4931088686,1
293,20,NaN,NaN,2
293,36,-3.446867943,-5.928828239,1
293,52,-2.939780235,-6.0387187,1
293,68,-2.36489892,-5.695932865,1
293,84,NaN,NaN,2
293,100,-0.7532566786,-5.738070011,1
293,116,0.3461534977,-5.807352066,1
293,132,0.4511782527,-6.610348225,1
293,148,NaN,NaN,2
293,164,0.6465539932,-5.818731308,1
293,180,0.06316846609,-5.191569805,1
293,196,-0.234613955,-4.899720669,1
293,212,-1.756597996,-2.948221922,1
293,228,NaN,NaN,2
293,244,-1.375748158,-3.88338232,1
293,260,0.4033589363,-4.969459534,1
293,276,2.365620613,-5.358628273,1
293,292,2.419521332,-4.453248978,1
293,308,1.276451826,-4.41242981,1
293,324,0.3858266473,-5.313541412,1
293,340,0.341526866,-7.164962292,1
293,356,0.197814703,-8.125015259,1
293,372,-0.3000369072,-8.962800026,1
293,388,-1.344599843,-9.683058739,1
293,404,-2.972447395,-9.003048897,1
293,420,-4.015252113,-7.73163414,1
293,436,-3.854329348,-7.852568626,1
293,452,-1.941369772,-7.281670094,1
293,468,0.2134226859,-4.835968971,1
293,484,-0.118845731,-6.673658371,1
293,500,-0.4695868492,-6.383944511,1
293,516,-2.646741867,-5.391089439,1
293,532,-3.572026014,-4.408009529,1
293,548,-3.98081398,-4.811763763,1
293,564,-4.572142601,-5.824897766,1
293,580,-3.422738075,-5.60463953,1
293,596,-1.590193748,-4.79529953,1
293,612,NaN,NaN,2
293,628,-1.312465429,-1.971940279,1
293,644,-0.8496025801,-2.218227863,1
293,660,-0.1224805713,-1.884126663,1
293,676,0.6074025631,0.7301389575,1
293,692,2.129773855,0.6647031307,1
293,708,1.92447114,0.6027444601,1
293,724,NaN,NaN,2
293,740,-1.468353748,-1.84115243,1
293,756,-2.365441799,-3.078874588,1
293,772,NaN,NaN,2
293,788,-1.935857773,-4.299273491,1
293,804,-2.319869518,-5.749116898,1
293,820,-1.366789103,-4.760057926,1
293,836,NaN,NaN,2
293,852,0.7169678211,-3.610627651,1
293,868,0.3435083628,-2.603285074,1
293,884,-0.2015197873,-2.335252285,1
293,900,-0.4985121191,-1.890918732,1
293,916,0.1788713634,-1.854005456,1
293,932,0.2963989377,-1.488180161,1
293,948,0.6331124902,-1.778067589,1
293,964,0.571903944,-0.6229230165,1
293,980,0.6736272573,-0.8286247253,1
293,996,0.3108997643,-0.9063109159,1
293,1012,0.001234978437,-0.5546682477,1
293,1028,NaN,NaN,2
293,1044,0.8813202381,-0.1657712162,1
293,1060,1.679094791,-0.2998723388,1
293,1076,1.961550117,-0.4395801425,1
293,1092,1.960942149,-0.5941819549,1
293,1108,1.813881636,-0.06629431248,1
293,1124,NaN,NaN,2
309,20,NaN,NaN,2
309,36,-1.879222393,-6.138286591,1
309,52,-2.933912754,-5.811472416,1
309,68,NaN,NaN,2
309,84,0.06690278649,-6.306750774,1
309,100,-0.588984251,-6.03815937,1
309,116,0.1143838242,-5.686239719,1
309,132,0.3637905121,-4.889430523,1
309,148,0.348662734,-4.632026672,1
309,164,0.6020976901,-4.680599689,1
309,180,0.1301574707,-4.000608444,1
309,196,-0.2799386382,-3.413720608,1
309,212,-0.5702320337,-2.372511148,1
309,228,1.141712427,-2.257198811,1
309,244,NaN,NaN,2
309,260,NaN,NaN,2
309,276,2.875550747,-5.097890854,1
309,292,2.484019995,-4.499567509,1
309,308,2.425600529,-3.727892876,1
309,324,1.779316664,-4.166278362,1
309,340,1.568503499,-6.308773994,1
309,356,1.333991766,-7.854619026,1
309,372,0.3457713425,-8.674612045,1
309,388,-0.4423253536,-9.136651039,1
309,404,-2.087457895,-8.475410461,1
309,420,-3.803391218,-7.24464941,1
309,436,-3.664908409,-7.220589638,1
309,452,-3.575343609,-7.380215645,1
309,468,-0.1584145427,-5.087224007,1
309,484,NaN,NaN,2
309,500,0.7449264526,-6.397073746,1
309,516,-3.838303566,-5.42233181,1
309,532,-4.31319809,-4.595943928,1
309,548,-3.67963028,-4.55618763,1
309,564,-3.568696976,-4.654022694,1
309,580,-2.433742046,-5.10902071,1
309,596,-0.7818026543,-5.295161247,1
309,612,-1.478697062,-3.159015894,1
309,628,NaN,NaN,2
309,644,-1.455940127,-2.839379072,1
309,660,-0.8597179651,-1.876942873,1
309,676,-0.5559090376,-0.5290135741,1
309,692,0.3755563796,0.4860579669,1
309,708,0.5174125433,0.06870044768,1
309,724,-0.6480467916,-0.2720687985,1
309,740,-1.979690194,-2.187637329,1
309,756,-3.692762852,-3.84926486,1
309,772,-2.284945965,-4.432134151,1
309,788,-1.229760051,-5.459580421,1
309,804,-1.549694538,-6.084076881,1
309,820,-1.290369034,-4.802629948,1
309,836,-0.1955082268,-3.812611103,1
309,852,0.2522431612,-2.946379423,1
309,868,-0.2397592515,-2.304505825,1
309,884,-0.6323738694,-1.198092341,1
309,900,0.07514560223,-0.9572147131,1
309,916,0.8729549646,-0.7830337286,1
309,932,1.03286159,-1.388623714,1
309,948,1.459866762,-1.987571001,1
309,964,1.611899137,-0.2300183475,1
309,980,NaN,NaN,2
309,996,3.028133392,-0.6585970521,1
309,1012,1.292893648,-0.8253098726,1
309,1028,0.6753951907,-0.5575509071,1
309,1044,0.8977770805,-0.1336480379,1
309,1060,1.387844086,-0.2741389871,1
309,1076,1.666377783,-0.5397393703,1
309,1092,2.102887154,-0.3446383476,1
309,1108,2.417183399,0.3824674487,1
309,1124,2.195347071,1.628660679,1
325,20,-2.328624249,-6.302182198,1
325,36,-1.725546479,-7.234174252,1
325,52,-0.2920901179,-5.557716846,1
325,68,0.5797435045,-6.736764908,1
325,84,-0.2232432663,-6.186664104,1
325,100,-0.4363991618,-6.110526562,1
325,116,0.2153037786,-5.469151974,1
325,132,0.1723275185,-4.146769047,1
325,148,0.2915780544,-3.348821878,1
325,164,0.2032924592,-3.184725046,1
325,180,-0.01795589924,-3.134575367,1
325,196,1.330447674,-3.158416271,1
325,212,1.350526214,-2.811894178,1
325,228,1.671208143,-2.092889309,1
325,244,1.992716312,-2.162952423,1
325,260,3.170727491,-3.518636703,1
325,276,4.061832428,-5.245172024,1
325,292,3.465858459,-5.369216442,1
325,308,3.492463827,-3.332773685,1
325,324,2.270828485,-3.051972866,1
325,340,1.966055393,-5.341074944,1
325,356,1.070719361,-7.467866421,1
325,372,0.8060711026,-8.161771774,1
325,388,0.2707406282,-8.274704933,1
325,404,-0.7064976692,-7.724687576,1
325,420,-2.428807497,-6.897670746,1
325,436,-5.150151253,-7.856363297,1
325,452,-5.467359066,-8.292472839,1
325,468,-0.3777116537,-4.652455807,1
325,484,0.2416813672,-5.327244282,1
325,500,-0.6893812418,-5.417740822,1
325,516,-2.689145565,-5.579856873,1
325,532,-4.26927042,-5.044874668,1
325,548,-4.406663418,-4.710593224,1
325,564,-3.027610779,-4.542291641,1
325,580,-1.817101717,-4.949418068,1
325,596,0.03116488457,-5.265293121,1
325,612,NaN,NaN,2
325,628,NaN,NaN,2
325,644,0.9797366858,-4.047076225,1
325,660,0.1718671918,-2.35621047,1
325,676,-0.2197412252,-0.7850364447,1
325,692,0.4537348151,0.3750270605,1
325,708,0.4169538021,-0.2004007548,1
325,724,NaN,NaN,2
325,740,-1.23622179,-2.06404376,1
325,756,-1.425114155,-3.348091125,1
325,772,-1.082797766,-5.070928574,1
325,788,-0.1444370747,-6.280711174,1
325,804,NaN,NaN,2
325,820,NaN,NaN,2
325,836,-0.8198415041,-4.220379829,1
325,852,0.2911638618,-3.036518097,1
325,868,-0.1756805032,-1.587944031,1
325,884,0.04047572613,-0.583866179,1
325,900,1.497752547,-0.1746972799,1
325,916,NaN,NaN,2
325,932,2.325603724,-2.977627277,1
325,948,2.319315672,-1.941437721,1
325,964,3.690054655,-0.7327241302,1
325,980,3.920488596,-0.3856532872,1
325,996,2.697092533,-0.327179879,1
325,1012,2.595651388,-0.3499640524,1
325,1028,2.157551289,-0.6821244359,1
325,1044,1.544594646,-0.6304801702,1
325,1060,1.151029825,-0.6361963749,1
325,1076,1.331263781,-1.06518352,1
325,1092,2.293496609,-0.9798529148,1
325,1108,NaN,NaN,2
325,1124,3.21987915,0.2842631936,1
341,20,-1.058098912,-5.464583397,1
341,36,-0.4594632685,-5.701176643,1
341,52,NaN,NaN,2
341,68,0.3598510027,-6.472835541,1
341,84,NaN,NaN,2
341,100,-0.06668955088,-6.125725269,1
341,116,-0.05303892493,-5.183067799,1
341,132,0.03070732579,-3.925639153,1
341,148,0.2430582792,-3.313987255,1
341,164,-0.3443817198,-3.004734755,1
341,180,-0.4031201899,-2.494274616,1
341,196,NaN,NaN,2
341,212,2.122260809,-2.465643883,1
341,228,1.436076999,-1.905201554,1
341,244,2.423526525,-1.915474176,1
341,260,2.295119047,-2.659836054,1
341,276,NaN,NaN,2
341,292,NaN,NaN,2
341,308,3.435523033,-6.17681694,1
341,324,2.686084509,-4.039637089,1
341,340,2.061816454,-5.005429268,1
341,356,NaN,NaN,2
