PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 9, filenames: A:[9]MAX_TimeSrs018_TgUtrmcherry_Controll.avi & B:[10]MAX_TimeSrs018_TgUtrmcherry_Controll.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
1103,321,-2.99268055,2.336877108,1
1103,353,-2.087919474,3.437356472,1
1103,385,-2.58459568,5.301870346,1
1103,417,-3.24075985,6.805024624,1
1103,449,-2.355507851,5.761750698,1
1103,481,-2.419016361,4.647134781,1
1103,513,-2.091780663,2.934246063,1
1103,545,-2.045397282,3.054803848,1
1103,577,-1.847174168,4.799185753,1
1103,609,-1.9906075,4.715277195,1
1103,641,-2.534537315,3.871527672,1
1103,673,-2.631944895,2.658932209,1
1103,705,-2.569855213,1.823628426,1
1103,737,-2.546935081,0.6485395432,1
1103,769,-2.134194851,0.1978187561,1
1103,801,-0.5478262901,-0.0470635891,1
1103,833,0.2892177105,1.359429121,1
1103,865,-1.439805746,1.788661242,1
1103,897,-1.454329252,-0.1300527453,1
1103,929,-0.7678747177,-0.7072674632,1
1103,961,0.1819360256,-0.5067607164,1
1103,993,-0.2866131067,-0.2439523339,1
1103,1025,-0.3974175453,0.1957755685,1
1103,1057,0.1420304775,0.4904128313,1
1103,1089,0.1011388302,-0.02276980877,1
1103,1121,0.1446423531,-0.09401082993,1
1103,1153,-15.10446262,-3.017580032,1
1103,1185,2.163963079,-6.944225788,1
1103,1217,2.023291826,-7.948748589,1
1103,1249,1.157715559,-7.899731636,1
1103,1281,-2.368309498,-5.822363377,1
1103,1313,-5.468829155,-8.47003746,1
1103,1345,-4.860048294,-8.808206558,1
1103,1377,-5.067996502,-8.022716522,1
1103,1409,1.025464773,-3.703558922,1
1103,1441,1.428370476,-3.633836269,1
1103,1473,2.414727449,-7.160194874,1
1103,1505,4.335130692,-8.050431252,1
1103,1537,2.255318642,-7.907051563,1
1103,1569,1.958426476,-7.928574085,1
1103,1601,1.985044003,-7.866772175,1
1103,1633,1.442733407,-6.838725567,1
1103,1665,1.205953002,-6.107669353,1
1103,1697,2.228490114,-7.950409412,1
1103,1729,2.577569008,-7.272859097,1
1103,1761,3.264829636,-6.937582016,1
1103,1793,3.278882504,-7.491882801,1
1103,1825,2.737551689,-6.790986538,1
1103,1857,2.28821373,-4.979657173,1
1103,1889,0.8101713657,-3.131789923,1
1103,1921,0.733066082,-1.690796614,1
1103,1953,0.7899819016,-0.8949098587,1
1103,1985,0.4135569334,-1.249315262,1
1103,2017,-0.8258484602,-0.882294178,1
1135,33,-3.656872749,0.969024539,1
1135,65,-3.721035719,2.714715719,1
1135,97,-3.871121407,3.87631321,1
1135,129,-4.320225239,4.826795578,1
1135,161,-4.677740097,3.125852108,1
1135,193,-4.148180962,1.962507486,1
1135,225,-4.167987347,3.711690426,1
1135,257,-4.462917805,4.184740067,1
1135,289,-3.694493771,3.794570923,1
1135,321,-3.327485085,3.678196192,1
1135,353,-2.866735697,3.85956955,1
1135,385,-3.66467905,5.744441986,1
1135,417,-4.575650215,7.56712532,1
1135,449,-4.785015583,6.250228405,1
1135,481,-4.504591942,4.87094593,1
1135,513,-3.561722279,2.747993946,1
1135,545,-4.667960644,2.133583069,1
1135,577,-4.745985985,4.982867241,1
1135,609,-6.56261301,7.301366329,1
1135,641,-6.230602741,7.242656708,1
1135,673,-4.666441917,1.45620656,1
1135,705,-4.507230759,-1.599315166,1
1135,737,-5.37072134,0.9908869267,1
1135,769,-5.4199543,2.017083406,1
1135,801,-3.677933216,2.354630232,1
1135,833,-3.087964058,2.410445452,1
1135,865,-2.716402054,1.566561103,1
1135,897,-2.122076988,0.401827544,1
1135,929,-0.4046446085,-0.3336141706,1
1135,961,0.00978179276,-0.2354899645,1
1135,993,-0.1416979581,0.08933001757,1
1135,1025,0.04406547546,-0.09266994894,1
1135,1057,0.3181042671,0.2831879258,1
1135,1089,0.4326994419,0.5405532718,1
1135,1121,2.253318548,-1.003814936,1
1135,1153,1.866253853,-2.779862404,1
1135,1185,1.709830523,-6.032043457,1
1135,1217,1.107754469,-7.562765598,1
1135,1249,-0.4926688671,-7.652545452,1
1135,1281,-6.177284718,-6.158287525,1
1135,1313,-4.999382973,-7.675917625,1
1135,1345,0.129450798,-9.448598862,1
1135,1377,2.159515858,-9.224141121,1
1135,1409,3.276469469,-6.452210903,1
1135,1441,2.109668493,-5.610514164,1
1135,1473,1.862888455,-7.336199284,1
1135,1505,2.045277357,-8.01811409,1
1135,1537,0.9150452614,-7.79282999,1
1135,1569,1.735226035,-7.560245037,1
1135,1601,1.995711327,-7.150821686,1
1135,1633,0.1761356592,-6.149159431,1
1135,1665,-1.584823251,-6.391901016,1
1135,1697,-0.1492350101,-7.359070778,1
1135,1729,1.481701255,-5.951069832,1
1135,1761,2.062449932,-6.197829247,1
1135,1793,2.690633059,-6.227534294,1
1135,1825,3.318789959,-5.547761917,1
1135,1857,4.307188034,-4.008779526,1
1135,1889,3.20619154,-3.359470367,1
1135,1921,1.458839893,-2.157959938,1
1135,1953,0.9512045979,-0.5290619731,1
1135,1985,-0.05291198194,-0.7228909731,1
1135,2017,-0.837417841,-1.618700504,1
1167,33,-6.238962173,1.614070177,1
1167,65,-4.844492912,3.639669418,1
1167,97,-4.355466843,5.282143593,1
1167,129,-4.077947617,6.00687027,1
1167,161,-4.99627161,3.661700487,1
1167,193,-5.460810661,3.627273083,1
1167,225,-5.555147648,4.293194294,1
1167,257,-5.493209839,4.483038902,1
1167,289,-4.875034332,5.222453117,1
1167,321,-4.216583729,4.879702091,1
1167,353,-3.622320175,5.061105728,1
1167,385,-4.415836334,5.725375652,1
1167,417,-5.64128685,6.703284264,1
1167,449,-5.978663445,6.159534454,1
1167,481,-5.932473183,4.798789978,1
1167,513,-6.257945061,3.638391018,1
1167,545,-5.816058159,3.527442455,1
1167,577,-3.140693665,6.371631622,1
1167,609,-3.386609077,6.215384483,1
1167,641,-6.277051926,5.259541988,1
1167,673,-10.34153461,3.113313675,1
1167,705,-10.79161358,4.152198792,1
1167,737,-9.742734909,3.797622204,1
1167,769,-8.846988678,2.990920067,1
1167,801,-5.302104473,3.29171586,1
1167,833,-4.561130524,3.622025013,1
1167,865,-3.919993401,2.090680361,1
1167,897,-0.3913655281,0.457626164,1
1167,929,0.6465911269,0.1274377108,1
1167,961,0.8494907618,-0.387796998,1
1167,993,0.8992094398,-0.2637200356,1
1167,1025,0.2914880514,-0.001569390297,1
1167,1057,0.381105423,0.09728994966,1
1167,1089,1.453402877,0.1078974009,1
1167,1121,2.247612,-0.6887145042,1
1167,1153,1.808680654,-3.154607296,1
1167,1185,1.437244415,-5.549136162,1
1167,1217,0.3871512413,-6.904817581,1
1167,1249,-0.5195314884,-7.154484272,1
1167,1281,-0.5971947908,-8.086481094,1
1167,1313,-1.06849277,-8.430019379,1
1167,1345,-1.139963269,-9.153841019,1
1167,1377,0.433825314,-9.774154663,1
1167,1409,1.681861877,-8.318180084,1
1167,1441,2.16945076,-7.703877449,1
1167,1473,1.858414888,-7.983974457,1
1167,1505,1.239911556,-7.553271294,1
1167,1537,1.300714254,-7.771206856,1
1167,1569,2.332543373,-7.433446884,1
1167,1601,2.275300741,-6.551903725,1
1167,1633,0.7493312359,-6.03360033,1
1167,1665,-2.482816219,-6.544707298,1
1167,1697,-3.460466385,-6.183700085,1
1167,1729,0.1011712551,-5.791452885,1
1167,1761,1.261624098,-5.607197762,1
1167,1793,2.694523811,-5.691041946,1
1167,1825,4.968375206,-3.879388809,1
1167,1857,5.268145561,-3.61310482,1
1167,1889,4.312842369,-4.566030979,1
1167,1921,2.682672024,-1.508895159,1
1167,1953,0.3713322878,-0.3894352913,1
1167,1985,-0.6301447749,-0.7268048525,1
1167,2017,-1.328877211,-1.457015038,1
1199,33,-5.730503559,2.393486023,1
1199,65,-4.468758583,2.744950294,1
1199,97,-3.359555244,4.356503487,1
1199,129,-3.346836567,4.277747631,1
1199,161,-5.433586121,3.590417385,1
1199,193,-6.470332146,3.799339056,1
1199,225,-7.119626522,4.828783512,1
1199,257,-7.83142519,6.022268295,1
1199,289,-5.958638668,7.594211102,1
1199,321,-4.951135635,6.567049503,1
1199,353,-4.901934624,6.525246143,1
1199,385,-6.248279572,5.644248486,1
1199,417,-7.049722672,6.740423679,1
1199,449,-7.461506844,6.927827835,1
1199,481,-7.875946045,6.670726776,1
1199,513,-8.757836342,6.705746174,1
1199,545,-8.624408722,7.87954998,1
1199,577,-4.488387108,7.751646042,1
1199,609,-5.155563354,7.49404192,1
1199,641,-8.137761116,5.244075298,1
1199,673,-8.13303566,2.184960365,1
1199,705,-8.832912445,4.423706055,1
1199,737,-10.30699635,5.917665005,1
1199,769,-6.635214329,4.008330345,1
1199,801,-6.288854122,3.741262913,1
1199,833,-6.005041599,3.937906265,1
1199,865,-5.75880003,2.42976284,1
1199,897,-0.4553489685,0.2299699783,1
1199,929,0.7612161636,0.09912532568,1
1199,961,0.7713202238,-0.7203775644,1
1199,993,0.7306483984,-0.5266064405,1
1199,1025,-0.1287871599,-0.2800189853,1
1199,1057,-0.09315961599,-0.3419291079,1
1199,1089,1.280261755,-0.2062371373,1
1199,1121,1.520820856,-0.1678552628,1
1199,1153,1.259251356,-3.261536121,1
1199,1185,0.900534749,-4.78339529,1
1199,1217,1.885343552,-5.061649323,1
1199,1249,2.207206249,-1.049620152,1
1199,1281,-0.9390826225,-7.5833745,1
1199,1313,-1.252001047,-8.108448029,1
1199,1345,-2.140625477,-8.902296066,1
1199,1377,-2.241989851,-10.38622952,1
1199,1409,-0.4282387793,-9.407828331,1
1199,1441,0.6530712247,-9.197443008,1
1199,1473,1.037040949,-8.964096069,1
1199,1505,1.04293263,-8.428551674,1
1199,1537,1.170704365,-8.575324059,1
1199,1569,1.792757273,-8.413196564,1
1199,1601,2.136921883,-6.697040081,1
1199,1633,0.7152856588,-5.633625031,1
1199,1665,-2.358155966,-5.298169136,1
1199,1697,-1.690841794,-3.546291351,1
1199,1729,-0.1100508273,-5.466351986,1
1199,1761,1.233179331,-4.73744154,1
1199,1793,2.869958401,-3.427645683,1
1199,1825,2.62903142,-2.576938152,1
1199,1857,3.354036808,-3.300123692,1
1199,1889,4.001167774,-4.077936172,1
1199,1921,2.032298088,-2.006684303,1
1199,1953,-0.3213415146,-1.274644732,1
1199,1985,-1.105380058,-1.242824316,1
1199,2017,-1.418131828,-1.99904561,1
1231,33,-4.461655617,3.312407494,1
1231,65,-4.469908237,2.400946379,1
1231,97,-2.901729584,2.046525717,1
1231,129,-3.528460503,2.525319815,1
1231,161,-5.69494772,2.942607641,1
1231,193,-5.849661827,4.262275696,1
1231,225,-5.871685982,6.505382061,1
1231,257,-6.338196754,10.19260216,1
1231,289,-6.718595982,10.78278065,1
1231,321,-5.810072422,9.174207687,1
1231,353,-6.219547749,8.673970222,1
1231,385,-7.465667725,7.442887306,1
1231,417,-8.538302422,7.48912096,1
1231,449,-9.141353607,7.990281105,1
1231,481,-9.564339638,8.08537674,1
1231,513,-10.86230659,8.595067024,1
1231,545,-11.5422802,9.242286682,1
1231,577,-11.40776634,9.028658867,1
1231,609,-9.959228516,8.135546684,1
1231,641,-9.356302261,5.141098976,1
1231,673,-11.70513916,5.299443245,1
1231,705,-9.134750366,3.49493885,1
1231,737,-6.592495918,3.910978317,1
1231,769,-6.42098856,5.262292862,1
1231,801,-4.618403435,3.580952644,1
1231,833,-6.950342178,1.992657185,1
1231,865,-6.999189854,1.48017931,1
1231,897,-2.139138222,-0.4193046093,1
1231,929,-4.497175217,8.648805618,1
1231,961,0.3223826885,0.03060151637,1
1231,993,-0.05491518974,0.01928660274,1
1231,1025,-1.153159618,-0.4901661873,1
1231,1057,-1.587863922,1.219680548,1
1231,1089,-0.9831986427,2.085716248,1
1231,1121,-0.3343975544,2.165688515,1
1231,1153,-0.2161787748,0.649730444,1
1231,1185,0.4402768016,-2.072102547,1
1231,1217,2.366026163,-3.87318325,1
1231,1249,8.39791584,-5.700139999,1
1231,1281,-1.080850363,-6.552978992,1
1231,1313,-1.416558266,-7.486744881,1
1231,1345,-2.143110037,-8.263292313,1
1231,1377,-3.016966343,-9.209136963,1
1231,1409,-1.233489394,-9.926350594,1
1231,1441,-0.09506899118,-10.45637321,1
1231,1473,0.1879166365,-10.2032795,1
1231,1505,0.6133568287,-9.812361717,1
1231,1537,1.049126148,-9.487462997,1
1231,1569,0.8080977798,-9.397779465,1
1231,1601,1.033829927,-8.43329525,1
1231,1633,0.7012371421,-7.10614872,1
1231,1665,-10.49704266,-2.167899609,1
1231,1697,-0.1817191839,-4.22094059,1
1231,1729,0.6267032027,-5.604054451,1
1231,1761,1.300000787,-4.459672928,1
1231,1793,2.664819717,-2.839977741,1
1231,1825,1.467959166,-2.666019201,1
1231,1857,0.9199874401,-3.01675725,1
1231,1889,4.246124268,-2.676325321,1
1231,1921,1.990635872,-1.859370232,1
1231,1953,0.7133976221,-2.186615467,1
1231,1985,0.07250660658,-2.223891973,1
1231,2017,-1.112604976,-2.675412178,1
1263,33,-3.922470331,4.493777752,1
1263,65,-4.198255062,2.543001175,1
1263,97,-4.307117462,0.9979190826,1
1263,129,-5.099935532,1.438160658,1
1263,161,-5.748379707,3.031257391,1
1263,193,-5.678752899,4.381457806,1
1263,225,-4.55714035,5.930878162,1
1263,257,-5.7914505,11.13358116,1
1263,289,-8.447904587,11.03700161,1
1263,321,-7.941438198,11.18176842,1
1263,353,-7.915523529,10.92523575,1
1263,385,-9.099502563,8.629543304,1
1263,417,-9.891317368,9.118974686,1
1263,449,-11.0240078,9.754217148,1
1263,481,-11.97543812,9.638461113,1
1263,513,-13.56903458,9.863180161,1
1263,545,-13.63214493,10.07533264,1
1263,577,-13.29076672,9.334884644,1
1263,609,-12.32578754,8.814082146,1
1263,641,-10.3438797,6.587988853,1
1263,673,-7.335634232,5.509162903,1
1263,705,-1.9884758,5.455098629,1
1263,737,-5.688783646,5.214702129,1
1263,769,-5.796632767,2.398138046,1
1263,801,-7.463303566,4.136200428,1
1263,833,-7.676679611,2.808170319,1
1263,865,-8.041118622,2.281341553,1
1263,897,-0.03739786148,0.005791783333,1
1263,929,0.1041793823,-0.2405892611,1
1263,961,-0.04978942871,0.3120419383,1
1263,993,-0.3380742073,0.07128620148,1
1263,1025,1.226846218,-0.4604817033,1
1263,1057,-0.5412857533,1.689183474,1
1263,1089,-0.9000172615,0.8528821468,1
1263,1121,5.622779846,3.205811262,1
1263,1153,3.166255236,-0.9991064072,1
1263,1185,2.502893448,-3.027949095,1
1263,1217,2.739192963,-4.321573257,1
1263,1249,5.874628067,-4.58244276,1
1263,1281,6.088326931,-3.426699638,1
1263,1313,5.3335495,-4.296539307,1
1263,1345,5.576579571,-5.183893204,1
1263,1377,1.921315432,-8.121371269,1
1263,1409,-1.043097854,-10.15685654,1
1263,1441,-0.7366983891,-10.71353817,1
1263,1473,-0.5292463303,-10.80737686,1
1263,1505,-0.4331719875,-10.33137703,1
1263,1537,0.434196353,-10.34963322,1
1263,1569,0.5122964382,-11.03906345,1
1263,1601,0.3086776733,-9.874466896,1
1263,1633,0.6253306866,-8.800827026,1
1263,1665,1.364558935,-7.31834507,1
1263,1697,0.4719722271,-4.353020191,1
1263,1729,1.406333923,-5.048731327,1
1263,1761,1.479100347,-4.802605629,1
1263,1793,1.754232168,-4.275775909,1
1263,1825,1.492788792,-3.6007936,1
1263,1857,0.9711208344,-2.979998827,1
1263,1889,4.28307724,-2.764053106,1
1263,1921,3.32880187,-2.325038195,1
1263,1953,1.556989193,-2.480396509,1
1263,1985,1.076523066,-2.826179981,1
1263,2017,-0.01786139607,-2.582357883,1
1295,33,-3.441664219,6.36401844,1
1295,65,-3.603580952,4.247622013,1
1295,97,-3.946949482,3.155008793,1
1295,129,-4.863895416,2.707653761,1
1295,161,-5.689591408,3.683228493,1
1295,193,-5.656357765,4.601183891,1
1295,225,-4.956832409,5.771734715,1
1295,257,-5.394044876,7.470163345,1
1295,289,-7.962243557,10.51782131,1
1295,321,-8.825743675,11.39264774,1
1295,353,-8.435992241,11.26535511,1
1295,385,-8.497938156,11.13823509,1
1295,417,-9.749783516,11.58973026,1
1295,449,-11.61696625,11.22601509,1
1295,481,-13.58578873,10.81368351,1
1295,513,-13.78191471,10.90551472,1
1295,545,-12.93823051,11.02326012,1
1295,577,-13.87241936,10.39980125,1
1295,609,-13.29293537,11.81829453,1
1295,641,-10.788414,9.415639877,1
1295,673,-9.868408203,5.497272491,1
1295,705,-8.908920288,4.528987885,1
1295,737,-4.185624123,5.433600903,1
1295,769,-14.41274452,-10.09037018,1
1295,801,-7.962337494,5.572953701,1
1295,833,-8.287225723,6.152358055,1
1295,865,-8.557575226,3.222001314,1
1295,897,0.5925350189,0.7737793922,1
1295,929,0.3887224197,0.3786356151,1
1295,961,0.01104068756,0.09138140082,1
1295,993,-6.95159483,5.359808922,1
1295,1025,-2.777977943,2.72578907,1
1295,1057,-2.143684387,1.290946126,1
1295,1089,-4.736131191,0.3163795471,1
1295,1121,-4.420388699,-2.945372105,1
1295,1153,3.542258263,-2.940544605,1
1295,1185,3.102043152,-4.872131348,1
1295,1217,0.117515564,-5.432915211,1
1295,1249,-1.789622068,-24.89665031,1
1295,1281,3.641628742,-2.07490778,1
1295,1313,2.913995743,-3.654014111,1
1295,1345,4.046778202,-6.491968155,1
1295,1377,3.261278868,-9.397422791,1
1295,1409,-1.000937343,-10.63083553,1
1295,1441,-1.414177537,-10.79846096,1
1295,1473,-0.9648694992,-11.16094398,1
1295,1505,-1.634803057,-10.88353348,1
1295,1537,-1.264405847,-9.215129852,1
1295,1569,-1.198701262,-11.71050072,1
1295,1601,-0.8214692473,-10.49937916,1
1295,1633,-0.1001456678,-9.796836853,1
1295,1665,0.958132267,-8.777549744,1
1295,1697,1.327305317,-6.657063484,1
1295,1729,1.866971254,-6.087252617,1
1295,1761,1.999641418,-5.738516808,1
1295,1793,1.657559037,-4.894554138,1
1295,1825,2.175877571,-4.788375378,1
1295,1857,5.221739769,-4.60995388,1
1295,1889,5.809621811,-3.347486973,1
1295,1921,4.195892334,-3.25741291,1
1295,1953,2.454802513,-2.786992073,1
1295,1985,0.8055825233,-2.807420254,1
1295,2017,0.02994315326,-2.042566776,1
1327,33,-2.746562243,6.070487499,1
1327,65,-3.663249016,4.489406586,1
1327,97,-3.090658665,5.374586582,1
1327,129,-4.506769657,4.580294609,1
1327,161,-5.819292545,4.289471149,1
1327,193,-6.143130779,4.748151779,1
1327,225,-5.234203339,7.24919796,1
1327,257,-5.18043375,7.629221916,1
1327,289,-7.078222752,9.351420403,1
1327,321,-8.41314888,11.40350533,1
1327,353,-8.281279564,11.81041336,1
1327,385,-8.274363518,12.03475666,1
1327,417,-9.187738419,12.49481392,1
1327,449,-10.62196541,12.71294785,1
1327,481,-12.45281696,12.43389702,1
1327,513,-14.3459816,12.16723537,1
1327,545,-16.6155777,12.58868217,1
1327,577,-18.87290192,14.01432323,1
1327,609,-17.93095589,13.08357525,1
1327,641,-15.5658493,12.85963249,1
1327,673,-11.18610001,7.916492462,1
1327,705,-9.843403816,6.128516197,1
1327,737,-9.892205238,6.471006393,1
1327,769,-9.904510498,6.339964867,1
1327,801,-9.435684204,7.001525402,1
1327,833,-9.623655319,6.401063442,1
1327,865,-10.41812515,3.112268209,1
1327,897,-0.4370412827,-0.4547731876,1
1327,929,-10.05339813,-6.470057487,1
1327,961,-9.502828598,-0.3391184807,1
1327,993,-8.966256142,2.007432222,1
1327,1025,-6.175377846,2.940219879,1
1327,1057,-5.488574982,0.4233101606,1
1327,1089,-6.174641132,-1.268193483,1
1327,1121,-5.959293365,-3.767632961,1
1327,1153,-0.3462200165,-3.875267029,1
1327,1185,-5.141272545,8.348142624,1
1327,1217,-1.949254513,-12.29506683,1
1327,1249,6.479734421,-0.8115444183,1
1327,1281,7.54026413,-0.3962526321,1
1327,1313,2.304745436,-4.095146656,1
1327,1345,3.742832422,-6.578834057,1
1327,1377,1.87580061,-9.332404137,1
1327,1409,-1.662321091,-10.33319664,1
1327,1441,-2.660375595,-11.42427731,1
1327,1473,-3.135288715,-12.01663303,1
1327,1505,-2.869240761,-11.94600201,1
1327,1537,-2.288558483,-11.35573006,1
1327,1569,-2.608899355,-11.58360767,1
1327,1601,-1.688854218,-11.75127029,1
1327,1633,-0.4398738444,-10.59279919,1
1327,1665,0.4646542966,-9.324586868,1
1327,1697,1.241941094,-7.937047005,1
1327,1729,1.901306629,-7.02697897,1
1327,1761,2.121551514,-6.797272205,1
1327,1793,1.408292532,-5.904050827,1
1327,1825,2.031178951,-5.046479225,1
1327,1857,3.888636112,-4.696770191,1
1327,1889,5.153811455,-3.720160007,1
1327,1921,3.784355402,-3.288350105,1
1327,1953,2.267745018,-2.840939999,1
1327,1985,1.118190646,-3.099290133,1
1327,2017,-0.3018123209,-2.248315573,1
1359,33,-2.151319027,5.513462067,1
1359,65,-2.998428345,4.503306389,1
1359,97,-3.478368759,5.886614799,1
1359,129,-4.515616894,6.226219654,1
1359,161,-5.349982262,5.396181107,1
1359,193,-5.610985279,6.256949425,1
1359,225,-5.10806179,8.897500992,1
1359,257,-6.371841908,9.960024834,1
1359,289,-8.421299934,12.39506912,1
1359,321,-8.138036728,12.31916904,1
1359,353,-7.371417999,12.14221191,1
1359,385,-8.414783478,12.60848904,1
1359,417,-9.700609207,12.95555592,1
1359,449,-10.90575886,13.88602543,1
1359,481,-12.06623363,14.58187294,1
1359,513,-13.01150227,14.69483757,1
1359,545,-14.1479044,14.07129192,1
1359,577,-14.43071461,15.29549313,1
1359,609,-3.173289299,-2.926696777,1
1359,641,-16.60525513,16.04210472,1
1359,673,-13.83002472,13.29794502,1
1359,705,-12.84773064,9.461435318,1
1359,737,-12.68374443,8.199335098,1
1359,769,-12.43532753,7.025525093,1
1359,801,-12.12717342,5.751276016,1
1359,833,-12.02260017,4.130924225,1
1359,865,-4.428861618,2.639131546,1
1359,897,-12.76361847,-1.028369546,1
1359,929,-15.03487682,0.411224544,1
1359,961,-14.12976551,0.1222303212,1
1359,993,-11.59605789,0.01841151714,1
1359,1025,-7.562507629,1.416508675,1
1359,1057,-1.820622444,-1.918473721,1
1359,1089,-7.393970966,-4.280182362,1
1359,1121,-5.741465569,-4.839107513,1
1359,1153,-6.196860313,-4.373022079,1
1359,1185,-8.213954926,-4.884338379,1
1359,1217,-6.248288155,-9.957040787,1
1359,1249,-5.355197906,-7.387661457,1
1359,1281,-4.753182888,-1.354046822,1
1359,1313,-4.61879921,-2.269096375,1
1359,1345,-4.277029991,-8.272348404,1
1359,1377,-3.854564667,-8.253192902,1
1359,1409,-3.498041153,-9.741514206,1
1359,1441,-3.425461292,-11.24834442,1
1359,1473,-4.070107937,-11.85765648,1
1359,1505,-4.027163506,-12.04345512,1
1359,1537,-2.924676657,-12.21971893,1
1359,1569,-2.373839378,-12.28268433,1
1359,1601,-1.578643322,-12.59351635,1
1359,1633,-0.06114345789,-12.57950211,1
1359,1665,-0.1141738892,-10.0007925,1
1359,1697,0.6571968794,-8.137937546,1
1359,1729,1.96224916,-6.731811523,1
1359,1761,2.496480227,-6.969668865,1
1359,1793,2.536520004,-6.595002174,1
1359,1825,2.599144459,-5.604127884,1
1359,1857,3.092139482,-4.552443981,1
1359,1889,2.664994717,-4.363003731,1
1359,1921,1.29949522,-3.190211296,1
1359,1953,1.101694822,-1.588079453,1
1359,1985,2.227360249,-2.66527319,1
1359,2017,1.45214653,-3.184962273,1
1391,33,-2.424304962,5.386705399,1
1391,65,-3.333366871,6.734840393,1
1391,97,-4.32194519,6.651717186,1
1391,129,-4.777680874,7.590082169,1
1391,161,-4.83631134,7.512873173,1
1391,193,-4.648591518,7.874224663,1
1391,225,-5.891162395,9.170373917,1
1391,257,-7.741747379,10.63782787,1
1391,289,-8.829075813,12.48584938,1
1391,321,-8.255194664,12.71976948,1
1391,353,-7.149140358,12.44718266,1
1391,385,-8.133663177,13.43063831,1
1391,417,-10.24871922,13.66981697,1
1391,449,-11.47207928,14.6369648,1
1391,481,-11.95417881,15.26986313,1
1391,513,-12.92260647,15.90296555,1
1391,545,-14.56221771,15.6994791,1
1391,577,-16.05076599,16.44005013,1
1391,609,-15.70350933,17.32004738,1
1391,641,-14.90272331,16.25107574,1
1391,673,-15.36230373,15.7815361,1
1391,705,-15.52274036,11.91406536,1
1391,737,-15.27542305,10.61672306,1
1391,769,-15.39054775,7.810463905,1
1391,801,-16.37202835,5.766947746,1
1391,833,-16.15001869,3.567905426,1
1391,865,-14.76831436,1.808722973,1
1391,897,-15.80272579,-6.558086395,1
1391,929,-19.49114609,0.4786757231,1
1391,961,-16.7448864,-0.6962508559,1
1391,993,-16.38967133,-0.1629375815,1
1391,1025,-15.29354668,1.70125246,1
1391,1057,-11.10298443,-2.699347734,1
1391,1089,-8.85196209,-5.56827879,1
1391,1121,-8.23493576,-6.96684885,1
1391,1153,-7.901664734,-4.482402325,1
1391,1185,-10.24072266,-11.84011078,1
1391,1217,-6.993264675,-8.508743286,1
1391,1249,-5.447078705,-7.930208206,1
1391,1281,-3.998303413,4.545244694,1
1391,1313,-4.61087513,-1.495467186,1
1391,1345,-4.877710819,-7.32958889,1
1391,1377,-5.833573341,-7.736724854,1
1391,1409,-5.741488457,-8.59685421,1
1391,1441,-4.013987064,-10.21379375,1
1391,1473,-4.188889503,-11.29038525,1
1391,1505,-4.688169956,-11.80545902,1
1391,1537,-3.83607769,-12.06172943,1
1391,1569,-2.152485847,-11.95569229,1
1391,1601,-1.501978159,-12.08509159,1
1391,1633,-0.8043545485,-12.85080051,1
1391,1665,-0.9918447137,-11.03893471,1
1391,1697,-0.04336428642,-8.400607109,1
1391,1729,1.670251369,-7.732733727,1
1391,1761,2.851165295,-7.500422955,1
1391,1793,3.111257792,-6.553448677,1
1391,1825,2.475765467,-5.953787327,1
1391,1857,1.769787431,-4.582364082,1
1391,1889,0.8927320242,-3.722860813,1
1391,1921,-0.02032184601,-3.385033846,1
1391,1953,1.258884549,-1.660508394,1
1391,1985,1.520274282,-1.982123137,1
1391,2017,0.2126488686,-3.813513756,1
1423,33,-4.215866089,5.922572136,1
1423,65,-5.289758682,8.03900528,1
1423,97,-6.169548988,7.894137859,1
1423,129,-5.588514805,7.510939121,1
1423,161,-5.307761192,7.978536129,1
1423,193,-5.196841717,8.62724781,1
1423,225,-6.200423241,9.473974228,1
1423,257,-8.732818604,10.32175922,1
1423,289,-9.12455368,11.46278954,1
1423,321,-9.132966042,12.317729,1
1423,353,-9.126939774,12.62566471,1
1423,385,-8.931066513,13.2064352,1
1423,417,-10.5287075,14.02921009,1
1423,449,-11.66903496,15.21987915,1
1423,481,-12.27137756,15.82073116,1
1423,513,-13.03403378,16.24564552,1
1423,545,-14.52293873,15.97529221,1
1423,577,-15.66798496,16.05613327,1
1423,609,-15.92525864,17.15039825,1
1423,641,-16.21981049,15.10028267,1
1423,673,-17.46060944,14.8340435,1
1423,705,-17.86332893,13.46859932,1
1423,737,-17.69817162,12.60503674,1
1423,769,-17.87590027,8.785668373,1
1423,801,-17.81680679,6.727832317,1
1423,833,-17.59462738,4.368067265,1
1423,865,-23.53884888,1.275752544,1
1423,897,-16.93064499,-5.801779747,1
1423,929,-16.56399727,-0.02992773056,1
1423,961,-15.6185379,-1.363960385,1
1423,993,-15.18296051,0.1651127338,1
1423,1025,-15.44634724,0.05287945271,1
1423,1057,-13.38891315,-1.452171326,1
1423,1089,-12.30411625,-5.743351936,1
1423,1121,-14.00593185,-9.717394829,1
1423,1153,-9.237585068,-5.256876469,1
1423,1185,-13.46340179,-13.17658424,1
1423,1217,0.7602648735,-0.2059135437,1
1423,1249,-1.267429829,0.1362304688,1
1423,1281,-6.164228439,5.294219494,1
