PIVlab, ASCII chart output - 12-Oct-2024
FRAME: 6, filenames: A:[6]MAX_TimeSrs0141516_TgUtrmcherry_Control.avi & B:[7]MAX_TimeSrs0141516_TgUtrmcherry_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
367,1281,-18.25602722,-8.16897583,1
367,1313,-14.71204281,-7.660546303,1
367,1345,-12.59893703,-6.225418091,1
367,1377,-12.1619463,-3.935501099,1
367,1409,-13.4574213,-6.638692856,1
367,1441,-10.56724548,-7.428922653,1
367,1473,-10.1407814,-7.271228313,1
367,1505,-10.82561302,-6.552994728,1
367,1537,-10.88015079,-7.042004585,1
367,1569,-10.51280212,-6.907636166,1
367,1601,-10.91656494,-6.701856136,1
367,1633,-11.33304977,-4.664142609,1
367,1665,-11.70164013,-3.719454765,1
367,1697,-12.61181545,-2.299660206,1
367,1729,-13.0834856,-0.9199571609,1
367,1761,-12.91603279,-0.1499549448,1
367,1793,-12.64007568,0.4863935709,1
367,1825,-11.90186977,1.202194095,1
367,1857,-11.68465328,3.034639835,1
367,1889,-11.43727493,3.404935122,1
367,1921,-9.971907616,2.256880283,1
367,1953,-9.597805023,2.436556339,1
367,1985,-10.20246506,3.146607161,1
367,2017,-12.50114727,-1.073859453,1
399,33,-22.20396805,-3.997997284,1
399,65,-19.98265076,-28.49510002,1
399,97,-20.32036209,-27.35136414,1
399,129,-19.46641731,-24.69418526,1
399,161,-18.36865807,-25.31197548,1
399,193,-18.33935738,-25.29995346,1
399,225,-19.0594635,-25.62495613,1
399,257,-20.18740082,-25.89296913,1
399,289,-21.2466259,-25.1614418,1
399,321,-20.60902977,-23.63014793,1
399,353,-19.80361366,-23.08222771,1
399,385,-18.52443123,-23.71529579,1
399,417,-20.44569588,-22.02330971,1
399,449,-19.34170723,-20.93460464,1
399,481,-18.35416031,-21.2787056,1
399,513,-18.10098267,-21.3718853,1
399,545,-18.74761581,-19.49675369,1
399,577,-18.56717873,-17.23906898,1
399,609,-19.29760742,-18.20312309,1
399,641,-19.5349865,-17.4420166,1
399,673,-19.46611977,-18.15604782,1
399,705,-19.22066498,-18.20580482,1
399,737,-19.50918961,-18.06606102,1
399,769,-19.6881218,-17.33052254,1
399,801,-19.55112648,-16.23149872,1
399,833,-19.47064018,-16.90787888,1
399,865,-19.26014328,-16.74657631,1
399,897,-19.09837341,-16.43743706,1
399,929,-19.05257988,-16.19729233,1
399,961,-18.87929344,-15.66871834,1
399,993,-17.9761219,-14.88137054,1
399,1025,-16.98034668,-13.03786659,1
399,1057,-16.63640022,-11.22960567,1
399,1089,-16.62361717,-9.365649223,1
399,1121,-16.62250137,-7.240815163,1
399,1153,-16.67435074,-7.473729134,1
399,1185,-15.89157009,-7.82917881,1
399,1217,-15.17888927,-8.3816576,1
399,1249,-14.73731613,-9.279383659,1
399,1281,-14.52548218,-9.067093849,1
399,1313,-14.06631279,-7.669020176,1
399,1345,-12.71329594,-5.781288147,1
399,1377,-11.98026657,-4.443528175,1
399,1409,-11.08811569,-7.254143715,1
399,1441,-10.21430779,-7.945014,1
399,1473,-9.915790558,-8.250833511,1
399,1505,-9.305644035,-6.377615452,1
399,1537,-8.655080795,-5.127876282,1
399,1569,-9.069951057,-4.067563534,1
399,1601,-9.080568314,-4.170005798,1
399,1633,-9.648899078,-4.262063026,1
399,1665,-10.86058712,-4.084471703,1
399,1697,-11.97708607,-0.9090620279,1
399,1729,-12.69954872,0.3701206446,1
399,1761,-12.38884735,0.7173793316,1
399,1793,-12.1439333,1.268924117,1
399,1825,-11.73791885,2.142828465,1
399,1857,-11.20710373,2.978972435,1
399,1889,-10.40290642,4.350000381,1
399,1921,-8.89232254,3.871943951,1
399,1953,-7.619745255,3.889142036,1
399,1985,-8.646439552,4.457251549,1
399,2017,-10.01846409,1.312010288,1
431,33,-21.83599091,-3.520568848,1
431,65,-21.59103394,-26.35010338,1
431,97,-20.42877197,-26.50343132,1
431,129,-19.23423195,-25.07657814,1
431,161,-18.66422653,-24.0396843,1
431,193,-18.48390007,-25.30665207,1
431,225,-18.99841118,-25.47258949,1
431,257,-19.61299706,-24.94778061,1
431,289,-20.10169601,-23.80731964,1
431,321,-20.50771141,-21.71502304,1
431,353,-20.73020363,-22.15991402,1
431,385,-19.08625984,-22.21410942,1
431,417,-17.669981,-21.7090435,1
431,449,-18.89187241,-21.31081009,1
431,481,-18.76003075,-21.43234825,1
431,513,-18.2242794,-20.3098526,1
431,545,-18.62725258,-19.51388359,1
431,577,-17.6696167,-19.18893814,1
431,609,-18.93251228,-19.49994659,1
431,641,-19.71737289,-18.35378647,1
431,673,-19.74145317,-18.34672737,1
431,705,-19.46424675,-18.57007027,1
431,737,-19.55666733,-18.65884781,1
431,769,-18.93222809,-19.56557083,1
431,801,-18.16792107,-17.66790581,1
431,833,-18.25404167,-17.72615242,1
431,865,-17.92432022,-17.78249168,1
431,897,-17.07782173,-17.17658424,1
431,929,-15.83620071,-16.86184502,1
431,961,-17.61346245,-16.24495316,1
431,993,-18.29517174,-15.56112766,1
431,1025,-17.19015312,-13.25429821,1
431,1057,-16.36655045,-11.01440907,1
431,1089,-16.23971176,-9.209824562,1
431,1121,-16.59895706,-7.351435661,1
431,1153,-16.05238914,-6.785806656,1
431,1185,-14.9085083,-6.78181839,1
431,1217,-13.79608917,-8.489225388,1
431,1249,-13.30306149,-9.217555046,1
431,1281,-13.22447205,-8.956100464,1
431,1313,-12.98496342,-8.143966675,1
431,1345,-12.34961319,-6.504325867,1
431,1377,-10.66532707,-6.679720879,1
431,1409,-9.020775795,-8.403924942,1
431,1441,-8.981826782,-7.889655113,1
431,1473,-9.722093582,-7.51008749,1
431,1505,-8.315876961,-5.485016346,1
431,1537,-7.346429825,-3.768094301,1
431,1569,-7.765533447,-2.562328815,1
431,1601,-8.043222427,-3.082611084,1
431,1633,-8.367888451,-3.196115017,1
431,1665,-9.103695869,-2.20055747,1
431,1697,-10.4165287,0.7182056904,1
431,1729,-11.67048931,2.270131111,1
431,1761,-11.586133,1.249189615,1
431,1793,-11.26435757,0.9402564764,1
431,1825,-11.41206551,1.919224143,1
431,1857,-11.25322437,2.48253274,1
431,1889,-9.196702957,3.610396147,1
431,1921,-8.041193008,4.660764694,1
431,1953,-7.161380768,4.773275852,1
431,1985,-8.25288868,5.20207119,1
431,2017,-9.411786079,6.434970379,1
463,33,-14.37132072,-2.848068237,1
463,65,-20.06173515,-25.31098366,1
463,97,-19.09406662,-26.57908249,1
463,129,-34.60735321,-38.12418365,1
463,161,-16.40540314,-7.6167202,1
463,193,-19.46333313,-25.67543411,1
463,225,-18.79013062,-25.39370346,1
463,257,-18.73199081,-24.01463318,1
463,289,-19.08397293,-22.19479179,1
463,321,-19.35783958,-21.91763878,1
463,353,-20.35503387,-21.90309525,1
463,385,-20.29195786,-21.59784508,1
463,417,-18.30761719,-21.04114914,1
463,449,-19.07535553,-20.89577293,1
463,481,-20.34549141,-20.59242058,1
463,513,-20.94411087,-19.7267952,1
463,545,-20.92029762,-20.51693726,1
463,577,-19.25021744,-20.21154594,1
463,609,-19.07954788,-19.89418793,1
463,641,-19.7515831,-20.41596603,1
463,673,-20.7178936,-19.77075577,1
463,705,-20.13887024,-18.82016754,1
463,737,-19.52828407,-18.99355888,1
463,769,-17.86883163,-19.60006523,1
463,801,-17.38316345,-18.0464592,1
463,833,-17.96547318,-17.98112106,1
463,865,-17.14569473,-18.38537025,1
463,897,-15.69670296,-17.78187943,1
463,929,-14.71759033,-16.64522362,1
463,961,-15.97994423,-15.72641945,1
463,993,-17.5768795,-15.60206032,1
463,1025,-16.56171799,-13.84313393,1
463,1057,-15.75902748,-11.47031879,1
463,1089,-15.73772335,-9.346026421,1
463,1121,-17.33350372,-7.30072403,1
463,1153,-17.21655655,-6.517523766,1
463,1185,-14.49722862,-7.474274635,1
463,1217,-12.80328178,-8.544697762,1
463,1249,-12.14446545,-8.715994835,1
463,1281,-11.75286102,-8.073987007,1
463,1313,-11.5617857,-7.50602293,1
463,1345,-11.26446915,-6.391954899,1
463,1377,-10.28094673,-6.829053879,1
463,1409,-9.142910957,-8.776451111,1
463,1441,-8.705231667,-7.288509846,1
463,1473,-8.389849663,-5.434231758,1
463,1505,-7.098462582,-3.879644394,1
463,1537,-7.144207954,-1.312567711,1
463,1569,-7.284628868,-1.578142166,1
463,1601,-7.055344582,-2.236281872,1
463,1633,-7.286670685,-2.839479923,1
463,1665,-7.289632797,-2.348625898,1
463,1697,-9.36866951,-0.1111940145,1
463,1729,-9.903604507,2.440061331,1
463,1761,-10.10901546,1.854924798,1
463,1793,-10.32597065,0.3913427591,1
463,1825,-11.04109097,1.112861156,1
463,1857,-11.11519051,1.265040398,1
463,1889,-9.725958824,3.247342825,1
463,1921,-8.316819191,4.220183372,1
463,1953,-7.249125481,4.03286314,1
463,1985,-7.902341366,3.984436512,1
463,2017,-9.201488495,4.462399483,1
495,33,-14.16707993,-1.614614487,1
495,65,-19.41379166,-26.129076,1
495,97,-18.32857132,-26.09122086,1
495,129,-17.01130486,-27.1287117,1
495,161,-4.705247879,-11.09058189,1
495,193,-20.07992172,-30.30982018,1
495,225,-17.94169426,-26.24235725,1
495,257,-17.81089592,-23.56771851,1
495,289,-18.57267761,-22.9576416,1
495,321,-17.94499779,-22.56430435,1
495,353,-18.55921936,-21.66643715,1
495,385,-19.00337982,-21.53099251,1
495,417,-18.34402466,-20.79260826,1
495,449,-18.29058838,-19.31624794,1
495,481,-19.23755074,-19.16814995,1
495,513,-21.39293671,-18.79630661,1
495,545,-22.51965904,-19.1200428,1
495,577,-20.26071167,-19.65359306,1
495,609,-19.00938797,-19.69640541,1
495,641,-20.08153534,-19.9666214,1
495,673,-21.02473831,-19.36668015,1
495,705,-19.44735718,-18.90003014,1
495,737,-18.84862137,-18.7592907,1
495,769,-18.37393188,-18.45977783,1
495,801,-17.77713776,-18.27830887,1
495,833,-17.44086075,-18.25322533,1
495,865,-16.47143173,-18.57231903,1
495,897,-15.70081234,-18.18634987,1
495,929,-15.53402805,-17.38098145,1
495,961,-15.69668388,-14.79162598,1
495,993,-16.28362465,-15.46011543,1
495,1025,-15.77018166,-15.08453941,1
495,1057,-15.03750992,-12.47519875,1
495,1089,-15.73756409,-9.975790024,1
495,1121,-17.0186367,-8.086342812,1
495,1153,-16.08474541,-6.99759388,1
495,1185,-13.6388092,-7.867841244,1
495,1217,-12.04419231,-8.419815063,1
495,1249,-11.11310482,-8.393367767,1
495,1281,-9.796056747,-7.903664589,1
495,1313,-9.705276489,-7.53553772,1
495,1345,-9.656590462,-6.567527294,1
495,1377,-9.137769699,-6.95715189,1
495,1409,-8.692361832,-8.45054245,1
495,1441,-8.068247795,-6.524946213,1
495,1473,-7.465296745,-3.274375916,1
495,1505,-7.223275661,-1.545945168,1
495,1537,-7.58101368,-0.0970697403,1
495,1569,-8.035066605,0.3767222166,1
495,1601,-7.996150017,-0.6826649904,1
495,1633,-8.010258675,-2.849811316,1
495,1665,-8.18423748,-2.822315216,1
495,1697,-9.596797943,-1.193345785,1
495,1729,-9.236042976,1.758739948,1
495,1761,-9.548138618,1.862693191,1
495,1793,-9.907700539,0.8789075613,1
495,1825,-10.3742733,1.050476789,1
495,1857,-10.71141911,1.724247456,1
495,1889,-9.159524918,3.712298393,1
495,1921,-8.010814667,3.976304531,1
495,1953,-7.604758739,2.820202112,1
495,1985,-7.666215897,2.177104473,1
495,2017,-8.91804409,-0.2402514517,1
527,33,-13.98106003,0.2997074127,1
527,65,-18.48257256,-24.60216713,1
527,97,-17.55360794,-26.32834053,1
527,129,-17.13544846,-26.50902367,1
527,161,-17.52484703,-26.88782501,1
527,193,-18.46548271,-30.00243759,1
527,225,-3.037475586,-37.59198761,1
527,257,-13.52305794,-22.85758209,1
527,289,-13.76508331,-22.94752121,1
527,321,-6.016450882,-5.893972397,1
527,353,-16.50757408,-21.73775864,1
527,385,-17.48448563,-21.58794594,1
527,417,-17.87088966,-20.90262032,1
527,449,-17.38459587,-18.9017601,1
527,481,-19.5111866,-19.1769619,1
527,513,-21.8918457,-17.90139771,1
527,545,-23.00189972,-18.05111504,1
527,577,-21.2780838,-18.80358315,1
527,609,-19.51676559,-19.43569183,1
527,641,-20.53091812,-17.41372299,1
527,673,-19.6791687,-18.41028214,1
527,705,-18.83913612,-19.35674286,1
527,737,-18.64042091,-19.20960045,1
527,769,-18.13174248,-18.92905426,1
527,801,-17.48923683,-18.43990326,1
527,833,-16.72113419,-18.18634415,1
527,865,-15.76469326,-17.9992466,1
527,897,-15.25692368,-18.34169388,1
527,929,-15.19529438,-18.29827118,1
527,961,-15.5428257,-15.84800911,1
527,993,-15.46948814,-15.78636932,1
527,1025,-14.66390419,-16.56517792,1
527,1057,-13.97218895,-14.63574409,1
527,1089,-14.74556351,-11.22486782,1
527,1121,-15.05951214,-8.848098755,1
527,1153,-13.32185173,-7.373048782,1
527,1185,-12.09049129,-8.018689156,1
527,1217,-11.1319294,-8.153617859,1
527,1249,-7.77549839,-7.943200111,1
527,1281,-6.513429642,-7.438358784,1
527,1313,-7.624176979,-7.587510109,1
527,1345,-8.054947853,-7.787017345,1
527,1377,-7.890906334,-7.553367138,1
527,1409,-7.563530922,-8.001434326,1
527,1441,-7.424567223,-4.956847191,1
527,1473,-7.423547268,-1.153144121,1
527,1505,-7.449281693,0.237465024,1
527,1537,-7.579307556,0.4309670925,1
527,1569,-8.588798523,0.9792084694,1
527,1601,-9.822792053,-1.775576591,1
527,1633,-9.484640121,-2.56785202,1
527,1665,-8.95106411,-1.005230904,1
527,1697,-9.300616264,-0.03679990768,1
527,1729,-9.418101311,1.059478164,1
527,1761,-10.14502811,1.688483238,1
527,1793,-10.24094582,1.776489377,1
527,1825,-9.968338013,1.5660671,1
527,1857,-9.308128357,2.102386236,1
527,1889,-7.524133682,5.395576,1
527,1921,-5.300469398,6.614062786,1
527,1953,-6.827167988,2.967601299,1
527,1985,-5.887136459,1.084951401,1
527,2017,-3.607406616,0.1353806257,1
559,33,-18.36879349,0.5795860291,1
559,65,-17.89441299,-23.61401367,1
559,97,-17.04149818,-24.74463081,1
559,129,-16.9091835,-24.00799942,1
559,161,-17.09181213,-23.65647697,1
559,193,-17.18638611,-23.928545,1
559,225,-14.79662895,-20.99370956,1
559,257,-13.1707325,-20.8443222,1
559,289,-13.67230892,-21.95969582,1
559,321,-4.490012169,-5.67991066,1
559,353,-15.14418125,-21.82332039,1
559,385,-16.13024521,-22.36117554,1
559,417,-16.81788826,-21.81409454,1
559,449,-17.40668869,-21.08813286,1
559,481,-21.14699936,-21.8145771,1
559,513,-22.28977394,-18.32144547,1
559,545,-20.99052429,-18.29902077,1
559,577,-20.73999786,-19.17477989,1
559,609,-20.92267799,-18.27852821,1
559,641,-18.74948502,-16.88672447,1
559,673,-18.11665726,-17.99832916,1
559,705,-17.38877869,-19.48620415,1
559,737,-16.4042778,-20.01087761,1
559,769,-16.45481873,-19.67654037,1
559,801,-16.54805565,-18.96481514,1
559,833,-15.8268671,-18.0016346,1
559,865,-13.95728779,-18.06913185,1
559,897,-13.8289423,-19.07911682,1
559,929,-13.99289703,-18.88297844,1
559,961,-14.68601704,-18.25678253,1
559,993,-14.56437683,-16.78823662,1
559,1025,-13.60574245,-16.44731712,1
559,1057,-13.05796242,-16.24453354,1
559,1089,-13.37004566,-12.6057415,1
559,1121,-13.02651978,-10.21675491,1
559,1153,-11.82618618,-9.226965904,1
559,1185,-9.980418205,-7.975463867,1
559,1217,-7.256175995,-5.096829414,1
559,1249,-4.45126915,-6.02710247,1
559,1281,-3.368126869,-7.124780178,1
559,1313,-5.757434368,-7.871306419,1
559,1345,-7.105106831,-8.32815361,1
559,1377,-7.383292198,-7.004281998,1
559,1409,-6.894608021,-5.725510597,1
559,1441,-6.617898941,-3.724246502,1
559,1473,-7.39084959,-0.2867779732,1
559,1505,-6.96727705,0.6453397274,1
559,1537,-7.287136555,0.5525962114,1
559,1569,-8.453104973,0.9134875536,1
559,1601,-8.614460945,-0.700183928,1
559,1633,-8.926515579,-0.1959232688,1
559,1665,-8.778286934,0.04650455713,1
559,1697,-8.627867699,0.515730083,1
559,1729,-8.546759605,1.141744375,1
559,1761,-9.004123688,1.081067443,1
559,1793,-9.209732056,1.525633931,1
559,1825,-9.038547516,1.607890248,1
559,1857,-7.941394329,1.64729619,1
559,1889,-5.545432568,2.018249989,1
559,1921,-4.632193089,4.356714249,1
559,1953,-5.446249962,1.750046015,1
559,1985,-5.112061977,0.2287306786,1
559,2017,-4.94472599,-1.075832486,1
591,33,-4.306819916,2.572441101,1
591,65,-14.00855637,1.697750092,1
591,97,-16.29866028,-23.98169327,1
591,129,-16.82057571,-23.96186447,1
591,161,-17.37957764,-23.68340683,1
591,193,-16.74126434,-22.83031845,1
591,225,-14.83525181,-19.81478882,1
591,257,-13.61823463,-19.87833405,1
591,289,-14.69920921,-20.28347206,1
591,321,-14.77082253,-21.36538506,1
591,353,-13.5268364,-22.03156281,1
591,385,-14.15320015,-22.74886703,1
591,417,-15.85969257,-23.35688019,1
591,449,-15.28854942,-22.5055294,1
591,481,-15.060112,-21.58536148,1
591,513,-20.00723076,-19.5301075,1
591,545,-20.0032177,-18.97656822,1
591,577,-20.37703514,-18.91096306,1
591,609,-19.3491478,-18.06975555,1
591,641,-17.18488121,-16.55287933,1
591,673,-16.91896629,-17.1414814,1
591,705,-16.46683884,-19.52580261,1
591,737,-15.73430443,-19.98312759,1
591,769,-15.83959579,-19.54126549,1
591,801,-15.85741615,-19.25066376,1
591,833,-15.20761776,-18.46091461,1
591,865,-13.91375446,-18.33209419,1
591,897,-14.21421814,-20.50852013,1
591,929,-13.75067616,-19.48835182,1
591,961,-13.99285126,-19.35179138,1
591,993,-13.21017265,-17.83121872,1
591,1025,-11.57116985,-16.74873161,1
591,1057,-11.60889339,-17.57901764,1
591,1089,-11.96274376,-13.74851608,1
591,1121,-11.37172794,-12.46130943,1
591,1153,-9.752231598,-10.46945286,1
591,1185,-7.158391953,-4.733206749,1
591,1217,-3.332844734,-4.623220444,1
591,1249,-1.11745739,-6.106117249,1
591,1281,-3.843514442,-6.526680946,1
591,1313,-4.539167404,-7.925760269,1
591,1345,-5.699474335,-7.630803585,1
591,1377,-6.473017693,-5.50466013,1
591,1409,-4.65563345,-3.110756397,1
591,1441,-5.295372963,-2.564832449,1
591,1473,-6.371360302,-0.1277371645,1
591,1505,-5.777199745,-0.05531907082,1
591,1537,-6.32943058,0.6406328082,1
591,1569,-6.821059704,1.174463511,1
591,1601,-7.349150181,0.6481565237,1
591,1633,-8.564599037,0.904712081,1
591,1665,-8.680418968,0.6125065684,1
591,1697,-8.495288849,0.6419630051,1
591,1729,-7.994833946,0.8658134937,1
591,1761,-7.317902565,0.3726980686,1
591,1793,-8.189691544,0.3314453959,1
591,1825,-8.192349434,1.417451859,1
591,1857,-6.662714958,1.932323337,1
591,1889,-5.251810074,0.1531536579,1
591,1921,-3.433815002,0.3206665516,1
591,1953,-2.483520031,2.176475286,1
591,1985,-3.354838371,0.360173583,1
591,2017,-3.974322319,-3.150509119,1
623,33,-13.54233742,-3.801803589,1
623,65,-15.32042694,-16.4416008,1
623,97,-15.63457108,-24.53907394,1
623,129,-15.89908791,-26.81233215,1
623,161,-16.92925453,-24.08319473,1
623,193,-16.58861732,-22.58020782,1
623,225,-14.63452339,-20.14880562,1
623,257,-13.83699036,-19.30230713,1
623,289,-14.61921978,-19.11463737,1
623,321,-14.66055965,-21.12378883,1
623,353,-14.35678005,-22.852705,1
623,385,-14.55668068,-23.36473465,1
623,417,-14.96695805,-23.6701622,1
623,449,-14.76061916,-23.10998535,1
623,481,-15.12938595,-21.91830254,1
623,513,-16.91860771,-20.70402145,1
623,545,-17.3692131,-19.26298904,1
623,577,-17.08556557,-18.26509476,1
623,609,-16.86522293,-17.76387978,1
623,641,-16.89978409,-15.90863609,1
623,673,-15.85376835,-15.93647385,1
623,705,-14.95708942,-17.54621124,1
623,737,-15.2965126,-20.06863594,1
623,769,-15.74359035,-20.27821732,1
623,801,-15.86011696,-19.68172073,1
623,833,-15.26618671,-18.41341782,1
623,865,-14.64690876,-16.98704338,1
623,897,-13.70069695,-19.72047806,1
623,929,-13.6578331,-19.65741158,1
623,961,-14.43038464,-19.46190643,1
623,993,-12.4119091,-18.7947979,1
623,1025,-8.084170341,-18.11125565,1
623,1057,-5.251543999,-15.5115633,1
623,1089,-7.236011505,-19.21450233,1
623,1121,-10.73199654,-13.86772156,1
623,1153,-9.617959976,-11.36174011,1
623,1185,-6.965896606,-3.572770119,1
623,1217,-2.890330315,-3.622668266,1
623,1249,-7.593874931,-5.698019981,1
623,1281,-6.482715607,-8.430259705,1
623,1313,-5.957640648,-7.558686733,1
623,1345,-6.064512253,-5.545381069,1
623,1377,-6.269379139,-3.15877533,1
623,1409,-4.831625938,-2.63171792,1
623,1441,-5.502880573,-1.644627094,1
623,1473,-6.880822182,0.2660466433,1
623,1505,-5.424744606,0.589502275,1
623,1537,-4.623853683,1.298529387,1
623,1569,-5.773651123,1.722126722,1
623,1601,-7.084801674,1.328594446,1
623,1633,-8.770763397,1.138659,1
623,1665,-8.707122803,-0.1734576225,1
623,1697,-8.307710648,0.1874319315,1
623,1729,-8.000892639,0.4432195425,1
623,1761,-7.410545826,0.3315240145,1
623,1793,-7.550478458,-1.761413813,1
623,1825,-6.99388504,-1.465200901,1
623,1857,-6.134494781,1.854929686,1
623,1889,-5.512955189,3.310271978,1
623,1921,-3.604516506,2.941674471,1
623,1953,-3.983005524,4.959739685,1
623,1985,-3.987315178,3.285531521,1
623,2017,-2.188370705,-4.413092136,1
655,33,-1.676351547,26.92925835,1
655,65,-3.458660126,-17.11072159,1
655,97,-15.75287151,-21.96933746,1
655,129,-15.48862553,-25.26215744,1
655,161,-15.91226673,-24.92567825,1
655,193,-15.37463093,-23.39102554,1
655,225,-13.8810463,-21.78488159,1
655,257,-15.09211445,-19.89373016,1
655,289,-15.14149475,-20.12088013,1
655,321,-15.33124256,-22.17272568,1
655,353,-14.94023991,-23.98261452,1
655,385,-14.05487347,-24.68631935,1
655,417,-14.34913826,-23.56466293,1
655,449,-14.60359955,-23.3373661,1
655,481,-14.96555138,-22.1710186,1
655,513,-15.35914707,-22.33200836,1
655,545,-15.66615295,-21.30704117,1
655,577,-15.99124527,-19.68924141,1
655,609,-16.10688591,-18.11003876,1
655,641,-18.19063568,-15.65909767,1
655,673,-15.87099934,-14.96172714,1
655,705,-13.7040205,-16.40112686,1
655,737,-13.63777924,-20.01723862,1
655,769,-14.92508602,-20.74756813,1
655,801,-15.44427013,-20.33961296,1
655,833,-14.77341652,-18.74383926,1
655,865,-12.73225498,-16.94865608,1
655,897,-12.80935287,-19.69956398,1
655,929,-13.26632404,-19.76193237,1
655,961,-13.41531372,-20.02178383,1
655,993,-11.29333496,-19.22706795,1
655,1025,-8.587700844,-18.46190643,1
655,1057,-7.658071518,-17.47960663,1
655,1089,-8.040541649,-19.05052948,1
655,1121,-9.408243179,-13.63058662,1
655,1153,-10.23279476,-12.34702873,1
655,1185,-7.96293354,-10.84891891,1
655,1217,-8.188581467,-4.496032715,1
655,1249,-8.98327446,-5.684111595,1
655,1281,-7.908940315,-8.980494499,1
655,1313,-5.814880848,-8.344322205,1
655,1345,-5.50972271,-5.556395054,1
655,1377,-6.074394226,-2.953380108,1
655,1409,-6.46239233,-2.866910458,1
655,1441,-6.799871922,-1.809548616,1
655,1473,-7.675305367,-0.1047059894,1
655,1505,-6.21167326,0.9298206568,1
655,1537,-4.3414464,1.833855629,1
655,1569,-5.650535107,2.936926842,1
655,1601,-7.385514259,2.326568127,1
655,1633,-7.826634407,0.8668746948,1
655,1665,-7.921683311,0.1920472383,1
655,1697,-7.602385998,0.616279006,1
655,1729,-7.902309895,1.001875639,1
655,1761,-7.712152481,0.7794454098,1
655,1793,-6.783081055,-0.7282564044,1
655,1825,-6.655225277,-0.500641346,1
655,1857,-6.31183672,1.720260382,1
655,1889,-5.813276768,3.145699263,1
655,1921,-5.166944504,3.77564764,1
655,1953,-6.160259724,3.032114983,1
655,1985,-6.530527115,2.131761551,1
655,2017,-7.243258476,-3.888390541,1
687,33,-17.05794144,26.28392982,1
687,65,-29.99360657,-9.715603828,1
687,97,-31.78993034,-24.85677528,1
687,129,-14.83744907,-23.43757629,1
687,161,-14.73114395,-24.7324276,1
687,193,-14.34497738,-23.56689262,1
687,225,-14.92091274,-22.00938988,1
687,257,-16.04257393,-21.50282097,1
687,289,-15.85524654,-21.84343338,1
687,321,-15.91295433,-22.42282677,1
687,353,-15.67230511,-23.19277763,1
687,385,-14.65606785,-24.17182541,1
687,417,-13.92929363,-23.36812019,1
687,449,-13.93867016,-22.45393944,1
687,481,-14.3518734,-21.81868553,1
687,513,-14.35287476,-22.76657486,1
687,545,-14.50464821,-22.51519203,1
687,577,-15.52885628,-21.08630371,1
687,609,-15.99482918,-19.82987785,1
687,641,-15.40856171,-17.30686951,1
687,673,-15.00403595,-16.01223946,1
687,705,-14.79642868,-18.16676903,1
687,737,-14.255023,-19.35377121,1
687,769,-14.13154411,-19.89616585,1
687,801,-16.00236893,-19.59190941,1
687,833,-15.35708904,-19.214674,1
687,865,-13.47179031,-19.23896217,1
687,897,-12.58037376,-19.82748985,1
687,929,-13.19678974,-20.22183418,1
687,961,-13.06955528,-19.39023399,1
687,993,-12.02138901,-18.30768013,1
687,1025,-11.11111164,-17.63838768,1
687,1057,-10.05498695,-18.17920303,1
687,1089,-8.233879089,-19.56435013,1
687,1121,-6.686598778,-14.3082428,1
687,1153,-8.858535767,-13.20842648,1
687,1185,-9.936055183,-11.10848236,1
687,1217,-6.513411999,-5.534737587,1
687,1249,-5.877357483,-7.727523804,1
687,1281,-2.636932373,-10.98637104,1
687,1313,-3.649902344,-8.391529083,1
687,1345,-5.257371902,-5.00298214,1
687,1377,-6.162676811,-3.357072353,1
687,1409,-6.02145052,-2.673849344,1
687,1441,-5.939034462,-1.062941432,1
687,1473,-6.938559055,-0.1296662688,1
687,1505,-8.040719986,1.571707726,1
687,1537,-3.769164085,2.290254116,1
687,1569,-4.676853657,5.558766365,1
687,1601,-5.632149696,4.586875916,1
687,1633,-6.657158375,1.484536886,1
687,1665,-7.019183636,1.358921885,1
687,1697,-7.163936615,1.925258875,1
687,1729,-7.206289768,2.005272388,1
687,1761,-6.629063129,1.76892066,1
687,1793,-6.123434067,0.8724994659,1
687,1825,-6.152294636,0.9786020517,1
687,1857,-5.784093857,2.23576951,1
687,1889,-5.517695904,3.137917042,1
687,1921,-5.422533035,3.54237628,1
687,1953,-6.791832447,2.870396614,1
687,1985,-7.772882938,1.834922552,1
687,2017,-8.777934074,0.2707500458,1
719,33,3.067056656,6.759719849,1
719,65,-30.08550644,-16.79031563,1
719,97,-14.3763485,-19.27410698,1
719,129,-14.09416008,-23.16653633,1
719,161,-13.2788887,-23.93362808,1
719,193,-13.59271622,-23.68969345,1
719,225,-14.26112366,-23.13962173,1
719,257,-15.83185291,-22.42630386,1
719,289,-16.62367439,-21.85765839,1
719,321,-15.62074661,-22.23118591,1
719,353,-15.69921398,-22.46859169,1
719,385,-14.75445747,-22.27404404,1
719,417,-13.81665993,-21.98307037,1
719,449,-13.4549818,-21.54264641,1
719,481,-13.19390011,-21.60570335,1
719,513,-13.53805637,-21.97664261,1
719,545,-14.11939526,-22.02709961,1
719,577,-14.6996603,-21.57619095,1
719,609,-15.01852989,-20.39969635,1
719,641,-14.80183411,-18.69878769,1
719,673,-14.41580009,-18.35225296,1
719,705,-14.0137825,-19.14803123,1
719,737,-13.54976273,-19.51924896,1
719,769,-14.31117058,-19.44535255,1
719,801,-15.34637928,-19.17892456,1
719,833,-15.3278923,-19.43697357,1
