PIVlab, ASCII chart output - 12-Oct-2024
FRAME: 5, filenames: A:[5]MAX_TimeSrs0141516_TgUtrmcherry_Control.avi & B:[6]MAX_TimeSrs0141516_TgUtrmcherry_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
367,1217,-19.93524742,-7.721021652,1
367,1249,-20.56497765,-7.285614014,1
367,1281,-17.74799728,-11.89379501,1
367,1313,-15.48240662,-10.47955799,1
367,1345,-12.69245625,-10.04823399,1
367,1377,-11.11558342,-9.850475311,1
367,1409,-10.88256741,-10.42163372,1
367,1441,-10.48237324,-9.792592049,1
367,1473,-9.422012329,-9.261698723,1
367,1505,-8.902599335,-7.48888731,1
367,1537,-8.395517349,-6.247899532,1
367,1569,-7.570078373,-5.154910088,1
367,1601,-6.665209293,-2.313890934,1
367,1633,-6.500469208,-3.775680065,1
367,1665,-6.651708126,-5.895775318,1
367,1697,-7.776316643,-4.819007397,1
367,1729,-8.388557434,-3.643208265,1
367,1761,-7.855136871,-3.277608871,1
367,1793,-6.756938934,-2.255703449,1
367,1825,-7.142240524,-0.4064875841,1
367,1857,-6.774988174,-0.06264841557,1
367,1889,-5.956509113,-0.9604707956,1
367,1921,-3.96313858,-1.881671548,1
367,1953,-4.977194309,-2.850502014,1
367,1985,-5.696568489,-2.707444191,1
367,2017,-6.217117786,-0.672490716,1
399,33,-21.47140503,-5.746168137,1
399,65,-21.87926674,-26.5197525,1
399,97,-22.21612549,-28.0996685,1
399,129,-22.5357151,-33.08931732,1
399,161,-22.01831436,-29.17154694,1
399,193,-22.22631836,-25.65974998,1
399,225,-21.79786682,-23.90654373,1
399,257,-22.28815079,-23.61329079,1
399,289,-23.47272682,-23.0128727,1
399,321,-25.4105072,-21.13291931,1
399,353,-29.24323463,-22.32552528,1
399,385,-27.84510422,-24.15997314,1
399,417,-26.21001244,-24.4413681,1
399,449,-25.69867706,-23.02129745,1
399,481,-25.93136406,-22.72454262,1
399,513,-25.49983406,-22.33678246,1
399,545,-25.39956093,-21.63017273,1
399,577,-25.50852203,-21.35789108,1
399,609,-25.27695847,-19.30154037,1
399,641,-24.38060188,-19.89343452,1
399,673,-23.95635223,-22.25833511,1
399,705,-25.38757515,-22.24932861,1
399,737,-25.32414627,-21.77449417,1
399,769,-25.6462841,-20.66459084,1
399,801,-26.24884224,-19.81778717,1
399,833,-25.96873474,-20.05606079,1
399,865,-24.06142807,-19.7299366,1
399,897,-23.34758949,-18.75884056,1
399,929,-23.51900864,-18.34275818,1
399,961,-22.78248024,-18.89087677,1
399,993,-21.10202408,-19.39516449,1
399,1025,-19.78998947,-18.14849281,1
399,1057,-18.77863312,-15.93054962,1
399,1089,-18.06799316,-12.05865479,1
399,1121,-18.95673752,-9.410522461,1
399,1153,-18.52559853,-9.051082611,1
399,1185,-18.68969345,-9.234119415,1
399,1217,-19.66496086,-8.899806023,1
399,1249,-19.53751564,-9.155220032,1
399,1281,-18.1750145,-10.15112495,1
399,1313,-14.84255123,-10.23437595,1
399,1345,-12.65678596,-10.32965469,1
399,1377,-11.10823822,-10.39425278,1
399,1409,-9.357233047,-11.43303871,1
399,1441,-9.537470818,-11.59098911,1
399,1473,-8.477622986,-10.07156086,1
399,1505,-7.360780239,-7.971209049,1
399,1537,-5.904010296,-6.064871311,1
399,1569,-5.214656353,-4.527544975,1
399,1601,-6.177283764,-1.464274406,1
399,1633,-7.027967453,-4.544055939,1
399,1665,-7.243654251,-6.240743637,1
399,1697,-8.398787498,-3.889322996,1
399,1729,-10.61349201,-2.044858694,1
399,1761,-9.516681671,-0.3695091009,1
399,1793,-7.564628601,0.3128278255,1
399,1825,-6.899394989,0.5954401493,1
399,1857,-7.097404957,0.02907454967,1
399,1889,-6.587555885,-0.4382303953,1
399,1921,-5.571540356,-1.901200414,1
399,1953,-5.234445095,-2.79575038,1
399,1985,-5.289353371,-2.856969833,1
399,2017,-5.051920891,-0.1082037687,1
431,33,-24.39499664,-6.072164536,1
431,65,-22.35618401,-28.96221733,1
431,97,-25.40931702,-6.119207382,1
431,129,-24.97340012,-32.59472656,1
431,161,-21.41234589,-32.85722733,1
431,193,-19.26482964,-19.09246063,1
431,225,-21.32320786,-24.38645363,1
431,257,-21.91037178,-24.17935562,1
431,289,-22.81910706,-23.62792587,1
431,321,-23.46811104,-22.19508934,1
431,353,-26.1094017,-23.79766846,1
431,385,-27.59775925,-25.3613205,1
431,417,-26.9027729,-24.24885559,1
431,449,-25.5285759,-22.88753319,1
431,481,-25.4562149,-22.24861145,1
431,513,-25.28397369,-22.88431358,1
431,545,-25.11916351,-22.3188076,1
431,577,-26.56862831,-21.45724106,1
431,609,-26.84043312,-20.64562607,1
431,641,-27.09139633,-21.7372551,1
431,673,-26.77347946,-23.13759613,1
431,705,-26.42941666,-23.37218475,1
431,737,-26.24456596,-23.4060688,1
431,769,-25.49685478,-22.1063652,1
431,801,-25.69040871,-20.40899277,1
431,833,-25.3117485,-19.92136955,1
431,865,-24.29658127,-19.61794853,1
431,897,-22.82682037,-19.39368057,1
431,929,-22.7030468,-18.85956001,1
431,961,-22.77237511,-18.36964989,1
431,993,-21.51042747,-18.5398922,1
431,1025,-21.02857971,-18.59362221,1
431,1057,-20.19685555,-16.8656559,1
431,1089,-18.82992935,-13.60395813,1
431,1121,-20.39819336,-10.0719223,1
431,1153,-20.3909359,-8.465291977,1
431,1185,-20.18771172,-9.325932503,1
431,1217,-20.21497536,-9.440063477,1
431,1249,-18.62269402,-9.859936714,1
431,1281,-16.7823658,-9.734045029,1
431,1313,-15.0625248,-9.927964211,1
431,1345,-13.94062614,-10.58689308,1
431,1377,-11.51064968,-11.7911377,1
431,1409,-8.315846443,-11.883708,1
431,1441,-8.152849197,-12.05958271,1
431,1473,-6.711925507,-10.80439281,1
431,1505,-5.342556477,-7.864954472,1
431,1537,-4.329521179,-5.614598274,1
431,1569,-2.012684345,-3.433088779,1
431,1601,-4.023348331,-3.650485039,1
431,1633,-7.29868269,-5.066997528,1
431,1665,-8.071169853,-4.400823593,1
431,1697,-8.769445419,-3.115884304,1
431,1729,-10.35380077,-1.498185396,1
431,1761,-9.674050331,0.9700881243,1
431,1793,-8.756296158,1.558950663,1
431,1825,-8.511447906,1.516528249,1
431,1857,-9.890451431,0.2796235383,1
431,1889,-8.629131317,0.9074903131,1
431,1921,-8.209255219,-1.714540362,1
431,1953,-8.009025574,-2.711124897,1
431,1985,-7.411676884,-2.509422541,1
431,2017,-6.935048103,-0.05541312695,1
463,33,-24.54272842,-6.06608963,1
463,65,-22.54259872,-27.99012947,1
463,97,-23.25821686,-29.49184418,1
463,129,-9.150079727,-20.9914856,1
463,161,-8.309043884,-22.93105316,1
463,193,-19.93896866,-31.39236641,1
463,225,-21.10439682,-25.12182045,1
463,257,-21.79251671,-24.88274193,1
463,289,-22.3678875,-24.17115021,1
463,321,-22.43461037,-23.89730644,1
463,353,-23.19065094,-23.77773285,1
463,385,-27.45695496,-23.86092758,1
463,417,-26.99329376,-23.07600594,1
463,449,-24.15013313,-22.78406525,1
463,481,-24.78291702,-22.9800396,1
463,513,-25.51208115,-24.019701,1
463,545,-25.52815819,-23.9986248,1
463,577,-27.57549858,-22.78466797,1
463,609,-28.80032539,-23.25224113,1
463,641,-28.61984825,-24.61627579,1
463,673,-27.81208801,-24.40655899,1
463,705,-28.00798416,-24.56604767,1
463,737,-27.76272392,-24.81170082,1
463,769,-26.22013855,-24.01093292,1
463,801,-25.58778572,-21.68612099,1
463,833,-25.12713051,-20.56722641,1
463,865,-24.09233284,-20.12622643,1
463,897,-23.0254879,-19.91346359,1
463,929,-22.64127731,-19.12981224,1
463,961,-23.28248596,-17.57912064,1
463,993,-22.36736298,-18.04668808,1
463,1025,-21.89407539,-18.44808769,1
463,1057,-21.07957649,-18.10207939,1
463,1089,-19.9432354,-15.03286362,1
463,1121,-20.26341438,-9.838790894,1
463,1153,-20.18065262,-7.402629852,1
463,1185,-19.88167572,-9.150624275,1
463,1217,-18.84384918,-9.641747475,1
463,1249,-17.36094666,-9.415994644,1
463,1281,-15.71819115,-9.246970177,1
463,1313,-15.82125378,-9.93592453,1
463,1345,-15.71207619,-10.70053196,1
463,1377,-12.85355854,-11.13121223,1
463,1409,-9.660028458,-12.68862057,1
463,1441,-7.425228119,-9.453422546,1
463,1473,-5.854340553,-9.476827621,1
463,1505,-4.125683784,-6.714152813,1
463,1537,-3.582666874,-4.851762295,1
463,1569,-2.05759716,-3.609097481,1
463,1601,-3.974773407,-3.605181217,1
463,1633,-7.527426243,-3.846932173,1
463,1665,-8.748435974,-4.340200424,1
463,1697,-9.396772385,-3.675619125,1
463,1729,-8.979825974,-2.408936262,1
463,1761,-8.668206215,-0.7246778011,1
463,1793,-9.665000916,0.9699566364,1
463,1825,-9.953300476,2.471778393,1
463,1857,-10.07354927,0.4100950062,1
463,1889,-9.35468483,-0.9967538118,1
463,1921,-9.061113358,-1.829998255,1
463,1953,-8.486053467,-2.679603577,1
463,1985,-8.172657013,-1.301047444,1
463,2017,-7.970252037,-0.279530406,1
495,33,-17.503685,-5.939294815,1
495,65,-21.00752831,-26.75072289,1
495,97,-21.57537079,-29.38627243,1
495,129,-20.83989334,-32.65695953,1
495,161,-19.61828804,-33.74194717,1
495,193,-16.73425865,-33.06735229,1
495,225,-16.70057106,-25.69217873,1
495,257,-21.57079506,-25.14037323,1
495,289,-21.98721123,-24.7052269,1
495,321,-21.66283035,-25.01314354,1
495,353,-22.74982643,-24.76463509,1
495,385,-26.02201462,-23.21376038,1
495,417,-23.77269745,-22.95986938,1
495,449,-23.83968163,-22.66456604,1
495,481,-24.97298813,-23.02014732,1
495,513,-25.82514381,-24.27317047,1
495,545,-25.95998001,-25.29663849,1
495,577,-26.27000046,-23.85860443,1
495,609,-27.18190002,-24.40358353,1
495,641,-27.67551041,-25.256464,1
495,673,-27.29426193,-25.13979149,1
495,705,-27.6414566,-25.80088234,1
495,737,-28.08320236,-25.91501427,1
495,769,-25.9474659,-24.95628166,1
495,801,-25.15635872,-22.59901237,1
495,833,-24.45401573,-21.17609406,1
495,865,-23.44357681,-20.42439651,1
495,897,-22.48513603,-20.07723618,1
495,929,-22.1009388,-19.34232712,1
495,961,-22.59509659,-18.64010811,1
495,993,-23.37354279,-18.04148293,1
495,1025,-22.96512794,-18.47248268,1
495,1057,-21.77427673,-19.7321949,1
495,1089,-20.78543854,-17.97947693,1
495,1121,-20.32578087,-9.607368469,1
495,1153,-21.02222252,-5.643455505,1
495,1185,-18.67661667,-8.9264431,1
495,1217,-16.93881035,-9.906888008,1
495,1249,-15.43256092,-9.138806343,1
495,1281,-14.18816376,-9.457795143,1
495,1313,-14.33465958,-10.37855911,1
495,1345,-15.1336956,-11.33780479,1
495,1377,-13.39370918,-11.17836666,1
495,1409,-9.251220703,-9.526747704,1
495,1441,-6.095537186,-8.036271095,1
495,1473,-5.37688446,-6.3930583,1
495,1505,-5.052591801,-5.464490891,1
495,1537,-5.95868969,-3.145637989,1
495,1569,-5.422719955,-3.798440933,1
495,1601,-6.199416637,-3.279470682,1
495,1633,-8.05829525,-3.871712923,1
495,1665,-9.139029503,-5.009454727,1
495,1697,-9.565174103,-5.269868851,1
495,1729,-8.280254364,-4.306714058,1
495,1761,-8.163419724,-1.626179099,1
495,1793,-9.497563362,0.1156315804,1
495,1825,-9.403811455,1.172862649,1
495,1857,-9.398174286,-0.1900722384,1
495,1889,-9.835320473,-1.388428688,1
495,1921,-9.264131546,-1.201115012,1
495,1953,-8.19523716,-2.111627579,1
495,1985,-7.904981613,-1.406945229,1
495,2017,-7.491272926,-0.0721591115,1
527,33,-24.85515022,-5.396524429,1
527,65,-20.47635651,-28.18199158,1
527,97,-19.83023643,-29.30727386,1
527,129,-21.06825447,-31.14687157,1
527,161,-21.49369621,-32.41420364,1
527,193,-33.76586914,-30.54784966,1
527,225,-16.00852585,-26.53954697,1
527,257,-21.40995598,-22.71178246,1
527,289,-22.05859756,-25.90543556,1
527,321,-21.5369091,-25.94997787,1
527,353,-22.62888527,-24.73285675,1
527,385,-23.48137474,-23.51726151,1
527,417,-23.89724922,-22.64797783,1
527,449,-24.47108269,-22.32732964,1
527,481,-25.37075615,-22.53513145,1
527,513,-26.46115875,-22.85463905,1
527,545,-29.16300964,-26.42346573,1
527,577,-25.61962318,-24.19561958,1
527,609,-26.5213604,-24.50354767,1
527,641,-27.54059982,-25.37538147,1
527,673,-27.48329544,-24.95017624,1
527,705,-28.02480316,-25.5462532,1
527,737,-27.93907356,-25.95498657,1
527,769,-25.74999619,-24.96137047,1
527,801,-25.24917793,-23.01296234,1
527,833,-24.35306358,-21.63036919,1
527,865,-23.05227661,-20.59814644,1
527,897,-22.02186966,-20.00147629,1
527,929,-21.3155365,-19.70462608,1
527,961,-21.20349121,-19.35419846,1
527,993,-21.72060394,-19.04329681,1
527,1025,-22.35113525,-19.14752388,1
527,1057,-21.27235222,-22.41272354,1
527,1089,-21.14204407,-20.39154243,1
527,1121,-19.0813179,-10.49895859,1
527,1153,-18.91781616,-6.79257679,1
527,1185,-18.41256523,-9.170891762,1
527,1217,-15.99558544,-10.06922436,1
527,1249,-14.34642315,-8.843873024,1
527,1281,-13.34576035,-10.1781683,1
527,1313,-13.55728626,-11.36763,1
527,1345,-13.26729107,-12.08552265,1
527,1377,-10.47284794,-9.37505722,1
527,1409,-7.97722435,-7.332324028,1
527,1441,-6.284295082,-6.22180891,1
527,1473,-7.167868614,-4.227144241,1
527,1505,-6.97269392,-4.375033855,1
527,1537,-6.820828438,-3.220625877,1
527,1569,-7.035801411,-3.219003201,1
527,1601,-8.783136368,-2.527120113,1
527,1633,-9.399463654,-3.187805891,1
527,1665,-7.931158066,-3.618216991,1
527,1697,-7.856887817,-4.306034088,1
527,1729,-7.257190704,-3.439108372,1
527,1761,-7.296731949,-2.284227371,1
527,1793,-7.84340477,-1.117239714,1
527,1825,-8.259117126,-0.4378325939,1
527,1857,-8.160541534,-0.3813303709,1
527,1889,-8.289877892,-0.9337946177,1
527,1921,-8.136871338,-0.4840321541,1
527,1953,-7.916091919,-1.287743807,1
527,1985,-8.034209251,-2.725955009,1
527,2017,-7.761730671,0.002644076943,1
559,33,-25.24012375,-3.41106987,1
559,65,-20.68191719,-28.65946007,1
559,97,-20.59867668,-28.40810204,1
559,129,-20.12765312,-29.29907608,1
559,161,-20.3336544,-30.2043972,1
559,193,-39.88678741,-31.7067585,1
559,225,-12.19111633,-28.03758621,1
559,257,-21.98343849,-25.29532623,1
559,289,-22.45336914,-27.18622208,1
559,321,-21.73892784,-27.35372734,1
559,353,-22.84736252,-25.27360153,1
559,385,-23.2044735,-24.23477173,1
559,417,-23.35895729,-23.02571106,1
559,449,-24.57454491,-21.84678459,1
559,481,-27.24533272,-20.94143677,1
559,513,-26.34949493,-22.25295258,1
559,545,-24.44308472,-24.70014763,1
559,577,-25.12905693,-24.27202606,1
559,609,-26.19567108,-24.43663597,1
559,641,-27.25800896,-25.36896896,1
559,673,-27.31075478,-23.8700695,1
559,705,-28.87269974,-23.28627396,1
559,737,-29.06281662,-23.37523842,1
559,769,-26.53604126,-23.16879845,1
559,801,-24.27749825,-22.56217766,1
559,833,-23.16078377,-22.03371811,1
559,865,-22.25584221,-21.50959587,1
559,897,-20.60899734,-21.61141205,1
559,929,-19.68738747,-20.29092598,1
559,961,-20.63776016,-19.43669891,1
559,993,-20.98289108,-19.11150932,1
559,1025,-21.2796936,-19.90771866,1
559,1057,-20.48995972,-23.09444237,1
559,1089,-19.27215004,-20.9307766,1
559,1121,-16.67404366,-12.46845341,1
559,1153,-15.8778038,-10.4102478,1
559,1185,-16.49411011,-9.824103355,1
559,1217,-15.66748238,-9.740317345,1
559,1249,-15.40382385,-7.883829117,1
559,1281,-12.23299694,-11.30994701,1
559,1313,-10.76155758,-11.86855221,1
559,1345,-10.30870438,-10.35227871,1
559,1377,-8.983787537,-7.954981804,1
559,1409,-7.179973602,-6.175710201,1
559,1441,-7.358993053,-4.06729126,1
559,1473,-8.053262711,-3.540834904,1
559,1505,-7.612666607,-3.623704433,1
559,1537,-6.902347565,-4.281329155,1
559,1569,-7.533931255,-4.326165199,1
559,1601,-8.584648132,-3.140821934,1
559,1633,-8.454318047,-3.375651598,1
559,1665,-7.213225842,-3.436188459,1
559,1697,-6.829256058,-3.432112932,1
559,1729,-6.638531208,-3.017294645,1
559,1761,-6.629040718,-2.525219202,1
559,1793,-6.809231281,-1.93688798,1
559,1825,-6.517499924,-0.9972459674,1
559,1857,-5.906116486,-0.229765594,1
559,1889,-6.049946308,0.08377355337,1
559,1921,-7.586868763,-0.4435192347,1
559,1953,-8.795640945,-0.7021679282,1
559,1985,-7.718867779,-1.997465134,1
559,2017,-6.703752518,-0.1098468304,1
591,33,-14.9889183,-1.281707764,1
591,65,-21.19054794,-27.91969681,1
591,97,-21.13785934,-27.73654366,1
591,129,-20.78344727,-28.79193497,1
591,161,-20.47681618,-30.29080963,1
591,193,-21.278965,-29.04967117,1
591,225,-21.33055878,-28.33262253,1
591,257,-22.72520828,-28.25247574,1
591,289,-23.56621933,-28.51556587,1
591,321,-23.58462715,-29.06721306,1
591,353,-23.03308487,-26.68305779,1
591,385,-22.22275925,-24.57551384,1
591,417,-23.26756096,-23.61896706,1
591,449,-24.12998581,-21.16418266,1
591,481,-26.87470818,-18.79635239,1
591,513,-25.69933701,-21.8533802,1
591,545,-24.89742851,-22.87441063,1
591,577,-25.55631065,-23.22412682,1
591,609,-25.62870598,-24.36026764,1
591,641,-25.42710495,-22.88924217,1
591,673,-25.28582382,-22.75509071,1
591,705,-28.20535851,-21.64187622,1
591,737,-29.25484848,-21.9295063,1
591,769,-26.54854965,-22.35585976,1
591,801,-22.92191696,-22.3884201,1
591,833,-21.5554657,-22.66797066,1
591,865,-20.22193527,-22.86709213,1
591,897,-18.91079903,-23.62502861,1
591,929,-18.48689079,-22.53577423,1
591,961,-18.76654053,-20.02998352,1
591,993,-19.97527885,-18.53604889,1
591,1025,-20.49056435,-19.53969002,1
591,1057,-20.26103973,-21.11656189,1
591,1089,-18.64175606,-19.68102837,1
591,1121,-15.01722717,-15.60151863,1
591,1153,-13.84490204,-11.80211544,1
591,1185,-15.43769073,-10.37199116,1
591,1217,-17.62325859,-8.969163895,1
591,1249,-16.35497665,-8.564377785,1
591,1281,-13.4945879,-11.87504578,1
591,1313,-9.009392738,-11.61064339,1
591,1345,-7.180121422,-10.45614815,1
591,1377,-7.35615015,-7.772080898,1
591,1409,-7.49403429,-5.719397068,1
591,1441,-6.719815254,-4.475046158,1
591,1473,-7.178063869,-4.720066071,1
591,1505,-7.03687048,-4.075027466,1
591,1537,-6.560800552,-4.13942337,1
591,1569,-7.34407711,-4.280605316,1
591,1601,-7.481931686,-3.716093063,1
591,1633,-6.519604683,-2.980294228,1
591,1665,-6.128125191,-2.374274969,1
591,1697,-5.914626122,-2.236828566,1
591,1729,-6.027019501,-2.3206563,1
591,1761,-6.081189632,-2.095174789,1
591,1793,-6.034532547,-2.429779053,1
591,1825,-5.114439964,-1.173593283,1
591,1857,-3.641012192,-0.1255156994,1
591,1889,-4.692187786,0.5462388992,1
591,1921,-8.153474808,-0.03187191486,1
591,1953,-8.381357193,-0.1693275571,1
591,1985,-6.956710815,0.05784022808,1
591,2017,-3.677204132,-0.6615301371,1
623,33,-11.45256805,-0.6529884338,1
623,65,-20.68429565,-28.53082085,1
623,97,-21.07293129,-27.9278965,1
623,129,-20.70794487,-29.20242119,1
623,161,-20.88439751,-30.21046829,1
623,193,-20.98991776,-29.60303497,1
623,225,-21.72606659,-28.88215256,1
623,257,-22.63235092,-29.02293777,1
623,289,-23.03180313,-29.94907951,1
623,321,-23.44603729,-28.77165031,1
623,353,-22.8927021,-25.8478508,1
623,385,-21.27282524,-23.61736488,1
623,417,-23.669981,-23.02925491,1
623,449,-24.5326252,-20.97360992,1
623,481,-26.11227608,-20.07507133,1
623,513,-26.05038261,-19.99596405,1
623,545,-26.90453911,-21.11088753,1
623,577,-27.5483017,-21.21329308,1
623,609,-25.77296638,-22.73550415,1
623,641,-25.9951725,-21.35140991,1
623,673,-25.79159927,-20.84021759,1
623,705,-26.78319168,-21.0205574,1
623,737,-27.26182938,-21.58187866,1
623,769,-25.9351387,-21.31932259,1
623,801,-24.32488632,-22.68498039,1
623,833,-22.9305687,-23.06357193,1
623,865,-21.97430992,-23.69371986,1
623,897,-19.68307877,-24.67548752,1
623,929,-19.48714828,-25.26713753,1
623,961,-16.92438126,-21.2563591,1
623,993,-19.34913826,-19.79611969,1
623,1025,-20.98494911,-19.53131104,1
623,1057,-21.68907356,-23.95024872,1
623,1089,-19.86642838,-23.34372902,1
623,1121,-17.67661667,-17.6819191,1
623,1153,-13.84512234,-12.99854851,1
623,1185,-13.55916214,-10.69003105,1
623,1217,-16.64824867,-9.414372444,1
623,1249,-15.26760101,-10.67820358,1
623,1281,-11.38327026,-12.95842171,1
623,1313,-8.34540844,-11.67542553,1
623,1345,-5.76706171,-10.66853619,1
623,1377,-6.042649746,-6.65503788,1
623,1409,-6.936869144,-3.355460644,1
623,1441,-6.980326653,-4.945678234,1
623,1473,-7.589702129,-5.441518307,1
623,1505,-7.047720909,-4.10741806,1
623,1537,-5.948023796,-3.858098984,1
623,1569,-6.278085232,-4.072360516,1
623,1601,-5.892924786,-3.634429932,1
623,1633,-5.178490639,-2.328758478,1
623,1665,-4.832529068,-1.168717265,1
623,1697,-4.164551258,-0.9801230431,1
623,1729,-5.331050396,-1.360189557,1
623,1761,-5.683104992,-0.9264599085,1
623,1793,-5.329820156,-0.9632775187,1
623,1825,-5.000425339,-0.7599508762,1
623,1857,-4.254905701,-0.2795343399,1
623,1889,-6.142057896,-0.2088656723,1
623,1921,-7.238844395,-0.06425222754,1
623,1953,-6.342118263,-0.03709638119,1
623,1985,-5.19863987,2.157716274,1
623,2017,-4.584424973,-1.706369162,1
655,33,-29.84603882,2.665315628,1
655,65,-21.46074486,-30.44100189,1
655,97,-21.46468353,-29.02009964,1
655,129,-21.66084862,-29.3265934,1
655,161,-22.1512146,-29.37226486,1
655,193,-22.21505737,-29.08543777,1
655,225,-22.40959358,-28.77621841,1
655,257,-22.5063343,-28.76750565,1
655,289,-22.77588463,-29.12030602,1
655,321,-23.38347054,-27.95176506,1
655,353,-23.59667778,-27.21851158,1
655,385,-24.55412292,-26.07643509,1
655,417,-24.70746994,-23.62744141,1
655,449,-24.85468292,-21.90665245,1
655,481,-25.5925808,-20.74738121,1
655,513,-26.94241333,-19.45209885,1
655,545,-27.8792057,-19.63452721,1
655,577,-27.63315582,-19.54649353,1
655,609,-27.50380516,-20.36621666,1
655,641,-27.87514496,-20.07702255,1
655,673,-27.30090523,-19.12540245,1
655,705,-26.50457764,-19.84476852,1
655,737,-26.21458626,-19.74047852,1
655,769,-25.87970543,-20.32091904,1
655,801,-25.51123047,-21.27928734,1
655,833,-25.25734711,-23.13798523,1
655,865,-24.11281967,-25.57697296,1
655,897,-23.23933029,-25.53685188,1
655,929,-21.82562256,-25.80717468,1
655,961,-19.19408226,-22.33358765,1
655,993,-19.45544434,-20.57025719,1
655,1025,-19.87268066,-21.96159363,1
655,1057,-20.21731567,-24.12063408,1
655,1089,-20.37921333,-21.7477951,1
655,1121,-19.98151588,-15.66812134,1
655,1153,-13.38136959,-12.70039845,1
655,1185,-12.56541443,-11.36225319,1
655,1217,-14.92532158,-10.05518055,1
655,1249,-14.27961063,-10.91379356,1
655,1281,-10.46288967,-10.46334267,1
655,1313,-6.52396059,-12.23095322,1
655,1345,-6.216377735,-7.945099354,1
655,1377,-7.149227619,-3.349355698,1
655,1409,-7.589150906,-2.907940865,1
655,1441,-8.047737122,-4.773508072,1
655,1473,-8.164173126,-4.95173645,1
655,1505,-7.258666515,-3.557147503,1
655,1537,-6.212291241,-3.810757637,1
655,1569,-5.048202515,-4.432398319,1
655,1601,-3.43413353,-3.284305096,1
655,1633,-4.170217514,-1.795665145,1
655,1665,-4.457271576,-0.5854042768,1
655,1697,-4.997048855,-0.0002419948578,1
655,1729,-5.410496712,0.134162426,1
655,1761,-5.168217182,0.6376465559,1
655,1793,-4.536127567,-0.2053004503,1
655,1825,-5.764278412,-0.993989706,1
655,1857,-6.054955006,1.415240407,1
655,1889,-6.472679138,1.008910894,1
655,1921,-6.288404465,0.4494822025,1
655,1953,-5.236641884,0.2874232531,1
655,1985,-3.42059803,-0.004963934422,1
655,2017,-2.757108212,-2.261258602,1
687,33,-43.19940948,12.54836082,1
687,65,-20.8438549,-27.56420326,1
687,97,-3.865636826,-32.77629089,1
687,129,-21.75660515,-29.82709122,1
687,161,-22.7677002,-30.11710358,1
687,193,-23.0820694,-29.04163933,1
687,225,-22.39988708,-28.45375443,1
687,257,-22.2806282,-28.13652802,1
687,289,-22.89237785,-27.86062622,1
687,321,-23.26906204,-27.73540878,1
687,353,-23.81645393,-28.38955307,1
687,385,-24.50814629,-27.38004684,1
687,417,-24.7235527,-25.39418983,1
687,449,-24.27171326,-23.17405891,1
687,481,-24.21388245,-21.31736755,1
687,513,-25.41613007,-20.05596733,1
687,545,-26.83976936,-19.39222336,1
687,577,-27.50649643,-19.19070053,1
687,609,-27.31341934,-19.86918259,1
687,641,-27.0181675,-20.47382545,1
687,673,-27.20498466,-20.18450546,1
687,705,-27.3910408,-19.80259514,1
687,737,-26.86214256,-19.6523819,1
687,769,-26.41805267,-19.58858871,1
687,801,-26.77483749,-19.7604084,1
687,833,-27.3918457,-20.77695084,1
687,865,-25.66784286,-24.23959923,1
687,897,-24.17599869,-25.73025322,1
687,929,-23.1452961,-24.56482506,1
687,961,-20.36850739,-22.21916771,1
687,993,-18.63952827,-20.57347107,1
687,1025,-18.48899651,-19.24376678,1
687,1057,-25.9882164,-24.15182114,1
687,1089,-22.14817047,-20.93746758,1
687,1121,-18.71339798,-21.61495972,1
687,1153,-12.84611416,-13.23382664,1
687,1185,-11.74518776,-11.8110323,1
687,1217,-11.17128181,-12.65352821,1
687,1249,-7.17758131,6.145842552,1
687,1281,-5.329635143,-9.569307327,1
687,1313,-6.114939213,-8.329632759,1
687,1345,-6.022338867,-7.022170067,1
687,1377,-7.618415356,-3.322770119,1
687,1409,-9.673343658,-2.748254299,1
687,1441,-9.674560547,-4.128076077,1
687,1473,-7.929031372,-5.23515892,1
687,1505,-7.660225868,-4.786380768,1
687,1537,-7.257227421,-4.240098,1
687,1569,-6.112454891,-3.764932632,1
687,1601,-4.504971027,-1.996291876,1
687,1633,-3.700848103,-0.3652304411,1
687,1665,-4.506000042,0.677074492,1
687,1697,-5.411205292,1.527911663,1
687,1729,-6.406734943,2.240907192,1
687,1761,-5.93130827,2.00545001,1
687,1793,-5.461391926,0.4680404067,1
687,1825,-7.310409069,-0.471947968,1
687,1857,-7.4114151,1.140034437,1
687,1889,-6.1901021,2.123261213,1
687,1921,-6.124202728,1.624412537,1
687,1953,-5.510564804,1.342530251,1
687,1985,-4.272733212,2.405940056,1
687,2017,-1.727723598,-0.7239873409,1
719,33,-6.385814667,29.01010132,1
719,65,-22.80051422,0.7791690826,1
719,97,-20.58490944,-23.21268272,1
719,129,-20.0560112,-38.36440277,1
719,161,-21.80800629,-31.2677536,1
719,193,-22.25161362,-29.66997528,1
719,225,-22.21198082,-28.78918266,1
719,257,-21.70913124,-28.59282684,1
719,289,-21.15485764,-27.81741714,1
719,321,-22.32522583,-27.21716309,1
719,353,-23.53242683,-27.5647831,1
719,385,-24.54141808,-27.23585892,1
719,417,-24.71511459,-26.32488251,1
719,449,-23.93598938,-24.64321136,1
719,481,-23.39240456,-22.26788902,1
719,513,-24.03942299,-20.99754143,1
719,545,-26.02961731,-20.58407593,1
719,577,-27.59414864,-20.42396545,1
719,609,-26.79580498,-20.43157196,1
