 ,Area,Mean,Min,Max,Slice,microns
54,9274.666,6.862,0,255,70,69
55,9274.666,6.475,0,160,71,70
56,9274.666,6.577,0,163,72,71
57,9274.666,6.475,0,178,73,72
58,9274.666,7.115,0,181,74,73
59,9274.666,6.749,0,184,75,74
60,9274.666,6.408,0,139,76,75
61,9274.666,6.541,0,184,77,76
62,9274.666,6.451,0,157,78,77
63,9274.666,6.436,0,140,79,78
64,9274.666,6.152,0,129,80,79
65,9274.666,5.658,0,132,81,80
66,9274.666,5.459,0,79,82,81
67,9274.666,5.309,0,87,83,82
68,9274.666,5.766,0,107,84,83
69,9274.666,5.252,0,97,85,84
70,9274.666,5.800,0,75,86,85
71,9274.666,5.260,0,78,87,86
72,9274.666,5.673,0,84,88,87
73,9274.666,5.321,0,89,89,88
74,9274.666,5.906,0,157,90,89
75,9274.666,5.596,0,168,91,90
76,9274.666,5.577,0,183,92,91
77,9274.666,5.176,0,116,93,92
78,9274.666,5.083,0,105,94,93
79,9274.666,4.866,0,114,95,94
80,9274.666,5.099,0,107,96,95
81,9274.666,5.257,0,112,97,96
82,9274.666,4.860,0,80,98,97
83,9274.666,4.859,0,84,99,98
84,9274.666,4.886,0,143,100,99
85,9274.666,4.630,0,95,101,100
86,9274.666,4.557,0,89,102,101
87,9274.666,5.046,0,138,103,102
88,9274.666,4.884,0,157,104,103
89,9274.666,5.261,0,165,105,104
90,9274.666,5.097,0,181,106,105
91,9274.666,4.639,0,149,107,106
92,9274.666,5.804,0,255,108,107
93,9274.666,5.711,0,255,109,108
94,9274.666,6.512,0,255,110,109
95,9274.666,6.090,0,255,111,110
96,9274.666,6.534,0,255,112,111
97,9274.666,5.808,0,255,113,112
98,9274.666,6.016,0,255,114,113
99,9274.666,6.261,0,255,115,114
100,9274.666,5.973,0,255,116,115
101,9274.666,5.778,0,255,117,116
102,9274.666,5.818,0,186,118,117
103,9274.666,5.905,0,255,119,118
104,9274.666,5.723,0,255,120,119
105,9274.666,5.860,0,255,121,120
106,9274.666,6.021,0,255,122,121
107,9274.666,5.759,0,255,123,122
108,9274.666,6.156,0,255,124,123
109,9274.666,5.741,0,255,125,124
110,9274.666,5.970,0,255,126,125
111,9274.666,5.843,0,255,127,126
112,9274.666,6.091,0,255,128,127
113,9274.666,5.997,0,255,129,128
114,9274.666,5.462,0,255,130,129
115,9274.666,5.855,0,255,131,130
116,9274.666,5.332,0,255,132,131
117,9274.666,5.519,0,255,133,132
118,9274.666,5.421,0,206,134,133
119,9274.666,5.588,0,255,135,134
120,9274.666,5.146,0,255,136,135
121,9274.666,5.565,0,255,137,136
122,9274.666,5.320,0,177,138,137
123,9274.666,5.472,0,255,139,138
124,9274.666,5.810,0,255,140,139
125,9274.666,5.986,0,255,141,140
126,9274.666,5.546,0,255,142,141
127,9274.666,5.657,0,255,143,142
128,9274.666,5.445,0,255,144,143
129,9274.666,5.271,0,255,145,144
130,9274.666,5.759,0,255,146,145
131,9274.666,4.400,0,255,147,146
132,9274.666,4.777,0,255,148,147
133,9274.666,4.654,0,255,149,148
134,9274.666,5.446,0,255,150,149
135,9274.666,4.679,0,255,151,150
136,9274.666,4.936,0,255,152,151
137,9274.666,5.092,0,255,153,152
138,9274.666,5.475,0,160,154,153
139,9274.666,7.260,0,255,155,154
140,9274.666,2.088,0,249,156,155
141,9274.666,1.343,0,42,157,156
142,9274.666,1.461,0,37,158,157
143,9274.666,1.521,0,51,159,158
144,9274.666,1.307,0,50,160,159
145,9274.666,1.487,0,37,161,160
146,9274.666,1.486,0,38,162,161
147,9274.666,1.385,0,47,163,162
148,9274.666,1.336,0,53,164,163
149,9274.666,1.247,0,43,165,164
150,9274.666,2.130,0,53,166,165
151,9274.666,1.832,0,56,167,166
152,9274.666,1.306,0,70,168,167
153,9274.666,1.304,0,36,169,168
154,9274.666,1.177,0,40,170,169
155,9274.666,1.204,0,51,171,170
156,9274.666,1.112,0,41,172,171
157,9274.666,1.065,0,47,173,172
158,9274.666,1.199,0,42,174,173
159,9274.666,1.203,0,46,175,174
160,9274.666,1.067,0,52,176,175
161,9274.666,1.428,0,58,177,176
162,9274.666,1.374,0,50,178,177
163,9274.666,1.300,0,55,179,178
164,9274.666,1.257,0,59,180,179
165,9274.666,1.466,0,37,181,180
166,9274.666,1.210,0,60,182,181
167,9274.666,1.430,0,55,183,182
168,9274.666,1.480,0,46,184,183
169,9274.666,1.707,0,68,185,184
170,9274.666,1.484,0,48,186,185
171,9274.666,1.442,0,47,187,186
172,9274.666,1.302,0,43,188,187
173,9274.666,1.243,0,48,189,188
174,9274.666,1.394,0,48,190,189
175,9274.666,1.535,0,47,191,190
176,9274.666,1.475,0,46,192,191
177,9274.666,1.959,0,52,193,192
178,9274.666,2.255,0,70,194,193
179,9274.666,1.852,0,54,195,194
180,9274.666,1.214,0,37,196,195
181,9274.666,1.187,0,49,197,196
182,9274.666,1.102,0,34,198,197
183,9274.666,1.040,0,42,199,198
184,9274.666,1.330,0,46,200,199
185,9274.666,1.473,0,46,201,200
186,9274.666,1.186,0,45,202,201
187,9274.666,1.286,0,43,203,202
188,9274.666,1.277,0,38,204,203
189,9274.666,1.444,0,55,205,204
190,9274.666,1.341,0,60,206,205
191,9274.666,1.261,0,44,207,206
192,9274.666,1.411,0,62,208,207
193,9274.666,1.401,0,43,209,208
194,9274.666,1.159,0,41,210,209
195,9274.666,1.324,0,58,211,210
196,9274.666,1.292,0,66,212,211
197,9274.666,1.263,0,50,213,212
198,9274.666,1.332,0,59,214,213
199,9274.666,1.191,0,39,215,214
200,9274.666,1.672,0,73,216,215
201,9274.666,1.449,0,50,217,216
202,9274.666,1.228,0,52,218,217
203,9274.666,1.045,0,37,219,218
204,9274.666,1.036,0,42,220,219
