PIVlab, ASCII chart output - 17-Jul-2025
FRAME: 9, filenames: A:[9]MAX_Pos0017_TgUtrmcherry_K4K8Mutant.avi & B:[10]MAX_Pos0017_TgUtrmcherry_K4K8Mutant.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
680,197,-0.9600870013,0.9736684561,1
680,213,-0.1152023077,1.321958423,1
680,229,2.685726881,1.759927273,1
680,245,2.95815134,1.033833027,1
680,261,2.216394186,0.443543911,1
680,277,0.3733372092,0.1036835909,1
680,293,-0.2907211483,1.930736065,1
680,309,-0.7961486578,2.481765985,1
680,325,-0.1686594486,2.496829033,1
680,341,-0.5299277306,3.107431412,1
680,357,-0.8991502523,4.003472328,1
680,373,-1.183219671,4.277816296,1
680,389,-1.05507195,4.894791603,1
680,405,-0.8598865271,5.611121178,1
680,421,-1.769724846,4.48103857,1
680,437,-1.937146664,5.230523109,1
680,453,-2.155883312,5.227836609,1
680,469,-3.260774374,8.339729309,1
680,485,-2.297727585,5.608372688,1
680,501,1.153838873,0.6160866022,1
680,517,-0.8620715737,0.7675989866,1
680,533,-1.168443799,1.978842258,1
680,549,-2.337777615,9.007778168,1
680,565,-0.1032074392,0.4099264741,1
680,581,-0.2622750401,0.3164377809,1
680,597,-0.5920398831,0.3769677877,1
680,613,-0.5134660006,-0.3151838481,1
680,629,-0.2360874116,-0.4942062199,1
680,645,-0.2147040963,0.3456945717,1
680,661,-0.3260028064,-0.0724645853,1
680,677,-1.000615597,-0.3212440014,1
680,693,-2.072745562,-0.8923226595,1
680,709,-0.5922137499,-0.530027926,1
680,725,0.8278660178,-0.3240330815,1
680,741,1.734637022,-0.3939290345,1
680,757,0.1579467952,-0.8288173079,1
680,773,-0.008743315935,-0.483995229,1
680,789,0.3499757051,-0.3439075053,1
680,805,4.453931808,-0.3247383535,1
680,821,6.629694462,-3.83479166,1
680,837,-1.12314713,0.4790526628,1
680,853,-1.419028401,0.7487434745,1
680,869,-1.35016644,0.7334578037,1
680,885,-1.007032871,0.824890852,1
680,901,-1.102437377,1.274018407,1
680,917,-1.878304005,1.619333506,1
680,933,-1.734306931,1.692501783,1
680,949,-0.617982924,2.574481249,1
680,965,0.05309987068,2.89478159,1
680,981,0.1558383405,3.318789482,1
680,997,-8.201242447,-0.2804474831,1
680,1013,-0.8103934526,4.114527702,1
680,1029,-1.416519165,4.517203331,1
680,1045,-1.206887841,4.802018166,1
680,1061,-1.293037534,4.908762455,1
680,1077,-0.6405259371,2.821166515,1
680,1093,0.4443058968,2.697391033,1
680,1109,1.647323012,2.485014915,1
680,1125,-0.3018665314,5.130242825,1
680,1141,-2.297079802,5.155636787,1
680,1157,-2.377513647,5.486415386,1
680,1173,-2.414814472,5.257051945,1
680,1189,-2.80747509,5.380858421,1
680,1205,-2.832437277,5.653550625,1
680,1221,-2.729825258,5.749989986,1
680,1237,-2.302376509,6.311502934,1
680,1253,-2.450400352,6.138687134,1
680,1269,-3.229675531,5.663786411,1
680,1285,-3.299409389,4.459359646,1
696,21,-5.672405243,5.908604622,1
696,37,2.396045685,0.4302993417,1
696,53,2.195394039,0.2405344844,1
696,69,0.1822912097,0.5987129211,1
696,85,0.3271600604,1.051487923,1
696,101,0.748444438,0.1575670242,1
696,117,-1.473613858,-2.491062164,1
696,133,0.4279334545,-0.5176865458,1
696,149,1.072478175,2.117020607,1
696,165,0.7992272973,1.433021784,1
696,181,0.5554943681,1.34915638,1
696,197,-0.283236891,1.201926231,1
696,213,0.2542961538,1.10858655,1
696,229,3.027253389,1.636196136,1
696,245,3.172586441,1.157439947,1
696,261,1.382678509,0.8596606255,1
696,277,0.2246975154,0.08164930344,1
696,293,-5.098624706,9.520946503,1
696,309,-0.2661632895,-6.363528252,1
696,325,-0.2791799009,2.951577425,1
696,341,-0.4023380876,3.363090754,1
696,357,-0.7940180898,3.231344223,1
696,373,-1.085076332,3.019867897,1
696,389,-1.268857241,3.387509584,1
696,405,-1.411946893,3.66135335,1
696,421,-1.482830167,2.673076153,1
696,437,-3.718859196,3.986192226,1
696,453,-3.132629871,4.796903133,1
696,469,-2.129190207,5.823558331,1
696,485,-1.580695629,5.227434158,1
696,501,-1.560302019,3.881498098,1
696,517,-0.9911403656,0.7633970976,1
696,533,-7.825232983,1.097171187,1
696,549,-6.233658791,7.96111393,1
696,565,-1.253773212,0.5737892389,1
696,581,-1.03740859,0.5205436945,1
696,597,-1.025047064,0.0744381249,1
696,613,-0.9156402946,1.521008492,1
696,629,-0.6781181097,-0.211425364,1
696,645,-0.4159362316,0.03626345098,1
696,661,-0.3543686867,0.2170048654,1
696,677,-1.878443718,0.02567359805,1
696,693,-3.203243732,-0.1952466965,1
696,709,-0.09558653831,-1.222100496,1
696,725,1.518584013,-0.6270177364,1
696,741,6.842488766,-0.8917403817,1
696,757,-0.04829064012,-0.7584552765,1
696,773,-0.5961384177,-0.7000451088,1
696,789,-1.23421073,-0.00659904629,1
696,805,-1.67175281,0.5662808418,1
696,821,-3.129684448,0.2339216471,1
696,837,-1.42986989,0.5946382284,1
696,853,-2.142644167,1.322250009,1
696,869,-3.122799873,1.22434783,1
696,885,-2.429323196,1.053942442,1
696,901,-2.117932796,1.473591089,1
696,917,-2.777606964,2.014784813,1
696,933,-2.319487095,2.148950338,1
696,949,2.626523256,4.375452518,1
696,965,0.1027355492,3.033241034,1
696,981,-0.2034176588,3.041284084,1
696,997,-0.2402639389,4.523375511,1
696,1013,-1.359612226,6.105513096,1
696,1029,-1.447648883,4.899779797,1
696,1045,-0.02398633957,4.607698917,1
696,1061,0.2912391424,4.952108383,1
696,1077,-0.01150536537,7.619610786,1
696,1093,-0.3315438032,4.679574966,1
696,1109,-0.5683894157,4.789654255,1
696,1125,-0.797935009,5.043949127,1
696,1141,-2.031759262,5.051682472,1
696,1157,-1.949003458,5.82011795,1
696,1173,-2.306154728,5.719491959,1
696,1189,-2.558798552,5.556467533,1
696,1205,-2.462388039,6.864367485,1
696,1221,-2.941073656,7.008093357,1
696,1237,-2.609287739,6.885656357,1
696,1253,-2.571060896,7.363808632,1
696,1269,-2.587769985,5.625933647,1
696,1285,-1.736795902,3.227852821,1
712,21,2.022148371,2.149744511,1
712,37,1.136023998,0.9869935513,1
712,53,0.375033021,0.587438941,1
712,69,-1.460192561,0.1914276481,1
712,85,6.467787743,-5.060703278,1
712,101,-2.448154926,1.290665865,1
712,117,-2.010321379,0.3608872294,1
712,133,-0.9924210906,-2.13079524,1
712,149,0.9060877562,1.594082832,1
712,165,0.7696865797,0.8728200197,1
712,181,0.9026882052,1.791381955,1
712,197,0.8394800425,2.619294643,1
712,213,1.149014235,2.014484406,1
712,229,1.495167136,1.946891427,1
712,245,1.396446109,2.089212179,1
712,261,0.8761739731,1.960349321,1
712,277,-0.3433125913,2.053966999,1
712,293,-0.2121209055,2.830949783,1
712,309,-0.8292729259,3.139556408,1
712,325,-0.9565289617,1.602148056,1
712,341,-0.6685012579,3.027541399,1
712,357,-0.8827220798,2.850183249,1
712,373,-1.567125916,2.595518351,1
712,389,-2.18056488,2.235698938,1
712,405,-3.055130959,3.971127987,1
712,421,-2.89674902,5.431144714,1
712,437,-1.915651679,6.019072533,1
712,453,-2.104469299,6.130097389,1
712,469,-1.731045246,4.417100906,1
712,485,-1.255794048,1.304363012,1
712,501,-1.354622841,4.066510677,1
712,517,-0.8992046714,0.6208870411,1
712,533,-1.322953939,0.792744875,1
712,549,-5.959608555,0.8453826904,1
712,565,-1.072746754,0.6405231357,1
712,581,-1.212558866,1.100369215,1
712,597,-1.676399589,-0.276679039,1
712,613,-1.657633543,-0.2178997695,1
712,629,-0.9524704218,-0.2906371057,1
712,645,-0.4900975227,-0.1524931639,1
712,661,-0.6065036654,0.3518136442,1
712,677,-1.156386018,0.2304141223,1
712,693,-2.025862217,-0.04489542544,1
712,709,-0.9365495443,0.08574387431,1
712,725,0.4932021499,-0.6655551195,1
712,741,4.488804817,1.050240636,1
712,757,3.717916965,1.594660401,1
712,773,3.84058404,2.784220457,1
712,789,2.144207239,2.792230129,1
712,805,-1.7143507,0.505723238,1
712,821,-2.565235615,0.9386101961,1
712,837,-2.274188995,2.746236324,1
712,853,-3.035648346,1.20993495,1
712,869,-3.501471043,1.40479672,1
712,885,-3.295072794,1.368332624,1
712,901,-9.227518082,5.973434448,1
712,917,-4.054228783,2.239353657,1
712,933,-2.316146851,2.678493261,1
712,949,-1.310171843,2.905715227,1
712,965,-1.174501777,3.07171917,1
712,981,-7.109277725,2.350026608,1
712,997,-0.3586632609,4.669694901,1
712,1013,-2.081429958,5.91986084,1
712,1029,-2.137650728,4.741199493,1
712,1045,0.5444670916,3.554384708,1
712,1061,2.031286478,3.148209333,1
712,1077,-0.2744016647,6.515199661,1
712,1093,-0.1463027,4.225142002,1
712,1109,-0.7328665257,4.758176327,1
712,1125,-1.011878252,5.395756721,1
712,1141,-1.332690477,5.490372658,1
712,1157,-2.42434597,5.958689213,1
712,1173,-2.756835938,6.30313015,1
712,1189,-2.365899086,6.545013905,1
712,1205,-2.306514025,7.647654057,1
712,1221,-2.684571743,7.083487034,1
712,1237,-2.941034079,6.643232822,1
712,1253,-2.867534161,7.381365776,1
712,1269,-2.715955973,5.86148119,1
712,1285,-2.286793947,4.067998409,1
728,21,1.414760113,1.43553412,1
728,37,0.2277902961,1.103608847,1
728,53,-1.445546389,0.8551530838,1
728,69,-1.961865425,-0.2622120976,1
728,85,-0.6780938506,1.048428535,1
728,101,4.159216404,4.597295761,1
728,117,-2.345487595,0.6813871861,1
728,133,0.7983528972,1.297554255,1
728,149,1.055043936,2.122554779,1
728,165,-0.7194691896,1.299789548,1
728,181,2.852990627,3.119429827,1
728,197,2.32758832,2.170591116,1
728,213,0.9610310793,1.812023163,1
728,229,0.7807735205,1.5924896,1
728,245,1.220195055,0.8205245733,1
728,261,0.839620173,0.2197149992,1
728,277,0.2174868882,3.339135408,1
728,293,-0.1062801778,2.494729519,1
728,309,-0.6673195362,1.328625679,1
728,325,-0.9974805117,1.376141548,1
728,341,-1.003904104,5.162420273,1
728,357,-1.399783015,2.852124453,1
728,373,-1.510570049,2.410577774,1
728,389,-2.079261541,1.501291752,1
728,405,-3.33745575,1.361134291,1
728,421,-3.20457983,1.257751822,1
728,437,-1.799383879,3.903970718,1
728,453,-1.758973479,5.262007236,1
728,469,-1.364447594,4.17765522,1
728,485,-0.6399406195,4.773136139,1
728,501,-4.313261986,7.129651546,1
728,517,-0.9577231407,0.791703403,1
728,533,-0.8481348753,0.8370279074,1
728,549,-0.7779867649,1.524872303,1
728,565,-0.9171733856,0.3694691658,1
728,581,-1.061580181,0.01450818777,1
728,597,-1.073185444,0.3244573772,1
728,613,-1.054689884,0.003039585426,1
728,629,-0.9568637013,-0.1118892729,1
728,645,-0.5536597371,-0.1624170542,1
728,661,-0.2352979779,0.06612607837,1
728,677,-0.5496501327,0.1902090311,1
728,693,-2.851548433,0.258302331,1
728,709,-1.517288089,0.8037335277,1
728,725,-1.15568769,0.01458504796,1
728,741,3.070152998,-3.755759239,1
728,757,2.040240288,1.168782115,1
728,773,-1.031141996,0.3064182997,1
728,789,-1.597322941,0.103918016,1
728,805,-4.071489334,0.0003706812859,1
728,821,-4.764171124,-2.555917978,1
728,837,-1.448333144,3.659394503,1
728,853,-4.638570786,-0.2197314501,1
728,869,-11.11916828,0.685798049,1
728,885,-3.117261887,1.548112392,1
728,901,-2.874788284,2.069974184,1
728,917,-0.268995285,-0.570950985,1
728,933,-0.3847080469,2.694808006,1
728,949,-1.935324907,3.504983902,1
728,965,-1.438557148,4.062073708,1
728,981,-0.8359971046,4.955174923,1
728,997,0.01989543438,4.842122078,1
728,1013,-2.987057686,4.825255871,1
728,1029,-5.994344711,4.348986149,1
728,1045,-1.735099554,3.726521969,1
728,1061,-1.657853365,3.897315264,1
728,1077,-1.054270864,3.865224838,1
728,1093,0.2201815248,1.809768677,1
728,1109,-0.5599623322,4.149151325,1
728,1125,-1.235341549,5.403115273,1
728,1141,-2.011174679,5.671688557,1
728,1157,-2.872241497,5.892175674,1
728,1173,-2.834065676,6.884996891,1
728,1189,-2.124994993,7.151787281,1
728,1205,-2.276424408,6.382317066,1
728,1221,-2.415111303,6.263171196,1
728,1237,-2.394838333,6.225597382,1
728,1253,-3.051453114,6.683773518,1
728,1269,-3.984688282,6.939450741,1
728,1285,-4.594817162,6.575774193,1
744,21,0.6375875473,0.4818887711,1
744,37,0.1627309322,1.120323062,1
744,53,-1.21507442,0.701467514,1
744,69,-0.09792673588,0.7803530097,1
744,85,0.4268195033,1.431257486,1
744,101,-1.448988318,-3.354150772,1
744,117,-0.9339962006,0.02099847794,1
744,133,0.7077988386,1.440794587,1
744,149,1.069497228,1.751408219,1
744,165,1.199845314,1.995648384,1
744,181,2.566325426,1.955244541,1
744,197,-6.480392456,6.167372227,1
744,213,0.7569748759,1.600433469,1
744,229,0.6349246502,2.168311834,1
744,245,0.6778560877,1.227306485,1
744,261,0.6840895414,0.4785568714,1
744,277,0.005040168762,1.481683135,1
744,293,-0.007297158241,1.937439442,1
744,309,-0.5252348185,1.873845696,1
744,325,-1.067112207,2.510241508,1
744,341,-0.9454921484,3.956405163,1
744,357,-1.656865835,2.302879572,1
744,373,-1.091485977,1.904460549,1
744,389,-1.180359125,1.247766495,1
744,405,-1.51802516,0.6283903122,1
744,421,-1.426460981,-7.850045204,1
744,437,-1.067108631,0.2718578577,1
744,453,-3.504183054,4.951182365,1
744,469,-3.734296799,3.771811962,1
744,485,-5.437381744,7.065925598,1
744,501,-0.2896773815,0.54662323,1
744,517,-0.6171307564,0.6685305238,1
744,533,-0.8756132126,0.8501529694,1
744,549,-1.270723343,1.352526069,1
744,565,-1.197416663,0.4899877608,1
744,581,-1.110731006,-0.3829152882,1
744,597,-1.047867894,0.1841642857,1
744,613,-0.934574604,0.174373582,1
744,629,-1.189376831,0.06646190584,1
744,645,-1.133431077,-0.03622360528,1
744,661,-0.07439982891,0.0987778157,1
744,677,-0.3309912682,0.239331007,1
744,693,-1.542351723,0.7142454982,1
744,709,-1.957340479,0.5781999826,1
744,725,-1.855162859,0.1956754327,1
744,741,-1.417080879,-0.1329103112,1
744,757,-1.051167488,0.1574899256,1
744,773,-0.8236861825,0.1245827079,1
744,789,-0.6300086975,0.3616968393,1
744,805,-1.107349396,-0.2188311219,1
744,821,-4.509897232,-0.01759493351,1
744,837,-1.155777812,-0.005564302206,1
744,853,-1.77493,-0.1353518963,1
744,869,-2.730028629,0.6393538713,1
744,885,-2.297760725,1.655345559,1
744,901,-2.352061749,2.900204182,1
744,917,-0.3260436058,2.518209934,1
744,933,-0.2273949385,2.370503426,1
744,949,-0.5006200075,-0.7664108276,1
744,965,-1.624633551,4.258493423,1
744,981,-0.8198259473,6.301828384,1
744,997,0.1023523211,8.474393845,1
744,1013,-0.5260665417,5.060232639,1
744,1029,-1.128167391,4.768239021,1
744,1045,-1.001588225,4.494573593,1
744,1061,-1.881577849,3.942584991,1
744,1077,-1.976963997,4.053454876,1
744,1093,-1.010186315,3.762160301,1
744,1109,-0.8221082687,4.885974407,1
744,1125,-1.010983944,5.875934124,1
744,1141,-1.686018109,6.214496613,1
744,1157,-3.520946264,5.920793056,1
744,1173,-2.642375231,5.718856335,1
744,1189,-1.461215258,5.264162064,1
744,1205,-1.998436451,6.005186081,1
744,1221,-2.300384283,6.622291565,1
744,1237,-2.500089407,6.593565941,1
744,1253,-2.954797268,6.945344925,1
744,1269,-4.546422958,9.654938698,1
744,1285,-6.574892044,10.86337566,1
760,21,0.5046793222,0.1374028325,1
760,37,0.3752696216,0.5906172991,1
760,53,0.2523343861,0.5546309948,1
760,69,0.3233693838,0.7732363939,1
760,85,0.9506753683,1.711834908,1
760,101,1.298924804,1.160554647,1
760,117,1.397404313,0.4758367538,1
760,133,1.343972087,0.4204874039,1
760,149,1.511057973,2.014861345,1
760,165,1.512126923,2.062862396,1
760,181,1.826131105,1.321808577,1
760,197,1.796133995,1.391029477,1
760,213,0.686929822,1.395057917,1
760,229,0.1272789836,2.731040239,1
760,245,0.1058799028,1.044942617,1
760,261,0.2681931853,0.7837514877,1
760,277,0.0424888283,0.8804414868,1
760,293,-0.7494733334,2.005852699,1
760,309,-1.827579975,2.458940744,1
760,325,-0.9946285486,2.545178175,1
760,341,-0.2520645261,3.277641058,1
760,357,-0.7577815056,2.164495945,1
760,373,-0.7773622274,1.407654524,1
760,389,-0.8518722653,0.8697069883,1
760,405,-0.9237580299,3.237196922,1
760,421,-0.4686706066,4.512078285,1
760,437,0.7119065523,0.9386333227,1
760,453,-4.49173975,4.433674812,1
760,469,-4.413135052,3.482032299,1
760,485,-0.5422824621,0.8207134008,1
760,501,0.1909680963,0.03613710403,1
760,517,-0.3144909739,-0.007990792394,1
760,533,-0.8001480103,0.4114276171,1
760,549,-1.262561083,0.8002114892,1
760,565,-6.332299709,1.572263479,1
760,581,-0.8279847503,-0.2216014266,1
760,597,-0.7334045768,0.09201185405,1
760,613,-0.7480506301,-8.467777252,1
760,629,-1.162060499,0.1273521334,1
760,645,-1.127006173,0.1464475989,1
760,661,-1.252327681,0.3167403042,1
760,677,-1.10327673,0.2915609479,1
760,693,-2.173643112,0.4652540684,1
760,709,-2.371971846,0.4855915308,1
760,725,-2.2940557,0.5129567385,1
760,741,-1.808660746,0.6160815954,1
760,757,-1.257339478,0.5735049248,1
760,773,-0.5617080927,0.6027904749,1
760,789,-0.4268096089,0.4203702211,1
760,805,-0.7396852374,0.2122302949,1
760,821,-0.7103229761,0.3209572434,1
760,837,-0.1523191929,0.07161337137,1
760,853,-1.392980576,0.2124246657,1
760,869,-1.901595592,1.089260817,1
760,885,-1.763869524,1.736646771,1
760,901,-1.69677186,2.822831869,1
760,917,-1.399189711,2.945692778,1
760,933,-1.329070807,2.913968325,1
760,949,1.447657585,0.0262503624,1
760,965,1.048044682,2.03426981,1
760,981,-1.49733448,9.78800106,1
760,997,-0.2382847071,6.345183372,1
760,1013,-0.6419275999,5.915583611,1
760,1029,-0.5507107973,5.424380302,1
760,1045,0.4060423374,5.413149357,1
760,1061,-0.4860589504,4.756951809,1
760,1077,-0.5406061411,4.670027733,1
760,1093,-0.7488332391,4.923411369,1
760,1109,-1.147871614,5.379950047,1
760,1125,-0.715698123,6.180217266,1
760,1141,0.1819589138,6.236347198,1
760,1157,0.245305419,6.301024437,1
760,1173,-1.618140101,5.321853161,1
760,1189,-1.858110547,4.99767065,1
760,1205,-2.089859009,5.681241989,1
760,1221,-1.776229858,6.067914486,1
760,1237,-2.661927223,6.311187744,1
760,1253,-2.922381163,6.882687092,1
760,1269,-7.202387333,9.037084579,1
760,1285,-9.035959244,11.29464912,1
776,21,-0.3478292227,-0.1343864799,1
776,37,0.8785402179,0.2971974909,1
776,53,2.682700872,1.409484982,1
776,69,0.4997013807,0.508692503,1
776,85,1.098921537,1.055772066,1
776,101,2.646028757,1.331801414,1
776,117,3.078531504,0.8805595636,1
776,133,2.325108767,0.7018265128,1
776,149,1.436218262,1.038401127,1
776,165,1.508550644,1.315106869,1
776,181,1.687562227,0.6904363632,1
776,197,1.910410643,0.7717359066,1
776,213,0.3234748244,0.4530774355,1
776,229,-0.162504971,0.8690525293,1
776,245,-0.2423283458,0.2765761018,1
776,261,-0.2365671098,0.1207332611,1
776,277,0.03182661533,0.8460351825,1
776,293,-2.062846422,1.677899241,1
776,309,-2.837589741,2.081797361,1
776,325,-0.6120752096,2.176945686,1
776,341,-0.1200929284,2.378976822,1
776,357,-0.02504360676,1.475647569,1
776,373,-0.6780685186,1.173596263,1
776,389,-2.931108952,2.740754128,1
776,405,-0.6952781677,3.145262957,1
776,421,-0.2310596108,3.683460474,1
776,437,0.6950024366,1.276151419,1
776,453,-0.9010152817,4.181817055,1
776,469,-1.297965527,1.826030016,1
776,485,2.25039506,1.584325314,1
776,501,0.7510613799,-0.4505794644,1
776,517,-4.313568592,-0.03030613065,1
776,533,-1.259002686,0.01224112511,1
776,549,-1.235268354,0.7813749313,1
776,565,-3.881099939,1.071652651,1
776,581,-1.395667672,1.066842794,1
776,597,-1.129523754,0.4254827797,1
776,613,-5.721766472,0.3206610084,1
776,629,-1.438073158,0.2944870889,1
776,645,-1.690258265,0.3221135139,1
776,661,-2.40460515,0.5957021713,1
776,677,-3.08976531,0.6529761553,1
776,693,-2.868106842,1.161083937,1
776,709,-3.482433319,0.3790321946,1
776,725,-2.701746464,0.6983541846,1
776,741,-2.130445242,1.102502465,1
776,757,-1.53576529,0.8641383648,1
776,773,-1.037910938,0.990221858,1
776,789,-0.9290275574,0.895540297,1
776,805,-0.826109767,0.7105975151,1
776,821,-0.7685882449,1.158506632,1
776,837,-1.101520181,0.6584895849,1
776,853,-1.680055976,0.6309076548,1
776,869,-1.649839163,1.659946799,1
776,885,-1.612000465,2.117890358,1
776,901,-1.70229423,2.821716785,1
776,917,-1.693691015,3.022311211,1
776,933,-1.853514314,2.800013781,1
776,949,-0.9696629047,3.735769033,1
776,965,-0.464781642,4.304003716,1
776,981,-1.08959496,5.427117348,1
776,997,-1.28240633,5.732255459,1
776,1013,-1.2320683,5.812627316,1
776,1029,-0.7356341481,5.547469616,1
776,1045,-0.1651494503,5.489731789,1
776,1061,2.503055096,5.701371193,1
776,1077,-0.159783721,4.990810394,1
776,1093,-0.6622217298,4.844759464,1
776,1109,-1.205258489,5.312431335,1
776,1125,-0.6097809672,5.567615986,1
776,1141,0.4670897722,5.489169121,1
776,1157,2.455505848,7.815420151,1
776,1173,-1.075857639,5.165306091,1
776,1189,-3.948791504,5.219779015,1
776,1205,-0.9957536459,5.773993969,1
776,1221,-1.478809237,5.815697193,1
776,1237,-1.6028409,5.636107445,1
776,1253,-2.249566078,6.526902199,1
776,1269,-4.104486942,6.983032227,1
776,1285,-6.332387924,8.025640488,1
792,21,0.7102695704,-0.2915880084,1
792,37,0.6756215096,-0.09661750495,1
792,53,0.6858834028,-0.1149733067,1
792,69,1.287392974,-0.09911239147,1
792,85,1.515618324,0.2891988754,1
792,101,1.669375062,0.3851366043,1
792,117,2.371573448,0.5389066339,1
792,133,1.616109371,0.6271929741,1
792,149,0.510862112,0.5462422967,1
792,165,0.9679298401,0.4062843323,1
792,181,1.286738873,1.180280685,1
792,197,0.8084620237,0.8399080634,1
792,213,-0.6089590192,0.4596703053,1
792,229,-0.3791580796,0.7185229659,1
792,245,-0.07230781019,0.06518569589,1
792,261,-0.0119330585,-0.1533407569,1
792,277,0.1345495582,0.7512241006,1
792,293,0.4420072138,1.303734303,1
792,309,-7.516613007,6.146979332,1
792,325,0.3919090629,2.14196825,1
792,341,-0.0596114099,1.97079277,1
792,357,0.02294529974,1.19344604,1
792,373,0.05277909338,0.1891701221,1
792,389,-0.618680954,0.2692848444,1
792,405,-4.728150368,3.300918579,1
792,421,-0.8242065907,1.118966341,1
792,437,-0.607062459,1.176894307,1
792,453,-6.043731689,1.463748336,1
792,469,-6.401532173,1.123503923,1
792,485,0.1577923298,1.708937526,1
792,501,-1.600772142,-0.4703558385,1
792,517,-6.284600735,2.085466385,1
792,533,-4.356966972,0.2872691453,1
792,549,-1.167519093,0.9596215487,1
792,565,-0.8388787508,0.7914932966,1
792,581,-9.036365509,3.602257013,1
792,597,-9.290254593,0.8880057335,1
792,613,-1.098991752,1.642447472,1
792,629,-4.651409149,3.071066856,1
792,645,-2.076723814,1.109497428,1
792,661,-2.561508656,1.09655714,1
792,677,-3.575853586,0.8326309323,1
792,693,-4.010111809,0.7391391397,1
792,709,-3.799347162,0.3260423541,1
792,725,-3.348834038,-0.1604395509,1
792,741,-3.47512269,0.6977750063,1
792,757,-3.026096344,1.712814927,1
792,773,-2.516626835,3.460833073,1
792,789,-2.938215971,4.093354225,1
792,805,-5.882707119,0.03732943535,1
792,821,-5.48893404,-4.402253151,1
792,837,-1.350752473,1.41967845,1
792,853,-2.148845196,1.745537758,1
792,869,-1.927601814,2.003810644,1
792,885,-1.669127345,2.700430393,1
792,901,-1.805870295,2.759831905,1
792,917,-1.794131756,3.138105631,1
792,933,-1.781913161,3.199585438,1
792,949,-1.892960787,3.671304226,1
792,965,-2.003536701,3.748937845,1
792,981,-2.11164999,4.105248451,1
792,997,-1.921315551,5.46693182,1
792,1013,-1.601929903,5.452898026,1
792,1029,-1.373411298,5.036748886,1
792,1045,-0.8175420761,4.783033848,1
792,1061,-1.111700892,4.087889194,1
792,1077,-0.6525644064,4.47265625,1
792,1093,-0.9641507268,4.374538422,1
792,1109,-1.387515545,5.458926201,1
792,1125,-0.9216364622,5.469106674,1
792,1141,-0.6606491208,4.762625217,1
792,1157,-0.6045349836,5.419930458,1
792,1173,-0.9072982669,5.522762299,1
792,1189,-1.507348537,5.618780136,1
792,1205,-0.2436289787,5.43442297,1
792,1221,-0.4709260464,5.628581047,1
792,1237,-1.459504724,4.558973312,1
792,1253,-2.043561459,6.695972443,1
792,1269,-2.486389399,5.777113438,1
792,1285,-2.111096859,4.534827232,1
808,21,1.516717672,-0.4357988834,1
808,37,1.011894464,0.05021619797,1
808,53,0.2037798166,-0.1229564846,1
808,69,0.151242733,-0.04816436768,1
808,85,0.4560827017,0.1088312268,1
808,101,0.8359955549,-0.16580531,1
808,117,0.175388813,0.3024759293,1
808,133,-0.2990089059,0.6196547747,1
808,149,0.2828046679,0.4898229837,1
808,165,0.1287566423,0.9033292532,1
808,181,0.08704930544,1.179470301,1
808,197,-0.1403344274,1.423178792,1
808,213,-0.3348200917,2.370889664,1
808,229,-0.1925475448,0.2981373966,1
808,245,0.4374631941,0.003654405475,1
808,261,0.9053323269,-0.1150291115,1
808,277,1.026391625,0.4273814559,1
808,293,1.120444059,0.6370005012,1
808,309,1.902913094,0.9764780998,1
808,325,1.546907544,2.04976511,1
808,341,0.6419217587,1.572574496,1
808,357,0.5018739104,1.11999464,1
808,373,0.4474641383,0.1389905214,1
808,389,-0.3767659962,-0.5882665515,1
808,405,-4.3272686,2.395011663,1
808,421,-4.107571602,2.358600616,1
808,437,-0.7656400204,1.939731598,1
808,453,-6.388467789,1.091394663,1
808,469,-4.591644764,0.8294089437,1
808,485,-2.71901989,0.09483227134,1
808,501,-2.892706394,-0.06981056929,1
808,517,-2.637564659,-0.04329526424,1
808,533,-2.301700115,0.1540540904,1
808,549,-1.271237135,-0.04136830568,1
808,565,-4.328281403,0.7374272943,1
808,581,-4.569642544,1.554751635,1
808,597,-1.040707111,0.6365144253,1
808,613,1.787108183,-4.618656635,1
808,629,-3.078773737,3.110881805,1
808,645,-3.067024708,1.068897724,1
808,661,-2.838155031,0.9755532742,1
808,677,-3.310006618,0.8292068243,1
808,693,-3.881957054,0.3617144823,1
808,709,-3.880864143,0.2776088119,1
808,725,-3.434280157,0.3830785751,1
808,741,-3.882319212,-0.3062187433,1
808,757,-2.746861219,2.198160887,1
808,773,-2.372539997,4.314326286,1
808,789,-0.9019961357,2.842452049,1
808,805,1.441490769,-5.330573082,1
808,821,-0.6247973442,5.08291626,1
808,837,-0.9528326988,4.727521896,1
808,853,-1.682796001,1.240768671,1
808,869,-1.048160076,0.8848369122,1
808,885,-0.9353675842,0.5452334881,1
808,901,-1.440448284,2.610228062,1
808,917,-1.195331335,3.328306675,1
808,933,-1.095256805,3.074012995,1
808,949,-1.934960246,3.563253641,1
808,965,-2.350159883,3.488452673,1
808,981,-2.219811916,3.37303257,1
808,997,-1.922108173,3.584729195,1
808,1013,-2.071943283,4.372690678,1
808,1029,-2.322580338,4.75579834,1
808,1045,-2.134251595,3.29026413,1
808,1061,-2.019632339,3.310738087,1
808,1077,-0.5348701477,4.559217453,1
808,1093,-0.8359479904,4.634334564,1
808,1109,-1.171538591,5.368738651,1
808,1125,-1.215741992,5.451370239,1
808,1141,-1.336039901,5.449725628,1
