time (s),height (micro m)
121.0,59.7988
122.0,59.7988
123.0,60.4029
124.0,60.4029
125.0,60.4029
126.0,60.4029
127.0,61.6109
128.0,61.0069
129.0,61.0069
130.0,61.0069
131.0,62.2149
132.0,61.6109
133.0,61.6109
134.0,61.6109
135.0,62.819
136.0,62.2149
137.0,62.2149
138.0,62.2149
139.0,62.2149
140.0,62.819
141.0,62.819
142.0,64.027
143.0,64.027
144.0,63.423
145.0,63.423
146.0,63.423
147.0,64.6311
148.0,64.6311
149.0,64.027
150.0,64.027
151.0,65.2351
152.0,66.4431
153.0,64.6311
154.0,65.8391
155.0,67.0472
156.0,67.0472
157.0,67.0472
158.0,67.0472
159.0,66.4431
160.0,67.6512
161.0,67.6512
162.0,67.6512
163.0,68.2552
164.0,68.2552
165.0,68.2552
166.0,68.8593
167.0,68.8593
168.0,69.4633
169.0,68.8593
170.0,69.4633
171.0,69.4633
172.0,69.4633
173.0,69.4633
174.0,70.0673
175.0,70.0673
176.0,70.0673
177.0,70.6713
178.0,70.6713
179.0,70.6713
180.0,70.6713
181.0,67.6512
182.0,64.027
183.0,62.2149
184.0,61.0069
185.0,59.1948
186.0,57.9867
187.0,57.3827
188.0,56.7787
189.0,55.5706
190.0,54.9666
191.0,53.7585
192.0,53.7585
193.0,51.9465
194.0,51.3424
195.0,50.7384
196.0,49.5303
197.0,48.9263
198.0,48.3223
199.0,47.7183
200.0,47.1142
201.0,46.5102
202.0,45.9062
203.0,44.6981
204.0,44.0941
205.0,43.4901
206.0,42.886
207.0,42.886
208.0,42.282
209.0,41.678
210.0,41.678
211.0,40.4699
212.0,40.4699
213.0,39.8659
214.0,39.2619
215.0,39.2619
216.0,39.2619
217.0,38.6578
218.0,38.6578
219.0,38.0538
220.0,37.4498
221.0,36.8457
222.0,36.8457
223.0,36.8457
224.0,36.2417
225.0,36.2417
226.0,35.6377
227.0,35.6377
228.0,35.6377
229.0,35.0337
230.0,35.0337
231.0,35.0337
232.0,34.4296
233.0,34.4296
234.0,34.4296
235.0,33.2216
236.0,33.2216
237.0,33.2216
238.0,33.2216
239.0,32.6175
240.0,32.6175
241.0,32.6175
242.0,32.6175
243.0,32.6175
244.0,32.0135
245.0,32.0135
246.0,32.0135
247.0,31.4095
248.0,31.4095
249.0,31.4095
250.0,30.8055
251.0,30.8055
252.0,30.8055
253.0,30.8055
254.0,30.2014
255.0,30.2014
256.0,30.2014
257.0,30.2014
258.0,29.5974
259.0,29.5974
260.0,29.5974
261.0,29.5974
262.0,29.5974
263.0,29.5974
264.0,28.9934
265.0,28.9934
266.0,28.9934
267.0,28.9934
268.0,28.3893
269.0,28.3893
270.0,28.3893
271.0,27.7853
272.0,27.7853
273.0,28.3893
274.0,27.7853
275.0,27.7853
276.0,27.1813
277.0,27.1813
278.0,27.1813
279.0,26.5773
280.0,26.5773
281.0,27.1813
282.0,27.1813
283.0,27.1813
284.0,26.5773
285.0,25.9732
286.0,26.5773
287.0,26.5773
288.0,25.9732
289.0,25.9732
290.0,25.9732
291.0,25.9732
292.0,25.9732
293.0,25.3692
294.0,25.3692
295.0,25.3692
296.0,24.7652
297.0,24.7652
298.0,24.7652
299.0,24.7652
300.0,24.7652
301.0,24.7652
302.0,24.7652
303.0,24.7652
304.0,24.7652
305.0,24.7652
306.0,24.7652
307.0,24.1611
308.0,24.7652
309.0,24.1611
310.0,24.1611
311.0,24.1611
312.0,23.5571
313.0,23.5571
314.0,23.5571
315.0,23.5571
316.0,23.5571
317.0,23.5571
318.0,23.5571
319.0,23.5571
320.0,23.5571
321.0,22.9531
322.0,22.9531
323.0,22.9531
324.0,22.9531
325.0,22.3491
326.0,22.9531
327.0,22.3491
328.0,22.9531
329.0,22.9531
330.0,22.9531
331.0,22.3491
332.0,22.3491
333.0,22.3491
334.0,22.3491
335.0,22.3491
336.0,22.3491
337.0,22.3491
338.0,22.3491
339.0,21.745
340.0,22.3491
341.0,21.745
342.0,22.3491
343.0,21.745
344.0,21.745
345.0,21.745
346.0,21.745
347.0,21.745
348.0,21.745
349.0,21.745
350.0,22.3491
351.0,22.3491
352.0,21.141
353.0,21.141
354.0,21.745
355.0,21.141
356.0,21.141
357.0,21.141
358.0,21.141
359.0,21.141
360.0,21.141
