time (s),height (micro m)
463.0,42.2758
464.0,42.2758
465.0,42.2758
466.0,42.2758
467.0,42.2758
468.0,42.2758
469.0,42.2758
470.0,42.2758
471.0,42.2758
472.0,42.2758
473.0,42.2758
474.0,42.2758
475.0,42.2758
476.0,42.2758
477.0,42.2758
478.0,42.2758
479.0,42.2758
480.0,42.2758
481.0,42.2758
482.0,42.2758
483.0,42.2758
484.0,42.2758
485.0,42.2758
