time (s),height (micro m)
201.0,84.564
202.0,83.96
203.0,82.7519
204.0,82.1479
205.0,81.5439
206.0,81.5439
207.0,80.9398
208.0,80.3358
209.0,79.7318
210.0,79.7318
211.0,79.1277
212.0,79.1277
213.0,78.5237
214.0,77.9197
215.0,77.9197
216.0,77.3157
217.0,77.3157
218.0,76.7116
219.0,76.7116
220.0,76.1076
221.0,76.1076
222.0,76.1076
223.0,75.5036
224.0,75.5036
225.0,75.5036
226.0,75.5036
227.0,74.8995
228.0,74.8995
229.0,74.2955
230.0,74.2955
231.0,74.2955
232.0,74.2955
233.0,73.6915
234.0,73.6915
235.0,73.6915
236.0,73.0875
237.0,73.0875
238.0,73.0875
239.0,73.0875
240.0,72.4834
241.0,72.4834
242.0,72.4834
243.0,72.4834
244.0,71.8794
245.0,71.8794
246.0,71.8794
247.0,71.8794
248.0,71.2754
249.0,71.2754
250.0,71.2754
251.0,70.6713
252.0,70.6713
253.0,70.6713
254.0,70.6713
255.0,70.6713
256.0,70.0673
257.0,70.0673
258.0,70.0673
259.0,69.4633
260.0,69.4633
261.0,69.4633
262.0,68.8593
263.0,68.8593
264.0,68.8593
265.0,68.8593
266.0,68.2552
267.0,68.2552
268.0,68.2552
269.0,68.2552
270.0,68.2552
271.0,67.6512
272.0,67.6512
273.0,67.6512
274.0,67.6512
275.0,67.0472
276.0,67.0472
277.0,67.0472
278.0,67.0472
279.0,67.0472
280.0,66.4431
281.0,66.4431
282.0,66.4431
283.0,66.4431
284.0,66.4431
285.0,65.8391
286.0,65.8391
287.0,65.8391
288.0,65.8391
289.0,65.8391
290.0,65.2351
291.0,65.2351
292.0,65.2351
293.0,65.2351
294.0,65.2351
295.0,64.6311
296.0,64.6311
297.0,64.6311
298.0,64.6311
299.0,64.6311
300.0,64.6311
301.0,64.6311
302.0,64.6311
303.0,64.027
304.0,64.027
305.0,64.027
306.0,64.027
307.0,64.027
308.0,64.027
309.0,64.027
310.0,64.027
311.0,63.423
312.0,63.423
313.0,63.423
314.0,63.423
315.0,63.423
316.0,63.423
317.0,63.423
318.0,63.423
319.0,63.423
320.0,62.819
321.0,62.819
322.0,62.819
323.0,62.819
324.0,62.819
325.0,62.819
326.0,62.2149
327.0,62.819
328.0,62.2149
329.0,62.2149
330.0,62.2149
331.0,62.2149
332.0,62.2149
333.0,62.2149
334.0,62.2149
335.0,61.6109
336.0,61.6109
337.0,61.6109
338.0,62.2149
339.0,61.6109
340.0,61.6109
341.0,61.6109
342.0,61.6109
343.0,61.6109
344.0,61.6109
345.0,61.0069
346.0,61.0069
347.0,61.0069
348.0,61.0069
349.0,61.0069
350.0,61.0069
351.0,61.0069
352.0,61.0069
353.0,61.0069
354.0,61.0069
355.0,61.0069
356.0,61.0069
357.0,61.0069
358.0,60.4029
359.0,60.4029
360.0,60.4029
361.0,60.4029
362.0,60.4029
363.0,60.4029
364.0,60.4029
365.0,60.4029
366.0,59.7988
367.0,59.7988
368.0,59.7988
369.0,60.4029
370.0,59.7988
371.0,59.7988
372.0,62.2149
373.0,62.2149
374.0,62.2149
375.0,62.2149
376.0,60.4029
377.0,59.1948
378.0,59.1948
379.0,59.1948
380.0,59.1948
381.0,61.6109
382.0,59.1948
383.0,62.2149
384.0,59.1948
385.0,59.1948
386.0,61.0069
387.0,59.1948
388.0,58.5908
389.0,58.5908
390.0,59.7988
391.0,58.5908
392.0,59.7988
393.0,59.1948
394.0,58.5908
395.0,58.5908
396.0,58.5908
397.0,61.6109
398.0,58.5908
399.0,58.5908
400.0,58.5908
401.0,58.5908
402.0,58.5908
403.0,57.9867
404.0,61.0069
405.0,59.1948
406.0,58.5908
407.0,58.5908
408.0,57.9867
409.0,57.9867
410.0,57.9867
411.0,57.9867
412.0,57.9867
413.0,57.9867
414.0,60.4029
415.0,57.9867
416.0,57.9867
417.0,57.3827
418.0,57.3827
419.0,57.3827
420.0,57.3827
421.0,57.9867
422.0,57.3827
423.0,57.3827
424.0,57.9867
425.0,57.9867
426.0,57.3827
427.0,57.3827
428.0,57.3827
429.0,57.3827
430.0,57.3827
431.0,57.3827
432.0,57.3827
433.0,56.7787
434.0,57.3827
435.0,56.7787
436.0,56.7787
437.0,56.7787
438.0,56.7787
439.0,56.7787
440.0,56.7787
441.0,56.7787
442.0,56.7787
443.0,56.7787
444.0,56.7787
445.0,56.7787
446.0,57.3827
447.0,56.7787
448.0,56.7787
449.0,56.7787
450.0,56.1747
451.0,56.7787
452.0,56.7787
453.0,56.1747
454.0,56.7787
455.0,56.7787
456.0,56.1747
457.0,56.7787
458.0,56.7787
459.0,56.7787
460.0,56.1747
461.0,56.1747
462.0,56.1747
463.0,56.1747
464.0,56.1747
465.0,56.1747
466.0,56.1747
467.0,56.1747
468.0,56.1747
469.0,56.1747
470.0,56.1747
471.0,56.1747
472.0,56.1747
473.0,56.1747
474.0,56.1747
475.0,56.1747
476.0,56.1747
477.0,56.1747
478.0,56.1747
479.0,56.1747
480.0,56.1747
