time (s),height (micro m)
166.0,85.772
167.0,85.772
168.0,85.772
169.0,86.376
170.0,85.772
171.0,86.376
172.0,86.98
173.0,87.584
174.0,86.98
175.0,86.98
176.0,87.584
177.0,85.772
178.0,81.544
179.0,79.128
180.0,77.316
181.0,75.504
182.0,74.9
183.0,74.296
184.0,73.087
185.0,72.483
186.0,70.671
187.0,70.067
188.0,68.859
189.0,68.859
190.0,65.839
191.0,65.235
192.0,64.631
193.0,64.027
194.0,63.423
195.0,62.215
196.0,61.007
197.0,59.799
198.0,59.799
199.0,59.195
200.0,58.591
201.0,57.987
202.0,57.383
203.0,56.779
204.0,56.175
205.0,56.175
206.0,55.571
207.0,54.967
208.0,54.967
209.0,54.363
210.0,54.363
211.0,53.759
212.0,53.155
213.0,53.155
214.0,53.155
215.0,52.55
216.0,52.55
217.0,52.55
218.0,51.946
219.0,51.946
220.0,51.342
221.0,51.342
222.0,50.738
223.0,50.738
224.0,50.134
225.0,50.738
226.0,49.53
227.0,49.53
228.0,50.738
229.0,49.53
230.0,48.926
231.0,49.53
232.0,48.926
233.0,48.926
234.0,48.322
235.0,48.926
236.0,48.322
237.0,48.322
238.0,47.718
239.0,47.718
240.0,47.718
241.0,47.718
242.0,47.114
243.0,47.114
244.0,46.51
245.0,47.114
246.0,46.51
247.0,46.51
248.0,45.906
249.0,45.906
250.0,46.51
251.0,45.906
252.0,45.906
253.0,45.906
254.0,45.302
255.0,45.302
256.0,45.302
257.0,44.698
258.0,44.698
259.0,44.698
260.0,44.094
261.0,44.094
262.0,44.094
263.0,43.49
264.0,44.094
265.0,43.49
266.0,43.49
267.0,42.886
268.0,43.49
269.0,42.886
270.0,42.886
271.0,42.886
272.0,42.282
273.0,42.282
274.0,41.678
275.0,41.678
276.0,41.678
277.0,41.678
278.0,41.074
279.0,41.074
280.0,41.074
281.0,39.866
282.0,40.47
283.0,40.47
284.0,39.866
285.0,39.866
286.0,39.866
287.0,39.262
288.0,39.262
289.0,39.262
290.0,38.658
291.0,39.262
292.0,38.658
293.0,38.658
294.0,38.658
295.0,38.054
296.0,38.054
297.0,38.054
298.0,38.054
299.0,38.054
300.0,37.45
301.0,37.45
302.0,37.45
303.0,37.45
304.0,37.45
305.0,37.45
306.0,36.846
307.0,36.846
308.0,37.45
309.0,36.846
310.0,37.45
311.0,36.242
312.0,36.242
313.0,36.846
314.0,36.242
315.0,36.242
316.0,36.242
317.0,36.242
318.0,36.242
319.0,36.242
320.0,35.638
321.0,36.242
322.0,36.242
323.0,36.242
324.0,36.242
325.0,35.638
326.0,35.638
327.0,36.242
328.0,35.638
329.0,35.638
330.0,35.638
331.0,35.034
332.0,35.034
333.0,35.638
334.0,35.034
335.0,35.034
336.0,35.034
337.0,35.034
338.0,35.034
339.0,35.034
340.0,35.034
341.0,35.034
342.0,35.034
343.0,35.034
344.0,34.43
345.0,35.034
346.0,34.43
347.0,34.43
348.0,34.43
349.0,34.43
350.0,34.43
351.0,34.43
352.0,33.826
353.0,34.43
354.0,33.826
355.0,33.826
356.0,33.826
357.0,33.826
358.0,33.222
359.0,33.222
360.0,33.826
361.0,33.222
362.0,33.222
363.0,33.222
364.0,33.222
365.0,33.222
366.0,33.222
367.0,32.618
368.0,32.618
369.0,32.618
370.0,32.618
371.0,32.618
372.0,32.618
373.0,32.014
374.0,32.618
375.0,32.014
376.0,32.618
377.0,32.014
378.0,32.618
379.0,32.618
380.0,32.014
381.0,32.014
382.0,32.014
383.0,32.014
384.0,32.014
385.0,32.014
386.0,31.409
387.0,31.409
388.0,31.409
389.0,31.409
390.0,31.409
391.0,31.409
392.0,31.409
393.0,31.409
394.0,31.409
395.0,31.409
396.0,31.409
397.0,30.805
398.0,30.805
399.0,31.409
400.0,30.805
401.0,30.805
402.0,30.805
403.0,30.805
404.0,30.805
405.0,30.805
406.0,30.805
407.0,30.201
408.0,30.805
409.0,30.201
410.0,30.201
411.0,30.201
412.0,30.201
413.0,30.201
414.0,30.201
415.0,30.201
416.0,30.201
417.0,30.201
418.0,30.201
419.0,30.201
420.0,30.201
421.0,30.201
422.0,29.597
423.0,30.201
424.0,30.201
425.0,30.201
426.0,30.201
427.0,29.597
428.0,29.597
429.0,30.201
430.0,29.597
431.0,29.597
432.0,29.597
433.0,29.597
434.0,28.993
435.0,28.993
436.0,28.993
437.0,28.993
438.0,28.993
439.0,28.993
440.0,28.993
441.0,28.389
442.0,28.993
443.0,28.993
444.0,28.389
445.0,28.993
446.0,28.389
447.0,28.389
448.0,28.389
449.0,28.389
450.0,28.389
451.0,28.389
452.0,28.389
453.0,28.389
