time (s),height (micro m)
405.0,39.8572
406.0,39.8572
407.0,39.8572
408.0,39.2533
409.0,39.8572
410.0,39.8572
411.0,39.2533
412.0,39.2533
413.0,39.8572
414.0,39.2533
415.0,39.2533
416.0,39.8572
417.0,39.2533
418.0,39.2533
419.0,39.2533
420.0,39.2533
421.0,39.8572
422.0,39.2533
423.0,39.2533
424.0,38.6494
425.0,39.2533
426.0,39.2533
427.0,39.2533
428.0,39.2533
429.0,39.2533
430.0,39.2533
431.0,39.2533
432.0,38.6494
433.0,38.6494
434.0,39.2533
435.0,39.2533
436.0,39.2533
437.0,39.2533
438.0,38.6494
439.0,38.6494
440.0,38.6494
441.0,38.6494
442.0,38.6494
443.0,38.6494
444.0,38.0455
445.0,38.6494
446.0,38.0455
447.0,38.6494
448.0,38.6494
449.0,38.6494
450.0,38.6494
451.0,38.0455
452.0,38.6494
453.0,38.0455
454.0,38.0455
455.0,38.6494
456.0,37.4416
457.0,37.4416
458.0,37.4416
459.0,38.0455
460.0,38.0455
461.0,37.4416
462.0,38.6494
463.0,38.0455
464.0,38.0455
465.0,37.4416
466.0,38.0455
467.0,37.4416
468.0,37.4416
469.0,37.4416
470.0,37.4416
471.0,37.4416
472.0,37.4416
473.0,37.4416
474.0,37.4416
475.0,37.4416
476.0,37.4416
477.0,36.8377
478.0,37.4416
479.0,37.4416
480.0,37.4416
481.0,36.8377
482.0,36.8377
483.0,37.4416
484.0,37.4416
485.0,37.4416
486.0,37.4416
487.0,36.8377
488.0,37.4416
489.0,37.4416
490.0,37.4416
491.0,37.4416
492.0,37.4416
493.0,36.8377
494.0,36.8377
495.0,37.4416
496.0,36.8377
497.0,36.8377
498.0,36.8377
499.0,36.8377
500.0,36.8377
501.0,37.4416
502.0,36.8377
503.0,37.4416
504.0,37.4416
505.0,37.4416
506.0,37.4416
507.0,36.8377
508.0,37.4416
509.0,37.4416
510.0,37.4416
511.0,37.4416
