 ,Area,Mean,X,Y,Perim.,Major,Minor,Angle,Feret,FeretX,FeretY,FeretAngle,MinFeret
83,385.695,20.528,161.592,150.798,105.573,26.126,18.796,44.740,31.546,130,137,67.380,23.805
84,338.587,25.105,193.143,132.166,97.998,25.593,16.844,12.501,35.018,143,115,14.036,20.116
85,398.944,23.081,174.101,125.537,94.567,24.684,20.578,11.045,28.429,136,113,39.806,23.002
86,468.133,26.032,192.584,168.348,105.156,32.336,18.433,24.051,36.581,144,134,5.711,22.214
87,653.620,18.136,430.659,122.880,136.875,37.244,22.345,102.186,46.170,350,82,93.013,29.870
88,415.137,23.997,465.351,182.220,86.282,26.252,20.134,176.241,30.933,370,153,11.310,20.464
89,247.316,24.822,464.878,164.071,75.276,20.771,15.160,154.798,27.694,371,131,151.189,16.955
90,294.423,14.869,482.982,169.244,72.433,22.554,16.621,109.948,24.175,397,129,107.526,18.892
91,288.535,26.921,475.883,148.760,76.575,21.288,17.258,90.499,25.013,386,113,104.036,19.236
92,471.077,16.079,483.765,130.218,103.146,27.309,21.963,107.928,33.139,393,94,113.749,25.277
93,574.125,16.415,466.122,96.452,109.665,31.490,23.214,138.450,40.551,368,71,141.072,26.666
94,716.921,19.226,423.663,82.404,138.713,37.477,24.356,9.416,47.706,329,75,7.306,29.477
95,631.538,12.214,383.279,34.497,112.142,38.168,21.067,5.358,42.621,298,33,4.899,23.053
96,447.523,12.407,310.343,30.664,96.455,28.436,20.038,49.303,32.669,250,39,58.671,22.119
97,552.044,13.636,252.913,12.743,98.120,30.935,22.722,178.148,33.646,196,20,25.641,21.840
98,591.791,12.487,357.029,22.371,106.111,31.280,24.089,6.795,36.013,281,26,32.619,23.697
99,962.764,17.639,425.589,55.029,121.970,37.989,32.268,170.223,39.799,340,32,127.569,31.546
100,675.701,15.964,455.137,71.838,123.148,33.158,25.946,147.870,42.205,359,59,161.565,28.392
101,284.118,18.019,518.614,164.039,86.870,20.489,17.656,176.970,27.932,415,136,177.510,19.367
102,345.947,22.298,138.387,145.646,87.703,25.042,17.589,110.500,26.858,107,129,71.565,20.626
103,410.720,28.955,231.957,169.165,99.836,25.024,20.897,4.082,33.006,183,146,36.027,22.661
104,313.561,24.410,209.985,172.634,80.007,26.677,14.965,41.356,30.933,160,149,41.820,15.443
