PIVlab, ASCII chart output - 20-Jul-2025
FRAME: 6, filenames: A:[6]MAX_TgKrt18GFPUtrmcherry_Control_TimeSeries01-1.avi & B:[7]MAX_TgKrt18GFPUtrmcherry_Control_TimeSeries01-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
468,339,-0.1285343021,-0.1408013105,1
468,355,-0.01080521941,0.1034262776,1
468,371,NaN,NaN,2
468,387,NaN,NaN,2
468,403,0.3067188859,0.3393883407,1
484,19,2.191931486,0.9681176543,1
484,35,2.062235355,0.7071700096,1
484,51,1.789880037,0.04197070003,1
484,67,1.715625882,-0.3609891832,1
484,83,1.945339203,-0.4188787043,1
484,99,2.321664572,-0.4887167215,1
484,115,2.102985859,-0.8696392179,1
484,131,1.774024963,-1.090481877,1
484,147,1.731665373,-0.7160728574,1
484,163,1.553782225,-0.5376076102,1
484,179,-0.2722392082,-0.1675870419,1
484,195,-0.7047576904,-0.5711603165,1
484,211,NaN,NaN,2
484,227,0.2228434682,0.3044642806,1
484,243,-0.009745895863,0.5478971601,1
484,259,NaN,NaN,2
484,275,-0.2003196627,0.325553149,1
484,291,NaN,NaN,2
484,307,NaN,NaN,2
484,323,NaN,NaN,2
484,339,0.003997653723,-0.1795447916,1
484,355,NaN,NaN,2
484,371,-0.005383089185,-0.2715611458,1
484,387,-0.2090929449,-0.273619622,1
484,403,-0.09359817207,-0.4704349041,1
500,19,1.956078887,0.880569756,1
500,35,1.957409978,0.712284565,1
500,51,1.859227538,0.2708536983,1
500,67,2.001830816,0.02326360345,1
500,83,2.249587774,-0.3623995185,1
500,99,2.300248146,-0.7641254067,1
500,115,2.161051989,-1.096588612,1
500,131,1.805706501,-1.210231066,1
500,147,1.671655059,-0.8737754822,1
500,163,2.032288074,-1.134122849,1
500,179,1.886919856,-1.65638864,1
500,195,-0.2236003876,0.5115506649,1
500,211,2.815683365,1.715129495,1
500,227,NaN,NaN,2
500,243,NaN,NaN,2
500,259,NaN,NaN,2
500,275,NaN,NaN,2
500,291,NaN,NaN,2
500,307,NaN,NaN,2
500,323,NaN,NaN,2
500,339,NaN,NaN,2
500,355,-0.8228005171,-1.289941549,1
500,371,-0.3815030456,-0.4327488542,1
500,387,-0.2730770111,-0.240966171,1
500,403,NaN,NaN,2
516,19,1.679106236,0.6936206222,1
516,35,1.634719968,0.7785525918,1
516,51,1.714574575,0.4973666668,1
516,67,2.043210268,0.08534856886,1
516,83,2.292402267,-0.4195766747,1
516,99,2.138844728,-0.8161330223,1
516,115,1.989182234,-1.009213209,1
516,131,1.81351912,-1.213055849,1
516,147,1.641073227,-1.137900829,1
516,163,2.002585173,-1.331789732,1
516,179,2.363171339,-1.720154762,1
516,195,NaN,NaN,2
516,211,NaN,NaN,2
516,227,NaN,NaN,2
516,243,NaN,NaN,2
516,259,NaN,NaN,2
516,275,NaN,NaN,2
516,291,0.05002932996,-0.368040055,1
516,307,0.3325332403,-0.3179326355,1
516,323,0.09899581969,-0.5083553195,1
516,339,0.2155288309,-0.3868741989,1
516,355,-0.0878277272,-0.3721310496,1
516,371,-0.3709240556,-0.2822779715,1
516,387,-0.2194682956,0.1372448206,1
516,403,NaN,NaN,2
532,19,1.62875247,0.5083990693,1
532,35,1.874271035,0.7387494445,1
532,51,1.997967005,0.5084550381,1
532,67,2.184333086,0.2243274152,1
532,83,2.224319458,-0.2689047158,1
532,99,1.968791246,-0.755916357,1
532,115,1.792780519,-0.8985911012,1
532,131,1.81841898,-1.146079659,1
532,147,1.727501392,-1.482956886,1
532,163,2.231091022,-1.558436632,1
532,179,NaN,NaN,2
532,195,1.497531414,-0.3633852005,1
532,211,NaN,NaN,2
532,227,NaN,NaN,2
532,243,-0.4405497313,-0.1035532802,1
532,259,NaN,NaN,2
532,275,NaN,NaN,2
532,291,-0.3420124352,0.01080657542,1
532,307,-0.03066474199,-0.1113524437,1
532,323,-0.4179486036,-0.2424586713,1
532,339,-0.2021915019,-0.1885750294,1
532,355,-0.1968017966,-0.1794440746,1
532,371,-0.2349089682,0.02783320844,1
532,387,-0.356318742,0.6370324492,1
532,403,0.1329753548,0.7326284647,1
548,19,1.40951705,0.1601114869,1
548,35,2.079374313,0.6115750074,1
548,51,2.136612415,0.6517238617,1
548,67,2.049757242,0.5847016573,1
548,83,1.989730239,0.07002678514,1
548,99,1.656674623,-0.7857813835,1
548,115,1.722820044,-1.141493082,1
548,131,2.025784016,-1.587771177,1
548,147,1.795782328,-1.779631138,1
548,163,2.700565577,-1.941381931,1
548,179,NaN,NaN,2
548,195,NaN,NaN,2
548,211,NaN,NaN,2
548,227,1.389503717,0.2707377374,1
548,243,0.09185433388,0.3108153343,1
548,259,NaN,NaN,2
548,275,NaN,NaN,2
548,291,-0.8970181942,0.4613072872,1
548,307,-0.6008310914,-0.0389752835,1
548,323,-0.3289391696,0.3601698279,1
548,339,-0.3549861908,0.181086123,1
548,355,-0.1365186125,0.0617043525,1
548,371,-0.1544060409,0.3641477823,1
548,387,-0.3159219623,0.4537044168,1
548,403,-0.2927183509,0.7450283766,1
