PIVlab, ASCII chart output - 20-Jul-2025
FRAME: 3, filenames: A:[3]MAX_TgKrt18GFPUtrmcherry_Control_TimeSeries01-1.avi & B:[4]MAX_TgKrt18GFPUtrmcherry_Control_TimeSeries01-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
468,211,0.2593820691,0.1941986978,1
468,227,0.06201004982,0.05476371944,1
468,243,NaN,NaN,2
468,259,NaN,NaN,2
468,275,NaN,NaN,2
468,291,NaN,NaN,2
468,307,0.1860460639,0.2230413109,1
468,323,0.2862520516,0.08527892083,1
468,339,0.247872144,0.1078033149,1
468,355,0.1748538315,-0.09382894635,1
468,371,-0.3697850108,-0.3566269279,1
468,387,NaN,NaN,2
468,403,0.8038122654,-0.87111938,1
484,19,0.05770239234,1.571843982,1
484,35,0.1496338248,0.6916729212,1
484,51,0.2439025044,0.7765686512,1
484,67,0.4290767312,1.006881714,1
484,83,0.1906060725,0.8595491052,1
484,99,-0.2650460601,0.8055975437,1
484,115,-0.3693304658,0.7450991869,1
484,131,-0.279877305,0.5655136108,1
484,147,-0.2336426377,0.2055540681,1
484,163,-0.1912532002,-0.01293739676,1
484,179,0.4566246867,0.03328748047,1
484,195,0.8375772238,0.2798402607,1
484,211,1.219783545,0.769141376,1
484,227,NaN,NaN,2
484,243,NaN,NaN,2
484,259,-0.1328851283,0.2676805556,1
484,275,-0.4112766087,-0.2066636682,1
484,291,NaN,NaN,2
484,307,NaN,NaN,2
484,323,0.07115732133,-0.1251086444,1
484,339,0.2116029561,-0.1623563766,1
484,355,NaN,NaN,2
484,371,NaN,NaN,2
484,387,NaN,NaN,2
484,403,0.02118554711,-0.2223803699,1
500,19,0.4275276065,1.572400928,1
500,35,0.242731154,0.6127416492,1
500,51,0.2224215269,0.8009752035,1
500,67,0.2975422144,0.9101257324,1
500,83,0.3015519679,0.7556251287,1
500,99,0.1356147677,0.6116781235,1
500,115,-0.119621858,0.4414015412,1
500,131,-0.24734056,0.3934215903,1
500,147,-0.06982384622,0.1807568818,1
500,163,-0.02811014652,-0.2435018122,1
500,179,-0.01953265071,-0.1136837527,1
500,195,NaN,NaN,2
500,211,1.426380515,-0.631244123,1
500,227,NaN,NaN,2
500,243,NaN,NaN,2
500,259,NaN,NaN,2
500,275,0.5859579444,-0.1550157964,1
500,291,0.1122589707,-0.3752149343,1
500,307,-1.135558009,-0.8486515284,1
500,323,-0.07388071716,-0.2734937668,1
500,339,0.07412882149,-0.194872573,1
500,355,NaN,NaN,2
500,371,NaN,NaN,2
500,387,0.07504558563,0.2157718539,1
500,403,0.03477978706,0.2240476906,1
516,19,1.171494722,1.444198489,1
516,35,0.4950131476,0.6490573883,1
516,51,0.1275809854,0.752884984,1
516,67,0.1259468794,1.028712511,1
516,83,0.3164172769,0.7430711985,1
516,99,0.3483615816,0.4392042756,1
516,115,0.04869559407,0.263995409,1
516,131,-0.2259123921,0.2193796337,1
516,147,0.07820408046,0.1842110157,1
516,163,0.1811898202,0.3568145037,1
516,179,NaN,NaN,2
516,195,NaN,NaN,2
516,211,1.286902547,-1.136653543,1
516,227,NaN,NaN,2
516,243,NaN,NaN,2
516,259,NaN,NaN,2
516,275,NaN,NaN,2
516,291,0.542380929,-0.3247799277,1
516,307,NaN,NaN,2
516,323,NaN,NaN,2
516,339,NaN,NaN,2
516,355,0.09809526056,-0.2852516472,1
516,371,0.3445743322,-0.1143716723,1
516,387,0.1328483373,0.03351156786,1
516,403,0.02541406453,-0.009442731738,1
532,19,0.6426024437,1.303455234,1
532,35,0.3858957887,1.028373361,1
532,51,0.1590510756,0.8738928437,1
532,67,0.1287913322,0.9827693701,1
532,83,0.2627583146,0.6322326064,1
532,99,0.2911479175,0.392547667,1
532,115,0.224087745,0.2462077439,1
532,131,0.04305392504,0.1817139983,1
532,147,0.2062584013,0.1525959671,1
532,163,0.2116781324,0.07570928335,1
532,179,0.02985645831,0.1172392741,1
532,195,-0.2773292065,0.01564041898,1
532,211,-0.5154556036,0.06700000167,1
532,227,NaN,NaN,2
532,243,NaN,NaN,2
532,259,NaN,NaN,2
532,275,0.2125837207,0.1262702793,1
532,291,NaN,NaN,2
532,307,NaN,NaN,2
532,323,NaN,NaN,2
532,339,NaN,NaN,2
532,355,-0.1457855254,-0.1962536573,1
532,371,-0.09724807739,-0.2649641931,1
532,387,1.852995276,-0.3558799028,1
532,403,1.047665715,-0.7128201127,1
548,19,0.477363199,1.429125071,1
548,35,0.4269224703,1.199411392,1
548,51,0.326474756,0.8940390348,1
548,67,0.1198402643,0.6860671043,1
548,83,0.116129443,0.4147955775,1
548,99,0.02703653276,0.180999279,1
548,115,0.237598896,-0.06002265215,1
548,131,0.4374125004,-0.1349428594,1
548,147,0.1496053487,-0.03582692146,1
548,163,-0.08252158761,-0.1655977964,1
548,179,-0.5987777114,-0.01130020618,1
548,195,NaN,NaN,2
548,211,NaN,NaN,2
548,227,-0.3491755724,0.2005746961,1
548,243,-0.520062685,-0.7751433849,1
548,259,-0.4330106378,-0.5043081641,1
548,275,0.09205815941,-0.0604763329,1
548,291,0.3043331206,0.09051039815,1
548,307,0.3626735508,-0.1009404063,1
548,323,NaN,NaN,2
548,339,-0.009527012706,1.850800514,1
548,355,-0.1721602678,0.2785941958,1
548,371,-0.7840566635,-0.4015996456,1
548,387,-0.7200809121,-0.8105871677,1
548,403,0.09019422531,-1.477076054,1
