PIVlab, ASCII chart output - 20-Jul-2025
FRAME: 5, filenames: A:[5]MAX_TgKrt18GFPUtrmcherry_Control_TimeSeries01-1.avi & B:[6]MAX_TgKrt18GFPUtrmcherry_Control_TimeSeries01-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
484,99,0.9202047586,1.466196537,1
484,115,0.9823020697,1.225465894,1
484,131,1.178550839,1.176732779,1
484,147,1.345171332,0.8947582841,1
484,163,1.401641369,0.1894625127,1
484,179,1.351894855,-0.5069817901,1
484,195,NaN,NaN,2
484,211,0.08915624022,-0.5359605551,1
484,227,0.188416779,-0.3472957015,1
484,243,0.0798079446,0.09592411667,1
484,259,-0.497589618,2.359284163,1
484,275,NaN,NaN,2
484,291,NaN,NaN,2
484,307,0.2565959096,-1.797290921,1
484,323,0.008590050042,0.1724382937,1
484,339,0.07856298983,-0.1755189002,1
484,355,0.09863915294,-0.150846228,1
484,371,-0.2328025699,-0.0262311399,1
484,387,-0.0635785833,-0.1370290071,1
484,403,0.4242599308,-0.2390682101,1
500,19,1.296920419,2.42164731,1
500,35,1.146190763,2.582389593,1
500,51,0.8581441641,2.275213718,1
500,67,0.7365156412,1.855674148,1
500,83,0.770306766,1.625422478,1
500,99,0.8746534586,1.458853841,1
500,115,0.9283138514,0.9744263887,1
500,131,1.049836159,0.8440188169,1
500,147,1.33640492,0.7929080725,1
500,163,1.419382334,0.02386879921,1
500,179,0.8340785503,-0.35134238,1
500,195,-0.244443357,-0.8313784599,1
500,211,0.1851772964,-0.5463757515,1
500,227,NaN,NaN,2
500,243,NaN,NaN,2
500,259,NaN,NaN,2
500,275,-0.02841159701,0.5997222662,1
500,291,NaN,NaN,2
500,307,NaN,NaN,2
500,323,-0.1789590269,0.1706678867,1
500,339,-0.06926567852,-0.06430456042,1
500,355,-0.3458344042,0.1930446476,1
500,371,-0.6152859926,0.06384047121,1
500,387,-0.2951982915,-0.1374517381,1
500,403,0.3758920431,-0.0456712991,1
516,19,1.508336425,2.736486912,1
516,35,1.033642173,2.634980917,1
516,51,0.8114675283,2.349377871,1
516,67,0.9483392239,1.889513493,1
516,83,0.9143589139,1.451773167,1
516,99,0.8704378605,1.107817411,1
516,115,0.9776515365,0.7120616436,1
516,131,1.003124118,0.5671261549,1
516,147,1.325822949,0.5145429373,1
516,163,1.644500136,0.3523263931,1
516,179,0.3752521276,-0.4668129086,1
516,195,-0.04057246447,-0.8516433835,1
516,211,0.1185424328,-0.442859292,1
516,227,NaN,NaN,2
516,243,NaN,NaN,2
516,259,0.03962957114,1.552813053,1
516,275,NaN,NaN,2
516,291,NaN,NaN,2
516,307,NaN,NaN,2
516,323,-0.6569552422,0.2132177353,1
516,339,-0.4595823884,0.1656584442,1
516,355,-0.3650079966,0.3284117579,1
516,371,-0.4655733705,0.2696070075,1
516,387,-0.464856267,0.01443337277,1
516,403,-0.3524356484,0.08076350391,1
532,19,1.290793061,2.49083519,1
532,35,0.6690055132,2.368017197,1
532,51,0.5673435926,1.992760658,1
532,67,0.9483510256,1.640623808,1
532,83,0.9945211411,1.219636679,1
532,99,0.9366281629,0.8495354652,1
532,115,0.95423311,0.6302637458,1
532,131,1.057112932,0.5526936054,1
532,147,1.239263177,-0.04798668623,1
532,163,1.114999652,-0.3530061245,1
532,179,0.4737329483,-0.7128479481,1
532,195,0.2855457067,-1.087820292,1
532,211,0.3243087828,-0.3896445036,1
532,227,0.3044498563,-0.007228091359,1
532,243,NaN,NaN,2
532,259,NaN,NaN,2
532,275,NaN,NaN,2
532,291,NaN,NaN,2
532,307,-0.6428450346,-0.06512077898,1
532,323,-0.5201904178,0.3450221419,1
532,339,-0.224282831,0.3037283421,1
532,355,0.4818028808,0.2027645409,1
532,371,-0.05032262206,0.06895720214,1
532,387,-0.4262404144,0.07832567394,1
532,403,NaN,NaN,2
548,19,1.300109744,2.400490761,1
548,35,0.6748131514,2.20742774,1
548,51,0.6973600984,1.667669415,1
548,67,0.9881904125,1.314302802,1
548,83,0.9824297428,0.9411057234,1
548,99,1.164580822,0.7392117381,1
548,115,1.057041407,0.6320433617,1
548,131,0.6867883205,0.3671588302,1
548,147,0.381124258,-0.4266146421,1
548,163,0.3475295305,-1.200012088,1
548,179,0.1632738113,-0.6918239594,1
548,195,0.9294939041,0.284337014,1
548,211,-1.042768717,-0.5606848598,1
548,227,-0.006722301245,0.2192012668,1
548,243,0.2484017015,0.5488978624,1
548,259,0.4295867085,-0.2450606823,1
548,275,NaN,NaN,2
548,291,NaN,NaN,2
548,307,-0.7052021623,0.2186495066,1
548,323,NaN,NaN,2
548,339,-0.1783720851,0.1042045355,1
548,355,-0.5886532664,-0.9359154701,1
548,371,0.3790383935,-0.5565542579,1
548,387,NaN,NaN,2
548,403,NaN,NaN,2
