PIVlab, ASCII chart output - 20-Jul-2025
FRAME: 1, filenames: A:[1]MAX_TgKrt18GFPUtrmcherry_Control_TimeSeries01-1.avi & B:[2]MAX_TgKrt18GFPUtrmcherry_Control_TimeSeries01-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
484,147,1.322042227,-1.312337041,1
484,163,1.541827083,-1.418470144,1
484,179,1.568978548,-0.713647306,1
484,195,0.8479654789,-0.01233506203,1
484,211,NaN,NaN,2
484,227,NaN,NaN,2
484,243,NaN,NaN,2
484,259,0.380830884,0.105429247,1
484,275,0.9823748469,-0.08839042485,1
484,291,NaN,NaN,2
484,307,-0.4862440825,0.491656512,1
484,323,-0.6148420572,0.257349968,1
484,339,-0.4928990901,0.416044265,1
484,355,-0.1097157598,0.4300278723,1
484,371,-0.1899618208,-0.2427447736,1
484,387,NaN,NaN,2
484,403,NaN,NaN,2
500,19,0.9527230263,1.383023977,1
500,35,0.7438414693,0.5930588245,1
500,51,0.481179595,0.1984375119,1
500,67,0.6397522688,0.09718295932,1
500,83,1.060343146,-0.07773846388,1
500,99,0.913146019,-0.2072153687,1
500,115,0.9687782526,-0.1414785087,1
500,131,1.152445436,-0.6880848408,1
500,147,1.348481774,-1.304440141,1
500,163,1.877903938,-1.157034159,1
500,179,0.9538196325,-0.3325888515,1
500,195,NaN,NaN,2
500,211,NaN,NaN,2
500,227,NaN,NaN,2
500,243,NaN,NaN,2
500,259,NaN,NaN,2
500,275,0.2086243033,-0.2903195918,1
500,291,-0.1207871139,-0.05953622609,1
500,307,-0.1349737495,0.2362317741,1
500,323,NaN,NaN,2
500,339,NaN,NaN,2
500,355,0.06056918204,-0.1558223516,1
500,371,0.4005828202,-0.4563993812,1
500,387,-0.1509754211,-0.3569632471,1
500,403,-0.7737092972,0.1959303916,1
516,19,1.294012785,1.228461981,1
516,35,0.9444975853,0.8838213086,1
516,51,0.7473902106,0.5462939143,1
516,67,0.9674431682,0.4551515579,1
516,83,0.9645190835,0.2368596494,1
516,99,0.7620431781,-0.1219592392,1
516,115,0.9736030102,-0.4737318754,1
516,131,1.27074039,-0.9464620948,1
516,147,1.723027349,-1.352671027,1
516,163,1.674335718,-1.398516536,1
516,179,0.2912616134,-0.3302987814,1
516,195,NaN,NaN,2
516,211,NaN,NaN,2
516,227,NaN,NaN,2
516,243,0.1524521112,0.2768575549,1
516,259,-0.03345298767,0.06557931006,1
516,275,0.03058154881,-0.2417860329,1
516,291,-0.04203997552,-0.07273088396,1
516,307,-0.1228733808,0.2020391077,1
516,323,0.8900527954,0.3103610873,1
516,339,NaN,NaN,2
516,355,NaN,NaN,2
516,371,0.3399643004,-0.3423835635,1
516,387,-0.02462017164,-0.3394755721,1
516,403,-0.8996168971,0.485806942,1
532,19,1.424213409,1.012279034,1
532,35,1.307452917,0.8981915712,1
532,51,1.162582636,0.6706478,1
532,67,0.9556255341,0.2216124237,1
532,83,0.5730993748,0.2116163075,1
532,99,0.3290040493,-0.2617998421,1
532,115,0.6429547668,-0.9819609523,1
532,131,1.079460859,-1.72504437,1
532,147,1.780461192,-1.890879869,1
532,163,1.377514362,-2.06763792,1
532,179,0.7091640234,-1.436577082,1
532,195,0.7145180702,0.06980293989,1
532,211,0.5980418324,1.027496338,1
532,227,NaN,NaN,2
532,243,NaN,NaN,2
532,259,0.0680641979,-0.2448276579,1
532,275,0.1417230666,-0.1576916873,1
532,291,0.5092025399,0.05120813474,1
532,307,-0.1117179394,0.1341679841,1
532,323,NaN,NaN,2
532,339,-0.3522166312,-1.314975977,1
532,355,NaN,NaN,2
532,371,NaN,NaN,2
532,387,0.2176285237,-0.07172032446,1
532,403,1.729584575,1.096367121,1
548,19,1.987500906,0.8362755775,1
548,35,2.215580463,0.6930717826,1
548,51,1.991652489,0.1850004792,1
548,67,1.358862042,0.002254009247,1
548,83,0.8053005934,-0.05425561965,1
548,99,0.6530040503,-0.6897240281,1
548,115,0.6553506851,-1.633676529,1
548,131,NaN,NaN,2
548,147,NaN,NaN,2
548,163,NaN,NaN,2
548,179,NaN,NaN,2
548,195,1.134484291,-1.1287992,1
548,211,0.1599094868,-0.217900753,1
548,227,NaN,NaN,2
548,243,NaN,NaN,2
548,259,NaN,NaN,2
548,275,NaN,NaN,2
548,291,0.5901340246,0.1411229074,1
548,307,0.9131740928,-0.1444284171,1
548,323,NaN,NaN,2
548,339,NaN,NaN,2
548,355,0.0431611836,2.030073643,1
548,371,NaN,NaN,2
548,387,-0.2515468001,0.188226819,1
548,403,0.8270491362,0.4436891079,1
