PIVlab, ASCII chart output - 20-Jul-2025
FRAME: 4, filenames: A:[4]MAX_TgKrt18GFPUtrmcherry_Control_TimeSeries01-1.avi & B:[5]MAX_TgKrt18GFPUtrmcherry_Control_TimeSeries01-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
468,35,1.028656721,1.177727938,1
468,51,1.125338554,1.041673422,1
468,67,0.919808805,0.5536717772,1
468,83,0.6052160859,0.2716062069,1
468,99,0.3633069992,0.1285261363,1
468,115,0.5029798746,-0.09364046156,1
468,131,0.6417301893,-0.2164513767,1
468,147,0.8793771267,-0.34080109,1
468,163,0.6561535597,-0.2959246933,1
468,179,-0.1212222949,-0.08408664167,1
468,195,-0.3131974936,-0.3790314198,1
468,211,-0.2461623251,-0.4601988792,1
468,227,-0.1487965286,0.1527530998,1
468,243,-0.2291838229,-0.236327827,1
468,259,-0.1133773103,-0.03908880055,1
468,275,0.1486320645,0.00977711007,1
468,291,NaN,NaN,2
468,307,0.08069048077,0.003410205245,1
468,323,0.1962925643,0.1409577727,1
468,339,NaN,NaN,2
468,355,-0.2348067462,1.057743788,1
468,371,-0.04832230508,1.002359271,1
468,387,-0.2908211946,0.5205099583,1
468,403,-0.6160904169,0.3810407519,1
484,19,0.4530538917,0.7625347376,1
484,35,0.7273761034,1.009716749,1
484,51,0.7004740238,0.8594531417,1
484,67,0.664755106,0.5733669996,1
484,83,0.6452316046,0.3790521324,1
484,99,0.3285694718,0.1031872407,1
484,115,0.4756962061,-0.2890867591,1
484,131,0.6195455194,-0.591879487,1
484,147,0.4695815444,-0.5347595811,1
484,163,0.3649303913,-0.4748060405,1
484,179,-0.3895754516,-0.202715382,1
484,195,-0.8748850822,-0.3988055587,1
484,211,NaN,NaN,2
484,227,0.4413231313,0.5147407055,1
484,243,NaN,NaN,2
484,259,NaN,NaN,2
484,275,0.1233463064,0.4003412724,1
484,291,-1.336587787,0.791831255,1
484,307,NaN,NaN,2
484,323,0.06414195895,0.05358018726,1
484,339,NaN,NaN,2
484,355,0.2583406568,0.4794801474,1
484,371,0.2061502784,0.2322497517,1
484,387,-0.3048618436,0.07909339666,1
484,403,NaN,NaN,2
500,19,0.581207037,0.5321844816,1
500,35,0.7036221027,0.7860562205,1
500,51,0.4022616446,0.7087396383,1
500,67,0.3350665867,0.4518160224,1
500,83,0.421828419,0.3232521415,1
500,99,0.193574965,0.1162881851,1
500,115,0.1568006873,-0.1948415339,1
500,131,0.1724618375,-0.5136467814,1
500,147,0.08202683926,-0.4150885046,1
500,163,-0.06345939636,-0.6487907171,1
500,179,-1.056514144,-0.3824590743,1
500,195,-0.798715055,0.1831780374,1
500,211,0.4614169598,0.2037056684,1
500,227,1.100990295,0.5547130704,1
500,243,NaN,NaN,2
500,259,NaN,NaN,2
500,275,0.3195151091,-0.2214040309,1
500,291,NaN,NaN,2
500,307,-0.2366269529,0.5350670218,1
500,323,-0.2089090943,0.4262337685,1
500,339,-0.1762281805,-0.05886188149,1
500,355,0.06982922554,-0.06537766755,1
500,371,0.1379524469,-0.2018714845,1
500,387,NaN,NaN,2
500,403,NaN,NaN,2
516,19,0.4934193492,0.3999731839,1
516,35,0.4510772824,0.6751192212,1
516,51,0.1876692772,0.6234223247,1
516,67,0.04742315412,0.3970021009,1
516,83,0.07144343853,0.2646660209,1
516,99,-0.02208724618,0.05253943801,1
516,115,-0.09374056756,-0.2348392457,1
516,131,-0.0708873719,-0.5322175622,1
516,147,0.06806907058,-0.4028260112,1
516,163,0.4149104655,-0.5001394153,1
516,179,0.4754731655,-0.3267731667,1
516,195,0.1837771237,-0.2311506718,1
516,211,0.4421345592,-0.4652224183,1
516,227,0.2181413472,-0.08984734863,1
516,243,NaN,NaN,2
516,259,NaN,NaN,2
516,275,NaN,NaN,2
516,291,NaN,NaN,2
516,307,-0.2123074234,0.4055322409,1
516,323,NaN,NaN,2
516,339,NaN,NaN,2
516,355,NaN,NaN,2
516,371,NaN,NaN,2
516,387,NaN,NaN,2
516,403,NaN,NaN,2
532,19,0.4957659841,0.4710658193,1
532,35,0.4099784493,0.5758197308,1
532,51,0.1292369366,0.4755100608,1
532,67,-0.1270982027,0.2461312115,1
532,83,-0.04239374399,0.1858683825,1
532,99,0.06198710203,0.04800757766,1
532,115,0.08063389361,-0.3011578321,1
532,131,-0.04269789159,-0.6542519331,1
532,147,-0.02744852006,-0.6275674105,1
532,163,0.09241186082,-0.4356785417,1
532,179,0.4829238653,-0.1116183996,1
532,195,NaN,NaN,2
532,211,NaN,NaN,2
532,227,NaN,NaN,2
532,243,NaN,NaN,2
532,259,NaN,NaN,2
532,275,NaN,NaN,2
532,291,NaN,NaN,2
532,307,NaN,NaN,2
532,323,NaN,NaN,2
532,339,0.1978583932,-0.07293953001,1
532,355,NaN,NaN,2
532,371,NaN,NaN,2
532,387,-0.01489960402,-0.345939219,1
532,403,-0.2667717934,0.8435862064,1
548,19,0.09113770723,0.5609202385,1
548,35,0.01884782314,0.6887666583,1
548,51,-0.1158226728,0.4125567675,1
548,67,-0.2898523211,0.009636759758,1
548,83,-0.02184799314,-0.008641570807,1
548,99,0.2266559303,-0.08749470115,1
548,115,0.4419401586,-0.4654920697,1
548,131,0.1960275322,-0.7381042242,1
548,147,-0.4544004202,-0.9161410928,1
548,163,-0.2770718336,-0.5988237858,1
548,179,0.326941371,-0.1861643642,1
548,195,0.4685635865,0.09752821922,1
548,211,NaN,NaN,2
548,227,NaN,NaN,2
548,243,1.637002826,-0.03390697762,1
548,259,NaN,NaN,2
548,275,NaN,NaN,2
548,291,0.4468206763,-0.4972631931,1
548,307,0.4398803711,-0.4521226287,1
548,323,NaN,NaN,2
548,339,0.1468146145,0.005150541663,1
548,355,0.1488155127,0.6557712555,1
548,371,-0.09435102344,0.4766417742,1
548,387,NaN,NaN,2
548,403,0.3350203037,1.111038446,1
