PIVlab, ASCII chart output - 20-Jul-2025
FRAME: 8, filenames: A:[8]MAX_TgKrt18GFPUtrmcherry_Control_TimeSeries01-1.avi & B:[9]MAX_TgKrt18GFPUtrmcherry_Control_TimeSeries01-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
484,147,1.070471525,-0.000750772655,1
484,163,0.8607140779,-0.2285671234,1
484,179,0.3293825388,-0.07609887421,1
484,195,0.2503442168,0.1433033794,1
484,211,0.1114120483,0.1420341879,1
484,227,0.2392338216,0.1479413509,1
484,243,0.330570966,0.09886540473,1
484,259,NaN,NaN,2
484,275,0.8464654684,0.7975062728,1
484,291,NaN,NaN,2
484,307,NaN,NaN,2
484,323,NaN,NaN,2
484,339,-0.3160850704,0.004431769252,1
484,355,NaN,NaN,2
484,371,NaN,NaN,2
484,387,-0.228012532,0.1367791146,1
484,403,-0.2360581756,-0.001894086599,1
500,19,1.787435055,1.252733827,1
500,35,1.853109241,1.476235271,1
500,51,2.049671173,1.326932907,1
500,67,2.140385389,1.276023626,1
500,83,2.037525177,1.01768899,1
500,99,1.820727944,0.7034602761,1
500,115,1.518802643,0.2501142323,1
500,131,1.310194969,-0.0818502605,1
500,147,1.490213037,-0.2707692385,1
500,163,1.524092078,-0.3850585222,1
500,179,0.254047811,-0.05370847881,1
500,195,-0.1410011351,0.3358550668,1
500,211,-0.2184879929,0.1911903918,1
500,227,0.1674139798,0.2909819484,1
500,243,NaN,NaN,2
500,259,0.02430096269,0.8430986404,1
500,275,-0.2974704206,-0.03819575906,1
500,291,-0.2446937561,-0.3994822204,1
500,307,-0.1355208904,-0.0651807785,1
500,323,-0.3309828639,-0.2323773503,1
500,339,-0.6081562638,-0.3503322899,1
500,355,0.0291906558,-0.09092189372,1
500,371,0.591509521,0.01933237538,1
500,387,-0.04480608553,0.4308701754,1
500,403,-0.6603906751,0.9323136806,1
516,19,1.652513981,1.397020459,1
516,35,1.755666375,1.630791545,1
516,51,2.001234293,1.245093346,1
516,67,2.08744669,1.187047958,1
516,83,1.912903309,0.909909904,1
516,99,1.801266193,0.4498953819,1
516,115,1.554666638,0.1632644534,1
516,131,1.294460654,-0.1729827374,1
516,147,1.238316059,-0.4272199869,1
516,163,0.9096306562,-0.4139787555,1
516,179,0.2019286752,-0.04299797863,1
516,195,NaN,NaN,2
516,211,-0.4109887183,0.1401945055,1
516,227,NaN,NaN,2
516,243,NaN,NaN,2
516,259,NaN,NaN,2
516,275,-0.392162323,-0.2336751819,1
516,291,-0.2174879014,-0.3646194339,1
516,307,-0.1143672615,-0.2288263738,1
516,323,-0.1725234538,-0.2923907936,1
516,339,NaN,NaN,2
516,355,0.1219614744,-0.1492008418,1
516,371,0.2898741961,-0.01182202622,1
516,387,0.1151403487,0.4828776717,1
516,403,-0.2330161035,1.107694745,1
532,19,0.9920597672,1.258714557,1
532,35,1.289353132,1.586723924,1
532,51,1.546874404,1.263247728,1
532,67,1.809814215,1.194454074,1
532,83,1.772859335,1.01499176,1
532,99,1.669095278,0.4508971572,1
532,115,1.492053509,0.1590182781,1
532,131,1.189976573,-0.08265341818,1
532,147,1.311433792,-0.4929915667,1
532,163,1.163084269,-0.775627017,1
532,179,0.746421814,-0.330296576,1
532,195,NaN,NaN,2
532,211,2.566804886,-1.658480525,1
532,227,-0.4098034501,-0.1205101609,1
532,243,NaN,NaN,2
532,259,NaN,NaN,2
532,275,NaN,NaN,2
532,291,0.009459286928,-0.03139942139,1
532,307,0.1191906035,0.1213345826,1
532,323,-0.02749184519,0.2569651306,1
532,339,0.1030896306,0.04799892753,1
532,355,0.05882417411,-0.02623785287,1
532,371,-0.1019765809,0.06350113451,1
532,387,0.3438130915,0.3260534406,1
532,403,0.2803066075,0.1892383099,1
548,19,0.01158475876,1.00515008,1
548,35,0.5525025129,1.541614413,1
548,51,0.898249507,1.622556806,1
548,67,1.390444279,1.359561205,1
548,83,1.205549121,1.011018276,1
548,99,1.029840946,0.4355017543,1
548,115,1.084511042,0.06605899334,1
548,131,1.145196795,-0.1667278707,1
548,147,1.492991447,-0.6116788983,1
548,163,1.574233532,-1.305075407,1
548,179,1.036327004,-0.7106004953,1
548,195,NaN,NaN,2
548,211,1.454237342,-2.029129982,1
548,227,NaN,NaN,2
548,243,NaN,NaN,2
548,259,NaN,NaN,2
548,275,NaN,NaN,2
548,291,0.5175338984,-0.08185472339,1
548,307,0.8312886357,0.2520378828,1
548,323,0.2978923321,0.4774600267,1
548,339,-0.07819865644,0.2670621872,1
548,355,-0.00333802402,-0.02083681524,1
548,371,-0.1228622049,-0.01273854077,1
548,387,NaN,NaN,2
548,403,-0.3851286173,-0.2020426542,1
