PIVlab, ASCII chart output - 20-Jul-2025
FRAME: 7, filenames: A:[7]MAX_TgKrt18GFPUtrmcherry_Control_TimeSeries01-1.avi & B:[8]MAX_TgKrt18GFPUtrmcherry_Control_TimeSeries01-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
468,131,-0.1879800856,0.1122041494,1
468,147,-0.3602227271,0.1768316627,1
468,163,-0.8304353952,0.1334963441,1
468,179,-0.1932596266,-0.2516165376,1
468,195,0.01779079437,-0.1000465751,1
468,211,0.552375257,-0.6005241871,1
468,227,0.1659713238,-0.3372585773,1
468,243,0.07149797678,-0.2251765132,1
468,259,NaN,NaN,2
468,275,NaN,NaN,2
468,291,NaN,NaN,2
468,307,NaN,NaN,2
468,323,NaN,NaN,2
468,339,NaN,NaN,2
468,355,NaN,NaN,2
468,371,-0.1830226481,0.009663175792,1
468,387,0.01846849918,-0.1255104989,1
468,403,-0.2304899842,-0.03435409442,1
484,19,-0.02281975746,1.646896839,1
484,35,-0.03323180974,1.974106073,1
484,51,0.1471677572,1.766014934,1
484,67,0.3619613349,1.353999257,1
484,83,0.1810917854,1.036398053,1
484,99,-0.3513980806,0.737742126,1
484,115,-0.5403683186,0.4716182053,1
484,131,-0.2857593596,0.1773567796,1
484,147,-0.3851953745,0.06174257398,1
484,163,-0.8299267888,0.0348216258,1
484,179,-0.02246513963,0.2146506459,1
484,195,0.2326544225,0.01053538918,1
484,211,0.2637082338,-1.027261972,1
484,227,0.03121864796,-0.9078599811,1
484,243,-0.2836002409,-0.6747755408,1
484,259,-0.1254473329,-0.3919599354,1
484,275,NaN,NaN,2
484,291,NaN,NaN,2
484,307,-0.7620044947,-0.09069256485,1
484,323,NaN,NaN,2
484,339,0.282563895,0.1996273547,1
484,355,0.00361391902,-0.1529270113,1
484,371,-0.1547795236,-0.1545845419,1
484,387,-0.1356521547,-0.133829996,1
484,403,-0.2432799786,0.06170400232,1
500,19,0.387660563,1.883780241,1
500,35,0.3827334046,2.0305686,1
500,51,0.3520966768,1.676215291,1
500,67,0.4315286875,1.278280973,1
500,83,0.2777998447,1.016235828,1
500,99,-0.1485015452,0.6545141935,1
500,115,-0.5652002096,0.5056105852,1
500,131,-0.4796314538,0.1450478733,1
500,147,-0.2505587637,-0.05902909487,1
500,163,-0.3805645704,-0.07061643898,1
500,179,0.1862858534,0.2164394855,1
500,195,0.5231151581,-0.1106949896,1
500,211,-0.02946035564,-0.6723935604,1
500,227,-0.4382887483,-0.5465539694,1
500,243,0.09010264277,-0.4981645346,1
500,259,0.2564322054,0.04026926681,1
500,275,0.7256058455,0.2150012553,1
500,291,NaN,NaN,2
500,307,NaN,NaN,2
500,323,0.009140878916,-0.0002885460854,1
500,339,NaN,NaN,2
500,355,NaN,NaN,2
500,371,-0.171570152,0.1316082478,1
500,387,-0.09147819877,-0.1837584376,1
500,403,0.05054235458,0.2970204353,1
516,19,0.4729574025,1.537047029,1
516,35,0.4029326439,1.655545831,1
516,51,0.4140108228,1.471508741,1
516,67,0.3424651921,1.192898035,1
516,83,0.1738417447,0.900059402,1
516,99,-0.09319851547,0.5437436104,1
516,115,-0.540997982,0.3655014932,1
516,131,-0.5863530636,0.01876471937,1
516,147,-0.3474806547,-0.129120931,1
516,163,-0.4077200294,-0.1925104707,1
516,179,0.3136161268,-0.3763421476,1
516,195,0.9410372376,-0.007905080914,1
516,211,0.8744091392,-0.09377208352,1
516,227,NaN,NaN,2
516,243,0.06893873215,-0.10876894,1
516,259,0.1038336083,0.237355426,1
516,275,0.2740665674,0.5875560045,1
516,291,NaN,NaN,2
516,307,-0.1455311775,0.497304827,1
516,323,-0.2025090009,0.1855211109,1
516,339,-0.323071003,0.1001553163,1
516,355,0.7428452969,2.553383589,1
516,371,NaN,NaN,2
516,387,0.3606629372,-0.6168692112,1
516,403,0.3693410158,-0.2038728297,1
532,19,0.1845188439,1.183786392,1
532,35,0.116511099,1.32019949,1
532,51,0.03357497603,1.384956121,1
532,67,0.04192794114,1.169892907,1
532,83,0.02387430519,0.9561522007,1
532,99,-0.1929767132,0.7481793761,1
532,115,-0.4474053979,0.4821326733,1
532,131,-0.5880593061,0.09990526736,1
532,147,-0.8307529092,-0.3004130125,1
532,163,-0.9426109791,-0.4331014156,1
532,179,-0.228982985,-0.1974122524,1
532,195,0.7538380623,-0.4195066988,1
532,211,0.9620220661,-0.4799080491,1
532,227,NaN,NaN,2
532,243,-0.08295205235,0.09269452095,1
532,259,-0.8025938869,0.4188145399,1
532,275,NaN,NaN,2
532,291,NaN,NaN,2
532,307,-0.2601849735,0.2332212925,1
532,323,-0.2156407535,0.03610612452,1
532,339,-0.09741872549,-0.04237617552,1
532,355,NaN,NaN,2
532,371,NaN,NaN,2
532,387,0.21763511,-0.4957516491,1
532,403,0.2313420177,-0.2231802642,1
548,19,-0.06816294789,1.026812792,1
548,35,-0.1170344353,1.072760344,1
548,51,-0.2916996181,0.9054033756,1
548,67,-0.3422124386,0.8419661522,1
548,83,-0.2043162584,0.868298471,1
548,99,-0.3148266971,0.7447542548,1
548,115,-0.4500577152,0.569865644,1
548,131,-0.5431660414,0.1314683259,1
548,147,-0.9109421372,-0.3853515983,1
548,163,-1.095329762,-0.7124155164,1
548,179,-0.8805507421,-0.5565580726,1
548,195,-0.1356850863,-0.371041894,1
548,211,0.5922132134,-0.3159122467,1
548,227,NaN,NaN,2
548,243,0.3627234399,-0.1724262536,1
548,259,-1.340219378,-0.3096296787,1
548,275,NaN,NaN,2
548,291,NaN,NaN,2
548,307,NaN,NaN,2
548,323,NaN,NaN,2
548,339,NaN,NaN,2
548,355,-0.1739535332,-0.3001618087,1
548,371,0.03006531298,-0.3688695729,1
548,387,NaN,NaN,2
548,403,0.8093600273,0.1024035215,1
