PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 9, filenames: A:[9]MAX_Pos00d_TimeSrs004_TgUtrmcherry_K4K8MO.avi & B:[10]MAX_Pos00d_TimeSrs004_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
367,1441,11.43085861,5.992788315,1
367,1473,26.16154671,0.2614598274,1
367,1505,24.15882492,0.7415566444,1
367,1537,16.68435478,-19.79944801,1
367,1569,18.12166595,-7.056148529,1
367,1601,17.2340889,-6.816614151,1
367,1633,15.89103508,-4.95623827,1
367,1665,14.65620995,-4.94752264,1
367,1697,12.12360859,0.3738250732,1
367,1729,9.709684372,-6.116466045,1
367,1761,9.815058708,-4.373683929,1
367,1793,8.055216789,-4.357039928,1
367,1825,6.969874382,-4.371529102,1
367,1857,0.2704153061,-23.29242134,1
367,1889,6.526778698,-6.623705864,1
367,1921,3.72258997,-5.649348736,1
367,1953,-0.4188446999,0.3157582283,1
367,1985,0.03557212651,-0.695006609,1
367,2017,4.257510185,-6.557318211,1
399,33,-0.3928475976,-0.01595271379,1
399,65,0.02234666795,0.5360705256,1
399,97,0.2457567453,0.3562682271,1
399,129,0.4487757981,0.2581580281,1
399,161,0.6575371027,-0.01149590313,1
399,193,0.6350171566,-0.1586423516,1
399,225,0.4605995417,-0.01227079332,1
399,257,0.1431618035,-0.08541609347,1
399,289,0.5931619406,0.6655344367,1
399,321,0.01729115844,0.7732905746,1
399,353,-1.13350153,0.2598864436,1
399,385,-1.214564085,0.7294028401,1
399,417,-0.6720952988,1.616603613,1
399,449,-1.075331688,0.8523542285,1
399,481,-1.269683123,0.1369960606,1
399,513,-0.8310267925,0.1479377151,1
399,545,-0.5017125607,0.1756473184,1
399,577,-0.6059559584,0.3880835772,1
399,609,-0.6817120314,0.3792161345,1
399,641,-0.3518073261,0.03178310394,1
399,673,0.03588441759,-0.01035451889,1
399,705,0.6554708481,-0.08564168215,1
399,737,1.052166462,0.2418579757,1
399,769,0.8285999298,1.161033869,1
399,801,0.08184283972,1.067208767,1
399,833,1.306816578,0.2166441977,1
399,865,4.255651951,-0.215133369,1
399,897,6.369580269,-1.314115524,1
399,929,6.613259792,-0.4263925552,1
399,961,6.894512653,0.2501968145,1
399,993,8.048499107,0.4302499294,1
399,1025,8.538682938,0.5101263523,1
399,1057,10.14945602,10.98714352,1
399,1089,-1.083664894,7.419487,1
399,1121,-4.134672165,5.185762882,1
399,1153,18.0178318,0.4004223347,1
399,1185,20.18189812,0.09116053581,1
399,1217,17.90841675,-0.5202274323,1
399,1249,11.13790894,2.461358547,1
399,1281,17.37196541,0.5063627958,1
399,1313,19.30439949,0.1572592258,1
399,1345,14.19852448,-14.7105875,1
399,1377,6.306537628,-13.24098396,1
399,1409,21.98463058,-3.945906162,1
399,1441,20.03183174,1.627465725,1
399,1473,20.95711517,1.843619347,1
399,1505,21.28428078,0.8572297096,1
399,1537,19.60845757,-1.096003532,1
399,1569,19.03452873,-6.339662075,1
399,1601,19.60118484,-6.910079002,1
399,1633,16.8039856,-4.343286991,1
399,1665,13.30983162,-1.633904457,1
399,1697,11.22106647,0.9538002014,1
399,1729,9.984116554,-4.939522266,1
399,1761,10.94546223,-4.734734535,1
399,1793,9.914415359,-4.129211903,1
399,1825,9.133637428,-4.171293736,1
399,1857,0.4513401985,-21.77869034,1
399,1889,-11.96240234,10.47157288,1
399,1921,1.803469539,-6.219514847,1
399,1953,0.3770463467,-0.7835009098,1
399,1985,0.2880149484,-0.02143663168,1
399,2017,4.267355919,-6.428309441,1
431,33,-0.5729560852,-0.02786582708,1
431,65,-0.07212617993,0.08171673119,1
431,97,0.3904256225,0.1083472073,1
431,129,0.5240432024,0.2400381863,1
431,161,0.165672034,0.5112683177,1
431,193,-0.04849073291,0.4369621873,1
431,225,-0.0739608109,0.2008462399,1
431,257,-0.07172764838,-0.2635408938,1
431,289,0.3545379341,-0.3158932626,1
431,321,0.1146686971,0.2758521736,1
431,353,-0.5964718461,0.2046891302,1
431,385,-0.8534416556,0.3641812801,1
431,417,-0.04759013653,0.8081883192,1
431,449,-0.3216799498,0.5340641737,1
431,481,-0.8215203881,0.05933126807,1
431,513,-0.6832624674,-0.09186565131,1
431,545,-0.4915077686,0.01758401096,1
431,577,-0.113393575,0.5721439123,1
431,609,0.2131860554,0.340759933,1
431,641,-0.3608106375,0.2453844696,1
431,673,-1.224541426,-2.358151436,1
431,705,-0.4812750816,-0.7421337366,1
431,737,0.2541413307,0.6575241685,1
431,769,0.5255658627,2.474548101,1
431,801,-0.6806941032,0.8688126802,1
431,833,-0.1955618858,0.01962982118,1
431,865,2.834134102,-1.816770554,1
431,897,5.861849785,-2.641332626,1
431,929,6.990294456,-2.92790699,1
431,961,7.080095768,-1.52981925,1
431,993,7.896607399,-0.7668123841,1
431,1025,10.29736328,-0.5068772435,1
431,1057,10.64679813,-0.721138835,1
431,1089,12.32371521,-1.480392933,1
431,1121,13.75177956,-1.203118086,1
431,1153,19.84695435,1.699442148,1
431,1185,19.73202133,0.3799187541,1
431,1217,17.21734238,-1.302760124,1
431,1249,0.1294975281,6.153666496,1
431,1281,15.76955414,-3.303018808,1
431,1313,16.83737755,-1.151008368,1
431,1345,16.22168541,-0.5337437391,1
431,1377,26.23259163,-1.100275517,1
431,1409,26.30818748,0.2856106758,1
431,1441,25.00267601,1.918776512,1
431,1473,23.04961395,0.180672884,1
431,1505,22.49490738,-2.373548985,1
431,1537,19.70052147,-7.70345068,1
431,1569,18.58784294,-5.690906525,1
431,1601,16.92357445,-2.885500908,1
431,1633,14.85707092,-2.810076714,1
431,1665,10.65828896,-0.7484540939,1
431,1697,9.970861435,-0.01596593857,1
431,1729,10.76648903,-5.502991199,1
431,1761,9.876792908,-5.324780464,1
431,1793,9.08806324,-4.729572296,1
431,1825,9.270240784,-5.225374699,1
431,1857,8.541027069,-5.919672966,1
431,1889,5.273584366,-5.910482407,1
431,1921,-0.3769322634,-0.0817117691,1
431,1953,-0.3032218218,-0.8460633755,1
431,1985,0.1105645597,-1.4868958,1
431,2017,3.565419197,-3.177873135,1
463,33,-0.3519402742,-0.02208790928,1
463,65,0.269562602,0.1008122787,1
463,97,0.5867872238,0.08631487191,1
463,129,0.5362614989,-0.09158551693,1
463,161,0.1290371716,0.1914162189,1
463,193,0.09857824445,0.1362624466,1
463,225,0.1213203669,0.2811952233,1
463,257,0.06729371846,0.07084880769,1
463,289,0.261478126,-0.03479108214,1
463,321,0.1087056398,0.2146654725,1
463,353,-0.1389661431,0.40031299,1
463,385,-0.2042472363,0.5522174239,1
463,417,-0.1288679242,0.2506152987,1
463,449,-0.1335152686,0.03453063965,1
463,481,-0.58284688,-0.2566747367,1
463,513,-0.7440068126,-0.332582891,1
463,545,-0.5804331899,-0.2299764752,1
463,577,-0.4847662151,0.09126117826,1
463,609,-0.6019955277,-0.07096138597,1
463,641,-0.6310774684,-0.1676628143,1
463,673,-0.6742525101,-0.1875414401,1
463,705,-0.7127098441,-0.6683049202,1
463,737,-0.3192940056,0.4671348333,1
463,769,-0.08970734477,1.727837563,1
463,801,-0.0731921792,0.5902973413,1
463,833,0.07203936577,-0.1042350605,1
463,865,2.172609806,-0.7154164314,1
463,897,4.600148201,-1.785076857,1
463,929,5.726585865,-3.514732838,1
463,961,7.413925171,-2.115879059,1
463,993,8.957436562,-1.684728503,1
463,1025,10.99435902,-1.76634717,1
463,1057,11.15621948,-1.787323713,1
463,1089,11.76592541,-1.770938158,1
463,1121,14.0784111,-2.236780167,1
463,1153,15.51268387,-1.02979064,1
463,1185,19.45309448,2.224118471,1
463,1217,17.56744576,-1.018953681,1
463,1249,16.15954018,-2.894369841,1
463,1281,16.56518936,-5.012197495,1
463,1313,22.32019424,-3.072553396,1
463,1345,28.18801498,-1.816829562,1
463,1377,26.76616859,-0.4747197628,1
463,1409,25.12694168,0.1114147902,1
463,1441,24.45829582,1.137084842,1
463,1473,23.8642807,0.1481127739,1
463,1505,21.86354446,-4.49921608,1
463,1537,20.15407753,-6.537680626,1
463,1569,18.65210342,-5.057805061,1
463,1601,17.20866585,-1.974687576,1
463,1633,12.63594818,-1.33027792,1
463,1665,10.88000488,-0.5760207176,1
463,1697,11.0066967,-2.25395155,1
463,1729,11.95382881,-6.879802704,1
463,1761,9.123957634,-6.30509758,1
463,1793,8.362279892,-5.836066246,1
463,1825,7.027022362,-5.935085773,1
463,1857,5.524907112,-5.167994499,1
463,1889,4.523444176,-5.479234219,1
463,1921,2.525530338,-5.809772491,1
463,1953,0.3660607338,-3.486471653,1
463,1985,0.02495828271,-3.903568268,1
463,2017,3.421330929,-0.9338178635,1
495,33,-0.5059053898,0.001523166895,1
495,65,-0.1778029352,0.1965049952,1
495,97,0.2289407253,0.3606908619,1
495,129,0.664039731,0.1283641905,1
495,161,0.5293832421,-0.3853452802,1
495,193,0.1925549358,-0.3567391932,1
495,225,-0.1409734935,0.04561256617,1
495,257,-0.4215785265,0.05507706106,1
495,289,0.2626307011,0.0980302766,1
495,321,0.03584311903,0.08042110503,1
495,353,-0.2122685611,0.4685083628,1
495,385,0.2276337743,0.4506705999,1
495,417,-0.0615530014,0.2439806163,1
495,449,-0.4569630623,0.5350728631,1
495,481,-0.8882693648,0.05314680189,1
495,513,-0.3014282286,-0.4653760493,1
495,545,0.8863130212,-2.350615263,1
495,577,-0.1337190568,-0.7864138484,1
495,609,-1.026427746,-0.0512765348,1
495,641,-1.109770298,-0.07085677981,1
495,673,-0.8720551729,-0.1576225758,1
495,705,-0.3843331337,-0.2742663622,1
495,737,-0.01895916462,0.1549360603,1
495,769,0.1528320611,1.070414305,1
495,801,0.4365067482,0.799289763,1
495,833,0.5768647194,0.2773548663,1
495,865,1.705939531,-0.1794295013,1
495,897,23.80727386,-0.2125644684,1
495,929,5.978788853,0.7198575735,1
495,961,7.425089836,-1.114576817,1
495,993,9.371220589,-2.159310579,1
495,1025,10.50559711,-2.922134399,1
495,1057,10.74435329,-2.758114576,1
495,1089,11.50403595,-2.662543297,1
495,1121,14.28337288,-3.274159193,1
495,1153,16.63228416,-2.121099234,1
495,1185,19.02499008,-0.1389992237,1
495,1217,18.97896957,-1.080496669,1
495,1249,17.34412766,-3.37912035,1
495,1281,16.68653297,-4.343840599,1
495,1313,26.54488182,-3.009548426,1
495,1345,30.03203964,-2.098240376,1
495,1377,30.46076012,-1.39735353,1
495,1409,26.59996033,-2.930762768,1
495,1441,27.17413902,-14.23187542,1
495,1473,27.05251884,-3.55283308,1
495,1505,24.51408386,-6.992281437,1
495,1537,20.88986588,-4.47924757,1
495,1569,18.98186874,-3.045027733,1
495,1601,-4.486810684,0.7972915173,1
495,1633,10.66052532,-23.17617035,1
495,1665,11.67888927,-3.312120914,1
495,1697,9.160544395,-6.449980736,1
495,1729,12.29183865,-7.277703762,1
495,1761,10.26858044,-6.70002079,1
495,1793,8.075721741,-6.352399349,1
495,1825,5.898967266,-6.791576862,1
495,1857,4.070571423,-6.906910419,1
495,1889,3.266551018,-6.607350349,1
495,1921,2.483183146,-6.218433857,1
495,1953,0.7134160995,-5.850612164,1
495,1985,-0.9194719791,-3.650759697,1
495,2017,-1.281304836,0.4307627678,1
527,33,-0.3140152395,-0.001396432519,1
527,65,0.1150463969,0.09210398048,1
527,97,0.2621948123,0.2870777249,1
527,129,0.5870591402,0.2003230155,1
527,161,0.4882830977,-0.1353005916,1
527,193,0.09844279289,-0.1660748124,1
527,225,-0.3513301611,-0.03394502401,1
527,257,-0.959627986,-0.06906354427,1
527,289,0.2419155687,-0.4028584063,1
527,321,0.3936305046,0.04412208498,1
527,353,0.2914584279,0.6343232393,1
527,385,0.4011499286,0.2035197169,1
527,417,0.04771730304,-0.1321161985,1
527,449,-0.3710129261,0.267310977,1
527,481,-0.3343177736,-0.06660701334,1
527,513,0.3091499507,-0.4873544276,1
527,545,1.173836589,-1.565214634,1
527,577,0.7347079515,-1.002995014,1
527,609,0.3850974441,1.394648314,1
527,641,-0.2034493685,1.376813531,1
527,673,-1.027289391,0.1771918386,1
527,705,-0.6044672728,-0.2530638576,1
527,737,-0.1162984818,0.2422909439,1
527,769,0.3147374988,0.5729827881,1
527,801,0.7022982836,0.5505951643,1
527,833,1.280069113,0.6819643378,1
527,865,2.505442381,-0.2350510061,1
527,897,3.328695774,0.8303315043,1
527,929,4.714426041,1.703023911,1
527,961,6.51483202,-1.180069685,1
527,993,6.944421768,-3.457001448,1
527,1025,9.072237968,-3.997081995,1
527,1057,11.18556213,-3.796498775,1
527,1089,12.90727234,-3.361425161,1
527,1121,14.9640646,-3.296742439,1
527,1153,17.18065453,-2.931704998,1
527,1185,20.04714203,-1.764912486,1
527,1217,21.72252274,-1.243397117,1
527,1249,21.50508881,-1.870691776,1
527,1281,21.29102135,-2.463532686,1
527,1313,27.00828934,-1.612810135,1
527,1345,31.99014282,-1.503627539,1
527,1377,32.21837616,-1.314851999,1
527,1409,29.12798119,-2.442859173,1
527,1441,25.91709518,-4.220599174,1
527,1473,24.58588219,-5.23696804,1
527,1505,22.44471359,-4.673017979,1
527,1537,19.32761383,-1.911340475,1
527,1569,17.3229866,-1.328014612,1
527,1601,0.9559612274,-3.009134293,1
527,1633,14.7826767,-4.046141624,1
527,1665,14.00696564,-5.307701111,1
527,1697,13.66097355,-7.602058411,1
527,1729,14.65532875,-5.350935936,1
527,1761,13.48936558,-4.513248444,1
527,1793,7.566411972,-6.211803913,1
527,1825,5.809712887,-7.622927666,1
527,1857,4.484699726,-7.352815151,1
527,1889,3.566384554,-6.706113338,1
527,1921,0.8262810707,-5.712496758,1
527,1953,-0.477930069,-3.69924593,1
527,1985,-0.6008002162,-1.583420038,1
527,2017,-2.541338921,-0.1016783714,1
559,33,0.1116866171,0.000369489193,1
559,65,0.3596114218,0.131373167,1
559,97,0.2085918039,0.1539804637,1
559,129,-0.1400005668,0.0105042439,1
559,161,0.1653258353,0.1309664696,1
559,193,0.1440923065,0.0856936574,1
559,225,-0.1869157851,0.07653284073,1
559,257,-0.141669631,0.1668013036,1
559,289,0.2455939651,-0.2750177383,1
559,321,0.7783290148,0.2639926374,1
559,353,0.7882831693,0.09226291627,1
559,385,0.3955102563,-0.3320570588,1
559,417,-0.1921518147,-0.3989946842,1
559,449,-0.5515639186,-0.1556908488,1
559,481,-0.2850267887,-0.2855394483,1
559,513,-0.09533423185,-0.2088666707,1
559,545,0.2765024304,-0.002614989877,1
559,577,0.2961089015,0.3942019641,1
559,609,0.6486054063,2.905749559,1
559,641,0.0311332047,2.151591539,1
559,673,-0.7372143269,0.7701833248,1
559,705,-0.732421279,-0.5241299272,1
559,737,-1.15694654,-0.409558475,1
559,769,-0.3408580124,0.2613764405,1
559,801,0.8278916478,0.3415778875,1
559,833,1.788092494,0.4566913247,1
559,865,3.635118246,0.6615149975,1
559,897,3.556278944,1.350452185,1
559,929,4.335949421,1.184535623,1
559,961,6.0580163,-2.114094734,1
559,993,6.565868378,-3.377035618,1
559,1025,8.034038544,-4.493718147,1
559,1057,11.24649811,-4.593894005,1
559,1089,14.05357075,-3.737554073,1
559,1121,15.05502796,-3.668778896,1
559,1153,16.90065002,-3.543319941,1
559,1185,19.47232437,-2.383126259,1
559,1217,22.99229813,-1.628665447,1
559,1249,24.80480957,-1.826500773,1
559,1281,27.83582687,-0.935366869,1
559,1313,27.81422997,0.5455832481,1
559,1345,38.85363007,-1.077586651,1
559,1377,37.06472015,-1.895863533,1
559,1409,2.552412033,-8.794578552,1
559,1441,26.28260612,-4.148316383,1
559,1473,26.20803833,-6.469562531,1
559,1505,0.4170665741,2.356445074,1
559,1537,18.33860779,-3.539723873,1
559,1569,16.08785248,-3.350573778,1
559,1601,15.39161682,-6.014228821,1
559,1633,16.24473953,-8.476028442,1
559,1665,17.53132057,-8.594169617,1
559,1697,16.68132019,-10.73650646,1
559,1729,12.16474915,-5.8002038,1
559,1761,10.19677162,-3.981216908,1
559,1793,-11.58243752,-1.947062969,1
559,1825,24.79819489,-3.338844299,1
559,1857,10.29025078,-20.55412292,1
559,1889,6.791513443,-9.070480347,1
559,1921,-0.73792243,-0.2795577049,1
559,1953,0.617749095,-2.05663085,1
559,1985,-0.0658107996,-1.453947544,1
559,2017,-1.19109416,-1.115843654,1
591,33,-0.3379216194,-0.02243776619,1
591,65,-0.06005553901,0.0469411239,1
591,97,0.1292253137,0.0641182214,1
591,129,-0.008588284254,0.1253216863,1
591,161,0.1490403861,0.1280110329,1
591,193,0.3156132102,0.06129013747,1
591,225,0.08872444928,0.01566352695,1
591,257,0.07124023885,-0.1475651711,1
591,289,0.2278146595,-0.1755791605,1
591,321,0.495079428,0.0927747786,1
591,353,0.3960872591,-0.06854693592,1
591,385,0.02195192501,-0.4131461382,1
591,417,-0.4176738262,-0.552760303,1
591,449,-0.6400344372,-0.1624371707,1
591,481,-0.2266237736,0.1134453416,1
591,513,0.07854449004,-0.07658348978,1
591,545,-0.008726328611,0.03671824932,1
591,577,-0.3282980919,0.3856953382,1
591,609,-0.4521019161,0.7146269083,1
591,641,-0.4199726284,0.9290100932,1
591,673,-0.4876787663,-0.2244812548,1
591,705,-0.8640217781,-2.506001711,1
591,737,-0.6630563736,-1.450833559,1
591,769,-0.08389939368,-0.1885492206,1
591,801,0.4153729677,0.05157312751,1
591,833,0.6406060457,0.221619755,1
591,865,1.405236959,0.5091255903,1
591,897,2.393731356,1.252906203,1
591,929,4.978333473,-0.4247587919,1
591,961,5.774117947,-6.611994743,1
591,993,5.709975719,-2.624694347,1
591,1025,6.017992973,-5.167050838,1
591,1057,8.350270271,-5.836298943,1
591,1089,12.48202801,-3.473433256,1
591,1121,14.86296463,-3.454740047,1
591,1153,16.77464485,-3.946912527,1
591,1185,19.11042404,-3.291921139,1
591,1217,21.29315186,-0.701182127,1
591,1249,0.5417747498,0.1121120453,1
591,1281,0.1991653442,0.1868062019,1
591,1313,37.43138123,-1.830278873,1
591,1345,8.987138748,-8.036596298,1
591,1377,7.039354324,-2.197813034,1
591,1409,0.8513889313,0.2620562315,1
591,1441,28.54330063,6.193137169,1
591,1473,35.41313171,-3.940884352,1
591,1505,32.35044098,-5.730514526,1
591,1537,27.16893578,-1.671385765,1
591,1569,16.48668861,-4.122489929,1
591,1601,17.19135284,-7.118074894,1
591,1633,18.42902756,-8.882061005,1
591,1665,-0.1627016068,-1.020785809,1
591,1697,11.68550491,-7.433040619,1
591,1729,12.2984848,-6.294857502,1
591,1761,11.09397411,-4.666574478,1
591,1793,15.03453255,-4.181958675,1
591,1825,9.750884056,-3.066182613,1
591,1857,7.420991898,-4.77104187,1
591,1889,2.4284935,-4.854848862,1
591,1921,0.4454017878,-1.097253799,1
591,1953,5.170301914,-3.904572248,1
591,1985,0.2161817253,-1.436742425,1
591,2017,1.226656914,-2.484067917,1
623,33,-0.5049804449,0.02565113083,1
623,65,-0.451143086,-0.003883883357,1
623,97,-0.199205339,-0.02814187109,1
623,129,-0.2735261321,0.2227293551,1
623,161,-0.1758547127,0.3259016275,1
623,193,0.2790179253,0.1650310606,1
623,225,0.3628287017,0.1584267318,1
623,257,0.1663340926,-0.1827586889,1
623,289,0.1191259474,-0.1859619617,1
623,321,0.05760933459,0.1963530332,1
623,353,-0.04044550657,0.1733663976,1
623,385,-0.2794195414,-0.1979934275,1
623,417,-0.2537341416,-0.6915049553,1
623,449,-0.2639729977,-0.5946555734,1
623,481,-0.1096730828,-0.5632783175,1
623,513,0.1238833517,-0.4288390279,1
623,545,0.0225238055,-0.3535322547,1
623,577,-0.09023475647,0.06210806966,1
623,609,-0.3393394649,0.7385953665,1
623,641,-0.3808681965,1.256198406,1
623,673,-0.08335626125,-0.164136529,1
623,705,-0.0929620713,-1.605769515,1
623,737,0.1494247019,-1.02609396,1
623,769,0.06290388107,-0.3526851535,1
623,801,0.3249339461,-0.3641094267,1
623,833,0.4999537468,-0.3340969086,1
623,865,0.5893511772,-0.2633249164,1
623,897,2.00507021,-0.3804811239,1
623,929,10.22591782,-0.1115924716,1
623,961,8.094652176,-0.217751503,1
623,993,6.836327076,-1.198170424,1
623,1025,7.235086441,-2.14597559,1
623,1057,7.967921257,-2.954297304,1
623,1089,-5.146304131,6.001081944,1
623,1121,14.19782639,-3.148201466,1
623,1153,16.69940567,-3.977102041,1
623,1185,17.83018303,-4.773463249,1
623,1217,19.12783432,-3.145173073,1
623,1249,23.45477295,0.6184401512,1
623,1281,27.86762047,-1.832132578,1
623,1313,20.54648018,9.466326714,1
623,1345,18.11733627,-11.50839329,1
623,1377,-0.005170822144,0.148680687,1
623,1409,-0.3463230133,0.1462308168,1
623,1441,27.03681564,6.370191574,1
623,1473,24.82439041,-10.32960796,1
623,1505,22.45371246,-9.837277412,1
623,1537,16.90014267,-1.94831419,1
623,1569,16.56843567,-4.176188469,1
623,1601,16.53695679,-5.472405434,1
623,1633,15.38203716,-5.091517448,1
623,1665,11.43680954,-5.056590557,1
623,1697,10.08804417,-4.335420609,1
623,1729,11.48300266,-4.563429356,1
623,1761,10.20061874,-4.069462776,1
623,1793,-0.8714857101,0.6513571739,1
623,1825,1.484924078,-1.353911877,1
623,1857,1.676879168,-1.870052338,1
623,1889,-0.004818916321,-1.233986139,1
623,1921,0.2527225018,-0.02300035954,1
623,1953,0.05855095387,0.429551959,1
623,1985,1.011608601,-0.4899247885,1
623,2017,3.451935768,-3.421188116,1
655,33,-0.4413772523,0.1472785026,1
655,65,-0.6843235493,-0.1068460494,1
655,97,-0.9288316965,-0.3656281233,1
655,129,-0.750325799,-0.1259989142,1
655,161,-0.5872859955,0.1131379604,1
655,193,-0.2123181224,0.06028804183,1
655,225,0.1708889008,0.1338502914,1
655,257,-0.05045533925,0.2092985213,1
655,289,0.008079230785,0.2227905095,1
655,321,-0.04175201058,0.2136921436,1
655,353,-0.4860823452,0.2337317765,1
655,385,-0.6950803995,-0.2096753269,1
655,417,-0.4293743968,-0.5333169699,1
655,449,-0.609891057,-0.3450434208,1
655,481,-0.1083425879,-0.4945893288,1
655,513,0.1395818293,-0.5091280341,1
655,545,0.7209098935,-1.053821325,1
655,577,0.9071630239,-0.4331493378,1
655,609,-0.4190406203,0.7519931793,1
655,641,-0.6992125511,1.064525008,1
655,673,0.04183787107,-0.08510477096,1
655,705,0.3729171455,-0.8524549007,1
655,737,0.5998094678,-0.7993627787,1
655,769,0.794922173,0.0744843483,1
655,801,0.8836576343,-0.1791000962,1
655,833,3.207391739,-2.28562808,1
655,865,1.270656824,-1.814851522,1
655,897,4.6098032,-1.421418667,1
655,929,8.695039749,-0.2583249807,1
655,961,7.987775326,-0.06715899706,1
655,993,8.809664726,-0.6411981583,1
655,1025,10.08405113,-0.5695335865,1
655,1057,11.49088573,-0.1891143322,1
655,1089,11.82318592,-3.988506794,1
655,1121,13.10167217,-3.490315914,1
655,1153,15.78536034,-4.49560976,1
655,1185,20.58650589,-5.313977242,1
655,1217,22.49903107,-4.252752304,1
655,1249,26.56183434,11.36972046,1
655,1281,21.9507637,8.240963936,1
655,1313,-0.7535114288,-0.3065266609,1
655,1345,17.42352295,-13.24389362,1
655,1377,-0.1659355164,-0.5393438339,1
655,1409,-0.4783344269,-0.6783695221,1
655,1441,30.15091324,11.61979294,1
655,1473,30.13062096,11.37325859,1
655,1505,21.65426064,-6.559835434,1
655,1537,21.69121552,-7.099280834,1
655,1569,14.02043724,-1.345508814,1
655,1601,13.09724236,-1.429194212,1
655,1633,9.850006104,4.255524158,1
655,1665,0.4828596115,-0.0478656292,1
655,1697,9.321205139,-4.008404732,1
655,1729,8.59372139,-3.661355257,1
655,1761,8.781834602,-1.531476736,1
655,1793,6.881016731,0.6003410816,1
655,1825,1.982729197,16.10368729,1
655,1857,3.77030158,-5.124383926,1
655,1889,3.381012678,-4.2398839,1
655,1921,0.2529441714,0.4985954165,1
655,1953,-0.005283504725,0.379432112,1
655,1985,0.549734354,-0.05809080601,1
655,2017,2.059877872,-2.204623461,1
687,33,-0.3547749519,0.07228389382,1
687,65,-0.7770881057,-0.3093230128,1
687,97,-4.663583755,-0.486743331,1
687,129,-0.7942798734,-0.618893683,1
687,161,-0.658722043,-0.4603175223,1
687,193,-0.9747720361,-0.9482899904,1
687,225,-0.4040523469,-0.3800793886,1
687,257,-0.3676096201,0.05983426422,1
687,289,-0.3335307837,0.404566139,1
687,321,-0.5316137075,0.1667098999,1
687,353,-0.9846708775,0.2327498198,1
687,385,-0.8969815373,0.06999731064,1
687,417,-0.6123377085,-0.3851755261,1
687,449,-0.9386321306,0.1455053389,1
687,481,-0.1785758138,0.3800843358,1
687,513,0.08300606906,-0.1417035162,1
687,545,-0.1533516943,-1.242234111,1
687,577,-0.2676520944,-0.8413988948,1
687,609,-0.4772966504,0.4615830481,1
687,641,-0.5836340785,0.5913361311,1
687,673,-0.5667657852,-0.009480904788,1
687,705,-0.1305877864,-0.2469262481,1
687,737,0.562746048,-0.1860567331,1
687,769,1.249874949,0.2833636999,1
687,801,4.336555958,0.1860826612,1
687,833,4.746589661,-4.388034344,1
687,865,3.31725502,-4.782513142,1
687,897,3.966739655,-2.412238121,1
687,929,5.368200779,-0.9051921368,1
687,961,6.786352158,-0.6431702971,1
687,993,8.462415695,-1.149178147,1
687,1025,10.50265598,-0.71028018,1
687,1057,12.86966705,3.917266846,1
687,1089,10.64931679,-4.033041477,1
687,1121,7.480195045,-9.199934006,1
687,1153,13.59800816,-4.060590267,1
687,1185,18.34095001,-4.72270155,1
687,1217,24.08892632,-2.601410866,1
687,1249,15.8874445,-1.169258356,1
687,1281,-0.01246643066,-0.3804451227,1
687,1313,31.252491,-0.2899748087,1
687,1345,32.88546753,-0.5455652475,1
687,1377,32.83730698,-0.873162508,1
687,1409,31.66117859,-4.665583611,1
687,1441,24.50614929,-9.602090836,1
687,1473,23.88947296,-7.948809147,1
687,1505,22.68432236,-5.759178162,1
687,1537,20.89383316,-6.667822838,1
687,1569,16.7503624,-3.070132256,1
687,1601,12.98129559,-15.50470734,1
687,1633,4.636695862,8.220870018,1
687,1665,-1.965371132,-0.1992514133,1
687,1697,-0.2162017822,-0.7925109863,1
687,1729,8.667840958,0.334416151,1
687,1761,4.977449894,-0.1400477886,1
687,1793,4.495594978,-0.01704978943,1
687,1825,1.364217639,-0.5282478333,1
687,1857,0.7926329374,-0.7597215772,1
687,1889,0.8230466247,-0.5778512955,1
687,1921,0.4080032706,0.3308376074,1
687,1953,0.17946437,0.1580535769,1
687,1985,0.5079399347,0.3682329059,1
687,2017,1.353760839,-1.081050992,1
719,33,-0.217387557,-0.04685173929,1
719,65,-0.8686028123,-0.3006204665,1
719,97,-4.544980526,-0.4244148731,1
719,129,-0.7586706877,-0.248240754,1
719,161,-0.1898868382,-0.402854681,1
719,193,-0.3817541599,-0.5351837873,1
719,225,-1.415656805,-0.8107261658,1
719,257,-4.501438618,-1.178771973,1
719,289,-0.9414410591,0.7148802876,1
719,321,-1.045525551,0.5587980151,1
719,353,-0.9284745455,0.22483778,1
719,385,-0.9342025518,-0.1024327874,1
719,417,-0.8267379403,-0.1011008024,1
719,449,-0.7329803705,0.3303391933,1
719,481,-0.1893600821,0.5505591035,1
719,513,-0.2169918716,0.2865402699,1
719,545,-2.986623049,-3.474299431,1
719,577,-0.8408204913,-0.9901374578,1
719,609,-0.7965803146,-0.04104617238,1
719,641,-0.6618145704,0.2556506395,1
719,673,-0.1910639405,0.2934814095,1
719,705,-0.4768158197,0.4030134082,1
719,737,-0.1898768544,0.353731811,1
719,769,0.2245095372,0.4306309819,1
719,801,0.4951047301,0.64570719,1
719,833,4.195007324,-4.168461323,1
719,865,4.036421776,-6.769984722,1
719,897,-6.111886024,-7.259928703,1
719,929,0.9168915749,-1.558244228,1
719,961,3.93235445,-2.372129917,1
719,993,7.059652805,-1.473580718,1
