PIVlab, ASCII chart output - 24-Oct-2024
FRAME: 2, filenames: A:[2]AVI_Pos025_TimeSrs002425_TgLifeactGFP_Control.avi & B:[3]AVI_Pos025_TimeSrs002425_TgLifeactGFP_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
1503,1537,3.568305969,6.433450222,1
1503,1601,5.033379555,10.08888721,1
1503,1665,5.909580231,10.7779541,1
1503,1729,6.75547266,12.28812218,1
1503,1793,7.116344929,15.18350887,1
1503,1857,6.293880463,17.25819206,1
1503,1921,5.354631424,16.75395775,1
1503,1985,NaN,NaN,2
1567,65,8.161662102,0.07124125957,1
1567,129,5.794465542,1.270599604,1
1567,193,2.739486694,5.65789032,1
1567,257,1.941345215,6.347397327,1
1567,321,0.8232009411,4.885128021,1
1567,385,-3.187911987,1.242628813,1
1567,449,-12.56629944,2.877675056,1
1567,513,-16.84350777,2.991327286,1
1567,577,NaN,NaN,2
1567,641,NaN,NaN,2
1567,705,-17.88519287,-13.04809666,1
1567,769,-22.77600479,-24.8442688,1
1567,833,-21.03251839,-21.82740211,1
1567,897,NaN,NaN,2
1567,961,-3.504451752,-24.16329193,1
1567,1025,-3.300405502,-20.94715118,1
1567,1089,-0.7101565599,-22.77388382,1
1567,1153,-0.4411545992,-19.81595039,1
1567,1217,1.106742859,-15.07152271,1
1567,1281,2.886572123,-10.91040516,1
1567,1345,2.310366154,-7.560812473,1
1567,1409,3.615723133,-4.214712143,1
1567,1473,4.696598053,-0.6275033951,1
1567,1537,4.713047028,3.204007626,1
1567,1601,5.213006496,6.762938976,1
1567,1665,5.836319923,8.967386246,1
1567,1729,6.28780508,10.1574688,1
1567,1793,6.398961067,12.80958939,1
1567,1857,4.856357574,14.78117943,1
1567,1921,3.931086063,15.70338058,1
1567,1985,NaN,NaN,2
1631,65,5.036086559,1.174410582,1
1631,129,3.408479691,1.393239737,1
1631,193,1.89526844,5.273146629,1
1631,257,1.21888113,5.212964535,1
1631,321,-1.689065814,7.512802601,1
1631,385,-6.309607983,4.099653721,1
1631,449,-11.7439909,-1.692619801,1
1631,513,-14.35061073,-3.823961735,1
1631,577,NaN,NaN,2
1631,641,NaN,NaN,2
1631,705,NaN,NaN,2
1631,769,-20.77410889,-21.0791893,1
1631,833,-11.67816448,-18.86589622,1
1631,897,-8.313041687,-23.37146568,1
1631,961,-7.296104431,-22.1410656,1
1631,1025,-5.556305408,-21.22145271,1
1631,1089,-3.191884041,-19.55090332,1
1631,1153,-1.633377433,-17.17216301,1
1631,1217,0.03027135134,-14.05681324,1
1631,1281,1.419728994,-11.55208302,1
1631,1345,1.084586024,-8.060484886,1
1631,1409,2.457594395,-4.677436352,1
1631,1473,4.176920414,-2.052245378,1
1631,1537,5.243197441,-0.09446573257,1
1631,1601,6.087995529,3.087660313,1
1631,1665,7.717603683,4.38625288,1
1631,1729,7.655520439,4.448730469,1
1631,1793,8.394124985,6.783054352,1
1631,1857,6.984137535,12.21272469,1
1631,1921,7.250084877,14.45613194,1
1631,1985,7.421015739,14.71435642,1
1695,65,3.460054159,2.532874823,1
1695,129,2.859818935,1.796711326,1
1695,193,2.278496981,2.300435066,1
1695,257,2.822346926,-0.05788612366,1
1695,321,-2.248205662,3.64140749,1
1695,385,-6.133737564,-3.250841856,1
1695,449,-9.870444298,-4.14046526,1
1695,513,-10.64864159,-5.901725769,1
1695,577,-6.323101521,-17.55258942,1
1695,641,-12.36882591,-13.87877178,1
1695,705,-15.559659,-18.08161163,1
1695,769,-15.82553291,-18.70316124,1
1695,833,-9.20057869,-19.68503571,1
1695,897,-7.946380615,-22.97177887,1
1695,961,-7.177927017,-21.29583549,1
1695,1025,-5.891499043,-19.73254204,1
1695,1089,-4.281709671,-18.12617493,1
1695,1153,-2.009248972,-16.23915863,1
1695,1217,-0.1014017463,-13.90877628,1
1695,1281,0.7109188437,-10.53520393,1
1695,1345,0.7596387863,-7.857980728,1
1695,1409,1.41482687,-5.381205082,1
1695,1473,4.255214691,-3.674310207,1
1695,1537,5.367846966,-2.352485657,1
1695,1601,5.593575478,1.097396374,1
1695,1665,6.771987438,2.468390465,1
1695,1729,7.116521835,6.510016441,1
1695,1793,9.667930603,7.390824318,1
1695,1857,11.94611931,9.277406693,1
1695,1921,12.13831234,10.57243729,1
1695,1985,10.73086834,11.59731483,1
1759,65,3.022632122,3.122150898,1
1759,129,2.784127712,2.066159248,1
1759,193,2.221278667,0.7090779543,1
1759,257,2.580185175,-1.504749656,1
1759,321,0.5206507444,-3.738681316,1
1759,385,-6.706677914,-4.10165453,1
1759,449,-6.61220932,-6.006920815,1
1759,513,-4.760867596,-7.604524612,1
1759,577,-3.394608498,-18.23084641,1
1759,641,-10.61587715,-17.701437,1
1759,705,-15.56448555,-11.47715187,1
1759,769,-15.44807434,-14.76056862,1
1759,833,-6.836504459,-19.5679245,1
1759,897,-6.938780785,-22.48456192,1
1759,961,-5.77635622,-20.17281914,1
1759,1025,-5.413200855,-17.43324471,1
1759,1089,-4.576690674,-16.55089569,1
1759,1153,-1.978748918,-15.59667397,1
1759,1217,-0.2143617868,-13.33306217,1
1759,1281,0.7522287369,-10.10195541,1
1759,1345,1.493831635,-4.964747429,1
1759,1409,1.495128632,-5.732846737,1
1759,1473,3.947691202,-5.868918419,1
1759,1537,4.99959898,-3.461622715,1
1759,1601,4.512491703,-0.2013747692,1
1759,1665,5.323999405,1.798346996,1
1759,1729,6.009222507,5.182331085,1
1759,1793,7.637874126,8.367167473,1
1759,1857,11.7199831,10.25545788,1
1759,1921,12.65856266,10.36246586,1
1759,1985,12.25319862,10.38963699,1
1823,65,1.027854204,-0.4523997307,1
1823,129,2.80087471,0.7885167599,1
1823,193,2.53441453,0.4690764248,1
1823,257,1.136416674,-1.19171679,1
1823,321,-1.591256142,-2.694875956,1
1823,385,-4.269057751,-4.83784771,1
1823,449,-5.150134563,-7.116016388,1
1823,513,-3.342343807,-10.1268959,1
1823,577,-3.256697655,-17.79195023,1
1823,641,-5.162804127,-19.06485748,1
1823,705,-11.88371944,-9.776699066,1
1823,769,-11.71150684,-13.26690483,1
1823,833,-10.93003273,-22.31587982,1
1823,897,-6.35916996,-20.35751534,1
1823,961,-5.834654808,-19.38911057,1
1823,1025,-4.625422955,-14.63676453,1
1823,1089,-2.919863462,-12.88841248,1
1823,1153,-0.9660929441,-14.23697853,1
1823,1217,0.02758696675,-12.33251381,1
1823,1281,0.9534748793,-9.487874985,1
1823,1345,2.244862556,-2.221440315,1
1823,1409,2.745956421,-6.072625637,1
1823,1473,3.908308983,-5.518397331,1
1823,1537,4.729390621,-2.699044943,1
1823,1601,4.857300758,-0.2709394693,1
1823,1665,5.416407585,1.975468636,1
1823,1729,6.498898983,4.323837757,1
1823,1793,8.049050331,6.200414658,1
1823,1857,11.7287159,8.766831398,1
1823,1921,13.41667652,9.217784882,1
1823,1985,13.03971958,7.971713066,1
1887,65,NaN,NaN,2
1887,129,3.403636217,-0.6184267998,1
1887,193,2.57005024,0.6986240149,1
1887,257,1.074553251,-1.361497521,1
1887,321,-1.201704979,-2.846507072,1
1887,385,-2.950062752,-5.180033684,1
1887,449,-3.603838921,-8.139363289,1
1887,513,-1.942577839,-8.691343307,1
1887,577,-4.117798328,-8.94807148,1
1887,641,-4.186801434,-6.989442825,1
1887,705,-5.781910419,-6.520389557,1
1887,769,-9.467733383,-13.10800457,1
1887,833,NaN,NaN,2
1887,897,-6.344006062,-17.80809975,1
1887,961,-5.450439453,-17.52682877,1
1887,1025,-3.137492657,-16.92040443,1
1887,1089,-0.6299877167,-14.96280479,1
1887,1153,0.545207262,-12.52953434,1
1887,1217,0.8401640654,-10.24980927,1
1887,1281,1.447168112,-9.126561165,1
1887,1345,2.832504749,-7.743478775,1
1887,1409,3.626891613,-6.306609631,1
1887,1473,4.346346378,-5.099126816,1
1887,1537,5.277163029,-3.13567853,1
1887,1601,3.867922068,0.5651418567,1
1887,1665,5.318861961,2.711769342,1
1887,1729,7.084980011,3.992176056,1
1887,1793,8.290161133,4.534337044,1
1887,1857,10.87169552,7.769283772,1
1887,1921,11.81344795,8.990680695,1
1887,1985,18.1089077,2.617183685,1
1951,65,NaN,NaN,2
1951,129,5.648190498,-5.028512955,1
1951,193,3.581240177,0.3817591667,1
1951,257,2.084918737,-2.209225655,1
1951,321,1.151126385,-3.555633545,1
1951,385,-0.9064487219,-4.237664223,1
1951,449,-3.927692413,-7.113905907,1
1951,513,-8.31716156,-6.749821186,1
1951,577,-6.94985199,-5.507829666,1
1951,641,-3.310278893,-4.398033142,1
1951,705,-4.498520374,-6.931459904,1
1951,769,-9.350583076,-13.52988243,1
1951,833,-1.670282364,-19.28066063,1
1951,897,-7.184394836,-15.34944916,1
1951,961,-6.133787155,-16.4353981,1
1951,1025,-4.621619701,-18.24311829,1
1951,1089,-1.439858913,-12.29265594,1
1951,1153,2.234116077,-9.528542519,1
1951,1217,1.976328611,-7.680932045,1
1951,1281,2.107754946,-9.994860649,1
1951,1345,4.523564816,-9.469950676,1
1951,1409,6.162701607,-7.373162746,1
1951,1473,11.23428917,-7.361495018,1
1951,1537,7.19335556,-3.406720161,1
1951,1601,7.2149086,1.336216927,1
1951,1665,6.376667023,4.416543007,1
1951,1729,7.458018303,3.774423599,1
1951,1793,7.883744717,5.920115948,1
1951,1857,7.081315517,8.115707397,1
1951,1921,9.736691475,8.515193939,1
1951,1985,NaN,NaN,2
