PIVlab, ASCII chart output - 24-Oct-2024
FRAME: 4, filenames: A:[4]AVI_Pos025_TimeSrs002425_TgLifeactGFP_Control.avi & B:[5]AVI_Pos025_TimeSrs002425_TgLifeactGFP_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
1503,1537,-0.5139303207,5.050685406,1
1503,1601,-0.6279594302,5.190721512,1
1503,1665,-0.6419950128,4.21732235,1
1503,1729,-0.6955913305,3.541935921,1
1503,1793,-0.3832084835,3.732450485,1
1503,1857,-0.1171781644,4.247890949,1
1503,1921,0.2314122617,4.684741974,1
1503,1985,0.9559118748,3.544135094,1
1567,65,-9.023519516,13.93334675,1
1567,129,-13.54335308,15.48084354,1
1567,193,-15.83830261,15.73771954,1
1567,257,-17.89845467,15.88755703,1
1567,321,-19.02631569,14.90077877,1
1567,385,-21.8063736,15.79817009,1
1567,449,-25.50989342,16.24711037,1
1567,513,-25.28195953,14.79241276,1
1567,577,-22.29151726,10.10416031,1
1567,641,-22.25911903,9.0210495,1
1567,705,-23.51980209,7.542840004,1
1567,769,-19.16353416,6.669747829,1
1567,833,-13.5937109,7.189696312,1
1567,897,-9.775010109,6.364798546,1
1567,961,-7.032668114,6.577670574,1
1567,1025,-4.952401161,6.633959293,1
1567,1089,-3.352695942,7.56037426,1
1567,1153,-2.51197648,7.798913956,1
1567,1217,-1.766586781,7.100836277,1
1567,1281,-0.9186210632,5.934494495,1
1567,1345,-0.82637918,4.330270767,1
1567,1409,-0.5036910176,4.07652235,1
1567,1473,0.1984831095,4.428845406,1
1567,1537,-0.1850685775,4.975954056,1
1567,1601,-0.2714024782,5.062645912,1
1567,1665,-0.4015518427,4.536383629,1
1567,1729,-0.6829527617,3.721007824,1
1567,1793,-0.3863763511,3.45071888,1
1567,1857,-0.02426028252,4.567574501,1
1567,1921,0.9821827412,4.717754364,1
1567,1985,2.204621792,3.043960094,1
1631,65,-13.59072685,15.36019707,1
1631,129,-15.45281219,15.14374828,1
1631,193,-16.94248962,16.17183685,1
1631,257,-18.74412346,16.26128006,1
1631,321,-19.78925896,14.76327705,1
1631,385,-21.20487404,13.79481888,1
1631,449,-22.15589333,13.48732948,1
1631,513,-21.5161171,11.37269688,1
1631,577,-18.78712463,9.375344276,1
1631,641,-13.77700806,7.703489304,1
1631,705,-21.73630905,6.133137226,1
1631,769,-17.60723877,5.46315527,1
1631,833,-11.49627209,5.416685104,1
1631,897,-7.340239048,4.888083458,1
1631,961,-5.088365555,5.642906666,1
1631,1025,-2.719316483,5.588159561,1
1631,1089,-0.9507877827,5.479540348,1
1631,1153,-1.840886593,5.713374615,1
1631,1217,-1.34109211,6.299507141,1
1631,1281,0.2155905366,5.73133707,1
1631,1345,0.4928812385,4.567224503,1
1631,1409,0.4993137121,4.140814781,1
1631,1473,1.377912879,4.04378891,1
1631,1537,0.6556944847,4.296757698,1
1631,1601,0.319322288,4.787599564,1
1631,1665,0.738314867,5.162025928,1
1631,1729,-0.1867968738,4.55542469,1
1631,1793,0.0495968163,4.349456787,1
1631,1857,0.7492977381,4.587303162,1
1631,1921,1.517254114,3.806804419,1
1631,1985,2.600168228,1.240274668,1
1695,65,NaN,NaN,2
1695,129,-15.68047523,13.55684757,1
1695,193,-17.01237106,15.26053524,1
1695,257,-18.0632515,14.36593151,1
1695,321,-21.04810333,12.92021275,1
1695,385,-21.27589417,12.34021091,1
1695,449,-20.65643501,12.3357048,1
1695,513,-18.85698128,10.41537952,1
1695,577,-23.81849861,10.12413406,1
1695,641,-21.35415077,7.137268066,1
1695,705,-19.89063263,5.56778717,1
1695,769,-15.86443233,4.951223373,1
1695,833,-10.68264484,3.854197979,1
1695,897,-7.470181942,3.41960001,1
1695,961,-5.216975689,4.599613667,1
1695,1025,-3.343552351,4.444758415,1
1695,1089,-2.018164873,4.173967361,1
1695,1153,-1.428393245,4.50249958,1
1695,1217,-1.22171092,4.827963829,1
1695,1281,-0.7183377743,4.550951481,1
1695,1345,0.3463341594,4.594287395,1
1695,1409,0.9755786657,4.963778019,1
1695,1473,0.9858611822,3.966733932,1
1695,1537,1.423574328,4.167717457,1
1695,1601,1.67430687,4.419738293,1
1695,1665,2.304636478,4.74975729,1
1695,1729,1.549030423,4.946995258,1
1695,1793,1.470753908,5.70055151,1
1695,1857,2.40567255,4.377219677,1
1695,1921,1.998367786,4.06033802,1
1695,1985,2.970584393,0.8001561165,1
1759,65,-19.11761284,1.885779381,1
1759,129,-15.38727474,12.57332611,1
1759,193,-16.51818466,12.25093555,1
1759,257,-17.27158928,10.8838768,1
1759,321,-20.29878616,11.09134579,1
1759,385,-19.74887276,10.70656109,1
1759,449,-19.26473618,10.01273441,1
1759,513,-20.58316994,8.960936546,1
1759,577,-21.59208107,7.027238846,1
1759,641,-19.74650574,6.195563316,1
1759,705,-18.61966324,5.440593719,1
1759,769,-15.28084278,4.878524303,1
1759,833,-10.88998985,3.724256516,1
1759,897,-8.330002785,2.842236519,1
1759,961,-6.144057751,3.396643162,1
1759,1025,-3.348443508,2.661221504,1
1759,1089,-2.111337423,3.332160711,1
1759,1153,-0.9925490618,3.246961832,1
1759,1217,-0.2852416933,3.294467211,1
1759,1281,-0.5976213217,3.936311722,1
1759,1345,-0.2545472085,4.488905907,1
1759,1409,0.340672791,4.382739544,1
1759,1473,0.7928565741,3.887149334,1
1759,1537,1.53911972,3.895537853,1
1759,1601,2.190751553,4.001123428,1
1759,1665,3.061925173,4.314921379,1
1759,1729,2.39648056,4.160321712,1
1759,1793,2.773760557,4.574775219,1
1759,1857,2.419368505,4.319607258,1
1759,1921,2.653909206,5.017707825,1
1759,1985,3.56009531,3.758816957,1
1823,65,-10.74264145,6.877874374,1
1823,129,-15.04562187,11.16549492,1
1823,193,-15.65844154,10.93452549,1
1823,257,-15.97118759,9.862517357,1
1823,321,-17.98023987,9.766421318,1
1823,385,-19.56112862,8.578787804,1
1823,449,-19.33935165,8.214738846,1
1823,513,-17.49178314,7.197221279,1
1823,577,-19.34115601,4.536485672,1
1823,641,-16.25886154,1.557164192,1
1823,705,-14.86636448,4.100370407,1
1823,769,-13.06922245,4.362913132,1
1823,833,-10.81383514,2.795934677,1
1823,897,-8.218840599,2.952748299,1
1823,961,-5.803879261,2.723670959,1
1823,1025,-2.946512461,0.6567397118,1
1823,1089,-1.316776276,1.231910229,1
1823,1153,-0.1167752743,1.905285358,1
1823,1217,0.633376658,1.85386467,1
1823,1281,0.5320580006,2.179382324,1
1823,1345,-0.2017328888,3.231543303,1
1823,1409,0.02607747912,3.167877197,1
1823,1473,1.726135373,3.447794437,1
1823,1537,1.874150515,3.159513235,1
1823,1601,2.425142527,3.073070526,1
1823,1665,2.696425438,3.47446084,1
1823,1729,2.44088006,4.058643818,1
1823,1793,2.217136145,3.861814976,1
1823,1857,2.749223471,3.770104408,1
1823,1921,3.371445656,4.667276382,1
1823,1985,4.331376553,3.432289839,1
1887,65,-13.48499107,3.034015656,1
1887,129,-14.4678688,9.821759224,1
1887,193,-14.91104794,10.63453102,1
1887,257,-15.95141983,10.07968616,1
1887,321,-17.09456635,9.309583664,1
1887,385,-17.74205399,7.777522087,1
1887,449,-16.6154747,6.991781235,1
1887,513,-15.49478436,4.721837044,1
1887,577,NaN,NaN,2
1887,641,-14.64578056,3.91845417,1
1887,705,-14.58152962,4.722225666,1
1887,769,-13.57096958,2.623768806,1
1887,833,-10.83085728,0.3948705196,1
1887,897,-7.440522194,2.459991932,1
1887,961,-4.941345692,2.612727165,1
1887,1025,-3.389091253,1.826150417,1
1887,1089,-1.688283324,1.358311176,1
1887,1153,-0.1333026886,1.328993559,1
1887,1217,0.8805254102,0.9477829933,1
1887,1281,0.6034116149,0.1476442814,1
1887,1345,-0.4176189303,2.597860098,1
1887,1409,-0.682348609,3.007459641,1
1887,1473,0.02470898628,1.373977661,1
1887,1537,1.171427727,2.248152733,1
1887,1601,2.242735147,2.583807468,1
1887,1665,2.089602232,3.342524529,1
1887,1729,2.365982056,3.7081213,1
1887,1793,3.205595732,3.037022352,1
1887,1857,2.846186638,2.910117149,1
1887,1921,3.217316389,3.711014271,1
1887,1985,4.798168182,4.487108231,1
1951,65,-21.79889297,2.267531395,1
1951,129,-14.85196686,7.848894596,1
1951,193,-12.74366474,10.6674881,1
1951,257,-15.11436081,10.91883278,1
1951,321,-18.24586487,10.26996803,1
1951,385,-18.22838402,7.886957169,1
1951,449,-16.34192276,6.002604008,1
1951,513,-12.96229649,3.067644119,1
1951,577,-13.41114235,0.9393033981,1
1951,641,-17.62020111,1.004234791,1
1951,705,-16.91606331,0.2069988251,1
1951,769,-13.90428257,-2.439423084,1
1951,833,-8.73140049,-0.7348866463,1
1951,897,-4.402783394,0.8585186005,1
1951,961,-2.808915377,1.888543367,1
1951,1025,-2.078338146,2.328696251,1
1951,1089,-0.6563850641,1.682513237,1
1951,1153,0.3176238537,1.170985699,1
1951,1217,1.257816792,0.1830809116,1
1951,1281,1.302996397,-0.7345292568,1
1951,1345,-0.5639508963,-2.555163383,1
1951,1409,-0.04979395866,-0.9996528625,1
1951,1473,-1.684395552,0.1826357841,1
1951,1537,-0.1919867992,2.578903198,1
1951,1601,1.730723619,2.672763109,1
1951,1665,1.128574371,3.065069199,1
1951,1729,-0.02907371521,2.138833761,1
1951,1793,-0.04888856411,1.603457928,1
1951,1857,0.7112944126,1.658310652,1
1951,1921,0.4641211033,1.365538836,1
1951,1985,2.658306837,0.6564536095,1
