PIVlab, ASCII chart output - 24-Oct-2024
FRAME: 6, filenames: A:[6]AVI_Pos025_TimeSrs002425_TgLifeactGFP_Control.avi & B:[7]AVI_Pos025_TimeSrs002425_TgLifeactGFP_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
1503,1153,-1.864850521,4.901439667,1
1503,1217,-1.086772919,4.230875015,1
1503,1281,-0.1124235243,3.347681284,1
1503,1345,0.7624843717,3.100599289,1
1503,1409,0.5706416368,2.950726271,1
1503,1473,1.916577101,1.913184404,1
1503,1537,2.647069216,1.050016284,1
1503,1601,3.207262516,0.4817887545,1
1503,1665,2.734998465,0.4746591151,1
1503,1729,1.698758125,1.112139106,1
1503,1793,2.683699608,0.63827914,1
1503,1857,2.240182638,0.5426862836,1
1503,1921,2.0912292,-0.09268644452,1
1503,1985,2.66789031,-1.456012368,1
1567,65,-6.391757965,13.89187622,1
1567,129,-7.852493286,15.41020107,1
1567,193,-9.535052299,16.00637436,1
1567,257,-10.50069237,17.52035904,1
1567,321,-11.57384109,17.80158234,1
1567,385,-14.52656651,17.93518066,1
1567,449,-16.2777977,16.50988579,1
1567,513,-16.7553196,15.55578995,1
1567,577,-15.58442879,12.83090305,1
1567,641,-17.98546219,12.51356125,1
1567,705,-18.89604568,9.445385933,1
1567,769,-15.42712212,8.076202393,1
1567,833,-9.478704453,7.08565855,1
1567,897,-7.110536575,5.366402626,1
1567,961,-5.114994049,5.373463154,1
1567,1025,-3.131520987,4.92907238,1
1567,1089,-1.881659508,5.045942783,1
1567,1153,-0.717468977,4.720858574,1
1567,1217,-0.226901114,4.205912113,1
1567,1281,0.2084264308,3.503476143,1
1567,1345,1.041807771,3.051715136,1
1567,1409,1.534923434,1.844097495,1
1567,1473,1.71110034,1.632170677,1
1567,1537,2.076645851,1.059395909,1
1567,1601,2.961114168,0.6937862039,1
1567,1665,2.713378906,0.8061208725,1
1567,1729,2.127275944,1.152365685,1
1567,1793,2.446630239,0.7297104597,1
1567,1857,2.168103933,0.8275572658,1
1567,1921,1.4973979,0.329615593,1
1567,1985,2.429190874,-0.1486165524,1
1631,65,-5.006937027,14.02822113,1
1631,129,-7.714583397,15.09450912,1
1631,193,-9.170148849,15.83107853,1
1631,257,-10.37258911,16.45524025,1
1631,321,-11.07893658,15.11502075,1
1631,385,-13.14931393,15.7393837,1
1631,449,-15.85216999,14.01244164,1
1631,513,-16.45302963,12.93773937,1
1631,577,-15.6418047,10.99568653,1
1631,641,-15.92385292,10.04738045,1
1631,705,-15.48784733,8.740559578,1
1631,769,-14.17717266,7.385305405,1
1631,833,-9.251886368,6.391039371,1
1631,897,-6.737987041,5.208639145,1
1631,961,-4.922064304,4.175332069,1
1631,1025,-2.972461939,4.239580154,1
1631,1089,-1.679537177,4.036287785,1
1631,1153,-0.3296260834,3.810450077,1
1631,1217,1.650235415,3.691272259,1
1631,1281,0.6588027477,3.270730495,1
1631,1345,1.164832473,2.506449938,1
1631,1409,1.330787301,1.123418927,1
1631,1473,1.701920271,1.31788063,1
1631,1537,2.133961678,1.202759981,1
1631,1601,2.350341558,1.325203419,1
1631,1665,2.717053175,1.092845678,1
1631,1729,3.491564751,0.1759072542,1
1631,1793,2.951462269,0.6997419596,1
1631,1857,2.377271891,0.7795745134,1
1631,1921,2.382405996,1.263562679,1
1631,1985,2.760223627,-0.01629471779,1
1695,65,-6.804507256,12.53885841,1
1695,129,-10.01293659,14.1898632,1
1695,193,-9.544640541,14.93002796,1
1695,257,-10.06386185,14.40032864,1
1695,321,NaN,NaN,2
1695,385,-12.79165745,12.26255131,1
1695,449,-13.8079586,11.60935307,1
1695,513,-13.32709217,10.58604336,1
1695,577,-11.46796989,8.52743721,1
1695,641,-15.10512543,8.558948517,1
1695,705,-15.31224442,8.457138062,1
1695,769,-13.42129707,7.45572567,1
1695,833,-8.838817596,5.853757858,1
1695,897,-6.774695396,4.857211113,1
1695,961,-4.9994874,3.612272739,1
1695,1025,-3.246165514,3.335317135,1
1695,1089,-1.563284159,3.084917784,1
1695,1153,-0.2726590633,2.714578629,1
1695,1217,0.06411415339,2.807696819,1
1695,1281,0.13990587,2.395430565,1
1695,1345,0.8505251408,1.563857794,1
1695,1409,1.339004874,1.063613653,1
1695,1473,1.952556252,1.309694052,1
1695,1537,2.52023983,1.499319792,1
1695,1601,2.671502352,1.354673743,1
1695,1665,2.845930576,1.520522594,1
1695,1729,4.011864662,1.325852156,1
1695,1793,4.006153107,1.996394157,1
1695,1857,3.674302578,1.494992852,1
1695,1921,2.803226471,1.125679016,1
1695,1985,3.131453276,-0.1301407218,1
1759,65,-8.206329346,12.03725529,1
1759,129,-10.8174057,13.84231567,1
1759,193,-9.853315353,14.13949203,1
1759,257,-10.17757034,13.66183662,1
1759,321,-12.51169968,12.79898453,1
1759,385,-14.25807285,12.5963068,1
1759,449,-14.13030243,11.60707664,1
1759,513,-10.07821369,10.27684212,1
1759,577,-9.540596008,8.787952423,1
1759,641,-12.16710854,7.470345974,1
1759,705,-13.71793079,7.476906776,1
1759,769,-12.1143446,7.037353992,1
1759,833,-8.828694344,4.93513155,1
1759,897,-6.398985386,2.951761007,1
1759,961,-4.378673553,2.971198797,1
1759,1025,-2.493965626,3.095655918,1
1759,1089,-1.092249274,2.558563471,1
1759,1153,-0.08849728107,2.14017868,1
1759,1217,0.3971017599,1.653185129,1
1759,1281,0.4318558574,1.468206286,1
1759,1345,-0.1685051322,1.422842264,1
1759,1409,1.060111761,1.270422578,1
1759,1473,1.680839896,1.425086737,1
1759,1537,2.229821205,1.04660666,1
1759,1601,2.760549068,0.8614221215,1
1759,1665,3.277322531,0.3665784001,1
1759,1729,2.062668562,1.736674666,1
1759,1793,3.123668909,2.073011398,1
1759,1857,3.80447793,1.391520977,1
1759,1921,3.63883996,0.9114364982,1
1759,1985,3.197849751,0.2134182155,1
1823,65,-6.736861229,12.61446571,1
1823,129,-10.07249641,13.48496628,1
1823,193,-9.857851982,13.78587151,1
1823,257,-10.68035698,13.31392956,1
1823,321,-12.54488564,12.46823025,1
1823,385,-14.94382286,12.27790165,1
1823,449,-14.00875473,11.09139061,1
1823,513,-12.40546989,9.552296638,1
1823,577,-11.74506378,8.469051361,1
1823,641,-11.48158741,6.89986515,1
1823,705,-11.29985619,6.260555267,1
1823,769,-11.14452171,5.678843498,1
1823,833,-7.909776688,4.280056953,1
1823,897,-5.72918272,2.938404083,1
1823,961,-4.041181087,2.36885047,1
1823,1025,-2.586305141,1.968485355,1
1823,1089,-1.373645067,1.612511635,1
1823,1153,-0.1240418553,1.026999474,1
1823,1217,0.3110411465,0.1075160503,1
1823,1281,0.2873825431,0.07596957684,1
1823,1345,-0.5912294388,1.272285461,1
1823,1409,1.47060585,1.985466719,1
1823,1473,1.343947411,0.959838748,1
1823,1537,1.914180279,0.4437742233,1
1823,1601,2.835156918,0.3805239201,1
1823,1665,3.459524155,0.6942427754,1
1823,1729,2.847251892,1.061262965,1
1823,1793,2.966227055,0.7267320752,1
1823,1857,3.4834764,0.6016164422,1
1823,1921,3.629144907,0.8020825982,1
1823,1985,3.3893435,0.8952553272,1
1887,65,-8.377430916,15.27295685,1
1887,129,-9.588464737,13.06674767,1
1887,193,-10.44768429,12.45002365,1
1887,257,-11.5572567,12.45910835,1
1887,321,-13.29977798,12.75949574,1
1887,385,-15.10861015,12.34879017,1
1887,449,-13.96800232,10.26162338,1
1887,513,-12.25541401,8.13470459,1
1887,577,-11.83711433,8.028305054,1
1887,641,-12.03588772,6.732522488,1
1887,705,-12.17128658,6.652852058,1
1887,769,-11.58817768,4.530638218,1
1887,833,-8.197891235,3.660880089,1
1887,897,-5.97941494,2.5926404,1
1887,961,-4.207345963,1.552117109,1
1887,1025,-2.816028118,0.6083128452,1
1887,1089,-1.498334646,0.4148886204,1
1887,1153,-0.4402136803,-0.2260656357,1
1887,1217,-0.03906822205,-1.403252363,1
1887,1281,0.3132959008,-1.223969579,1
1887,1345,-0.07304751873,1.144949555,1
1887,1409,0.5953627825,1.330761194,1
1887,1473,2.03595686,0.3718851805,1
1887,1537,1.302290082,0.04851269722,1
1887,1601,2.870416164,0.1910505295,1
1887,1665,3.750964165,-0.1158946157,1
1887,1729,3.964727163,-0.2341173887,1
1887,1793,3.583709717,-0.259121418,1
1887,1857,3.07117939,-0.3828037977,1
1887,1921,3.117402554,0.1582626104,1
1887,1985,4.117730141,1.85518837,1
1951,65,-7.426186562,17.26430511,1
1951,129,-10.43630409,11.5260849,1
1951,193,-11.9442749,8.92019558,1
1951,257,-12.75379562,10.57112026,1
1951,321,-13.89404106,12.99494171,1
1951,385,-14.99679279,11.5645752,1
1951,449,-13.09697056,9.378062248,1
1951,513,-11.34964085,6.329617977,1
1951,577,-10.68972111,4.619822979,1
1951,641,-11.57097816,3.606691837,1
1951,705,-13.60776138,4.515581131,1
1951,769,-10.60552502,3.564944983,1
1951,833,-8.114066124,2.387193203,1
1951,897,-3.37145853,1.254857779,1
1951,961,-1.343668461,0.3791480064,1
1951,1025,-0.9789311886,0.5145099163,1
1951,1089,-0.6487948895,0.4461154938,1
1951,1153,-0.5319776535,-0.9389107227,1
1951,1217,-0.01572096348,-1.613676071,1
1951,1281,0.2220044136,-1.580310345,1
1951,1345,0.304096818,-2.039402485,1
1951,1409,-0.2463765144,-0.5052962303,1
1951,1473,1.772378922,-0.7002589703,1
1951,1537,1.547890425,0.1069178581,1
1951,1601,2.084276676,-0.2505743504,1
1951,1665,3.644805908,-1.066476345,1
1951,1729,3.927711725,-1.467380524,1
1951,1793,2.788320303,-2.032943726,1
1951,1857,1.746109366,-2.163031578,1
1951,1921,1.790647388,-0.5450212955,1
1951,1985,4.19160223,0.4899487495,1
