PIVlab, ASCII chart output - 24-Oct-2024
FRAME: 1, filenames: A:[1]AVI_Pos025_TimeSrs002425_TgLifeactGFP_Control.avi & B:[2]AVI_Pos025_TimeSrs002425_TgLifeactGFP_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
1567,1985,5.105762482,-85.35385132,1
1631,65,-32.29672623,44.53039932,1
1631,129,-33.08774567,53.16807175,1
1631,193,-36.46546555,53.93338776,1
1631,257,-36.83237457,52.72402573,1
1631,321,-41.73735428,49.68379974,1
1631,385,-53.92286301,48.24901199,1
1631,449,-56.86910629,42.05395508,1
1631,513,-52.04810715,32.50225067,1
1631,577,NaN,NaN,2
1631,641,-54.85415268,7.568532467,1
1631,705,-60.40359116,-5.689734936,1
1631,769,-62.40728378,-17.43455696,1
1631,833,-62.91060257,-27.12483597,1
1631,897,NaN,NaN,2
1631,961,NaN,NaN,2
1631,1025,-37.17505264,-67.62017822,1
1631,1089,NaN,NaN,2
1631,1153,-27.1887722,-70.81269836,1
1631,1217,-22.68337059,-72.80635071,1
1631,1281,-14.71532822,-69.2805481,1
1631,1345,-11.95699215,-66.12647247,1
1631,1409,-10.00665569,-65.51541901,1
1631,1473,-7.132824898,-65.1426239,1
1631,1537,NaN,NaN,2
1631,1601,-2.476252556,-64.79251862,1
1631,1665,0.492026329,-66.18390656,1
1631,1729,3.578289986,-64.64118195,1
1631,1793,-3.556872368,-61.53222656,1
1631,1857,-7.702435017,-83.53335571,1
1631,1921,NaN,NaN,2
1631,1985,-3.024493217,-86.95851135,1
1695,65,-49.69183731,45.82661819,1
1695,129,-40.08058167,50.01266479,1
1695,193,-40.64614105,49.27261734,1
1695,257,-42.23012161,48.11975861,1
1695,321,-51.30911255,44.54456711,1
1695,385,-63.50025558,37.69274902,1
1695,449,-62.26246262,29.23368835,1
1695,513,NaN,NaN,2
1695,577,NaN,NaN,2
1695,641,-98.07350159,0.5953600407,1
1695,705,NaN,NaN,2
1695,769,NaN,NaN,2
1695,833,-72.44682312,-29.31056595,1
1695,897,-64.51261902,-53.46809387,1
1695,961,-51.93535614,-61.85752106,1
1695,1025,-46.8765831,-64.22414398,1
1695,1089,-41.90003967,-56.55834198,1
1695,1153,-35.22157288,-67.64918518,1
1695,1217,-28.54684448,-68.85413361,1
1695,1281,-21.01052284,-65.6561203,1
1695,1345,-16.09994507,-65.55447388,1
1695,1409,-12.62718201,-65.44723511,1
1695,1473,-10.10447502,-65.85322571,1
1695,1537,-10.84642792,-66.23440552,1
1695,1601,-9.29715538,-66.09346008,1
1695,1665,-6.421827316,-66.87911987,1
1695,1729,-3.516643524,-61.67455292,1
1695,1793,-10.05075073,-78.58844757,1
1695,1857,-17.25777817,-81.19065857,1
1695,1921,NaN,NaN,2
1695,1985,-7.590943336,-64.55127716,1
1759,65,-58.42358398,47.22715378,1
1759,129,-47.25885391,46.0627594,1
1759,193,-50.31573868,43.52709579,1
1759,257,NaN,NaN,2
1759,321,NaN,NaN,2
1759,385,-66.40631866,28.84283066,1
1759,449,-66.49175262,22.58398438,1
1759,513,NaN,NaN,2
1759,577,-94.26597595,4.747994423,1
1759,641,-88.97724915,-8.634010315,1
1759,705,-85.72747803,-9.092625618,1
1759,769,NaN,NaN,2
1759,833,-64.77536011,-25.7865448,1
1759,897,-66.84339142,-50.50473785,1
1759,961,-58.70684433,-58.2652092,1
1759,1025,-48.5580864,-55.47859573,1
1759,1089,-45.36640549,-56.88468933,1
1759,1153,-41.40647125,-62.75315094,1
1759,1217,-33.46418381,-63.92807007,1
1759,1281,-27.17807961,-63.75918579,1
1759,1345,-28.20931244,-73.06611633,1
1759,1409,-18.82221603,-63.61130524,1
1759,1473,-12.9636116,-65.44616699,1
1759,1537,-13.86473274,-66.50609589,1
1759,1601,-13.30856991,-67.91000366,1
1759,1665,-12.5483532,-67.8667984,1
1759,1729,-11.70666122,-61.88829803,1
1759,1793,NaN,NaN,2
1759,1857,NaN,NaN,2
1759,1921,-21.18822289,-71.51152802,1
1759,1985,-20.37414169,-72.40257263,1
1823,65,-60.60375214,43.99636078,1
1823,129,-49.16480255,40.00212479,1
1823,193,NaN,NaN,2
1823,257,-91.92440033,31.46482086,1
1823,321,NaN,NaN,2
1823,385,-69.98623657,25.22552299,1
1823,449,-69.00028229,18.57063866,1
1823,513,NaN,NaN,2
1823,577,-87.27413177,-8.77293396,1
1823,641,-89.14459229,-12.71309948,1
1823,705,-75.3021698,-7.219419479,1
1823,769,-71.65912628,-13.53152466,1
1823,833,-69.03497314,-38.08927917,1
1823,897,NaN,NaN,2
1823,961,-63.04217529,-47.0751152,1
1823,1025,-52.77076721,-50.70121765,1
1823,1089,-49.69932938,-53.2015152,1
1823,1153,-46.14673615,-57.71879959,1
1823,1217,-41.67916489,-58.46655273,1
1823,1281,-35.04853439,-59.81428909,1
1823,1345,-29.9995842,-63.68852997,1
1823,1409,NaN,NaN,2
1823,1473,-20.47522736,-57.87814331,1
1823,1537,-15.71885967,-66.75137329,1
1823,1601,-17.24137497,-70.47493744,1
1823,1665,-19.32553864,-69.98755646,1
1823,1729,-21.2884407,-68.58774567,1
1823,1793,-21.94416428,-66.21143341,1
1823,1857,NaN,NaN,2
1823,1921,NaN,NaN,2
1823,1985,-27.4031086,-72.87084198,1
1887,65,-56.13531113,36.37820816,1
1887,129,-59.91271973,37.76915741,1
1887,193,NaN,NaN,2
1887,257,NaN,NaN,2
1887,321,NaN,NaN,2
1887,385,-78.03395081,18.1178093,1
1887,449,-77.3505249,16.52151108,1
1887,513,NaN,NaN,2
1887,577,-90.88975525,-10.28226662,1
1887,641,NaN,NaN,2
1887,705,-77.54862976,-7.741470337,1
1887,769,-73.52633667,-14.65507889,1
1887,833,-74.93165588,-33.2311554,1
1887,897,-66.68017578,-30.74308395,1
1887,961,-65.76135254,-39.78788376,1
1887,1025,-63.45267487,-45.25299072,1
1887,1089,-48.06787491,-44.95582581,1
1887,1153,-45.52753448,-45.76536179,1
1887,1217,-44.69128036,-51.56093216,1
1887,1281,-38.88748932,-56.06889343,1
1887,1345,-36.90287399,-61.6543045,1
1887,1409,-40.34057999,-69.20917511,1
1887,1473,NaN,NaN,2
1887,1537,-22.61213303,-70.11300659,1
1887,1601,-21.74873734,-71.61662292,1
1887,1665,-23.40269279,-70.09037018,1
1887,1729,-23.54625702,-68.92602539,1
1887,1793,NaN,NaN,2
1887,1857,NaN,NaN,2
1887,1921,NaN,NaN,2
1887,1985,NaN,NaN,2
1951,65,NaN,NaN,2
1951,129,NaN,NaN,2
1951,193,NaN,NaN,2
1951,257,-69.0269928,24.2240448,1
1951,321,NaN,NaN,2
1951,385,NaN,NaN,2
1951,449,NaN,NaN,2
1951,513,-84.6825943,2.027500153,1
1951,577,NaN,NaN,2
1951,641,-74.62891388,-5.487604618,1
1951,705,-78.32650757,-5.878730774,1
1951,769,-76.85179138,-14.3859024,1
1951,833,-79.47200012,-19.85367012,1
1951,897,-70.06135559,-25.88208008,1
1951,961,-65.95198059,-35.48642349,1
1951,1025,-61.73862076,-38.72220993,1
1951,1089,-53.84804153,-37.93679428,1
1951,1153,-46.88222885,-34.93421555,1
1951,1217,-36.05421066,-37.93713379,1
1951,1281,-38.93354034,-50.03903198,1
1951,1345,-43.44565582,-54.81018829,1
1951,1409,-49.82401276,-60.51863861,1
1951,1473,NaN,NaN,2
1951,1537,-27.18064308,-71.98623657,1
1951,1601,NaN,NaN,2
1951,1665,NaN,NaN,2
1951,1729,-24.18230438,-67.53093719,1
1951,1793,-14.86195278,-67.1190567,1
1951,1857,-22.19822311,-67.97055054,1
1951,1921,NaN,NaN,2
1951,1985,NaN,NaN,2
