PIVlab, ASCII chart output - 17-Jul-2025
FRAME: 9, filenames: A:[9]MAX_Pos0020_TgUtrmcherry_K4K8Mutant.avi & B:[10]MAX_Pos0020_TgUtrmcherry_K4K8Mutant.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
296,1061,-2.680770159,-0.3841654062,1
296,1077,-3.45955801,-1.200614929,1
296,1093,-3.51767683,-1.235275626,1
296,1109,-3.836372375,-1.082203388,1
296,1125,-4.824559212,-0.5654896498,1
296,1141,-4.417936802,-0.211719498,1
296,1157,-0.08711242676,-1.611570835,1
296,1173,-5.200681686,3.614978313,1
296,1189,-4.975718975,3.788841724,1
296,1205,-6.617716789,-8.443494797,1
296,1221,-4.397391319,1.137791634,1
296,1237,-4.570534229,0.1168862432,1
296,1253,-4.884099007,0.3603695631,1
296,1269,-5.065037251,0.318349719,1
296,1285,-5.47585392,0.3168959618,1
312,21,2.047375679,5.61805582,1
312,37,3.838522434,-0.6732807159,1
312,53,0.6997309327,2.398237705,1
312,69,0.2146185338,4.735331535,1
312,85,-1.488007545,4.858716965,1
312,101,-1.969799995,7.24031353,1
312,117,-0.05557608604,3.634815693,1
312,133,0.6400235891,2.013272762,1
312,149,1.154576063,1.508066177,1
312,165,2.7620821,0.6584908962,1
312,181,1.898402691,2.696603775,1
312,197,1.703483939,3.698165894,1
312,213,1.816613078,3.678356171,1
312,229,2.501621962,3.612714052,1
312,245,3.297561169,4.070149422,1
312,261,3.663887262,4.12336731,1
312,277,2.937528372,6.592378139,1
312,293,2.984920979,6.575433731,1
312,309,2.63637042,5.835643768,1
312,325,3.985494375,6.813363075,1
312,341,4.411901951,5.498240471,1
312,357,2.99029088,4.404219627,1
312,373,2.515562534,4.051519871,1
312,389,2.347433329,3.22247529,1
312,405,1.913120866,2.445205212,1
312,421,1.349348903,2.479763508,1
312,437,0.5816397667,3.462280273,1
312,453,0.8624446392,2.550865889,1
312,469,0.4773008227,1.102659941,1
312,485,1.339544535,6.281103134,1
312,501,7.460756302,7.239498138,1
312,517,0.8084700108,0.1790710688,1
312,533,0.1874831915,0.7349032164,1
312,549,-5.517221451,2.791908026,1
312,565,0.8685697317,3.714030266,1
312,581,1.221677303,-0.003776669502,1
312,597,1.424201727,-0.1984662414,1
312,613,1.665520906,0.4457462728,1
312,629,2.300234795,0.348110497,1
312,645,3.951171398,2.406339645,1
312,661,2.863334179,-0.06240880489,1
312,677,3.119033337,-0.1001241803,1
312,693,2.893212557,-0.07346701622,1
312,709,2.799775362,-1.074652076,1
312,725,6.529722691,0.3376370668,1
312,741,5.905752182,-5.627182484,1
312,757,2.543512344,-2.529332161,1
312,773,2.226567745,-3.065880775,1
312,789,2.411013365,-3.491341591,1
312,805,2.339787006,-2.200966358,1
312,821,0.777936697,-10.81856155,1
312,837,0.8720127344,-2.571084499,1
312,853,1.054878592,-2.081599236,1
312,869,0.6879326105,-1.398331761,1
312,885,0.5121862292,-1.458669066,1
312,901,0.6700665951,-1.821074963,1
312,917,0.5768607855,-2.633922338,1
312,933,-0.210150212,-2.219450474,1
312,949,-1.279785872,-1.328677177,1
312,965,-1.522084713,-1.349969029,1
312,981,-1.496170044,-1.569257855,1
312,997,-1.59622097,-1.596934199,1
312,1013,-1.38533926,-1.032958627,1
312,1029,-3.404821634,1.296927333,1
312,1045,-3.613525391,3.653431416,1
312,1061,-2.098421574,1.980222583,1
312,1077,-3.1977911,-0.9326033592,1
312,1093,-3.253286839,-1.39431572,1
312,1109,-3.285346985,-1.310866356,1
312,1125,-5.556672096,-0.742025733,1
312,1141,3.199967384,-5.049884796,1
312,1157,-6.714417458,-2.107804537,1
312,1173,-6.763747215,-0.05896341801,1
312,1189,-5.965950966,2.188266516,1
312,1205,-6.065842628,-0.06808067858,1
312,1221,-6.52348423,-0.02496835589,1
312,1237,-7.087866306,0.7941873074,1
312,1253,-5.160826683,0.3003904819,1
312,1269,-4.99468565,0.6912285089,1
312,1285,-4.474636555,1.240809441,1
328,21,2.855356455,6.829408646,1
328,37,1.586507678,5.00565052,1
328,53,0.6502767801,5.806868553,1
328,69,-0.2653643191,6.516358852,1
328,85,-2.451724768,6.429656029,1
328,101,-6.341671944,10.84168053,1
328,117,0.182933569,4.624310493,1
328,133,0.2870194912,3.095950127,1
328,149,1.508871436,1.99255991,1
328,165,3.772986889,0.5224294662,1
328,181,3.573239326,2.343500614,1
328,197,2.732556105,3.978956938,1
328,213,2.523038864,4.832294464,1
328,229,2.77321887,5.033224106,1
328,245,3.09081316,4.744320869,1
328,261,-5.256056309,2.540238619,1
328,277,-5.41934824,2.773627758,1
328,293,0.6795964241,7.20167923,1
328,309,1.534291983,6.524921894,1
328,325,3.254827499,8.083688736,1
328,341,2.865769863,6.452597141,1
328,357,2.321703672,4.254348755,1
328,373,2.652211189,4.139293194,1
328,389,4.366977215,5.135468483,1
328,405,2.592849255,3.42184782,1
328,421,1.894319654,3.224468708,1
328,437,0.4595310688,3.3514328,1
328,453,1.208219886,2.717426538,1
328,469,1.382847309,2.130205154,1
328,485,1.78200841,3.121569633,1
328,501,1.451773643,1.79639864,1
328,517,0.8926666975,1.357399464,1
328,533,0.9931586981,1.649802923,1
328,549,-3.668290854,0.743724227,1
328,565,1.257887125,1.046898365,1
328,581,1.281765819,-0.03090929985,1
328,597,1.299345255,-0.1027667522,1
328,613,1.262276888,1.191812634,1
328,629,2.249747038,0.8349969387,1
328,645,3.005533218,0.5616638064,1
328,661,3.632769585,0.07936295867,1
328,677,3.64068222,-0.04113531113,1
328,693,2.823362827,-0.05232900381,1
328,709,2.045487642,-1.266655445,1
328,725,2.264718533,-3.013431549,1
328,741,3.195145369,-3.805230141,1
328,757,2.361023188,-4.930143356,1
328,773,2.303699017,-4.118066788,1
328,789,2.453307629,-3.472111702,1
328,805,1.290149331,0.5320627689,1
328,821,1.29630065,-1.029981136,1
328,837,1.163306952,-3.268674374,1
328,853,0.7665566802,-2.95345974,1
328,869,0.3681420982,-2.119621992,1
328,885,0.4795366526,-2.072124243,1
328,901,0.5117611885,-2.206688404,1
328,917,0.2098535597,-2.786034584,1
328,933,-0.1929107308,-1.87482667,1
328,949,-0.9788977504,-1.488833666,1
328,965,-1.581686258,-1.832933545,1
328,981,-1.732400298,-1.486793756,1
328,997,-2.176810741,-0.9012103081,1
328,1013,-0.7371788025,-1.356006265,1
328,1029,-3.158861399,1.094611883,1
328,1045,-3.601103544,3.923326015,1
328,1061,-2.822644711,2.76664114,1
328,1077,-1.312030554,-0.5030180216,1
328,1093,-2.702864647,-1.245366573,1
328,1109,-4.717758656,-1.009755373,1
328,1125,-2.572891712,-2.507904053,1
328,1141,-2.831733227,-2.789792061,1
328,1157,-3.19159174,-1.409085751,1
328,1173,-3.308193445,-0.4672591686,1
328,1189,-3.905629873,1.076648116,1
328,1205,-4.174166203,-0.4470746517,1
328,1221,-5.300176144,-0.1381810009,1
328,1237,-5.050889969,0.1501578838,1
328,1253,-5.019421577,0.07062643021,1
328,1269,-4.958713055,1.946555734,1
328,1285,-5.058152199,3.140673399,1
344,21,1.171547413,6.275386333,1
344,37,0.7029069662,6.30564785,1
344,53,1.952386975,8.168899536,1
344,69,-1.831614256,7.797386169,1
344,85,-1.639767647,6.753541946,1
344,101,-0.05343270302,6.239336967,1
344,117,1.298308611,4.951870441,1
344,133,5.647576332,4.706396103,1
344,149,1.843252301,3.33376956,1
344,165,3.043382883,2.821521282,1
344,181,4.045002937,3.459763288,1
344,197,3.033592939,4.29726696,1
344,213,2.790438414,4.735039711,1
344,229,3.768957138,5.239527702,1
344,245,4.952347755,3.878217697,1
344,261,2.951379776,4.179067612,1
344,277,4.040716171,2.911400795,1
344,293,3.767452478,3.511819839,1
344,309,1.962054968,6.663115978,1
344,325,8.135519028,-0.6033139229,1
344,341,2.804516315,4.981785297,1
344,357,1.731785297,4.604784489,1
344,373,1.798352957,4.145584106,1
344,389,2.353903532,4.223580837,1
344,405,2.712553024,3.854542017,1
344,421,3.448872805,3.55867219,1
344,437,2.671847582,3.563005447,1
344,453,6.69487381,-4.543105125,1
344,469,2.023249388,2.844646931,1
344,485,2.132161379,3.045245171,1
344,501,2.236145258,2.724645138,1
344,517,2.932271957,2.546595573,1
344,533,2.409439564,2.740286589,1
344,549,1.36821425,2.321399689,1
344,565,-3.5876863,9.283626556,1
344,581,1.286691189,0.6324319839,1
344,597,1.219876289,1.11576438,1
344,613,1.58848536,1.829157233,1
344,629,2.477493763,1.271908998,1
344,645,7.674557686,1.178863525,1
344,661,6.786982536,0.04606712982,1
344,677,4.040249348,-0.6982393861,1
344,693,3.614313364,-1.586776257,1
344,709,-3.747849464,-5.03830719,1
344,725,2.290899992,-5.540286064,1
344,741,2.583669662,-4.613131523,1
344,757,2.750832319,-5.64090395,1
344,773,2.410218954,-4.566455364,1
344,789,5.182355881,-8.989659309,1
344,805,-5.130372047,-2.808684826,1
344,821,1.430176735,-2.085983276,1
344,837,0.8483913541,-2.646790504,1
344,853,0.4666307569,-2.923396111,1
344,869,0.08361577988,-2.60614419,1
344,885,0.1229504943,-4.111905575,1
344,901,0.1402719021,-3.128873587,1
344,917,-0.2053584009,-1.993505955,1
344,933,-0.5055094957,-1.533159256,1
344,949,-1.038948655,-1.421231508,1
344,965,-1.580034137,-3.462253571,1
344,981,-9.467721939,3.034414768,1
344,997,-2.556933165,-1.204390049,1
344,1013,-2.180566788,-0.9914083481,1
344,1029,-2.37189889,-0.2760539055,1
344,1045,-1.48610425,-0.2915006876,1
344,1061,-0.8389077187,-0.2439976931,1
344,1077,-2.658372164,-0.1819666624,1
344,1093,0.5473017693,-0.06379723549,1
344,1109,-5.671055794,-7.415074348,1
344,1125,-2.204253435,-2.673988342,1
344,1141,-2.67117548,-2.91270709,1
344,1157,-3.653916121,-1.738641858,1
344,1173,-7.34210968,0.1372228861,1
344,1189,-3.006546259,-1.130613923,1
344,1205,-2.657006741,-1.640115619,1
344,1221,-4.468434811,-0.1227217913,1
344,1237,-5.851351261,0.8723313212,1
344,1253,-5.551875114,0.2788995206,1
344,1269,-10.54401875,-4.11554575,1
344,1285,-10.29575729,-3.230236053,1
360,21,-1.317387104,5.42271328,1
360,37,-0.4304645658,7.280714989,1
360,53,-0.08259689808,6.087402344,1
360,69,3.058827639,-1.098344803,1
360,85,-1.277203321,6.936651707,1
360,101,0.2345408499,5.97854948,1
360,117,1.312076569,5.288842678,1
360,133,6.519122601,5.650638103,1
360,149,2.584672928,4.188616276,1
360,165,3.548749447,4.191917419,1
360,181,3.682968378,4.59724474,1
360,197,2.602297068,5.114771843,1
360,213,1.781718493,4.802505493,1
360,229,4.619151115,4.34285593,1
360,245,4.485014915,3.805442333,1
360,261,3.510577202,3.929429054,1
360,277,3.555005789,3.375494957,1
360,293,3.518522263,3.670280457,1
360,309,2.539970636,5.745029449,1
360,325,-6.182141304,8.412727356,1
360,341,3.436327696,3.784973145,1
360,357,2.595329762,4.767478943,1
360,373,2.073614836,4.496389389,1
360,389,2.126137257,4.37118578,1
360,405,2.377772093,4.249342918,1
360,421,2.59943223,2.822906971,1
360,437,2.769421577,2.540483475,1
360,453,2.672155857,3.487107992,1
360,469,2.851599693,4.106612206,1
360,485,2.495294094,3.876538277,1
360,501,2.626036644,11.14095211,1
360,517,5.485012054,3.712488174,1
360,533,2.959270477,3.083106995,1
360,549,1.344920993,1.90489912,1
360,565,0.8085545301,3.107159138,1
360,581,1.46945262,1.686597943,1
360,597,1.076353312,0.7729452848,1
360,613,1.477943182,1.214707613,1
360,629,2.252047539,1.47376287,1
360,645,5.6977911,1.365864992,1
360,661,5.02310276,0.1158710346,1
360,677,3.959395885,-1.470796824,1
360,693,-3.721663475,-5.522465229,1
360,709,0.5485010147,-7.324314117,1
360,725,3.206151009,-5.282587051,1
360,741,3.487939119,-5.436966419,1
360,757,3.126342297,-5.1244874,1
360,773,2.802714825,-1.731844425,1
360,789,-2.47595644,-2.608969688,1
360,805,1.434532762,-2.468555689,1
360,821,1.33014226,-2.447060823,1
360,837,0.916554749,-2.565468073,1
360,853,0.645211339,-2.138809919,1
360,869,1.172343254,0.4455015659,1
360,885,-6.154318333,-4.136535645,1
360,901,0.1886481643,-2.052880764,1
360,917,-0.369024992,-1.710024714,1
360,933,-0.9998335838,-1.299589276,1
360,949,-1.27631259,-1.314081311,1
360,965,1.452551842,-1.724805355,1
360,981,-2.218607187,0.3746286631,1
360,997,-2.532812119,-1.267544389,1
360,1013,-2.731927872,-0.8434169888,1
360,1029,-2.622306347,-0.2413053513,1
360,1045,-0.8432676792,-0.6591538191,1
360,1061,-0.4564530849,-0.5845037103,1
360,1077,0.2251300812,-0.03613197803,1
360,1093,0.05734109879,-0.5746879578,1
360,1109,-2.679403305,-1.586416006,1
360,1125,-3.145240307,-2.299939632,1
360,1141,-3.377007961,-2.36616993,1
360,1157,-3.716085434,-1.780036092,1
360,1173,-4.951810837,-0.9564944506,1
360,1189,-3.859171391,-1.236386299,1
360,1205,-3.542726517,-1.149587631,1
360,1221,-3.114690781,-2.354372978,1
360,1237,-4.130912304,-1.395966887,1
360,1253,0.469645977,5.419359207,1
360,1269,-8.051528931,-0.2143836617,1
360,1285,-8.429618835,1.263404846,1
376,21,-2.549048185,12.83262062,1
376,37,-2.545692682,8.294164658,1
376,53,-0.4085824192,7.048000336,1
376,69,-0.08615735173,7.735283375,1
376,85,-0.5502480268,7.380713463,1
376,101,-0.248092711,5.675100803,1
376,117,0.8532716036,5.71539259,1
376,133,1.742365241,5.361861706,1
376,149,2.653514624,4.625317097,1
376,165,2.855463266,5.240852356,1
376,181,2.651752949,5.413903713,1
376,197,3.245984077,6.046972752,1
376,213,2.358493805,6.838918209,1
376,229,2.170563698,4.978488922,1
376,245,2.283029556,2.252954006,1
376,261,2.551476479,3.917259216,1
376,277,2.339184999,3.209414959,1
376,293,2.374279737,4.701256752,1
376,309,2.458691359,5.542937756,1
376,325,2.840218067,5.590818405,1
376,341,2.759443283,5.448335171,1
376,357,2.38764143,5.174973488,1
376,373,1.883122444,5.11011982,1
376,389,1.834449053,4.897912025,1
376,405,2.261635542,4.571557999,1
376,421,2.410899878,3.554915428,1
376,437,3.196228504,3.647136688,1
376,453,3.511995077,4.704781055,1
376,469,3.410862207,6.442812443,1
376,485,3.207705975,5.128026485,1
376,501,2.807966948,4.705711365,1
376,517,-1.707323074,11.70965576,1
376,533,2.011471272,2.672621965,1
376,549,1.315441012,1.782337427,1
376,565,0.7747242451,1.098661304,1
376,581,0.4917809963,0.4449461102,1
376,597,0.777266264,0.7251160741,1
376,613,1.269046664,1.068877816,1
376,629,1.71813786,1.384257197,1
376,645,2.369853258,0.9515116811,1
376,661,3.267619848,0.151489839,1
376,677,4.882497311,-6.703999996,1
376,693,3.792047501,-3.86540103,1
376,709,2.334584951,-8.401211739,1
376,725,4.450713158,-3.546639919,1
376,741,5.334420204,-4.654577732,1
376,757,3.508037329,-4.284604073,1
376,773,2.701327324,-3.418959141,1
376,789,1.767671585,-3.237114191,1
376,805,1.432865381,-3.142580986,1
376,821,0.9602689743,-2.711899519,1
376,837,0.7524833083,-2.094967604,1
376,853,1.083363056,0.08917427063,1
376,869,0.7648665309,-0.5043518543,1
376,885,-0.1790986806,-2.146242857,1
376,901,-0.560341537,-1.736830592,1
376,917,-0.9013710022,-1.421802282,1
376,933,-1.696278691,-1.52853334,1
376,949,-3.782686234,-0.3595693111,1
376,965,-1.769219279,-1.739817977,1
376,981,-2.14146328,-1.385291934,1
376,997,-2.769115448,-1.439505339,1
376,1013,-2.724839449,-0.649787128,1
376,1029,-2.937645674,-0.0827832222,1
376,1045,-3.608361483,1.680723071,1
376,1061,-3.399811506,3.446352959,1
376,1077,-2.336709738,-1.740901589,1
376,1093,-3.615312576,-1.763548255,1
376,1109,-3.531148911,-1.544861555,1
376,1125,-3.653170824,-1.860636473,1
376,1141,-3.654535294,-2.118629217,1
376,1157,-4.684463978,-2.162952423,1
376,1173,-5.6087327,-1.99281919,1
376,1189,-4.902043343,-1.372357368,1
376,1205,-4.663507462,-0.8964117169,1
376,1221,-3.734292984,-2.419481277,1
376,1237,-4.598461151,-2.438446522,1
376,1253,-0.350487709,6.632281303,1
376,1269,-7.54787159,0.9206528068,1
376,1285,-8.549201965,1.102655888,1
392,21,6.008451462,9.671606064,1
392,37,-0.3119982481,4.957959175,1
392,53,-0.3145770133,8.435630798,1
392,69,0.2191202044,9.132564545,1
392,85,0.557821393,8.117256165,1
392,101,1.218547344,7.468298435,1
392,117,1.396963,6.699214458,1
392,133,1.726497889,5.877386093,1
392,149,3.46986413,4.224426746,1
392,165,3.81147933,5.614154339,1
392,181,3.36891818,6.08381176,1
392,197,2.624560118,6.876992702,1
392,213,2.203421593,6.879897594,1
392,229,2.833994865,5.266878128,1
392,245,2.818355799,3.934309959,1
392,261,2.507282019,4.4905653,1
392,277,3.126594305,4.674511909,1
392,293,0.3677611351,5.331085205,1
392,309,2.017055035,5.898629665,1
392,325,2.965075731,6.122200489,1
392,341,2.836318731,6.149537563,1
392,357,2.186068296,5.924584866,1
392,373,1.43467927,5.496531963,1
392,389,0.8665356636,5.611161709,1
392,405,2.63868618,5.404126644,1
392,421,2.656610012,5.009200096,1
392,437,2.820997953,5.242101669,1
392,453,4.100761414,5.531999588,1
392,469,4.744434834,6.945217133,1
392,485,3.922605515,5.511106491,1
392,501,3.379615068,5.099620819,1
392,517,3.08486414,4.676149368,1
392,533,1.426584244,3.679124832,1
392,549,0.6937912703,2.29991293,1
392,565,0.8814992905,0.826987505,1
392,581,0.4049190879,0.4111707211,1
392,597,0.4594838023,0.6067669392,1
392,613,0.6527138352,0.4074151516,1
392,629,1.281252146,0.2108106613,1
392,645,1.94460535,0.08050197363,1
392,661,2.508877039,8.191884041,1
392,677,5.175579548,-1.517386913,1
392,693,10.1388092,-2.130665541,1
392,709,4.004183769,-2.444760323,1
392,725,4.05602026,-2.806826115,1
392,741,-1.644933939,-3.42171526,1
392,757,0.2269339561,-5.18719101,1
392,773,2.243340254,-3.308690071,1
392,789,1.819583058,-3.020489216,1
392,805,1.318112254,-3.291385651,1
392,821,0.9004157782,-1.451814175,1
392,837,0.1652231812,-0.5161466599,1
392,853,0.2839244008,-2.26979208,1
392,869,0.4745211005,-2.485209942,1
392,885,0.05699354783,-2.477953434,1
392,901,-0.9997520447,-1.231807947,1
392,917,-1.655602932,-0.702629447,1
392,933,-3.41659832,-1.496814728,1
392,949,-3.483808041,-1.187076092,1
392,965,-1.920719385,-2.138231277,1
392,981,-2.105968475,-2.307400227,1
392,997,-2.574671745,-2.349432468,1
392,1013,-2.834064722,-1.248584628,1
392,1029,-3.049448013,-0.4181528091,1
392,1045,-3.764318943,0.201821208,1
392,1061,-3.397474766,-1.279523015,1
392,1077,-2.631042957,-1.258223295,1
392,1093,-3.451463461,-1.395678759,1
392,1109,-3.909990311,-1.45348084,1
392,1125,-4.522494793,-1.840934277,1
392,1141,-4.709153175,-2.251976967,1
392,1157,-5.022864342,-2.109567165,1
392,1173,-5.378462791,-1.8201859,1
392,1189,-5.224136353,-1.038844943,1
392,1205,-5.42400074,-0.006062626839,1
392,1221,-6.159542084,-0.1878457665,1
392,1237,2.983434677,1.799133301,1
392,1253,0.4692168236,-6.10400629,1
392,1269,-6.203206539,0.827424407,1
392,1285,-8.260800362,1.655460477,1
408,21,-3.132359982,5.006166935,1
408,37,-1.605149746,3.790726662,1
408,53,-1.111390829,9.281755447,1
408,69,0.3989809155,8.92058754,1
408,85,0.7365218401,7.352193832,1
408,101,2.123354197,5.999463081,1
408,117,2.177263737,5.539731503,1
408,133,2.155770302,6.385954857,1
408,149,3.256435871,4.342260838,1
408,165,3.656398058,5.740582943,1
408,181,2.891370058,6.303372383,1
408,197,1.984209776,7.444504261,1
408,213,1.992410421,7.138085842,1
408,229,2.94641614,5.135617256,1
408,245,2.810937643,5.418143272,1
408,261,8.94654274,-1.282296181,1
408,277,5.502639771,5.512724876,1
408,293,3.407253742,6.205627441,1
408,309,2.137732744,6.639388084,1
408,325,-0.08219528198,15.44589424,1
408,341,2.608525276,7.32009697,1
408,357,4.163885117,9.19679451,1
408,373,2.328374147,4.507175446,1
408,389,1.796334743,6.010548592,1
408,405,3.774739027,7.230613232,1
408,421,3.506165743,6.604869843,1
408,437,2.81253767,6.326822281,1
408,453,3.633637667,6.023559093,1
408,469,4.114254475,6.226284504,1
408,485,3.95953846,5.876542091,1
408,501,3.720484972,5.739340782,1
408,517,3.340022564,5.286055088,1
408,533,3.106360674,-3.983496666,1
408,549,9.163527489,7.803493977,1
408,565,1.308610559,1.306633711,1
408,581,0.6728927493,0.7618840337,1
408,597,0.1043907404,0.01171651483,1
408,613,-0.1061608493,-0.1412178576,1
408,629,0.5896524191,-0.9605842829,1
408,645,4.095789909,8.233645439,1
408,661,10.06523323,-0.6014744043,1
408,677,7.461237431,-2.635596752,1
408,693,2.292283058,-1.521710277,1
408,709,2.620540142,-1.715249658,1
408,725,2.909325361,-2.186246395,1
408,741,1.872157574,1.377401114,1
408,757,2.189353943,-2.917916059,1
408,773,1.848104,-2.619235277,1
408,789,1.299006939,-1.971070766,1
408,805,2.165542364,-1.226275206,1
408,821,-6.740448475,-5.105879784,1
408,837,0.004465609789,-2.557526827,1
408,853,0.08083754778,-2.67688036,1
408,869,0.02957123518,-2.944070101,1
408,885,-0.2553013563,-2.716694355,1
408,901,-0.9293375015,-0.3639233112,1
408,917,-0.8508005142,0.5495398045,1
408,933,-1.499951124,-4.229670048,1
408,949,-1.595476508,-2.096110106,1
408,965,-1.849081755,-2.476300716,1
408,981,-2.134854317,-2.697694063,1
408,997,-2.210071564,-2.612364769,1
408,1013,-2.763112783,-2.536484241,1
408,1029,-3.733633518,-2.384103775,1
408,1045,-4.131470203,-1.753548026,1
408,1061,-3.465633392,-1.815668702,1
408,1077,-1.263437748,0.5547477007,1
408,1093,-4.545990467,-1.331866503,1
408,1109,-4.970528603,-1.726365805,1
408,1125,-5.597807407,-1.837338567,1
408,1141,-5.771881104,-1.829789877,1
408,1157,-5.609134197,-1.552587509,1
408,1173,-5.695883274,0.009382247925,1
408,1189,-5.30417347,0.1629354954,1
408,1205,-5.828680038,0.497389555,1
408,1221,-6.666884422,-1.180812836,1
408,1237,-6.714220524,-1.890140176,1
408,1253,-6.231369495,-2.178044558,1
408,1269,-6.34157896,-0.8888606429,1
408,1285,-7.430925846,1.734391451,1
424,21,-4.259702206,2.662464619,1
424,37,-1.887891173,5.591085911,1
424,53,-0.640114069,6.899165154,1
424,69,-0.1123796105,6.297122955,1
424,85,0.01585918665,6.027656555,1
424,101,0.1955568194,3.792119026,1
424,117,-4.693099499,11.05228043,1
424,133,6.795694351,1.54729557,1
424,149,2.169482231,5.655024052,1
424,165,2.170889616,5.367402077,1
424,181,2.551348209,5.483772278,1
424,197,2.685979843,5.90890789,1
424,213,2.177739143,7.136788368,1
424,229,3.022877932,6.954547882,1
424,245,3.01983285,6.848155022,1
424,261,2.609207869,5.948501587,1
424,277,3.804321289,6.35956955,1
424,293,3.541061878,6.567392349,1
424,309,2.754048347,6.150434494,1
424,325,-2.027912617,15.74089813,1
424,341,7.947313309,0.3111624718,1
424,357,3.934134483,5.251992702,1
424,373,2.012784719,6.113202095,1
424,389,2.041140556,7.580585957,1
424,405,3.973808527,7.920276642,1
424,421,6.779563904,12.66293907,1
424,437,4.674562931,8.860063553,1
424,453,3.11379385,6.760807514,1
424,469,3.138660431,6.038101196,1
424,485,3.227923632,5.995832443,1
424,501,3.573978662,6.932529926,1
424,517,2.69532156,5.789144039,1
424,533,-1.192947149,-4.004392624,1
424,549,-4.513096333,-2.401447773,1
424,565,2.316897392,2.533975601,1
424,581,1.379675031,0.9639635086,1
424,597,0.507173717,-0.05483198166,1
424,613,-0.08712905645,-0.3819024861,1
424,629,2.60742712,-6.898431778,1
424,645,-7.071835518,3.416292191,1
424,661,7.997556686,2.076579809,1
424,677,8.041989326,0.9559867382,1
424,693,7.792551994,-1.164341688,1
424,709,10.68890572,0.2411930561,1
424,725,2.914899826,-2.133574009,1
424,741,3.967080116,-2.1119771,1
424,757,3.945451736,-2.554741859,1
424,773,1.51425159,-2.229697943,1
424,789,-7.065609932,0.1138260365,1
424,805,-5.013628483,-9.875492096,1
424,821,0.1775043905,-1.55998683,1
424,837,0.04420250654,-3.180594683,1
424,853,-0.08605650067,-3.257577419,1
424,869,-0.184764266,-3.148922682,1
424,885,-0.4958385229,-2.695891142,1
424,901,-2.018449306,-1.073886871,1
424,917,7.142751694,0.9068655968,1
424,933,-1.751843095,-2.354495525,1
424,949,-1.653272152,-2.683619738,1
424,965,-1.477278113,-3.139218807,1
424,981,-1.71312058,-3.199901581,1
424,997,-1.99793148,-2.96138978,1
424,1013,-2.17275691,2.02590394,1
424,1029,-3.93241024,-3.297010899,1
424,1045,-4.705246925,-2.493783951,1
424,1061,-2.641059399,-1.518568993,1
424,1077,-3.329991817,-0.03464818001,1
424,1093,-5.683510303,-1.87614274,1
424,1109,-5.937092781,-2.343470097,1
424,1125,-6.217159271,-1.894493937,1
424,1141,-6.197180271,-1.477010727,1
424,1157,-9.479137421,0.5484565496,1
424,1173,1.385758877,5.363726139,1
424,1189,-2.291040421,0.6987072229,1
424,1205,-5.906147003,0.8124237061,1
424,1221,-6.412169456,-0.04689276218,1
424,1237,-6.545629501,-1.251455069,1
424,1253,-6.056659222,-1.851351261,1
424,1269,-5.876709938,-1.416311979,1
424,1285,-6.432354927,0.8833842278,1
440,21,-3.966426373,2.117508411,1
440,37,-2.00837636,4.935853958,1
440,53,-1.430562973,5.037648201,1
440,69,-0.4828696251,4.970094681,1
440,85,0.05429677665,4.684963226,1
440,101,0.1307215989,1.342691422,1
440,117,-0.9666371346,-1.659888029,1
440,133,1.219174147,4.075117111,1
440,149,0.8759204149,5.085732937,1
440,165,-0.02624201775,5.48737812,1
440,181,2.385478973,4.009128571,1
440,197,3.654282093,5.524039268,1
440,213,3.001965761,7.05768919,1
440,229,2.045343637,6.857252598,1
440,245,2.106628895,5.403008461,1
440,261,2.160958052,5.785823822,1
440,277,1.718433619,7.47506237,1
440,293,1.828120708,7.840095997,1
440,309,2.247110844,7.652420044,1
440,325,-5.963348389,10.22608852,1
440,341,-2.427401304,12.55193901,1
440,357,1.735842943,7.603670597,1
440,373,2.584317446,6.852476597,1
440,389,2.462927341,8.759552002,1
440,405,2.443977118,9.592113495,1
440,421,3.616417885,14.35763264,1
440,437,3.336022139,11.68692112,1
440,453,-0.6764080524,7.434999943,1
440,469,2.865338802,5.244654655,1
440,485,2.496719837,5.734379292,1
440,501,2.031179905,8.28649807,1
440,517,1.700683832,5.207271099,1
440,533,1.288129449,5.855757236,1
440,549,0.2971665859,5.129265308,1
440,565,3.074510098,3.286110163,1
440,581,2.756603479,2.205829144,1
440,597,0.9678418636,1.141184568,1
440,613,3.799233913,0.1600477397,1
440,629,5.000534534,-0.06907138228,1
440,645,2.820973396,8.021808624,1
440,661,-3.476245403,7.039519787,1
440,677,-2.590820551,-0.5329333544,1
440,693,1.179017782,-0.6205822229,1
440,709,4.52977705,-0.3977338076,1
440,725,5.271536827,-2.506094217,1
440,741,4.4259305,-2.60024333,1
440,757,3.26946044,-2.655064583,1
440,773,1.362112999,-1.608959436,1
440,789,0.7537642717,-2.808105707,1
440,805,0.4770788252,-2.967319489,1
440,821,0.2654528618,-3.07260704,1
440,837,-0.08930447698,-3.567998886,1
440,853,-0.3962617517,-3.741645098,1
440,869,-0.4658666253,-2.615442514,1
440,885,-1.007315755,-1.95616436,1
440,901,-1.873477101,-2.289628983,1
440,917,-1.634959579,-2.577773571,1
440,933,-1.613675952,-2.965811729,1
440,949,-1.437310815,-3.440695524,1
440,965,-1.437581658,-3.643302441,1
