PIVlab, ASCII chart output - 23-Oct-2024
FRAME: 9, filenames: A:[9]AVI_Pos00d_TimeSrs0006_TgUtrmcherry_K4K8MO.avi & B:[10]AVI_Pos00d_TimeSrs0006_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
719,737,-5.579720974,-9.153907776,1
719,769,-19.71184731,-8.608043671,1
719,801,-6.640883923,-11.95234966,1
719,833,-6.516278267,-10.72056198,1
719,865,-17.1181221,-23.91527557,1
719,897,-4.888242722,-11.05840683,1
719,929,-4.770005226,-10.14215469,1
719,961,-6.665243626,-7.518622398,1
719,993,-0.2629466057,-0.1908226013,1
719,1025,-0.1131701469,0.3485970497,1
719,1057,0.6416912079,0.02381420135,1
719,1089,-7.570875645,-6.454414845,1
719,1121,-8.003274918,-6.003262997,1
719,1153,-7.393460751,-5.614159107,1
719,1185,-20.37671471,-11.45059872,1
719,1217,0.2839164734,-10.10402203,1
719,1249,2.849692583,-7.129577637,1
719,1281,3.843111515,-6.565109253,1
719,1313,3.830450296,-6.835617542,1
719,1345,-0.1258196831,-5.879940987,1
719,1377,-1.394218206,-6.479947567,1
719,1409,-0.09876167774,-8.045671463,1
719,1441,-1.249952793,-4.712300301,1
719,1473,-4.246515751,-3.361176014,1
719,1505,0.1735072136,-0.2406659126,1
719,1537,-5.80564642,-6.114041328,1
719,1569,-5.877309322,-5.012940884,1
719,1601,-6.372368813,-4.082235336,1
719,1633,-5.829179287,-2.693511963,1
719,1665,-1.482566357,12.22900677,1
719,1697,-6.142773628,-2.693073273,1
719,1729,-4.267759323,-1.995812535,1
719,1761,-4.882904053,-3.016008854,1
719,1793,-4.123581409,-2.812164783,1
719,1825,-3.948097706,-2.70467329,1
719,1857,-4.047822952,-1.902365923,1
719,1889,-8.524668694,-1.093713045,1
719,1921,-3.218951702,-3.83065176,1
719,1953,-5.029012203,-3.223608494,1
719,1985,-6.464481354,-2.495408297,1
719,2017,-0.3715519905,-0.5242251754,1
751,33,-0.3653478026,7.81779623,1
751,65,-0.4657145739,0.2780849934,1
751,97,-2.276806116,-9.738827705,1
751,129,-0.3858551383,-8.079878807,1
751,161,-0.7543618679,-6.951215744,1
751,193,-2.455980778,-8.991945267,1
751,225,-1.906802535,-6.623641014,1
751,257,-2.212591887,-9.080511093,1
751,289,-0.9480986595,-11.76478577,1
751,321,-1.066911817,-11.17211151,1
751,353,-0.4475336075,-12.08042049,1
751,385,-0.4579026699,-14.17191982,1
751,417,-1.967158556,-11.7416935,1
751,449,-3.915253878,-11.47313309,1
751,481,-17.35169983,1.771616936,1
751,513,-6.673562527,-16.89058876,1
751,545,14.53124332,-19.02432251,1
751,577,-5.980406761,7.143957138,1
751,609,1.218743801,6.64545536,1
751,641,-7.108166695,-11.18986416,1
751,673,-6.696789742,-11.02354813,1
751,705,-5.106858253,-10.25353909,1
751,737,-4.903088093,-9.059562683,1
751,769,-6.713724613,-8.805374146,1
751,801,-2.062716484,-25.34777451,1
751,833,-13.39705467,0.002825737,1
751,865,-4.910504341,-10.97386074,1
751,897,-4.483360291,-10.72081661,1
751,929,-4.601912022,-10.58704185,1
751,961,-6.194726467,-9.558095932,1
751,993,-9.395941734,-10.00715733,1
751,1025,-1.015523434,0.7714796066,1
751,1057,-19.04567528,8.570480347,1
751,1089,-6.507266045,-5.380218983,1
751,1121,-7.605948448,-4.64044714,1
751,1153,-6.875713348,-4.70327282,1
751,1185,-3.109717607,-6.520666599,1
751,1217,-0.6683360338,-6.748546124,1
751,1249,0.5693795085,-6.343674183,1
751,1281,0.256075561,-5.899377823,1
751,1313,-0.1543975472,-6.908948421,1
751,1345,-0.2841354012,-6.490316391,1
751,1377,-0.5323659182,-5.88541317,1
751,1409,0.8655498028,-11.99890232,1
751,1441,-1.474793673,-20.68748474,1
751,1473,-1.915476084,-1.27310276,1
751,1505,-1.304811716,-0.7620875835,1
751,1537,0.009852409363,-0.6381247044,1
751,1569,-4.965426445,-2.556246758,1
751,1601,-6.67786026,-1.967890978,1
751,1633,-5.598680973,-2.280179262,1
751,1665,-1.48801446,-2.281335354,1
751,1697,-5.3005023,-2.041620016,1
751,1729,-4.849863052,-0.8421229124,1
751,1761,-1.457872868,-1.53661561,1
751,1793,-2.47412324,-2.013992786,1
751,1825,-2.635583401,-2.146036625,1
751,1857,-1.403981924,-0.9239464998,1
751,1889,-6.228468895,-2.413769245,1
751,1921,-4.95775032,-2.794008493,1
751,1953,-4.722770691,-3.307061672,1
751,1985,-6.405237198,-0.8292033076,1
751,2017,-6.961883545,-0.4105604887,1
783,33,-0.07153236866,10.2988472,1
783,65,-0.01831638813,-0.2629377246,1
783,97,-0.2468806505,-9.231275558,1
783,129,-8.250472069,2.071558952,1
783,161,-0.04778397083,-8.37689209,1
783,193,0.130757153,-9.684159279,1
783,225,-0.9799187183,-8.532966614,1
783,257,-1.416859388,-10.10060406,1
783,289,-1.259648204,-10.85716915,1
783,321,-1.927345276,-10.57020187,1
783,353,-1.40019393,-11.35180569,1
783,385,-0.7045698166,-12.26788807,1
783,417,-1.782182217,-12.82704258,1
783,449,-2.70390749,-12.87166977,1
783,481,-3.287304878,-12.82044697,1
783,513,-4.294732094,-17.21133232,1
783,545,-2.866717815,-11.71796799,1
783,577,-2.618596792,-12.03775883,1
783,609,-3.721161366,-12.20537567,1
783,641,-4.054512978,-10.90379715,1
783,673,-4.227674484,-9.78320694,1
783,705,-3.352967978,-9.108440399,1
783,737,-3.417570591,-6.854629517,1
783,769,-0.6534171104,-5.197341919,1
783,801,-0.4170055389,0.8200788498,1
783,833,-15.01128006,3.027807236,1
783,865,-4.442681789,-9.673233032,1
783,897,-4.273337841,-9.90822506,1
783,929,-4.187506676,-10.63958263,1
783,961,-5.497807026,-9.160012245,1
783,993,-4.4619627,-8.646701813,1
783,1025,-2.482264519,-6.743554115,1
783,1057,-5.834400654,-7.827156067,1
783,1089,-5.875731468,-3.995625257,1
783,1121,-5.65276432,-2.956155777,1
783,1153,-4.387366295,-4.272234917,1
783,1185,-2.640198231,-5.079296112,1
783,1217,-1.702090979,-4.634911537,1
783,1249,-0.3217680156,-5.607747078,1
783,1281,0.615701735,-4.955652237,1
783,1313,0.06178817153,-5.894159317,1
783,1345,5.875804901,-6.187878609,1
783,1377,9.832257271,-5.122733593,1
783,1409,-0.7565906048,-11.60337067,1
783,1441,15.99569893,-6.610538483,1
783,1473,12.97173691,10.68122864,1
783,1505,-10.50257683,14.92070198,1
783,1537,9.045212746,6.795686722,1
783,1569,-2.979373932,-1.999455214,1
783,1601,-6.717353821,0.1149706841,1
783,1633,-4.600152016,-1.798024178,1
783,1665,-2.231228352,-2.118779182,1
783,1697,-1.938368797,-2.629453897,1
783,1729,-1.338441849,-2.743517399,1
783,1761,-0.770367384,-0.6350469589,1
783,1793,-0.8307752609,-0.09263288975,1
783,1825,-0.2580640316,-0.335209012,1
783,1857,-1.537975788,-1.15741241,1
783,1889,-3.349000931,-0.9042305946,1
783,1921,-2.771553993,-0.7078464627,1
783,1953,-5.98194313,-0.3870969415,1
783,1985,-6.436966896,-0.3065764606,1
783,2017,-7.353663921,-0.346935451,1
815,33,-19.30460739,11.24583721,1
815,65,0.7062209845,-12.47059822,1
815,97,-0.8089383841,-8.448516846,1
815,129,-1.437817574,-8.939406395,1
815,161,1.046175241,-8.743258476,1
815,193,0.5356668234,-9.373869896,1
815,225,-1.035853386,-8.696196556,1
815,257,-2.664460659,-6.706855774,1
815,289,-1.481385827,-10.42387581,1
815,321,-2.006612778,-11.05137062,1
815,353,-2.321786404,-11.63837242,1
815,385,-2.658605576,-12.45861244,1
815,417,-2.129530191,-13.42285156,1
815,449,-1.734344721,-13.45788479,1
815,481,-2.737686634,-12.81606102,1
815,513,0.2499127388,-22.76934433,1
815,545,-4.190024853,-11.35913658,1
815,577,-3.929728031,-11.72005177,1
815,609,-2.561637402,-11.48405743,1
815,641,-1.394738436,-10.69596481,1
815,673,-3.172371387,-9.755057335,1
815,705,-2.791426182,-8.233446121,1
815,737,-1.248200655,-7.038822174,1
815,769,0.04994153976,-5.092928886,1
815,801,1.29207468,0.8662195206,1
815,833,-1.930573463,-9.151088715,1
815,865,-3.143664837,-8.466957092,1
815,897,-3.835657597,-8.386893272,1
815,929,-3.684058666,-9.609036446,1
815,961,-3.279350519,-12.4029541,1
815,993,-0.8894164562,-8.253757477,1
815,1025,-1.736687183,-7.29676342,1
815,1057,-3.890776157,-6.564025402,1
815,1089,-7.285519123,-3.681317091,1
815,1121,-6.541698456,-3.616618156,1
815,1153,-3.345975876,-4.106714249,1
815,1185,-1.712032795,-5.212622166,1
815,1217,-4.357564926,-24.7381649,1
815,1249,-0.6538836956,-4.828516483,1
815,1281,0.2960249484,-4.241267204,1
815,1313,2.299144745,-5.397425175,1
815,1345,0.7889652252,-5.761046886,1
815,1377,0.09374685585,-4.730410099,1
815,1409,-19.75628281,0.2345979214,1
815,1441,-1.74155426,-6.324928284,1
815,1473,13.71095467,10.4671278,1
815,1505,-18.37983322,-0.7267911434,1
815,1537,-1.442729473,-1.59743762,1
815,1569,-1.585015655,-1.618613958,1
815,1601,-0.3623027802,0.059030056,1
815,1633,-1.393873453,-1.610688448,1
815,1665,-1.528462172,-2.318755865,1
815,1697,-1.289287567,-2.223838329,1
815,1729,-0.9383981228,-1.531068444,1
815,1761,-0.6603380442,-0.1924721003,1
815,1793,-0.7340616584,-0.06920769811,1
815,1825,-0.7893816233,-0.5423308611,1
815,1857,-0.9017885923,-0.9831467271,1
815,1889,-1.264748096,-0.3454828262,1
815,1921,-1.225683689,0.003391087055,1
815,1953,-1.359415889,-0.2166681886,1
815,1985,-1.288891196,-0.4139433801,1
815,2017,-1.224413037,-0.49268502,1
847,33,5.704853535,9.836007118,1
847,65,-0.4510109425,-11.66801262,1
847,97,-2.696651936,-4.872180939,1
847,129,-2.024826288,-7.294700146,1
847,161,0.5378755927,-7.726092339,1
847,193,0.3418746591,-8.017317772,1
847,225,-1.123939514,-7.980412483,1
847,257,-1.369589567,-8.018488884,1
847,289,3.887320042,-28.51819611,1
847,321,-5.13068676,8.013147354,1
847,353,-2.561213493,-11.59250069,1
847,385,-2.899882793,-12.1942997,1
847,417,-2.444068432,-12.78347874,1
847,449,-0.4910509586,-12.0451622,1
847,481,0.7487897873,5.152885437,1
847,513,-3.919422865,-11.68563366,1
847,545,-4.137820244,-11.62811565,1
847,577,-3.690564156,-11.90319538,1
847,609,-0.9475238323,-11.33147812,1
847,641,0.4321042299,-10.71857262,1
847,673,-2.870099068,-9.95649147,1
847,705,-2.166783333,-7.473679543,1
847,737,-0.6217627525,-7.312132835,1
847,769,0.9093060493,-8.141804695,1
847,801,-2.861135483,-9.000522614,1
847,833,-4.409809589,-8.442456245,1
847,865,-4.834599495,-7.984334946,1
847,897,-4.577312946,-7.826644897,1
847,929,-4.800816536,-7.457022667,1
847,961,14.24390221,-16.39805984,1
847,993,-6.203318596,-7.864896297,1
847,1025,-0.584394455,-7.598079681,1
847,1057,-0.7479605675,-6.240319252,1
847,1089,-5.904159546,-3.774709225,1
847,1121,-3.567266941,-1.436258316,1
847,1153,-1.97175765,-3.574088573,1
847,1185,-0.5039000511,-4.996983051,1
847,1217,0.2067301869,-0.2450456619,1
847,1249,1.267873049,-4.133133411,1
847,1281,3.857412815,-3.726655722,1
847,1313,0.9134722352,-5.31308651,1
847,1345,0.3152345419,-5.431274891,1
847,1377,0.2504418492,-4.507164478,1
847,1409,0.2218319774,-8.140295029,1
847,1441,0.2682974935,-3.375184536,1
847,1473,-0.1471060514,-12.39494896,1
847,1505,-4.361833572,-2.230155468,1
847,1537,-6.449920654,-0.4380083084,1
847,1569,-2.449813843,-1.988326192,1
847,1601,-0.7449843884,-0.4557242393,1
847,1633,-0.7658638954,-1.440831065,1
847,1665,-1.021143198,-1.977201462,1
847,1697,-1.076497674,-1.801134348,1
847,1729,-0.7795110941,-1.052033424,1
847,1761,-0.4534486532,-0.5480298996,1
847,1793,0.0102647543,-0.4378248453,1
847,1825,-0.270470202,-0.3245042562,1
847,1857,-0.8203202486,-0.3257023096,1
847,1889,-0.6444355249,-0.3966460824,1
847,1921,-0.3278479576,-0.4474030137,1
847,1953,-0.7382695675,-0.1718198657,1
847,1985,-0.900775969,-0.389216125,1
847,2017,-1.174678922,-0.537735343,1
879,33,20.38499069,9.310176849,1
879,65,15.63608646,10.90119076,1
879,97,-0.6823477745,-2.184297085,1
879,129,-3.765845776,-7.074719429,1
879,161,-2.569748402,-7.399936676,1
879,193,0.738345027,-6.443974018,1
879,225,-5.027007103,-10.20842934,1
879,257,-1.685007095,-10.27057838,1
879,289,-11.54726982,-9.233232498,1
879,321,-11.78866386,-10.6733408,1
879,353,-2.832926989,-11.40838337,1
879,385,-3.113838434,-11.59909821,1
879,417,-2.978256464,-8.79686451,1
879,449,-0.7095546722,-10.02883339,1
879,481,-0.1243033409,7.491386414,1
879,513,-4.823695183,-12.19281292,1
879,545,-3.434566021,-11.97466087,1
879,577,-2.776438951,-11.93537617,1
879,609,4.677334785,7.483906746,1
879,641,-1.699575543,-11.13472366,1
879,673,-1.518068671,-9.78999424,1
879,705,-1.089416265,-4.725712776,1
879,737,0.08025622368,-3.623100281,1
879,769,-6.722524643,-9.906567574,1
879,801,-3.178951025,-9.372897148,1
879,833,-3.913596153,-8.351890564,1
879,865,-5.007295132,-7.57086277,1
879,897,-5.031985283,-7.070076942,1
879,929,-0.6188960075,0.1984643936,1
879,961,6.941097736,-13.84259033,1
879,993,9.82759285,-2.057561398,1
879,1025,1.144779444,-7.578956604,1
879,1057,0.6167542934,-6.382640362,1
879,1089,-1.430726528,-10.9553299,1
879,1121,-0.8498387337,-1.407728672,1
879,1153,-0.4662610292,-3.34307909,1
879,1185,-0.03961464763,-4.2386446,1
879,1217,0.2607147098,-2.355733633,1
879,1249,0.3563860655,-3.418484688,1
879,1281,0.660381496,-3.391107082,1
879,1313,0.7499064207,-4.70208931,1
879,1345,0.8799482584,-4.477488995,1
879,1377,2.815568686,-4.21810627,1
879,1409,4.137335777,-3.579739571,1
879,1441,2.75146842,-3.055761814,1
879,1473,0.3332633674,-8.605436325,1
879,1505,-4.69506216,-2.15306282,1
879,1537,-3.866404295,-1.666630268,1
879,1569,-1.697991371,-1.544590831,1
879,1601,-0.6932057738,-0.5170885324,1
879,1633,-0.693629384,-0.9322530031,1
879,1665,-0.8358029127,-0.918503046,1
879,1697,-0.8232701421,-1.003904104,1
879,1729,-0.5835770965,-0.5667120218,1
879,1761,-0.391258359,-0.2712665796,1
879,1793,-0.03689572215,-0.5288860202,1
879,1825,0.01449908316,-0.409542948,1
879,1857,0.03467047215,0.01848864555,1
879,1889,-0.1368754804,0.08079285175,1
879,1921,-0.2829923034,-0.2688311934,1
879,1953,-0.3057311475,-0.04661351442,1
879,1985,-0.2648048401,-0.3022275865,1
879,2017,-0.1484309137,-0.2805030644,1
911,33,2.124761105,9.629020691,1
911,65,-0.6603153944,-4.524776459,1
911,97,-0.7540203333,-5.039640427,1
911,129,-1.629527092,-7.637803078,1
911,161,-2.878371,-8.924993515,1
911,193,11.3289938,-21.13554001,1
911,225,-6.550142765,-10.96727943,1
911,257,4.050761223,-21.90824127,1
911,289,18.22577286,-6.277258873,1
911,321,-4.763009071,-10.66997337,1
911,353,-2.731631041,-10.50081062,1
911,385,-3.84722209,-10.89832687,1
911,417,-2.796780825,-12.5927639,1
911,449,-2.265585184,-12.02891731,1
911,481,-2.043348551,-11.59160519,1
911,513,-3.40707016,-12.08454704,1
911,545,-2.776647091,-12.15148163,1
911,577,0.4761414528,-12.26214409,1
911,609,-2.948542118,-12.69647026,1
911,641,-2.244096756,-13.01417255,1
911,673,-0.7746436596,-10.56985092,1
911,705,-1.185205698,-4.902046204,1
911,737,0.5476975441,-4.25412941,1
911,769,-3.633010864,-9.473464012,1
911,801,-3.107067823,-9.268007278,1
911,833,-3.185189724,-8.300808907,1
911,865,-4.126867771,-7.683383942,1
911,897,-5.355851173,-8.26686573,1
911,929,-13.41116714,-17.98496819,1
911,961,-0.2957639694,-0.3641271591,1
911,993,-9.027318954,-7.970736027,1
911,1025,-0.5910797119,-6.032096863,1
911,1057,1.3111763,-4.050436497,1
911,1089,-3.100548267,-8.162419319,1
911,1121,0.6431983709,-1.37936759,1
911,1153,0.1284518242,-3.543721676,1
911,1185,0.5729510188,-3.863716125,1
911,1217,1.164800882,-2.922359467,1
911,1249,1.346258044,-2.603168964,1
911,1281,1.20131731,-3.127025127,1
911,1313,0.8969056606,-5.543331623,1
911,1345,0.7048331499,-3.312028646,1
911,1377,0.5664361119,-3.362996101,1
911,1409,1.135486603,-3.058263779,1
911,1441,1.553139567,-2.314568758,1
911,1473,0.09266796708,-2.280673027,1
911,1505,-0.6462302208,-2.019793987,1
911,1537,-0.9563117027,-4.682196617,1
911,1569,-1.237423182,-1.278137326,1
911,1601,0.3542665839,-0.6078823805,1
911,1633,-0.796471417,-0.948033452,1
911,1665,-5.953721523,1.293809652,1
911,1697,-0.7603535652,-0.2719284892,1
911,1729,-0.8200186491,-0.4963971972,1
911,1761,-0.4384889603,-0.7217466831,1
911,1793,0.06046381593,-0.8452974558,1
911,1825,0.196523279,-0.9671516418,1
911,1857,0.3109607399,-0.1260695457,1
911,1889,-0.07782483101,0.1064191312,1
911,1921,-0.4493566453,0.1151864603,1
911,1953,-0.1944150031,0.2423015684,1
911,1985,-0.282481432,-0.0391086489,1
911,2017,0.08097809553,-0.06748265028,1
943,33,1.584559679,8.233766556,1
943,65,-0.248344481,-0.01615542173,1
943,97,-8.453318596,10.55714703,1
943,129,-10.37672997,5.705103874,1
943,161,0.5965492725,-2.069313049,1
943,193,-6.642067909,-6.452827454,1
943,225,13.20979118,-20.5122261,1
943,257,-0.05052006245,-6.954777718,1
943,289,-11.96144867,5.183386803,1
943,321,-2.575799227,-10.07456684,1
943,353,-0.3288418055,-10.00500584,1
943,385,0.2179605961,-10.53375721,1
943,417,-4.952728271,-13.76617718,1
943,449,-4.194097996,-14.11660576,1
943,481,-0.452811718,-10.91965485,1
943,513,-0.5302170515,-10.85619926,1
943,545,-0.217848897,-10.79958725,1
943,577,-0.09742021561,-11.39405823,1
943,609,-3.42287159,-13.99774361,1
943,641,-1.466952682,-23.26941681,1
943,673,-1.717340589,-9.781750679,1
943,705,-3.384170294,-8.679900169,1
943,737,-2.616405249,-9.560915947,1
943,769,-2.330993176,-9.785539627,1
943,801,-2.411527395,-8.541473389,1
943,833,-2.587282896,-7.84724474,1
943,865,-3.741225719,-7.703371048,1
943,897,-5.848370552,-9.215940475,1
943,929,-6.762524605,-10.23344326,1
943,961,-6.633492947,-9.887475014,1
943,993,-0.682094574,-0.3024454117,1
943,1025,0.7310993671,0.5057301521,1
943,1057,0.4851437807,-2.406154633,1
943,1089,0.3055846095,-1.476042747,1
943,1121,-0.1299220622,-1.122573376,1
943,1153,0.2339479625,-2.150686979,1
943,1185,1.313779354,-2.070835352,1
943,1217,3.525723457,-1.70509553,1
943,1249,8.170059204,-4.084143639,1
943,1281,6.652965069,-4.836054325,1
943,1313,1.538949013,-6.131260395,1
943,1345,0.3637880087,-2.392807007,1
943,1377,0.0889185816,-2.536682844,1
943,1409,-0.07118749619,-2.621278763,1
943,1441,-0.07172131538,-2.078285456,1
943,1473,-0.08038006723,-1.605405927,1
943,1505,0.1168320179,-1.66857338,1
943,1537,17.89186287,-7.910611153,1
943,1569,0.979110539,-0.4717810154,1
943,1601,-0.9738140106,-0.5748354197,1
943,1633,-5.521982193,1.098334551,1
943,1665,-9.375551224,4.976064205,1
943,1697,-0.6358344555,-0.12225914,1
943,1729,-0.6987438798,-0.4298677146,1
943,1761,-0.4702978134,-0.7110156417,1
943,1793,-0.004309892654,-1.157807112,1
943,1825,0.4139376581,-0.6182687879,1
943,1857,0.05792609602,-0.4193593264,1
943,1889,-0.359821409,-0.6154415607,1
943,1921,-0.162981689,-0.02497223765,1
943,1953,0.107550323,0.4116889834,1
943,1985,-0.1344083399,-0.000318932347,1
943,2017,-0.1075974703,-0.1118819416,1
975,33,5.3239007,5.192071915,1
975,65,1.200577617,-10.29197502,1
975,97,-4.272825241,14.36953926,1
975,129,-3.308134556,-5.079139709,1
975,161,1.609382749,-8.774282455,1
975,193,2.170969486,-9.231355667,1
975,225,-15.86715508,-4.47150898,1
975,257,0.1473248005,-4.811722755,1
975,289,0.7266385555,-6.234829903,1
975,321,-1.961516976,-9.918148994,1
975,353,-1.20672965,-10.25311089,1
975,385,-0.3654822111,-10.05576134,1
975,417,-5.954059601,-11.76551628,1
975,449,-5.68775177,-13.26166248,1
975,481,-0.9208482504,-9.733783722,1
975,513,-1.668648601,-7.770760536,1
975,545,-13.34028435,-17.44808578,1
975,577,0.1577253342,-11.50207996,1
975,609,-0.6192448139,-11.52373505,1
975,641,0.476890564,-12.05489922,1
975,673,-0.9489395618,-9.835679054,1
975,705,-1.723201275,-8.835266113,1
975,737,-2.008783817,-9.686483383,1
975,769,-0.7584345341,-9.901586533,1
975,801,-16.21608734,3.017065048,1
975,833,4.869158268,-8.718196869,1
975,865,4.186375618,-25.78610802,1
975,897,-16.81913185,7.146290779,1
975,929,-5.368663788,-9.17755127,1
975,961,-6.970086575,-10.32534218,1
975,993,-8.253349304,-11.41040516,1
975,1025,-3.392888784,-4.711849689,1
975,1057,-8.174409866,-6.982727051,1
975,1089,-7.244998455,-5.311696053,1
975,1121,-0.5938588381,-0.43622756,1
975,1153,1.031857491,-1.457450986,1
975,1185,0.1093592644,0.2363491058,1
975,1217,0.410191834,-1.249943376,1
975,1249,0.8548301458,-1.85594058,1
975,1281,2.47800827,-4.859686852,1
975,1313,2.658891916,-3.015096664,1
975,1345,1.129564762,-2.178939104,1
975,1377,-0.1065912843,-2.211417913,1
975,1409,-0.1746051908,-2.397464752,1
975,1441,-0.09068417549,-1.809238195,1
975,1473,-0.07374415547,-1.179104686,1
975,1505,0.08965194225,-1.314939976,1
975,1537,0.6153970957,0.1780197024,1
975,1569,0.2366732955,0.06504017115,1
975,1601,-1.215064049,-0.1082460582,1
975,1633,-2.197700262,-0.01998361945,1
975,1665,11.47569942,13.8661747,1
975,1697,-0.1256548166,-0.08107128739,1
975,1729,-0.3101837039,-0.2730849385,1
975,1761,-0.7157611847,-0.4583284855,1
975,1793,-0.3127679825,-0.7446553707,1
975,1825,0.05410802364,-0.5170918107,1
975,1857,-4.997359276,-5.906895161,1
975,1889,-15.8245182,-6.01145792,1
975,1921,-15.54725361,-11.89976978,1
975,1953,0.1014538705,-0.0649035722,1
975,1985,0.9508398175,-0.7610361576,1
975,2017,0.8217892051,-0.394679606,1
1007,33,-20.50190163,2.934581518,1
1007,65,-6.695662975,-10.84450245,1
1007,97,-4.532268047,-2.52304697,1
1007,129,-4.439083099,-4.442187309,1
1007,161,2.554738045,-8.221736908,1
1007,193,2.134369373,-9.792906761,1
1007,225,-2.011559248,-5.448301792,1
1007,257,0.4540886581,-4.791637897,1
1007,289,1.317137003,-7.331889153,1
1007,321,0.1129113734,-11.36461067,1
1007,353,-1.955971956,-14.00256062,1
1007,385,-0.7792592049,-12.46548939,1
1007,417,-1.839995503,-12.53236675,1
1007,449,-6.425340176,-10.78083611,1
1007,481,-0.9836074114,-7.624937057,1
1007,513,-2.185991764,-6.342331886,1
1007,545,3.613126993,-27.08407593,1
1007,577,-1.74194622,-12.31797028,1
1007,609,-2.167915344,-11.06657505,1
1007,641,-2.255307198,-11.30257893,1
1007,673,-1.696272612,-10.4588604,1
1007,705,-1.656810999,-9.365541458,1
1007,737,-1.49491322,-10.23567104,1
1007,769,-1.111404657,-9.324295044,1
1007,801,-14.80792904,0.8221025467,1
1007,833,7.33119297,-19.30491257,1
1007,865,-8.52455616,7.008699417,1
1007,897,10.6976366,-20.04112053,1
1007,929,-2.333340645,-5.686256409,1
1007,961,-5.199337006,-7.515672684,1
1007,993,-5.489610195,-5.910449505,1
1007,1025,-4.47221756,-3.800801754,1
1007,1057,-11.97972012,-6.660806656,1
1007,1089,-12.73970604,-4.748164654,1
1007,1121,-1.094245911,0.4726053476,1
1007,1153,-0.669243753,-0.2053387165,1
1007,1185,-0.4025496244,-0.4659852982,1
1007,1217,-0.1948077381,-1.365609646,1
1007,1249,-0.01021915674,-1.560180306,1
1007,1281,0.1541177034,-1.769357085,1
1007,1313,0.4018292725,-2.044731617,1
1007,1345,0.3621250987,-1.558305264,1
1007,1377,0.1607965529,-0.621343255,1
1007,1409,0.09667852521,-1.680275917,1
1007,1441,0.4076935649,-0.2760857344,1
1007,1473,0.3839970529,-1.072820187,1
1007,1505,0.570117712,-0.9371312261,1
1007,1537,0.7322912216,-0.494315207,1
1007,1569,0.2587305903,-0.2355616987,1
1007,1601,-0.3264849484,-0.2244885564,1
1007,1633,-0.2073378414,-0.4406735599,1
1007,1665,0.05853953958,-0.2593789399,1
1007,1697,0.6075358391,0.0466176793,1
1007,1729,0.3214319348,-0.0472496897,1
1007,1761,-0.4411297441,-0.2756008506,1
1007,1793,-0.4938852191,-0.183398962,1
1007,1825,10.77513504,-15.16844273,1
1007,1857,-0.2247287482,-0.1109619737,1
1007,1889,0.130632177,0.1192340553,1
1007,1921,0.1494635046,-0.2287180722,1
1007,1953,0.2542882264,-0.3007518053,1
1007,1985,1.341979384,-1.089917183,1
1007,2017,0.9135969877,-0.3414614201,1
1039,33,1.483576179,3.049326897,1
1039,65,0.4191577435,-7.830725193,1
1039,97,0.2981676459,-9.761253357,1
1039,129,-3.669643402,-4.150836945,1
1039,161,-3.933789968,-5.485357285,1
1039,193,-2.996362925,-7.394958973,1
1039,225,-1.696303129,-7.308476448,1
1039,257,-0.271107614,12.34638405,1
1039,289,0.3467558622,-8.654624939,1
1039,321,-0.7066385746,-10.6852026,1
1039,353,-2.636282206,-12.32816601,1
1039,385,-1.640858769,-0.005765914917,1
1039,417,-13.52982235,-22.76224899,1
1039,449,0.497902751,-7.96963501,1
1039,481,-0.9915620089,-8.031979561,1
1039,513,-1.314200878,-9.147146225,1
1039,545,-7.204071999,-11.23069477,1
1039,577,-1.925077796,-11.97192097,1
1039,609,-1.988550901,-10.10509968,1
1039,641,-1.886577129,-10.46207619,1
1039,673,-1.255890727,-10.8496666,1
1039,705,-1.065784693,-8.99007225,1
1039,737,-1.282873988,-7.52055645,1
1039,769,-1.222406983,-7.541040421,1
1039,801,7.63496685,-21.10862732,1
1039,833,5.79339695,9.033652306,1
1039,865,-0.9972963333,-7.986268044,1
1039,897,-2.017837763,-4.103375435,1
1039,929,-2.559214592,-2.149967194,1
1039,961,-2.589346886,-7.424368858,1
1039,993,-3.580774546,-4.36422348,1
1039,1025,-3.507390261,-2.691915035,1
1039,1057,-2.911074162,-0.3154609203,1
1039,1089,-5.808141708,1.19672668,1
1039,1121,-1.44866693,2.598262548,1
1039,1153,-0.9758896828,2.089618921,1
1039,1185,-0.3859966397,-0.931063652,1
1039,1217,-0.3433474898,-0.7939696312,1
1039,1249,-0.6642905474,-1.320177078,1
1039,1281,-0.3838157356,-3.751060963,1
1039,1313,-0.2874913812,-1.807169676,1
1039,1345,0.2597684264,-1.2121768,1
1039,1377,0.5770395994,-0.1474773884,1
1039,1409,0.774218142,-0.552225709,1
1039,1441,0.2346380949,-0.6191142797,1
1039,1473,0.1309300661,-0.554181695,1
1039,1505,1.400696754,-0.4100977778,1
1039,1537,1.284618139,-0.4172223806,1
1039,1569,0.3478769064,-0.4111762047,1
1039,1601,0.4089743495,-0.3253549337,1
1039,1633,0.9089198112,-0.5281931162,1
1039,1665,0.6577436924,-0.195099473,1
1039,1697,0.5253745317,0.2433909178,1
1039,1729,0.3641084731,0.3912833333,1
1039,1761,-0.045722574,0.193895489,1
