x - $F_{\mathrm{YSL}}$=0.1425µN,y - $F_{\mathrm{YSL}}$=0.1425µN,x - $F_{\mathrm{YSL}}$=0.285µN,y - $F_{\mathrm{YSL}}$=0.285µN,x - $F_{\mathrm{YSL}}$=0.57µN,y - $F_{\mathrm{YSL}}$=0.57µN,x - $F_{\mathrm{YSL}}$=1.14µN,y - $F_{\mathrm{YSL}}$=1.14µN
5.130000000020346,1.0676041574154256,5.130000000020346,2.831140039061771,5.130000000020346,6.794959908692353,5.130000000020346,13.136270104167572
5.233333333354521,1.0757956967813342,5.233333333354521,2.871157063949819,5.233333333354521,6.87999018730892,5.233333333354521,13.256294781896148
5.336666666688695,1.0900522852561907,5.336666666688695,2.9095859570424816,5.336666666688695,6.95900545789186,5.336666666688695,13.374164740982751
5.440000000022868,1.1022021852866062,5.440000000022868,2.947631550104661,5.440000000022868,7.0475233799290455,5.440000000022868,13.489938955410416
5.543333333357043,1.1122677855012746,5.543333333357043,2.9763634894147093,5.543333333357043,7.129541527520311,5.543333333357043,13.60367701913145
5.646666666691217,1.12611144916209,5.646666666691217,3.012164648191676,5.646666666691217,7.212250427041225,5.646666666691217,13.715436337122403
5.750000000025391,1.1374138234673477,5.750000000025391,3.0553631898995186,5.750000000025391,7.293521479509983,5.750000000025391,13.82527377522875
5.853333333359565,1.1461542035448307,5.853333333359565,3.086593961097696,5.853333333359565,7.373467864426693,5.853333333359565,13.933244886862013
5.95666666669374,1.1598943247263809,5.95666666669374,3.1114632364837282,5.95666666669374,7.451858402745868,5.95666666669374,14.039403942558907
6.060000000027914,1.1782465922125551,6.060000000027914,3.141547060611806,6.060000000027914,7.531223184703162,6.060000000027914,14.143803890163577
6.163333333362088,1.1903392766290957,6.163333333362088,3.1558600311568643,6.163333333362088,7.606974705233589,6.163333333362088,14.246496308737871
6.266666666696262,1.1988583397640202,6.266666666696262,3.2064459508470047,6.266666666696262,7.682280835460648,6.266666666696262,14.347531373012327
