x - $F_{\mathrm{YSL}}$=0.1425µN,y - $F_{\mathrm{YSL}}$=0.1425µN,x - $F_{\mathrm{YSL}}$=0.285µN,y - $F_{\mathrm{YSL}}$=0.285µN,x - $F_{\mathrm{YSL}}$=0.57µN,y - $F_{\mathrm{YSL}}$=0.57µN,x - $F_{\mathrm{YSL}}$=1.14µN,y - $F_{\mathrm{YSL}}$=1.14µN,x - _child8,y - _child8
2.3399999999976453,11.833117178216506,2.3399999999976453,28.287605897283033,2.3399999999976453,73.90252341484668,2.3399999999976453,207.99669313020405,,
2.44333333333182,12.243813249208838,2.44333333333182,29.45897673111004,2.44333333333182,77.30202289855416,2.44333333333182,218.79474070887943,,
2.5466666666659936,12.670594776857286,2.5466666666659936,30.693924235289103,2.5466666666659936,80.77569951638861,2.5466666666659936,230.21129408166595,,
2.6500000000001673,13.104889014148794,2.6500000000001673,31.948544949886738,2.6500000000001673,84.33966826180702,2.6500000000001673,242.21160376362465,,
2.753333333334342,13.557853103782419,2.753333333334342,33.22813841727571,2.753333333334342,87.95862204565687,2.753333333334342,254.4895366869843,,
2.8566666666685157,14.025922487536587,2.8566666666685157,34.51801830276461,2.8566666666685157,91.68990347118766,2.8566666666685157,266.75193027532356,,
2.9600000000026903,14.496953024660513,2.9600000000026903,35.85336620750976,2.9600000000026903,95.52013581254083,2.9600000000026903,278.8329465850001,,
3.063333333336864,14.982297094654875,3.063333333336864,37.24911079589642,3.063333333336864,99.43215146878069,3.063333333336864,290.73233509535663,,
3.1666666666710386,15.48326428006664,3.1666666666710386,38.60664923135038,3.1666666666710386,103.49241425154496,3.1666666666710386,302.4288680758761,,
3.2700000000052123,15.979672676466135,3.2700000000052123,40.00311708512673,3.2700000000052123,107.60109689728834,3.2700000000052123,313.8959765109549,,
3.373333333339387,16.487044521712566,3.373333333339387,41.45927775542622,3.373333333339387,111.80233746882658,3.373333333339387,325.1400285337184,,
3.4766666666735606,17.02980264770191,3.4766666666735606,42.96848453333225,3.4766666666735606,116.12390674789236,3.4766666666735606,336.18122539974576,,
3.5800000000077343,17.584266329614014,3.5800000000077343,44.53084515782369,3.5800000000077343,120.49906454065408,3.5800000000077343,347.05484096477187,,
3.683333333341909,18.147039741486548,3.683333333341909,46.11540148039508,3.683333333341909,124.97930962284494,3.683333333341909,357.7818347532351,,
3.7866666666760826,18.704953222920857,3.7866666666760826,47.71482396813735,3.7866666666760826,129.5366491356522,3.7866666666760826,368.3877024242286,,
3.8900000000102573,19.28512149895387,3.8900000000102573,49.32356535951704,3.8900000000102573,134.19893194594076,3.8900000000102573,378.8829685651428,,
