x - $F_{\mathrm{YSL}}$=0.1425µN,y - $F_{\mathrm{YSL}}$=0.1425µN,x - $F_{\mathrm{YSL}}$=0.285µN,y - $F_{\mathrm{YSL}}$=0.285µN,x - $F_{\mathrm{YSL}}$=0.57µN,y - $F_{\mathrm{YSL}}$=0.57µN,x - $F_{\mathrm{YSL}}$=1.14µN,y - $F_{\mathrm{YSL}}$=1.14µN
6.060000000027914,1.1782465922125553,6.060000000027914,3.0911272854060274,6.060000000027914,4.1470334759659675,6.060000000027914,2.247962544335018
6.163333333362088,1.1903392766290957,6.163333333362088,3.097291081243033,6.163333333362088,4.059595372282626,6.163333333362088,2.2106057399033596
6.266666666696262,1.1988583397640202,6.266666666696262,3.131903948328833,6.266666666696262,3.9725962635125613,6.266666666696262,2.1739513277544997
6.370000000030435,1.2144010959625864,6.370000000030435,3.1479397237721236,6.370000000030435,3.8850853649781727,6.370000000030435,2.1384019122628923
6.473333333364609,1.23124287504227,6.473333333364609,3.162535973904479,6.473333333364609,3.7983325856014676,6.473333333364609,2.103710426639721
6.5766666666987845,1.2412852734029614,6.5766666666987845,3.1643584393677595,6.5766666666987845,3.714032272729368,6.5766666666987845,2.0703932797643176
6.680000000032958,1.2639484104282277,6.680000000032958,3.183847712186314,6.680000000032958,3.6304776446012172,6.680000000032958,2.037749233799995
6.783333333367132,1.2691354982228624,6.783333333367132,3.1879602183544447,6.783333333367132,3.54891319401294,6.783333333367132,2.0053868069483545
6.886666666701306,1.2899389407411306,6.886666666701306,3.1911970627090818,6.886666666701306,3.4700803767739337,6.886666666701306,1.9740969038509468
6.990000000035481,1.319627146685112,6.990000000035481,3.192989239783008,6.990000000035481,3.3935260618471554,6.990000000035481,1.9438106055359756
7.093333333369655,1.322338218557101,7.093333333369655,3.192573932661025,7.093333333369655,3.319660012595708,7.093333333369655,1.9141580451429703
7.196666666703829,1.360805057430733,7.196666666703829,3.1910638922692804,7.196666666703829,3.2479418651821286,7.196666666703829,1.8849691335183927
7.300000000038002,1.3534490700139972,7.300000000038002,3.1957837047203577,7.300000000038002,3.1784456223353112,7.300000000038002,1.855863499911685
7.403333333372176,1.378400070370126,7.403333333372176,3.1772930537520234,7.403333333372176,3.111254234215132,7.403333333372176,1.828274554700165
7.5066666667063515,1.363457500625651,7.5066666667063515,3.1738511452525553,7.5066666667063515,3.046696372888159,7.5066666667063515,1.8014540792453198
7.610000000040525,1.408694644405506,7.610000000040525,3.1638353620857576,7.610000000040525,2.9854019100108107,7.610000000040525,1.7745092821100468
7.713333333374699,1.3952494988581405,7.713333333374699,3.1481039441390823,7.713333333374699,2.9252699478923705,7.713333333374699,1.7482548610417021
7.816666666708873,1.4300664012886406,7.816666666708873,3.125508257416129,7.816666666708873,2.867936843411869,7.816666666708873,1.7224174246527142
7.920000000043048,1.4379847466437936,7.920000000043048,3.109275037161051,7.920000000043048,2.812583355105597,7.920000000043048,1.6969852716981444
8.023333333377222,1.4589025993309575,8.023333333377222,3.0814792213932827,8.023333333377222,2.7590512052098872,8.023333333377222,1.6723534033880825
8.126666666711396,1.53690167228947,8.126666666711396,3.0744876368465497,8.126666666711396,2.7073745241815677,8.126666666711396,1.6482976814166743
8.23000000004557,1.5415746674586657,8.23000000004557,3.052590949218182,8.23000000004557,2.657948938617152,8.23000000004557,1.6247243710924932
8.333333333379743,1.5226164966879334,8.333333333379743,3.0267343072498942,8.333333333379743,2.610654320825199,8.333333333379743,1.6016669603437437
8.436666666713919,1.5134602874146827,8.436666666713919,2.9902316380019887,8.436666666713919,2.564276702777979,8.436666666713919,1.579317619371404
8.540000000048092,1.5107562514287478,8.540000000048092,2.9588250978715016,8.540000000048092,2.519125144579563,8.540000000048092,1.5575536839567725
8.643333333382266,1.5118546798619115,8.643333333382266,2.9242408883147477,8.643333333382266,2.475462020058957,8.643333333382266,1.536235621613732
,,8.74666666671644,2.8885581951014303,8.74666666671644,2.433825851655668,8.74666666671644,1.5153383966409755
,,8.850000000050615,2.8564783558078854,8.850000000050615,2.3929643212494165,8.850000000050615,1.4950901853083058
,,8.953333333384789,2.8114998947158387,8.953333333384789,2.3533241998892134,8.953333333384789,1.4752910364041418
