PIVlab, ASCII chart output - 23-Oct-2024
FRAME: 9, filenames: A:[9]AVI_Pos00d_TimeSrs0008_TgUtrmcherry_K4K8MO.avi & B:[10]AVI_Pos00d_TimeSrs0008_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
367,1921,8.045980453,-0.6445860267,1
367,1953,7.731524944,-1.205167413,1
367,1985,6.380216599,-1.977487326,1
367,2017,NaN,NaN,2
399,33,1.760442257,0.8283544779,1
399,65,1.323190928,-0.2918612361,1
399,97,0.9261524081,-0.01638013124,1
399,129,0.2561574876,1.422474623,1
399,161,0.1372324675,2.323641062,1
399,193,0.270288229,2.028026581,1
399,225,-0.6077176332,1.627955556,1
399,257,0.2593753338,0.6872917414,1
399,289,0.1496602893,0.6945289969,1
399,321,-0.3584297895,1.013068676,1
399,353,-0.2775353789,1.41119957,1
399,385,0.1033471227,3.17377615,1
399,417,1.014552116,1.942259789,1
399,449,-0.01892071962,1.456259251,1
399,481,-0.2984849811,0.362136364,1
399,513,NaN,NaN,2
399,545,0.2265938818,-1.28995347,1
399,577,-0.4662015438,-2.310681343,1
399,609,-1.217971444,-1.996638775,1
399,641,-1.586860657,-0.7640531063,1
399,673,-1.690200567,0.09849524498,1
399,705,-0.5895283222,-0.1981390417,1
399,737,-0.01378655434,-0.3476145267,1
399,769,-1.544183969,-1.591818571,1
399,801,-2.167919636,-1.075679541,1
399,833,-1.093980312,-1.236269951,1
399,865,-0.7308682203,-1.346947908,1
399,897,-0.2537866831,-2.071711063,1
399,929,-0.2507849932,-2.240479946,1
399,961,-2.015312672,-2.231268167,1
399,993,-0.9976027012,-0.3271173835,1
399,1025,-0.5616292953,1.37034142,1
399,1057,-0.07566446066,-0.3833508492,1
399,1089,0.5440531969,-3.019423962,1
399,1121,1.082463264,-4.244199753,1
399,1153,1.74246788,-5.021469593,1
399,1185,2.451785088,-2.397222042,1
399,1217,4.661251068,-1.413015842,1
399,1249,6.885497093,-1.679382324,1
399,1281,9.252231598,-1.214648247,1
399,1313,11.38272476,-1.352838516,1
399,1345,10.66932964,-1.616363883,1
399,1377,9.293496132,-1.662709475,1
399,1409,8.686697006,-1.324255943,1
399,1441,8.896336555,-1.048583865,1
399,1473,10.08855057,-0.9899535179,1
399,1505,10.0134573,-0.08152270317,1
399,1537,11.04737759,-0.3259191513,1
399,1569,10.49364758,-1.72093904,1
399,1601,9.709227562,-2.159425259,1
399,1633,9.484231949,-1.748273611,1
399,1665,9.049381256,-1.727205753,1
399,1697,8.642174721,-2.534995794,1
399,1729,8.319919586,-2.015325546,1
399,1761,7.909244537,-2.636977434,1
399,1793,9.664105415,-2.997499943,1
399,1825,10.02615261,-1.800212979,1
399,1857,8.350923538,-0.5375999212,1
399,1889,9.542313576,-0.6438909769,1
399,1921,9.107603073,0.09926307201,1
399,1953,8.586811066,0.3247753382,1
399,1985,6.541362286,-2.567459822,1
399,2017,7.13343811,-0.05590498447,1
431,33,0.01561284065,1.515874147,1
431,65,-0.8519426584,-1.307750702,1
431,97,0.8045101166,-2.049386978,1
431,129,0.6170996428,0.2844189405,1
431,161,0.3951757848,2.72524929,1
431,193,1.013239622,1.534421802,1
431,225,-0.2786529362,1.229438424,1
431,257,0.2917842269,0.8734629154,1
431,289,0.2528631687,0.5613093376,1
431,321,0.1417913437,0.6708106995,1
431,353,-0.2830969691,1.382526398,1
431,385,0.07539749146,3.034059048,1
431,417,0.6411147118,1.541996837,1
431,449,-0.121974349,0.3791048527,1
431,481,-1.366887093,0.729162693,1
431,513,-0.6899166703,0.4609445035,1
431,545,0.5832540989,-1.583022356,1
431,577,0.7755382061,-2.655130386,1
431,609,-0.9212044477,-2.786151648,1
431,641,-1.337278605,-0.8451927304,1
431,673,-1.676681638,-0.08187303692,1
431,705,-1.660372734,0.7239472866,1
431,737,-0.8709414005,0.605884254,1
431,769,-0.8555922508,-0.4758787751,1
431,801,-0.9246662259,-1.001947045,1
431,833,-0.7707282901,-1.392334223,1
431,865,-1.401333928,-1.648719907,1
431,897,-1.520288944,-2.623040915,1
431,929,-1.348498464,0.1786875725,1
431,961,-1.37997365,-0.0764234066,1
431,993,-1.625868678,-0.4485887289,1
431,1025,-1.17688942,0.1308344752,1
431,1057,-0.4133292437,0.03854638338,1
431,1089,0.8129056692,-1.452313542,1
431,1121,1.735047817,-2.896437883,1
431,1153,2.652262211,-3.081734657,1
431,1185,3.758685589,-3.500525713,1
431,1217,5.261843204,-1.650907993,1
431,1249,6.988641262,-1.086610794,1
431,1281,8.641962051,-0.7582159042,1
431,1313,9.546657562,-1.987326145,1
431,1345,9.53837204,-3.60826087,1
431,1377,9.169905663,-2.274246454,1
431,1409,8.5984869,-1.445400953,1
431,1441,8.878632545,-1.783567429,1
431,1473,10.05833626,-1.752075315,1
431,1505,9.655741692,-0.8417929411,1
431,1537,9.721055984,-1.827597499,1
431,1569,9.157363892,-2.233377695,1
431,1601,8.454483032,-2.628535986,1
431,1633,8.473997116,-2.289850712,1
431,1665,NaN,NaN,2
431,1697,8.47600174,-1.793491602,1
431,1729,7.967320442,-1.930031538,1
431,1761,8.382181168,-2.421734095,1
431,1793,7.459262371,-2.441259861,1
431,1825,NaN,NaN,2
431,1857,7.017021179,1.867919683,1
431,1889,6.679275513,0.8574662209,1
431,1921,8.037851334,-0.2651990652,1
431,1953,8.123399734,-0.3072615266,1
431,1985,NaN,NaN,2
431,2017,7.021528244,-0.08641399443,1
463,33,0.7906174064,2.79856205,1
463,65,0.3099323511,0.1553143263,1
463,97,1.015918493,-1.173193097,1
463,129,1.43427515,-0.1376835108,1
463,161,0.3085556626,1.418072939,1
463,193,0.4364509583,1.642507911,1
463,225,0.7249599695,0.9485266209,1
463,257,0.8641880155,0.8033909798,1
463,289,0.2733873129,0.6384739876,1
463,321,0.2474009544,0.6278921366,1
463,353,0.1119391173,1.079596043,1
463,385,0.02905774117,1.709562898,1
463,417,-0.2826563418,1.461155891,1
463,449,-2.267038345,0.9826446772,1
463,481,-2.969023228,0.146941632,1
463,513,-1.531233907,0.0318530798,1
463,545,-0.04734107852,-1.344085097,1
463,577,0.2409418225,-3.088118315,1
463,609,-0.2391537428,-3.053032637,1
463,641,-0.655723691,-0.01878130436,1
463,673,-1.745432854,-0.1985402703,1
463,705,-1.550076008,-0.05804535747,1
463,737,-1.23891449,0.4306186736,1
463,769,-0.6481655836,-0.3469807506,1
463,801,0.6763737798,-0.8763579726,1
463,833,0.4591909051,-1.223493814,1
463,865,-1.768083096,-1.620600224,1
463,897,-3.402955532,-0.5103731155,1
463,929,-2.110914946,-0.175675869,1
463,961,-1.3085289,-0.2950273752,1
463,993,-0.8387196064,-0.2068709433,1
463,1025,-0.3938665092,0.3049656451,1
463,1057,-0.1803262234,0.5077468157,1
463,1089,1.066839457,-0.3688673973,1
463,1121,2.480679512,-1.505937576,1
463,1153,3.670005083,-1.975080013,1
463,1185,3.839076042,-2.53316617,1
463,1217,4.955708981,-1.575148582,1
463,1249,7.128512383,0.04582571983,1
463,1281,8.145397186,-2.65501833,1
463,1313,8.713085175,-3.231288195,1
463,1345,9.243670464,-3.575896263,1
463,1377,8.899559021,-2.932082176,1
463,1409,8.273476601,-2.33078146,1
463,1441,9.365406036,-2.403610229,1
463,1473,9.643582344,-2.098548412,1
463,1505,9.561197281,-1.96179533,1
463,1537,8.592123032,-3.361739397,1
463,1569,7.688246727,-2.548720121,1
463,1601,8.927969933,-2.325464725,1
463,1633,8.868909836,-2.562918901,1
463,1665,8.679047585,-2.515753508,1
463,1697,8.092432976,-1.821215391,1
463,1729,NaN,NaN,2
463,1761,6.441563606,-2.603961945,1
463,1793,5.69849968,-2.413903713,1
463,1825,5.69161272,-1.415985465,1
463,1857,7.582987309,1.461620212,1
463,1889,6.123169422,-0.5658294559,1
463,1921,7.114928246,-1.548438072,1
463,1953,6.898684025,-1.384378433,1
463,1985,4.969573975,0.4409846663,1
463,2017,6.42672205,-0.1881768107,1
495,33,-0.133548677,2.926055193,1
495,65,0.1987485886,0.1332681179,1
495,97,1.104202628,-0.829562068,1
495,129,1.148019075,-0.1137799621,1
495,161,0.134226799,1.600652456,1
495,193,0.6213595867,2.277350187,1
495,225,3.143359184,3.260136604,1
495,257,1.133695126,0.5834561586,1
495,289,0.03629633784,0.1678498983,1
495,321,-0.1021019816,0.3833589554,1
495,353,0.1370861828,1.092268348,1
495,385,-0.05216452479,1.198998809,1
495,417,-0.4517399371,1.423281789,1
495,449,-1.563302279,1.438773751,1
495,481,-1.334586501,-1.144114017,1
495,513,-0.1412967145,-1.249196529,1
495,545,-0.4583693743,-1.123633981,1
495,577,-0.5111968517,-2.785856724,1
495,609,0.6398229003,-3.004248142,1
495,641,1.26090014,-1.030496716,1
495,673,-0.6739623547,-0.7988082767,1
495,705,-1.091577172,-0.7301037908,1
495,737,-1.471471667,-0.4841682017,1
495,769,-1.276923537,-0.5312972069,1
495,801,-0.3290962577,-1.010245562,1
495,833,0.4710780978,-1.380953312,1
495,865,-1.020844698,-0.5786095858,1
495,897,-4.172128201,-1.351450443,1
495,929,-4.299932003,-3.140469074,1
495,961,-1.285279036,-1.663105965,1
495,993,0.3589378893,-0.5204370022,1
495,1025,0.06726002693,-0.02295017242,1
495,1057,0.4554212093,0.7280083895,1
495,1089,1.373163581,-1.064160585,1
495,1121,2.325248718,-2.190270901,1
495,1153,3.152055979,-1.467018366,1
495,1185,3.684588671,-1.819845438,1
495,1217,4.207570553,-1.438745499,1
495,1249,NaN,NaN,2
495,1281,7.418361664,-4.154807091,1
495,1313,8.455410004,-4.322944641,1
495,1345,9.405441284,-1.205467701,1
495,1377,NaN,NaN,2
495,1409,NaN,NaN,2
495,1441,10.19943333,-3.068018913,1
495,1473,10.23372746,-2.450577259,1
495,1505,10.36791611,-2.166787148,1
495,1537,10.24850273,-5.347419739,1
495,1569,9.904953003,-2.96380806,1
495,1601,10.54265881,-2.153369904,1
495,1633,8.4740839,-2.907874584,1
495,1665,8.2936306,-2.519747019,1
495,1697,8.309161186,-3.200320244,1
495,1729,6.346775532,-2.067075253,1
495,1761,5.793952465,-2.193346262,1
495,1793,5.981287956,-2.108717442,1
495,1825,6.438780308,-0.09669578075,1
495,1857,7.512519836,1.209442377,1
495,1889,6.75441885,-0.8470372558,1
495,1921,6.647983551,-1.150746584,1
495,1953,6.575811863,-0.9843736291,1
495,1985,6.859034061,-1.155142069,1
495,2017,7.174967766,-0.6170733571,1
527,33,-1.057337046,1.877973795,1
527,65,-0.86416924,0.3933572769,1
527,97,0.7615629435,0.185793221,1
527,129,0.9914046526,0.5462839603,1
527,161,1.102650881,1.780583143,1
527,193,1.413920522,2.667871475,1
527,225,1.893245101,2.287662983,1
527,257,1.479830265,2.455626488,1
527,289,0.1832187027,1.576211572,1
527,321,-0.11641258,1.647135973,1
527,353,-0.4870154262,1.727517009,1
527,385,-0.9578601122,1.696038008,1
527,417,-0.9191444516,1.488952637,1
527,449,0.2917328179,0.6652128696,1
527,481,1.261211514,0.08280918002,1
527,513,0.8007655144,-0.4394336939,1
527,545,-0.5213205814,-0.9782981873,1
527,577,-0.01253850758,-2.920689106,1
527,609,1.483139515,-3.382714987,1
527,641,0.3808859289,-2.04319334,1
527,673,-0.5494060516,-1.477804303,1
527,705,-1.044537902,-1.098587513,1
527,737,-1.352645278,-0.6447582841,1
527,769,-1.702271461,-0.4921668768,1
527,801,-0.8615965843,-0.5953379273,1
527,833,0.2474236488,-1.041626573,1
527,865,-0.2153058052,-0.4454997778,1
527,897,-1.535448194,-1.00638926,1
527,929,NaN,NaN,2
527,961,-0.1973590851,-2.333438635,1
527,993,0.8360486627,-1.616733909,1
527,1025,2.321209431,-1.158987999,1
527,1057,3.233785629,0.7950754166,1
527,1089,1.386502504,-1.654495955,1
527,1121,1.006101966,-3.688738585,1
527,1153,1.270266533,-2.442737579,1
527,1185,3.077803612,-1.66685009,1
527,1217,4.618114471,-1.662983418,1
527,1249,4.842302322,-0.9867658615,1
527,1281,NaN,NaN,2
527,1313,8.592897415,-5.565737247,1
527,1345,9.619961739,-3.821238995,1
527,1377,NaN,NaN,2
527,1409,NaN,NaN,2
527,1441,NaN,NaN,2
527,1473,NaN,NaN,2
527,1505,11.34828758,-2.495101213,1
527,1537,11.00662136,-3.188934565,1
527,1569,11.05578136,-3.155175686,1
527,1601,10.35284615,-1.829674244,1
527,1633,NaN,NaN,2
527,1665,9.405002594,-3.566514492,1
527,1697,NaN,NaN,2
527,1729,NaN,NaN,2
527,1761,7.017449379,-1.707921028,1
527,1793,7.006363392,-1.944324017,1
527,1825,7.016228199,-0.6735267639,1
527,1857,7.138318062,0.747715354,1
527,1889,6.609365463,-0.879720211,1
527,1921,6.57317543,-0.6422826648,1
527,1953,6.711363316,-0.6260898113,1
527,1985,6.833434582,-0.7460936904,1
527,2017,7.710432529,-1.119230986,1
559,33,0.5482450128,1.428059816,1
559,65,1.126613379,1.47255969,1
559,97,1.772932887,1.330790162,1
559,129,1.896766424,1.75923121,1
559,161,1.882328749,1.689182281,1
559,193,1.425544262,1.998075962,1
559,225,0.8543833494,2.019845963,1
559,257,0.8503601551,2.105669975,1
559,289,-0.498067975,2.566426754,1
559,321,-0.3490560353,2.197183609,1
559,353,-0.3825953603,2.132210732,1
559,385,-1.028335333,2.497928619,1
559,417,NaN,NaN,2
559,449,0.1074958146,1.165185332,1
559,481,0.3937016129,1.221416473,1
559,513,-0.3501125574,0.4465549886,1
559,545,-1.573002219,-1.228313565,1
559,577,NaN,NaN,2
559,609,0.485884428,-2.309933186,1
559,641,-0.6756628752,-1.929257154,1
559,673,-1.028199673,-2.577234268,1
559,705,-1.13360548,-1.966481328,1
559,737,-1.293274403,-0.4485856295,1
559,769,-2.425683498,-0.4371961951,1
559,801,-2.436342239,-0.6616231203,1
559,833,-1.336375713,-0.9303672314,1
559,865,-1.245302439,-0.9463701248,1
559,897,-1.585867643,-1.704270601,1
559,929,-1.090757132,-2.6335361,1
559,961,0.5012850165,-2.770588875,1
559,993,2.227174282,-3.153300762,1
559,1025,2.852866173,-2.774595737,1
559,1057,4.138292789,-0.1631131172,1
559,1089,1.668577075,-1.129695415,1
559,1121,1.457481146,-3.467036247,1
559,1153,2.03190589,-3.577104568,1
559,1185,2.903883934,-2.17979455,1
559,1217,5.234660625,-2.489904165,1
559,1249,6.728435993,-4.021356106,1
559,1281,7.478615284,-5.198005676,1
559,1313,8.587117195,-5.602077961,1
559,1345,9.651248932,-4.172122955,1
559,1377,NaN,NaN,2
559,1409,NaN,NaN,2
559,1441,NaN,NaN,2
559,1473,13.10529518,-3.739820004,1
559,1505,11.77851391,-3.214681625,1
559,1537,11.11721325,-3.329250097,1
559,1569,10.67445183,-3.719324827,1
559,1601,10.63663483,-3.053969383,1
559,1633,10.45753384,-3.141675949,1
559,1665,8.533044815,-3.627383471,1
559,1697,7.772266388,-2.219531536,1
559,1729,7.834339142,-1.336174726,1
559,1761,8.623000145,-1.32922256,1
559,1793,7.094776154,-1.651488185,1
559,1825,7.189448357,-1.360700727,1
559,1857,7.485581875,-0.3421541452,1
559,1889,7.280055523,-0.8170769811,1
559,1921,6.135775089,-0.7524471283,1
559,1953,5.26302433,-0.6924134493,1
559,1985,5.392291069,-0.3198461533,1
559,2017,5.932184696,-1.472854733,1
591,33,2.082709312,1.686255336,1
591,65,2.023161411,1.420076728,1
591,97,2.344758749,1.508579969,1
591,129,2.045624495,2.033429623,1
591,161,1.690867186,1.945331335,1
591,193,1.348181963,2.085376263,1
591,225,0.9718768597,1.001464844,1
591,257,0.8283324242,0.8730180264,1
591,289,0.1206112206,2.707904816,1
591,321,-0.3662064075,2.857331753,1
591,353,-0.4964549541,2.484674215,1
591,385,-0.4514101446,3.145251989,1
591,417,-0.2316659391,2.750834942,1
591,449,0.01963180304,0.9314861298,1
591,481,-0.1526303589,-0.6421122551,1
591,513,-0.0174792558,0.5328922868,1
591,545,-0.3067528903,0.4548722506,1
591,577,-0.8238301277,0.5348922014,1
591,609,-0.7608447075,0.1372841597,1
591,641,-1.222269297,-0.7965363264,1
591,673,-1.443559885,-2.755251646,1
591,705,-1.343580961,-2.762906551,1
591,737,-2.434290171,-1.13865304,1
591,769,-2.631348133,-0.5068503618,1
591,801,-3.646760225,-1.775748134,1
591,833,-1.386918783,-1.66604495,1
591,865,-1.325773001,-1.647785187,1
591,897,-2.185209274,-1.516824722,1
591,929,-1.643734217,-0.890068531,1
591,961,0.5638612509,-2.753577232,1
591,993,1.462889552,-5.52890873,1
591,1025,-0.04275417328,-6.574635983,1
591,1057,NaN,NaN,2
591,1089,NaN,NaN,2
591,1121,1.151719332,-4.765542984,1
591,1153,2.439608335,-4.851120472,1
591,1185,3.045152664,-3.104503632,1
591,1217,NaN,NaN,2
591,1249,8.245120049,-5.396120071,1
591,1281,9.024708748,-5.400279522,1
591,1313,9.754084587,-5.333194733,1
591,1345,10.68403339,-4.725245953,1
591,1377,NaN,NaN,2
591,1409,NaN,NaN,2
591,1441,NaN,NaN,2
591,1473,14.80239677,-5.132007599,1
591,1505,14.41275692,-4.670430183,1
591,1537,11.39355659,-4.115579605,1
591,1569,9.743899345,-5.800913811,1
591,1601,9.57022953,-4.0134058,1
591,1633,9.436656952,-3.563782692,1
591,1665,7.449009418,-2.001514912,1
591,1697,6.535450459,-0.7915241718,1
591,1729,6.773221016,-1.203431368,1
591,1761,7.006175041,-0.8720014095,1
591,1793,6.240103245,-1.486744523,1
591,1825,6.467289925,-2.288359642,1
591,1857,7.278277397,-1.617123365,1
591,1889,7.543458939,-0.6607842445,1
591,1921,6.32276535,-1.085811973,1
591,1953,4.468035221,-1.391976833,1
591,1985,4.165892601,-1.293561578,1
591,2017,-5.525400162,-1.588249445,1
623,33,2.539326906,1.859761715,1
623,65,1.965129375,1.46606648,1
623,97,1.690494299,1.254657865,1
623,129,0.9269577265,0.7199344635,1
623,161,1.52882421,2.610083342,1
623,193,1.266394973,2.563332319,1
623,225,1.407524467,2.49844718,1
623,257,1.039115191,2.357041359,1
623,289,0.6078231335,2.302303553,1
623,321,0.7236586213,2.595960617,1
623,353,-0.3547388613,3.045055151,1
623,385,-0.7499350309,3.256146193,1
623,417,-0.6973618269,3.307438612,1
623,449,-0.4515405595,1.980653524,1
623,481,0.1019899845,0.8009293079,1
623,513,1.000571728,2.339827061,1
623,545,-0.09188684821,1.227810502,1
623,577,-1.508939385,1.327341199,1
623,609,-2.116945267,1.037591934,1
623,641,-2.086730957,0.3223455548,1
623,673,-2.174096107,-0.6899943352,1
623,705,-2.365408182,-1.632534266,1
623,737,-2.966721058,-3.599682093,1
623,769,-1.961721539,-1.139516234,1
623,801,1.491484284,-2.862149715,1
623,833,-0.1179923713,-3.221668005,1
623,865,-0.415856719,-2.410164356,1
623,897,-0.7645670176,-1.508421421,1
623,929,-0.4796529114,-0.8128194809,1
623,961,0.6816948652,-3.098012924,1
623,993,-0.9171270132,-6.482865334,1
623,1025,-0.7164381742,-7.696072578,1
623,1057,-1.150135756,-9.388654709,1
623,1089,NaN,NaN,2
623,1121,1.466886759,-6.27922821,1
623,1153,1.085663319,-6.196166039,1
623,1185,4.387014389,-4.81484127,1
623,1217,7.032277584,-3.831807613,1
623,1249,7.164453506,-6.799037457,1
623,1281,NaN,NaN,2
623,1313,10.47325134,-5.282648563,1
623,1345,11.85399246,-4.947172642,1
623,1377,12.323946,-4.769302368,1
623,1409,12.29266071,-4.491164207,1
623,1441,12.87689972,-5.948826313,1
623,1473,13.92769718,-6.325289249,1
623,1505,12.33749104,-4.830003262,1
623,1537,10.30349636,-4.473863125,1
623,1569,9.295590401,-5.658968925,1
623,1601,NaN,NaN,2
623,1633,7.791056633,-3.804239035,1
623,1665,6.524806023,-2.096842051,1
623,1697,5.854658127,-1.247127771,1
623,1729,6.381179333,-1.438264132,1
623,1761,6.839931488,-1.770496607,1
623,1793,6.872983456,-1.917172551,1
623,1825,7.24604702,-2.495071411,1
623,1857,8.249864578,-2.44261837,1
623,1889,8.071411133,-2.031713724,1
623,1921,6.966104507,-1.235781908,1
623,1953,6.168758869,-1.102925181,1
623,1985,NaN,NaN,2
623,2017,-5.28577137,-1.561704874,1
655,33,3.2009058,2.126349449,1
655,65,1.930897713,2.485738754,1
655,97,0.5756962299,1.99041152,1
655,129,-0.3055765629,-0.1021766663,1
655,161,1.362478852,3.430980206,1
655,193,1.526370764,2.951337337,1
655,225,2.28727746,3.209969044,1
655,257,1.140019894,2.940243959,1
655,289,0.36678195,2.50352478,1
655,321,0.4413816035,2.700769424,1
655,353,-0.2570970953,3.356783628,1
655,385,-0.6992941499,3.441314936,1
655,417,-0.6076788306,3.2243855,1
655,449,-0.6771883965,3.160921097,1
655,481,1.932819247,4.91703558,1
655,513,2.61050415,5.206607819,1
655,545,-0.289093554,2.012253284,1
655,577,-1.63767457,2.012711287,1
655,609,-2.305591106,1.908973217,1
655,641,-1.976194859,1.011882305,1
655,673,-1.711036205,0.08864068985,1
655,705,-2.514533043,-1.636527777,1
655,737,-3.063154936,-4.788698196,1
655,769,-1.355367899,-4.918327808,1
655,801,1.471911311,-2.965919971,1
655,833,1.506366372,-3.094784737,1
655,865,0.2550023198,-2.01431632,1
655,897,-1.451063991,-2.130727291,1
655,929,-1.579917192,-3.640663385,1
655,961,-0.8435652256,-4.544198513,1
655,993,0.3080068827,-6.848042965,1
655,1025,0.5998131037,-6.927855492,1
655,1057,1.56277132,-7.119508743,1
655,1089,2.613634109,-6.966100216,1
655,1121,2.735284328,-6.434622765,1
655,1153,3.611987591,-6.686577797,1
655,1185,5.015951157,-5.296153069,1
655,1217,6.912062645,-4.751306534,1
655,1249,6.660261154,-6.919823647,1
655,1281,6.900267601,-6.572144985,1
655,1313,10.50344944,-6.035822868,1
655,1345,13.07100391,-5.462846756,1
655,1377,15.99951363,-5.100863457,1
655,1409,14.69325161,-4.523361206,1
655,1441,NaN,NaN,2
655,1473,14.65893841,-6.651975632,1
655,1505,NaN,NaN,2
655,1537,8.416203499,-4.454485893,1
655,1569,8.75866127,-5.459294319,1
655,1601,11.92562103,-6.54523468,1
655,1633,8.312367439,-4.407438755,1
655,1665,7.246910095,-3.84540844,1
655,1697,6.67007637,-2.619861603,1
655,1729,8.365056992,-1.541966438,1
655,1761,7.823690414,-3.20759058,1
655,1793,7.322544575,-1.388297439,1
655,1825,NaN,NaN,2
655,1857,10.00543213,-2.312558651,1
655,1889,9.015075684,-2.007008553,1
655,1921,7.408395767,-1.257089257,1
655,1953,6.212341785,-0.8697502613,1
655,1985,4.833272457,-0.827947855,1
655,2017,2.614730835,-1.420797825,1
687,33,2.801210403,2.414327621,1
687,65,2.155660152,2.835604191,1
687,97,2.121416807,3.927442789,1
687,129,1.007690787,2.183284521,1
687,161,1.493766904,3.773690224,1
687,193,1.591617703,3.471012592,1
687,225,1.488681436,3.644907713,1
687,257,1.097195387,3.605430365,1
687,289,0.5634732842,3.122057915,1
687,321,-0.006608575583,3.340792656,1
687,353,0.05774614215,3.447524309,1
687,385,0.1681972742,3.334040165,1
687,417,0.4453041553,3.26761198,1
687,449,0.09304222465,4.209280491,1
687,481,0.1572953463,6.184402466,1
687,513,-0.8063650727,7.620419502,1
687,545,-1.218864918,5.347856045,1
687,577,-1.324497342,4.518512726,1
687,609,-1.586628079,3.22388196,1
687,641,-0.6321679354,2.338303566,1
687,673,-0.5666447282,0.2717761993,1
687,705,-1.242820978,-1.141537905,1
687,737,-1.637735963,-2.338201046,1
687,769,-0.8652023673,-2.191858053,1
687,801,0.5619333386,-2.83038187,1
687,833,1.017910957,-1.949957967,1
687,865,0.4261405468,-1.597719193,1
687,897,-0.8677657843,-1.007110953,1
687,929,-2.64648962,-4.367837429,1
687,961,-2.398424149,-5.541802883,1
687,993,-0.7670000792,-4.7276721,1
687,1025,2.35103631,-5.942818165,1
687,1057,2.007661581,-6.199712276,1
687,1089,1.775009513,-5.047194481,1
687,1121,2.913406372,-5.142858505,1
687,1153,4.470649719,-4.982140064,1
687,1185,5.506702423,-4.339763165,1
687,1217,6.131717205,-4.373013973,1
687,1249,5.219741821,-6.762142658,1
687,1281,6.728349686,-6.446259022,1
687,1313,9.319540024,-6.86087656,1
687,1345,14.18200588,-6.348712444,1
687,1377,17.01024055,-5.397938728,1
687,1409,14.66939926,-5.178600311,1
687,1441,12.0791111,-5.068709373,1
687,1473,11.83943558,-5.237586498,1
687,1505,8.93331337,-4.835744858,1
687,1537,8.313345909,-4.976850986,1
687,1569,10.25920677,-5.710979462,1
687,1601,10.30559444,-5.013293266,1
687,1633,9.335875511,-4.7080369,1
687,1665,8.240091324,-3.84280324,1
687,1697,7.88014555,-2.106302023,1
687,1729,9.599315643,-0.7630867958,1
687,1761,NaN,NaN,2
687,1793,6.937309265,0.6494618654,1
687,1825,7.979390144,-0.3316322565,1
687,1857,8.489521027,-1.644829512,1
687,1889,8.229800224,-1.432781935,1
687,1921,7.48962307,-1.572598815,1
687,1953,6.527490139,-2.572050095,1
687,1985,5.229161739,-1.017198563,1
687,2017,2.856535435,-1.229950666,1
719,33,1.10415864,2.97694087,1
719,65,1.73570323,3.251956463,1
719,97,1.881127954,3.360619545,1
719,129,1.026301742,2.015789032,1
719,161,0.4719780684,3.824484348,1
719,193,0.1689343452,3.724246979,1
719,225,1.052916527,3.900783539,1
719,257,1.600734711,4.254987717,1
719,289,2.7803514,5.568397999,1
719,321,0.7252832651,4.614712238,1
719,353,1.515336514,5.11444664,1
719,385,0.5251994729,3.594333172,1
719,417,0.04079949856,3.440652609,1
719,449,0.3170974255,5.235547066,1
719,481,NaN,NaN,2
719,513,NaN,NaN,2
719,545,-0.3404423594,6.144449234,1
719,577,-0.2786183357,4.55949688,1
719,609,-0.9861813784,3.366097689,1
719,641,NaN,NaN,2
719,673,0.1915390491,1.267318487,1
719,705,-0.2267529964,0.9403345585,1
719,737,-0.3659791946,0.8494516611,1
719,769,-0.3369154334,0.08783173561,1
719,801,0.1663312018,-0.4258568287,1
719,833,0.3711750507,-0.1558077335,1
719,865,0.6711282134,0.3104860783,1
719,897,0.1428860724,0.4742331505,1
719,929,-1.608126879,-1.83609271,1
719,961,-2.281399012,-3.057220697,1
719,993,-1.515950322,-4.35670805,1
719,1025,-0.0009143352509,-4.449520588,1
719,1057,0.9712320566,-3.337296963,1
719,1089,0.2293579578,-3.593818665,1
719,1121,2.453562737,-3.421000004,1
719,1153,4.694740295,-2.815586805,1
719,1185,5.959794044,-3.222851753,1
719,1217,6.248989105,-4.072092056,1
719,1249,NaN,NaN,2
719,1281,5.31072998,-5.723047256,1
719,1313,6.801820755,-5.828266144,1
719,1345,NaN,NaN,2
719,1377,18.73515701,-5.403288841,1
719,1409,14.65957165,-6.407221317,1
719,1441,14.60156822,-6.515587807,1
719,1473,10.7234211,-5.350265026,1
719,1505,11.5134573,-4.013089657,1
719,1537,9.382849693,-5.567250729,1
719,1569,12.04683876,-5.911313057,1
719,1601,11.39982414,-5.500408173,1
719,1633,10.09503269,-4.9156003,1
719,1665,9.150299072,-3.584020853,1
719,1697,8.990625381,-0.9408063889,1
719,1729,8.500303268,-1.261204243,1
719,1761,NaN,NaN,2
719,1793,NaN,NaN,2
719,1825,6.55406189,-1.089024425,1
719,1857,7.470548153,-1.429135919,1
719,1889,7.597718239,-1.56219697,1
719,1921,7.163550377,-1.753653407,1
719,1953,4.690860748,-3.062107563,1
719,1985,4.462239742,-1.476299644,1
719,2017,3.529227734,-0.9797890186,1
751,33,1.549016237,3.441056013,1
751,65,1.07073617,3.152634144,1
751,97,1.348125458,1.333659172,1
751,129,1.133377314,0.9138829708,1
751,161,NaN,NaN,2
751,193,0.6256816387,3.577138901,1
751,225,0.7482469082,3.834995747,1
751,257,1.034169912,4.391083717,1
