PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 9, filenames: A:[9]MAX_TgUtrmcherry_TimeSrs002324_Control.avi & B:[10]MAX_TgUtrmcherry_TimeSrs002324_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
1135,1505,16.60837173,-0.7487226725,1
1135,1537,16.93633461,-2.543446779,1
1135,1569,16.51263237,-4.779097557,1
1135,1601,15.756073,-6.334350586,1
1135,1633,17.9375267,-12.00776482,1
1135,1665,12.90895176,-10.22688675,1
1135,1697,8.471569061,-11.65851784,1
1135,1729,-0.4560585022,1.494421482,1
1135,1761,7.7794981,-7.783893585,1
1135,1793,6.727744579,-8.744702339,1
1135,1825,4.793058395,-10.47774696,1
1135,1857,1.381497383,-11.8974781,1
1135,1889,3.530347347,-13.02685547,1
1135,1921,2.639090061,-12.45859528,1
1135,1953,0.4872546196,-15.44612312,1
1135,1985,0.9324193001,-13.09004402,1
1135,2017,6.693115234,-3.550991774,1
1167,33,3.103033543,9.458256721,1
1167,65,2.485503674,15.18513107,1
1167,97,1.337314844,16.8029747,1
1167,129,1.357352257,14.0755415,1
1167,161,1.794187307,14.49903488,1
1167,193,2.207540989,15.71581078,1
1167,225,2.391875744,16.60687447,1
1167,257,3.404383421,15.45090485,1
1167,289,4.637934685,16.55603218,1
1167,321,4.148720264,17.37039566,1
1167,353,4.856314659,17.31323433,1
1167,385,3.189421415,17.90073967,1
1167,417,2.751822472,18.9454689,1
1167,449,3.261807919,20.33481407,1
1167,481,1.922869921,20.39435005,1
1167,513,2.40842104,19.99975395,1
1167,545,2.159879684,19.48529434,1
1167,577,1.80514431,21.36097527,1
1167,609,3.901968956,23.06678772,1
1167,641,5.254168034,24.38588142,1
1167,673,5.356460571,24.54111099,1
1167,705,5.364385605,23.32285309,1
1167,737,5.579780579,21.20258331,1
1167,769,4.887992382,21.73248863,1
1167,801,3.524707317,22.23636055,1
1167,833,5.753323555,21.0236454,1
1167,865,6.299742222,18.09510612,1
1167,897,6.813918114,19.92210007,1
1167,929,7.851868153,22.60525703,1
1167,961,9.601791382,26.7230835,1
1167,993,6.95453167,33.18663406,1
1167,1025,6.801620483,33.5526123,1
1167,1057,7.274031162,26.99688721,1
1167,1089,7.60281992,24.15161133,1
1167,1121,1.979397297,10.15597153,1
1167,1153,-0.5274758339,8.999994278,1
1167,1185,0.2786083221,8.786231995,1
1167,1217,9.152370453,12.72525787,1
1167,1249,21.40607834,12.82003021,1
1167,1281,20.03039932,14.38703728,1
1167,1313,14.94407463,14.75224972,1
1167,1345,15.16647053,17.54765701,1
1167,1377,19.4991436,10.31316853,1
1167,1409,23.09982681,18.51029968,1
1167,1441,22.17532158,24.15525818,1
1167,1473,10.15515709,3.317285061,1
1167,1505,13.98065567,0.7003154755,1
1167,1537,14.71428776,-0.4138357639,1
1167,1569,14.57523537,-6.770334721,1
1167,1601,13.34475899,-4.870150089,1
1167,1633,11.67432785,-5.61830616,1
1167,1665,10.0261898,-6.326219082,1
1167,1697,8.744932175,-8.110028267,1
1167,1729,7.814399719,-5.360846519,1
1167,1761,6.804493904,-6.528939724,1
1167,1793,4.47050333,-8.854838371,1
1167,1825,3.907318115,-10.43523884,1
1167,1857,4.410257339,-10.59972858,1
1167,1889,4.537820339,-12.56652927,1
1167,1921,4.864703655,-12.81751251,1
1167,1953,-0.2999548912,-14.57539272,1
1167,1985,2.768326759,-7.368872166,1
1167,2017,2.682391167,-3.941800594,1
1199,33,3.793241024,8.679503441,1
1199,65,2.130706072,11.786129,1
1199,97,1.629574299,13.09427929,1
1199,129,1.546116114,14.04934406,1
1199,161,1.511685729,14.73181534,1
1199,193,1.831057191,15.78137875,1
1199,225,1.926287651,16.66741371,1
1199,257,2.40071559,16.63022804,1
1199,289,4.42295742,17.00264168,1
1199,321,4.222484589,18.81827736,1
1199,353,3.431522846,19.80600357,1
1199,385,0.7416064739,19.17669487,1
1199,417,1.446301699,19.51427841,1
1199,449,2.506455183,20.25066566,1
1199,481,2.676851749,20.50504684,1
1199,513,2.315002918,20.74641991,1
1199,545,2.928092957,21.5035305,1
1199,577,3.443837643,21.61321068,1
1199,609,4.393987179,23.73261452,1
1199,641,4.522192001,25.07273483,1
1199,673,4.875811577,24.78101349,1
1199,705,4.918843269,23.31455803,1
1199,737,4.757408619,22.37636757,1
1199,769,4.953355312,21.66553116,1
1199,801,7.912600517,20.115448,1
1199,833,7.233465195,19.65615654,1
1199,865,5.15291214,18.11540985,1
1199,897,4.110850334,19.23472977,1
1199,929,7.45746088,26.17195129,1
1199,961,7.862706661,28.53369522,1
1199,993,5.319746971,34.23471451,1
1199,1025,5.130393028,32.15546417,1
1199,1057,2.361095428,33.24946594,1
1199,1089,-2.897732735,23.18889046,1
1199,1121,-1.87087822,17.94264793,1
1199,1153,0.0149564743,18.66290092,1
1199,1185,1.238443851,14.88405991,1
1199,1217,5.758641243,12.96087742,1
1199,1249,7.545157433,13.60507584,1
1199,1281,13.37588882,14.36095238,1
1199,1313,-0.1114234924,8.576221466,1
1199,1345,11.31960773,18.88616371,1
1199,1377,13.81838989,17.92782784,1
1199,1409,-0.7756557465,5.563879013,1
1199,1441,16.84180832,6.351916313,1
1199,1473,12.896595,4.908284664,1
1199,1505,10.2309227,3.185034037,1
1199,1537,11.84329891,1.021030426,1
1199,1569,13.7661438,-2.041039467,1
1199,1601,12.69848824,-4.202674866,1
1199,1633,10.49183559,-5.390587807,1
1199,1665,8.341329575,-5.879423618,1
1199,1697,7.713046551,-5.07808733,1
1199,1729,6.782726288,-4.81208849,1
1199,1761,5.637851715,-6.082793236,1
1199,1793,4.26072216,-8.330954552,1
1199,1825,3.165770054,-10.1311388,1
1199,1857,2.588102341,-10.67787838,1
1199,1889,3.46340251,-12.00362682,1
1199,1921,5.821322441,-10.86676407,1
1199,1953,4.806352139,-11.99373436,1
1199,1985,4.587105751,-9.389266014,1
1199,2017,23.54107475,-4.844887733,1
1231,33,3.458808661,9.078699112,1
1231,65,2.065426826,11.6835022,1
1231,97,1.648977518,12.99826241,1
1231,129,1.269309163,14.00070953,1
1231,161,1.125548601,15.53961277,1
1231,193,1.300352573,16.18120575,1
1231,225,1.749993086,16.071455,1
1231,257,2.116418839,16.45056534,1
1231,289,2.592795372,17.09302139,1
1231,321,4.08540535,18.30629349,1
1231,353,1.357585192,22.480196,1
1231,385,0.7193937302,22.41152954,1
1231,417,0.5498600006,20.86499023,1
1231,449,-1.402651787,10.00841141,1
1231,481,3.833898306,20.87989616,1
1231,513,3.455202579,22.00612068,1
1231,545,3.543468475,22.92464066,1
1231,577,6.264192581,25.01185799,1
1231,609,2.657383919,23.66640282,1
1231,641,3.9734869,24.39020538,1
1231,673,4.669599533,24.96080971,1
1231,705,4.887406826,24.17664719,1
1231,737,5.188437939,23.67853165,1
1231,769,6.197529793,21.92824936,1
1231,801,8.540855408,21.07301521,1
1231,833,5.541320801,20.99199104,1
1231,865,3.947239399,22.20341492,1
1231,897,4.305885315,25.465271,1
1231,929,3.774717093,28.34259415,1
1231,961,4.359288692,33.32632446,1
1231,993,3.954488277,34.76985931,1
1231,1025,3.817557573,31.36915207,1
1231,1057,3.956726074,33.20437241,1
1231,1089,-4.444283962,22.93798637,1
1231,1121,-4.443117142,20.57857895,1
1231,1153,-0.5425691605,19.2970829,1
1231,1185,0.817193985,17.24488258,1
1231,1217,1.720314503,15.50947094,1
1231,1249,8.032190323,7.577014923,1
1231,1281,12.28107548,13.8653059,1
1231,1313,10.78129578,18.00307083,1
1231,1345,13.0231142,17.83500862,1
1231,1377,17.00574493,14.81659698,1
1231,1409,14.49614143,8.836811066,1
1231,1441,13.06140137,8.393638611,1
1231,1473,10.56615162,5.788085938,1
1231,1505,9.479356766,3.719634533,1
1231,1537,10.13151073,0.9736429453,1
1231,1569,11.06699657,-2.093336582,1
1231,1601,10.86214161,-4.023967743,1
1231,1633,9.400165558,-4.754608154,1
1231,1665,7.68273735,-5.041196346,1
1231,1697,6.548529625,-5.02427578,1
1231,1729,5.575314522,-5.217791557,1
1231,1761,4.937716484,-6.412919998,1
1231,1793,4.367024899,-7.82787466,1
1231,1825,2.783125162,-9.659475327,1
1231,1857,1.866109848,-9.915592194,1
1231,1889,1.698623419,-9.80956459,1
1231,1921,2.837463379,-9.261933327,1
1231,1953,3.810600758,-8.979242325,1
1231,1985,3.659976006,-9.763824463,1
1231,2017,2.399880648,-5.471475124,1
1263,33,3.175431013,10.30693436,1
1263,65,2.321598291,11.18583107,1
1263,97,1.697300911,9.700569153,1
1263,129,1.224532843,11.99314594,1
1263,161,5.382017136,20.0214653,1
1263,193,1.118354917,16.05810165,1
1263,225,1.148940563,16.42552567,1
1263,257,1.214411974,16.66916084,1
1263,289,1.303431869,17.37692642,1
1263,321,1.68766284,19.25930023,1
1263,353,2.226237297,21.12924957,1
1263,385,2.762142181,22.49209595,1
1263,417,2.229244232,22.86800575,1
1263,449,2.316541672,21.42522621,1
1263,481,2.612546206,21.55854607,1
1263,513,3.70527482,22.69264793,1
1263,545,3.603805542,23.50336838,1
1263,577,10.33294582,38.17586517,1
1263,609,0.4598734379,24.01133919,1
1263,641,3.362087727,24.64891624,1
1263,673,4.44336319,25.21297264,1
1263,705,5.069065094,24.28432655,1
1263,737,5.988312244,24.09043884,1
1263,769,7.317363262,23.475317,1
1263,801,6.823297977,22.51270485,1
1263,833,4.482206821,22.32258797,1
1263,865,3.843472004,22.62608337,1
1263,897,3.375995159,27.15332031,1
1263,929,2.341993809,29.10281944,1
1263,961,2.054954052,33.33136749,1
1263,993,2.016480446,35.67015839,1
1263,1025,1.801448822,27.43167305,1
1263,1057,-4.557024479,25.37516785,1
1263,1089,-4.534435272,23.85903549,1
1263,1121,-2.272931576,23.34349442,1
1263,1153,-0.9681391716,21.50006104,1
1263,1185,-0.1109559536,20.98230362,1
1263,1217,1.920661449,16.28637886,1
1263,1249,5.88850975,8.243624687,1
1263,1281,13.40423965,14.98986435,1
1263,1313,9.916365623,17.24913216,1
1263,1345,12.48837471,17.25597763,1
1263,1377,9.683241844,11.62559223,1
1263,1409,11.04928684,10.40511608,1
1263,1441,11.44289112,8.348181725,1
1263,1473,8.932358742,5.816059589,1
1263,1505,8.047039986,3.188589096,1
1263,1537,8.097088814,-0.7220023274,1
1263,1569,8.809476852,-2.121008396,1
1263,1601,7.831964493,-3.505525827,1
1263,1633,5.666862011,-3.743911028,1
1263,1665,5.245769024,-4.400155067,1
1263,1697,4.949451447,-4.409336567,1
1263,1729,4.611567497,-4.753093243,1
1263,1761,4.192328453,-5.817425728,1
1263,1793,3.484030962,-7.2309165,1
1263,1825,2.585540295,-8.573251724,1
1263,1857,1.729151607,-8.714997292,1
1263,1889,0.9400612116,-8.582914352,1
1263,1921,0.992587328,-9.083031654,1
1263,1953,2.402234077,-8.614322662,1
1263,1985,2.606102467,-8.902690887,1
1263,2017,2.21393919,-3.645825148,1
1295,33,1.789340258,12.17775154,1
1295,65,0.9420151711,-0.6184492111,1
1295,97,0.3663138151,13.0518856,1
1295,129,0.03866267204,0.3495979309,1
1295,161,0.5789815784,14.5372467,1
1295,193,-0.08178383112,16.3327179,1
1295,225,-0.4032572508,17.20576859,1
1295,257,-0.638230443,17.08205032,1
1295,289,-0.1391695738,17.61768723,1
1295,321,1.217153549,20.4275322,1
1295,353,1.980051875,20.33980179,1
1295,385,2.318572521,21.8407917,1
1295,417,2.740414143,22.26647186,1
1295,449,1.007991314,20.95880508,1
1295,481,0.582424283,21.41124153,1
1295,513,1.454056621,22.68241692,1
1295,545,1.363616824,23.43158913,1
1295,577,1.240621328,24.47926712,1
1295,609,1.579687595,26.24984741,1
1295,641,2.826791763,25.55298805,1
1295,673,4.648346901,25.15028572,1
1295,705,5.992144585,25.0091114,1
1295,737,5.778835297,24.46986961,1
1295,769,4.872886181,24.47590828,1
1295,801,4.323825836,24.03977203,1
1295,833,3.597517014,23.88664818,1
1295,865,2.947724342,24.63471222,1
1295,897,2.392066002,27.69486237,1
1295,929,1.630039454,30.55630112,1
1295,961,1.132962227,32.86252594,1
1295,993,4.378240585,31.20953751,1
1295,1025,-4.399129868,28.19258118,1
1295,1057,-3.138001919,25.7202549,1
1295,1089,-4.156925678,24.85800934,1
1295,1121,-4.34146595,24.73440361,1
1295,1153,-2.328664541,24.61094475,1
1295,1185,1.003981233,21.64306259,1
1295,1217,3.771916866,17.60219955,1
1295,1249,10.04760361,17.1334877,1
1295,1281,14.31668377,18.11365128,1
1295,1313,0.6419835091,14.25975609,1
1295,1345,6.077664375,14.26927757,1
1295,1377,7.699077606,12.80882072,1
1295,1409,8.704097748,11.08983421,1
1295,1441,9.02706337,8.619474411,1
1295,1473,8.01952076,5.912891865,1
1295,1505,6.686157227,2.717823029,1
1295,1537,5.529849052,-0.3630120754,1
1295,1569,6.3838377,-0.8990466595,1
1295,1601,2.594125271,-1.386079073,1
1295,1633,2.578403473,-2.315723896,1
1295,1665,3.051337719,-4.069807053,1
1295,1697,3.159545898,-3.026915073,1
1295,1729,1.758892536,-3.502318382,1
1295,1761,1.556990623,-5.330260277,1
1295,1793,2.096796989,-6.743078232,1
1295,1825,1.995968342,-7.575407982,1
1295,1857,1.581918478,-7.393932343,1
1295,1889,1.629487514,-6.949311733,1
1295,1921,1.545674205,-8.674980164,1
1295,1953,2.083798409,-9.619215965,1
1295,1985,1.886436462,-7.799170017,1
1295,2017,2.174849987,-0.4794192314,1
1327,33,6.81565094,14.31792927,1
1327,65,0.4737148285,11.32133865,1
1327,97,-0.4549020529,10.44035053,1
1327,129,0.8077880144,11.40449238,1
1327,161,0.2949681282,14.08372211,1
1327,193,-0.8350147605,16.53175735,1
1327,225,-0.7513785362,16.75345612,1
1327,257,-0.6527168155,16.95691299,1
1327,289,0.02754318714,17.52471733,1
1327,321,0.472920686,18.71626472,1
1327,353,0.8578321934,20.47236443,1
1327,385,0.8331980705,21.82925224,1
1327,417,1.191008329,22.09454918,1
1327,449,-0.3926038146,21.89892578,1
1327,481,-0.5797062516,22.18562889,1
1327,513,0.3392969966,22.94945717,1
1327,545,0.3675299287,23.72839928,1
1327,577,0.5771173239,24.66277504,1
1327,609,0.8017357588,26.47056007,1
1327,641,1.562626004,25.84568787,1
1327,673,2.932850122,25.42397118,1
1327,705,5.044975758,25.55348778,1
1327,737,4.727383614,25.25232315,1
1327,769,3.846073866,25.28404236,1
1327,801,3.203918457,25.2359314,1
1327,833,1.584366322,25.92312431,1
1327,865,1.843903303,27.68790054,1
1327,897,1.709798098,29.43682861,1
1327,929,0.2005801201,32.08671188,1
1327,961,-0.8896076083,33.42389297,1
1327,993,-4.77326107,31.4195919,1
1327,1025,4.733201981,38.70310211,1
1327,1057,3.05150032,35.57001114,1
1327,1089,-4.021215916,23.90534019,1
1327,1121,-4.53015089,24.23797798,1
1327,1153,-5.058799267,23.84931564,1
1327,1185,-5.056918621,20.45066452,1
1327,1217,1.035957098,17.03057861,1
1327,1249,2.729749203,12.76342392,1
1327,1281,4.471563339,12.88724422,1
1327,1313,5.337680817,14.82488823,1
1327,1345,5.675766945,14.75147533,1
1327,1377,6.437620163,13.4444313,1
1327,1409,6.692085743,11.12195778,1
1327,1441,6.174365997,8.880289078,1
1327,1473,6.785889626,6.452627659,1
1327,1505,5.105588913,3.23319912,1
1327,1537,4.948776245,0.2830919027,1
1327,1569,4.59997797,-0.8131814599,1
1327,1601,1.006097317,-0.8770499229,1
1327,1633,-1.207540512,-0.6096652746,1
1327,1665,-0.1396294832,-0.7816550732,1
1327,1697,1.196766138,-1.160681963,1
1327,1729,3.115139723,-1.832295418,1
1327,1761,2.994513512,-2.984994411,1
1327,1793,-0.5477380753,-5.118899345,1
1327,1825,1.733802557,-5.830608845,1
1327,1857,1.568064332,-5.30463171,1
1327,1889,1.460074067,-5.671871185,1
1327,1921,1.652118921,-7.84795332,1
1327,1953,1.2212888,-6.26963377,1
1327,1985,-1.526354313,-6.662753582,1
1327,2017,0.4453692436,0.1899954379,1
1359,33,3.079338789,15.62490082,1
1359,65,3.947067976,16.58319092,1
1359,97,1.406783342,10.75724792,1
1359,129,0.07966941595,12.13953304,1
1359,161,-0.2893708348,14.21405697,1
1359,193,14.01157188,18.4672966,1
1359,225,0.08459448814,16.76948166,1
1359,257,1.062253475,17.71817589,1
1359,289,0.9597964287,17.93988609,1
1359,321,0.6719733477,19.31988335,1
1359,353,19.55426979,20.59735489,1
1359,385,-0.2680238485,22.2748394,1
1359,417,-0.2183263302,22.45481873,1
1359,449,-0.1833919287,23.08254051,1
1359,481,-0.2322515249,23.82520866,1
1359,513,-0.7540712357,23.37983513,1
1359,545,-0.8318302035,24.79086304,1
1359,577,-0.5106552243,25.39267349,1
1359,609,1.780364275,25.46582031,1
1359,641,-0.03406214714,28.4160614,1
1359,673,-0.4276440144,26.29920769,1
1359,705,-5.161162376,26.71899986,1
1359,737,-0.004323005676,15.16521454,1
1359,769,1.177211523,19.55059433,1
1359,801,1.394112825,26.82704163,1
1359,833,1.220335245,27.22622299,1
1359,865,0.1833145618,31.06671143,1
1359,897,-1.300709248,32.25173187,1
1359,929,-2.60831356,32.96003723,1
1359,961,-5.64835453,32.24888992,1
1359,993,-3.919785976,30.22006226,1
1359,1025,3.145451069,28.5477562,1
1359,1057,3.071109533,25.98286247,1
1359,1089,-2.824171782,25.24160767,1
1359,1121,-2.643481016,23.66189194,1
1359,1153,-5.200912952,19.6501255,1
1359,1185,-5.151143074,18.18533134,1
1359,1217,-0.4740353823,16.87104416,1
1359,1249,1.503868937,14.54460907,1
1359,1281,0.1730549335,11.97709656,1
1359,1313,2.635962963,14.158535,1
1359,1345,3.823874712,14.72524929,1
1359,1377,4.14971447,13.19051266,1
1359,1409,4.476736069,11.2699604,1
1359,1441,4.232522964,9.626088142,1
1359,1473,4.204311848,7.011556149,1
1359,1505,4.102983475,7.168911934,1
1359,1537,4.527299881,3.806651115,1
1359,1569,3.47398138,-0.2387052774,1
1359,1601,0.4459519386,-0.5667095184,1
1359,1633,0.8913273811,-1.814429522,1
1359,1665,0.2105565071,-1.898579597,1
1359,1697,-0.08158516884,-0.8397108316,1
1359,1729,7.994512558,0.180003643,1
1359,1761,3.628654957,-1.023686409,1
1359,1793,1.132901669,-0.2396407127,1
1359,1825,1.692242146,-2.985481262,1
1359,1857,1.423762441,-4.483467579,1
1359,1889,0.8586127758,-4.923768997,1
1359,1921,1.35910964,-5.002542973,1
1359,1953,1.257023454,-4.401435852,1
1359,1985,7.682933807,-8.513944626,1
1359,2017,0.5259010792,-1.471845865,1
1391,33,0.2867996991,14.36885452,1
1391,65,0.1166637838,7.603396416,1
1391,97,-0.03694546223,11.68696785,1
1391,129,-0.4526414871,14.01324368,1
1391,161,-1.648083687,16.90959549,1
1391,193,-4.073153973,34.3588562,1
1391,225,-0.6640983224,19.24310303,1
1391,257,-0.1126529872,17.89083099,1
1391,289,-0.2910449505,19.20612717,1
1391,321,-0.5383551717,21.21546745,1
1391,353,-0.4694334269,23.19338036,1
1391,385,-2.00963974,23.55064011,1
1391,417,-1.15662384,23.63366318,1
1391,449,10.25575924,33.83686829,1
1391,481,-0.08347547054,25.42363167,1
1391,513,-2.122657537,26.70242691,1
1391,545,-2.446302891,27.25537872,1
1391,577,-2.393347025,27.50231743,1
1391,609,5.544598579,25.79652786,1
1391,641,1.633854866,29.96899414,1
1391,673,1.276735783,30.59567451,1
1391,705,-12.53470135,27.87325859,1
1391,737,-2.451168537,17.39341164,1
1391,769,-3.087264538,20.55225563,1
1391,801,0.7626438141,28.17430115,1
1391,833,-4.324752331,20.99122238,1
1391,865,-2.626288414,25.69996643,1
1391,897,-3.990450144,33.36210632,1
1391,929,-4.862547398,33.35024643,1
1391,961,-8.182369232,31.21491051,1
1391,993,-6.105539322,29.92123032,1
1391,1025,-7.11267662,27.38090515,1
1391,1057,-8.204109192,27.75862885,1
1391,1089,-5.377811432,24.88332939,1
1391,1121,-15.6868515,20.81384659,1
1391,1153,-5.889480114,17.0112896,1
1391,1185,-4.157313347,14.18429756,1
1391,1217,-3.08521986,16.39512062,1
1391,1249,-2.171959162,14.36240864,1
1391,1281,-3.589772701,12.72543526,1
1391,1313,-0.1061617136,1.262910843,1
1391,1345,3.617261648,0.4391202927,1
1391,1377,0.1170394421,12.80707073,1
1391,1409,1.209990978,11.33927155,1
1391,1441,2.627348423,9.296802521,1
1391,1473,2.491005898,7.687831879,1
1391,1505,2.507165909,7.461099625,1
1391,1537,5.086271286,6.83975029,1
1391,1569,5.772270203,3.839680672,1
1391,1601,1.21949172,0.1752265692,1
1391,1633,0.7614215612,-1.754493475,1
1391,1665,0.03825433552,-1.60981369,1
1391,1697,-0.6340340376,-0.8553720713,1
1391,1729,-0.1673674881,-0.8478857875,1
1391,1761,0.381682992,-0.5591860414,1
1391,1793,0.5277638435,0.06838464737,1
1391,1825,1.022100329,-0.5980052948,1
1391,1857,1.205122709,-3.875906467,1
1391,1889,1.174995303,-5.439627647,1
1391,1921,1.193782926,-4.781841278,1
1391,1953,-2.485199928,-5.962038994,1
1391,1985,5.176902294,-2.560315847,1
1391,2017,4.93669939,-1.410140276,1
1423,33,-0.8908891678,11.93418789,1
1423,65,-0.6182155013,8.372070313,1
1423,97,-0.9420208335,13.44869041,1
1423,129,-2.783550739,15.28765965,1
1423,161,-2.004346132,18.096241,1
1423,193,-1.49200666,17.22929192,1
1423,225,-1.39200139,19.38229752,1
1423,257,-1.423023939,19.7956562,1
1423,289,-3.618469238,20.81720734,1
1423,321,-2.230016232,22.20162201,1
1423,353,-1.60366106,24.63713455,1
1423,385,-2.552899361,24.95410728,1
1423,417,-2.532926083,25.60776329,1
1423,449,0.4994311333,27.08668709,1
1423,481,-1.133659601,27.47966194,1
1423,513,-3.170990944,28.579916,1
1423,545,-3.52788496,30.44469833,1
1423,577,-3.741089106,33.13938904,1
1423,609,-4.392971992,30.63710403,1
1423,641,-2.48563385,31.81346321,1
1423,673,-1.164482594,33.1831665,1
1423,705,-4.741011143,42.89871216,1
1423,737,-3.862155199,32.37754822,1
1423,769,-4.589084625,30.31114578,1
1423,801,-4.535555363,29.50562668,1
1423,833,-0.8470492363,29.48641968,1
1423,865,-5.464990616,30.65214729,1
1423,897,-6.260116577,33.62998962,1
1423,929,-7.783322334,34.56246948,1
1423,961,-11.01508808,31.25115776,1
1423,993,-14.86282635,36.6640892,1
1423,1025,-7.62021637,29.04241371,1
1423,1057,-3.850775719,23.06838417,1
1423,1089,-14.10272217,37.32781219,1
1423,1121,-6.82917881,19.87450027,1
1423,1153,-5.729641914,7.108888626,1
1423,1185,-25.18296051,17.51840782,1
1423,1217,-5.663852215,15.85050011,1
1423,1249,-6.036782742,14.75294495,1
1423,1281,-9.782593727,11.19411659,1
1423,1313,9.506496429,13.10407257,1
1423,1345,-13.26971245,11.44545078,1
1423,1377,-9.608372688,11.04552269,1
1423,1409,-4.62566328,9.951023102,1
1423,1441,-0.8089756966,8.732361794,1
1423,1473,0.9782550335,7.775324345,1
1423,1505,0.4186422825,7.191190243,1
1423,1537,0.4527664185,7.59582901,1
1423,1569,4.929626465,4.526959419,1
1423,1601,2.29010272,2.880037069,1
1423,1633,0.4651888013,0.9399416447,1
1423,1665,0.06981393695,0.1667175293,1
1423,1697,-0.1804965734,-0.01454716921,1
1423,1729,-0.8372234106,-0.3578026295,1
1423,1761,-1.363277912,-0.6549023986,1
1423,1793,-0.1209046841,0.04489791393,1
1423,1825,0.4342547655,-0.5365134478,1
1423,1857,1.159758925,-2.267512321,1
1423,1889,1.375875115,-4.762109756,1
1423,1921,1.137621284,-5.126422882,1
1423,1953,0.6925718784,-3.031604052,1
1423,1985,0.4217011929,-1.785847068,1
1423,2017,0.933560729,-0.09367990494,1
1455,33,-1.959581614,15.65979385,1
1455,65,-0.2367675304,14.78874969,1
1455,97,-0.9003143311,15.21017742,1
1455,129,-2.577954054,16.70098305,1
1455,161,-1.62985611,17.6849041,1
1455,193,-1.709696531,18.38847542,1
1455,225,-2.617916107,19.74226952,1
1455,257,-3.472312927,21.17515755,1
1455,289,-4.1182971,21.62848473,1
1455,321,-9.589011192,21.74924088,1
1455,353,-4.098106861,26.15369034,1
1455,385,-3.881978989,28.20568085,1
1455,417,-4.295781612,26.97078323,1
1455,449,-4.612884998,27.73983955,1
1455,481,-4.904592991,28.98626518,1
1455,513,-4.802474499,29.90598297,1
1455,545,-4.105531216,32.76189423,1
1455,577,-4.805874825,35.50917053,1
1455,609,-5.778536797,32.37887192,1
1455,641,-5.036883354,33.31302261,1
1455,673,-5.912394047,33.54926682,1
1455,705,-5.763026237,34.2670517,1
1455,737,-5.118270874,34.27697754,1
1455,769,-5.211443901,31.93213463,1
1455,801,-7.569410324,30.29768944,1
1455,833,-8.358573914,34.50712585,1
1455,865,-8.330163002,30.33159447,1
1455,897,-8.528832436,35.11286926,1
1455,929,-9.257523537,35.56336975,1
1455,961,-10.55460739,35.35327148,1
1455,993,-10.23945045,34.78214264,1
1455,1025,-9.985602379,24.0768013,1
1455,1057,-6.594866753,20.6017189,1
1455,1089,-16.18386078,21.06006622,1
1455,1121,-11.7412672,13.29532242,1
1455,1153,-7.751588821,4.158979416,1
1455,1185,2.966364384,33.53188324,1
1455,1217,-7.111017227,16.27641106,1
1455,1249,-8.754089355,13.8619566,1
1455,1281,-12.75213909,13.48041916,1
1455,1313,-13.13546944,12.93928146,1
1455,1345,9.016587257,17.40862656,1
1455,1377,-8.165533066,9.764972687,1
1455,1409,-6.748760223,9.230016708,1
1455,1441,-3.968224764,9.010665894,1
1455,1473,-2.213094234,7.896572113,1
1455,1505,-2.102113962,6.977363586,1
1455,1537,-3.109009266,6.846394539,1
1455,1569,-1.981979847,6.582736015,1
1455,1601,-3.02440238,4.439265251,1
1455,1633,0.6790007353,2.828181982,1
1455,1665,0.3907833099,0.6663475633,1
1455,1697,-0.5812786818,0.1330080032,1
1455,1729,-0.05978578329,0.4792092443,1
1455,1761,-0.1653646529,0.4107680619,1
1455,1793,-0.2436109185,0.1423179805,1
1455,1825,0.2907642126,-0.2078565359,1
1455,1857,0.6464338303,-0.6490373611,1
1455,1889,0.6410915852,-2.50223732,1
1455,1921,0.4993826151,-3.191637278,1
1455,1953,0.2392069697,-2.474833012,1
1455,1985,0.03818196058,-1.079598188,1
1455,2017,0.5023577213,0.3702887297,1
1487,33,-2.551725864,16.1722908,1
1487,65,-0.4295182228,15.80770779,1
1487,97,-0.2842576504,16.90860939,1
1487,129,-3.01732254,18.3093071,1
1487,161,-3.134414673,18.46644211,1
1487,193,-3.420152187,20.14016533,1
1487,225,-5.204907417,20.55153084,1
1487,257,-6.124183178,21.60517502,1
1487,289,-4.989185333,22.36712265,1
1487,321,-5.616753578,23.68489838,1
1487,353,-5.596105576,26.95071983,1
1487,385,-6.19116354,28.42668343,1
1487,417,-11.26924133,25.88343048,1
1487,449,-8.539365768,15.29535294,1
1487,481,-7.116830349,30.21154976,1
1487,513,-5.902462959,30.70228958,1
1487,545,-5.527724266,31.86834145,1
1487,577,-6.293236256,31.91126633,1
1487,609,-7.279353142,31.93486595,1
1487,641,-8.052638054,31.83344269,1
1487,673,-8.355496407,31.42964172,1
1487,705,-7.257631302,32.5948143,1
1487,737,-7.066333771,32.77716064,1
1487,769,-8.730007172,30.4733696,1
1487,801,-9.826812744,29.93498421,1
1487,833,-11.68454266,34.37572479,1
1487,865,-10.66671085,33.35070038,1
1487,897,-10.71133995,36.75790024,1
1487,929,-11.48857498,36.62218475,1
1487,961,-13.64029503,36.02511597,1
1487,993,-14.97099209,34.23320007,1
1487,1025,-15.00545216,28.19751167,1
1487,1057,-20.77025604,38.89407349,1
1487,1089,-15.19114113,18.40390015,1
1487,1121,-15.33601284,9.435997009,1
1487,1153,-20.45988274,6.188011169,1
