PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 3, filenames: A:[3]MAX_TgUtrmcherry_TimeSrs002324_Control.avi & B:[4]MAX_TgUtrmcherry_TimeSrs002324_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
399,993,79.0947876,13.04379177,1
399,1025,77.1796875,12.1671629,1
399,1057,77.11164856,5.023834705,1
399,1089,81.10783386,-0.2237205505,1
399,1121,53.61953735,13.45698929,1
399,1153,78.91972351,-2.527248144,1
399,1185,80.64057922,-6.813599586,1
399,1217,60.63844299,4.599615097,1
399,1249,61.23296738,-10.99485302,1
399,1281,63.3602829,-14.47008705,1
399,1313,68.26419067,-34.69155884,1
399,1345,61.71881866,-21.80693245,1
399,1377,62.22859192,-23.92856598,1
399,1409,62.41169357,-26.8869381,1
399,1441,62.23854065,-24.38169098,1
399,1473,61.86834717,-27.08070374,1
399,1505,77.40938568,-29.49753571,1
399,1537,60.34525681,-23.99260712,1
399,1569,59.17686844,-38.59131241,1
399,1601,55.31124878,-44.39812469,1
399,1633,56.2759819,-42.4526329,1
399,1665,54.90659332,-41.5772171,1
399,1697,54.28723145,-43.28458405,1
399,1729,54.56748199,-48.8429184,1
399,1761,56.21356964,-47.5621109,1
399,1793,55.06157684,-48.46444702,1
399,1825,52.98020554,-50.60293198,1
399,1857,51.74402237,-51.91562271,1
399,1889,54.08644867,-62.27571106,1
399,1921,53.223629,-68.90763855,1
399,1953,49.27620316,-59.3442688,1
399,1985,47.88154602,-61.72666168,1
399,2017,48.32328033,-60.8243103,1
431,33,18.52894974,33.33046341,1
431,65,40.49531555,60.55648041,1
431,97,28.15492058,49.63462067,1
431,129,28.69561386,48.7133255,1
431,161,29.80060959,48.92391205,1
431,193,32.48710632,48.00099945,1
431,225,30.95339203,47.59840393,1
431,257,31.47543716,47.65320206,1
431,289,32.35848999,47.91387177,1
431,321,32.06160736,47.16597748,1
431,353,32.56710815,46.31952286,1
431,385,34.09305573,43.98807907,1
431,417,34.86999512,42.2622261,1
431,449,35.56938553,39.42636871,1
431,481,37.21277618,37.54631042,1
431,513,42.35741806,29.40897179,1
431,545,40.9281044,39.46236801,1
431,577,42.73989487,37.77017212,1
431,609,44.10508728,36.44352341,1
431,641,46.88160324,36.12503052,1
431,673,54.35128403,35.03031921,1
431,705,51.41631699,25.65989494,1
431,737,31.73622894,29.63211632,1
431,769,36.52393341,16.989645,1
431,801,60.74213791,22.21430016,1
431,833,42.70748138,31.34409142,1
431,865,51.21769714,20.95122719,1
431,897,52.1696167,22.32244682,1
431,929,48.15571213,16.37310219,1
431,961,68.46335602,-1.691709518,1
431,993,79.67617798,10.73736286,1
431,1025,80.04234314,12.98140717,1
431,1057,81.09883118,6.20079565,1
431,1089,65.50888824,22.23185349,1
431,1121,65.16070557,0.8992577791,1
431,1153,67.4743042,2.152449846,1
431,1185,79.9992218,-6.145431995,1
431,1217,60.27332306,-9.274682999,1
431,1249,60.01302338,-13.90055847,1
431,1281,56.35759735,-9.459097862,1
431,1313,68.93049622,-0.9256343842,1
431,1345,70.80521393,-21.75665092,1
431,1377,61.20658875,-6.645881653,1
431,1409,55.9866333,-47.35657501,1
431,1441,64.91625214,-36.69852448,1
431,1473,66.73764038,-36.15262604,1
431,1505,66.75162506,-36.16624832,1
431,1537,66.31105042,-47.45193481,1
431,1569,63.66558075,-51.78140259,1
431,1601,61.49087143,-49.41844559,1
431,1633,65.80403137,-46.29171371,1
431,1665,54.44545746,-42.93068695,1
431,1697,52.90751648,-43.12567139,1
431,1729,52.73378754,-46.74375153,1
431,1761,54.23615265,-49.68793488,1
431,1793,53.340168,-51.46507263,1
431,1825,52.56797791,-51.30892181,1
431,1857,51.22418594,-51.93051529,1
431,1889,49.91285706,-57.54431534,1
431,1921,49.1244278,-59.9861145,1
431,1953,66.83953857,-63.8582077,1
431,1985,45.88444138,-61.68928909,1
431,2017,66.71022034,-42.24861908,1
463,33,27.1013546,46.0721283,1
463,65,26.69914055,58.06573105,1
463,97,22.5623436,47.31455231,1
463,129,24.7740345,46.84539413,1
463,161,28.50772667,48.23234177,1
463,193,29.93834114,46.86859894,1
463,225,29.11528206,46.56153488,1
463,257,29.38298798,47.18642044,1
463,289,30.0893383,47.54549789,1
463,321,30.79339409,47.27949142,1
463,353,31.93159866,47.79589462,1
463,385,33.36364746,45.68387985,1
463,417,35.80994034,44.03601456,1
463,449,36.80716324,40.85983276,1
463,481,36.27108765,39.28297806,1
463,513,38.08069611,38.27732468,1
463,545,40.93323135,40.40116119,1
463,577,41.54230881,39.18301392,1
463,609,41.62828064,38.01015091,1
463,641,42.17751694,37.60222626,1
463,673,58.4577179,41.32062149,1
463,705,28.11087036,33.14364624,1
463,737,33.61841202,34.0796051,1
463,769,56.21258545,37.51717758,1
463,801,67.92237854,23.25755119,1
463,833,67.81481934,18.84500504,1
463,865,66.73017883,20.45245552,1
463,897,69.42756653,16.05132103,1
463,929,38.76135254,16.55488968,1
463,961,59.43457794,1.433139801,1
463,993,60.35161972,1.569480896,1
463,1025,80.89337921,12.00539112,1
463,1057,57.9647522,-13.90998459,1
463,1089,62.02073669,17.51987457,1
463,1121,62.72770309,19.36424828,1
463,1153,60.68982697,6.279093742,1
463,1185,60.00072098,2.482958317,1
463,1217,64.01535034,-9.616358757,1
463,1249,59.33099365,-23.85138893,1
463,1281,73.44441223,-16.11039352,1
463,1313,76.91384888,-27.7603054,1
463,1345,76.35598755,-34.9619751,1
463,1377,63.58443451,-8.597099304,1
463,1409,59.47996521,-50.88044357,1
463,1441,64.2386322,-39.49148178,1
463,1473,63.3591156,-37.67900848,1
463,1505,64.83999634,-38.02547073,1
463,1537,59.48446655,-46.62495422,1
463,1569,61.61673737,-50.2686615,1
463,1601,68.66160583,-53.33298492,1
463,1633,68.93087006,-47.58297729,1
463,1665,54.7713356,-45.33766556,1
463,1697,52.1051445,-46.04598618,1
463,1729,51.68346405,-47.82712173,1
463,1761,53.37017822,-51.45507813,1
463,1793,50.42754745,-38.49227905,1
463,1825,51.66886139,-50.40795135,1
463,1857,51.23410034,-54.43531036,1
463,1889,49.30203247,-58.88926697,1
463,1921,48.11820984,-58.94398499,1
463,1953,38.27828979,-61.8470459,1
463,1985,45.69035339,-62.10863113,1
463,2017,49.22361374,-62.82186127,1
495,33,29.06606102,44.86685181,1
495,65,28.85056496,63.16729736,1
495,97,25.33922005,47.86968231,1
495,129,25.63790512,47.55666733,1
495,161,27.52382469,48.39117813,1
495,193,29.37547112,47.86076736,1
495,225,28.30520439,47.30431366,1
495,257,26.88603973,46.80089569,1
495,289,27.90752029,47.0676918,1
495,321,29.287323,48.11898804,1
495,353,30.52827644,48.65363693,1
495,385,32.01303482,47.18107224,1
495,417,34.31535721,45.59423447,1
495,449,35.85225296,43.83930969,1
495,481,36.32516479,42.93283463,1
495,513,37.1546669,41.06160736,1
495,545,38.7042923,41.4156189,1
495,577,39.54820251,40.88059616,1
495,609,41.28295517,46.3360672,1
495,641,40.5952034,40.57629013,1
495,673,46.59923553,37.90327072,1
495,705,28.69774628,43.12959671,1
495,737,54.59366608,37.15279388,1
495,769,56.2280426,36.5566864,1
495,801,70.87686157,24.70849609,1
495,833,72.45425415,22.39031601,1
495,865,54.20184708,11.11248398,1
495,897,58.16288376,27.39085579,1
495,929,76.85339355,18.80887032,1
495,961,52.95554352,31.29958534,1
495,993,69.7432251,28.24542999,1
495,1025,67.90533447,8.723454475,1
495,1057,61.2865715,5.815053463,1
495,1089,61.29019165,3.035337687,1
495,1121,60.93249893,-9.871412277,1
495,1153,62.28219223,16.3319931,1
495,1185,69.89019012,-6.479551315,1
495,1217,75.75211334,-17.40631676,1
495,1249,77.35777283,-15.53259945,1
495,1281,77.18898773,-16.06230354,1
495,1313,40.00463867,-10.41339493,1
495,1345,58.56874466,-23.83679581,1
495,1377,61.96178818,-36.94256592,1
495,1409,82.16149902,-35.39775085,1
495,1441,73.55444336,-19.04184723,1
495,1473,64.2099762,-41.2420578,1
495,1505,61.20042419,-39.70101166,1
495,1537,46.79839706,-33.28973389,1
495,1569,63.70743942,-42.13499451,1
495,1601,64.38018799,-66.07112122,1
495,1633,48.05939484,-50.43253326,1
495,1665,51.47322845,-48.22811508,1
495,1697,51.0215416,-47.22491074,1
495,1729,50.20150375,-49.24807358,1
495,1761,49.71920776,-47.08613968,1
495,1793,39.55796051,-52.54474258,1
495,1825,53.62123489,-54.19669724,1
495,1857,53.19709396,-60.0701561,1
495,1889,50.00950241,-59.0851059,1
495,1921,50.33697128,-61.61221313,1
495,1953,45.79524231,-59.55173492,1
495,1985,45.75024414,-67.15103149,1
495,2017,43.85275269,-71.23219299,1
527,33,23.83961868,47.67739487,1
527,65,21.08102989,49.0799942,1
527,97,43.42304993,49.24206543,1
527,129,26.23540878,48.94468689,1
527,161,26.54240227,49.78115463,1
527,193,27.25579262,48.52739334,1
527,225,21.57355881,67.13874054,1
527,257,28.5016613,58.69478989,1
527,289,27.70306396,48.38285065,1
527,321,28.95069122,48.65541458,1
527,353,28.17076492,49.79099655,1
527,385,28.47746468,48.23819733,1
527,417,32.98358917,46.99092865,1
527,449,35.08638763,46.45280075,1
527,481,35.29301834,44.80069733,1
527,513,36.50742722,43.67459488,1
527,545,38.16859436,42.85359955,1
527,577,37.79953003,41.52901077,1
527,609,38.11906433,39.96037292,1
527,641,40.8192215,38.7196312,1
527,673,45.19525909,39.80500793,1
527,705,47.93385696,38.87171173,1
527,737,51.72448349,38.43625259,1
527,769,48.18215942,27.80464363,1
527,801,49.76776505,23.80543327,1
527,833,47.73413086,25.87277222,1
527,865,46.68946838,22.78845978,1
527,897,64.66680908,36.84089661,1
527,929,73.64355469,19.0928669,1
527,961,72.93014526,27.23547745,1
527,993,69.63786316,16.08440399,1
527,1025,63.62185287,9.588834763,1
527,1057,62.97299957,6.522892952,1
527,1089,70.65065002,2.751744509,1
527,1121,69.59539032,0.1931571066,1
527,1153,63.43681717,13.68188667,1
527,1185,61.45816803,-6.153069496,1
527,1217,57.24702835,-15.07394314,1
527,1249,56.32640076,-25.85680008,1
527,1281,65.8873291,-16.20746994,1
527,1313,63.1281929,-19.75234985,1
527,1345,63.59148788,-30.93062782,1
527,1377,58.61836624,-38.23947906,1
527,1409,74.8646698,-32.3811264,1
527,1441,76.57888794,-36.49261475,1
527,1473,74.8468399,-37.01671219,1
527,1505,63.92629623,-54.24536133,1
527,1537,71.08389282,-51.35015869,1
527,1569,72.29733276,-53.26287079,1
527,1601,75.00111389,-39.96258163,1
527,1633,58.72261429,-51.3735199,1
527,1665,48.36664581,-48.24845505,1
527,1697,46.99529266,-52.60682297,1
527,1729,48.8963089,-51.51058578,1
527,1761,48.98154831,-52.3105278,1
527,1793,49.5353775,-53.25148392,1
527,1825,34.58718109,-59.07158661,1
527,1857,47.57650375,-62.15369415,1
527,1889,44.81270599,-65.12688446,1
527,1921,45.14174652,-71.94803619,1
527,1953,47.67100143,-71.28923035,1
527,1985,47.91613007,-71.40825653,1
527,2017,40.55735016,-67.09805298,1
559,33,21.06323433,49.15013504,1
559,65,22.17323112,48.05799866,1
559,97,24.45259285,49.89356995,1
559,129,25.28521919,52.01697922,1
559,161,24.95041275,54.60281754,1
559,193,22.2608757,58.88256073,1
559,225,24.20137787,43.13627625,1
559,257,25.42930031,47.43494034,1
559,289,26.20303154,46.77305222,1
559,321,26.97567749,47.53375244,1
559,353,27.16576576,50.44568253,1
559,385,28.55824661,49.84754944,1
559,417,29.84373283,48.26820755,1
559,449,31.32238388,48.27558136,1
559,481,33.50933838,46.23582077,1
559,513,35.89599228,45.43344498,1
559,545,37.89714432,44.6153717,1
559,577,38.59204483,42.26150894,1
559,609,36.77112579,40.23410797,1
559,641,38.6156044,39.31158447,1
559,673,40.88067245,38.01253891,1
559,705,43.17753601,39.29746628,1
559,737,45.46485138,40.39199066,1
559,769,47.54999542,29.55299568,1
559,801,49.45988464,45.44088745,1
559,833,52.53774643,40.48531723,1
559,865,60.50780869,32.95502472,1
559,897,63.10750198,28.4682579,1
559,929,74.95861816,18.23694992,1
559,961,77.83750916,15.14604568,1
559,993,77.77865601,0.5717315674,1
559,1025,76.8327179,-2.117291451,1
559,1057,71.15390015,7.134610176,1
559,1089,70.14278412,4.348783493,1
559,1121,62.96774673,-3.875747681,1
559,1153,58.79779434,-0.318731308,1
559,1185,56.40323257,-6.102620125,1
559,1217,55.43511963,-14.32496357,1
559,1249,54.54079056,-12.98845863,1
559,1281,33.80877686,-19.56431961,1
559,1313,33.4002037,-19.3979969,1
559,1345,33.32072449,-22.86836815,1
559,1377,53.12374878,-38.48117065,1
559,1409,60.8273468,-29.96744919,1
559,1441,71.88493347,-33.34352112,1
559,1473,71.21569824,-35.99422073,1
559,1505,70.2264328,-40.63878632,1
559,1537,44.15892792,-54.43984222,1
559,1569,58.82849503,-58.93135834,1
559,1601,62.95743179,-44.72392273,1
559,1633,60.15985107,-46.98129272,1
559,1665,51.69145966,-35.25496292,1
559,1697,46.64567566,-50.99168015,1
559,1729,47.43216705,-53.18164825,1
559,1761,46.83588409,-55.3006897,1
559,1793,46.50922394,-56.04342651,1
559,1825,50.32479477,-59.01065826,1
559,1857,48.70846176,-60.53733826,1
559,1889,41.92483139,-63.52101898,1
559,1921,43.12453079,-70.43336487,1
559,1953,43.07645798,-70.13949585,1
559,1985,42.67150879,-69.90374756,1
559,2017,41.57036591,-69.74900055,1
591,33,17.74242973,50.54940796,1
591,65,19.92939568,49.98881531,1
591,97,23.0524559,50.80480576,1
591,129,23.88139915,53.42462158,1
591,161,23.22065353,53.150383,1
591,193,16.21188164,59.63955307,1
591,225,22.24110413,44.55401611,1
591,257,24.5202713,47.90969849,1
591,289,24.76092529,46.67675781,1
591,321,23.87535667,47.3470459,1
591,353,25.31271744,48.86246109,1
591,385,26.66517067,49.34120178,1
591,417,25.64380455,49.9074707,1
591,449,29.77330208,50.84030914,1
591,481,31.82001114,47.19124985,1
591,513,33.25721741,46.96710205,1
591,545,34.22219086,45.65110016,1
591,577,35.39625168,44.28375244,1
591,609,37.14728546,42.80843353,1
591,641,37.03601837,41.2010231,1
591,673,38.51095963,38.87570572,1
591,705,40.58567047,39.71873474,1
591,737,42.79473114,45.13416672,1
591,769,45.35008621,38.73825073,1
591,801,48.10190201,49.70679092,1
591,833,50.95254135,41.75445175,1
591,865,62.88481522,34.47916412,1
591,897,66.35301208,25.75361633,1
591,929,65.89588928,24.21936035,1
591,961,67.71817017,26.90533066,1
591,993,78.98805237,-0.2410078049,1
591,1025,70.1849823,12.2348175,1
591,1057,72.02537537,7.986183167,1
591,1089,75.44377136,-1.304569721,1
591,1121,77.33590698,-3.419866085,1
591,1153,38.9593277,-3.992122173,1
591,1185,51.19668961,6.596140862,1
591,1217,51.15361023,4.462287903,1
591,1249,51.58787918,-12.47624016,1
591,1281,50.55711365,-14.64686871,1
591,1313,49.8124733,-19.23971558,1
591,1345,38.05644226,-23.18257713,1
591,1377,32.98430634,-14.61600685,1
591,1409,34.36195374,-30.72809601,1
591,1441,66.05224609,-40.92234039,1
591,1473,30.51814651,-43.97454071,1
591,1505,49.58665085,-45.46535492,1
591,1537,57.51602554,-46.68191528,1
591,1569,28.0372963,-42.5760994,1
591,1601,49.72667694,-62.96311951,1
591,1633,47.24786377,-44.98575211,1
591,1665,62.19919586,-53.65856934,1
591,1697,45.87323761,-48.58007813,1
591,1729,47.78306961,-49.34992218,1
591,1761,52.3419342,-54.39160919,1
591,1793,53.66815567,-56.29079056,1
591,1825,48.86280823,-60.63800049,1
591,1857,45.55105209,-62.23653412,1
591,1889,41.63539124,-68.88251495,1
591,1921,40.86088181,-68.46517944,1
591,1953,33.71794891,-59.73310089,1
591,1985,49.87683487,-48.51236725,1
591,2017,37.04896545,-68.3510437,1
623,33,21.80616951,62.94672394,1
623,65,20.29985809,52.28926849,1
623,97,21.6930027,51.84959793,1
623,129,21.78215981,54.46642303,1
623,161,22.25239372,52.93391418,1
623,193,20.82336235,46.30235291,1
623,225,19.97622108,47.01889801,1
623,257,23.97415733,50.12745285,1
623,289,23.53216934,48.38132095,1
623,321,24.34388542,48.74118042,1
623,353,26.50237846,48.89921951,1
623,385,25.92539406,49.32535172,1
623,417,27.22809601,50.94783401,1
623,449,28.67448044,51.12308502,1
623,481,28.62781906,50.33513641,1
623,513,30.22207069,48.35763168,1
623,545,31.95780945,46.47270966,1
623,577,34.90291595,48.23608398,1
623,609,35.09555054,48.3628273,1
623,641,33.30357361,44.28354263,1
623,673,33.03669357,41.41331863,1
623,705,35.16098022,41.46826172,1
623,737,45.71825409,21.07852554,1
623,769,43.73170853,39.29623795,1
623,801,44.67293167,54.49438095,1
623,833,44.62722778,30.69397545,1
623,865,46.41802979,40.27402496,1
623,897,34.49105072,21.6748333,1
623,929,57.65074158,18.27705002,1
623,961,65.94215393,-1.235591888,1
623,993,70.48666382,12.5517664,1
623,1025,67.45849609,9.118154526,1
623,1057,63.33198547,6.82983923,1
623,1089,53.01156235,2.729203939,1
623,1121,62.8113327,5.981945992,1
623,1153,55.4711647,-1.239845514,1
623,1185,55.41300201,13.13401794,1
623,1217,43.00720215,-28.17398834,1
623,1249,48.73873901,-12.55292416,1
623,1281,47.91623688,-16.00204277,1
623,1313,47.32424545,-19.37879181,1
623,1345,46.70052338,-22.39082909,1
623,1377,46.14612579,-23.27321434,1
623,1409,45.46075821,-40.00678253,1
623,1441,57.63257217,-18.28107834,1
623,1473,43.47721481,-42.12027359,1
623,1505,43.76519775,-50.17914581,1
623,1537,25.24757004,-40.0438118,1
623,1569,64.01976013,-41.57278824,1
623,1601,44.51336288,-57.29250717,1
623,1633,50.49416733,-44.89838409,1
623,1665,53.10808945,-54.82251358,1
623,1697,42.93283844,-47.41127777,1
623,1729,42.21298218,-45.45589828,1
623,1761,41.69106293,-45.96932983,1
623,1793,44.96170044,-48.71712112,1
623,1825,33.5963707,-38.17674255,1
623,1857,32.74853134,-33.70526886,1
623,1889,33.58459091,-62.0358963,1
623,1921,30.88048935,-64.78294373,1
623,1953,26.79175568,-31.19361115,1
623,1985,48.2462883,-45.16254425,1
623,2017,35.97092438,-66.71638489,1
655,33,22.13444901,73.39349365,1
655,65,19.24407578,53.24940872,1
655,97,19.90154839,52.63957214,1
655,129,19.85979271,52.78937912,1
655,161,20.0740509,52.978302,1
655,193,20.16344833,53.15575027,1
655,225,20.72636604,55.95702744,1
655,257,21.08170319,52.40694427,1
655,289,8.613384247,49.1783905,1
655,321,9.311754227,48.58971405,1
655,353,25.47473907,51.99777603,1
655,385,25.29496002,52.79788971,1
655,417,26.76876831,52.7739296,1
655,449,27.3002758,51.37365723,1
655,481,31.72992134,49.39228821,1
655,513,28.87322617,48.58572006,1
655,545,29.33600998,47.05844116,1
655,577,31.76147652,51.34382248,1
655,609,32.75554657,52.0528717,1
655,641,31.22359085,47.5951767,1
655,673,26.13383484,44.41972733,1
655,705,37.2135582,54.8821373,1
655,737,37.09922409,31.74865341,1
655,769,31.37612152,54.04614639,1
655,801,24.73207474,20.1340065,1
655,833,39.85024261,25.74878693,1
655,865,28.01326561,13.97273254,1
655,897,56.36363602,21.87330246,1
655,929,56.30084229,18.63218689,1
655,961,54.53000259,15.55195618,1
655,993,57.43307495,12.29218483,1
655,1025,57.6663208,8.451158524,1
655,1057,40.57917023,-6.248926163,1
655,1089,58.53473663,-0.4909005165,1
655,1121,52.43745422,-1.630290985,1
655,1153,49.72312164,-4.042176723,1
655,1185,44.88425446,3.111886978,1
655,1217,63.06498718,0.531085968,1
655,1249,37.00508881,-22.82986069,1
655,1281,44.60593796,-15.73168945,1
655,1313,44.07637405,-19.11623764,1
655,1345,51.59904099,-21.73039246,1
655,1377,50.59163284,-19.16777611,1
655,1409,52.56198883,-43.68640137,1
655,1441,54.6395607,-20.20070267,1
655,1473,36.70888519,-26.51070404,1
655,1505,47.79785919,-30.19667816,1
655,1537,40.62443924,-40.27180862,1
655,1569,49.21251297,-23.54301834,1
655,1601,41.48150635,-55.66535187,1
655,1633,41.19704437,-52.18054962,1
655,1665,40.65429688,-53.05136871,1
655,1697,55.22315598,-46.96437454,1
655,1729,54.54121017,-53.7011795,1
655,1761,39.02978134,-47.91665649,1
655,1793,33.3572998,-47.8074913,1
655,1825,37.42627716,-60.96884155,1
655,1857,37.1318779,-66.00680542,1
655,1889,38.25359344,-44.64293289,1
655,1921,31.06390572,-40.02365494,1
655,1953,30.84220123,-44.21278381,1
655,1985,37.93156815,-24.9727478,1
655,2017,15.94395447,-45.6909523,1
687,33,12.75283051,53.15185165,1
687,65,17.19522476,54.27510452,1
687,97,16.993927,54.74311447,1
687,129,16.76635742,54.49964523,1
687,161,17.86065292,52.57608795,1
687,193,18.93259239,53.96025085,1
687,225,20.33228683,54.48007202,1
687,257,37.7449379,53.33052444,1
687,289,6.608955383,49.27594757,1
687,321,7.931625366,48.7519455,1
687,353,23.85519981,52.28606033,1
687,385,24.39044952,52.16843796,1
687,417,25.7347393,51.86166763,1
687,449,25.90141296,51.89030457,1
687,481,26.1715374,56.75712204,1
687,513,28.32825279,49.38614655,1
687,545,27.11866379,47.57616806,1
687,577,28.39787102,47.75969315,1
687,609,32.47560883,48.19414902,1
687,641,29.40815544,48.64202118,1
687,673,25.46476364,55.09205246,1
687,705,30.80299187,53.73557663,1
687,737,31.19713402,29.46643829,1
687,769,26.60090637,34.88172913,1
687,801,21.79794121,15.49454498,1
687,833,33.62779999,30.0858078,1
687,865,39.90920639,24.20192337,1
687,897,43.64633179,21.06369209,1
687,929,45.60537338,19.10811996,1
687,961,46.44645691,15.30646324,1
687,993,38.87297821,19.56761932,1
687,1025,40.07614899,14.07657528,1
687,1057,39.43546295,0.990555048,1
687,1089,35.97548676,-2.45101738,1
687,1121,45.54404831,-0.5243556499,1
687,1153,45.23456573,-1.632536411,1
687,1185,46.29143524,6.342972279,1
687,1217,51.21323776,-27.12771797,1
687,1249,45.24830246,7.066862106,1
687,1281,41.26855469,-10.90912437,1
687,1313,41.2243309,-14.32583237,1
687,1345,40.61965942,-21.08226776,1
687,1377,49.42565536,-21.65897369,1
687,1409,21.58996964,-32.0261116,1
687,1441,25.10820389,-18.81826019,1
687,1473,35.75471115,-23.76060486,1
687,1505,37.47203064,-29.47645569,1
687,1537,38.42631912,-40.54017639,1
687,1569,38.66236496,-59.85501862,1
687,1601,38.03343201,-55.92209244,1
687,1633,38.48155975,-57.25327682,1
687,1665,39.84601974,-48.06433868,1
687,1697,37.91080475,-47.30514526,1
687,1729,38.0573616,-56.38494492,1
687,1761,36.91672134,-51.83350372,1
687,1793,35.8337822,-40.40089417,1
687,1825,42.32294464,-59.53957367,1
687,1857,32.87943268,-57.50092316,1
687,1889,36.46862793,-38.49295807,1
687,1921,34.73119736,-43.22438049,1
687,1953,51.40803909,-44.43374252,1
687,1985,24.10835457,-31.30364227,1
687,2017,41.65355682,-47.20109177,1
719,33,10.27839088,50.01700592,1
719,65,14.13625145,57.00736237,1
719,97,12.48581505,56.24309921,1
719,129,13.5520134,58.8358345,1
719,161,15.43597889,55.4866333,1
719,193,16.19606018,55.88199997,1
719,225,19.19206047,55.26596832,1
719,257,21.80622673,54.13954163,1
719,289,23.63530159,53.77774048,1
719,321,23.67039108,53.9036026,1
719,353,22.35508537,52.05503464,1
719,385,22.37541008,51.44464493,1
719,417,22.69138145,51.73042297,1
719,449,24.23910141,51.35562897,1
719,481,25.37556267,51.23377609,1
719,513,24.04377937,52.93793106,1
719,545,24.94472694,47.11388397,1
719,577,25.69742966,44.84620667,1
719,609,25.8711319,58.79438782,1
719,641,14.64621353,29.80867004,1
719,673,22.26012993,50.884655,1
719,705,39.20119476,51.45008087,1
719,737,38.59165192,32.56465149,1
719,769,40.36540604,35.23603821,1
719,801,15.12260246,35.584198,1
719,833,30.49911499,15.41796684,1
719,865,36.85654449,23.08801079,1
719,897,43.97900772,20.2283783,1
719,929,43.65258408,17.13367462,1
719,961,41.76708984,15.21268654,1
719,993,41.04831696,14.40817547,1
719,1025,42.84606552,9.025318146,1
719,1057,42.7747345,4.220092297,1
719,1089,46.96494293,0.4415546656,1
719,1121,33.28863525,-2.416385174,1
719,1153,42.13402176,-0.8343582153,1
719,1185,46.29654312,-6.573483467,1
719,1217,50.18542862,-11.23639202,1
719,1249,52.89353561,-20.37260246,1
719,1281,37.19991302,-17.58087921,1
719,1313,36.49929428,-14.66633797,1
719,1345,36.70344925,-18.74485207,1
719,1377,37.29756546,-23.89684677,1
719,1409,29.42375755,-19.99047661,1
719,1441,26.71378326,-48.60870361,1
719,1473,33.60983658,-18.2175827,1
719,1505,35.08728409,-37.1684494,1
719,1537,36.98537445,-40.30578232,1
719,1569,37.12472153,-58.58390045,1
719,1601,36.23659134,-53.12592316,1
719,1633,35.62956238,-55.00389862,1
719,1665,36.7004776,-47.09558487,1
719,1697,34.71500397,-47.73740768,1
719,1729,34.12773895,-54.54904938,1
719,1761,33.57241821,-52.92583466,1
719,1793,30.79289246,-54.26747894,1
719,1825,32.25921631,-45.02808762,1
719,1857,32.24221802,-56.05508423,1
719,1889,22.03956604,-54.67487717,1
719,1921,24.78992081,-55.31626511,1
719,1953,28.98044777,-56.89442444,1
719,1985,30.67532921,-37.93785477,1
719,2017,30.97348976,-30.18920517,1
751,33,11.44181156,60.28667068,1
751,65,10.53377533,58.90871811,1
751,97,10.41365623,56.31599808,1
751,129,12.10293293,60.32623672,1
751,161,12.4314537,56.80109406,1
751,193,13.01290131,57.69613647,1
751,225,14.00634575,57.61220551,1
751,257,17.78514671,55.6823349,1
751,289,18.79084015,57.57991791,1
751,321,19.84674835,56.63633347,1
751,353,18.86718178,54.08274078,1
751,385,19.82326126,54.6762619,1
751,417,21.00395584,49.83762741,1
751,449,21.63876724,51.49809265,1
751,481,22.03839874,53.02524567,1
751,513,20.88206863,53.13842392,1
751,545,23.36162376,48.55676651,1
751,577,32.89982605,47.51221848,1
751,609,37.11048126,57.04483414,1
751,641,15.71627808,45.34922409,1
751,673,18.96814346,48.45072174,1
751,705,18.32339859,56.21116257,1
751,737,27.97920227,56.53725433,1
751,769,33.83454132,49.522995,1
751,801,24.92824554,40.61368561,1
751,833,26.850914,39.2605896,1
751,865,41.19826889,24.01112747,1
751,897,38.66254807,21.56298065,1
751,929,40.20856476,18.12569618,1
751,961,39.11662292,14.91504669,1
751,993,36.47825623,11.98946285,1
751,1025,36.67321777,2.575504303,1
751,1057,39.54650879,0.8594913483,1
751,1089,32.87909698,1.683533669,1
751,1121,57.51661301,-5.088778973,1
751,1153,54.88602829,-10.40592861,1
751,1185,18.06134415,-1.611215115,1
751,1217,49.92046356,-17.36653137,1
751,1249,33.39933395,-11.85357761,1
751,1281,38.36367798,-23.16963959,1
751,1313,33.29120255,-17.31817245,1
751,1345,33.10318375,-18.244133,1
751,1377,33.25603485,-22.80744553,1
751,1409,32.79179001,-16.24663544,1
751,1441,32.6721611,-48.4740181,1
751,1473,32.70713043,-12.97973251,1
751,1505,33.42001343,-35.67908096,1
751,1537,34.10084915,-35.92638397,1
751,1569,34.00436783,-47.08929443,1
751,1601,38.22211456,-47.31055832,1
751,1633,40.85157394,-52.11237335,1
751,1665,32.7455101,-60.51848602,1
751,1697,36.23155212,-55.05388641,1
751,1729,34.46250153,-53.45267487,1
751,1761,32.30836105,-46.17892075,1
751,1793,29.54440689,-50.78772736,1
751,1825,31.82361603,-44.56329727,1
751,1857,31.27314758,-43.02603531,1
751,1889,30.88733673,-39.80945587,1
751,1921,30.42603493,-40.56111908,1
751,1953,29.22639084,-40.89399719,1
751,1985,34.08979797,-58.11228943,1
751,2017,23.88298607,-34.68770981,1
783,33,8.620680809,61.38553619,1
783,65,7.728757858,58.40359879,1
783,97,8.582485199,58.69124222,1
