PIVlab, ASCII chart output - 23-Oct-2024
FRAME: 9, filenames: A:[9]AVI_Pos00d_TimeSrs0002_TgUtrmcherry_K4K8MO.avi & B:[10]AVI_Pos00d_TimeSrs0002_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
399,769,-0.5401821136,-2.300564289,1
399,801,-0.3839645386,-2.492836952,1
399,833,-1.545723915,-3.653191566,1
399,865,-1.347301722,-5.117450714,1
399,897,-0.6881168485,-5.564432621,1
399,929,-1.198868871,-1.898853779,1
399,961,-2.071163654,-1.20475626,1
399,993,-0.4090583324,-2.451492786,1
399,1025,NaN,NaN,2
399,1057,NaN,NaN,2
399,1089,0.02341479063,-4.674576759,1
399,1121,0.4570958614,-4.333397388,1
399,1153,0.7210601568,-4.764147758,1
399,1185,1.450083852,-4.3335886,1
399,1217,NaN,NaN,2
399,1249,2.322427034,-4.190995693,1
399,1281,2.534352303,-4.762633324,1
399,1313,2.917216539,-6.008708,1
399,1345,3.54397893,-4.331887245,1
399,1377,5.734307766,-3.562945604,1
399,1409,5.917123795,-4.153800964,1
399,1441,5.784270287,-5.441976547,1
399,1473,6.618885994,-4.797420502,1
399,1505,NaN,NaN,2
399,1537,NaN,NaN,2
399,1569,3.52722621,-4.641818047,1
399,1601,NaN,NaN,2
399,1633,NaN,NaN,2
399,1665,3.269571304,8.252754211,1
399,1697,NaN,NaN,2
399,1729,3.581135035,-1.267426014,1
399,1761,2.715019703,-0.7174677253,1
399,1793,1.913378239,-1.561390877,1
399,1825,1.089718103,-1.294861197,1
399,1857,0.01725184917,-0.7630253434,1
399,1889,NaN,NaN,2
399,1921,0.7656282187,2.600062847,1
399,1953,1.479952812,1.49412477,1
399,1985,1.685079575,-0.3881424069,1
399,2017,1.481152296,-1.019314766,1
431,33,2.178557158,3.136612654,1
431,65,0.6618148088,-0.08919963986,1
431,97,0.1491707116,-1.415765882,1
431,129,-0.7113550901,-1.305581808,1
431,161,0.2640244365,-1.208378553,1
431,193,0.01819396019,-0.7104612589,1
431,225,-1.838554502,-1.007580638,1
431,257,-3.29835701,-1.89127326,1
431,289,-2.704621315,-1.27926898,1
431,321,-2.821008444,-2.294619799,1
431,353,-1.967468023,-3.227473021,1
431,385,-0.6037999392,-1.411940336,1
431,417,0.6127122641,-2.456578016,1
431,449,1.778201818,-2.305892944,1
431,481,-1.142494202,-2.388441563,1
431,513,0.3723013401,-3.009769917,1
431,545,0.4783536196,-1.15081811,1
431,577,-1.201264858,-0.2808623314,1
431,609,NaN,NaN,2
431,641,NaN,NaN,2
431,673,-2.798875093,-4.102924347,1
431,705,NaN,NaN,2
431,737,-1.285853028,-2.906429052,1
431,769,-1.096856117,-2.328340054,1
431,801,-0.8691456318,-2.258085251,1
431,833,-1.892969966,-4.909885406,1
431,865,-1.393596411,-7.390427589,1
431,897,-1.035559654,-6.007953167,1
431,929,0.1919131875,-2.942948341,1
431,961,1.197506189,-2.265659809,1
431,993,1.62377286,-4.26319313,1
431,1025,1.921014428,-6.063763618,1
431,1057,NaN,NaN,2
431,1089,0.5405547023,-4.262238979,1
431,1121,0.4428912699,-3.884148121,1
431,1153,-2.379159927,-4.640068531,1
431,1185,-0.1465896368,-4.739835262,1
431,1217,NaN,NaN,2
431,1249,NaN,NaN,2
431,1281,2.378498793,-4.582216263,1
431,1313,3.120062351,-4.489068031,1
431,1345,3.826672077,-4.330345154,1
431,1377,NaN,NaN,2
431,1409,8.751356125,-5.497643948,1
431,1441,NaN,NaN,2
431,1473,NaN,NaN,2
431,1505,NaN,NaN,2
431,1537,NaN,NaN,2
431,1569,NaN,NaN,2
431,1601,NaN,NaN,2
431,1633,NaN,NaN,2
431,1665,3.266571045,5.65443182,1
431,1697,2.451529026,8.913992882,1
431,1729,NaN,NaN,2
431,1761,0.233096838,0.6769851446,1
431,1793,-0.219656229,-0.1898066401,1
431,1825,1.137279868,0.05563917756,1
431,1857,0.2293832302,0.366689235,1
431,1889,NaN,NaN,2
431,1921,0.5687465668,1.739491463,1
431,1953,0.5775192976,0.4980941415,1
431,1985,1.319624543,-0.249110043,1
431,2017,NaN,NaN,2
463,33,2.06598258,2.352309704,1
463,65,0.4874258637,-0.5832329988,1
463,97,0.243225947,-3.081108809,1
463,129,0.7679950595,-1.295293927,1
463,161,0.1526913047,-1.264907837,1
463,193,-0.4290440083,-0.9580211639,1
463,225,-2.559616089,-2.407916307,1
463,257,-3.562764406,-3.076337814,1
463,289,-2.874293327,-3.496337891,1
463,321,NaN,NaN,2
463,353,-2.13195014,-2.632454395,1
463,385,-1.818061948,-1.975930572,1
463,417,-2.725667477,-1.911548734,1
463,449,NaN,NaN,2
463,481,-1.211280704,-1.657088757,1
463,513,-0.7499037385,-1.821780682,1
463,545,-0.6678292751,-1.559931993,1
463,577,-0.1791793108,-0.9109697342,1
463,609,-1.55169332,-1.409206629,1
463,641,-1.534885168,-0.2396943569,1
463,673,-0.6319720745,-0.9458748102,1
463,705,-1.24091351,-2.489421606,1
463,737,-1.497257948,-3.62395215,1
463,769,-1.246202707,-2.948118687,1
463,801,-0.268838048,-1.601899624,1
463,833,-1.403107643,-7.892049789,1
463,865,-1.439034462,-8.786031723,1
463,897,-1.339665771,-6.130958557,1
463,929,NaN,NaN,2
463,961,-0.2498757839,-4.880473614,1
463,993,-0.2335584164,-7.076240063,1
463,1025,-1.188402891,-4.694673538,1
463,1057,0.07633119822,-1.977153778,1
463,1089,0.2912391126,-5.742147446,1
463,1121,0.5819187164,-5.340227127,1
463,1153,1.063774586,-2.574015617,1
463,1185,1.112469673,-4.60933733,1
463,1217,1.193242908,-4.520401001,1
463,1249,1.504503489,-3.031648636,1
463,1281,1.837001681,-4.501316547,1
463,1313,2.589176655,-4.174930573,1
463,1345,2.930016279,-4.783758163,1
463,1377,NaN,NaN,2
463,1409,NaN,NaN,2
463,1441,NaN,NaN,2
463,1473,NaN,NaN,2
463,1505,NaN,NaN,2
463,1537,3.987493992,-2.358258009,1
463,1569,NaN,NaN,2
463,1601,4.756285667,-2.909329891,1
463,1633,4.105046272,2.888568401,1
463,1665,3.497499466,4.404539108,1
463,1697,NaN,NaN,2
463,1729,NaN,NaN,2
463,1761,2.913167953,-0.8885620236,1
463,1793,2.923018694,0.4533472657,1
463,1825,2.286841154,1.153932333,1
463,1857,1.543779612,-0.05510888994,1
463,1889,0.03011012077,0.3550896645,1
463,1921,0.900215745,0.7972763777,1
463,1953,0.9795923233,1.013597965,1
463,1985,1.042341113,-0.5224382281,1
463,2017,1.119295835,-0.1456357241,1
495,33,0.9194130898,2.904842854,1
495,65,-0.2337304652,-1.68607235,1
495,97,0.2938416004,-3.992461681,1
495,129,0.562176168,-1.986940145,1
495,161,0.2489770055,-1.880182862,1
495,193,-0.4237025976,-1.884289742,1
495,225,-1.097156644,-3.21927309,1
495,257,-0.5804134607,-4.558352947,1
495,289,-0.821410656,-5.095217705,1
495,321,-2.222555637,-5.007528305,1
495,353,-2.735624313,-2.680438042,1
495,385,-3.517323017,-1.803752184,1
495,417,-1.985779524,-1.639487982,1
495,449,NaN,NaN,2
495,481,-1.546835423,-1.855256081,1
495,513,-0.7395460606,-1.53401351,1
495,545,NaN,NaN,2
495,577,2.316741467,-1.95346117,1
495,609,1.291624665,-0.3741723299,1
495,641,1.125883222,-0.5395104885,1
495,673,0.7142032385,-0.2996144295,1
495,705,NaN,NaN,2
495,737,NaN,NaN,2
495,769,-1.558752298,-4.878818512,1
495,801,-1.638104558,-4.281608105,1
495,833,-1.968505263,-6.181053638,1
495,865,-2.291631937,-7.278473854,1
495,897,-1.886949301,-6.852987289,1
495,929,-1.150924325,-5.528877735,1
495,961,-1.300822735,-6.976794243,1
495,993,-1.390520811,-5.692819118,1
495,1025,NaN,NaN,2
495,1057,-0.1380411983,-5.169546127,1
495,1089,0.167453438,-6.420086384,1
495,1121,0.8717505336,-5.70950079,1
495,1153,1.971796274,-4.783153057,1
495,1185,1.814805269,-4.661465168,1
495,1217,1.146388054,-4.411179543,1
495,1249,1.204556942,-4.35356617,1
495,1281,0.5439648628,-5.187269688,1
495,1313,NaN,NaN,2
495,1345,NaN,NaN,2
495,1377,NaN,NaN,2
495,1409,NaN,NaN,2
495,1441,2.969551563,-5.708830833,1
495,1473,NaN,NaN,2
495,1505,NaN,NaN,2
495,1537,4.453602314,-1.034164906,1
495,1569,4.906830788,-0.2703758478,1
495,1601,7.392786503,-1.787394524,1
495,1633,6.201301575,-2.136575222,1
495,1665,NaN,NaN,2
495,1697,NaN,NaN,2
495,1729,NaN,NaN,2
495,1761,2.387536526,-2.68624258,1
495,1793,NaN,NaN,2
495,1825,2.868271589,1.759860754,1
495,1857,3.791845798,0.1264652014,1
495,1889,1.878725886,0.7618728876,1
495,1921,1.763571262,1.454455614,1
495,1953,-0.1521974802,2.786911249,1
495,1985,-1.588844895,0.168132931,1
495,2017,-2.161813736,0.06434832513,1
527,33,-3.229153395,4.562829018,1
527,65,-1.444932818,-1.007108808,1
527,97,-0.3349004984,-4.421805382,1
527,129,-0.6231446862,-2.748608828,1
527,161,-0.6110504866,-2.69727087,1
527,193,-0.7568558455,-4.149358749,1
527,225,-1.561547756,-5.070403099,1
527,257,-0.7437835932,-5.42873621,1
527,289,-0.6764891744,-4.530432224,1
527,321,-1.332746983,-2.320927143,1
527,353,-1.98717308,0.6289353371,1
527,385,NaN,NaN,2
527,417,-2.727976799,-2.193054199,1
527,449,NaN,NaN,2
527,481,-5.518638611,-2.879474163,1
527,513,NaN,NaN,2
527,545,NaN,NaN,2
527,577,1.498577118,-2.02898407,1
527,609,1.458994269,-0.9397993088,1
527,641,1.295436144,-2.304371834,1
527,673,-1.070428967,-0.5917105675,1
527,705,-1.102459669,-2.378107071,1
527,737,-1.171668887,-2.948059559,1
527,769,-1.680712104,-3.336927176,1
527,801,-1.883810759,-4.163791656,1
527,833,-2.341710329,-5.253056526,1
527,865,-3.080123186,-5.891876221,1
527,897,-2.016088963,-6.624431133,1
527,929,-1.811227798,-5.844349384,1
527,961,-1.590907693,-4.906276226,1
527,993,-1.242331266,-3.452520847,1
527,1025,-1.016943812,-3.11494112,1
527,1057,-1.352357864,-5.809742928,1
527,1089,-0.04870288074,-6.076366425,1
527,1121,0.9160249233,-5.521853924,1
527,1153,1.423434019,-5.174005032,1
527,1185,1.448635221,-4.874134541,1
527,1217,0.6106665134,-4.631150723,1
527,1249,1.196675181,-5.270403385,1
527,1281,1.570756912,-7.80396843,1
527,1313,2.310530186,-7.289063931,1
527,1345,2.701880217,-7.301651955,1
527,1377,NaN,NaN,2
527,1409,3.03986311,-4.957871437,1
527,1441,4.45900631,-2.951600075,1
527,1473,NaN,NaN,2
527,1505,5.511471272,-2.765842676,1
527,1537,6.579856873,-1.700901031,1
527,1569,8.213112831,-1.926549911,1
527,1601,6.207117081,-1.913226724,1
527,1633,5.390459538,-3.368442297,1
527,1665,4.048237801,-2.964289665,1
527,1697,3.138207674,-1.250445485,1
527,1729,2.721146584,-0.8673811555,1
527,1761,2.484372139,-1.018770933,1
527,1793,2.374970436,-0.6579070687,1
527,1825,2.071386576,-0.5776178837,1
527,1857,1.82218647,-0.6402971745,1
527,1889,1.795441747,-0.6235800385,1
527,1921,2.275179625,-0.6672447324,1
527,1953,1.758111119,-0.3172532618,1
527,1985,1.253085375,-0.2924610376,1
527,2017,-0.5708270073,-0.379827261,1
559,33,NaN,NaN,2
559,65,-2.04831934,-1.90077889,1
559,97,-0.7528070211,-2.50057888,1
559,129,-0.7467014194,-2.543906689,1
559,161,-1.359370947,-2.749089718,1
559,193,-1.564225197,-6.310874939,1
559,225,-1.420744181,-7.205578327,1
559,257,-1.118628621,-4.450062275,1
559,289,-1.014891863,-4.261799812,1
559,321,-1.342308044,-3.076319456,1
559,353,-1.443621755,0.418926239,1
559,385,-2.670423031,-1.688707113,1
559,417,-3.50975132,-3.144604206,1
559,449,-6.076881409,-3.011101246,1
559,481,-4.069219112,-4.270725727,1
559,513,-2.325682163,-2.9027915,1
559,545,NaN,NaN,2
559,577,NaN,NaN,2
559,609,-1.774239659,-2.061193466,1
559,641,-1.904517531,-2.615530729,1
559,673,-1.651894689,-2.599149227,1
559,705,-0.9692268372,-2.593536615,1
559,737,-1.141601443,-2.976515293,1
559,769,-1.599670529,-3.323452473,1
559,801,-1.736307383,-3.520437241,1
559,833,-2.713298321,-4.310640335,1
559,865,-4.793918133,-3.298445702,1
559,897,-2.419122219,-5.861670017,1
559,929,-1.508177996,-5.874473572,1
559,961,-2.618350267,-5.020540237,1
559,993,-2.160529613,-5.031917095,1
559,1025,-1.476075649,-5.73627758,1
559,1057,-1.262081146,-6.496999741,1
559,1089,-0.4837990403,-6.2200284,1
559,1121,0.6600827575,-5.554383278,1
559,1153,NaN,NaN,2
559,1185,NaN,NaN,2
559,1217,1.282395601,-4.778160095,1
559,1249,NaN,NaN,2
559,1281,NaN,NaN,2
559,1313,4.242657185,-9.437911987,1
559,1345,NaN,NaN,2
559,1377,3.098090172,-7.425565243,1
559,1409,3.303141356,-5.373093605,1
559,1441,4.627096653,-3.415165901,1
559,1473,5.81649065,-4.297827721,1
559,1505,6.423460484,-3.398170948,1
559,1537,5.369817257,-2.324789286,1
559,1569,4.757678509,-2.106475115,1
559,1601,4.075404644,-2.577437162,1
559,1633,NaN,NaN,2
559,1665,5.10388279,-1.501472473,1
559,1697,3.047879219,-0.7890436649,1
559,1729,3.033726454,-0.6781074405,1
559,1761,2.379909754,-0.560647428,1
559,1793,2.900526762,-0.8732180595,1
559,1825,2.321351051,-0.8947431445,1
559,1857,1.490323544,-0.7898426652,1
559,1889,1.764747977,-0.6614711881,1
559,1921,1.967573285,-1.210942149,1
559,1953,1.212609172,-1.882351637,1
559,1985,2.093698978,-0.2887945771,1
559,2017,2.487209797,-0.7954218984,1
591,33,-1.693446755,1.894297361,1
591,65,-1.239420176,-2.477455616,1
591,97,-0.4470871687,-0.8672885895,1
591,129,-0.9682545662,-1.468348384,1
591,161,-1.836392641,-1.976172447,1
591,193,-1.717303991,-3.436501026,1
591,225,-1.246022701,-6.633563519,1
591,257,-0.7997283936,-4.081085205,1
591,289,-0.8789705038,-3.786902428,1
591,321,-1.115526438,-2.669020653,1
591,353,-2.684890747,-2.579241037,1
591,385,-4.32746172,-3.524484158,1
591,417,-3.086495638,-4.150029182,1
591,449,-2.363118172,-3.119353771,1
591,481,-2.358150959,-3.051161766,1
591,513,-1.22949934,-2.416636944,1
591,545,NaN,NaN,2
591,577,-2.993189096,-1.686298132,1
591,609,-1.829096556,-0.4449913502,1
591,641,-1.986995578,-2.354640484,1
591,673,-2.066530466,-2.58275938,1
591,705,-1.748561025,-2.638156176,1
591,737,-1.6759547,-3.083876371,1
591,769,-1.797228932,-3.689646959,1
591,801,NaN,NaN,2
591,833,NaN,NaN,2
591,865,NaN,NaN,2
591,897,-2.04109931,-4.825683594,1
591,929,-1.167323828,-5.008912086,1
591,961,-1.672755003,-4.746557713,1
591,993,-1.914386749,-4.746229172,1
591,1025,-2.771194458,-6.177783966,1
591,1057,-2.447320223,-6.875666618,1
591,1089,-1.887076974,-6.406709671,1
591,1121,NaN,NaN,2
591,1153,NaN,NaN,2
591,1185,-1.192409277,-3.514058113,1
591,1217,-0.8478415012,-2.863029957,1
591,1249,NaN,NaN,2
591,1281,4.168157578,-7.699318886,1
591,1313,5.042994022,-8.730796814,1
591,1345,3.970967293,-8.516249657,1
591,1377,3.584159613,-7.144683361,1
591,1409,4.252352238,-5.559332848,1
591,1441,NaN,NaN,2
591,1473,6.920526505,-5.674331665,1
591,1505,5.526625633,-3.574858665,1
591,1537,5.274090767,-2.950957775,1
591,1569,NaN,NaN,2
591,1601,3.760919571,-2.550523281,1
591,1633,3.457001925,-1.747509241,1
591,1665,3.128246307,0.4146633148,1
591,1697,2.354977131,1.386657357,1
591,1729,2.078305244,-0.3855684996,1
591,1761,1.98803854,-0.549916923,1
591,1793,2.447200298,-0.9191629887,1
591,1825,2.441352844,-2.247004032,1
591,1857,2.137058258,-0.7771162987,1
591,1889,1.534637213,-0.4823339283,1
591,1921,1.228141904,-0.1595829129,1
591,1953,1.379052043,-2.299203396,1
591,1985,2.435281277,-0.3977728784,1
591,2017,2.528386593,-0.8083364964,1
623,33,-4.903321266,1.371469498,1
623,65,-2.417299271,-0.2511836886,1
623,97,-1.169705749,-0.4212794304,1
623,129,-0.5857850313,-0.95753932,1
623,161,-1.140353084,-1.387413263,1
623,193,-2.347486973,-2.02504158,1
623,225,-1.231334329,-3.870608807,1
623,257,-0.8236045837,-3.142446995,1
623,289,-1.187545896,-2.246567965,1
623,321,-0.3392680883,-2.092734814,1
623,353,-1.90035224,-2.877080917,1
623,385,-4.448147297,-3.069042206,1
623,417,-1.618371487,-3.442546129,1
623,449,0.01886689663,-2.97055006,1
623,481,1.645849466,-2.086139202,1
623,513,1.149950504,-1.658429861,1
623,545,-2.367784023,-0.9362354279,1
623,577,-3.621898174,-1.714663267,1
623,609,-1.368894815,-1.374976635,1
623,641,-1.529344082,-0.7158999443,1
623,673,-2.46337676,-2.440166712,1
623,705,-2.368216038,-1.704231024,1
623,737,-2.000719309,-3.103105545,1
623,769,NaN,NaN,2
623,801,NaN,NaN,2
623,833,NaN,NaN,2
623,865,NaN,NaN,2
623,897,NaN,NaN,2
623,929,-1.041486263,-4.535661697,1
623,961,-1.855165243,-4.694358826,1
623,993,-3.669493675,-5.570854187,1
623,1025,-2.727976561,-6.224176884,1
623,1057,-1.321452856,-6.90583849,1
623,1089,-0.4578097463,-6.344069004,1
623,1121,0.7525581121,-6.303002357,1
623,1153,NaN,NaN,2
623,1185,NaN,NaN,2
623,1217,-1.50017786,-3.265236378,1
623,1249,-3.895059109,-2.716431141,1
623,1281,3.45105052,-7.384054661,1
623,1313,5.002372742,-7.964119434,1
623,1345,4.89363718,-7.813252449,1
623,1377,4.367569447,-6.609496593,1
623,1409,NaN,NaN,2
623,1441,4.747735023,-8.111186981,1
623,1473,5.027242184,-6.80694437,1
623,1505,4.728926659,-3.434281826,1
623,1537,4.391699314,-2.860531569,1
623,1569,4.317263603,-2.197223425,1
623,1601,3.088675261,0.1043417454,1
623,1633,2.948446035,-1.863358736,1
623,1665,2.705060482,-1.315771818,1
623,1697,2.142032623,-0.8324289322,1
623,1729,1.272337198,-0.7479026318,1
623,1761,2.138748884,-0.8864610195,1
623,1793,2.403455496,-0.7293108106,1
623,1825,NaN,NaN,2
623,1857,NaN,NaN,2
623,1889,NaN,NaN,2
623,1921,NaN,NaN,2
623,1953,NaN,NaN,2
623,1985,1.820684314,-0.4884253442,1
623,2017,1.958599329,-0.5439800024,1
655,33,-4.60759449,2.985281467,1
655,65,-6.631102085,2.286569357,1
655,97,NaN,NaN,2
655,129,-1.301526904,-1.831572652,1
655,161,-1.513401628,-1.526991367,1
655,193,-1.925975561,-2.774503469,1
655,225,-0.7445597649,-3.077602863,1
655,257,-0.7650412321,-1.806657791,1
655,289,-0.5471340418,-1.014559627,1
655,321,-0.3521737456,-3.314410686,1
655,353,-1.14179039,-3.311018944,1
655,385,-1.134501219,-2.114339828,1
655,417,0.8731060028,-2.483839035,1
655,449,0.325650692,-2.987990141,1
655,481,NaN,NaN,2
655,513,-0.3998042345,-2.992679834,1
655,545,-1.231577158,-2.074980497,1
655,577,-1.554283261,-1.178174973,1
655,609,-0.8816843033,-2.159795523,1
655,641,-1.270668507,-4.116056442,1
655,673,-2.565202475,-3.162627459,1
655,705,-3.776611328,-2.232014656,1
655,737,-3.1641891,-3.385689497,1
655,769,-2.888981342,-6.205891609,1
655,801,NaN,NaN,2
655,833,-4.13985157,-5.827410221,1
655,865,-3.674889803,-5.085280418,1
655,897,-3.258580685,-4.300439835,1
655,929,NaN,NaN,2
655,961,NaN,NaN,2
655,993,-2.503528357,-5.588458061,1
655,1025,-1.984821677,-6.101112843,1
655,1057,-1.411637187,-6.069373608,1
655,1089,-0.5007965565,-6.034015179,1
655,1121,0.8849433661,-5.490083218,1
655,1153,1.316537976,-4.819587708,1
655,1185,NaN,NaN,2
655,1217,NaN,NaN,2
655,1249,-3.082396269,-1.82923317,1
655,1281,-1.947603226,-5.288815498,1
655,1313,5.141458035,-7.553599834,1
655,1345,5.802390099,-8.718867302,1
655,1377,5.720220089,-7.04658699,1
655,1409,4.909607887,-5.924970627,1
655,1441,NaN,NaN,2
655,1473,NaN,NaN,2
655,1505,4.051885605,-3.510742903,1
655,1537,NaN,NaN,2
655,1569,2.081449986,-2.422060013,1
655,1601,3.503092289,-2.325739861,1
655,1633,3.63685751,-1.16828239,1
655,1665,3.235548973,-1.016597033,1
655,1697,0.7852246761,-0.9186708927,1
655,1729,0.5137183666,-0.9952093959,1
655,1761,NaN,NaN,2
655,1793,NaN,NaN,2
655,1825,NaN,NaN,2
655,1857,NaN,NaN,2
655,1889,NaN,NaN,2
655,1921,1.300583363,0.07726890594,1
655,1953,0.8282660842,-0.2656543553,1
655,1985,1.279519677,-0.3036106229,1
655,2017,2.197071314,-0.2831794024,1
687,33,-4.933038235,3.503590822,1
687,65,-4.251326561,-1.713763356,1
687,97,NaN,NaN,2
687,129,-1.736002564,-1.455033541,1
687,161,-1.904327035,-1.116223097,1
687,193,-2.116477728,-1.29763341,1
687,225,NaN,NaN,2
687,257,NaN,NaN,2
687,289,-0.3309928775,-0.8371322751,1
687,321,-0.6155737638,-1.569278359,1
687,353,0.09266394377,-1.761562467,1
687,385,1.330890179,-1.777835608,1
687,417,0.2964360416,-2.55271554,1
687,449,-0.7147762775,-2.705901146,1
687,481,-0.7243664265,-3.2272892,1
687,513,-0.3208952546,-3.181387424,1
687,545,-0.9391593933,-0.519589901,1
687,577,NaN,NaN,2
687,609,-1.991191506,-2.253109455,1
687,641,-2.07224679,-4.658586502,1
687,673,-2.930384874,-3.652581692,1
687,705,-5.357636929,-3.69839716,1
687,737,-4.013913631,-3.898299217,1
687,769,-1.550283194,-4.94552803,1
687,801,-2.698089838,-6.480698586,1
687,833,-4.049567223,-6.27022028,1
687,865,-3.831198454,-5.713170052,1
687,897,-3.799711943,-3.987700939,1
687,929,NaN,NaN,2
687,961,-3.362410784,-7.345283031,1
687,993,-3.636040926,-5.407347679,1
687,1025,-2.077615261,-6.459698677,1
687,1057,-1.535937071,-5.439845085,1
687,1089,-0.8766821623,-5.304152489,1
687,1121,0.3485616446,-5.072609425,1
687,1153,0.4930412769,-4.403889656,1
687,1185,0.2519236207,-4.240681171,1
687,1217,2.265331984,-2.797515869,1
687,1249,NaN,NaN,2
687,1281,NaN,NaN,2
687,1313,4.543087959,-6.687476158,1
687,1345,5.789272785,-8.83819294,1
687,1377,5.708247185,-7.502235889,1
687,1409,4.982245445,-5.338272572,1
687,1441,4.44690609,-3.449673176,1
687,1473,4.264140129,-3.878380299,1
687,1505,6.593091488,-6.228348732,1
687,1537,3.711568594,-3.18377161,1
687,1569,4.077826023,-3.00519681,1
687,1601,5.739413261,-2.435958385,1
687,1633,5.527332783,-1.466703057,1
687,1665,3.293881178,-0.4915741086,1
687,1697,2.01631999,-0.8605110049,1
687,1729,NaN,NaN,2
687,1761,NaN,NaN,2
687,1793,NaN,NaN,2
687,1825,NaN,NaN,2
687,1857,NaN,NaN,2
687,1889,NaN,NaN,2
687,1921,2.326997519,0.134439677,1
687,1953,0.1438237131,0.1682986766,1
687,1985,-0.1222096682,-0.01236010715,1
687,2017,1.949102163,-0.3187060356,1
719,33,-2.211295366,2.270354271,1
719,65,-2.315211773,-1.448684573,1
719,97,-1.913469315,-3.977510452,1
719,129,-2.029361963,-0.9472563267,1
719,161,-1.667484283,0.004666090012,1
719,193,-2.166766167,0.6557135582,1
719,225,-2.818021774,0.141590178,1
719,257,-2.534644842,-0.5779989958,1
719,289,-1.407771826,-0.2277412415,1
719,321,-0.7865152359,-0.9304236174,1
719,353,3.957886934,-1.195111156,1
719,385,2.332279682,-1.327503443,1
719,417,0.04958447814,-2.760588646,1
719,449,-1.315880895,-3.373069763,1
719,481,-0.4127209783,-3.854606628,1
719,513,0.3901211619,-3.387690067,1
719,545,NaN,NaN,2
719,577,NaN,NaN,2
719,609,NaN,NaN,2
719,641,NaN,NaN,2
719,673,-2.914742947,-4.016433239,1
719,705,-3.501068592,-4.243638515,1
719,737,-3.383984327,-4.663633347,1
719,769,-2.13783288,-6.329866886,1
719,801,-2.708271742,-7.299079418,1
719,833,-3.389054298,-6.892392635,1
719,865,-6.026629448,-5.911702633,1
719,897,-6.583878517,-6.101044655,1
719,929,-5.8169384,-4.695569515,1
719,961,-4.54247427,-4.947660923,1
719,993,-2.835398674,-5.110856056,1
719,1025,-2.247769594,-5.446904182,1
719,1057,-1.809958339,-5.369166374,1
719,1089,NaN,NaN,2
719,1121,-0.5371869206,-4.952596188,1
719,1153,-0.4909018874,-4.70366621,1
719,1185,-0.06420218945,-4.79158926,1
719,1217,0.260235101,-5.030752659,1
719,1249,0.1175667048,-4.393857002,1
719,1281,0.8959200382,-7.304786682,1
719,1313,NaN,NaN,2
719,1345,7.049577236,-5.759558201,1
719,1377,8.092938423,-6.301839828,1
719,1409,6.062288761,-5.854005814,1
719,1441,4.563840389,-4.954498291,1
719,1473,3.813372135,-4.398735523,1
719,1505,3.674117088,-3.805088043,1
719,1537,3.915729046,-3.487088442,1
719,1569,4.164422035,-3.415354967,1
719,1601,4.483754158,-2.753151655,1
719,1633,4.277910709,-1.495428085,1
719,1665,NaN,NaN,2
719,1697,3.499251604,-1.712913871,1
719,1729,2.091536045,-1.50954783,1
719,1761,NaN,NaN,2
719,1793,-0.4899811745,0.4517044723,1
719,1825,-0.638353765,0.23967731,1
719,1857,NaN,NaN,2
719,1889,NaN,NaN,2
719,1921,-0.04021686316,0.6163939238,1
719,1953,-0.6662738323,0.5951064825,1
719,1985,-0.07021218538,0.2417024225,1
719,2017,1.468341112,-0.6141755581,1
751,33,-2.193957806,1.337605357,1
751,65,-3.786938906,-0.0848326534,1
751,97,-3.155576706,-0.7179802656,1
751,129,-2.533166409,-0.3751426339,1
751,161,-2.855186462,-0.4066728354,1
751,193,-2.205675364,2.033986092,1
751,225,-3.136280775,1.179127216,1
751,257,-3.120726824,0.4443310499,1
751,289,NaN,NaN,2
751,321,-1.001777768,-0.8566403985,1
751,353,NaN,NaN,2
751,385,0.9964138865,-2.241228104,1
751,417,0.004421293736,-2.27536726,1
751,449,-0.8615373969,-2.906435013,1
751,481,NaN,NaN,2
751,513,NaN,NaN,2
751,545,NaN,NaN,2
751,577,NaN,NaN,2
751,609,-2.825035095,-4.579872131,1
751,641,-2.184474468,-3.441722393,1
751,673,-2.555303335,-3.149656296,1
751,705,-3.152567625,-5.454878807,1
751,737,-4.18035984,-6.065359116,1
751,769,-3.997395754,-6.440425873,1
751,801,-2.927608013,-6.666594505,1
751,833,-3.364621162,-6.212625504,1
751,865,-3.465502977,-7.425068378,1
751,897,NaN,NaN,2
751,929,NaN,NaN,2
751,961,-2.748246431,-5.066581249,1
751,993,-2.359402418,-4.979424477,1
751,1025,NaN,NaN,2
751,1057,NaN,NaN,2
751,1089,NaN,NaN,2
751,1121,NaN,NaN,2
751,1153,-1.018460035,-4.90103817,1
751,1185,-0.4684034586,-5.304013729,1
751,1217,-0.6819428802,-6.573858738,1
751,1249,0.2542275786,-4.631087303,1
751,1281,1.007609487,-4.264393806,1
751,1313,2.163525343,-4.117119312,1
751,1345,3.28398037,-4.609257698,1
751,1377,4.423336506,-5.312990189,1
751,1409,5.234553814,-5.912949085,1
751,1441,4.674264431,-5.557442665,1
751,1473,5.184044838,-4.430475235,1
751,1505,NaN,NaN,2
751,1537,3.911628246,-6.168708801,1
751,1569,NaN,NaN,2
751,1601,NaN,NaN,2
751,1633,NaN,NaN,2
