PIVlab, ASCII chart output - 07-Feb-2024
FRAME: 9, filenames: A:[9]MAX_TimeSrs026_TgUtrmcherry_Control.avi & B:[10]MAX_TimeSrs026_TgUtrmcherry_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
751,385,1.468057036,3.382416964,1
751,417,0.07560110092,1.07912159,1
751,449,-0.4290235639,0.3281658888,1
751,481,0.4828050137,0.2787309289,1
751,513,2.308805466,2.262897015,1
751,545,1.993317366,2.017416239,1
751,577,-18.16384888,2.597055912,1
751,609,0.7658179998,2.011529922,1
751,641,0.6145557165,2.846133471,1
751,673,0.8446059227,2.685574055,1
751,705,2.411982775,1.636059523,1
751,737,2.869016171,2.289686441,1
751,769,3.434250355,2.566203356,1
751,801,3.400369644,2.621811152,1
751,833,3.179813385,2.953706503,1
751,865,5.741874695,3.023019791,1
751,897,5.206620693,1.943716884,1
751,929,5.873330593,1.422359109,1
751,961,7.16050005,1.042057753,1
751,993,7.91244936,2.1780231,1
751,1025,8.355559349,2.988417149,1
751,1057,8.203533173,2.205353022,1
751,1089,8.037414551,2.017632008,1
751,1121,7.331214428,1.718696237,1
751,1153,7.906733036,2.345018864,1
751,1185,8.238053322,2.152780533,1
751,1217,9.169359207,1.511737227,1
751,1249,10.39048195,1.805038571,1
751,1281,10.19751072,1.579009891,1
751,1313,-3.618336678,1.525931597,1
751,1345,5.559188843,1.39002192,1
751,1377,7.106890202,13.55232334,1
751,1409,4.981589317,2.489824772,1
751,1441,6.46376276,1.595542073,1
751,1473,6.486682892,1.447697759,1
751,1505,6.829069138,0.9116449356,1
751,1537,1.053152561,-0.7517058849,1
751,1569,1.225908756,-0.2458337545,1
751,1601,6.572375774,1.209421873,1
751,1633,6.723487377,2.098623514,1
751,1665,7.261073589,1.587420464,1
751,1697,5.106105804,0.7390778065,1
751,1729,3.718628883,0.4793251157,1
751,1761,3.447163582,0.3878555596,1
751,1793,3.451972008,0.07004536688,1
751,1825,3.514997244,-0.5249952674,1
751,1857,3.316268682,-1.529518366,1
751,1889,8.71586895,-1.054019809,1
751,1921,8.536661148,-1.357149601,1
751,1953,0.9754180908,-1.83992672,1
751,1985,0.9762628078,-1.720549107,1
751,2017,1.574285269,-0.2808017135,1
783,33,0.9786416292,0.1672658324,1
783,65,2.115666866,0.7512598038,1
783,97,0.9375149012,0.9056862593,1
783,129,0.7722243071,0.9187219143,1
783,161,0.4677426815,0.7507920265,1
783,193,0.08407241106,0.3254878521,1
783,225,0.9760727882,0.648032248,1
783,257,1.01932919,0.9498870969,1
783,289,1.662528992,1.32508111,1
783,321,0.9925825596,2.061527014,1
783,353,-0.4357565045,1.465302348,1
783,385,0.2876742482,0.9246633649,1
783,417,-0.3150575161,0.4300220013,1
783,449,0.2149085999,0.2667568922,1
783,481,2.457287073,0.2870852947,1
783,513,3.784487247,1.982763767,1
783,545,2.05448699,1.746854424,1
783,577,1.735396862,1.759247303,1
783,609,1.002267241,2.508060932,1
783,641,0.7892112732,2.98166275,1
783,673,1.569886088,3.099039793,1
783,705,2.101959705,2.544623852,1
783,737,2.133402586,2.331705093,1
783,769,2.756319046,2.212087393,1
783,801,3.681283236,2.351543665,1
783,833,5.452520847,2.301897049,1
783,865,6.067285538,3.838645935,1
783,897,4.082584858,1.996640921,1
783,929,5.399676323,0.9645529985,1
783,961,6.648165703,0.6652702093,1
783,993,7.887052536,2.222119331,1
783,1025,8.734509468,2.897782564,1
783,1057,8.37813282,1.950459719,1
783,1089,8.093448639,1.535360098,1
783,1121,8.014551163,0.3179757595,1
783,1153,8.019393921,1.625664949,1
783,1185,8.932229996,2.025161028,1
783,1217,10.62692642,2.293098688,1
783,1249,12.28725624,2.377926111,1
783,1281,11.40577316,2.853573322,1
783,1313,9.460306168,1.879568219,1
783,1345,8.308761597,1.124970555,1
783,1377,8.797430038,14.84928799,1
783,1409,3.846188068,1.887693048,1
783,1441,8.959074974,0.880499959,1
783,1473,21.01511002,3.566869974,1
783,1505,6.421457767,0.3764534593,1
783,1537,5.684022903,-10.60616684,1
783,1569,4.320971489,14.38546181,1
783,1601,7.597482681,1.218922138,1
783,1633,6.760231972,1.829922318,1
783,1665,5.894161224,1.961150527,1
783,1697,4.451107025,1.694951653,1
783,1729,3.308823109,0.8083506227,1
783,1761,2.848907948,1.066028953,1
783,1793,2.331683874,0.6753606796,1
783,1825,2.570425987,-0.7243625522,1
783,1857,1.942778111,-1.5263834,1
783,1889,0.9887216091,-1.139814854,1
783,1921,0.06219208241,-2.505449772,1
783,1953,-0.02417016029,-1.155468583,1
783,1985,0.6454136372,-0.9173327684,1
783,2017,1.133438826,-0.4438976049,1
815,33,-0.8923227787,0.2201777101,1
815,65,0.3996297717,0.1617164612,1
815,97,1.52651608,1.220785379,1
815,129,2.724658728,1.676142931,1
815,161,0.2149916887,-0.01402413845,1
815,193,0.09874415398,-0.5965578556,1
815,225,1.862251401,0.1258562803,1
815,257,2.052985191,0.1641306877,1
815,289,2.014442921,0.9730899334,1
815,321,1.004007697,1.880884171,1
815,353,-0.4775870442,0.8717229962,1
815,385,-0.0436046198,-0.0449038744,1
815,417,0.04831822217,0.1962433755,1
815,449,0.1156936884,1.016193867,1
815,481,3.481431961,0.7062123418,1
815,513,4.223926544,1.472478151,1
815,545,3.754043102,1.750463128,1
815,577,3.383613348,2.291679621,1
815,609,2.841399193,2.731177807,1
815,641,1.513009667,2.969104052,1
815,673,1.5199368,2.788067579,1
815,705,2.188060284,2.329876661,1
815,737,2.842238665,2.063392639,1
815,769,2.754437208,2.149316311,1
815,801,2.599928617,2.35285902,1
815,833,2.544375658,1.827013969,1
815,865,2.044632435,1.912195206,1
815,897,2.186066151,1.49179852,1
815,929,3.938724518,0.6042610407,1
815,961,5.928293705,-0.8816175461,1
815,993,7.129923344,0.9578130245,1
815,1025,7.909486771,1.756039262,1
815,1057,8.347522736,1.940692186,1
815,1089,9.617095947,3.040963888,1
815,1121,9.31336689,2.042164087,1
815,1153,8.009792328,2.006823063,1
815,1185,9.447225571,2.330701351,1
815,1217,12.18069744,2.311111689,1
815,1249,13.85266685,2.318626165,1
815,1281,12.62868309,2.880982161,1
815,1313,10.46323204,1.889950633,1
815,1345,10.96820545,0.5076942444,1
815,1377,10.51717854,-2.208675861,1
815,1409,7.815052509,-2.85789752,1
815,1441,6.781187057,-0.194185853,1
815,1473,6.376278877,-1.29568541,1
815,1505,5.16673851,-1.885794401,1
815,1537,5.202677727,-11.21004105,1
815,1569,7.489701271,0.443588078,1
815,1601,7.546151638,0.7089454532,1
815,1633,6.932104111,0.6193053722,1
815,1665,5.69401598,1.803087831,1
815,1697,4.374620438,1.930314898,1
815,1729,3.323538303,0.4885873497,1
815,1761,2.716643333,0.3596230149,1
815,1793,1.826603651,0.4010534286,1
815,1825,0.8627080917,-0.8261870742,1
815,1857,-0.1495844126,-0.9393939376,1
815,1889,-0.7401051521,-0.5048584342,1
815,1921,-0.3832743466,-0.9370098114,1
815,1953,-0.3084774017,0.04971450567,1
815,1985,-0.04957333207,-0.1957414895,1
815,2017,0.5207686424,-0.7142617702,1
847,33,-0.7207452059,0.07443451881,1
847,65,0.0238442421,0.4201894403,1
847,97,0.2908234,1.013687968,1
847,129,0.2755486667,0.6003801227,1
847,161,0.6896806359,0.1296227574,1
847,193,0.9038571715,0.1192009151,1
847,225,1.714290977,0.2267285585,1
847,257,2.336915493,-0.211464256,1
847,289,1.595653176,-0.2925385833,1
847,321,0.8957242966,0.3684245944,1
847,353,0.4151557982,0.626250267,1
847,385,0.1974531263,-0.3734545708,1
847,417,0.5523643494,0.4295141101,1
847,449,1.313650608,1.575569868,1
847,481,1.215206265,0.5003913045,1
847,513,1.64921236,1.11597538,1
847,545,2.864612818,1.161539316,1
847,577,2.520113468,2.654577732,1
847,609,2.297206402,2.993987322,1
847,641,2.32531786,2.731302977,1
847,673,2.247112989,2.495500326,1
847,705,2.538505077,1.875776768,1
847,737,3.448279381,2.123568773,1
847,769,2.782827139,2.019716978,1
847,801,1.881289005,2.387742043,1
847,833,2.145511389,2.068854809,1
847,865,2.599115372,1.7319839,1
847,897,2.873339415,1.006929755,1
847,929,3.945098877,0.005256891251,1
847,961,6.015575409,-1.088672757,1
847,993,7.76992178,-0.5596568584,1
847,1025,7.957881927,0.9520299435,1
847,1057,8.809358597,1.896759748,1
847,1089,10.20706844,3.157338858,1
847,1121,9.634447098,4.148417473,1
847,1153,9.327551842,3.472324133,1
847,1185,10.37526035,2.625757217,1
847,1217,11.90006638,1.858444095,1
847,1249,12.05393696,2.248230934,1
847,1281,14.70717812,3.698500156,1
847,1313,16.79505539,2.376686096,1
847,1345,13.74072361,0.3600282669,1
847,1377,12.01949883,-0.5590993762,1
847,1409,3.523539543,-3.21245718,1
847,1441,2.381568909,-5.549628258,1
847,1473,7.248095989,-4.789902687,1
847,1505,7.260793686,-5.189917564,1
847,1537,7.475852966,-1.68336606,1
847,1569,7.233059883,-0.6731591821,1
847,1601,6.95916748,-0.3901666403,1
847,1633,6.899703979,-0.2983535528,1
847,1665,6.60560751,-0.3722521067,1
847,1697,4.973884106,-0.1644291282,1
847,1729,3.311632156,-1.076578856,1
847,1761,2.564865589,-0.6795831323,1
847,1793,1.881036043,-0.1165575385,1
847,1825,0.6199510098,-0.5035930872,1
847,1857,-0.6872944832,-0.9269226193,1
847,1889,-1.026955605,-0.1699742079,1
847,1921,-1.081124187,-0.3427010477,1
847,1953,-1.324118376,-0.4727697968,1
847,1985,-0.8120057583,-0.4591241479,1
847,2017,-0.4210138321,-0.4639561772,1
879,33,0.6471720338,0.1725373119,1
879,65,1.409480095,0.9297749996,1
879,97,0.230385989,0.7476469278,1
879,129,0.1002603471,-0.1991155744,1
879,161,0.2410412878,0.323995173,1
879,193,0.7340228558,0.7046125531,1
879,225,0.7280752659,-0.05411064625,1
879,257,1.432245731,-1.189083099,1
879,289,2.751701832,-0.7514947057,1
879,321,2.149940014,-0.1621202826,1
879,353,1.2799927,0.7288201451,1
879,385,0.6271550059,0.4177292585,1
879,417,0.8193416595,0.843842566,1
879,449,2.361721277,1.224079847,1
879,481,2.51944685,0.6436882615,1
879,513,2.200870514,0.8677494526,1
879,545,2.225447893,0.9894318581,1
879,577,2.288969517,1.600075841,1
879,609,1.790650368,2.172391891,1
879,641,1.149513483,1.866721392,1
879,673,1.664324284,1.674926758,1
879,705,2.630046129,2.461927414,1
879,737,3.160485029,2.316719294,1
879,769,3.205578804,2.35740757,1
879,801,2.555203676,2.543147087,1
879,833,2.829870701,3.095229149,1
879,865,3.719588995,3.146850109,1
879,897,3.854560137,3.424259424,1
879,929,4.372370243,1.132394552,1
879,961,5.998501778,-0.719473958,1
879,993,7.438858032,-0.1209027171,1
879,1025,7.985510826,0.509265542,1
879,1057,8.523267746,0.9602539539,1
879,1089,7.755906105,1.440696478,1
879,1121,7.684756279,2.191279888,1
879,1153,9.851290703,2.259086609,1
879,1185,10.9593668,2.125355721,1
879,1217,11.90705204,2.389223099,1
879,1249,11.95978355,3.193443537,1
879,1281,13.01382065,6.513636589,1
879,1313,19.39543533,4.829351425,1
879,1345,16.22711945,1.806172013,1
879,1377,14.82760906,0.5050082803,1
879,1409,13.98806286,-0.2744756639,1
879,1441,16.00669861,14.02711868,1
879,1473,15.85957432,-0.5557842255,1
879,1505,11.7361784,-3.157687187,1
879,1537,8.753189087,-3.868074894,1
879,1569,7.490850449,-2.200457573,1
879,1601,6.424396515,-1.091992855,1
879,1633,6.820390224,-1.064923286,1
879,1665,6.344259739,-3.258208752,1
879,1697,4.450987339,-3.537863255,1
879,1729,2.725791454,-3.165617943,1
879,1761,1.969614983,-1.077295899,1
879,1793,1.217346191,-0.6794174314,1
879,1825,0.2384442091,-0.4475611746,1
879,1857,-0.632861495,-0.2338476777,1
879,1889,-1.58851862,0.1756690741,1
879,1921,-1.282218099,0.03336526826,1
879,1953,-1.814142704,-0.2516130805,1
879,1985,-2.743810415,-0.5154086947,1
879,2017,-0.9550803304,-0.2637352645,1
911,33,0.5638693571,0.1756994575,1
911,65,0.3585681021,1.727187037,1
911,97,-0.06633502245,0.5795590878,1
911,129,-0.09949791431,0.3567300439,1
911,161,-0.1548661292,0.6269960999,1
911,193,-0.1783905327,0.928555429,1
911,225,-0.541275084,-0.1585118324,1
911,257,-0.2037601471,-1.562577248,1
911,289,0.5562762022,-0.4573794007,1
911,321,0.7910681367,0.1144677997,1
911,353,1.461196184,0.4628449678,1
911,385,0.6147106886,0.5795502663,1
911,417,0.4238660932,0.590618372,1
911,449,0.6772367954,1.044818521,1
911,481,1.206890821,1.768832922,1
911,513,1.459525824,1.332903385,1
911,545,1.604923725,0.9005819559,1
911,577,2.800196886,1.608144522,1
911,609,2.648448467,2.090879679,1
911,641,1.072188497,2.476636648,1
911,673,1.297534466,2.298138618,1
911,705,2.236106396,2.768831968,1
911,737,2.838911295,3.115354061,1
911,769,4.362671852,2.737411499,1
911,801,3.024719715,2.796681881,1
911,833,12.05078697,-12.33785057,1
911,865,4.03465414,3.799497128,1
911,897,4.415736675,3.791540861,1
911,929,5.029154778,1.966435075,1
911,961,6.1784935,0.3788423538,1
911,993,7.087790012,0.2214187682,1
911,1025,6.626219273,1.261126757,1
911,1057,6.001851082,0.7647635937,1
911,1089,5.253958702,-0.8233257532,1
911,1121,5.0816679,-0.960282445,1
911,1153,8.369653702,-0.2463443279,1
911,1185,9.998044968,-1.086313248,1
911,1217,10.84877586,3.637517691,1
911,1249,12.77931023,4.697461128,1
911,1281,14.43162346,7.986649513,1
911,1313,16.11051941,5.616884232,1
911,1345,14.36557007,2.492594719,1
911,1377,14.88055897,2.275667191,1
911,1409,14.68291283,1.59834826,1
911,1441,15.20606422,-1.628210068,1
911,1473,14.70644474,-1.189062834,1
911,1505,13.47446632,-4.899811745,1
911,1537,10.74814987,-6.112557888,1
911,1569,8.003296852,-3.572185993,1
911,1601,6.204722404,-1.557934761,1
911,1633,8.228053093,-2.295938492,1
911,1665,7.431591988,-3.737723351,1
911,1697,3.049324036,-5.06401968,1
911,1729,1.952714443,-1.766353965,1
911,1761,1.219353914,-1.14310813,1
911,1793,0.3332685232,-0.9926769733,1
911,1825,0.3953588605,-0.3446317315,1
911,1857,0.557510972,-0.04207828641,1
911,1889,-1.022942662,0.3580914736,1
911,1921,-0.9912800789,0.2188502252,1
911,1953,-1.126456738,0.1680813432,1
911,1985,-2.058391571,0.1599850059,1
911,2017,-0.9272732735,-0.3229906857,1
943,33,-0.04116290808,0.4857124686,1
943,65,0.05697019398,1.899128437,1
943,97,-0.03607648611,0.8615437746,1
943,129,-0.4009484947,0.8279583454,1
943,161,-0.6337981224,0.813568294,1
943,193,-0.8773206472,1.064831495,1
943,225,-1.057443142,0.5425542593,1
943,257,-0.5212265849,-0.568667531,1
943,289,-0.565820694,-0.01286280155,1
943,321,0.1906439662,0.1732452512,1
943,353,1.209258795,0.3634316325,1
943,385,0.7192063332,0.3251004219,1
943,417,0.8367972374,0.290145874,1
943,449,0.9528501034,1.368516207,1
943,481,0.6363617182,1.803000093,1
943,513,0.7735847831,1.307569742,1
943,545,0.8840436935,0.9250838757,1
943,577,1.591047764,2.623467445,1
943,609,2.570814848,3.398648739,1
943,641,2.304456234,3.70089674,1
943,673,1.936151147,3.700927734,1
943,705,1.59957993,3.372887373,1
943,737,1.863668442,3.721954346,1
943,769,2.720679283,3.072040796,1
943,801,18.95785141,2.96922493,1
943,833,0.7420246601,-0.1153402328,1
943,865,3.959519863,2.865812778,1
943,897,4.844437599,2.788792849,1
943,929,5.604393482,2.139505386,1
943,961,6.524507999,0.69515872,1
943,993,7.473928452,0.06792521477,1
943,1025,6.472808838,0.7747010589,1
943,1057,5.524902344,0.6905354261,1
943,1089,3.79208374,-0.3387856483,1
943,1121,4.012704372,0.2911179066,1
943,1153,4.676472187,0.7438075542,1
943,1185,7.97906208,-0.4799833298,1
943,1217,9.837035179,3.665628195,1
943,1249,11.38208008,5.930106163,1
943,1281,12.18649483,7.316614151,1
943,1313,10.42850971,6.021765709,1
943,1345,10.72838688,12.09037304,1
943,1377,16.35645294,0.8136398196,1
943,1409,8.862863541,10.93730354,1
943,1441,9.632824898,-2.475584984,1
943,1473,9.16918087,-4.50496769,1
943,1505,9.759797096,-6.457518578,1
943,1537,10.05514812,-6.921682358,1
943,1569,8.696092606,-4.571080208,1
943,1601,7.727239132,-1.40521431,1
943,1633,6.594436646,-0.7933417559,1
943,1665,6.188838482,-1.968114614,1
943,1697,3.299077988,-1.614477277,1
943,1729,0.7872157097,-0.2928828001,1
943,1761,1.084085822,-0.642873168,1
943,1793,1.301808953,-0.507753849,1
943,1825,1.605881095,0.07400110364,1
943,1857,1.713081479,0.01218292117,1
943,1889,0.5050859451,0.1833470017,1
943,1921,-0.2965326309,1.188844085,1
943,1953,0.2536917031,0.9780623913,1
943,1985,-0.1763440967,0.7478877306,1
943,2017,-0.5918996334,-0.4570845366,1
975,33,-1.263907433,0.4093152285,1
975,65,-1.948653698,4.049964905,1
975,97,-0.02687111497,1.273373842,1
975,129,-0.5312601924,0.579436779,1
975,161,-0.8680490255,0.9327999949,1
975,193,-1.014773726,1.035868645,1
975,225,-1.032658339,0.5733678341,1
975,257,-0.7982113361,0.2542465925,1
975,289,-0.4645709991,0.3655490875,1
975,321,0.2292026877,0.6835993528,1
975,353,1.450811148,0.7837796211,1
975,385,0.9709750414,0.6912368536,1
975,417,1.183550239,0.9682500958,1
975,449,1.404024839,1.350319862,1
975,481,0.8874729276,1.500684381,1
975,513,0.7160241604,1.418242574,1
975,545,0.1740471125,1.143633485,1
975,577,0.7123266459,1.731129766,1
975,609,1.293258309,3.247681379,1
975,641,1.558990717,4.425410271,1
975,673,1.780583978,4.539157391,1
975,705,1.19901967,3.826075792,1
975,737,0.9497112036,3.69999361,1
975,769,1.495676994,4.013073444,1
975,801,1.518351078,2.686208248,1
975,833,1.893977165,0.8223268986,1
975,865,4.497504234,2.261758327,1
975,897,5.562895775,4.298059464,1
975,929,5.96820116,2.750212431,1
975,961,7.000884056,0.7518730164,1
975,993,7.384270191,0.1271875501,1
975,1025,6.765512466,0.1210203469,1
975,1057,6.137265682,0.7621016502,1
975,1089,5.137993336,0.9950072765,1
975,1121,5.834578037,1.485788941,1
975,1153,6.047362804,1.580540419,1
975,1185,8.351167679,3.317235947,1
975,1217,9.817029953,4.789299965,1
975,1249,12.89598656,6.446444511,1
975,1281,12.45711803,7.715956688,1
975,1313,9.909547806,7.958884239,1
975,1345,9.396243095,13.05612278,1
975,1377,8.610432625,1.091229916,1
975,1409,-0.897816658,-1.168193817,1
975,1441,5.547159195,9.518774033,1
975,1473,10.39587879,1.171873093,1
975,1505,9.529194832,-7.296649456,1
975,1537,9.516234398,-7.165309429,1
975,1569,8.943178177,-5.133515358,1
975,1601,8.675354958,-2.699389458,1
975,1633,6.418491364,-2.332932949,1
975,1665,4.844911575,-2.160672665,1
975,1697,1.192387104,-1.529644966,1
975,1729,0.0392318964,-0.1892588139,1
975,1761,0.4766876698,-0.09789431095,1
975,1793,0.4475128651,0.100679636,1
975,1825,1.250002861,-0.3057979941,1
975,1857,1.867542624,-0.2736782432,1
975,1889,0.9334400892,-0.02448954433,1
975,1921,0.4427933991,0.9227266312,1
975,1953,0.7758285999,0.8089060187,1
975,1985,0.5564810038,0.6762346625,1
975,2017,0.2418735325,-0.5205913782,1
1007,33,-1.281986713,0.167724371,1
1007,65,-0.7157605886,0.3880887032,1
1007,97,-1.019794106,0.4684292078,1
1007,129,-0.8253437877,-0.2583768368,1
1007,161,-1.028109074,0.5827075243,1
1007,193,-3.094684839,0.3422291279,1
1007,225,-1.538838387,0.7574564219,1
1007,257,-0.6318628192,0.678463757,1
1007,289,-0.2425578237,1.104696512,1
1007,321,0.7395814657,0.9955264926,1
1007,353,1.276795387,0.5941823125,1
1007,385,0.230900526,0.2021137178,1
1007,417,0.823114574,0.7627545595,1
1007,449,0.9183830023,0.4603934288,1
1007,481,0.7179815173,1.079584002,1
1007,513,0.7779388428,1.363822103,1
1007,545,0.8118293285,1.372650623,1
1007,577,0.8362674713,1.817395926,1
1007,609,1.429451346,2.915102482,1
1007,641,1.27019155,4.271754265,1
1007,673,1.147348642,4.738118172,1
1007,705,0.9800577164,4.248927116,1
1007,737,0.7537486553,3.576254845,1
1007,769,1.586250544,4.410937309,1
1007,801,2.332743645,2.936989546,1
1007,833,4.392590523,2.200113773,1
1007,865,5.654586792,2.215638161,1
1007,897,5.796341419,3.605331182,1
1007,929,6.777279377,2.00077486,1
1007,961,7.573433876,1.140357018,1
1007,993,7.14317894,0.33339113,1
1007,1025,6.400271893,0.009732544422,1
1007,1057,6.297029018,1.028488636,1
1007,1089,6.672184467,1.48487103,1
1007,1121,7.334694386,2.215979338,1
1007,1153,6.993586063,3.466909647,1
1007,1185,8.016835213,4.839812279,1
1007,1217,9.231826782,5.295317173,1
1007,1249,12.3344841,6.425107002,1
1007,1281,12.9433012,9.162126541,1
1007,1313,8.069293022,8.265154839,1
1007,1345,8.129779816,12.81346893,1
1007,1377,7.310288429,4.426075459,1
1007,1409,-0.07812690735,-0.3065611124,1
1007,1441,10.24488354,-6.708478928,1
1007,1473,6.379552841,-5.296115398,1
1007,1505,7.67884016,-7.885633469,1
1007,1537,7.901331425,-7.339178085,1
1007,1569,7.470973969,-4.818831444,1
1007,1601,6.810223103,-3.915594339,1
1007,1633,5.613293171,-3.486850739,1
1007,1665,4.161209583,-1.868761897,1
1007,1697,1.769520998,-0.9260810614,1
1007,1729,1.943698645,-0.1382003278,1
1007,1761,1.210314155,0.3874034882,1
1007,1793,0.6433414221,0.3157018423,1
1007,1825,1.205697656,-0.3223654032,1
1007,1857,1.351537824,-0.6003549099,1
1007,1889,-10.44270611,-16.30581856,1
1007,1921,0.4838494658,0.3226667941,1
1007,1953,0.8765183687,0.6054775119,1
1007,1985,0.9171353579,0.5895499587,1
1007,2017,0.5089437962,-0.8120567203,1
1039,33,-0.5375154614,0.4657325149,1
1039,65,0.3082241118,0.5187266469,1
1039,97,-0.938120544,0.3880248368,1
1039,129,-0.700206995,0.9185362458,1
1039,161,-0.6817217469,0.6665995121,1
1039,193,-2.120517731,0.3041958213,1
1039,225,-1.82929194,0.7142730951,1
1039,257,-0.6244233251,1.182911515,1
1039,289,-0.2097899914,1.497910738,1
1039,321,0.7189859152,1.093940735,1
1039,353,0.8532735109,-0.1214506626,1
1039,385,0.2211743593,-0.4802809954,1
1039,417,0.3088097572,0.1056970358,1
1039,449,0.5686388016,-0.1539523602,1
1039,481,0.9037905931,0.5766347647,1
1039,513,0.7283824086,1.07105279,1
1039,545,1.053296328,1.497301102,1
1039,577,1.211236715,2.594315052,1
1039,609,0.9940365553,1.18946147,1
1039,641,1.052978754,2.209075928,1
1039,673,1.245871544,3.599461794,1
1039,705,1.236939669,4.041148186,1
1039,737,1.123164654,2.900969267,1
1039,769,1.559782505,3.367201567,1
1039,801,2.343094826,1.917153597,1
1039,833,3.221575975,2.18282032,1
1039,865,4.749754429,3.143536091,1
1039,897,5.052232742,2.032985687,1
1039,929,6.478328705,1.614226341,1
1039,961,6.832140446,1.024623513,1
1039,993,6.837478161,0.5887236595,1
1039,1025,7.108356953,0.05015355349,1
1039,1057,6.947469711,1.054760933,1
1039,1089,6.83924675,1.53356266,1
1039,1121,7.286846638,2.631172895,1
1039,1153,7.317670822,3.816296101,1
1039,1185,7.188471794,5.486763,1
1039,1217,8.618522644,6.237976074,1
1039,1249,11.5184164,5.136451721,1
1039,1281,8.000120163,9.048151016,1
1039,1313,7.789921284,5.952394485,1
1039,1345,7.228652954,7.013073444,1
1039,1377,3.92097187,2.823684931,1
1039,1409,-0.5069088936,0.3764266968,1
1039,1441,-1.023805618,-1.074487686,1
1039,1473,4.854289055,-5.734886169,1
1039,1505,5.648298264,-7.846619129,1
1039,1537,6.254119873,-6.461644173,1
1039,1569,5.941402435,-3.893182278,1
1039,1601,5.397882462,-3.560071468,1
1039,1633,4.653324127,-3.074650288,1
1039,1665,2.847921848,-1.51251936,1
1039,1697,2.543859959,-1.265291214,1
1039,1729,2.243545771,-0.710093081,1
1039,1761,2.059824467,0.001690119505,1
1039,1793,1.645791888,0.09187185764,1
1039,1825,1.065125704,-0.1972157359,1
1039,1857,0.8051983714,-0.510263145,1
1039,1889,0.69123137,0.04471947253,1
1039,1921,1.218215942,0.9250779152,1
1039,1953,1.958324671,0.8979111314,1
1039,1985,1.314834476,0.1216371804,1
1039,2017,0.2051097155,-1.274405479,1
1071,33,1.093509197,0.4116155803,1
1071,65,2.633135796,0.9848024845,1
1071,97,0.8362547159,0.6022770405,1
1071,129,-0.2561624348,1.145994663,1
1071,161,-0.4196794927,0.8138480186,1
1071,193,-0.5701228976,0.08705484867,1
1071,225,-1.203402877,0.4964058399,1
1071,257,-1.150897622,1.20038867,1
1071,289,-0.4387692213,0.6468880177,1
1071,321,-0.002514511347,0.19971174,1
1071,353,0.1364257336,-0.3186691701,1
1071,385,0.1979500055,-0.1470850706,1
1071,417,0.512711525,0.2025344372,1
1071,449,0.8002077341,0.3002851605,1
1071,481,1.246118307,0.5953096151,1
1071,513,0.9199399948,1.193522811,1
1071,545,0.9888157248,1.863711476,1
1071,577,1.473381281,1.494643211,1
1071,609,1.210529208,0.6064325571,1
1071,641,1.028331041,1.272806406,1
1071,673,0.9674162865,1.495532274,1
1071,705,0.6618408561,1.087519169,1
1071,737,0.044924438,1.325304985,1
1071,769,-1.47379756,21.55518341,1
1071,801,0.06552219391,0.5747286081,1
1071,833,0.5258541107,0.3928376436,1
1071,865,1.441947937,-0.144996047,1
1071,897,3.903697968,-0.2761640549,1
1071,929,5.781707764,0.3441456556,1
1071,961,6.530472755,0.9271541834,1
1071,993,6.844723225,0.4344261289,1
1071,1025,7.249612808,-0.1476049423,1
1071,1057,7.993759632,0.78926754,1
1071,1089,6.991298199,1.8748101,1
1071,1121,6.792402267,2.912189484,1
1071,1153,7.665745258,3.305529594,1
1071,1185,7.163637638,4.424517155,1
1071,1217,6.875918388,5.604132652,1
1071,1249,7.177208424,4.494080067,1
1071,1281,6.979040623,8.43080616,1
1071,1313,10.06121922,2.669195652,1
1071,1345,-0.6531419754,-0.8245504498,1
1071,1377,0.7731957436,0.2292982638,1
1071,1409,-0.3581328392,0.3451964855,1
1071,1441,-2.14332819,-1.613692045,1
1071,1473,3.509682655,-5.055663109,1
1071,1505,4.08008194,-5.821035862,1
1071,1537,6.277318954,-5.02570343,1
1071,1569,6.18374157,-3.341943502,1
1071,1601,5.432618618,-2.547642231,1
1071,1633,3.92647171,-2.725588322,1
1071,1665,2.846131563,-2.664227486,1
1071,1697,2.421344519,-1.182889938,1
1071,1729,2.321036339,-0.9580551386,1
1071,1761,2.142366886,-0.6504967809,1
1071,1793,1.882281661,-0.0842422843,1
1071,1825,1.056277633,-0.2867097259,1
1071,1857,0.6944939494,-0.3594329357,1
1071,1889,0.5849609971,0.6437197924,1
1071,1921,1.376674294,1.136131167,1
1071,1953,1.908806682,1.140760064,1
1071,1985,1.607116461,-0.4119675457,1
1071,2017,-0.02554261684,-1.623231053,1
1103,33,0.6069719791,0.06395331025,1
1103,65,2.007724762,-0.06498644501,1
1103,97,1.387796283,0.4194306731,1
1103,129,0.1322154403,0.7423248291,1
1103,161,-0.02840447426,0.571218431,1
1103,193,-0.1287429929,0.3090460896,1
1103,225,-0.9707538486,0.09812000394,1
1103,257,-0.6029772162,0.08204698563,1
1103,289,-0.1295712292,-0.01327043772,1
1103,321,0.1103841662,-0.04238656163,1
1103,353,0.4099492133,0.08863866329,1
1103,385,1.023859739,0.7197802663,1
1103,417,1.024976969,0.6877408028,1
1103,449,1.1872679,0.8524971008,1
1103,481,1.17013967,0.9854528904,1
