x - $F_{YSL} = $0.1425μN,y - $F_{YSL} = $0.1425μN,x - _child1,y - _child1,x - _child2,y - _child2,x - $F_{YSL} = $0.285μN,y - $F_{YSL} = $0.285μN,x - _child4,y - _child4,x - _child5,y - _child5,x - $F_{YSL} = $0.57μN,y - $F_{YSL} = $0.57μN,x - _child7,y - _child7,x - _child8,y - _child8,x - $F_{YSL} = $1.14μN,y - $F_{YSL} = $1.14μN,x - _child10,y - _child10,x - _child11,y - _child11
-143.16081237607813,0.25228186032477495,-122.94589178356713,2.1031443620981296,-122.94589178356713,0.2796609420226048,-135.67957118519712,0.5045637206495499,-122.94589178356713,4.206288724196259,-122.94589178356713,0.2526636654058612,-118.79092810255737,1.009127441299107,-122.94589178356713,8.412577448392518,-122.94589178356713,0.2641590018374715,-77.30899913376672,2.018254882598214,-122.94589178356713,16.825154896785037,-122.94589178356713,0.29186833966927955
-142.38933576289836,0.2776168150952145,-120.24048096192385,2.1031443620981296,-120.24048096192385,0.3076270362248652,-133.93411130830972,0.5552336301904255,-120.24048096192385,4.206288724196259,-120.24048096192385,0.27793003194644733,-114.48998174667142,1.110467260380858,-120.24048096192385,8.412577448392518,-120.24048096192385,0.2905749020212186,-65.46700001355015,2.220934520761716,-120.24048096192385,16.825154896785037,-120.24048096192385,0.32105517363620745
-141.59863033184575,0.3029517698656541,-117.53507014028057,2.1031443620981296,-117.53507014028057,0.3355931304271257,-132.11173615993113,0.6059035397313117,-117.53507014028057,4.206288724196259,-117.53507014028057,0.3031963984870334,-109.88137430482087,1.2118070794626128,-117.53507014028057,8.412577448392518,-117.53507014028057,0.3169908022049657,-52.39435654947533,2.4236141589252256,-117.53507014028057,16.825154896785037,-117.53507014028057,0.3502420076031354
-140.7870323819735,0.3282867246360901,-114.82965931863728,2.1031443620981296,-114.82965931863728,0.3635592246293861,-130.20579093627387,0.6565734492721909,-114.82965931863728,4.206288724196259,-114.82965931863728,0.3284627650276195,-104.93848656185494,1.3131468985443746,-114.82965931863728,8.412577448392518,-114.82965931863728,0.34340670238871285,-37.984591880940414,2.626293797088728,-114.82965931863728,16.825154896785037,-114.82965931863728,0.3794288415700633
-139.95287821233458,0.35362167940652967,-112.124248496994,2.1031443620981296,-112.124248496994,0.3915253188316466,-128.2096208335502,0.7072433588130664,-112.124248496994,4.206288724196259,-112.124248496994,0.3537291315682056,-99.63469930262396,1.4144867176261329,-112.124248496994,8.412577448392518,-112.124248496994,0.36982260257245997,-22.131229147343248,2.8289734352522373,-112.124248496994,16.825154896785037,-112.124248496994,0.40861567553699124
-139.09450412198217,0.3789566341769657,-109.4188376753507,2.1031443620981296,-109.4188376753507,0.4194914130339072,-126.11657104797251,0.757913268353942,-109.4188376753507,4.206288724196259,-109.4188376753507,0.37899549810879185,-93.94339331197693,1.515826536707884,-109.4188376753507,8.412577448392518,-109.4188376753507,0.3962385027562072,-4.727791488081749,3.031653073415761,-109.4188376753507,16.825154896785037,-109.4188376753507,0.4378025095039193
-138.21024640996941,0.40429158894740524,-106.71342685370742,2.1031443620981296,-106.71342685370742,0.4474575072361676,-123.91998677575315,0.8085831778948176,-106.71342685370742,4.206288724196259,-106.71342685370742,0.4042618646493779,-87.83794937476317,1.6171663557896352,-106.71342685370742,8.412577448392518,-106.71342685370742,0.4226544029399543,14.796709259186287,3.037166317031108,-106.71342685370742,16.825154896785037,-106.71342685370742,0.4669893434708472
-137.29844137534928,0.4296265437178519,-104.00801603206413,2.1031443620981296,-104.00801603206413,0.47542360143842805,-121.61321321310456,0.8592530874356932,-104.00801603206413,4.206288724196259,-104.00801603206413,0.429528231189964,-81.29174827583248,1.7185061748713863,-104.00801603206413,8.412577448392518,-104.00801603206413,0.44907030312370144,34.065489276412904,2.9754103191663717,-104.00801603206413,16.825154896785037,-104.00801603206413,0.49617617743777515
-136.35742531717497,0.4549614984882915,-101.30260521042084,2.1031443620981296,-101.30260521042084,0.5033896956406887,-119.18959555623901,0.9099229969765688,-101.30260521042084,4.206288724196259,-101.30260521042084,0.45479459773055025,-74.27817080003395,1.8198459939531375,-101.30260521042084,8.412577448392518,-101.30260521042084,0.47548620330744873,53.406717358457314,2.92090059048828,-101.30260521042084,16.825154896785037,-101.30260521042084,0.5253630114047032
-135.3855345344995,0.48029645325873105,-98.59719438877755,2.1031443620981296,-98.59719438877755,0.5313557898429491,-116.64247900136839,0.960592906517455,-98.59719438877755,4.206288724196259,-98.59719438877755,0.4800609642711363,-66.77059773221742,1.9211858130348958,-98.59719438877755,8.412577448392518,-98.59719438877755,0.5019021034911958,72.84516929437365,2.8721276874422585,-98.59719438877755,16.825154896785037,-98.59719438877755,0.5545498453716311
-134.38110532637603,0.5056314080291671,-95.89178356713427,2.1031443620981296,-95.89178356713427,0.5593218840452095,-113.96520874470664,1.0112628160583341,-95.89178356713427,4.206288724196259,-95.89178356713427,0.5053273308117224,-58.7424098572323,2.022525632116647,-95.89178356713427,8.412577448392518,-95.89178356713427,0.528318003674943,92.385804140515,2.8281398995812523,-95.89178356713427,16.825154896785037,-95.89178356713427,0.5837366793385591
-133.3424739918576,0.5309663627996066,-93.18637274549098,2.1031443620981296,-93.18637274549098,0.58728797824747,-111.15112998246471,1.0619327255992133,-93.18637274549098,4.206288724196259,-93.18637274549098,0.5305936973523085,-50.16698795992815,2.123865451198398,-93.18637274549098,8.412577448392518,-93.18637274549098,0.55473390385869,112.03099681928069,2.7881928913259557,-93.18637274549098,16.825154896785037,-93.18637274549098,0.612923513305487
