PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 9, filenames: A:[9]MAX_TimeSrs019_TgUtrmcherry_Control.avi & B:[10]MAX_TimeSrs019_TgUtrmcherry_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
1103,577,3.516528606,3.119426966,1
1103,609,4.784144402,1.647652984,1
1103,641,0.6572365761,-0.3040560484,1
1103,673,0.919303894,-0.8433120251,1
1103,705,2.387655735,-2.408488274,1
1103,737,1.501009941,-4.718570709,1
1103,769,0.6804788113,-4.289327621,1
1103,801,1.168884873,-2.567273855,1
1103,833,1.872718334,-0.6984615326,1
1103,865,2.385930538,-3.1679914,1
1103,897,2.812242508,-3.662216187,1
1103,929,-6.013847828,-14.92362309,1
1103,961,-2.715022087,-4.656983376,1
1103,993,-1.38937974,-4.713335991,1
1103,1025,1.522892714,-6.381753922,1
1103,1057,4.406759739,-8.343835831,1
1103,1089,5.604870796,-11.56810284,1
1103,1121,5.291117191,-8.983566284,1
1103,1153,5.274514198,-8.108734131,1
1103,1185,4.425405502,-7.926916122,1
1103,1217,2.722327471,-8.062770844,1
1103,1249,2.280011654,-7.843068123,1
1103,1281,2.509338856,-7.345402241,1
1103,1313,2.637074471,-7.335371971,1
1103,1345,2.266683817,-8.437486649,1
1103,1377,2.106468201,-8.898235321,1
1103,1409,1.527867436,-8.946930885,1
1103,1441,1.112876654,-9.08590126,1
1103,1473,0.5727701187,-8.494112968,1
1103,1505,0.514436841,-7.541646481,1
1103,1537,1.66050756,-7.096781254,1
1103,1569,2.127389431,-6.638216019,1
1103,1601,2.029573202,-6.026665688,1
1103,1633,1.559102774,-5.459311008,1
1103,1665,1.164917588,-5.104429245,1
1103,1697,1.287073851,-5.199623108,1
1103,1729,1.548755407,-5.359267235,1
1103,1761,1.91808033,-4.692280769,1
1103,1793,2.048134089,-4.161288738,1
1103,1825,2.065689325,-3.728781939,1
1103,1857,1.886108398,-3.180912971,1
1103,1889,1.189676285,-2.725237846,1
1103,1921,0.7278897166,-2.965717793,1
1103,1953,0.1383723021,-2.333597898,1
1103,1985,0.4305822253,-1.028158426,1
1103,2017,0.3804453015,-3.68643713,1
1135,33,-2.119702816,3.040489197,1
1135,65,-0.5644880533,-10.67029381,1
1135,97,3.935548067,-2.5706985,1
1135,129,4.898872375,-1.517637253,1
1135,161,3.657891512,-0.226211071,1
1135,193,2.056364536,-0.3585830927,1
1135,225,1.821724892,-1.483926892,1
1135,257,4.06295681,-1.702281594,1
1135,289,2.520736933,-2.401604891,1
1135,321,2.244424105,-3.086614609,1
1135,353,2.370567083,-1.630488276,1
1135,385,2.218361616,-0.1633810401,1
1135,417,2.865997791,-0.1776666194,1
1135,449,3.625133276,-0.6140220165,1
1135,481,3.416171074,-1.087294579,1
1135,513,6.253573418,-3.831973553,1
1135,545,4.429689407,-0.6472667456,1
1135,577,2.062720299,2.53557539,1
1135,609,-0.5385861397,-0.3583138585,1
1135,641,6.472255707,-0.2090824246,1
1135,673,7.306889534,2.610354185,1
1135,705,-0.2823370695,-1.989316225,1
1135,737,0.3709411621,-5.365280151,1
1135,769,0.6608018875,-2.268653631,1
1135,801,1.466965675,0.7880325317,1
1135,833,1.816844106,2.322837353,1
1135,865,1.137590885,-2.545068979,1
1135,897,0.5846852064,-3.042844296,1
1135,929,1.333055496,-4.491510391,1
1135,961,0.494137764,-4.278748989,1
1135,993,-1.060601473,-3.534643173,1
1135,1025,-0.07564550638,-5.235956192,1
1135,1057,2.137270212,-7.328391075,1
1135,1089,4.767291069,-8.539973259,1
1135,1121,3.749604702,-8.042157173,1
1135,1153,2.685224533,-7.876846313,1
1135,1185,2.816958427,-8.120183945,1
1135,1217,2.370436668,-8.378867149,1
1135,1249,1.727383733,-7.993902206,1
1135,1281,1.586205244,-6.60659647,1
1135,1313,1.88021636,-7.718738556,1
1135,1345,2.379276752,-8.49276638,1
1135,1377,2.015442133,-8.765569687,1
1135,1409,1.118288755,-8.680697441,1
1135,1441,0.7436327934,-8.421293259,1
1135,1473,0.2186047435,-7.94053936,1
1135,1505,0.1244260073,-7.611685753,1
1135,1537,1.485533595,-7.446864605,1
1135,1569,1.979934812,-7.452167034,1
1135,1601,1.923659563,-7.052689552,1
1135,1633,1.791359663,-6.215960979,1
1135,1665,1.1978724,-5.905991554,1
1135,1697,0.4543709755,-6.043473721,1
1135,1729,0.2089960575,-5.75475502,1
1135,1761,1.240608692,-5.35468626,1
1135,1793,1.805101514,-4.470529079,1
1135,1825,2.349607468,-3.763750076,1
1135,1857,2.628135204,-3.259884357,1
1135,1889,2.48143959,-3.179702282,1
1135,1921,1.981547236,-4.414917946,1
1135,1953,0.5000367165,-2.442105293,1
1135,1985,0.4136705995,-0.7785346508,1
1135,2017,0.3891823292,-4.301522732,1
1167,33,-6.179527283,2.151852131,1
1167,65,1.481507659,-2.571930885,1
1167,97,3.071519613,-2.608733177,1
1167,129,2.518326044,-0.4694135189,1
1167,161,1.920989871,-0.6179932356,1
1167,193,1.550361753,-0.8610578179,1
1167,225,1.556569815,-1.120145202,1
1167,257,2.60248661,-1.342714548,1
1167,289,2.100965261,-2.185302734,1
1167,321,1.627384663,-3.556993008,1
1167,353,1.137759209,-1.755452514,1
1167,385,1.924408436,0.5474888086,1
1167,417,2.280816078,0.1219340712,1
1167,449,2.257978678,-0.1385954916,1
1167,481,2.142224312,-0.6653358936,1
1167,513,2.165381432,-0.9920322299,1
1167,545,2.545656919,-2.323518753,1
1167,577,-3.903054237,-7.551407337,1
1167,609,-1.706518173,-0.7187728882,1
1167,641,-1.916032791,-20.08159256,1
1167,673,1.746428967,-5.778637886,1
1167,705,1.119917631,-2.196849585,1
1167,737,0.6774697304,-5.094415665,1
1167,769,0.8707447052,-1.449124098,1
1167,801,0.6215349436,-0.3691761494,1
1167,833,0.6317327023,1.994283199,1
1167,865,0.8128192425,-2.256510496,1
1167,897,0.4197337627,-2.403785467,1
1167,929,1.39921093,-3.372440815,1
1167,961,0.2243250608,-4.05619669,1
1167,993,-1.038982868,-4.063982964,1
1167,1025,-0.2598782778,-2.414919376,1
1167,1057,0.7519001961,-3.948812485,1
1167,1089,1.539520502,-4.84386158,1
1167,1121,1.90547204,-7.422716141,1
1167,1153,1.269758463,-7.626642227,1
1167,1185,1.201761484,-5.721681595,1
1167,1217,1.016856194,-8.638746262,1
1167,1249,0.5931754112,-8.138300896,1
1167,1281,0.2787815332,-5.888688087,1
1167,1313,0.1867177486,-7.252145767,1
1167,1345,2.601428509,-9.164757729,1
1167,1377,1.909224629,-8.803935051,1
1167,1409,1.30401659,-8.788134575,1
1167,1441,1.39248836,-8.136412621,1
1167,1473,-0.1489472389,-6.155194283,1
1167,1505,-1.04254663,-6.737323284,1
1167,1537,0.8018804789,-6.545757771,1
1167,1569,2.167929888,-7.60498333,1
1167,1601,1.888847947,-7.546973228,1
1167,1633,1.323192477,-6.553258896,1
1167,1665,1.03290689,-6.47397995,1
1167,1697,0.05693089962,-6.629231453,1
1167,1729,-0.1094988585,-6.433804035,1
1167,1761,1.060973644,-5.682151794,1
1167,1793,1.608740091,-4.7643013,1
1167,1825,2.050559759,-3.82141304,1
1167,1857,2.339411974,-3.432044983,1
1167,1889,2.30112648,-3.777509928,1
1167,1921,1.91981411,-4.55050087,1
1167,1953,-0.5664424896,-3.672999859,1
1167,1985,-0.3285042644,-1.112865448,1
1167,2017,-0.8859598637,-3.961661816,1
1199,33,-1.194728374,1.211828232,1
1199,65,1.32223618,-1.283457279,1
1199,97,2.053823471,-0.847456634,1
1199,129,1.381816506,-0.5650558472,1
1199,161,1.254706025,-2.378078222,1
1199,193,1.478770971,-2.139493465,1
1199,225,1.039804101,-0.4961674809,1
1199,257,0.5592250824,-0.5443689227,1
1199,289,0.3480095863,-0.8646631241,1
1199,321,2.467888117,-2.509110689,1
1199,353,2.25316143,-1.580258846,1
1199,385,1.165079117,1.061904907,1
1199,417,1.408842325,1.022791028,1
1199,449,1.517078876,0.5064383745,1
1199,481,5.400947094,0.7406086922,1
1199,513,6.142045498,0.01138430834,1
1199,545,5.176743507,19.2258606,1
1199,577,-12.43106937,-11.30868721,1
1199,609,-5.204344749,18.16600227,1
1199,641,1.235581636,-0.3015269637,1
1199,673,1.426625729,-0.6925646663,1
1199,705,0.9306482077,-1.180703878,1
1199,737,0.518104732,-2.836152077,1
1199,769,0.5581397414,-1.391506314,1
1199,801,-0.184889704,-0.6500307322,1
1199,833,-0.566696465,-0.03396105766,1
1199,865,-0.3715067506,-1.999338388,1
1199,897,-0.06074285507,-2.180914402,1
1199,929,1.353569627,-3.284825087,1
1199,961,0.5680273771,-4.109743118,1
1199,993,0.03965502977,-4.489265442,1
1199,1025,-0.1041228175,-4.907319546,1
1199,1057,0.06134739518,-5.685737133,1
1199,1089,0.3536792994,-4.786567688,1
1199,1121,0.3410441279,-6.820663452,1
1199,1153,-3.259010315,-6.26565361,1
1199,1185,-1.412828684,-3.958657265,1
1199,1217,-2.359457016,-2.538489342,1
1199,1249,-0.6600773931,-8.120798111,1
1199,1281,-0.4792550206,-6.438641548,1
1199,1313,-0.4649450183,-6.660349846,1
1199,1345,0.4782806635,-8.617846489,1
1199,1377,1.572820902,-8.594532967,1
1199,1409,2.068099737,-8.490609169,1
1199,1441,2.638305664,-9.022953987,1
1199,1473,0.5790057182,-7.738200665,1
1199,1505,0.5677488446,-7.318295479,1
1199,1537,1.349973917,-5.712175369,1
1199,1569,3.490615368,-8.056492805,1
1199,1601,2.899152517,-8.25822258,1
1199,1633,0.9295958281,-7.028066158,1
1199,1665,0.6900675893,-6.44510746,1
1199,1697,0.304089725,-6.553576946,1
1199,1729,0.4651707411,-6.61138773,1
1199,1761,1.561388254,-5.770308018,1
1199,1793,1.700798988,-5.152236462,1
1199,1825,2.20105052,-4.805893421,1
1199,1857,2.993995428,-4.333487034,1
1199,1889,3.16710043,-4.348061562,1
1199,1921,3.049776316,-5.587765217,1
1199,1953,2.853461027,-5.841195583,1
1199,1985,0.7798455954,-2.787848949,1
1199,2017,-1.183974624,-3.559195518,1
1231,33,0.3973637819,0.8277988434,1
1231,65,1.094934583,-2.474668741,1
1231,97,1.354449034,-0.382260859,1
1231,129,0.9582384825,-0.8158521652,1
1231,161,0.7512329817,-1.036324978,1
1231,193,0.6443762779,-0.494392693,1
1231,225,0.2364683747,-0.02304893732,1
1231,257,0.6877596974,0.1981471181,1
1231,289,1.599443913,2.204334736,1
1231,321,2.114254475,1.835432649,1
1231,353,2.76400733,-0.139803946,1
1231,385,1.985580921,-16.68324471,1
1231,417,2.109775066,3.382637024,1
1231,449,2.045846939,1.250440836,1
1231,481,3.656497002,1.041481256,1
1231,513,4.239879131,0.9641178846,1
1231,545,2.032975435,0.2656116486,1
1231,577,-0.06374740601,-0.03370302916,1
1231,609,0.6470752954,0.1745493412,1
1231,641,1.398685932,-0.05431562662,1
1231,673,1.132055521,-0.5051585436,1
1231,705,0.3047353029,-0.8916799426,1
1231,737,-0.05226546526,-3.19470787,1
1231,769,-0.3852328062,-2.64921236,1
1231,801,-1.077636242,-1.305029869,1
1231,833,-2.105198622,-1.280548334,1
1231,865,-3.275290489,-2.115341187,1
1231,897,-1.284254432,-1.112972736,1
1231,929,3.800353527,-3.919952869,1
1231,961,2.018183708,-4.563276768,1
1231,993,-0.8382470608,-5.541786194,1
1231,1025,-1.453831196,-5.735785484,1
1231,1057,-1.343631387,-6.33481884,1
1231,1089,-0.8716251254,-6.965368271,1
1231,1121,-1.050755978,-7.336186886,1
1231,1153,-1.208718538,-6.287399292,1
1231,1185,-1.671072483,-6.91533947,1
1231,1217,-2.333208323,-7.420861244,1
1231,1249,-2.39487958,-8.224731445,1
1231,1281,-2.069951296,-8.629257202,1
1231,1313,-1.62360096,-9.023139,1
1231,1345,-0.6193011999,-8.821310997,1
1231,1377,0.1645672321,-7.206390381,1
1231,1409,-0.1372601986,-6.488167763,1
1231,1441,1.194347858,-7.995957375,1
1231,1473,1.998500109,-8.337141037,1
1231,1505,1.445413232,-7.349348068,1
1231,1537,2.076035023,-6.265340805,1
1231,1569,3.601220608,-8.688897133,1
1231,1601,3.110270739,-8.95343399,1
1231,1633,1.358308554,-8.175013542,1
1231,1665,0.7893611789,-6.990764618,1
1231,1697,0.7337694764,-6.926668167,1
1231,1729,1.027988195,-8.211302757,1
1231,1761,2.574885607,-6.652067661,1
1231,1793,3.605705976,-6.042097092,1
1231,1825,3.301135063,-6.210283279,1
1231,1857,3.395575762,-5.130385876,1
1231,1889,3.923491716,-4.474781036,1
1231,1921,3.586887836,-4.778118134,1
1231,1953,3.958387375,-5.373415947,1
1231,1985,2.4464643,-4.460673809,1
1231,2017,-0.2549196482,-3.693345308,1
1263,33,0.8220037222,0.1317537427,1
1263,65,0.5826382041,-2.899400234,1
1263,97,0.2958418131,-0.6080092192,1
1263,129,0.1013118029,-0.6479474306,1
1263,161,-0.03064596653,-0.4598509669,1
1263,193,0.1169592142,-0.09019111097,1
1263,225,0.1712966263,0.1484082341,1
1263,257,0.6325192451,0.4443021715,1
1263,289,1.129775524,2.033096313,1
1263,321,1.318640232,2.769212961,1
1263,353,1.414667368,1.118956804,1
1263,385,1.339884281,1.475488901,1
1263,417,1.864046335,1.888444304,1
1263,449,1.858231068,1.704177618,1
1263,481,2.566873789,1.355250716,1
1263,513,3.904914379,1.685593605,1
1263,545,1.740458488,1.624672174,1
1263,577,-0.4448567629,0.6579360962,1
1263,609,0.2183187008,0.1273843497,1
1263,641,0.1233127415,0.04199549556,1
1263,673,-0.3336862326,-0.5774364471,1
1263,705,-1.167143583,-6.945307732,1
1263,737,-1.883217812,-4.803964138,1
1263,769,-0.7404134274,-1.645700455,1
1263,801,-1.448158264,-2.232290745,1
1263,833,-4.297678471,-2.112928391,1
1263,865,-8.945693016,-2.352967501,1
1263,897,-4.099380016,-3.492947817,1
1263,929,-1.634019852,-4.554642677,1
1263,961,-0.1887514591,-6.692041874,1
1263,993,-7.875469208,-5.747704506,1
1263,1025,-3.042486191,-6.179635048,1
1263,1057,-2.689906597,-7.303395271,1
1263,1089,-2.390487432,-8.595558167,1
1263,1121,-2.449523926,-9.621803284,1
1263,1153,-2.899386406,-10.64265728,1
1263,1185,-5.788758278,-9.744096756,1
1263,1217,-6.774937153,-5.685506821,1
1263,1249,-3.59610033,-9.284499168,1
1263,1281,-3.192222118,-10.02352333,1
1263,1313,-2.74862504,-10.46709347,1
1263,1345,-2.435598373,-9.859106064,1
1263,1377,-2.709169388,-6.580916405,1
1263,1409,-2.399653435,-7.305238724,1
1263,1441,-0.4184668064,-8.495923996,1
1263,1473,1.012826324,-8.529744148,1
1263,1505,0.9007470608,-7.060137749,1
1263,1537,1.895564675,-8.503058434,1
1263,1569,3.360866785,-9.596541405,1
1263,1601,3.172922611,-9.360505104,1
1263,1633,1.888975501,-10.31592751,1
1263,1665,1.243865371,-8.972701073,1
1263,1697,0.03902745247,-8.999562263,1
1263,1729,1.631812334,-9.946554184,1
1263,1761,2.520446777,-9.105566025,1
1263,1793,3.683155537,-7.068858147,1
1263,1825,3.209267139,-6.585474968,1
1263,1857,3.036486864,-5.63642025,1
1263,1889,3.161704779,-5.163680553,1
1263,1921,3.051954269,-5.357969284,1
1263,1953,2.720602751,-5.711643696,1
1263,1985,3.272159338,-5.318678856,1
1263,2017,1.895758033,-4.289086342,1
1295,33,0.6280530691,-1.353274584,1
1295,65,-0.03376203775,-3.498662949,1
1295,97,-0.6432230473,-3.196140051,1
1295,129,-0.8574365973,-1.360667944,1
1295,161,-0.5376558304,-0.2928064466,1
1295,193,-0.4242429137,-0.226544857,1
1295,225,-0.1799846888,-0.08586013317,1
1295,257,0.1797633767,0.2473686934,1
1295,289,0.5634867549,0.6928044558,1
1295,321,0.7359470129,1.620435715,1
1295,353,0.5828389525,1.484726906,1
1295,385,0.2330154777,1.164577127,1
1295,417,0.6703206301,1.166456461,1
1295,449,1.186516285,1.469700336,1
1295,481,0.9932055473,1.582876563,1
1295,513,0.8695952892,2.158245564,1
1295,545,0.3557037115,2.429896832,1
1295,577,-1.575915933,2.203886032,1
1295,609,-2.527426243,0.4551337361,1
1295,641,-0.9757915735,-0.5917088985,1
1295,673,-0.7980442047,-0.9246741533,1
1295,705,0.9948270321,18.51475716,1
1295,737,-4.581036091,-2.82222271,1
1295,769,-6.234250069,-1.576818585,1
1295,801,2.045900345,-14.8752203,1
1295,833,-9.883195877,-2.650066853,1
1295,865,-11.70120621,-2.617151499,1
1295,897,-6.063661575,-3.784572363,1
1295,929,-5.401784897,-6.62519455,1
1295,961,-4.977477074,-5.291218281,1
1295,993,-4.873353958,-5.591282845,1
1295,1025,-4.686136723,-22.02674675,1
1295,1057,-4.674665928,-8.070077896,1
1295,1089,-4.243837833,-10.59389114,1
1295,1121,-4.614392281,-13.62861633,1
1295,1153,-5.147880554,-15.85689163,1
1295,1185,-5.598704338,-14.71773911,1
1295,1217,-5.947556973,-4.171384811,1
1295,1249,-4.599968433,-11.20947075,1
1295,1281,-4.253368378,-11.25908852,1
1295,1313,-3.961507797,-11.38604546,1
1295,1345,-3.99764061,-11.34402657,1
1295,1377,-3.71664238,-8.96552372,1
1295,1409,-2.708453417,-10.96568584,1
1295,1441,-1.54998219,-10.57427216,1
1295,1473,-0.4110009074,-9.673858643,1
1295,1505,0.7083200216,-9.509246826,1
1295,1537,1.894923925,-9.837067604,1
1295,1569,3.501286268,-10.3438797,1
1295,1601,2.616308689,-10.19518661,1
1295,1633,1.318779945,-11.92569542,1
1295,1665,1.128331423,-10.57169724,1
1295,1697,0.7827475071,-10.37110043,1
1295,1729,1.809410572,-9.639698029,1
1295,1761,2.4425807,-8.593635559,1
1295,1793,3.088819742,-7.589239597,1
1295,1825,3.053301573,-7.153051376,1
1295,1857,2.874074459,-6.874250889,1
1295,1889,2.662107468,-6.42856884,1
1295,1921,2.329658508,-6.703098297,1
1295,1953,1.686912775,-7.4734478,1
1295,1985,1.034072876,-6.534934044,1
1295,2017,0.857883513,-4.94575882,1
1327,33,0.7317392826,-1.515720963,1
1327,65,-0.5361737013,-4.592869759,1
1327,97,-1.224839807,-3.793334007,1
1327,129,-1.895602107,-1.764951229,1
1327,161,-1.390969396,0.4401307404,1
1327,193,-1.207873583,0.105976373,1
1327,225,-0.8279486895,-0.2450316399,1
1327,257,-0.3856136203,-0.02831661701,1
1327,289,0.4792533517,0.2401867807,1
1327,321,0.4528832436,0.7745518684,1
1327,353,0.2672734261,0.6693692207,1
1327,385,0.2738476694,0.7399824858,1
1327,417,0.3456040025,1.120562315,1
1327,449,0.2985191643,1.009652019,1
1327,481,-0.4526877403,1.621351242,1
1327,513,-2.078350782,2.791743755,1
1327,545,-2.699883461,3.238300323,1
1327,577,-4.009716034,8.589662552,1
1327,609,-6.670033932,3.877578497,1
1327,641,-10.3476038,3.084565878,1
1327,673,-3.543249607,-1.131703496,1
1327,705,-8.960485458,11.70504093,1
1327,737,-6.030067444,-1.8268224,1
1327,769,-7.985739231,-1.385633945,1
1327,801,-7.934700012,-1.633152246,1
1327,833,-9.318790436,-1.62187326,1
1327,865,-7.411869049,-2.252146006,1
1327,897,-7.266166687,-2.989276648,1
1327,929,-6.725765705,-4.064567566,1
1327,961,-6.161962986,-5.005424976,1
1327,993,-6.31105423,-16.82592964,1
1327,1025,-6.558197498,-17.22996902,1
1327,1057,-6.127206326,-8.729404449,1
1327,1089,-7.453354836,-12.43338394,1
1327,1121,-7.211094856,-20.72256279,1
1327,1153,-6.542016983,-19.88422394,1
1327,1185,-6.131406784,-17.68347168,1
1327,1217,-5.592476845,-16.13339996,1
1327,1249,-5.998618603,-13.62775517,1
1327,1281,-6.087191582,-13.05894279,1
1327,1313,-4.872644901,-13.19342804,1
1327,1345,-4.503940582,-13.06229305,1
1327,1377,-4.270456314,-12.74306583,1
1327,1409,-3.501262426,-13.1626358,1
1327,1441,-2.359534025,-12.94869328,1
1327,1473,-0.7893522382,-11.91976738,1
1327,1505,0.7241078019,-10.77028084,1
1327,1537,1.975389004,-10.47685719,1
1327,1569,3.319985628,-10.76941204,1
1327,1601,2.453801155,-10.23374462,1
1327,1633,1.893131971,-11.88896275,1
1327,1665,-16.53253937,-3.784786224,1
1327,1697,1.387653589,-10.84086895,1
1327,1729,2.085163593,-9.866240501,1
1327,1761,2.940376997,-9.147294044,1
1327,1793,3.530754328,-8.471003532,1
1327,1825,3.095926046,-8.224217415,1
1327,1857,2.981570482,-8.037582397,1
1327,1889,2.341631651,-7.259607315,1
1327,1921,1.661146522,-7.653964996,1
1327,1953,0.5880104303,-6.552290916,1
1327,1985,0.3301007748,-6.548279285,1
1327,2017,0.09273153543,-5.526899338,1
1359,33,0.07734936476,-0.3852869868,1
1359,65,-1.384316921,-2.773422956,1
1359,97,-1.580913067,-2.51779604,1
1359,129,-2.084789515,-0.4522294998,1
1359,161,-1.968392253,1.449415922,1
1359,193,-1.871123314,1.955627441,1
1359,225,-1.096044779,0.1518178731,1
1359,257,-0.385181725,-0.6196528077,1
1359,289,0.1604307592,-0.0501319766,1
1359,321,0.07548928261,-0.2132402658,1
1359,353,-0.5078992844,-0.3530427814,1
1359,385,-0.1956014633,0.1287430525,1
1359,417,-0.5530288219,-0.0166862011,1
1359,449,-1.815042138,0.1191680431,1
1359,481,-3.171888828,2.833314419,1
1359,513,-4.363633156,3.953499794,1
1359,545,-5.152878761,4.366136551,1
1359,577,-7.376000404,9.298600197,1
1359,609,-6.80828476,16.0366478,1
1359,641,-6.585490227,3.95332408,1
1359,673,-6.556189537,1.169309139,1
1359,705,-6.37299633,-0.3825176954,1
1359,737,-8.06193924,-0.6752654314,1
1359,769,-10.48176479,-0.5286194086,1
1359,801,-14.42193508,1.616650224,1
1359,833,-12.38435078,-1.119693637,1
1359,865,-13.05897713,-1.950418949,1
1359,897,-13.15373039,-3.21799016,1
1359,929,-7.029886246,-3.903970242,1
1359,961,-6.100949287,-5.118080139,1
1359,993,-11.14563751,-12.08514214,1
1359,1025,-14.06394386,-14.23234177,1
1359,1057,-16.08281898,-17.6483593,1
1359,1089,-11.3917408,-17.25830841,1
1359,1121,-7.084115982,-19.40396309,1
1359,1153,-6.594202042,-19.82217407,1
1359,1185,-5.747496128,-17.04555893,1
1359,1217,-6.014253616,-18.40852547,1
1359,1249,-6.366211891,-16.18312263,1
1359,1281,-6.273488522,-15.10846996,1
1359,1313,-4.839069843,-14.95208549,1
1359,1345,-4.331329346,-14.55790234,1
1359,1377,-4.148653507,-14.05150986,1
1359,1409,-3.235362053,-13.9343977,1
1359,1441,-2.274768353,-13.28193855,1
1359,1473,-0.9936637878,-12.90525913,1
1359,1505,0.4499838948,-11.53521061,1
1359,1537,0.9536901712,-10.56541634,1
1359,1569,2.177607059,-12.18573952,1
1359,1601,1.952844143,-11.94273186,1
1359,1633,1.562669277,-11.02748489,1
1359,1665,2.789314508,-11.59452343,1
1359,1697,2.812870502,-11.64628983,1
1359,1729,2.704703331,-11.01236534,1
1359,1761,2.762450933,-10.15258026,1
1359,1793,2.568647146,-9.070234299,1
1359,1825,2.200811386,-8.658221245,1
1359,1857,1.78474164,-8.364774704,1
1359,1889,1.868611574,-7.817631245,1
1359,1921,1.703085423,-7.795491695,1
1359,1953,1.064338088,-6.473232269,1
1359,1985,0.4604165554,-5.951500893,1
1359,2017,0.1473349333,-5.751926899,1
1391,33,-1.194765568,-0.005057618022,1
1391,65,-2.395826817,-1.181988955,1
1391,97,-2.20979929,-0.6312189102,1
1391,129,-2.272249699,-0.241315186,1
1391,161,-2.364049673,0.2129129171,1
1391,193,-2.433456421,1.575006962,1
1391,225,-3.630138636,-0.7043102384,1
1391,257,-1.559883595,-0.0362303257,1
1391,289,-0.9191329479,0.8326426744,1
1391,321,-1.027260542,0.01039606333,1
1391,353,-1.395201683,-0.9271298647,1
1391,385,-1.460361481,-2.171946526,1
1391,417,-2.627025604,-1.403568029,1
1391,449,-3.739069462,1.641796589,1
1391,481,-4.85363102,4.090220451,1
1391,513,-5.94090271,5.348847389,1
1391,545,-7.485125065,5.680030823,1
1391,577,-8.378814697,5.150712013,1
1391,609,-5.531327248,23.85165024,1
1391,641,-9.244753838,3.667246342,1
1391,673,-9.314133644,21.36431503,1
1391,705,-8.838096619,0.8935854435,1
1391,737,-8.427323341,0.2224806845,1
1391,769,-11.22766399,-0.04232987761,1
1391,801,-15.28136349,2.390033722,1
1391,833,-14.58669662,1.46852231,1
1391,865,-13.60354424,-0.2882108688,1
1391,897,-8.481474876,-1.777801037,1
1391,929,-7.096803188,-3.665282249,1
1391,961,-6.625401974,-4.94248867,1
1391,993,-7.066202164,-6.947432995,1
1391,1025,-9.601783752,-8.761210442,1
1391,1057,-14.48972034,-16.35216141,1
1391,1089,-11.02541447,-18.00594521,1
1391,1121,-6.946820259,-14.08432102,1
1391,1153,-5.723958015,-13.82785511,1
1391,1185,-4.864664555,-15.05632305,1
1391,1217,-4.438747406,-16.39142418,1
1391,1249,-4.427376747,-16.92271614,1
1391,1281,-4.511733532,-16.49251747,1
1391,1313,-4.304029465,-16.03857994,1
1391,1345,-3.953829288,-15.51019573,1
1391,1377,-3.610684872,-14.98680401,1
1391,1409,-2.943709612,-14.05778503,1
1391,1441,-1.97796917,-12.83579254,1
1391,1473,-1.019384861,-11.8883934,1
1391,1505,0.1414310038,-11.12565613,1
1391,1537,0.9174660444,-10.95945644,1
1391,1569,1.575536609,-12.17499352,1
1391,1601,1.3920331,-11.89539719,1
1391,1633,0.2465616465,-10.09327412,1
1391,1665,2.040206432,-11.04410172,1
1391,1697,3.242408276,-11.31701565,1
1391,1729,2.879798412,-11.35206985,1
1391,1761,2.986840963,-10.53122044,1
1391,1793,2.525954723,-9.161020279,1
1391,1825,2.002609491,-8.416680336,1
1391,1857,1.956314683,-8.393246651,1
1391,1889,1.970236063,-8.915018082,1
1391,1921,1.81846559,-7.465796471,1
1391,1953,1.200834274,-6.603070736,1
1391,1985,1.18012619,-6.173400402,1
1391,2017,0.5429382324,-5.568752766,1
1423,33,-0.665561676,-0.2045222521,1
1423,65,-1.89759481,-1.551671982,1
1423,97,-1.760674834,-0.295925349,1
1423,129,-1.702429771,-0.1559633017,1
1423,161,-2.19398284,-0.2166698873,1
1423,193,-2.29503417,0.4977166653,1
1423,225,-2.352638245,0.6635973454,1
1423,257,-2.067489386,1.444111228,1
1423,289,-2.101846695,2.235129833,1
1423,321,-2.585941792,2.476417065,1
1423,353,-2.350466728,1.086655855,1
1423,385,-2.320567131,1.279207706,1
1423,417,-3.734731674,2.054079533,1
1423,449,-6.518740654,2.773550749,1
1423,481,-6.991472244,5.002943993,1
1423,513,-7.99864006,6.114189148,1
1423,545,-9.034517288,7.293019295,1
1423,577,-9.405081749,5.22948122,1
1423,609,-9.442187309,5.734856129,1
1423,641,-10.57534504,3.579782963,1
1423,673,-10.68819046,2.588598728,1
1423,705,-9.547977448,1.661641717,1
1423,737,-9.520684242,0.95700109,1
1423,769,-11.13445473,0.7118714452,1
1423,801,-16.63100052,1.080108881,1
1423,833,-16.92824173,2.971088648,1
1423,865,-11.43952847,-0.3392336369,1
1423,897,-8.91710186,-0.7788860798,1
1423,929,-7.465176582,-3.378975391,1
1423,961,-6.969553947,-3.524523735,1
1423,993,-8.720141411,-10.722929,1
1423,1025,-10.3653965,-9.650114059,1
1423,1057,-12.536026,-12.66803932,1
1423,1089,-8.587244987,-14.81900215,1
1423,1121,-6.063371181,-14.62939167,1
1423,1153,-4.225404739,-14.2299881,1
1423,1185,-4.356439114,-12.95046234,1
1423,1217,-4.208760262,-15.07786083,1
1423,1249,-4.021474838,-16.65545082,1
1423,1281,-3.754146576,-17.0664978,1
1423,1313,-4.002653122,-16.43895149,1
1423,1345,-3.076879025,-15.03431797,1
