PIVlab, ASCII chart output - 12-Jun-2024
FRAME: 9, filenames: A:[9]MAX_Pos00d_TimeSrs0004_TgKrt18GFP_K4K8MO.avi & B:[10]MAX_Pos00d_TimeSrs0004_TgKrt18GFP_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
1559,1793,-1.513717175,2.054283619,1
1559,1809,-1.034668684,3.123208761,1
1559,1825,1.082017779,5.339115143,1
1559,1841,5.985241413,-6.985757828,1
1559,1857,-0.1988075376,-1.90023756,1
1559,1873,-0.8420649767,-0.8909304142,1
1559,1889,-1.310996771,0.5035347342,1
1559,1905,-1.214085579,1.010665774,1
1559,1921,-1.353474379,0.1883407235,1
1559,1937,-2.098417521,0.3106554151,1
1559,1953,-2.902827263,-0.3721775413,1
1559,1969,-3.985083103,-0.750115037,1
1559,1985,-3.3967731,-0.5951671004,1
1559,2001,-7.665595055,-0.3535770774,1
1559,2017,-7.634720802,-0.006750136614,1
1559,2033,-0.8163872957,1.347836852,1
1575,17,-2.871756792,10.55336952,1
1575,33,-0.005889177322,11.79627705,1
1575,49,0.7581264973,13.83893299,1
1575,65,0.138222456,14.52785683,1
1575,81,-3.127801418,10.00994587,1
1575,97,-3.322372198,12.01511192,1
1575,113,-2.802339077,12.64204121,1
1575,129,-2.347358704,12.1295414,1
1575,145,-2.662122488,12.41874599,1
1575,161,-3.891109467,13.14240646,1
1575,177,-8.33943367,5.476071358,1
1575,193,-9.067529678,4.873792648,1
1575,209,-8.294834137,13.32551575,1
1575,225,-6.474888802,13.87922001,1
1575,241,-5.365921974,13.04866982,1
1575,257,1.42052269,13.80675697,1
1575,273,-4.443433285,11.74844265,1
1575,289,-4.930361748,14.02896214,1
1575,305,-5.30399847,10.81220531,1
1575,321,-5.315444946,9.599020004,1
1575,337,-5.531815052,7.004974365,1
1575,353,-5.132442474,10.54970455,1
1575,369,-5.381231308,12.57291317,1
1575,385,-7.083357811,12.04598427,1
1575,401,-6.11032486,11.64371872,1
1575,417,-4.763241291,9.389765739,1
1575,433,-2.721596718,11.01620388,1
1575,449,-4.07889843,11.38510895,1
1575,465,-4.419281483,11.0754385,1
1575,481,-4.159333229,10.8656559,1
1575,497,-5.373063087,10.21294022,1
1575,513,-6.759879589,7.948967934,1
1575,529,-3.972971439,10.04577065,1
1575,545,-7.693694115,14.61686897,1
1575,561,0.2140235901,10.27444649,1
1575,577,-7.749759674,9.635082245,1
1575,593,-8.09485054,9.984635353,1
1575,609,-5.996421814,14.60065746,1
1575,625,-8.829821587,15.90236855,1
1575,641,-8.366755486,20.32176971,1
1575,657,-1.611424446,12.47729778,1
1575,673,-13.2195816,4.025662422,1
1575,689,-19.84958076,11.03952217,1
1575,705,-20.16015625,12.51082897,1
1575,721,-17.25434494,9.467585564,1
1575,737,-8.22687912,19.17737961,1
1575,753,-15.27052212,2.594619751,1
1575,769,-21.22318268,15.80837536,1
1575,785,-19.08798981,17.56308556,1
1575,801,-14.88430405,10.60897541,1
1575,817,-16.17967415,11.31481457,1
1575,833,-15.73666573,12.45112514,1
1575,849,-14.6760273,6.93123436,1
1575,865,-13.82790756,15.82857227,1
1575,881,-18.73880768,5.011041641,1
1575,897,-15.56520939,15.73873329,1
1575,913,-12.86509895,6.844796181,1
1575,929,-11.18085098,11.26287746,1
1575,945,-12.18375397,11.8221426,1
1575,961,-14.13275337,13.15705299,1
1575,977,-11.32709122,13.1458292,1
1575,993,-10.95629501,12.46113014,1
1575,1009,-11.87556458,11.05926895,1
1575,1025,-10.78809738,11.18699837,1
1575,1041,-10.5993185,13.05472565,1
1575,1057,-10.20166397,13.18233776,1
1575,1073,-9.72283268,7.1049366,1
1575,1089,-9.542583466,4.053145409,1
1575,1105,-9.404862404,7.953440666,1
1575,1121,-8.511981964,10.09121895,1
1575,1137,-7.321566105,10.04030228,1
1575,1153,-1.35256815,10.18626022,1
1575,1169,-15.43076515,8.864246368,1
1575,1185,-13.75575638,8.216997147,1
1575,1201,-14.06480789,10.9510231,1
1575,1217,0.006372928619,5.638221741,1
1575,1233,-3.450704098,5.098479748,1
1575,1249,-4.493015289,6.433418751,1
1575,1265,-13.22697067,6.89330864,1
1575,1281,-2.738862038,-1.709120274,1
1575,1297,-2.347859383,11.15894127,1
1575,1313,-3.317737579,11.70144081,1
1575,1329,1.374288559,0.4215288162,1
1575,1345,-1.630604744,8.077768326,1
1575,1361,-1.634711742,5.685901165,1
1575,1377,-3.755793095,5.973169327,1
1575,1393,-4.355017662,4.627711296,1
1575,1409,-5.328126431,2.828931808,1
1575,1425,-4.944232941,2.810562611,1
1575,1441,-4.90319109,1.95214057,1
1575,1457,-4.778223991,1.400375605,1
1575,1473,-8.587839127,0.4736198783,1
1575,1489,-10.83978558,-4.14188385,1
1575,1505,-3.040036917,-0.9456145763,1
1575,1521,-2.209572792,-1.136605144,1
1575,1537,-3.120329142,-4.293411732,1
1575,1553,-0.9002380371,-1.533447623,1
1575,1569,0.07225930691,-1.468361259,1
1575,1585,0.2646276057,-1.562655687,1
1575,1601,2.638739109,5.538014412,1
1575,1617,-4.486124039,-4.794306755,1
1575,1633,-2.590937614,-4.987484455,1
1575,1649,-2.240212202,-1.788127899,1
1575,1665,-1.962242603,-1.162974596,1
1575,1681,5.828086376,-2.722151279,1
1575,1697,5.884100914,-0.06417572498,1
1575,1713,5.234221935,4.708463669,1
1575,1729,-4.315638542,-2.999253273,1
1575,1745,-1.959139347,-8.401414871,1
1575,1761,-0.4907912612,-2.480199099,1
1575,1777,-0.3921414614,0.6145426631,1
1575,1793,-0.6241874695,1.220962644,1
1575,1809,-0.6971021295,1.936559916,1
1575,1825,-3.341525555,6.452486038,1
1575,1841,4.461816311,-6.641395569,1
1575,1857,1.381889343,-0.07727622986,1
1575,1873,-0.3569047153,0.6158678532,1
1575,1889,-1.491540432,2.47311902,1
1575,1905,-2.345067501,1.308789134,1
1575,1921,-2.701600075,-0.4308630824,1
1575,1937,-2.363909721,0.4647206366,1
1575,1953,-2.141659975,0.08931428194,1
1575,1969,-2.473773241,-1.014157534,1
1575,1985,-1.635282755,0.2609936893,1
1575,2001,-2.459466696,2.164747953,1
1575,2017,-0.6008858681,-8.347157478,1
1575,2033,-6.864665031,-1.99764514,1
1591,17,-9.357387543,14.21714211,1
1591,33,5.153404713,6.957170486,1
1591,49,-4.636148453,2.534832954,1
1591,65,-1.187997341,14.22979069,1
1591,81,-2.480317593,12.88952827,1
1591,97,-3.272955894,13.74134731,1
1591,113,-2.620292902,13.49175167,1
1591,129,-2.227912426,12.73236752,1
1591,145,-2.878101826,13.14626503,1
1591,161,-4.770943165,14.6306324,1
1591,177,-6.085644245,13.73825932,1
1591,193,-5.884438038,14.13991928,1
1591,209,-6.8056674,15.19226551,1
1591,225,-7.081328869,15.61744118,1
1591,241,-6.962268353,12.77719498,1
1591,257,-8.585763931,11.9684124,1
1591,273,-6.279405594,11.87025547,1
1591,289,-6.210233688,11.77158737,1
1591,305,-5.991406918,10.37005806,1
1591,321,-5.866988659,9.131044388,1
1591,337,-5.977878094,8.917633057,1
1591,353,-6.235410213,11.39328098,1
1591,369,-6.634404659,12.48796558,1
1591,385,-7.390505791,12.44272518,1
1591,401,-7.503338814,12.12751198,1
1591,417,-7.650318623,11.47094727,1
1591,433,-7.744971752,10.36541748,1
1591,449,-7.866121292,10.6433239,1
1591,465,-6.494502068,11.29671097,1
1591,481,-5.605162621,11.32126427,1
1591,497,-5.938844681,11.27475739,1
1591,513,-8.140079498,10.01873589,1
1591,529,-8.732396126,10.00575638,1
1591,545,-5.657801628,13.59823704,1
1591,561,-17.70751953,10.20276546,1
1591,577,-17.22488976,6.002898216,1
1591,593,-7.231739998,7.797925949,1
1591,609,-11.68957901,11.94181728,1
1591,625,-8.523586273,17.11690521,1
1591,641,-12.19384861,17.78617096,1
1591,657,-13.85289574,2.999430656,1
1591,673,-16.52310753,5.03140831,1
1591,689,-16.37455368,8.87407589,1
1591,705,-14.85917377,13.34292221,1
1591,721,-11.36976528,16.41155243,1
1591,737,-8.128628731,19.03850937,1
1591,753,-4.669241905,8.487454414,1
1591,769,-20.36515427,16.68915176,1
1591,785,-15.74344349,11.71090317,1
1591,801,-6.485066414,12.55208874,1
1591,817,-7.312505722,12.31223202,1
1591,833,-21.01516342,10.76374626,1
1591,849,-14.28211117,19.37780762,1
1591,865,-14.80237865,15.50031757,1
1591,881,-16.69351196,18.78132439,1
1591,897,-12.43705654,19.54461098,1
1591,913,-8.780967712,19.67709351,1
1591,929,-10.52731514,9.596590042,1
1591,945,-12.50946903,5.003298759,1
1591,961,-2.137655258,11.10497379,1
1591,977,-10.95650578,12.77159309,1
1591,993,-10.71247959,11.11745071,1
1591,1009,-10.14284706,10.91978359,1
1591,1025,-10.19209099,11.0732832,1
1591,1041,-10.96141148,12.55565834,1
1591,1057,-10.64339828,13.37370777,1
1591,1073,-9.782096863,10.4895649,1
1591,1089,-7.744427681,4.841353416,1
1591,1105,-10.67956161,8.861353874,1
1591,1121,-0.3544211388,9.643533707,1
1591,1137,-6.063678741,11.38254452,1
1591,1153,-8.254011154,9.617631912,1
1591,1169,-10.52157402,8.397357941,1
1591,1185,-11.86410713,8.109221458,1
1591,1201,-11.22216797,7.758060455,1
1591,1217,-9.848332405,6.123693466,1
1591,1233,-5.221948624,6.144691944,1
1591,1249,-8.770479202,-2.024285793,1
1591,1265,-14.73570824,8.540668488,1
1591,1281,-13.38269997,10.75256252,1
1591,1297,-2.024907112,13.06147003,1
1591,1313,-0.003535270691,12.31566429,1
1591,1329,-11.95711517,5.060767651,1
1591,1345,5.43559742,0.8217015266,1
1591,1361,-2.335535765,6.090042114,1
1591,1377,-3.866342306,6.195999146,1
1591,1393,-4.915357113,4.851305008,1
1591,1409,-7.066741467,12.63541603,1
1591,1425,-4.527945518,3.130821705,1
1591,1441,-4.379693508,2.088801861,1
1591,1457,-3.81690383,0.9608640671,1
1591,1473,-3.159014463,0.08439196646,1
1591,1489,-8.332685471,5.913057327,1
1591,1505,-2.867642403,-1.147361517,1
1591,1521,-2.160058498,-1.609986305,1
1591,1537,-2.609162807,-2.959896564,1
1591,1553,-1.874783158,-1.388568163,1
1591,1569,-0.5914765596,-1.249643326,1
1591,1585,5.504799843,3.07582736,1
1591,1601,2.965808868,7.224356174,1
1591,1617,-1.311231375,-2.571411371,1
1591,1633,-2.205948353,-4.047463417,1
1591,1649,-1.712086201,-0.5380285382,1
1591,1665,0.944038868,-0.916112721,1
1591,1681,3.000884056,-1.843138456,1
1591,1697,5.150619984,0.189879328,1
1591,1713,4.840167999,1.465134025,1
1591,1729,-3.111234903,-0.2454378009,1
1591,1745,-4.419256687,-0.7073663473,1
1591,1761,-4.940410137,-0.7600387335,1
1591,1777,-0.2716314793,-2.302252769,1
1591,1793,-0.5517579913,1.118160129,1
1591,1809,-0.7285788059,0.6598963737,1
1591,1825,-0.4358539581,0.6900151372,1
1591,1841,0.008574128151,0.5881481171,1
1591,1857,0.2961138189,1.178817749,1
1591,1873,0.710023284,-0.531298399,1
1591,1889,-0.5460197926,-0.444422245,1
1591,1905,-1.022403955,1.12197125,1
1591,1921,-1.655220509,0.9233026505,1
1591,1937,-1.996304274,0.8707301021,1
1591,1953,-1.355099678,0.8923565745,1
1591,1969,-2.344676733,1.298989296,1
1591,1985,-1.571771383,2.68048954,1
1591,2001,-2.366453886,2.3491745,1
1591,2017,-4.085211754,1.182671785,1
1591,2033,-4.384466171,0.1192162037,1
1607,17,5.786964893,11.33155727,1
1607,33,5.070200443,7.623677254,1
1607,49,-0.2313215733,11.50503635,1
1607,65,-0.8563437462,14.42401028,1
1607,81,-5.265436172,21.70849228,1
1607,97,-3.152690172,14.27989101,1
1607,113,-2.688710213,14.97484684,1
1607,129,-2.925418139,14.52942371,1
1607,145,-3.81596756,14.07647514,1
1607,161,-4.964233398,15.78865433,1
1607,177,-5.71558857,15.7237072,1
1607,193,-5.764167309,15.61774445,1
1607,209,-6.341496944,15.86221981,1
1607,225,-7.750050545,15.6259613,1
1607,241,-9.082705498,14.61966896,1
1607,257,-5.619286537,4.934921265,1
1607,273,-8.489039421,11.30900097,1
1607,289,-6.957284927,10.75434494,1
1607,305,-6.833351135,1.826071739,1
1607,321,-6.322275162,8.953105927,1
1607,337,-6.706002235,9.610560417,1
1607,353,-7.289988041,11.39902496,1
1607,369,-7.791247845,20.7177639,1
1607,385,-9.143848419,12.8235302,1
1607,401,-12.27003765,12.54510975,1
1607,417,-11.93451023,11.2335844,1
1607,433,-10.86456299,10.71131516,1
1607,449,-8.170107841,2.107624054,1
1607,465,-9.886501312,11.25284195,1
1607,481,-7.176451683,11.17791176,1
1607,497,-8.454963684,11.23031044,1
1607,513,-9.38961792,11.00224686,1
1607,529,-9.819047928,11.8531971,1
1607,545,-10.36562347,10.85723877,1
1607,561,-12.78250313,8.671766281,1
1607,577,-11.91948128,7.502680779,1
1607,593,-10.78349018,7.964711189,1
1607,609,-13.39411354,21.16768074,1
1607,625,-6.272740364,20.20729828,1
1607,641,-11.28554153,14.11341,1
1607,657,-13.32552719,17.3712101,1
1607,673,-15.89346123,4.385960579,1
1607,689,-11.85049725,18.90309906,1
1607,705,-10.61676884,10.0469265,1
1607,721,-10.38750648,14.96739006,1
1607,737,-6.363822937,16.87234116,1
1607,753,-12.31184959,11.06156158,1
1607,769,-20.89580154,15.61551762,1
1607,785,-22.74345016,14.83328629,1
1607,801,-13.03572369,6.783872604,1
1607,817,-17.41154289,10.07888508,1
1607,833,-17.44844818,15.83914185,1
1607,849,-14.89921379,17.46068954,1
1607,865,-14.61345387,14.0748806,1
1607,881,-9.878675461,1.99207592,1
1607,897,-12.31369972,18.92364883,1
1607,913,-18.13205719,14.70648003,1
1607,929,-12.63807011,18.8569088,1
1607,945,-5.679507256,10.17939186,1
1607,961,-1.547556877,10.63740921,1
1607,977,-10.40145206,11.96422577,1
1607,993,-10.09508228,10.7206707,1
1607,1009,-9.978693962,10.55380344,1
1607,1025,-10.68116188,11.44255066,1
1607,1041,-12.35585976,10.95738125,1
1607,1057,-10.91396141,9.917507172,1
1607,1073,-9.663858414,9.025285721,1
1607,1089,-10.37444115,6.198980331,1
1607,1105,-5.21584034,17.272192,1
1607,1121,-4.640360355,5.436281204,1
1607,1137,-3.780779362,10.74773884,1
1607,1153,-7.470340729,11.26386929,1
1607,1169,-7.022009373,5.59703064,1
1607,1185,-8.056892395,7.836223602,1
1607,1201,-10.15005589,9.015958786,1
1607,1217,-9.819114685,9.493810654,1
1607,1233,0.9680747986,1.18207407,1
1607,1249,-7.115673542,-2.134848118,1
1607,1265,-2.90313673,-2.241232395,1
1607,1281,-14.10722637,6.430894852,1
1607,1297,-14.12153149,5.909815788,1
1607,1313,-13.60190773,5.519360065,1
1607,1329,-11.79440022,8.598044395,1
1607,1345,-7.391361237,3.146602154,1
1607,1361,-3.089826584,7.742098331,1
1607,1377,3.142131567,8.672796249,1
1607,1393,4.288527012,6.159791946,1
1607,1409,-6.837142467,12.94855118,1
1607,1425,-5.215067387,5.924334526,1
1607,1441,-4.374551773,2.588954449,1
1607,1457,-3.012529612,1.347670078,1
1607,1473,-2.074244976,0.3742005825,1
1607,1489,2.960864782,7.235521793,1
1607,1505,-2.235195637,-1.866007805,1
1607,1521,-4.722740173,-4.628440857,1
1607,1537,-2.998307705,-2.689717054,1
1607,1553,-2.298510551,-1.951941252,1
1607,1569,-1.949965596,-0.1760367155,1
1607,1585,-0.8971124887,2.75447607,1
1607,1601,0.2548569441,3.36143446,1
1607,1617,3.770670414,1.039579988,1
1607,1633,-1.761961102,-4.959757805,1
1607,1649,-2.131507397,-4.295020103,1
1607,1665,-8.767131805,-4.997258186,1
1607,1681,0.4197946787,-1.60313201,1
1607,1697,-0.4238774478,0.6502263546,1
1607,1713,-0.2033283114,0.8077859282,1
1607,1729,-0.2428725958,0.8501812816,1
1607,1745,1.902727604,2.118526936,1
1607,1761,-0.7213423848,1.997594118,1
1607,1777,-1.147192478,0.946046412,1
1607,1793,-1.435559154,0.8740612268,1
1607,1809,-1.533585787,-0.9228348732,1
1607,1825,-0.8700643778,0.06243664026,1
1607,1841,-0.6979472041,0.7151189446,1
1607,1857,0.1960559785,1.294485688,1
1607,1873,0.9583537579,1.197486877,1
1607,1889,1.221568823,0.9115407467,1
1607,1905,0.2154963613,1.703438163,1
1607,1921,-0.7355796099,1.739388466,1
1607,1937,-2.488387108,1.227473259,1
1607,1953,-1.096818447,-7.049451828,1
1607,1969,-1.755303383,3.075130939,1
1607,1985,-2.856895924,2.493953705,1
1607,2001,-6.382870674,-0.9608999491,1
1607,2017,-7.915203094,0.7649537325,1
1607,2033,-2.349115849,-0.5636221766,1
1623,17,-1.180710793,22.21432114,1
1623,33,0.7760062218,11.31267452,1
1623,49,-1.772590637,11.10579205,1
1623,65,-3.282171011,12.28460789,1
1623,81,-3.06585741,13.4105978,1
1623,97,-2.78217721,14.71315956,1
1623,113,-2.446827888,13.81350422,1
1623,129,-2.076593161,14.44215107,1
1623,145,-3.907611847,14.29905796,1
1623,161,-5.106604576,15.48137188,1
1623,177,-6.503739834,15.43062115,1
1623,193,-7.081578732,14.10587311,1
1623,209,-7.970274925,14.3585434,1
1623,225,-8.981137276,15.63476563,1
1623,241,-9.523135185,14.85968018,1
1623,257,-9.836571693,12.90510464,1
1623,273,-11.23524475,15.25756359,1
1623,289,-8.125017166,6.82233429,1
1623,305,-8.404695511,2.747930527,1
1623,321,-7.152634621,10.08212852,1
1623,337,-7.967788219,11.26731205,1
1623,353,-8.749789238,12.10751438,1
1623,369,-13.6673317,19.57067108,1
1623,385,-9.320786476,12.63627529,1
1623,401,-10.00986576,12.28288937,1
1623,417,-10.5680418,11.79766369,1
1623,433,-11.05448532,11.86527348,1
1623,449,-11.12935543,12.55288219,1
1623,465,-9.659757614,11.82625198,1
1623,481,-9.187324524,11.44694233,1
1623,497,-9.652665138,11.36970234,1
1623,513,-10.42036057,8.981518745,1
1623,529,-10.44107437,11.99690342,1
1623,545,-8.555998802,19.61491776,1
1623,561,-2.732953072,15.64944839,1
1623,577,-18.18882561,16.27160454,1
1623,593,-11.36166859,8.470726967,1
1623,609,-17.60588646,18.49269485,1
1623,625,-9.043784142,12.70250511,1
1623,641,-8.381538391,13.09759998,1
1623,657,-10.81389904,13.35692215,1
1623,673,-11.16300297,12.67846775,1
1623,689,-9.74789238,8.971162796,1
1623,705,-8.845209122,7.925156593,1
1623,721,-6.097421646,5.992573738,1
1623,737,-11.52121162,11.63320351,1
1623,753,-21.51999664,6.351269722,1
1623,769,-14.55208015,16.26220322,1
1623,785,-15.47751045,12.16035843,1
1623,801,-15.93425941,12.60122871,1
1623,817,-15.886199,9.986913681,1
1623,833,-14.61330032,12.76923084,1
1623,849,-13.79488277,13.06667233,1
1623,865,-16.76170731,17.64905739,1
1623,881,-10.82289219,9.681542397,1
1623,897,-10.90357018,13.05601978,1
1623,913,-9.766519547,10.83601093,1
1623,929,-7.817053795,9.364344597,1
1623,945,-2.486481667,12.65571213,1
1623,961,-9.742313385,10.19397068,1
1623,977,-9.730794907,11.43103504,1
1623,993,-9.695872307,10.78247356,1
1623,1009,-10.52108288,10.38582611,1
1623,1025,-11.33287907,10.56475449,1
1623,1041,-12.81917667,10.40427208,1
1623,1057,-12.63051128,10.69124508,1
1623,1073,-11.14722633,10.347332,1
1623,1089,-18.19994354,11.68237209,1
1623,1105,-3.803076744,16.66544724,1
1623,1121,-16.60696411,11.56292629,1
1623,1137,-9.119621277,8.419150352,1
1623,1153,-7.496664047,7.430678368,1
1623,1169,-6.395071983,7.863154411,1
1623,1185,-6.139208794,10.836586,1
1623,1201,-8.296419144,4.781497002,1
1623,1217,-6.319832802,-0.121837616,1
1623,1233,2.581619263,2.057365894,1
1623,1249,0.7290725708,-0.2347741127,1
1623,1265,-1.947940826,-2.369220734,1
1623,1281,-11.39069557,7.182456017,1
1623,1297,-11.46513176,5.817955971,1
1623,1313,-9.03553009,4.463091373,1
1623,1329,-9.404151917,1.062414169,1
1623,1345,-5.424032211,6.698470592,1
1623,1361,-3.994587421,8.395568848,1
1623,1377,-13.09411049,8.031385422,1
1623,1393,-7.194858551,2.860947609,1
1623,1409,-11.57881737,4.85747242,1
1623,1425,-8.09264946,6.969765663,1
1623,1441,-7.459418774,2.946528673,1
1623,1457,-2.973006248,1.901144624,1
1623,1473,-2.327300549,0.2670502663,1
1623,1489,-1.257121325,-0.06244200468,1
1623,1505,-8.611526489,5.207653999,1
1623,1521,-5.959194183,-9.15844059,1
1623,1537,-2.55802536,-3.184961081,1
1623,1553,-0.9552689791,0.6998956203,1
1623,1569,-1.331418991,0.3097667694,1
1623,1585,-3.878423452,1.606093526,1
1623,1601,-5.148519516,1.938099623,1
1623,1617,1.556245446,1.965940118,1
1623,1633,-1.866767883,-3.851428747,1
1623,1649,4.606113911,6.921504974,1
1623,1665,3.133388042,0.03250253201,1
1623,1681,3.375801086,0.3004458547,1
1623,1697,3.052939415,0.258754611,1
1623,1713,0.3848910928,0.5038073659,1
1623,1729,0.05447387695,0.5933051109,1
1623,1745,5.412892342,2.593618393,1
1623,1761,-1.773100615,1.947477221,1
1623,1777,-2.141623974,1.834315181,1
1623,1793,-2.318890095,1.031036735,1
1623,1809,-2.087494373,0.2034016252,1
1623,1825,-1.178308368,-0.7374210358,1
1623,1841,-1.14298594,0.9904904366,1
1623,1857,-1.165249348,0.9348039627,1
1623,1873,1.053052902,1.266268849,1
1623,1889,-5.949765682,7.583023071,1
1623,1905,0.5057279468,1.669991374,1
1623,1921,-0.3485081196,2.081449986,1
1623,1937,-5.9010849,8.988726616,1
1623,1953,-3.704376936,1.60628283,1
1623,1969,-3.69617033,1.545659184,1
1623,1985,-3.230951548,1.831426978,1
1623,2001,-2.925834656,1.555498362,1
1623,2017,3.014884233,7.660497189,1
1623,2033,-1.323246479,-0.7502067089,1
1639,17,-11.25853634,19.88576126,1
1639,33,-3.054465771,2.725529671,1
1639,49,-1.989296198,9.124821663,1
1639,65,-4.04205513,10.6544838,1
1639,81,-5.091385841,11.32161808,1
1639,97,-4.218844414,15.79305649,1
1639,113,-1.456232071,11.67795658,1
1639,129,-2.990371704,13.14828396,1
1639,145,-4.423315525,13.34415245,1
1639,161,-5.574939251,13.81066322,1
1639,177,-8.02261734,13.67246056,1
1639,193,-7.61052227,13.46990204,1
1639,209,-8.432526588,13.2447176,1
1639,225,-0.6238718033,10.14538574,1
1639,241,-8.778429985,13.8482399,1
1639,257,-9.094902039,14.04675102,1
1639,273,-13.40217686,16.07770157,1
1639,289,-12.07924175,14.70930481,1
1639,305,-10.12946701,11.51517677,1
1639,321,-9.457028389,11.5343132,1
1639,337,-9.720722198,12.65837955,1
1639,353,-10.64282417,13.31794357,1
1639,369,-11.85802841,13.88201046,1
1639,385,-10.71860123,12.31560516,1
1639,401,-9.300496101,11.77217484,1
1639,417,-10.32165527,11.55623531,1
1639,433,-11.13015079,12.45796776,1
1639,449,-5.158994675,12.41054916,1
1639,465,-5.913181305,12.28099728,1
1639,481,-9.465841293,12.73939419,1
1639,497,-9.772436142,11.62620544,1
1639,513,-13.59444618,11.01535034,1
1639,529,-12.94869423,2.415283203,1
1639,545,-9.623880386,19.77577591,1
1639,561,-14.64519501,18.71492004,1
1639,577,-13.82171917,19.92989159,1
1639,593,-19.99389076,9.617929459,1
1639,609,-20.03821373,10.66749668,1
1639,625,-3.768973351,17.44940948,1
1639,641,-13.49284267,9.840706825,1
1639,657,-12.07424259,12.46535969,1
1639,673,-11.72080326,13.30868816,1
1639,689,-15.188797,18.32460403,1
1639,705,-14.33984756,12.37248516,1
1639,721,-10.76473713,20.40053558,1
1639,737,-13.21186066,9.541879654,1
1639,753,-5.408184052,9.838129044,1
1639,769,-16.80319977,10.48516655,1
1639,785,-15.13399124,11.39196587,1
1639,801,-10.64352989,2.058999062,1
1639,817,-6.58094883,14.08275032,1
1639,833,-12.73304558,10.02304459,1
1639,849,-12.25564861,11.49501038,1
1639,865,-12.1926384,9.98323822,1
1639,881,-2.040071487,11.4292717,1
1639,897,-5.333794594,9.527460098,1
1639,913,-9.721356392,9.377667427,1
1639,929,-8.932045937,8.842292786,1
1639,945,-8.994334221,8.390138626,1
1639,961,-9.245843887,9.859623909,1
1639,977,-9.144178391,11.17278385,1
1639,993,-9.082963943,11.21267796,1
1639,1009,-10.10421085,10.65441418,1
1639,1025,-10.81640911,10.28940201,1
1639,1041,-13.96108437,10.54116726,1
1639,1057,-14.30223465,10.47574902,1
1639,1073,-10.73484898,10.16279888,1
1639,1089,-1.781630516,13.48454475,1
1639,1105,-0.540594101,4.929215431,1
1639,1121,0.2512602806,3.939229965,1
1639,1137,-8.212471008,7.850753307,1
1639,1153,-0.05964040756,1.95499754,1
1639,1169,-5.713360786,7.25599432,1
1639,1185,-5.271900177,8.640333176,1
1639,1201,-5.410579681,2.920473576,1
1639,1217,-4.956531525,-1.893343449,1
1639,1233,-4.323767662,15.38531685,1
1639,1249,-1.625819206,-2.445796013,1
1639,1265,-11.14715958,7.490032673,1
1639,1281,-11.09869957,8.49730587,1
1639,1297,-9.41263485,5.662668705,1
1639,1313,-7.919848919,4.348539352,1
1639,1329,-4.555897713,2.791067123,1
1639,1345,-4.556325436,7.135179996,1
1639,1361,-5.236545563,7.929566383,1
1639,1377,-6.407433987,7.17919445,1
1639,1393,2.396922588,10.68004608,1
1639,1409,1.896650314,6.657924652,1
1639,1425,-0.9780609608,8.818144798,1
1639,1441,0.6503543854,3.360128164,1
1639,1457,-3.676304102,2.215796471,1
1639,1473,-3.266127586,1.004098654,1
1639,1489,-2.184555054,-0.6613141298,1
1639,1505,-2.831645012,-3.815973997,1
1639,1521,-1.801311255,-3.23790884,1
1639,1537,-1.443094969,-3.176353931,1
1639,1553,6.808904648,-4.589561939,1
1639,1569,0.2772211432,0.8047849536,1
1639,1585,-5.293178082,1.562259316,1
1639,1601,-1.243809938,1.725531816,1
1639,1617,-0.5256207585,0.7635247707,1
1639,1633,-0.5810241699,0.4073075056,1
1639,1649,-0.3389017582,8.517994881,1
1639,1665,-0.3140137196,9.051683426,1
1639,1681,-0.2171814442,6.158746719,1
1639,1697,-0.5832177401,9.181548119,1
1639,1713,-0.08842733502,-2.605729342,1
1639,1729,6.356062889,-3.98400259,1
1639,1745,7.645645142,0.004065513611,1
1639,1761,-4.915082455,2.53010869,1
1639,1777,-2.27980566,-5.107115746,1
1639,1793,-2.15138483,1.103691936,1
1639,1809,-1.943412304,0.6846836805,1
1639,1825,-1.548953772,0.06355965137,1
1639,1841,-1.468155861,1.230833173,1
1639,1857,-2.336714268,1.145501137,1
1639,1873,-4.158463478,1.151916504,1
1639,1889,-4.164455414,1.374045014,1
1639,1905,-5.870260239,-6.269257545,1
1639,1921,-6.108824253,-6.291267872,1
1639,1937,-6.393687725,8.336834908,1
1639,1953,-3.479986906,1.671928048,1
1639,1969,-4.678411484,1.504169345,1
1639,1985,-3.072714806,0.7922606468,1
1639,2001,-2.283371687,1.366531014,1
1639,2017,4.580897808,6.833875179,1
1639,2033,-2.664700747,0.08315885067,1
1655,17,0.8164095879,9.248801231,1
1655,33,0.6752047539,10.29891586,1
1655,49,-1.930745125,10.06176281,1
1655,65,-3.681048393,11.42347336,1
1655,81,-5.29712677,11.74732399,1
1655,97,-6.646001816,16.57276535,1
1655,113,-6.683534622,14.13111782,1
1655,129,-4.785804749,12.64882374,1
1655,145,-3.287823677,12.56759834,1
1655,161,-6.382343292,12.79505634,1
1655,177,-9.397001266,14.38827705,1
1655,193,-2.166721344,14.05505657,1
1655,209,-3.68730545,14.15194893,1
1655,225,-9.1218853,12.25701618,1
1655,241,-10.98362064,13.03179741,1
1655,257,-10.49719524,15.63190937,1
