PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 9, filenames: A:[9]MAX_1202204_TgUtrmcherry_K4K8MO010.avi & B:[10]MAX_1202204_TgUtrmcherry_K4K8MO010.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
1743,513,-3.019028902,-1.187485933,1
1743,545,-3.347270489,-0.09881699085,1
1743,577,-2.524579525,-0.06960658729,1
1743,609,-2.374107361,0.5405387878,1
1743,641,-3.422685623,0.2976467013,1
1743,673,-3.004238605,-0.6017884016,1
1743,705,-2.807291508,-1.973237514,1
1743,737,-3.559389114,-3.799526453,1
1743,769,-4.656785488,-4.982385635,1
1743,801,-4.889639854,-3.362056255,1
1743,833,-5.377509594,-0.5179925561,1
1743,865,-7.536751747,1.076383352,1
1743,897,-8.749479294,1.791553259,1
1743,929,-8.539636612,0.717189312,1
1743,961,-8.958826065,-0.1153475046,1
1743,993,-9.454439163,-0.5359132886,1
1743,1025,-10.03819847,-1.443056822,1
1743,1057,-11.81285572,-4.549880981,1
1743,1089,-11.00776005,-4.476156235,1
1743,1121,-9.971931458,-0.4591441154,1
1743,1153,-9.193112373,0.1380915642,1
1743,1185,-9.99318409,-1.101492167,1
1743,1217,-11.99619102,-4.085438728,1
1743,1249,-11.62689495,-4.292370319,1
1743,1281,-10.42317677,-5.761272907,1
1743,1313,-10.17081928,-6.163162708,1
1743,1345,-10.60086346,-7.010643482,1
1743,1377,-10.54993725,-8.640514374,1
1743,1409,-10.40269756,-9.071648598,1
1743,1441,-11.10481071,-7.806305885,1
1743,1473,-11.57402134,-6.370490551,1
1743,1505,-9.257151604,-7.002360821,1
1743,1537,-6.053725243,-6.760567665,1
1743,1569,-4.349033356,-5.933000088,1
1743,1601,-3.83651495,-6.621511459,1
1743,1633,-3.735110283,-5.54326725,1
1743,1665,-2.929785013,-5.546011925,1
1743,1697,-1.71444869,-6.601184368,1
1743,1729,-2.049340487,-7.365984917,1
1743,1761,-1.163178205,-7.08771944,1
1743,1793,9.299173355,-23.33063126,1
1743,1825,0.6839971542,-8.124887466,1
1743,1857,-0.2956516147,-8.365310669,1
1743,1889,-0.8639222383,-8.416426659,1
1743,1921,-1.563709497,-7.102725983,1
1743,1953,-0.3233095407,-3.949943542,1
1743,1985,-0.01891291142,-2.96523571,1
1743,2017,20.80142212,-0.2724895477,1
1775,33,-1.200351357,2.353227377,1
1775,65,-2.469049931,4.188599586,1
1775,97,-0.8541201353,-1.262381911,1
1775,129,-1.37296164,-2.817593336,1
1775,161,-2.128503799,-4.226329327,1
1775,193,-8.005807877,-15.62513542,1
1775,225,-2.365810633,-6.170021534,1
1775,257,-2.597959995,-6.436117172,1
1775,289,-2.7392416,-6.005132675,1
1775,321,-1.866142273,-6.789356232,1
1775,353,-2.060512781,-5.12195158,1
1775,385,-3.779765606,-5.376240253,1
1775,417,-3.692878723,-3.196560621,1
1775,449,-3.07889986,-0.8117928505,1
1775,481,-2.408167362,-1.646661639,1
1775,513,-1.926309586,-1.338701725,1
1775,545,-1.376191616,-0.6439874768,1
1775,577,-1.670174599,-0.3343901634,1
1775,609,-1.826698065,0.1478706598,1
1775,641,-2.554672241,-0.2719275653,1
1775,673,-3.379536152,-1.590634823,1
1775,705,-3.552877903,-2.423972845,1
1775,737,-3.630444527,-3.961989403,1
1775,769,-5.053822517,-5.314711571,1
1775,801,-6.171673775,-3.714030266,1
1775,833,-6.050443172,-0.4188604355,1
1775,865,-6.764667988,1.446585298,1
1775,897,-8.9126091,1.931774497,1
1775,929,-9.03288269,0.5269194841,1
1775,961,-9.485642433,0.2054423094,1
1775,993,-10.28177261,-0.3906327784,1
1775,1025,-10.63691807,-1.466544986,1
1775,1057,-10.62349319,-3.78397274,1
1775,1089,-9.570046425,-3.689536333,1
1775,1121,-8.095571518,-1.881031513,1
1775,1153,-7.870106697,-0.7929315567,1
1775,1185,-9.511129379,-2.626643181,1
1775,1217,-10.82678413,-4.300158501,1
1775,1249,-10.37308788,-4.610415936,1
1775,1281,-9.512625694,-5.182692528,1
1775,1313,-10.36975384,-6.029177189,1
1775,1345,-10.78516674,-7.495126724,1
1775,1377,-10.65195465,-8.554292679,1
1775,1409,-10.75920486,-7.694697857,1
1775,1441,-11.80849648,-7.061048031,1
1775,1473,-12.33889484,-5.849617958,1
1775,1505,-9.801214218,-6.993360519,1
1775,1537,-7.092963219,-7.012007236,1
1775,1569,-5.529072285,-6.361578465,1
1775,1601,-4.946781158,-6.403321743,1
1775,1633,-4.013878345,-6.184845924,1
1775,1665,-3.814328432,-5.645763874,1
1775,1697,-3.748800039,-5.79968071,1
1775,1729,-3.216127634,-6.705326557,1
1775,1761,-2.441871881,-6.575913906,1
1775,1793,-1.425632715,-6.52259779,1
1775,1825,-1.249919176,-7.551924229,1
1775,1857,-1.571018934,-7.940133572,1
1775,1889,-1.673801184,-8.073925018,1
1775,1921,12.82886696,8.35972023,1
1775,1953,0.04594624043,-3.568439007,1
1775,1985,1.232749939,-3.632291317,1
1775,2017,2.207439899,-0.0406370014,1
1807,33,-1.484852076,2.266047239,1
1807,65,-1.075590849,-2.880282164,1
1807,97,-1.307358265,-2.002007008,1
1807,129,-1.912971616,-2.829641819,1
1807,161,-2.619720221,-3.723316193,1
1807,193,-1.930066586,-5.001126289,1
1807,225,-1.305299282,-5.782441616,1
1807,257,-2.224990845,-5.078303337,1
1807,289,-2.860830545,-4.713943958,1
1807,321,-2.604757786,-5.080667019,1
1807,353,-1.485327244,-4.341500282,1
1807,385,0.01937568188,-5.099360943,1
1807,417,-1.361646056,-3.47021389,1
1807,449,-2.409042358,-1.445750237,1
1807,481,-1.660631061,-1.08025682,1
1807,513,-0.4442311525,-1.048521757,1
1807,545,-0.1921272278,-0.02727103233,1
1807,577,-1.199044108,-0.2631227374,1
1807,609,-2.030371189,-0.5795996189,1
1807,641,-2.661370993,-1.194823265,1
1807,673,-3.894528627,-1.831973195,1
1807,705,-4.57001543,-2.122468948,1
1807,737,-4.852118492,-3.938935518,1
1807,769,-5.516680717,-5.460402489,1
1807,801,-6.781154156,-2.196032763,1
1807,833,-7.467875481,-0.3702687025,1
1807,865,-7.882068157,-0.6059367061,1
1807,897,-8.520442963,0.1155001521,1
1807,929,-8.445008278,0.2040463388,1
1807,961,-8.991786003,0.3830029964,1
1807,993,-9.77135849,-0.3032811284,1
1807,1025,-8.692687035,-1.767604947,1
1807,1057,-7.907572746,-2.932836533,1
1807,1089,-7.901707649,-3.142364502,1
1807,1121,-6.349170208,-2.834310293,1
1807,1153,-7.086796761,-2.63513422,1
1807,1185,-8.674082756,-3.43131423,1
1807,1217,-10.47904873,-4.84789896,1
1807,1249,-8.133140564,-4.841116905,1
1807,1281,-8.782691002,-4.855665207,1
1807,1313,-11.36892033,-7.011449814,1
1807,1345,-10.68669128,-7.599810123,1
1807,1377,-10.23340702,-8.030990601,1
1807,1409,-10.5689888,-6.975735664,1
1807,1441,-9.684638977,-7.623098373,1
1807,1473,-9.220991135,-8.003414154,1
1807,1505,-9.72966671,-7.637787342,1
1807,1537,-8.061414719,-7.438822746,1
1807,1569,-5.685810089,-5.738802433,1
1807,1601,-4.92566967,-5.949175358,1
1807,1633,-3.855135918,-5.998932838,1
1807,1665,-3.415600777,-5.890301228,1
1807,1697,-12.05407906,-20.13124847,1
1807,1729,-2.337193251,-5.70641613,1
1807,1761,-1.379321575,-5.728073597,1
1807,1793,-1.091171026,-5.979620934,1
1807,1825,-1.120748997,-6.08330822,1
1807,1857,-0.7380132675,-6.049805164,1
1807,1889,-0.8894747496,-6.21116209,1
1807,1921,-1.247927189,-5.443480015,1
1807,1953,-0.2181196213,-4.572926998,1
1807,1985,0.6082782745,-2.951285362,1
1807,2017,0.8017834425,0.1347172856,1
1839,33,-0.9869725704,0.8161108494,1
1839,65,-1.254884839,-3.264358282,1
1839,97,-2.079249859,-2.991500616,1
1839,129,-1.843339324,-2.918415308,1
1839,161,-2.045246124,-3.725277662,1
1839,193,-2.045700312,-4.951297283,1
1839,225,-1.96680212,-5.033737659,1
1839,257,-1.635910511,-5.009206772,1
1839,289,-1.771697044,-4.514482498,1
1839,321,-2.013055801,-4.154624939,1
1839,353,-0.610167861,-4.773248196,1
1839,385,0.7061229944,-5.372714043,1
1839,417,-0.3494669199,-4.029956818,1
1839,449,-1.426872134,-2.004454136,1
1839,481,-0.7646813393,-0.3574001789,1
1839,513,0.410633564,0.2554798126,1
1839,545,0.3577921391,-0.1075953245,1
1839,577,-1.169510007,-1.163969517,1
1839,609,-2.294984579,-2.200921774,1
1839,641,-3.055295229,-2.427656651,1
1839,673,-3.818532228,-1.492133617,1
1839,705,-4.74958849,-1.520754337,1
1839,737,-5.941681385,-3.966879368,1
1839,769,-5.826998234,-4.506155491,1
1839,801,-5.856093407,-2.247497797,1
1839,833,-6.344778061,-0.6068234444,1
1839,865,-7.197263718,-0.5302806497,1
1839,897,-8.130033493,-0.1922201514,1
1839,929,-8.405267715,-0.1416047812,1
1839,961,-8.619228363,-0.08277231455,1
1839,993,-8.628396034,-1.504691482,1
1839,1025,-6.116326332,-3.180086613,1
1839,1057,-6.250926495,-3.208889723,1
1839,1089,-6.537379742,-2.642400742,1
1839,1121,-6.40395546,-2.535582304,1
1839,1153,-7.10884428,-2.884082556,1
1839,1185,-8.267734528,-3.602581501,1
1839,1217,-8.0167799,-4.159519196,1
1839,1249,-7.70235157,-3.440997124,1
1839,1281,-9.217377663,-4.559374809,1
1839,1313,-4.760912895,-18.09427643,1
1839,1345,-11.9232111,-7.167146206,1
1839,1377,-9.347690582,-7.159105778,1
1839,1409,-7.588454247,-7.697677612,1
1839,1441,-7.540567398,-8.287282944,1
1839,1473,-8.43686676,-7.557866096,1
1839,1505,-8.020339966,-6.94276619,1
1839,1537,-6.917913914,-6.382978916,1
1839,1569,-6.038923264,-4.066877842,1
1839,1601,-5.159960747,-5.283203602,1
1839,1633,-4.095425129,-6.273845673,1
1839,1665,-3.287929535,-5.986228943,1
1839,1697,-3.296741486,-6.129557133,1
1839,1729,-2.214712858,-5.865071774,1
1839,1761,-0.9445918798,-5.263111115,1
1839,1793,-0.4539915323,-5.592110634,1
1839,1825,0.1273459196,-5.242258549,1
1839,1857,18.41482353,-0.09659290314,1
1839,1889,0.03074556589,-4.97072649,1
1839,1921,-1.136603713,-5.784726143,1
1839,1953,-2.290652752,-4.873727798,1
1839,1985,-1.549480915,-3.931863308,1
1839,2017,-0.8574002981,-0.1257246733,1
1871,33,-6.833935261,2.200997591,1
1871,65,-1.167724013,-3.323470592,1
1871,97,-15.7613945,6.022560596,1
1871,129,-1.114314795,-2.635374784,1
1871,161,-1.767917991,-3.421894073,1
1871,193,15.71244144,-12.88363934,1
1871,225,-2.652357101,-4.471498966,1
1871,257,-1.661077023,-4.7938447,1
1871,289,-0.7331432104,-4.155750751,1
1871,321,-8.245754242,14.23641777,1
1871,353,-2.466444731,-3.637676239,1
1871,385,14.41930199,-5.393767357,1
1871,417,-1.665639877,-3.612046957,1
1871,449,-1.298717737,-1.659418344,1
1871,481,-0.6687251329,-0.366625309,1
1871,513,0.05047440529,-0.4280110598,1
1871,545,-0.8715215921,-1.87527895,1
1871,577,-2.426867247,-2.997517347,1
1871,609,-2.923390865,-4.084807873,1
1871,641,-3.200190306,-3.76177597,1
1871,673,-4.151534081,-2.32365799,1
1871,705,-5.341830254,-2.658744097,1
1871,737,-5.605284214,-2.704777718,1
1871,769,-5.488233566,-2.390434742,1
1871,801,-5.180873871,-2.220592976,1
1871,833,-5.234146118,-1.34074986,1
1871,865,-5.723845482,-0.6605393887,1
1871,897,-6.759045124,-0.5421510935,1
1871,929,-7.57781744,-0.506003499,1
1871,961,-7.750616074,-0.1810936928,1
1871,993,-7.667324066,-1.52038765,1
1871,1025,-7.689011097,-3.139560699,1
1871,1057,-7.130513668,-2.996406317,1
1871,1089,-6.666119576,-2.763192892,1
1871,1121,-7.025147438,-2.856327295,1
1871,1153,-8.374634743,-3.45239234,1
1871,1185,-8.860685349,-3.954329967,1
1871,1217,-7.767436981,-4.394293308,1
1871,1249,-7.454299927,-4.915938377,1
1871,1281,-8.605713844,-5.746099949,1
1871,1313,-9.489691734,-6.257242203,1
1871,1345,-10.75911808,-5.646321297,1
1871,1377,-9.458522797,-6.251542091,1
1871,1409,-7.380631447,-6.754254818,1
1871,1441,-7.638543129,-7.12010479,1
1871,1473,-9.204716682,-7.26365757,1
1871,1505,-8.584171295,-7.240864754,1
1871,1537,-7.26873064,-6.874659061,1
1871,1569,-6.502911568,-7.170075417,1
1871,1601,-5.853662968,-7.237353802,1
1871,1633,-4.171126366,-6.433538914,1
1871,1665,-3.299675703,-5.132286072,1
1871,1697,-2.971349716,-4.91669035,1
1871,1729,-1.194195271,-3.947838783,1
1871,1761,-0.9581165314,-5.267326355,1
1871,1793,-0.5097672939,-6.528766632,1
1871,1825,0.283313781,-5.231125355,1
1871,1857,0.617077589,-3.720009804,1
1871,1889,-0.1501121521,-3.45496273,1
1871,1921,-0.7972531319,-3.472392082,1
1871,1953,-2.971925259,-2.93087244,1
1871,1985,-3.631351471,-4.232775211,1
1871,2017,-1.642414927,-1.141320467,1
1903,33,-0.2871963978,1.945836306,1
1903,65,-0.4628199339,-2.501101732,1
1903,97,16.76861191,6.972567558,1
1903,129,-0.9827224016,-2.826870203,1
1903,161,-1.908039093,-3.222939968,1
1903,193,-3.184708118,-4.079381466,1
1903,225,-1.526064873,-4.221837044,1
1903,257,-0.7717792988,-4.201416016,1
1903,289,-0.1990095377,-3.217718601,1
1903,321,-0.6337515116,-2.57928896,1
1903,353,-1.437105536,-3.727011681,1
1903,385,-0.8703953028,-3.869363308,1
1903,417,-0.8390033245,-2.865394115,1
1903,449,-1.131204128,-1.270132542,1
1903,481,-0.6391333342,-1.009236217,1
1903,513,-1.390203834,-1.641155839,1
1903,545,-1.782886267,-2.710459948,1
1903,577,-2.221886873,-4.945393562,1
1903,609,-2.714628458,-5.491149902,1
1903,641,-2.80407238,-4.15832901,1
1903,673,-3.52929306,-2.43655467,1
1903,705,-23.6170578,-2.816425562,1
1903,737,-4.019010067,-2.750855446,1
1903,769,-3.556772232,-1.87870729,1
1903,801,-3.851900578,-1.458875179,1
1903,833,-4.130114555,-1.291766047,1
1903,865,-4.909375191,-0.7527417541,1
1903,897,-6.136114597,-1.162072659,1
1903,929,-7.037887573,-1.442671299,1
1903,961,-6.897912979,-0.09488987923,1
1903,993,-7.095692158,-1.908135891,1
1903,1025,-7.178130627,-2.497313738,1
1903,1057,-8.537811279,-2.036685467,1
1903,1089,-8.203895569,-2.767522573,1
1903,1121,-8.400384903,-3.094928741,1
1903,1153,-8.7446661,-4.083417416,1
1903,1185,-9.252145767,-4.364200592,1
1903,1217,-9.283671379,-4.947143555,1
1903,1249,-8.455784798,-5.561644554,1
1903,1281,-7.686665535,-6.042208672,1
1903,1313,-8.144911766,-6.678060055,1
1903,1345,-8.573394775,-4.789317608,1
1903,1377,-8.274184227,-4.419523239,1
1903,1409,-7.463567257,-5.662952423,1
1903,1441,-7.601798534,-6.419385433,1
1903,1473,-8.18747139,-7.29186821,1
1903,1505,-7.515506268,-7.6305089,1
1903,1537,-6.438816547,-7.965176582,1
1903,1569,-5.050618649,-8.995265961,1
1903,1601,-3.929292679,-7.71099329,1
1903,1633,-3.498317957,-5.013278961,1
1903,1665,-2.702452183,-4.026156425,1
1903,1697,-2.072881222,-4.448592663,1
1903,1729,-0.6220676899,-2.539566517,1
1903,1761,1.462626457,-5.536787033,1
1903,1793,-0.7863686085,-7.26787138,1
1903,1825,-0.6963167191,-5.378715515,1
1903,1857,-1.09008956,-2.44025135,1
1903,1889,-2.065194368,-2.243207216,1
1903,1921,-1.58587718,-1.777303934,1
1903,1953,-0.7950555682,-0.501442194,1
1903,1985,-0.2070120573,-10.56507969,1
1903,2017,-1.307689667,-2.35170269,1
1935,33,-0.01455238461,2.671591759,1
1935,65,-0.6568929553,-2.471554041,1
1935,97,-0.910848856,-3.140720367,1
1935,129,-0.5586556196,-3.869846821,1
1935,161,-1.370543838,-3.996912479,1
1935,193,-1.880252123,-4.141294956,1
1935,225,-10.29259109,-17.99815369,1
1935,257,1.293835521,-4.419102192,1
1935,289,-0.1071141958,-5.157500744,1
1935,321,-15.558815,-2.615882397,1
1935,353,17.04463005,-5.028543472,1
1935,385,-1.70743835,-3.387405872,1
1935,417,-1.119084954,-2.782596111,1
1935,449,-1.441158175,-1.874330997,1
1935,481,-1.803329945,-1.260361433,1
1935,513,-1.914004683,-0.8311859369,1
1935,545,-2.039698601,-2.284807682,1
1935,577,-2.868943691,-3.912406445,1
1935,609,-4.464245796,-3.102490902,1
1935,641,-3.997422457,-2.427775145,1
1935,673,-3.822425842,-2.295279741,1
1935,705,-4.019471169,-2.446354151,1
1935,737,-2.317793846,-2.267271519,1
1935,769,-1.660248518,-1.2609725,1
1935,801,-3.264772892,-1.116271019,1
1935,833,-3.868822098,-1.209893107,1
1935,865,-4.547333241,-0.7962692976,1
1935,897,-4.567113876,-1.950013638,1
1935,929,-5.183159828,-3.28215313,1
1935,961,-7.841890335,-2.962894917,1
1935,993,-7.529918194,-3.74588728,1
1935,1025,-6.299170971,-2.484785318,1
1935,1057,-8.393152237,-2.873990536,1
1935,1089,-9.864665985,-3.56748867,1
1935,1121,-9.771951675,-4.579132557,1
1935,1153,-9.142577171,-4.457184315,1
1935,1185,-9.326649666,-4.354492664,1
1935,1217,-9.368824959,-4.783097744,1
1935,1249,-8.537508965,-5.511528492,1
1935,1281,-7.607872963,-5.87429142,1
1935,1313,-7.143616676,-5.886816978,1
1935,1345,-7.4820261,-5.017937183,1
1935,1377,-7.268531799,-4.10749197,1
1935,1409,-6.560762405,-5.340110779,1
1935,1441,-5.312094688,-6.278119564,1
1935,1473,-4.629739761,-6.329025745,1
1935,1505,-4.796207428,-6.948340416,1
1935,1537,-4.962402344,-8.343585014,1
1935,1569,-4.748727322,-9.216329575,1
1935,1601,-4.062191963,-7.660178185,1
1935,1633,-3.446010113,-5.720838547,1
1935,1665,-3.336620092,-3.968193531,1
1935,1697,-2.261782885,-2.949285507,1
1935,1729,-1.435094357,-4.824217796,1
1935,1761,-0.9962152243,-6.0936203,1
1935,1793,-1.861107826,-6.363813877,1
1935,1825,-2.175303936,-5.140555382,1
1935,1857,17.33262253,-10.74031353,1
1935,1889,-1.436033249,-3.140986204,1
1935,1921,-1.156660557,-0.7350115776,1
1935,1953,-0.9908245802,-0.5341898203,1
1935,1985,-1.640904427,-2.99331522,1
1935,2017,-1.521395445,-3.271196842,1
1967,33,-0.9539219737,4.142295837,1
1967,65,-0.7815330029,-2.187323332,1
1967,97,-1.064098835,-3.398807764,1
1967,129,-0.8537888527,-3.952994347,1
1967,161,-0.7547671795,-4.272109985,1
1967,193,-0.8781738877,-3.629219294,1
1967,225,17.71141243,1.878511906,1
1967,257,14.70634651,-13.56894207,1
1967,289,-1.672710776,-5.874900341,1
1967,321,-20.49380302,2.58427906,1
1967,353,-2.70625186,-3.565843582,1
1967,385,-2.104783058,-2.116943836,1
1967,417,-1.467784882,-2.404598236,1
1967,449,-1.677817822,-2.21529603,1
1967,481,9.694979668,8.513402939,1
1967,513,-2.187800407,-1.057336211,1
1967,545,-1.980949402,-2.229574919,1
1967,577,-3.350789547,-3.823572874,1
1967,609,-5.551251888,-3.937939882,1
1967,641,-4.68068409,-2.819659472,1
1967,673,-4.898787975,-2.256969929,1
1967,705,-4.493888855,-2.783743382,1
1967,737,-2.427046776,-2.019893646,1
1967,769,-0.9595172405,-1.026895285,1
1967,801,-2.103747845,-0.8423156142,1
1967,833,-3.383492708,-0.7524815798,1
1967,865,-3.646277428,-1.169511318,1
1967,897,-3.094177246,-1.666913748,1
1967,929,-3.790801048,-2.216204166,1
1967,961,-5.518556595,-3.069515944,1
1967,993,-6.037891388,-2.432755947,1
1967,1025,-5.210475922,-2.332026958,1
1967,1057,-6.552553177,-3.503775597,1
1967,1089,-8.129869461,-4.299510002,1
1967,1121,-8.722212791,-4.967495441,1
1967,1153,-8.736375809,-4.343230247,1
1967,1185,-8.339977264,-4.210812569,1
1967,1217,-7.859984398,-4.455024719,1
1967,1249,-7.703128815,-4.581631184,1
1967,1281,-6.899355412,-5.276761055,1
1967,1313,-6.251766682,-5.719384193,1
1967,1345,-6.410038948,-5.52792263,1
1967,1377,-7.003692627,-5.590019226,1
1967,1409,-6.387579441,-4.942565918,1
1967,1441,-5.540400028,-6.040304661,1
1967,1473,-5.352096558,-6.485303402,1
1967,1505,-4.308097839,-5.781744003,1
1967,1537,-4.171882629,-7.558329582,1
1967,1569,-4.793914318,-8.752658844,1
1967,1601,-5.013243198,-8.292490005,1
1967,1633,-3.962641954,-6.75431633,1
1967,1665,-2.985133648,-4.700083733,1
1967,1697,-1.09778595,-2.967898846,1
1967,1729,0.04726576805,-4.061826706,1
1967,1761,-0.1780273914,-4.518727303,1
1967,1793,-1.660116673,-5.152669907,1
1967,1825,-1.903155327,-6.784122944,1
1967,1857,-1.027243376,-1.904052734,1
1967,1889,-0.8392293453,-2.075732708,1
1967,1921,-0.5090830326,-0.3470482826,1
1967,1953,-0.9760500193,-1.180566072,1
1967,1985,-0.8099210262,-1.778408408,1
1967,2017,-3.777551174,-3.389458179,1
1999,33,-0.833351016,6.914812088,1
1999,65,-1.384241343,-2.600022793,1
1999,97,-0.5788395405,-5.017019272,1
1999,129,-1.120393634,-4.211208344,1
1999,161,-1.137392402,-3.672221422,1
1999,193,-1.00847137,-3.480518341,1
1999,225,-1.655529737,-3.097283363,1
1999,257,-3.076090336,-3.610940695,1
1999,289,-3.38536787,-4.662219524,1
1999,321,-4.051176071,-4.803685188,1
1999,353,-4.094041824,-4.60897541,1
1999,385,-1.920100927,-1.892464161,1
1999,417,-1.11934936,-1.287894964,1
1999,449,-3.279488325,-1.091141701,1
1999,481,-3.799954891,-1.807436228,1
1999,513,-2.705680132,-1.052959442,1
1999,545,-1.359196186,-2.337902308,1
1999,577,-1.012747884,-3.315347672,1
1999,609,-1.805769324,-3.736728191,1
1999,641,-3.222444534,-3.305666447,1
1999,673,-5.074934006,-2.898717403,1
1999,705,-5.084519386,-3.508111954,1
1999,737,-2.40996027,-3.041108608,1
1999,769,-0.460744381,-2.126940727,1
1999,801,-1.682146311,-1.126277328,1
1999,833,-3.710918903,-0.6573951244,1
1999,865,-4.080530643,-1.386164188,1
1999,897,-3.571370602,-0.6995868683,1
1999,929,-4.611544609,-0.4606006145,1
1999,961,-4.22602129,-0.7280439138,1
1999,993,-5.82390976,-1.641953468,1
1999,1025,-5.510579586,-2.33611393,1
1999,1057,-4.982373714,-3.123677731,1
1999,1089,-5.559748173,-4.25240612,1
1999,1121,-5.187009811,-3.951406956,1
1999,1153,-6.276316166,-3.804390192,1
1999,1185,-6.424901962,-3.961150885,1
1999,1217,-5.3883605,-2.585149288,1
1999,1249,-5.56289959,-2.619464874,1
1999,1281,-5.022245407,-3.956999779,1
1999,1313,-4.266403675,-5.693356991,1
1999,1345,-5.110412121,-6.880127907,1
1999,1377,-6.351572037,-5.858946323,1
1999,1409,-6.541639805,-4.746814728,1
1999,1441,-5.542701244,-5.300831318,1
1999,1473,-5.463704109,-5.783871174,1
1999,1505,-5.114510536,-4.483390808,1
1999,1537,-5.20065403,-6.25343895,1
1999,1569,-4.987865925,-7.230788708,1
1999,1601,-4.182461262,-8.100631714,1
1999,1633,-4.138029099,-7.197957516,1
1999,1665,-3.81798172,-5.16067934,1
1999,1697,-2.66656971,-4.671424866,1
1999,1729,-0.7972152233,-4.104765892,1
1999,1761,-0.8653476238,-3.630515099,1
1999,1793,-2.647067547,-4.942261696,1
1999,1825,-2.234146595,-7.375286102,1
1999,1857,-3.706789494,-0.5093317032,1
1999,1889,-2.382138252,-1.464232206,1
1999,1921,-1.870571375,-2.870901346,1
1999,1953,-1.058724165,-3.769704342,1
1999,1985,0.32338202,-1.739578009,1
1999,2017,-1.520512104,-1.897428751,1
