PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 1, filenames: A:[1]MAX_1202204_TgUtrmcherry_K4K8MO010.avi & B:[2]MAX_1202204_TgUtrmcherry_K4K8MO010.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
399,513,20.16022682,2.049110889,1
399,545,21.1307354,3.24906373,1
399,577,22.00509834,4.638876438,1
399,609,23.30573463,5.448338985,1
399,641,24.73710251,5.877997398,1
399,673,25.67598343,5.967772484,1
399,705,25.96410942,4.850387096,1
399,737,31.72595024,7.000648975,1
399,769,35.20491028,8.313388824,1
399,801,37.39559555,9.378403664,1
399,833,38.70818329,12.2585535,1
399,865,42.19311523,13.3697176,1
399,897,45.93673325,14.05985355,1
399,929,49.79483032,17.34247208,1
399,961,53.7791214,17.58919144,1
399,993,43.88328552,12.48801708,1
399,1025,63.0828743,19.66382408,1
399,1057,70.06384277,16.28885651,1
399,1089,71.43202972,8.722162247,1
399,1121,70.07817078,5.17847538,1
399,1153,68.64414978,1.566000462,1
399,1185,69.66000366,-1.417630196,1
399,1217,56.61930847,-31.69270515,1
399,1249,47.823246,-10.57569695,1
399,1281,74.69749451,-23.3543148,1
399,1313,73.02902222,-33.02906418,1
399,1345,70.65139771,-38.87254333,1
399,1377,61.93431854,-38.95788574,1
399,1409,29.98245621,-37.99737167,1
399,1441,59.69746017,-64.79753113,1
399,1473,30.17041588,-63.4437027,1
399,1505,30.99043083,-60.2684288,1
399,1537,60.3276825,-72.22511292,1
399,1569,61.66175842,-72.64152527,1
399,1601,37.71656799,-73.17480469,1
399,1633,52.10354614,-67.73744965,1
399,1665,66.14730835,-62.23734283,1
399,1697,48.03669739,-65.95954895,1
399,1729,46.63776398,-66.2436676,1
399,1761,44.21009064,-65.60341644,1
399,1793,39.6784935,-66.14505005,1
399,1825,37.32126617,-66.11773682,1
399,1857,36.09179688,-65.63909912,1
399,1889,34.35768509,-63.71134567,1
399,1921,31.62500954,-62.08643723,1
399,1953,29.2511692,-61.55638123,1
399,1985,26.76945496,-60.65523911,1
399,2017,24.72807121,-59.47862244,1
431,33,6.512441635,1.912647724,1
431,65,7.5932374,-0.1576217711,1
431,97,0.1331510544,-0.04280507565,1
431,129,13.15918827,-0.6671364307,1
431,161,10.11842155,-1.413335085,1
431,193,10.867486,-1.42342031,1
431,225,11.73362732,-1.154219508,1
431,257,12.38504791,-1.269344211,1
431,289,12.93173218,-0.8259501457,1
431,321,13.45562553,-0.74521029,1
431,353,13.83696365,-1.879497051,1
431,385,14.10902214,-1.591185451,1
431,417,14.94704151,-1.296540022,1
431,449,15.65341187,-0.1736716628,1
431,481,15.05491447,2.109913826,1
431,513,17.03603745,2.596634865,1
431,545,19.17935371,3.449825287,1
431,577,20.63785172,4.676233768,1
431,609,22.37581253,5.532761097,1
431,641,23.67925644,6.112629414,1
431,673,24.600914,7.816297054,1
431,705,26.64894485,6.822562695,1
431,737,31.93395615,5.642156601,1
431,769,34.70363235,7.254790306,1
431,801,36.72269058,9.19944191,1
431,833,38.87083054,11.43719482,1
431,865,41.30199814,13.25532722,1
431,897,43.70414352,13.1321888,1
431,929,47.93161011,15.97212029,1
431,961,53.88785934,18.10720825,1
431,993,55.49237442,21.07843971,1
431,1025,62.15865326,24.09582901,1
431,1057,66.34012604,22.29880905,1
431,1089,66.06489563,7.000271797,1
431,1121,64.46737671,1.52655077,1
431,1153,65.70289612,1.570241451,1
431,1185,70.88639832,-5.468416214,1
431,1217,68.08337402,-10.25802326,1
431,1249,67.38664246,-15.41235161,1
431,1281,49.89957428,-23.63522148,1
431,1313,65.32437134,-31.79432869,1
431,1345,62.164608,-37.78633118,1
431,1377,63.50811005,-46.30079269,1
431,1409,27.70015907,-54.34195709,1
431,1441,45.98789978,-64.10520172,1
431,1473,38.61949921,-74.57037354,1
431,1505,39.44464493,-47.50550079,1
431,1537,25.32881546,-66.04447937,1
431,1569,56.85245514,-72.39579773,1
431,1601,52.85757828,-69.93317413,1
431,1633,50.75407028,-68.84458923,1
431,1665,48.14178848,-67.66576385,1
431,1697,46.26609039,-67.39474487,1
431,1729,43.49767303,-67.80138397,1
431,1761,41.54194641,-66.60882568,1
431,1793,39.21966553,-66.56700134,1
431,1825,36.87650681,-66.16601563,1
431,1857,35.14425278,-67.01573944,1
431,1889,33.10528946,-65.14265442,1
431,1921,29.78106689,-63.61765289,1
431,1953,25.85689735,-63.28610229,1
431,1985,22.89733315,-60.98832321,1
431,2017,23.26356697,-58.16064072,1
463,33,1.351522446,1.406844616,1
463,65,13.50315666,-4.311616421,1
463,97,0.01750278473,0.5267502069,1
463,129,10.95269489,-0.6803641915,1
463,161,9.622569084,-0.1115959883,1
463,193,10.2042799,-0.6693345308,1
463,225,11.35551071,-1.044043183,1
463,257,12.89483643,-1.588292599,1
463,289,13.26176071,-1.675637484,1
463,321,12.75340271,-2.43912673,1
463,353,13.40234947,-2.329096794,1
463,385,14.51930332,-1.408838987,1
463,417,14.4499321,-1.361277461,1
463,449,14.86545849,-0.3485201001,1
463,481,14.33088493,1.414358616,1
463,513,15.26537132,2.965914011,1
463,545,18.0358448,3.585267067,1
463,577,19.77844429,4.282224655,1
463,609,21.53550529,4.923422337,1
463,641,22.67607117,5.733888149,1
463,673,24.09042549,8.087306023,1
463,705,26.39416504,6.84976387,1
463,737,28.56487465,5.819179058,1
463,769,32.2224617,7.645457268,1
463,801,35.9329071,10.08993053,1
463,833,38.33439255,12.08349991,1
463,865,40.40079117,14.32224846,1
463,897,57.85762024,26.17848206,1
463,929,47.27946091,16.11380386,1
463,961,52.29676056,17.86501694,1
463,993,54.18696213,12.21645451,1
463,1025,59.05990982,22.44244385,1
463,1057,59.48463058,27.92819405,1
463,1089,48.66914749,20.12938309,1
463,1121,67.22946167,13.1721611,1
463,1153,65.03370667,6.198185921,1
463,1185,60.89757919,-4.910930634,1
463,1217,59.86397552,-9.280989647,1
463,1249,59.52840805,-14.23229599,1
463,1281,55.42297363,-21.10798836,1
463,1313,60.62449646,-28.79156876,1
463,1345,59.65457153,-40.16131973,1
463,1377,56.9630394,-52.13312912,1
463,1409,35.78974915,-64.89894867,1
463,1441,36.76083755,-65.38337708,1
463,1473,33.2054863,-76.50545502,1
463,1505,52.44001007,-72.41572571,1
463,1537,50.71211624,-72.46308136,1
463,1569,51.69079971,-70.85925293,1
463,1601,41.37839508,-79.19290161,1
463,1633,46.21884537,-68.93354797,1
463,1665,46.74185562,-69.81784821,1
463,1697,45.19862366,-69.01651764,1
463,1729,41.54152679,-68.71717834,1
463,1761,20.21676636,-65.21159363,1
463,1793,20.23622513,-77.22735596,1
463,1825,18.55880356,-77.79721832,1
463,1857,33.1957283,-66.47239685,1
463,1889,30.94353485,-65.64794922,1
463,1921,27.13169479,-64.31341553,1
463,1953,24.16835976,-62.38980865,1
463,1985,22.71713448,-61.12788391,1
463,2017,33.9935112,-46.42709351,1
495,33,6.336686134,0.9748714566,1
495,65,6.928071976,0.1750177741,1
495,97,7.484104156,0.07151207328,1
495,129,8.100451469,-0.4747236371,1
495,161,8.194426537,-0.08492213488,1
495,193,8.95758152,-0.5465912223,1
495,225,9.9728508,-1.052686334,1
495,257,11.32567978,-1.373169661,1
495,289,13.28667927,-2.41468668,1
495,321,11.93059826,-2.92739296,1
495,353,12.31228733,-1.627464175,1
495,385,13.24213982,-1.744888902,1
495,417,13.1671772,-1.932383776,1
495,449,14.48382473,-1.028836727,1
495,481,15.01899624,1.115704536,1
495,513,15.08198738,2.832437038,1
495,545,17.05644989,3.17713356,1
495,577,18.94345474,3.556577682,1
495,609,20.21570015,2.42417717,1
495,641,21.67652512,3.639443398,1
495,673,23.7494278,5.905036449,1
495,705,25.31548882,6.144599438,1
495,737,26.70777321,6.654780388,1
495,769,30.18490982,8.527606964,1
495,801,34.46407318,10.73563862,1
495,833,36.94194031,12.77377319,1
495,865,38.51235962,15.46652412,1
495,897,40.36631775,14.83457088,1
495,929,45.61398697,16.19912338,1
495,961,49.85279846,17.05163574,1
495,993,66.62246704,7.399905205,1
495,1025,65.38638306,20.63610077,1
495,1057,52.7762146,26.44300842,1
495,1089,39.83442688,20.06916046,1
495,1121,60.92779541,9.799073219,1
495,1153,49.71051025,-12.98416996,1
495,1185,56.61867905,-3.41900444,1
495,1217,51.22504425,-14.92102146,1
495,1249,48.98701096,-20.0984478,1
495,1281,46.13703537,-25.42018127,1
495,1313,43.2037735,-33.14466858,1
495,1345,38.41195297,-41.04744339,1
495,1377,18.02090645,-59.55693054,1
495,1409,47.17410278,-73.28002167,1
495,1441,34.24386978,-67.44184875,1
495,1473,33.23543549,-67.57357025,1
495,1505,44.81781387,-71.54090881,1
495,1537,45.35050964,-71.84372711,1
495,1569,44.39782333,-71.47702026,1
495,1601,43.99638748,-71.49311066,1
495,1633,44.39513016,-70.77282715,1
495,1665,44.65538025,-71.12835693,1
495,1697,42.73355103,-69.94288635,1
495,1729,38.94593811,-69.4083252,1
495,1761,38.37012482,-70.37172699,1
495,1793,19.39715958,-78.70575714,1
495,1825,20.17230225,-76.43473053,1
495,1857,31.42621994,-67.34766388,1
495,1889,28.90256882,-67.57521057,1
495,1921,25.63697433,-65.82141876,1
495,1953,24.37229347,-63.14889908,1
495,1985,23.42689705,-61.68463898,1
495,2017,40.77151489,-49.81575775,1
527,33,6.002499104,0.5715067983,1
527,65,7.163521767,-0.0682823658,1
527,97,7.415015221,-0.9230305552,1
527,129,7.578838348,-1.429992199,1
527,161,8.142115593,-0.4727830887,1
527,193,8.684908867,-1.104582429,1
527,225,9.188005447,-1.504486203,1
527,257,9.895157814,-1.373123884,1
527,289,10.30795002,-1.33703196,1
527,321,9.467373848,-1.993061543,1
527,353,10.20945168,-1.979276776,1
527,385,-5.118728638,-11.08672905,1
527,417,30.02960968,-12.06338978,1
527,449,14.69037914,-0.7443998456,1
527,481,14.95932961,0.7041588426,1
527,513,15.71777916,1.786697388,1
527,545,16.74959373,2.600101233,1
527,577,17.78730583,2.761096954,1
527,609,19.32501602,1.946816921,1
527,641,2.347002029,5.318383694,1
527,673,21.95718002,5.364970684,1
527,705,24.59628677,6.259977341,1
527,737,27.29239082,8.494932175,1
527,769,30.65527153,10.34503269,1
527,801,33.78640747,11.30315971,1
527,833,35.81589127,13.08435059,1
527,865,28.88549614,-0.7524623871,1
527,897,20.62866974,6.260111809,1
527,929,41.65504074,16.08764839,1
527,961,46.30568695,16.2387619,1
527,993,48.33990479,22.01815414,1
527,1025,51.58912277,-8.89807415,1
527,1057,40.83844757,26.00990486,1
527,1089,51.20569611,19.38055801,1
527,1121,60.66381836,-12.77185917,1
527,1153,63.63955688,-6.309926033,1
527,1185,52.9358902,-1.629945755,1
527,1217,42.4070015,-18.81067657,1
527,1249,41.72622299,-21.62328911,1
527,1281,40.10434341,-26.39575386,1
527,1313,37.50875473,-30.95121002,1
527,1345,27.63361168,-37.36801147,1
527,1377,52.26215363,-46.9084549,1
527,1409,35.74795914,-68.92762756,1
527,1441,35.72079849,-47.75076675,1
527,1473,39.18515778,-74.3679657,1
527,1505,40.96545029,-75.30470276,1
527,1537,41.5638237,-75.25357056,1
527,1569,42.08386612,-72.18694305,1
527,1601,40.64772415,-72.26003265,1
527,1633,25.47277069,-60.75379944,1
527,1665,52.65824509,-79.84896851,1
527,1697,37.76400757,-70.36738586,1
527,1729,35.91459656,-71.07138062,1
527,1761,35.53813553,-71.51988983,1
527,1793,34.35115433,-71.40263367,1
527,1825,32.78099823,-69.63395691,1
527,1857,31.5675869,-68.09230804,1
527,1889,29.04815483,-68.45375061,1
527,1921,26.54469681,-68.28475952,1
527,1953,24.96241188,-66.40796661,1
527,1985,24.74762154,-65.08870697,1
527,2017,24.32467651,-52.44516754,1
559,33,5.819933414,0.09696167707,1
559,65,7.793243885,-0.6505204439,1
559,97,7.694028378,-0.3630211353,1
559,129,7.916960716,-0.2724930346,1
559,161,9.291160583,-0.05495017767,1
559,193,8.976667404,-0.8559157848,1
559,225,8.857354164,-1.13051641,1
559,257,9.521151543,-1.556599617,1
559,289,9.977931976,-1.223706603,1
559,321,8.810416222,-1.451088548,1
559,353,9.752814293,-2.408335447,1
559,385,12.16109657,-3.256884813,1
559,417,13.22688389,-2.196853638,1
559,449,14.50407887,0.4952831268,1
559,481,15.28337288,0.4638380408,1
559,513,15.84280872,0.8708769083,1
559,545,16.79323769,1.968086004,1
559,577,17.18863106,2.602864027,1
559,609,18.52419472,3.504471064,1
559,641,19.96671295,4.935753345,1
559,673,21.03789711,6.25662756,1
559,705,23.40179062,7.109270573,1
559,737,11.30202103,22.70447159,1
559,769,30.96921921,11.19738579,1
559,801,33.16267395,11.66561317,1
559,833,33.42609787,13.6218605,1
559,865,34.30997849,13.93133926,1
559,897,33.37536621,0.8159351349,1
559,929,38.74293137,16.20274734,1
559,961,42.74924088,18.29685783,1
559,993,48.91461563,-1.074661255,1
559,1025,48.9526062,-7.462248802,1
559,1057,44.06881332,-13.25566101,1
559,1089,43.92494965,-17.12076759,1
559,1121,31.44266701,6.765327454,1
559,1153,41.0500145,-2.391164303,1
559,1185,45.12952805,-2.632383347,1
559,1217,45.34902191,-7.01958847,1
559,1249,37.48057938,-19.14869499,1
559,1281,34.50729752,-27.53556824,1
559,1313,32.73632813,-30.13414764,1
559,1345,25.28820992,-35.8115387,1
559,1377,49.5859375,-43.79549408,1
559,1409,30.64192581,-30.39669037,1
559,1441,39.297966,-54.93857574,1
559,1473,36.64822006,-73.70259857,1
559,1505,37.57334518,-75.3498764,1
559,1537,38.82738113,-70.00137329,1
559,1569,41.73016739,-73.07427979,1
559,1601,40.96940613,-70.55284119,1
559,1633,38.66430664,-71.2137146,1
559,1665,34.1603775,-70.69182587,1
559,1697,33.06151199,-71.52646637,1
559,1729,34.23555374,-73.43086243,1
559,1761,34.77991104,-73.91191864,1
559,1793,33.67558289,-72.93551636,1
559,1825,32.92206573,-71.133461,1
559,1857,31.19410706,-69.30439758,1
559,1889,29.21794701,-69.34012604,1
559,1921,26.43272591,-69.74436951,1
559,1953,24.8167057,-68.64806366,1
559,1985,24.88018799,-67.2526474,1
559,2017,15.90986824,-82.01360321,1
591,33,7.475077629,0.01569545269,1
591,65,6.813602448,-0.0689329505,1
591,97,8.185649872,0.3682411313,1
591,129,8.723327637,0.5610150695,1
591,161,8.772436142,0.1170341969,1
591,193,7.791940689,-0.6165429354,1
591,225,7.591154099,-0.7610102892,1
591,257,9.10100174,-0.8506305218,1
591,289,9.693131447,-1.539963841,1
591,321,8.901234627,-2.100863934,1
591,353,9.220010757,-2.43147707,1
591,385,11.30298519,-2.975087643,1
591,417,11.36910057,-0.9540114403,1
591,449,13.98447037,1.411742687,1
591,481,15.45224476,0.5326838493,1
591,513,15.61422443,0.3946441412,1
591,545,16.01581192,0.6228134632,1
591,577,16.49778748,1.884708643,1
591,609,17.55992508,3.895160198,1
591,641,19.10187531,5.878408432,1
591,673,19.80761719,6.948892117,1
591,705,21.61008644,8.149940491,1
591,737,25.90337181,12.14396763,1
591,769,28.51425552,12.1454525,1
591,801,30.7537117,13.35560513,1
591,833,30.67656898,14.54104233,1
591,865,31.59521866,14.0551815,1
591,897,29.82812881,-4.422175407,1
591,929,36.47628403,18.17969131,1
591,961,37.57795334,21.41581345,1
591,993,30.61563492,-2.212648392,1
591,1025,36.58911133,22.47069168,1
591,1057,31.67973518,-12.9850502,1
591,1089,53.04235458,-6.105500221,1
591,1121,43.94430923,2.832951307,1
591,1153,36.85537338,0.7090902328,1
591,1185,36.36001587,-3.377757072,1
591,1217,35.41676331,-9.756311417,1
591,1249,32.64727783,-19.45928192,1
591,1281,27.72589684,-31.06776619,1
591,1313,24.98391533,-32.40726852,1
591,1345,28.99379349,-42.93613434,1
591,1377,43.86500549,-55.71840668,1
591,1409,37.29283905,-59.81026459,1
591,1441,29.27498245,-73.87086487,1
591,1473,11.80188942,-62.91524887,1
591,1505,44.63887787,-70.95601654,1
591,1537,38.96413422,-69.91478729,1
591,1569,37.94158936,-70.45800781,1
591,1601,36.85228729,-73.13328552,1
591,1633,32.23748016,-73.09515381,1
591,1665,30.68724442,-72.87310028,1
591,1697,30.5842247,-72.47669983,1
591,1729,31.50713348,-73.58790588,1
591,1761,31.39129639,-74.45465088,1
591,1793,31.06807899,-74.21084595,1
591,1825,30.85598755,-72.69446564,1
591,1857,28.57224464,-71.17886353,1
591,1889,26.83824539,-70.11282349,1
591,1921,24.71519661,-69.97473145,1
591,1953,22.84373856,-69.60032654,1
591,1985,22.28640556,-68.3681488,1
591,2017,20.95321083,-64.92087555,1
623,33,5.661758423,0.0591173768,1
623,65,6.421363354,1.372428417,1
623,97,7.302591324,1.326195717,1
623,129,7.534908772,-0.09046256542,1
623,161,7.483804703,-1.357532263,1
623,193,6.957689285,-1.543573022,1
623,225,6.76655674,-2.168108463,1
623,257,7.284495354,-2.138484955,1
623,289,8.250271797,-1.817212939,1
623,321,8.502748489,-2.611090899,1
623,353,8.251387596,-2.732339859,1
623,385,9.370745659,-2.531366825,1
623,417,9.634688377,-0.1173612475,1
623,449,12.73456192,0.5106127262,1
623,481,14.7903614,0.1322464049,1
623,513,15.18507671,-0.134010911,1
623,545,15.13103485,-0.1574180126,1
623,577,15.63141537,1.561257601,1
623,609,16.49265289,3.792342901,1
623,641,17.29192924,5.547633171,1
623,673,18.8372612,6.851304531,1
623,705,20.67026329,8.963612556,1
623,737,22.87799835,10.56602287,1
623,769,24.23543358,12.12384987,1
623,801,26.39104843,13.30116558,1
623,833,27.57893562,14.71231937,1
623,865,28.01137733,14.79299355,1
623,897,29.12710571,16.16882133,1
623,929,30.79314041,19.25258446,1
623,961,32.50679016,21.29263306,1
623,993,33.75608826,15.42347145,1
623,1025,28.78131676,25.10380554,1
623,1057,29.47194099,19.86515427,1
623,1089,21.63341904,-4.914390564,1
623,1121,25.72326469,-13.35059357,1
623,1153,31.38468552,6.304320335,1
623,1185,20.25781631,-17.90506744,1
623,1217,19.94492149,-22.25317192,1
623,1249,22.64443016,-24.40642166,1
623,1281,19.63647079,-30.76087952,1
623,1313,19.82124329,-33.96842957,1
623,1345,12.15139389,-41.34150696,1
623,1377,20.19792747,-61.84614563,1
623,1409,29.4902153,-32.68595505,1
623,1441,41.50971222,-43.84963989,1
623,1473,20.68455505,-76.23116302,1
623,1505,26.8122921,-78.4132309,1
623,1537,28.3515377,-76.00146484,1
623,1569,31.41695404,-71.64802551,1
623,1601,29.0216732,-75.58255005,1
623,1633,26.90836143,-77.15701294,1
623,1665,28.27313614,-75.418396,1
623,1697,28.46970558,-73.97570038,1
623,1729,29.28567123,-74.9546814,1
623,1761,29.26907158,-75.03881836,1
623,1793,29.05657387,-75.09083557,1
623,1825,29.89397812,-73.86495972,1
623,1857,27.81520653,-72.79532623,1
623,1889,25.31935501,-71.35731506,1
623,1921,23.20740318,-70.23298645,1
623,1953,20.77970695,-70.06427765,1
623,1985,19.5612545,-69.34429932,1
623,2017,19.67101669,-67.44854736,1
655,33,6.15103054,0.2041822076,1
655,65,6.693008423,1.323696733,1
655,97,6.19654417,2.067621946,1
655,129,6.897615433,-0.2025886774,1
655,161,6.877878189,-1.406761885,1
655,193,6.307750702,-1.849196792,1
655,225,6.692888737,-2.7724123,1
655,257,6.860458851,-2.394933224,1
655,289,9.174705505,17.50863266,1
655,321,11.55978775,-21.94396019,1
655,353,7.624109268,-2.862542391,1
655,385,7.923874855,-1.200575709,1
655,417,8.75222683,0.5722384453,1
655,449,11.16452694,0.1611825675,1
655,481,13.3057375,-0.01213154197,1
655,513,14.21674061,0.564966917,1
655,545,15.07940197,2.084191561,1
655,577,15.43230534,2.713769674,1
655,609,15.54795074,3.930888653,1
655,641,16.2779274,6.363603115,1
655,673,17.81398964,7.654284,1
655,705,19.30030441,8.827576637,1
655,737,20.50938416,10.34054661,1
655,769,20.91202164,12.1562748,1
655,801,22.19331932,13.67171669,1
655,833,23.35744667,15.00339508,1
655,865,23.75179291,15.87212181,1
655,897,24.69067764,18.44527626,1
655,929,25.78088188,20.37495041,1
655,961,26.54705238,21.32175446,1
655,993,27.05794144,16.26849174,1
655,1025,27.20573807,22.25984955,1
655,1057,27.13655853,7.547204494,1
655,1089,29.94363785,-7.936199665,1
655,1121,29.26688385,-10.38083076,1
655,1153,22.69374275,7.691995621,1
655,1185,18.66227722,-0.6068124771,1
655,1217,2.993257523,-22.68217468,1
655,1249,32.28474045,-30.16386414,1
655,1281,14.12303352,-30.81082916,1
655,1313,14.65503311,-35.21696091,1
655,1345,14.39472198,-43.50016022,1
655,1377,30.98031235,-61.07074738,1
655,1409,23.23858643,-30.3127594,1
655,1441,15.27786827,-48.60687637,1
655,1473,17.54627037,-76.15742493,1
655,1505,37.99318314,-64.23088837,1
655,1537,27.84930801,-75.15568542,1
655,1569,27.77476883,-75.19915771,1
655,1601,25.7815094,-78.67300415,1
655,1633,27.69385529,-77.45001984,1
655,1665,27.87569046,-76.80636597,1
655,1697,27.2676754,-76.26441956,1
655,1729,27.89801407,-76.50887299,1
655,1761,28.18423271,-75.59462738,1
655,1793,28.0629673,-75.05762482,1
655,1825,27.88713264,-74.31689453,1
655,1857,27.15757561,-74.03148651,1
655,1889,24.59857559,-73.32796478,1
655,1921,21.7407608,-72.33586121,1
655,1953,19.76321411,-71.39964294,1
655,1985,18.79420662,-70.45807648,1
655,2017,19.71664047,-68.9291687,1
687,33,7.311235905,0.9185737371,1
687,65,7.094611645,0.2301670909,1
687,97,7.141814232,0.4184001684,1
687,129,7.280306816,-0.2605438232,1
687,161,7.171125412,-1.424577713,1
687,193,7.244650841,-2.068819046,1
687,225,7.581850052,-1.584056377,1
687,257,7.193233967,-1.758517623,1
687,289,7.274454594,-0.9222817421,1
687,321,7.224962711,-1.027716994,1
687,353,7.276834488,-2.095345497,1
687,385,-9.771173477,7.794799805,1
687,417,-1.530603409,-17.09228706,1
687,449,20.30882645,-11.26764679,1
687,481,10.54685497,0.9124680161,1
687,513,12.30877495,1.334496498,1
687,545,13.62306499,2.422442436,1
687,577,14.32882023,2.980762959,1
687,609,14.24100685,3.877105236,1
687,641,14.92973042,6.818585396,1
687,673,16.15507507,7.929805279,1
687,705,17.43334961,8.570411682,1
687,737,18.54714966,10.06117439,1
687,769,18.36416054,11.70529938,1
687,801,18.19381523,14.22566414,1
687,833,18.65094757,16.58952713,1
687,865,19.26413536,16.33355141,1
687,897,20.16453171,20.11120415,1
687,929,21.49970245,22.17063713,1
687,961,21.24216843,22.99299812,1
687,993,21.2772274,17.80832863,1
687,1025,20.70766258,18.43622971,1
687,1057,21.63832855,17.70709229,1
687,1089,28.86254311,-14.87077332,1
687,1121,6.52926445,-13.79489803,1
687,1153,17.76060867,11.99915504,1
687,1185,21.33733368,-20.0151062,1
687,1217,4.232778549,-9.340116501,1
687,1249,9.422725677,-22.28614616,1
687,1281,5.472241402,-30.85466003,1
687,1313,7.821426392,-35.19444275,1
687,1345,10.26298141,-44.52427292,1
687,1377,13.80476379,-61.35923767,1
687,1409,27.59058952,-68.79669189,1
687,1441,15.05042839,-36.80924988,1
687,1473,32.59778214,-51.16930771,1
687,1505,37.56391525,-68.07469177,1
687,1537,27.48655128,-78.45090485,1
687,1569,26.16885376,-75.65925598,1
687,1601,26.47250175,-78.89474487,1
687,1633,26.58755684,-77.53507996,1
687,1665,26.96827316,-76.78468323,1
687,1697,26.63975716,-77.69456482,1
687,1729,26.77829552,-77.56785583,1
687,1761,27.10191154,-76.11647034,1
687,1793,27.13103867,-73.76052856,1
687,1825,25.79694748,-72.71911621,1
687,1857,24.04026222,-74.76074219,1
687,1889,22.44373512,-74.90396881,1
687,1921,20.09881973,-73.96014404,1
687,1953,18.49210548,-74.09796143,1
687,1985,17.97004128,-72.09729004,1
687,2017,18.72919655,-69.11638641,1
719,33,8.285894394,1.504327297,1
719,65,6.671530724,0.3322678506,1
719,97,6.834236622,-0.7145672441,1
719,129,6.713792324,-1.922899723,1
719,161,6.600188255,-2.023730516,1
719,193,7.229547024,-1.739896297,1
719,225,7.413177013,-0.8304133415,1
719,257,6.889403343,-0.8251119852,1
719,289,7.349389076,-0.760949254,1
719,321,7.860851288,17.952528,1
719,353,5.282548904,-2.271887302,1
719,385,7.625841618,-2.88273406,1
719,417,-4.64233017,-15.14540482,1
719,449,8.131210327,1.909228802,1
719,481,9.733078957,1.701071501,1
719,513,10.95736694,1.846982956,1
719,545,11.62103653,3.189410686,1
719,577,12.30740547,3.895060778,1
719,609,12.9240036,3.948127747,1
719,641,13.80525494,5.581659794,1
719,673,14.46236992,7.901972294,1
719,705,15.52633953,8.797395706,1
719,737,15.97045517,10.09107208,1
719,769,15.69003582,10.70902157,1
719,801,15.02607727,12.88592434,1
719,833,14.34813118,15.08910465,1
719,865,13.75802803,16.81172943,1
719,897,15.8951416,18.79209137,1
719,929,17.51717186,20.04682159,1
719,961,17.8240242,21.55163574,1
719,993,17.58729744,20.66544914,1
719,1025,14.08308601,16.73421288,1
719,1057,12.58794785,12.83916569,1
719,1089,15.3038578,24.18146324,1
719,1121,0.4740962982,-1.818691015,1
719,1153,3.261447906,-7.112514019,1
719,1185,3.772819519,-7.321105003,1
719,1217,9.792694092,-37.30706024,1
719,1249,7.967573166,-29.78299713,1
719,1281,5.178853989,-32.26369858,1
719,1313,1.467630386,-35.44919968,1
719,1345,3.908138275,-53.68539429,1
719,1377,31.3529129,-41.83519363,1
719,1409,18.76566124,-60.03955841,1
719,1441,33.01699829,-47.74103546,1
719,1473,7.517461777,-46.40977097,1
719,1505,21.33742523,-73.63105774,1
719,1537,26.95762253,-81.80613708,1
719,1569,37.9369278,-69.65335846,1
719,1601,25.91218376,-77.87188721,1
719,1633,25.12985611,-79.36833191,1
719,1665,26.19906807,-78.24472046,1
719,1697,26.65592384,-78.73103333,1
719,1729,26.84509277,-78.92871094,1
719,1761,26.80476761,-76.85570526,1
719,1793,26.72911453,-75.30865479,1
719,1825,24.34318924,-75.25424194,1
719,1857,21.59791565,-75.41995239,1
719,1889,19.84762573,-75.0098114,1
719,1921,18.26476669,-75.23506165,1
719,1953,17.27558136,-75.25262451,1
719,1985,16.26358795,-73.51961517,1
719,2017,8.553970337,-87.67695618,1
751,33,6.976571083,1.678933144,1
751,65,5.980671406,-0.06096025929,1
751,97,5.770251751,-1.132203937,1
751,129,5.67715168,-3.058641672,1
751,161,5.784315109,-2.400925159,1
751,193,5.975858688,-1.568407536,1
751,225,6.233861923,-0.8515888453,1
751,257,5.993921757,0.4822326899,1
751,289,5.989015579,0.4386094213,1
751,321,-11.3331604,10.02085304,1
751,353,4.662574291,-0.3233303726,1
751,385,6.955735683,-1.307476163,1
751,417,7.432903767,0.1432925463,1
751,449,8.180391312,1.591670275,1
751,481,10.25982189,2.298722029,1
751,513,10.96271801,3.403599024,1
751,545,11.09396839,4.144570351,1
751,577,11.84459496,4.40599966,1
751,609,12.3415823,4.116369247,1
751,641,12.73860931,5.565991402,1
751,673,13.16857338,6.920330048,1
751,705,13.42477798,8.533953667,1
751,737,13.38158607,10.54417229,1
751,769,12.61509037,11.03610134,1
751,801,11.88928795,11.78902054,1
751,833,11.9042778,13.13318825,1
751,865,12.71281433,15.47097492,1
751,897,13.58348656,16.86372757,1
751,929,13.75976276,18.69062424,1
751,961,14.02156448,18.88514137,1
751,993,6.697669029,20.58910942,1
751,1025,7.391897202,19.20352936,1
751,1057,10.41711044,12.67295361,1
751,1089,-0.5510797501,-2.896179676,1
751,1121,33.76908875,-8.636052132,1
751,1153,10.06466293,-0.05676651001,1
751,1185,10.47914886,-6.352455139,1
751,1217,11.06595039,-38.26832199,1
751,1249,7.987027168,-28.00914955,1
751,1281,9.931026459,-33.24805069,1
751,1313,12.64003658,-40.06138992,1
751,1345,0.3960752487,-54.5723114,1
