 ,Area,Mean,X,Y,Perim.,Major,Minor,Angle,Feret,FeretX,FeretY,FeretAngle,MinFeret
101,1051.091,41.559,494.533,281.783,132.610,39.460,33.915,66.798,43.830,401,250,85.236,34.791
102,1107.032,26.395,560.937,280.434,141.434,41.336,34.099,103.312,47.381,446,221,129.806,37.276
103,1067.284,51.195,213.866,282.690,133.565,43.786,31.035,77.480,46.440,171,251,70.145,31.286
104,1012.816,38.329,71.850,285.231,139.007,47.002,27.436,91.932,51.875,57,259,79.216,29.464
105,768.445,29.400,529.523,280.853,107.705,36.465,26.831,92.970,36.500,430,218,111.448,27.626
106,1232.161,57.434,378.396,290.913,143.322,44.706,35.093,74.721,48.774,311,220,95.711,35.680
107,905.352,42.813,268.687,293.120,128.762,39.787,28.973,113.713,45.689,215,224,100.713,32.014
108,1292.518,62.449,445.896,298.926,155.993,56.110,29.330,87.143,57.077,362,224,92.437,32.390
109,413.665,23.256,581.703,292.310,90.718,31.358,16.796,83.061,35.374,476,254,84.094,19.348
110,660.980,42.181,116.120,292.960,103.613,34.945,24.083,117.642,36.581,93,226,95.711,22.883
111,1158.556,64.101,419.218,302.743,149.424,55.645,26.510,107.839,56.206,338,228,103.736,30.319
112,1210.080,59.427,242.822,301.956,143.271,46.800,32.921,118.436,51.204,191,230,126.327,33.737
113,814.080,31.130,52.233,303.528,119.838,39.779,26.057,100.773,43.034,40,231,111.501,28.589
114,1336.682,48.614,161.493,307.698,146.165,47.554,35.789,90.057,51.476,132,232,98.130,38.264
115,797.887,54.345,502.350,309.696,144.743,43.600,23.300,61.013,56.832,412,278,73.887,26.509
116,1372.013,57.537,339.962,312.071,156.876,49.015,35.640,87.468,57.680,274,235,104.621,34.737
117,1302.823,35.512,95.032,312.761,147.586,48.629,34.111,102.061,52.970,73,236,110.095,35.582
118,945.099,33.500,550.044,314.024,136.286,47.190,25.500,97.625,52.383,448,238,103.392,28.598
119,1148.251,53.904,295.080,317.092,141.951,45.303,32.271,130.021,50.684,239,240,101.041,31.744
120,612.400,63.781,471.242,306.343,100.009,29.817,26.150,71.025,32.032,380,264,65.376,26.888
121,756.668,56.335,399.424,315.923,114.030,36.275,26.559,103.510,41.324,327,275,86.634,26.588
122,1048.147,48.184,191.982,316.726,145.698,49.606,26.903,95.702,56.285,157,242,97.431,28.069
123,777.277,47.835,514.443,330.649,145.992,54.586,18.130,80.769,61.640,420,294,79.796,23.307
124,740.475,48.000,531.343,325.973,126.823,51.596,18.273,92.941,52.397,436,290,84.685,19.413
125,1033.426,33.775,586.389,335.379,160.552,64.881,20.280,85.150,66.422,479,301,80.538,23.521
126,1452.979,34.336,128.507,328.944,159.009,51.554,35.885,73.320,56.832,97,293,73.887,37.565
127,1086.422,40.355,216.746,327.092,134.398,46.844,29.530,81.646,46.693,167,286,65.433,30.644
128,703.672,38.084,569.290,330.073,122.559,48.250,18.569,82.846,49.879,469,293,85.815,19.716
129,1585.469,43.791,371.827,334.308,162.735,47.929,42.118,136.767,52.678,297,253,128.454,42.897
130,797.887,24.256,75.758,338.605,120.721,43.754,23.219,99.120,47.876,60,259,98.746,25.278
131,830.274,49.395,480.846,333.812,120.599,34.174,30.934,117.197,39.744,393,292,77.661,29.301
132,855.300,28.632,50.906,336.706,120.549,38.170,28.530,102.481,43.034,32,262,111.501,27.906
133,1048.147,49.599,278.381,340.510,130.306,44.453,30.021,122.767,47.319,218,262,112.620,32.312
134,1413.232,46.914,459.393,353.846,180.137,66.748,26.958,101.580,74.052,378,263,91.878,28.666
135,1651.715,41.507,245.320,347.913,167.710,55.254,38.061,79.727,60.386,196,311,67.557,41.238
136,1451.507,41.057,322.402,349.873,167.639,47.751,38.703,95.502,62.175,262,266,95.599,42.048
137,721.337,48.004,180.993,345.993,108.294,35.589,25.806,115.276,36.961,144,270,113.199,26.832
138,1442.674,47.532,441.089,367.429,212.272,91.822,20.005,108.185,88.005,356,270,105.186,24.885
139,761.084,47.069,156.666,347.709,114.568,37.483,25.853,113.632,41.413,123,271,121.827,28.341
140,649.203,49.073,410.834,345.282,101.430,30.231,27.343,104.021,32.849,339,298,85.764,27.906
141,741.947,23.182,101.027,352.767,106.994,33.261,28.402,125.937,35.684,75,278,125.311,30.386
142,1127.641,32.562,549.019,360.608,139.890,43.815,32.769,87.663,50.684,447,321,78.959,35.226
143,868.549,44.363,492.239,362.693,129.179,40.897,27.041,70.830,49.270,405,321,80.074,28.704
144,1357.291,41.916,345.993,375.860,154.450,54.913,31.471,77.139,56.650,280,331,80.134,34.891
145,724.281,21.964,44.471,371.844,122.265,47.756,19.310,98.523,50.930,30,286,102.381,20.257
146,1360.236,30.108,214.799,370.624,157.760,53.386,32.441,129.420,58.642,166,287,114.444,33.917
147,1514.808,51.417,300.543,379.952,161.191,52.595,36.671,107.991,58.855,246,287,98.297,38.403
148,1111.448,33.274,398.011,378.497,149.252,59.040,23.969,94.710,59.761,325,287,95.826,24.686
149,1168.860,31.354,526.606,379.694,160.846,61.289,24.282,103.301,64.248,431,288,100.886,24.719
150,889.158,41.031,134.187,368.006,120.894,35.957,31.485,111.822,40.332,111,322,83.089,30.697
151,886.214,24.100,65.488,376.025,127.707,48.434,23.297,87.104,49.879,52,290,94.185,24.266
152,1071.701,33.908,374.241,378.382,135.647,48.224,28.296,93.239,49.923,300,294,115.942,26.693
153,743.419,49.833,268.015,374.166,106.872,32.077,29.508,72.638,34.744,206,311,24.775,30.886
154,1186.526,23.760,557.640,392.126,175.579,64.002,23.604,59.590,70.591,443,345,61.232,28.009
155,1218.912,35.626,425.052,387.085,146.703,52.550,29.533,109.050,53.880,348,295,97.765,32.556
156,1052.563,26.658,504.518,394.292,154.866,51.744,25.900,80.595,62.175,415,346,84.401,29.920
157,1495.670,22.832,91.086,391.120,171.142,58.510,32.547,97.062,67.117,69,297,102.529,35.171
158,541.739,28.230,182.623,376.030,91.135,29.389,23.470,92.358,30.430,142,300,113.499,24.266
159,741.947,26.859,117.859,387.953,114.446,39.376,23.991,111.066,42.379,94,301,103.241,26.930
160,1148.251,23.235,158.525,388.479,148.591,47.297,30.911,88.082,54.491,126,301,101.560,34.149
161,1023.121,27.419,580.563,393.078,149.302,57.159,22.790,71.069,61.389,468,349,71.565,24.450
162,827.329,33.082,476.472,393.980,114.741,36.897,28.549,87.313,40.204,392,307,95.194,29.160
163,1187.998,31.206,206.248,402.763,141.900,49.566,30.517,121.651,53.399,162,310,111.318,31.152
164,1213.024,28.078,246.032,400.103,136.875,42.933,35.974,95.275,46.042,196,312,108.435,37.383
165,668.341,32.690,276.466,404.149,100.719,30.512,27.890,79.917,31.917,226,346,81.254,29.119
166,1822.480,32.294,326.426,431.479,220.141,90.306,25.695,94.167,87.493,266,321,93.180,32.799
167,821.441,21.118,142.879,413.645,118.173,40.481,25.836,134.959,42.065,111,324,123.232,26.917
168,936.266,26.416,182.729,415.165,129.179,43.780,27.229,117.097,47.583,145,323,109.359,29.205
169,875.909,14.498,55.838,418.038,135.697,47.412,23.522,95.700,50.465,43,325,99.689,23.053
170,1279.269,25.910,370.071,418.114,157.293,49.595,32.842,115.043,56.806,296,326,109.983,36.680
171,1008.400,17.583,81.452,428.021,140.012,47.479,27.042,116.256,55.667,58,330,110.410,30.814
172,1316.072,18.810,417.392,433.089,169.964,65.414,25.617,96.588,64.716,338,331,96.459,28.628
173,965.708,19.686,116.668,425.431,127.879,40.681,30.225,108.036,46.834,90,333,106.557,32.325
174,1609.023,30.206,299.793,435.760,169.131,61.775,33.163,104.175,64.076,242,333,108.778,32.656
175,1283.686,33.885,350.091,440.268,171.731,56.493,28.932,97.055,69.254,282,333,93.013,33.832
176,1117.336,23.393,395.317,438.304,158.125,58.550,24.298,92.807,63.511,320,333,96.582,27.906
177,740.475,22.470,520.033,423.641,110.893,35.890,26.269,71.913,38.560,423,365,77.276,27.421
178,750.779,22.982,438.949,430.770,136.408,54.295,17.606,79.132,56.285,359,381,82.569,21.199
179,871.493,20.447,470.112,430.066,136.286,50.271,22.073,100.526,53.880,382,335,97.765,24.030
180,1226.273,27.903,238.830,438.142,158.592,54.856,28.463,119.411,61.353,187,338,114.538,30.928
181,1344.042,17.798,491.353,442.130,173.741,58.275,29.366,76.529,62.069,397,389,85.515,37.388
182,1034.898,30.043,269.115,437.917,143.271,46.189,28.528,120.483,53.303,207,349,138.691,29.390
183,690.423,21.052,453.610,444.900,129.839,39.221,22.413,89.921,46.834,363,379,73.443,26.650
184,585.902,16.478,552.311,427.386,97.998,28.107,26.541,46.092,31.476,452,365,62.447,27.241
185,914.184,21.992,176.978,444.203,138.002,48.843,23.831,125.174,55.865,135,346,124.380,27.130
186,803.776,18.876,530.578,453.015,153.739,53.724,19.049,76.010,62.388,430,398,76.504,26.075
187,1210.080,27.468,210.031,447.690,137.413,43.671,35.280,111.378,46.122,166,351,116.565,36.165
188,1851.922,18.774,146.931,456.198,173.152,56.896,41.443,104.460,59.748,111,354,102.907,43.306
189,974.541,16.063,107.149,457.745,136.753,41.817,29.673,105.787,53.303,83,358,101.821,32.271
190,775.805,13.071,75.896,459.868,116.873,40.461,24.413,117.976,43.981,54,363,114.444,26.474
191,572.653,19.237,510.870,461.863,96.871,30.844,23.639,85.026,34.167,423,394,83.884,25.479
192,674.229,13.841,546.601,463.677,108.588,37.586,22.840,68.070,40.677,444,398,72.646,24.417
193,1522.168,27.919,371.529,474.054,156.754,47.085,41.162,64.164,51.875,306,370,100.784,41.944
194,864.132,28.500,276.865,469.326,129.717,42.362,25.972,155.786,44.745,214,375,130.601,28.241
195,1064.340,24.197,238.079,481.275,140.256,49.454,27.402,96.982,52.271,190,377,111.801,29.804
196,856.772,18.885,452.424,476.278,129.839,38.162,28.585,65.464,46.122,365,410,54.638,32.556
197,1074.645,19.259,181.127,481.850,131.433,41.283,33.144,114.427,46.201,141,380,113.199,35.977
198,880.326,22.466,427.411,484.124,127.828,44.897,24.965,85.048,48.350,344,418,72.474,25.168
199,1015.760,14.695,128.215,489.130,128.468,43.092,30.013,99.290,48.910,102,382,97.125,32.243
200,1124.697,23.185,401.416,488.160,141.261,48.575,29.480,70.878,50.495,318,418,54.782,31.993
201,780.222,13.046,100.148,489.439,127.168,45.922,21.633,117.942,49.389,76,383,117.824,22.247
202,1155.611,27.424,308.077,487.244,140.306,45.410,32.402,89.932,47.381,247,384,103.325,32.664
203,834.690,16.870,494.810,485.211,122.021,36.552,29.075,54.789,43.085,396,414,32.347,30.028
204,915.656,22.170,213.049,485.696,130.549,45.770,25.472,120.489,51.204,162,385,126.327,27.307
205,1062.868,24.032,266.047,493.855,134.154,40.597,33.335,124.611,47.319,209,387,112.620,34.275
206,538.795,13.913,471.635,487.816,96.699,34.466,19.904,80.535,35.018,384,415,75.964,21.840
207,1344.042,28.353,337.284,501.482,166.583,57.288,29.872,91.032,65.799,279,390,95.290,31.516
208,889.158,12.184,530.593,503.627,127.585,46.518,24.337,78.134,49.746,430,435,77.320,25.566
209,886.214,13.664,506.689,507.854,137.169,49.698,22.705,63.879,57.680,409,440,67.751,27.326
210,936.266,16.182,161.538,505.280,136.458,45.190,26.380,114.373,51.505,130,399,105.018,27.029
211,1273.381,18.443,211.106,521.640,160.725,57.509,28.192,115.185,63.092,163,405,112.620,32.013
212,1257.187,23.122,361.834,518.254,161.435,56.038,28.564,67.161,59.761,290,455,84.174,32.880
213,1268.964,22.276,292.403,523.991,152.023,53.154,30.396,99.698,57.654,238,407,98.471,33.544
214,440.163,16.031,453.158,509.044,89.419,30.602,18.314,75.212,33.799,368,434,68.962,20.626
215,687.478,17.162,432.084,516.806,109.543,32.228,27.161,70.422,38.540,350,439,61.821,26.693
216,928.905,13.999,148.065,526.784,130.062,47.709,24.790,118.639,50.930,116,414,102.381,24.565
217,1336.682,14.060,475.350,525.684,149.008,45.228,37.630,78.125,50.465,384,454,62.819,39.659
218,794.943,16.558,185.647,524.437,116.701,40.350,25.084,98.896,41.502,147,415,105.255,26.650
219,771.389,20.221,238.635,522.695,112.974,38.268,25.666,78.759,41.252,190,448,61.928,25.479
220,731.642,21.614,404.035,523.569,119.838,37.278,24.989,52.032,46.122,320,448,54.638,27.673
221,989.262,19.504,375.631,537.866,151.434,54.821,22.976,57.462,60.447,293,460,51.520,25.191
222,1233.634,22.801,324.579,536.698,147.464,51.342,30.593,121.057,54.747,262,419,102.804,32.335
223,902.407,21.261,267.180,532.578,129.006,46.009,24.973,118.721,47.319,211,422,112.620,28.389
224,728.698,14.723,450.597,553.581,141.312,44.258,20.964,69.931,50.334,362,474,74.624,23.965
225,684.534,15.705,432.774,547.712,116.701,39.916,21.835,73.810,44.613,353,470,67.620,23.021
226,718.393,18.060,401.312,548.733,128.468,50.908,17.968,35.613,51.591,319,469,48.814,19.769
227,1083.478,13.492,173.488,557.385,131.605,44.246,31.178,115.156,46.834,138,441,106.557,33.711
228,618.289,19.197,251.967,550.478,99.765,33.699,23.361,142.673,36.841,192,449,162.759,22.306
229,764.028,15.837,203.507,555.624,112.142,33.046,29.437,153.943,36.359,155,449,154.290,30.929
230,365.085,19.493,310.944,557.060,80.301,27.093,17.157,156.343,31.100,245,455,159.444,18.570
231,859.716,15.647,405.714,569.933,127.168,47.074,23.253,44.338,49.805,322,485,55.923,23.307
232,825.857,17.314,290.499,569.231,120.427,42.407,24.796,105.800,42.379,233,453,103.241,25.708
233,708.088,18.504,341.705,570.354,110.720,39.075,23.073,72.692,40.930,279,486,78.024,24.985
234,752.251,16.110,272.020,580.288,121.015,46.580,20.562,103.443,47.876,222,458,98.746,22.070
235,1123.225,16.291,369.420,576.693,129.839,40.319,35.471,82.676,43.493,299,493,67.011,35.186
236,581.486,13.846,219.767,581.324,102.435,36.597,20.230,106.267,38.311,182,463,100.954,20.335
237,633.010,16.588,315.770,579.304,103.979,32.730,24.625,48.235,37.788,249,487,47.603,26.832
238,447.523,15.071,253.286,583.541,87.287,30.662,18.584,89.512,31.639,208,467,94.399,19.413
239,479.910,10.969,198.849,583.460,88.586,31.168,19.605,128.083,31.639,157,470,122.471,21.448
