LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1,Ellipse center x0,Ellipse center y0,Ellipse long axis,Ellipse short axis,Ellipse angle,Ellipse aspect ratio,Area,Perimeter,Circularity,Solidity,Shape index
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1,El. x0,El. y0,El. long axis,El. sh. axis,El. angle,El. a.r.,Area,Perim.,Circ.,Solidity,Shape index
,,,(quality),(pixel),(pixel),(pixel),(frame),,(pixel),,,(counts),(counts),(counts),(counts),(counts),(counts),,,(pixel),(pixel),(pixel),(pixel),(radians),,(pixel^2),(pixel),,,
ID2410,2410,23,58810.0,599.8476689709121,626.4973783185527,0.0,0.0,0,136.81393825957474,1,,31.977333786770956,32.0,0.0,33.0,1880587.0,0.844896255059629,0.35181345333373,19.699923484057514,2.610385894929102,4.220804990610463,149.8038360335514,130.64811751082308,2.5256132562671527,1.1466207006093403,58804.50000000002,972.097448032656,0.7819893161943068,0.9639370866083653,4.008708917747995
ID2159,2159,23,26869.0,606.2579194368401,602.544093090241,0.0,5.0,5,92.4453513120346,1,,3.0059198034178487,3.0,0.0,18.0,80736.0,0.3227688239687169,-0.4106013399461465,-12.975587287621636,1.9876913313274027,1.55092660740154,118.35709662591674,75.5317990954514,0.9057557244353391,1.5669836816192602,26848.499999999985,679.1649781439112,0.7314410415707413,0.9527501774308015,4.14491156927814
ID2548,2548,23,20196.0,613.6211092947607,582.348450322815,0.0,8.0,8,80.16059925170335,1,,40.92612032681357,41.0,0.0,41.0,826503.0,1.663504219229818,0.7377626249845731,20.889731765270845,12.69665372566348,-7.805455829438894,101.7502318401801,77.40266420256825,0.15753021564585667,1.314557229889304,20187.000000000004,733.563172366732,0.4714184841597407,0.7091991779233785,5.162994096688507
ID2165,2165,23,53269.0,642.7604291829379,585.6584872834685,0.0,3.0,3,130.20928452953513,1,,4.9978033944127365,5.0,0.0,8.0,266203.0,0.14951893878972747,0.23443181639130076,12.695868138504965,0.7912599432198237,3.5008804573338885,139.53397955928176,127.78498701477709,2.846376614333362,1.091943449844746,53264.00000000002,913.3862304116809,0.8022961745741432,0.9534840008950556,3.9576517052233053
ID2326,2326,23,46972.0,629.7750741544968,608.8175692936518,0.0,1.0,1,122.27955100341755,1,,31.959277944526043,32.0,0.0,32.0,1501351.0,1.0830143983670295,0.5372059183512792,20.625356537994293,2.190423016650959,2.8811256123933573,132.8516776387965,117.9493082198415,2.5680358220468245,1.1263455432157263,46974.00000000004,887.4235913544669,0.7495583866416056,0.939978188439874,4.094512470222742
ID2488,2488,23,20973.0,604.8622742591886,589.7200893424902,0.0,6.0,6,81.69652191802126,1,,38.96757117649864,39.0,0.0,45.0,817111.0,1.2500657823217416,0.3024155703324427,14.476215301720181,7.834501173298061,-3.982286040732125,94.9820138546347,80.08448775169781,1.4313527966080666,1.186022618376816,20968.00000000002,684.6512128364858,0.5621187971938267,0.8246190148461319,4.728145991738677
ID2744,2744,23,18933.0,595.5569047744751,570.3188057652711,0.0,10.0,10,77.64732805581394,1,,44.957699619771866,45.0,0.0,45.0,851319.0,1.3150851799991297,0.5301920366532326,23.690130674235792,9.832964763555582,4.615723593121369,100.39284429129044,74.64505146743439,0.3179966696010912,1.3449363664125695,18941.000000000036,659.1105814975155,0.5478935656510222,0.7582465972778235,4.789132270201266
ID2714,2714,23,17820.0,599.8397029388105,572.4817516882729,0.0,9.0,9,75.31244161431079,1,,44.908555399719496,45.0,0.0,45.0,800495.0,1.9474259310811393,0.47499695633602723,14.852440963569657,17.49620395138472,-2.571139667389785,98.65737112519741,75.2877138934162,0.40933420355138517,1.3104046599803167,17819.00000000001,678.5996274248288,0.48625710276217066,0.7248062803799146,5.0836068116496484
ID2558,2558,23,45030.0,645.6323567520342,541.122616852876,0.0,11.0,11,119.71060682278936,1,,4.996357336413309,5.0,0.0,10.0,224946.0,0.1667212502410285,0.17360690477332236,8.866186587771587,2.382905885740613,3.9213503021200307,155.5713328161651,96.85393400701383,2.9226883756546185,1.6062469161541661,45021.00000000007,889.3441081819739,0.7152952429270272,0.9335614307931587,4.191430444994775
ID2590,2590,23,27948.0,686.8771940811251,527.5042703692438,0.0,12.0,12,94.3133639229507,1,,5.020575395405425,5.0,0.0,45.0,140305.0,0.9203990116165752,-0.5406607778460047,-12.8409950833443,0.3142805193688828,-1.2855394000163076,110.99054833465341,81.63927914569015,-1.2771411088934566,1.3595238651799482,27944.5,662.5055754987592,0.8000684270818577,0.9815936912728103,3.9631578091527953
ID2721,2721,24,65577.0,1712.5567762357323,761.3410778567854,0.0,12.0,12,144.50909742307144,1,,39.97983354673495,40.0,0.0,40.0,2622837.0,0.8576246373753401,0.3479509899741383,24.06676420902791,-7.451352721775072,-4.395022835715432,157.7120896035296,147.3475731574037,1.7867269266960064,1.0703405982469356,65605.50000000022,1169.9373188751733,0.6023167280857111,0.8502802708745127,4.567646331502036
ID2403,2403,24,70830.0,1748.6190304741733,794.3868102129662,0.0,1.0,1,150.14758635744698,1,,39.965623367639374,40.0,0.0,40.0,2830885.0,1.100863246945957,0.48627133032252373,23.755478288341447,-6.8936527880691765,-3.216217471767047,168.96662068667288,141.82238412847767,1.7286472267231927,1.1913959966545558,70825.00000000007,1170.2465006770658,0.6498928289579248,0.8981390482832967,4.397279382789535
ID2275,2275,24,74328.0,1719.7281111208263,777.4936798965108,0.0,7.0,7,153.82781862836086,1,,36.99113878094367,37.0,0.0,39.0,2750994.0,0.6096563266341977,0.31154612468006937,28.825801850030185,-5.978761074976384,0.8803049327708053,178.22150363225467,142.7161371865913,2.1727961824173025,1.248783123938133,74339.49999999993,1190.806118357162,0.6587905866852577,0.8956296497093453,4.367483163920923
ID2308,2308,24,68123.0,1829.3982263410144,797.8580044745357,0.0,0.0,0,147.21889090863345,1,,21.99245194355111,22.0,0.0,40.0,1497620.0,0.5698934569928666,0.22420163393756679,14.134999419945224,-7.083061311027535,-4.443608604912491,170.86169897217104,133.10832147231582,1.1986447051307438,1.2836289803842749,68088.99999999997,1125.5936404224356,0.6753416872963492,0.9233909246250231,4.31363260050681
ID2501,2501,24,63889.0,1751.2421636594106,785.5801161171187,0.0,4.0,4,142.6194938885649,1,,39.970286340165856,40.0,0.0,40.0,2554501.0,0.8605590924058777,0.43849113485158847,28.316539967442818,-7.916714797004594,-9.027255556100569,172.13746714694588,138.81533625415375,1.7899414356912926,1.240046465988336,63900.999999999985,1188.7167185686912,0.5682779131111964,0.8273527069805979,4.702453866015986
ID2475,2475,24,61691.0,1746.420097042002,793.9253719448114,0.0,2.0,2,140.13213173111754,1,,40.9670853253383,41.0,0.0,41.0,2527874.0,1.0390576061050198,0.6150205923778851,30.02873444379898,-4.1892086859478725,-8.978461148482864,164.25159239511615,131.96829417525987,-1.3018469780050153,1.2446291999272385,61691.49999999987,1130.8884027252616,0.6061717508441691,0.8670686371654032,4.553098915220964
ID2476,2476,24,76010.0,1703.483643553152,782.6559652343261,0.0,6.0,6,155.5307064395777,1,,32.97985738343332,33.0,0.0,34.0,2506733.0,0.8073315301268501,0.48342907041815836,26.62519713185716,-4.461784958858422,1.8203988387410084,172.6157339000612,152.89715691868517,1.996685152518692,1.1289662762785242,75994.50000000003,1188.3701070914585,0.6762208984092705,0.9125508843978531,4.310827431887238
ID2543,2543,24,79345.0,1706.9225154855642,757.3981984251968,0.0,8.0,8,158.952342593113,1,,35.983752330092194,36.0,0.0,36.0,2856966.0,0.6669535295560453,0.41474086697403495,31.63303060998905,-9.932300977570668,-9.976312419840129,204.89285202463464,142.94631653809873,-1.2006519867441057,1.4333552412315964,79374.99999999996,1380.7960758672477,0.5231599794550607,0.8011000933565456,4.901033544388114
ID2704,2704,24,69346.0,1702.0848626941759,773.0856730630501,0.0,10.0,10,148.53302060955517,1,,23.987391806116563,24.0,0.0,24.0,1662806.0,0.5284636207946182,0.4452945888353748,27.969774790937716,-4.6753453263197775,-7.472688187495521,172.78671956721595,138.90056192483001,-1.066252094444948,1.2439598312116578,69310.00000000003,1132.3562500399973,0.679265566563948,0.9214304706195167,4.301155382930837
ID2708,2708,24,69804.0,1704.872632307821,768.1772560677148,0.0,9.0,9,149.05980622000033,1,,42.96657832533486,43.0,0.0,43.0,2999282.0,1.0934438953848231,0.48814961516735345,25.779270049474327,-8.798411738147948,-12.197683801224017,176.90869621525053,143.39133721423366,1.9764875303348668,1.2337474470367782,69802.49999999999,1251.7566225616476,0.559810507500441,0.8307349003272834,4.737883843374021
ID2392,2392,24,64656.0,1738.4673871296188,788.5275554524482,0.0,5.0,5,143.46121937976287,1,,40.97313557487086,41.0,0.0,41.0,2649241.0,0.8842251055930106,0.47880728697029923,30.0065126123635,-7.629663029276637,-7.752340943764454,171.07033455781027,136.2239118075785,2.0870137559720474,1.2558025407422866,64657.50000000001,1122.8974393154233,0.6443896994067874,0.8808803694772553,4.416015989500074
ID2332,2332,24,58456.0,1765.9208563240516,774.0388282931975,0.0,3.0,3,136.39800978286732,1,,34.98040792580678,35.0,0.0,37.0,2044325.0,0.8385585385438064,0.3691157171081933,22.492817621712433,-5.9470934131755,-17.374706717187472,183.86906341996865,112.99006606720087,1.4223915826197766,1.6273029109533619,58447.5000000002,1142.409856816889,0.5627712729835483,0.8648446690292491,4.725404295740182
ID2623,2623,24,61939.0,1709.4808221242604,772.4035400754628,0.0,11.0,11,140.4016130301785,1,,25.990071998191972,26.0,0.0,33.0,1609981.0,0.6080007673240254,0.2680553384044276,18.072557072575716,-16.543540275610383,-9.167112784234744,166.83867205634746,137.85950586502898,-0.9677769170292544,1.2102079650545858,61929.000000000044,1176.092073586739,0.5626279269836909,0.8122848092549242,4.726006225214062
ID2530,2530,25,66101.0,961.1172656464721,1408.9082165253371,0.0,8.0,8,145.0510462282822,1,,24.990923256130586,25.0,0.0,25.0,1651975.0,0.27416228129893355,0.13790606737755684,22.09436642064247,-2.167454815284921,7.627379037116687,216.0171873321187,99.05747929157859,1.5530754908857558,2.180725664301085,66098.4999999999,1211.2949503907407,0.5661110792953005,0.9027568169246828,4.711444773303552
ID2628,2628,25,84813.0,966.5882766238029,1428.493196035541,0.0,11.0,11,164.29787714084165,1,,26.994881652966637,27.0,0.0,39.0,2288977.0,0.4065661107647435,0.10653209662953658,12.784881492325965,2.7609120717465263,5.3582510318658905,256.01704840286453,106.27044006575946,1.37132611629881,2.409108762930151,84803.50000000001,1348.9415447040633,0.5856489651839504,0.9184577478136089,4.632188690328892
ID2376,2376,25,114513.0,946.1793337205359,1434.9113298950915,0.0,4.0,4,190.9066994200109,1,,15.00053271387152,15.0,0.0,23.0,1717681.0,0.21060646508205358,0.004817958980969034,0.6830314308577919,-2.4907280119000337,4.321653262741699,214.60536248358665,177.4447620018413,-1.5133811545918736,1.2094206673813215,114496.50000000003,1355.6312019636914,0.7829228396794097,0.9454980119161166,4.006318298958917
ID2249,2249,25,77474.0,968.6716649675884,1481.2860731506933,0.0,1.0,1,157.05663949684035,1,,17.00041297782825,17.0,0.0,23.0,1317294.0,0.20941222156435577,0.08589499347309529,12.843029002558048,-0.4047929731111674,-1.7286510388837948,178.8213938778433,145.27834220454457,1.3742236636380512,1.2308881775789524,77492.99999999993,1110.0558274233751,0.7902831022916387,0.9509568717442118,3.9876183330750155
ID2667,2667,25,72228.0,951.5079222265285,1416.697949541369,0.0,10.0,10,151.64425283360316,1,,16.996096615682745,17.0,0.0,20.0,1227883.0,0.20550057471491723,0.039286751132278745,6.252833592949606,0.7521810608916049,1.0271073048128923,224.34422424004455,104.75512307635019,1.4803645619772645,2.141606230337131,72243.99999999994,1194.4731116671546,0.6362955589354812,0.9706496839248396,4.444014691212562
ID2412,2412,25,83554.0,971.3191013611629,1460.1453915138748,0.0,2.0,2,163.08494979602756,1,,17.00116091197415,17.0,0.0,29.0,1420532.0,0.22310276759615721,0.010654616214632026,1.6067143133031347,0.22158455080577397,-4.2126583052447595,199.14610597952066,140.7787782266837,1.5385318483696093,1.414603170222526,83556.00000000003,1159.6874217991096,0.780738528426474,0.9650058900977067,4.011918723148468
ID2672,2672,25,77546.0,949.7118115110326,1399.658578681076,0.0,12.0,12,157.10729933503944,1,,29.000399886483837,29.0,0.0,43.0,2248169.0,0.3907277176257806,0.06069372132220182,8.494024899555487,1.852021299677418,1.6688755373052304,228.68040118928556,107.27983299528984,1.423048657656402,2.1316252533626323,77543.00000000001,1193.3098315620953,0.6842991894854623,0.9484976178389914,4.285306791995163
ID2225,2225,25,96984.0,968.6852630891559,1440.271852493414,0.0,3.0,3,175.70271331564018,1,,22.996133861190152,23.0,0.0,39.0,2230533.0,0.4026761116689454,0.07288835179439224,7.759478906672084,1.571181059304537,-4.520634042552885,205.03032188096387,157.07147306564613,1.35764451708589,1.3053313748147883,96985.50000000003,1227.829397398301,0.8084266440791649,0.9759498065418541,3.9426172955075063
ID2323,2323,25,81894.0,967.3965637249514,1585.4516837422102,0.0,0.0,0,161.45189651867472,1,,23.994138979449797,24.0,0.0,25.0,1965048.0,0.366911759695838,0.3402097261121162,33.20071941297888,-1.712353679617395,-0.8689655707027734,181.82022349273066,160.82472560739606,1.04372162105448,1.130548942683034,81891.00000000015,1271.8140628086655,0.6362075122770263,0.8745861546019625,4.44432219080935
ID2327,2327,25,113213.0,922.6277245359124,1421.3798495487936,0.0,5.0,5,189.83533328729357,1,,31.99316429536603,32.0,0.0,35.0,3622554.0,0.4727975731445255,0.15946333357889655,18.612974090709905,-1.1881345910493966,6.2913360173203845,215.488439598969,176.2707156353708,1.9809598675797941,1.2224857590339793,113214.9999999999,1421.1392012455156,0.7044344653156658,0.9117154407382941,4.2236180179412655
ID2424,2424,25,108376.0,926.8981506261478,1422.181505953864,0.0,6.0,6,185.72123620297634,1,,18.997009856399277,19.0,0.0,23.0,2058440.0,0.24979399372487454,0.14303401445840638,19.03327075795525,-1.49804374203335,3.6788390746527972,222.0664303109975,158.381832503958,1.6653314646768629,1.4020953464182706,108360.99999999994,1298.1236217625387,0.8080733101377219,0.9741058867419079,3.9434791654912256
ID2680,2680,25,89637.0,966.2402947503062,1465.1741255933025,0.0,9.0,9,168.9241463254297,1,,34.979442046202415,35.0,10.0,35.0,3135872.0,0.6725932404406367,0.35423743839854455,27.207586461026885,-1.2454758838786206,4.076624915746678,256.01752210766216,113.10839231945319,1.351587736328945,2.2634706130787294,89646.49999999997,1315.0899798255234,0.651376768024224,0.9556788623086433,4.39226767863142
ID2173,2173,25,83562.0,954.4493870291052,1416.1724573871566,0.0,7.0,7,163.1103212767776,1,,16.003313833159865,16.0,0.0,29.0,1337701.0,0.2179353976273916,-0.12201171427549562,-20.409151525022107,-1.2871887469001797,2.9421915662803078,217.40137665924192,122.96369345760382,1.5625669810872107,1.7680127405590569,83582.00000000006,1202.664776910746,0.7261618678323211,0.9714544736046866,4.159950972577926
ID2144,2144,26,17703.0,862.9486600421559,653.4759955585668,0.0,1.0,1,75.08598207446778,1,,5.047030261969287,5.0,3.0,31.0,89393.0,1.1012187465639323,-0.6044154054683756,-14.005172532822284,-0.44562207319566455,0.11164442169230103,85.92519749357022,65.89233661570205,1.2587308718600358,1.3040241385687084,17711.99999999999,506.65996014170287,0.8670503109336605,0.9873735262145659,3.806999176346543
ID2593,2593,26,17528.0,871.3237084379517,514.3132275736133,0.0,12.0,12,74.68642745161097,1,,6.029163337518548,6.0,1.0,44.0,105643.0,1.1607830306035534,-0.33613731908116756,-5.259863468602491,-0.1365093817439907,-0.5658801646652404,82.9073441461942,69.09491734944588,1.2094754629138886,1.199905106288677,17524.0,501.1452039752007,0.8768311128515842,0.9833342685595645,3.7857066347283856
ID2213,2213,26,19197.0,847.5441749299464,648.5556524304019,0.0,0.0,0,78.1998106034784,1,,4.030402415534385,4.0,0.0,34.0,77420.0,0.9659510775615918,-0.5940003573394722,-12.209119083570286,-0.17742429758654701,-0.2845770735494451,88.04516069057814,71.54044708569513,1.2910601414141714,1.2307046471922762,19211.49999999999,521.3909191770007,0.8880638936957556,0.9917148461697287,3.76168846555965
ID2565,2565,26,17079.0,878.2686861890413,542.0925655052707,0.0,9.0,9,73.75902263255837,1,,3.0147402901263454,3.0,0.0,26.0,51540.0,0.6594548453101969,-0.6619019842157489,-17.899706013918294,0.7346329795815197,-0.49055413508185897,78.09993987726142,71.06157714210964,0.8038421376325168,1.0990459685559242,17091.499999999996,496.5874162572528,0.8709608285871626,0.9862946505857235,3.798443059216523
ID2150,2150,26,18143.0,876.0960826466022,567.7296484120203,0.0,7.0,7,75.99091261593874,1,,4.99862167824457,5.0,0.0,8.0,90665.0,0.09302923195024818,0.13691745684794035,12.941681797291393,-0.19288848068470066,0.4579549017758465,84.01924172788922,69.1024120116375,1.393717869936415,1.2158655433581622,18141.5,508.7924518172197,0.8806467520887347,0.9825867952120455,3.7774964350512423
ID2313,2313,26,20892.0,871.1100212131362,608.901167519977,0.0,4.0,4,81.56199060441723,1,,3.050076599004213,3.0,0.0,27.0,63710.0,1.1715009238516336,-0.588573703990122,-7.449153363689919,-0.3085100593334436,0.752231757775832,97.20466761212278,70.93993691514503,1.2481600653963159,1.3702389914498285,20899.00000000001,560.922530593095,0.8346984376997114,0.9750396566203235,3.8800751010695986
ID2221,2221,26,16940.0,867.9210557392537,641.6477916863486,0.0,2.0,2,73.42272286158203,1,,6.039036201500029,6.0,0.0,39.0,102259.0,1.166840384053171,-0.5954774171998645,-15.237323979120552,1.328320391422312,1.6371422864990475,85.06637725861049,65.14909844951761,1.326969731437961,1.305718410278943,16936.000000000004,503.84103638443906,0.8383659587632123,0.9834504384182108,3.8715788983732287
ID2605,2605,26,18330.0,876.6311393463483,537.6683117024758,0.0,10.0,10,76.40135268984669,1,,4.9974905897114175,5.0,0.0,27.0,91609.0,0.21532712361684345,-0.3355738029792777,-23.443613014341643,9.964956064038456E-4,0.45487056314918894,85.74796564678834,69.10195597315771,0.951931744028541,1.2408905716083736,18337.99999999997,515.053686631898,0.8686740184923755,0.9833235026006739,3.8034395299941415
ID2510,2510,26,18192.0,876.4520548573105,552.145801820632,0.0,8.0,8,76.07255014632022,1,,4.999944985421137,5.0,0.0,8.0,90884.0,0.10143120440350815,-0.16335227357208665,-19.248912013206606,-0.30212266542647304,0.27159342958431304,84.01104198108648,70.85030044940686,1.2542198032641365,1.1857542092016604,18180.499999999996,517.962872719719,0.8515662195942167,0.9813770208631346,3.841454728293652
ID2161,2161,26,19550.0,872.9513594136197,595.1071422483593,0.0,5.0,5,78.89581626628897,1,,4.025063938618926,4.0,2.0,20.0,78690.0,0.625711265242086,-0.485974546363872,-12.163476018373428,0.25193954012476644,0.3611106003095379,86.74986138385651,71.72038271816764,1.4490018255849408,1.2095565876265426,19555.000000000004,527.5748025924922,0.8828757620039372,0.9843698874933936,3.7727248699767917
ID2166,2166,26,18504.0,873.3390969182832,630.1181805082762,0.0,3.0,3,76.7525964616404,1,,5.993410392135681,6.0,0.0,11.0,110962.0,0.22619424061194562,0.028779900718914026,1.4824815261252742,-0.04849449007389028,0.613694614658027,86.20431954705985,68.94055540782755,1.2640450035881368,1.250415216951852,18507.0,511.5741599252492,0.8886457935641027,0.9903941348032004,3.760456656163668
ID2487,2487,26,15071.0,876.898078113942,585.8901937367303,0.0,6.0,6,69.2644685575663,1,,37.97750497677505,38.0,0.0,38.0,572321.0,0.8913865178234999,0.3290058067674974,21.09439375556891,-0.44999140901645523,0.25368733615359385,78.06609972881387,62.638643884635854,-1.4372445954531028,1.2462929413445059,15071.999999999995,464.2447417993722,0.8787933513518474,0.9871950221057798,3.781477761896603
ID2559,2559,26,17244.0,872.2582552529032,529.5696970576007,0.0,11.0,11,74.07123836690533,1,,5.995357743863518,6.0,0.0,7.0,103318.0,0.1685642818109399,0.166789221863768,10.168458431559005,0.1928918901655124,-8.751428081954383E-4,81.45012794810083,68.39788404718509,0.9818969444382556,1.190828182519674,17236.5,490.11671336494487,0.9016955422283428,0.986521291208791,3.733145961911047
ID2321,2321,27,83268.0,612.3302724193433,870.316581385479,0.0,4.0,4,162.78996057602978,1,,4.005477543273793,4.0,0.0,38.0,333452.0,0.5289693288266175,-0.23817206648957484,-4.734648449707923,1.681608526101383,0.5199556453091908,228.75536022699933,120.06518514248053,1.1607562538294356,1.905259713342689,83254.00000000007,1266.2241949650559,0.6525198943626591,0.9095964644892037,4.388418663580776
ID2242,2242,27,64861.0,504.26308837285796,971.5154320987655,0.0,0.0,0,143.6790498248215,1,,11.010577278894782,11.0,0.0,33.0,714102.0,0.4396637368208381,-0.27291840452625105,-18.80048748942538,-0.38863812658249747,0.48120350157222236,213.16562798268686,98.9277591607347,0.08531831897010611,2.1547605019167784,64853.99999999994,1087.079053573755,0.6896430693026742,0.9245837135036487,4.268671593158817
ID2498,2498,27,44718.0,669.4129478678639,941.1275722235268,0.0,6.0,6,119.30508801194296,1,,43.99188409685425,44.0,0.0,45.0,1967625.0,0.5059246076312539,0.32864601645996544,43.016575857782755,2.7560122775473626,-3.692412844878848,148.70529744417937,106.26949222094237,1.4759820574244742,1.399322555668279,44716.499999999935,929.6589549128622,0.6501751307173409,0.8920908519615751,4.396324644270201
ID2196,2196,27,48327.0,637.589960886571,966.5355987389885,0.0,5.0,5,124.0203693361979,1,,9.999048032946337,10.0,0.0,19.0,483164.0,0.1834386981846623,0.04138843805949449,4.332753443017277,1.4059115699467146,0.5968730716859526,140.90795995965232,114.79635869830365,0.19567382165946912,1.2274601873912445,48320.99999999996,892.8213707367846,0.7617572973325492,0.9434746954076845,4.061595043093475
ID2517,2517,27,39718.0,698.3685024531716,954.798388755283,0.0,8.0,8,112.42884298658166,1,,12.012945146829194,12.0,0.0,43.0,476986.0,0.7155485494338858,-0.32428903226476447,-16.11430860451543,1.3832029021953887,-0.1219120900033725,132.91292301785276,99.0268409651284,1.1411588378255288,1.3421908820120507,39710.50000000004,793.4098827137586,0.7927203513473553,0.9453530448031242,3.9814835714743997
ID2182,2182,27,43931.0,622.4199704142012,969.0052913063269,0.0,3.0,3,118.26468787814791,1,,14.990121321102588,15.0,0.0,17.0,658561.0,0.372618317795263,0.22907719327973153,14.995937992519613,-0.23055412604909023,0.47597444838618,155.10805458493212,94.63104815694209,0.3942547910895158,1.6390820730178446,43939.99999999994,833.9439472228636,0.7939555607242589,0.9719196186642174,3.9783852367717234
ID2205,2205,27,43983.0,608.0108946453131,983.137508193243,0.0,1.0,1,118.33128385292655,1,,10.995476347434703,11.0,0.0,31.0,483702.0,0.414669071164114,-0.05333522981812731,-2.987860768331939,-1.3489359889752353,-1.8858769346651076,151.50752561789523,95.63321738732049,0.21767729478844358,1.5842562841348349,43989.500000000044,846.5234443143594,0.7714022638174889,0.9640583394514525,4.036123787051422
ID2157,2157,27,38891.0,685.1092076674852,954.42314944568,0.0,7.0,7,111.26342138599236,1,,11.00483427190208,11.0,0.0,42.0,427967.0,0.45827471654232566,-0.16995462826633326,-9.833741062777538,2.5646130000919167,0.5820142996471606,128.41945657141065,99.1466523354786,0.9687887204236274,1.2952475302633801,38891.50000000002,763.1820963004911,0.8390893531821477,0.9728468869600028,3.8699096587109447
ID2350,2350,27,44954.0,622.3255394550031,973.9818488821669,0.0,2.0,2,119.63014518826894,1,,12.99606264181163,13.0,0.0,38.0,584225.0,0.4030974517607892,-0.09609701306444109,-6.855194894331346,-0.14742965477990475,-3.4587791150765432,151.22773289585518,98.81412890873509,0.270154692041475,1.530426210967557,44960.499999999956,857.7357933673568,0.7679517407410293,0.9649418380048924,4.045181081176081
ID2659,2659,28,91850.0,1787.0670063990185,1460.589780444338,0.0,11.0,11,170.9755099932759,1,,34.995067508710804,35.0,0.0,41.0,3213947.0,0.5311204512100828,0.15824546599368275,18.00422673191201,0.4766390598072528,-1.096710301226341,255.83898755130056,121.43468833442053,0.49946157338426067,2.106803180049693,91837.00000000001,1395.8521058548788,0.5923095571291793,0.8567283921824712,4.606070298181853
ID2532,2532,28,109503.0,1746.9755919771123,1474.36835889944,0.0,8.0,8,186.71180662949186,1,,26.999333491591038,27.0,0.0,45.0,2957129.0,0.4085253469433569,0.13575239439059406,15.798937052387632,-2.9729308643847863,-4.946506578599556,269.16838085143905,134.39399599792804,0.5570465454678517,2.002830400664542,109520.00000000003,1488.6214492529677,0.6210617095477134,0.8975467438115415,4.498187504451201
ID2359,2359,28,76612.0,1817.222438374765,1521.2800401260358,0.0,3.0,3,156.14093250198337,1,,39.98947766942127,40.0,0.0,42.0,3063154.0,0.48413455089330154,0.2246810370300351,30.30770671154182,-5.119147433614022,-4.894004496411472,209.9702161075535,120.37622255471635,0.45286488478137477,1.744283145387061,76592.0000000001,1176.7300714281914,0.6950876466044849,0.9621022748684205,4.2519206098552
ID2264,2264,28,71571.0,1737.7693897704273,1481.73166877444,0.0,7.0,7,150.925195412347,1,,33.991909452944874,34.0,0.0,44.0,2432631.0,0.5272507398272691,0.21424311604677282,22.750428732932154,9.665601880021121,4.454406997626571,203.93495391358647,118.0586301453248,0.5079040933792074,1.7274040335937477,71560.49999999991,1115.2766114802757,0.7229662787581247,0.9401690873618023,4.169134552070511
ID2696,2696,28,88249.0,1777.8997239076698,1442.9682559916002,0.0,12.0,12,167.60846685085326,1,,33.995082431590276,34.0,0.0,41.0,3000236.0,0.4604594045866933,0.1798419245586558,22.507220402452635,-3.016684531650514,-1.918268388425897,255.60823112280283,113.58593162814448,0.5107229024485322,2.2503511434814687,88255.50000000013,1309.8898661635626,0.6463713214738894,0.9149013367611931,4.409241561417483
ID2458,2458,28,98783.0,1757.3379999392632,1488.090428565162,0.0,6.0,6,177.3270389039365,1,,28.985856315555015,29.0,0.0,42.0,2862991.0,0.6143871238319824,0.1455430715541395,11.988204384249252,-0.8682181683544701,-5.610484070944607,243.3151372186632,134.70943306840456,0.48747864846426303,1.8062219673592523,98787.00000000025,1423.1825165932248,0.6128983624487443,0.8650426010735668,4.528044658683773
ID2491,2491,28,88783.0,1770.2741619967521,1499.9941191931139,0.0,4.0,4,168.10340841482522,1,,34.99642929554619,35.0,0.0,41.0,3106913.0,0.43064132827830776,0.20020389090277255,27.11162244256596,-5.134830145211723,-4.372638502747556,214.6098205652121,138.76758539822185,0.25084018307314504,1.5465414343655652,88777.50000000017,1274.9947370795212,0.6862715431100583,0.9189503920503085,4.279144346457146
ID2636,2636,28,91428.0,1761.210438023382,1463.6268910089937,0.0,9.0,9,170.6172173792056,1,,23.99783504816471,24.0,0.0,38.0,2194770.0,0.4027054258748003,0.21197299841694814,20.84501332853349,-2.574827862687868,-0.4517234300755676,264.18732027503074,114.4413792167995,0.46043437804376053,2.3084947252737162,91452.49999999994,1402.6735143028507,0.5841067875609183,0.9109359125047312,4.638299686538222
