PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 9, filenames: A:[9]MAX_TgUtrmcherry_Control_TimSrs0020.avi & B:[10]MAX_TgUtrmcherry_Control_TimSrs0020.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
1103,1153,0.3473882675,-0.1476459503,1
1103,1185,0.5373687744,-1.632220268,1
1103,1217,-27.29719543,6.209234238,1
1103,1249,-11.28425503,-7.074929714,1
1103,1281,-9.721710205,-9.125827789,1
1103,1313,-22.46361732,-9.046500206,1
1103,1345,-6.317120075,-12.80416679,1
1103,1377,0.9871468544,-1.142678261,1
1103,1409,-2.769640923,1.735702038,1
1103,1441,-2.416996002,1.18305707,1
1103,1473,-2.105482817,1.412071586,1
1103,1505,-0.837033987,1.315389633,1
1103,1537,1.19465816,1.003780603,1
1103,1569,2.108274221,0.4392143488,1
1103,1601,2.566163778,0.6167777777,1
1103,1633,2.443432093,0.8179736137,1
1103,1665,2.685548067,1.750046492,1
1103,1697,1.459625721,2.887618542,1
1103,1729,1.59803772,5.794518948,1
1103,1761,2.689926624,7.339642525,1
1103,1793,4.283151627,7.479097366,1
1103,1825,4.866188049,8.945320129,1
1103,1857,4.789684296,8.598596573,1
1103,1889,4.209125996,7.747739315,1
1103,1921,3.888724327,7.647429466,1
1103,1953,3.448080063,8.270519257,1
1103,1985,3.71867013,9.167121887,1
1103,2017,5.51556778,11.50497055,1
1135,33,1.939486861,7.827864647,1
1135,65,1.333533287,6.914319038,1
1135,97,-0.01100601256,8.294161797,1
1135,129,-1.414996505,8.40891552,1
1135,161,-1.997590303,8.272109032,1
1135,193,-2.614534378,8.548065186,1
1135,225,-3.22467351,8.622439384,1
1135,257,-3.064521313,8.737070084,1
1135,289,-2.786585093,9.893301964,1
1135,321,-2.60697937,11.13071632,1
1135,353,-2.585176229,13.308321,1
1135,385,-4.067330837,13.33525372,1
1135,417,-5.662517071,15.12884521,1
1135,449,-7.073451042,15.23914146,1
1135,481,-7.814489365,16.7119503,1
1135,513,-8.868383408,15.33923531,1
1135,545,-8.196000099,18.65834427,1
1135,577,-6.882424355,19.98810959,1
1135,609,-6.090574265,21.32881165,1
1135,641,-5.579725266,24.77379417,1
1135,673,-4.28990078,26.99099731,1
1135,705,-3.596273899,30.07562256,1
1135,737,-4.434807301,29.60569191,1
1135,769,-5.478754044,28.6035614,1
1135,801,-6.998774529,26.91432762,1
1135,833,-7.885076046,26.73448944,1
1135,865,-8.186611176,29.08561516,1
1135,897,-8.470444679,31.62120438,1
1135,929,-8.260678291,27.38945198,1
1135,961,-9.358951569,33.73352051,1
1135,993,-8.934752464,34.17179108,1
1135,1025,-9.429274559,36.09333038,1
1135,1057,-23.71450424,6.489538193,1
1135,1089,-0.3340740204,-1.099544525,1
1135,1121,-3.335583687,25.82461548,1
1135,1153,0.1551208496,-1.026298523,1
1135,1185,-24.58586121,15.45318604,1
1135,1217,-7.953269958,6.701118469,1
1135,1249,-10.49757385,-11.26872253,1
1135,1281,-8.346682549,-11.52510166,1
1135,1313,-6.207888603,4.206368923,1
1135,1345,-4.959019661,-0.5846700668,1
1135,1377,-4.349113941,3.517690182,1
1135,1409,-3.360907078,3.333041668,1
1135,1441,-3.618625402,2.827628613,1
1135,1473,-3.28941679,2.348266125,1
1135,1505,-2.393813848,2.040286779,1
1135,1537,-0.1845732331,1.97312367,1
1135,1569,1.835725784,2.215916634,1
1135,1601,3.548615932,1.958997011,1
1135,1633,1.26881218,2.028257132,1
1135,1665,0.8077151775,2.486946583,1
1135,1697,0.8892277479,3.198450327,1
1135,1729,1.077985525,4.639532089,1
1135,1761,1.734222174,9.090643883,1
1135,1793,2.509091377,9.90723896,1
1135,1825,3.297518969,9.413749695,1
1135,1857,3.727143526,8.788328171,1
1135,1889,3.551838398,8.898691177,1
1135,1921,3.181562662,8.060412407,1
1135,1953,3.010996342,9.100159645,1
1135,1985,3.350620985,10.19210339,1
1135,2017,4.886581898,11.66462326,1
1167,33,0.2117500305,7.993284225,1
1167,65,-0.7134261131,7.547140121,1
1167,97,-0.1750949621,8.765954971,1
1167,129,-0.528424263,9.013931274,1
1167,161,-1.154529095,8.228699684,1
1167,193,-2.241825581,8.285244942,1
1167,225,-2.977070808,8.796234131,1
1167,257,-2.498844147,10.2420454,1
1167,289,-1.88273406,11.5203476,1
1167,321,-2.62972641,12.89730453,1
1167,353,-3.468899488,14.14062881,1
1167,385,-4.655158043,13.32087803,1
1167,417,-5.614648819,16.42817497,1
1167,449,-7.562450886,16.86489105,1
1167,481,-10.16603756,18.23235893,1
1167,513,-8.688339233,18.55835533,1
1167,545,-8.19438076,19.53200531,1
1167,577,-7.846150398,21.12665749,1
1167,609,-7.154359341,23.67314339,1
1167,641,-6.243349075,25.63705635,1
1167,673,-5.836192131,28.6271286,1
1167,705,-5.720959663,29.75892258,1
1167,737,-6.967430115,30.80601883,1
1167,769,-8.672637939,31.25050354,1
1167,801,-9.240921021,28.08599472,1
1167,833,-9.038905144,28.8213501,1
1167,865,-7.917066574,32.22480774,1
1167,897,-8.045232773,31.93811035,1
1167,929,-10.58762741,29.02474403,1
1167,961,-12.07253647,36.04000092,1
1167,993,-10.677248,36.26032257,1
1167,1025,-11.44007778,36.41335297,1
1167,1057,-3.319723129,36.01776123,1
1167,1089,-2.610532761,32.28155136,1
1167,1121,-7.77781105,27.77914047,1
1167,1153,-18.62799644,8.309129715,1
1167,1185,-15.99751282,-6.249463081,1
1167,1217,-18.50601959,9.500565529,1
1167,1249,-18.71782684,-3.23866272,1
1167,1281,-6.205597878,7.365921974,1
1167,1313,-1.777816296,-6.389312744,1
1167,1345,-1.800380707,0.5710926056,1
1167,1377,-6.504944324,5.344666481,1
1167,1409,-5.148870468,4.282268524,1
1167,1441,-5.329064369,3.992636442,1
1167,1473,-5.033479691,3.088117599,1
1167,1505,-2.925800562,2.560885429,1
1167,1537,-1.492601633,3.17363596,1
1167,1569,2.779522419,2.619775295,1
1167,1601,2.096756935,1.575498819,1
1167,1633,-0.3966755867,3.147553921,1
1167,1665,-0.5660923719,4.048107624,1
1167,1697,-0.1395955682,4.19800806,1
1167,1729,0.4923400283,4.618858337,1
1167,1761,0.5680248737,7.178825378,1
1167,1793,0.9219267368,10.78274059,1
1167,1825,2.021770954,10.84108925,1
1167,1857,2.087341547,8.454574585,1
1167,1889,4.611311436,7.189159393,1
1167,1921,2.833051443,9.297052383,1
1167,1953,2.51264739,10.65374565,1
1167,1985,2.630051851,11.94339943,1
1167,2017,4.280368805,15.32338619,1
1199,33,-0.3199232817,8.016224861,1
1199,65,-0.3051936626,7.964634895,1
1199,97,-0.2362909764,8.395158768,1
1199,129,-0.2600995302,8.855917931,1
1199,161,-0.6175587177,8.114954948,1
1199,193,-1.281346798,7.565820694,1
1199,225,-1.945740938,8.8434515,1
1199,257,-1.923169851,10.44477749,1
1199,289,-0.8441929817,12.03700733,1
1199,321,-2.550265551,13.76358604,1
1199,353,-4.017523766,15.20235825,1
1199,385,-5.810657978,16.51837158,1
1199,417,-6.122136593,18.07210732,1
1199,449,-7.448645592,18.77447891,1
1199,481,-8.994386673,20.1818924,1
1199,513,-8.229197502,21.14973068,1
1199,545,-9.163672447,21.63541985,1
1199,577,-9.041108131,23.412817,1
1199,609,-8.444413185,25.53258324,1
1199,641,-8.373356819,26.23031616,1
1199,673,-8.608733177,27.51854324,1
1199,705,-8.451431274,28.48018074,1
1199,737,-11.02136993,30.99501991,1
1199,769,-12.16156101,32.08891678,1
1199,801,-11.7718792,30.96399689,1
1199,833,-10.65468121,31.53998756,1
1199,865,-10.70351791,32.15582275,1
1199,897,-10.34259605,33.16712952,1
1199,929,-18.41325378,44.74811554,1
1199,961,-13.67305183,36.31121445,1
1199,993,-13.50076771,36.72348785,1
1199,1025,-13.74315453,35.88899994,1
1199,1057,-3.2156353,35.13889694,1
1199,1089,-17.08192825,36.06157684,1
1199,1121,-12.64771557,28.17839432,1
1199,1153,-23.91945457,9.714882851,1
1199,1185,-26.77175713,-3.250825882,1
1199,1217,-30.92523384,9.645125389,1
1199,1249,-20.63054657,-1.821839333,1
1199,1281,-10.69878578,8.036523819,1
1199,1313,-8.161682129,10.69701767,1
1199,1345,-6.977766514,7.393120766,1
1199,1377,-7.396050453,5.764298439,1
1199,1409,-6.749706745,3.979552269,1
1199,1441,-6.003842831,4.834447384,1
1199,1473,-4.77617836,4.522154808,1
1199,1505,-3.324121475,4.368666649,1
1199,1537,-1.577852964,4.526694775,1
1199,1569,-2.221719265,4.152184486,1
1199,1601,-2.47372365,3.934547901,1
1199,1633,-2.454783916,4.43859148,1
1199,1665,-1.925395966,5.327869892,1
1199,1697,-0.6722631454,6.66241169,1
1199,1729,-0.1116437912,7.926683426,1
1199,1761,0.04789561033,7.014764309,1
1199,1793,0.872622788,3.451046944,1
1199,1825,5.306028366,13.3091011,1
1199,1857,7.5918293,12.74133873,1
1199,1889,2.16337347,9.251157761,1
1199,1921,2.593419313,10.7147007,1
1199,1953,3.058972359,13.56592369,1
1199,1985,3.649241924,14.0059967,1
1199,2017,4.160171509,15.70114136,1
1231,33,1.806388378,7.873334885,1
1231,65,0.5800285339,8.256612778,1
1231,97,-0.6142656803,8.351180077,1
1231,129,-0.8758239746,9.035457611,1
1231,161,-1.0150702,8.82399559,1
1231,193,-0.1291022301,7.925354004,1
1231,225,-1.019297719,8.816802025,1
1231,257,-1.423137665,10.35380173,1
1231,289,-1.655968666,12.32720947,1
1231,321,-2.845062971,14.4406929,1
1231,353,-4.114886284,16.37042809,1
1231,385,-5.681569576,17.50638771,1
1231,417,-6.442891598,18.51242828,1
1231,449,-7.897647858,19.90347862,1
1231,481,-8.866831779,21.50967216,1
1231,513,-8.952104568,23.16331291,1
1231,545,-9.493688583,24.05317497,1
1231,577,-10.03206921,26.65364075,1
1231,609,-10.04874802,27.95594215,1
1231,641,-10.60035992,27.63387299,1
1231,673,-10.52532959,26.68009567,1
1231,705,-11.25692749,28.31219292,1
1231,737,-14.1551075,30.539505,1
1231,769,-14.1674099,31.31241035,1
1231,801,-13.75703621,30.3933754,1
1231,833,-13.86009789,31.17435646,1
1231,865,-14.66149139,31.32901955,1
1231,897,-15.06487179,32.01900482,1
1231,929,-18.04011917,46.63437653,1
1231,961,-16.63722229,32.02866364,1
1231,993,-18.2596817,34.42866135,1
1231,1025,-1.664480209,20.57818031,1
1231,1057,-19.12670898,18.69344139,1
1231,1089,-18.09723663,13.71168137,1
1231,1121,-17.79660225,-4.78407383,1
1231,1153,-16.87047577,13.42242336,1
1231,1185,-16.65927887,5.990012169,1
1231,1217,-17.14313698,7.253406525,1
1231,1249,-7.980129242,3.681032181,1
1231,1281,-9.085396767,5.631291389,1
1231,1313,-6.994670868,7.40567112,1
1231,1345,-7.767028809,9.217600822,1
1231,1377,-12.31218338,6.626629829,1
1231,1409,-12.28901958,5.021478176,1
1231,1441,-10.6403141,3.914221287,1
1231,1473,-5.118989944,6.361186028,1
1231,1505,-3.878858089,5.767733097,1
1231,1537,-3.368388891,5.480502605,1
1231,1569,-3.53500104,5.650896072,1
1231,1601,-4.825416565,5.640419006,1
1231,1633,-4.509153366,5.860871315,1
1231,1665,-3.764135361,6.176932335,1
1231,1697,-2.628721714,6.336377621,1
1231,1729,-1.028453946,7.4926548,1
1231,1761,-1.309644222,7.181780815,1
1231,1793,-0.8206121922,1.616830826,1
1231,1825,-0.6345267296,11.76254177,1
1231,1857,1.710947275,12.07262802,1
1231,1889,1.339427114,9.617097855,1
1231,1921,2.207562685,11.79383564,1
1231,1953,3.093851566,14.39323902,1
1231,1985,3.933960438,14.16076279,1
1231,2017,3.732087135,13.5149765,1
1263,33,2.692404747,8.896508217,1
1263,65,1.040251136,8.346621513,1
1263,97,-0.5712883472,8.193565369,1
1263,129,-1.177762032,9.272712708,1
1263,161,-1.438261271,9.170393944,1
1263,193,-1.918352604,9.571364403,1
1263,225,-1.964949965,11.02330208,1
1263,257,-1.636232615,11.20686722,1
1263,289,-2.79293251,12.54227161,1
1263,321,-3.743757486,14.7810173,1
1263,353,-4.342321873,17.00709343,1
1263,385,-5.338343143,17.72383499,1
1263,417,-6.66188097,18.76285172,1
1263,449,-7.315833092,20.2212944,1
1263,481,-7.882445335,21.92438507,1
1263,513,-8.609531403,25.03749275,1
1263,545,-10.44712353,27.65197563,1
1263,577,-11.50685024,27.7823658,1
1263,609,-12.17323875,29.37054062,1
1263,641,-13.56431293,27.68827248,1
1263,673,-13.71659279,25.67884254,1
1263,705,-13.58999252,27.12298393,1
1263,737,-15.4162302,29.1125946,1
1263,769,-16.50035095,30.78253937,1
1263,801,-17.37631798,30.65600777,1
1263,833,-17.26810455,30.52532959,1
1263,865,-16.82373428,29.70662689,1
1263,897,-16.12849617,27.07163239,1
1263,929,-6.813350677,42.05032349,1
1263,961,-23.44960785,29.80666733,1
1263,993,-23.35426712,31.76233292,1
1263,1025,-0.6268634796,20.04820251,1
1263,1057,-29.73971367,23.81755829,1
1263,1089,-31.42505646,18.94572639,1
1263,1121,-26.06155777,14.77419472,1
1263,1153,-20.3061924,13.62475777,1
1263,1185,-21.76168823,11.63209724,1
1263,1217,-20.79111862,10.21388245,1
1263,1249,-19.23063087,8.749644279,1
1263,1281,-17.88660812,8.053427696,1
1263,1313,-15.30947781,8.257416725,1
1263,1345,2.88381958,-0.3166627884,1
1263,1377,-13.62476921,8.205633163,1
1263,1409,-11.49829578,7.950322151,1
1263,1441,-10.4363203,5.609922409,1
1263,1473,-9.659658432,6.404782772,1
1263,1505,-10.43208599,2.660693645,1
1263,1537,-8.705695152,7.000122547,1
1263,1569,-4.431777954,7.127223969,1
1263,1601,-4.543506622,7.468292236,1
1263,1633,-4.452138901,6.917155743,1
1263,1665,-5.429105759,6.343345642,1
1263,1697,-6.709557533,5.24329567,1
1263,1729,-3.440320969,7.35357666,1
1263,1761,-3.202906609,7.37229538,1
1263,1793,-2.598252058,6.972182274,1
1263,1825,-1.493829966,7.81947279,1
1263,1857,-0.6212079525,8.364840508,1
1263,1889,0.5283868313,9.703893661,1
1263,1921,1.593890429,12.01728821,1
1263,1953,2.259348392,13.01477337,1
1263,1985,2.735634327,13.32716084,1
1263,2017,2.414359093,10.8394804,1
1295,33,2.310144186,10.20679569,1
1295,65,0.8845317364,8.44803524,1
1295,97,-0.2818552256,7.105363369,1
1295,129,-0.7864189744,7.411633492,1
1295,161,-1.478183746,8.289277077,1
1295,193,-1.893204331,11.13230705,1
1295,225,-1.628554583,10.39828682,1
1295,257,-1.711317062,13.00569344,1
1295,289,-3.466951609,14.50236702,1
1295,321,-4.710701942,14.69694805,1
1295,353,-6.087788582,17.51147079,1
1295,385,-7.414387226,18.63702965,1
1295,417,-6.90198946,19.2593174,1
1295,449,-6.301241875,20.36927795,1
1295,481,-7.035562515,21.98163605,1
1295,513,-9.44907093,27.03622627,1
1295,545,-9.818909645,27.6733036,1
1295,577,-11.00949097,27.33374023,1
1295,609,-13.40944004,28.06407738,1
1295,641,-13.8442421,27.90619659,1
1295,673,-14.8190403,27.77624512,1
1295,705,-16.52883911,28.12998581,1
1295,737,-17.77989006,29.04225731,1
1295,769,-18.95919037,31.328722,1
1295,801,-19.45871162,31.23060608,1
1295,833,-18.4799118,29.05241013,1
1295,865,-18.12177467,27.51317024,1
1295,897,-18.41367722,25.84513474,1
1295,929,-23.08826065,32.53320313,1
1295,961,-25.22904015,30.0300312,1
1295,993,-25.84156418,30.25594139,1
1295,1025,-25.06380463,19.90093803,1
1295,1057,-27.8756485,26.53547096,1
1295,1089,-29.49272156,17.13254166,1
1295,1121,-28.83961487,14.56074142,1
1295,1153,-25.77876472,12.67446232,1
1295,1185,-24.91463852,11.44950104,1
1295,1217,-22.67948151,10.58957672,1
1295,1249,-20.08804321,9.285563469,1
1295,1281,-17.65750694,8.998935699,1
1295,1313,-15.94075203,9.438668251,1
1295,1345,-13.57462883,9.498874664,1
1295,1377,-11.14089298,8.604566574,1
1295,1409,-10.27632427,10.10426807,1
1295,1441,-8.968305588,9.667414665,1
1295,1473,-8.934526443,7.242863178,1
1295,1505,-7.61551857,4.544714928,1
1295,1537,-11.01957607,6.852878571,1
1295,1569,-5.078433037,8.340576172,1
1295,1601,-4.422307968,8.695971489,1
1295,1633,-3.718317986,8.335220337,1
1295,1665,-4.353033543,6.808765411,1
1295,1697,-4.7533741,5.361287117,1
1295,1729,-4.304816723,7.872867584,1
1295,1761,-4.19070816,8.017806053,1
1295,1793,-3.56197691,8.551400185,1
1295,1825,-2.429873943,8.776457787,1
1295,1857,-1.690897703,9.446601868,1
1295,1889,-0.239426136,10.10714626,1
1295,1921,1.524153233,11.60083771,1
1295,1953,1.090670347,12.23118687,1
1295,1985,1.168660283,12.01183319,1
1295,2017,1.089060307,9.785758018,1
1327,33,0.8324022293,9.753325462,1
1327,65,-0.2289512157,8.30812645,1
1327,97,0.5621072054,7.569653988,1
1327,129,1.033793807,0.811123848,1
1327,161,1.379160285,5.419322968,1
1327,193,-0.8470073938,8.174438477,1
1327,225,-1.533553123,10.19297123,1
1327,257,-1.148191929,12.51063251,1
1327,289,-3.854224205,13.73656464,1
1327,321,-5.690478325,15.03880215,1
1327,353,-7.059768677,17.06982803,1
1327,385,-6.753869057,18.05650902,1
1327,417,-6.41117239,19.37601089,1
1327,449,-6.903269768,20.99399948,1
1327,481,-8.125318527,22.09507751,1
1327,513,-8.622816086,24.36355209,1
1327,545,-9.298510551,26.08118629,1
1327,577,-10.56196213,25.3993988,1
1327,609,-11.69853687,27.2197876,1
1327,641,-14.16252136,28.90400124,1
1327,673,-16.28606033,28.77671814,1
1327,705,-18.23639488,29.39586067,1
1327,737,-19.73387337,29.31021118,1
1327,769,-21.09915543,29.8388195,1
1327,801,-22.10817528,29.64666176,1
1327,833,-21.83000183,28.57386398,1
1327,865,-20.6053524,27.00103378,1
1327,897,-21.05046272,25.43359566,1
1327,929,-24.64657974,31.65731049,1
1327,961,-24.97094536,29.0131321,1
1327,993,-22.32735062,29.36076736,1
1327,1025,-21.4926281,19.26667023,1
1327,1057,-33.70024109,23.65281296,1
1327,1089,-22.52318001,16.64355278,1
1327,1121,-24.87168312,14.47780991,1
1327,1153,-27.36565018,12.99849796,1
1327,1185,-25.42337036,11.56787872,1
1327,1217,-21.49565506,11.17329121,1
1327,1249,-18.81835556,9.292600632,1
1327,1281,-17.28280449,9.767832756,1
1327,1313,-15.57227039,10.28084755,1
1327,1345,-13.62848473,10.2198,1
1327,1377,-11.10301495,10.06021309,1
1327,1409,-9.828554153,9.991104126,1
1327,1441,-8.682760239,9.099287033,1
1327,1473,-8.079475403,8.149121284,1
1327,1505,-7.493348122,6.099476814,1
1327,1537,-3.660975456,9.126263618,1
1327,1569,-5.352654457,9.937379837,1
1327,1601,-5.014073372,10.32251072,1
1327,1633,-4.83826685,10.65802002,1
1327,1665,-4.845179558,10.50543118,1
1327,1697,-3.100604057,7.907644272,1
1327,1729,-4.44631815,9.064505577,1
1327,1761,-4.276226521,11.7414875,1
1327,1793,-3.55731225,10.13201141,1
1327,1825,-3.032137871,9.770701408,1
1327,1857,-2.396474361,10.70001984,1
1327,1889,-0.7815217376,10.72946262,1
1327,1921,0.2148119211,11.64287663,1
1327,1953,0.450345695,22.88774109,1
1327,1985,0.3102315664,12.26289082,1
1327,2017,-0.1091710925,9.18863678,1
1359,33,1.287053585,8.320815086,1
1359,65,0.7439975739,8.5337286,1
1359,97,-0.2868156433,8.367377281,1
1359,129,-0.7419065833,7.036931038,1
1359,161,-0.1965630054,6.333916664,1
1359,193,-1.503500462,7.193267822,1
1359,225,-2.383010149,9.942456245,1
1359,257,-3.050365925,12.12341213,1
1359,289,-4.611029625,13.6722908,1
1359,321,-6.768247604,14.81859303,1
1359,353,-7.06445694,16.51586723,1
1359,385,-6.539225101,17.74299049,1
1359,417,-6.765459538,19.20750237,1
1359,449,-7.363872528,20.41940498,1
1359,481,-8.471103668,21.89629555,1
1359,513,-9.665917397,23.46156883,1
1359,545,-11.05711174,25.00803566,1
1359,577,-12.63317013,26.32040977,1
1359,609,-14.08522987,26.62356758,1
1359,641,-16.00678635,26.94854355,1
1359,673,-19.05969429,26.89016533,1
1359,705,-19.86474609,27.98256874,1
1359,737,-20.50313759,28.49465752,1
1359,769,-22.03450012,29.20234299,1
1359,801,-22.73573494,29.28015709,1
1359,833,-22.51131439,28.35268402,1
1359,865,-21.85204506,26.79166985,1
1359,897,-21.55666351,24.64085579,1
1359,929,-22.24072266,30.72006416,1
1359,961,-28.19177437,21.64009857,1
1359,993,-23.02681351,25.53330994,1
1359,1025,-23.40761185,22.38244057,1
1359,1057,-31.36666298,20.57163429,1
1359,1089,-29.34538269,18.87788773,1
1359,1121,-24.89902306,15.03458881,1
1359,1153,-24.98581123,13.82533741,1
1359,1185,-24.21899986,11.78453159,1
1359,1217,-22.06164742,10.89564991,1
1359,1249,-18.95639992,7.61341095,1
1359,1281,-16.77214241,9.920314789,1
1359,1313,-15.31724167,10.2885437,1
1359,1345,-13.6616087,9.802059174,1
1359,1377,-11.92963505,10.57470226,1
1359,1409,-10.41545582,10.59465694,1
1359,1441,-9.102458,10.34777355,1
1359,1473,-8.04091835,8.422270775,1
1359,1505,-7.47646904,9.538744926,1
1359,1537,-7.377898693,9.213335037,1
1359,1569,-6.412688732,10.90851021,1
1359,1601,-5.888371468,11.48693466,1
1359,1633,-7.885287285,11.31892776,1
1359,1665,-7.785188675,12.26497459,1
1359,1697,-5.116774559,11.96490288,1
1359,1729,-5.124640465,11.1876955,1
1359,1761,-4.046719551,13.14522648,1
1359,1793,-3.542390347,11.35055065,1
1359,1825,-4.499327183,8.680931091,1
1359,1857,-2.690586805,9.742765427,1
1359,1889,-0.01269352436,11.39097404,1
1359,1921,0.5251846313,12.28496838,1
1359,1953,0.8650752306,12.4193449,1
1359,1985,0.5867416859,12.60057163,1
1359,2017,0.9880485535,8.362876892,1
1391,33,0.894259274,7.532782555,1
1391,65,1.072491288,8.633804321,1
1391,97,-0.2956802845,8.590467453,1
1391,129,-1.352120876,8.08572197,1
1391,161,-1.516699553,8.879701614,1
1391,193,-3.151614904,9.310527802,1
1391,225,-3.525906563,12.2131319,1
1391,257,-3.825352669,12.68284607,1
1391,289,-4.942354202,14.02888966,1
1391,321,-7.755119324,14.90437794,1
1391,353,-7.672338486,16.48112297,1
1391,385,-6.884177685,17.58786583,1
1391,417,-6.842373848,18.71072769,1
1391,449,-7.283973217,19.75445938,1
1391,481,-8.684100151,21.33682823,1
1391,513,-10.33413982,22.74652481,1
1391,545,-11.83089352,24.16025352,1
1391,577,-13.3851862,25.62625313,1
1391,609,-14.72307777,25.69098473,1
1391,641,-16.51294136,25.59035301,1
1391,673,-18.87822723,25.40329361,1
1391,705,-19.89362526,26.3340168,1
1391,737,-20.88663673,27.55698967,1
1391,769,-21.87757874,29.2950573,1
1391,801,-22.51387405,28.47969055,1
1391,833,-35.64613724,12.65991783,1
1391,865,-26.04883957,27.98731232,1
1391,897,-22.51242828,26.59741783,1
1391,929,-23.87491608,32.77625275,1
1391,961,-26.45060349,20.60141373,1
1391,993,-33.59041214,21.34395981,1
1391,1025,-37.24501801,23.56491852,1
1391,1057,-34.94828033,21.39868736,1
1391,1089,-32.37849426,16.51872826,1
1391,1121,-24.84311676,15.10980415,1
1391,1153,-24.25382423,13.96950054,1
1391,1185,-23.4174881,12.40741062,1
1391,1217,-21.81556511,11.17091751,1
1391,1249,-19.42255211,10.45544624,1
1391,1281,-17.66014671,10.22610474,1
1391,1313,-15.86300278,8.647948265,1
1391,1345,-13.84798908,8.922868729,1
1391,1377,-12.80335712,11.24101639,1
1391,1409,-11.5928545,11.4220829,1
1391,1441,-9.550043106,11.14282322,1
1391,1473,-7.684924126,10.69347286,1
1391,1505,-7.578203678,10.87533855,1
1391,1537,-8.033706665,11.65943527,1
1391,1569,-6.783077717,12.37980175,1
1391,1601,-6.060195446,12.15361023,1
1391,1633,-6.10491848,12.34605026,1
1391,1665,-6.334888458,12.93457413,1
1391,1697,-5.957945347,12.69158459,1
1391,1729,-5.387861729,11.40659142,1
1391,1761,-5.211088181,11.57213402,1
1391,1793,-4.732327938,10.24631977,1
1391,1825,-3.753793716,8.256356239,1
1391,1857,-2.18003273,9.789191246,1
1391,1889,0.7517943382,11.98858643,1
1391,1921,1.571674347,13.22918606,1
1391,1953,0.7106269002,12.72405148,1
1391,1985,0.9056029916,11.5246315,1
1391,2017,2.328406096,8.642542839,1
1423,33,2.122381687,7.379424095,1
1423,65,1.961735964,7.925302982,1
1423,97,-0.2190193832,7.058398247,1
1423,129,-1.670572519,6.67612648,1
1423,161,-2.728916168,11.20478821,1
1423,193,-4.43979454,11.07841015,1
1423,225,-5.181127548,11.1468792,1
1423,257,-5.209723473,12.2397728,1
1423,289,-5.893157005,13.80474281,1
1423,321,-7.103115082,14.82121277,1
1423,353,-7.407135963,16.02509689,1
1423,385,-6.843463421,17.29405022,1
1423,417,-6.243024826,17.58711624,1
1423,449,-7.283528328,18.62341118,1
1423,481,-9.971424103,21.14498901,1
1423,513,-10.9653759,24.38540459,1
1423,545,-11.53177643,23.72656441,1
1423,577,-12.55494022,24.95370865,1
1423,609,-13.74286461,24.8545475,1
1423,641,-15.28266144,24.3693428,1
1423,673,-16.71585083,24.51757431,1
1423,705,-19.02301025,24.25321198,1
1423,737,-20.81267738,26.93183136,1
1423,769,-21.57100105,28.22629356,1
1423,801,-22.24824333,26.3100872,1
1423,833,-28.19159126,27.03125572,1
1423,865,-23.34601021,26.55243301,1
1423,897,-24.69299698,24.00918198,1
1423,929,-23.80386925,20.61461639,1
1423,961,-25.41059494,19.17868996,1
1423,993,-30.3955574,19.16455841,1
1423,1025,-34.77848434,21.5331955,1
1423,1057,-29.20660973,17.34447861,1
1423,1089,-26.0022068,15.81505871,1
1423,1121,-25.04542923,16.87020302,1
1423,1153,-28.86521912,13.89678764,1
1423,1185,-22.41886711,12.85076427,1
1423,1217,-20.79076385,11.93887043,1
1423,1249,-19.80342674,10.86978626,1
1423,1281,-18.76160622,10.50383568,1
1423,1313,-16.32492256,10.61433697,1
1423,1345,-14.30424023,10.27007484,1
1423,1377,-13.283288,11.70030212,1
1423,1409,-12.65702534,12.30577469,1
1423,1441,-10.42576313,12.99122238,1
1423,1473,-9.0258255,12.97466183,1
1423,1505,-7.954859734,13.51887512,1
1423,1537,-7.259845734,14.39172173,1
1423,1569,-6.391199589,15.4397049,1
1423,1601,-5.667349815,13.55586529,1
1423,1633,-5.864909649,13.53466511,1
1423,1665,-6.373116493,13.60803223,1
1423,1697,-6.339746475,12.49398994,1
1423,1729,-6.949160576,10.65493584,1
1423,1761,-6.231996536,10.68081093,1
1423,1793,-5.713266373,9.862887383,1
1423,1825,-3.046495914,9.107727051,1
1423,1857,-0.4794722795,11.72942352,1
1423,1889,0.8887233138,12.67301083,1
1423,1921,1.041077614,13.11930084,1
1423,1953,0.3657412529,12.65747929,1
1423,1985,0.7647007704,11.39329529,1
1423,2017,2.506806135,8.698356628,1
1455,33,1.625340462,7.402558327,1
1455,65,2.501575947,7.611852646,1
1455,97,0.03758579493,6.926511765,1
1455,129,-1.927435875,7.60284996,1
1455,161,-3.980168104,12.02719784,1
1455,193,-5.1950984,9.943640709,1
1455,225,-6.600860119,10.47145271,1
1455,257,-6.300522804,11.97736454,1
1455,289,-6.443017483,13.11354733,1
1455,321,-7.111393929,14.04089355,1
1455,353,-7.228711605,15.01144505,1
1455,385,-6.347262383,15.92753983,1
1455,417,-8.413167953,16.38978195,1
1455,449,-9.821170807,17.69394302,1
1455,481,-10.9125948,23.73702812,1
1455,513,-12.12085724,26.10654831,1
1455,545,-11.74893856,22.46964073,1
1455,577,-14.07110214,26.00673676,1
