PIVlab, ASCII chart output - 26-Jul-2025
FRAME: 9, filenames: A:[9]MAX_Pos0023_TgUtrmcherry_K4K8Mutant.avi & B:[10]MAX_Pos0023_TgUtrmcherry_K4K8Mutant.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
984,197,-1.11336267,-1.308441877,1
984,213,-1.4986763,-1.024353743,1
984,229,-1.614325166,-0.9364796877,1
984,245,-1.230518699,-0.3963522017,1
984,261,-0.6514056921,0.6931988001,1
984,277,-0.3211270571,0.8455675244,1
984,293,-0.2000675201,0.9387344122,1
984,309,NaN,NaN,2
984,325,-2.320652962,0.6031783819,1
984,341,-5.153047085,3.001768589,1
984,357,-6.128993034,3.19063592,1
984,373,-5.681048393,3.985305786,1
984,389,-5.011380196,2.440020084,1
984,405,-5.136300087,1.707270861,1
984,421,-4.957718849,1.391367912,1
984,437,-4.674280643,-0.007110908628,1
984,453,-4.771751404,0.5453307629,1
984,469,-5.418511391,0.9414376616,1
984,485,-6.864720821,0.8518198729,1
984,501,NaN,NaN,2
984,517,-8.193689346,2.537544727,1
984,533,-8.811303139,1.868027568,1
984,549,-10.15575123,0.5244233608,1
984,565,-10.66854572,0.02239704132,1
984,581,-11.18722534,-0.8218020201,1
984,597,-11.6759901,-1.321588397,1
984,613,-12.16624355,-1.904271364,1
984,629,-12.77412128,-2.089927197,1
984,645,-13.59931374,-2.116618156,1
984,661,NaN,NaN,2
984,677,NaN,NaN,2
984,693,NaN,NaN,2
984,709,NaN,NaN,2
984,725,-12.9831028,-1.094126821,1
984,741,-12.42784691,-1.24612546,1
984,757,-11.39303684,-2.06987524,1
984,773,-9.946141243,-3.023107767,1
984,789,-9.332704544,-4.174297333,1
984,805,NaN,NaN,2
984,821,-10.8204031,-4.539267063,1
984,837,-10.62007427,-4.184557438,1
984,853,-9.248674393,-4.707492352,1
984,869,-8.051681519,-4.900185108,1
984,885,-9.108765602,-3.937877655,1
984,901,-9.10117054,-4.739912033,1
984,917,-8.305503845,-5.849740982,1
984,933,-6.794790268,-5.726431847,1
984,949,-7.046280384,-5.713839054,1
984,965,-7.960666656,-5.522543907,1
984,981,-7.335236549,-5.707604885,1
984,997,-6.470917702,-5.395595551,1
984,1013,-5.247276783,-5.982437134,1
984,1029,-4.096951008,-5.787098408,1
984,1045,-3.328803539,-6.384096146,1
984,1061,-3.028996706,-5.857880116,1
984,1077,-3.126992941,-5.269451141,1
984,1093,-3.253846407,-5.400561333,1
984,1109,-4.067671776,-4.66615057,1
984,1125,-3.188154221,-4.89807272,1
984,1141,-1.790919304,-6.020609379,1
984,1157,-1.572982907,-5.370620251,1
984,1173,-1.480499387,-4.165833473,1
984,1189,-0.3929458261,-3.363231659,1
984,1205,-1.275405765,-1.491494656,1
984,1221,-0.9212824106,-2.006349564,1
984,1237,-1.423630476,-1.851943254,1
984,1253,-1.890755296,-2.229973316,1
984,1269,NaN,NaN,2
984,1285,-2.147213459,-2.809167624,1
1000,21,0.08292508125,-1.800784588,1
1000,37,NaN,NaN,2
1000,53,NaN,NaN,2
1000,69,NaN,NaN,2
1000,85,-1.354489684,-2.698668957,1
1000,101,-0.9149811268,-2.801440001,1
1000,117,0.0001620054245,-2.627300739,1
1000,133,0.5254684091,-2.923440933,1
1000,149,NaN,NaN,2
1000,165,-0.09448204935,-1.367145419,1
1000,181,-0.4105483294,-1.081575394,1
1000,197,-1.223314404,-1.032161832,1
1000,213,-1.700995803,-0.8915316463,1
1000,229,-1.486505747,-0.5423135757,1
1000,245,-1.270969391,-0.8049393892,1
1000,261,-1.067271709,0.4252855182,1
1000,277,-2.132395506,0.7529832125,1
1000,293,-2.813476801,-0.3535037041,1
1000,309,NaN,NaN,2
1000,325,-2.791831732,0.2809972167,1
1000,341,NaN,NaN,2
1000,357,-4.620072365,1.694852591,1
1000,373,-5.948097229,2.721618414,1
1000,389,NaN,NaN,2
1000,405,-5.874046326,2.164810658,1
1000,421,-5.695847511,0.7563335896,1
1000,437,-5.179620266,0.002232059836,1
1000,453,-5.30593586,0.3988581896,1
1000,469,-5.664869785,1.131633997,1
1000,485,-6.296034813,1.248097062,1
1000,501,-7.362471581,1.05952847,1
1000,517,NaN,NaN,2
1000,533,NaN,NaN,2
1000,549,NaN,NaN,2
1000,565,-10.35957527,-0.4965845942,1
1000,581,-10.60103893,-0.6605409384,1
1000,597,-11.3132925,-1.388043284,1
1000,613,NaN,NaN,2
1000,629,-12.80763054,-2.544718504,1
1000,645,-13.63404369,-2.523189545,1
1000,661,-14.75080109,-2.384397745,1
1000,677,NaN,NaN,2
1000,693,-14.26299763,-2.231441021,1
1000,709,-13.09098053,-1.343723536,1
1000,725,-12.82754517,-1.292999387,1
1000,741,-12.60970497,-1.649783015,1
1000,757,-11.4404068,-1.77634418,1
1000,773,-9.260160446,-2.391144037,1
1000,789,-9.301918983,-3.75673604,1
1000,805,-10.11930752,-4.780199051,1
1000,821,-11.47198296,-4.839447498,1
1000,837,-10.43992901,-4.533796787,1
1000,853,-8.93539238,-3.333315372,1
1000,869,-8.624809265,-5.00210619,1
1000,885,-8.628198624,-3.571750641,1
1000,901,-7.74209404,-4.964889526,1
1000,917,NaN,NaN,2
1000,933,NaN,NaN,2
1000,949,-6.905112267,-6.334347248,1
1000,965,-7.174515247,-5.352613926,1
1000,981,-6.376646042,-4.786267757,1
1000,997,-5.229803085,-5.476885796,1
1000,1013,-4.745956421,-5.924731731,1
1000,1029,-4.326933861,-5.421650887,1
1000,1045,-3.420375824,-5.477918148,1
1000,1061,-2.882230997,-5.525839329,1
1000,1077,-2.799388647,-5.496768475,1
1000,1093,-3.136220455,-5.057292461,1
1000,1109,-2.219698429,-4.429092407,1
1000,1125,-2.087384701,-4.561065197,1
1000,1141,-1.852558374,-4.217116833,1
1000,1157,-1.469410419,-4.777416706,1
1000,1173,NaN,NaN,2
1000,1189,-2.019891024,-3.033679008,1
1000,1205,-1.051376462,-2.351033926,1
1000,1221,-1.543116808,-3.039567471,1
1000,1237,-1.947459221,-2.601824284,1
1000,1253,-2.154141903,-2.276768446,1
1000,1269,-1.947590709,-2.19661212,1
1000,1285,-0.7969673872,-2.349529743,1
1016,21,-0.3428809643,-1.088768959,1
1016,37,NaN,NaN,2
1016,53,-0.4606803358,-2.033514261,1
1016,69,NaN,NaN,2
1016,85,0.04358017445,-3.245323181,1
1016,101,-1.428484201,-3.035498857,1
1016,117,-1.07525754,-2.923732281,1
1016,133,0.1639712155,-2.066804171,1
1016,149,-0.1113918424,-1.613407254,1
1016,165,-0.3231828809,-1.357089758,1
1016,181,-0.5259895325,-1.090150237,1
1016,197,-1.71121037,-0.9441288114,1
1016,213,-1.329748988,-0.3372674584,1
1016,229,-1.227677822,-0.09570586681,1
1016,245,-1.412706375,0.1184869707,1
1016,261,-2.635818005,-0.03512722254,1
1016,277,-3.72465229,0.07317285985,1
1016,293,NaN,NaN,2
1016,309,NaN,NaN,2
1016,325,-2.946294069,0.5559455156,1
1016,341,NaN,NaN,2
1016,357,-2.846069336,4.202456951,1
1016,373,-4.74694252,2.205662727,1
1016,389,NaN,NaN,2
1016,405,-4.643370152,1.746855259,1
1016,421,-4.646737099,0.9087993503,1
1016,437,-5.26478529,0.1715547591,1
1016,453,-5.845284462,0.3043681681,1
1016,469,-6.425145149,1.309826255,1
1016,485,-7.095023155,1.606720924,1
1016,501,-8.127552032,0.9754953384,1
1016,517,-8.963272095,0.9540185332,1
1016,533,-10.0260582,0.78666085,1
1016,549,-9.947458267,-0.07617694139,1
1016,565,-9.7258358,-1.246826053,1
1016,581,-10.61882973,-1.112106323,1
1016,597,NaN,NaN,2
1016,613,NaN,NaN,2
1016,629,-12.90855408,-2.32599926,1
1016,645,-13.06459713,-2.547609568,1
1016,661,NaN,NaN,2
1016,677,NaN,NaN,2
1016,693,-13.98435974,-1.769402742,1
1016,709,-13.31323624,-1.197428584,1
1016,725,-13.17448521,-1.355924129,1
1016,741,-12.9519453,-2.285271168,1
1016,757,-11.77186108,-1.49309361,1
1016,773,-10.11739349,-1.313143253,1
1016,789,-9.967507362,-3.298329353,1
1016,805,-10.4829483,-4.501460552,1
1016,821,-9.770788193,-5.235871315,1
1016,837,-9.191040039,-4.425586224,1
1016,853,-8.134721756,-3.511489868,1
1016,869,-8.339367867,-3.028726339,1
1016,885,-9.134301186,-3.450315952,1
1016,901,-7.034745693,-4.369832039,1
1016,917,NaN,NaN,2
1016,933,NaN,NaN,2
1016,949,-6.770805836,-5.863339424,1
1016,965,-6.051066399,-4.805652142,1
1016,981,-6.784711838,-4.559857845,1
1016,997,-4.560965061,-4.989759445,1
1016,1013,-4.311223984,-5.259947777,1
1016,1029,-5.133606911,-4.825633049,1
1016,1045,-3.782604694,-4.697847843,1
1016,1061,-3.397843361,-4.864668846,1
1016,1077,-3.052392006,-4.893435478,1
1016,1093,-2.71871829,-4.588862419,1
1016,1109,-2.079434872,-4.922813416,1
1016,1125,-2.530343533,-5.140251637,1
1016,1141,-2.323504925,-4.467058182,1
1016,1157,-1.342082977,-4.301142216,1
1016,1173,NaN,NaN,2
1016,1189,-1.65587163,-3.00378108,1
1016,1205,-1.704527855,-1.982969522,1
1016,1221,-2.057344437,-2.766312122,1
1016,1237,-2.129745722,-3.177657127,1
1016,1253,-2.046224117,-2.294019699,1
1016,1269,-1.816756725,-2.438275814,1
1016,1285,-1.104427814,-3.034413338,1
1032,21,-0.5105829239,0.2417266369,1
1032,37,-0.01092147827,-0.7155267596,1
1032,53,-0.7753356695,-1.605786085,1
1032,69,-0.9616913795,-2.048500538,1
1032,85,-0.4878539443,-2.323403358,1
1032,101,-1.152340651,-2.588912964,1
1032,117,-1.397131443,-2.189608574,1
1032,133,0.0862647742,-1.614619493,1
1032,149,-0.1949025244,-1.504359007,1
1032,165,-0.5180943012,-1.321616292,1
1032,181,-1.248722672,-1.150645137,1
1032,197,-1.894125342,-0.5914682746,1
1032,213,-1.342626691,-0.1764553785,1
1032,229,-1.203711152,0.005393892527,1
1032,245,-1.670992374,0.2174719274,1
1032,261,-3.253112793,0.3234190047,1
1032,277,-4.2347579,0.3929749727,1
1032,293,NaN,NaN,2
1032,309,-4.872528553,-0.1732760966,1
1032,325,-2.552027702,0.5457015634,1
1032,341,-2.277881861,1.778007388,1
1032,357,-2.504851341,1.732067347,1
1032,373,NaN,NaN,2
1032,389,-4.221320152,1.722100258,1
1032,405,NaN,NaN,2
1032,421,-4.659285545,1.876577973,1
1032,437,-5.275813103,0.7180119157,1
1032,453,-5.985743999,0.7017148733,1
1032,469,-6.973010063,1.137325764,1
1032,485,-7.327022552,1.546569467,1
1032,501,-7.744826794,1.239565611,1
1032,517,-8.246636391,1.091693163,1
1032,533,-9.219518661,0.6802601814,1
1032,549,-9.857711792,0.3563039303,1
1032,565,-9.684017181,-2.357867241,1
1032,581,-10.65173054,-2.348904133,1
1032,597,NaN,NaN,2
1032,613,-11.78879452,-4.301348686,1
1032,629,-12.72257614,-1.552871227,1
1032,645,-12.93568611,-2.107653618,1
1032,661,-13.36530876,-2.47152853,1
1032,677,NaN,NaN,2
1032,693,NaN,NaN,2
1032,709,-14.67853832,-0.5215296745,1
1032,725,-14.18098259,-1.034983993,1
1032,741,-13.28830528,-2.136976004,1
1032,757,-11.68441105,-1.484356403,1
1032,773,NaN,NaN,2
1032,789,-10.69075203,-3.732631683,1
1032,805,-10.33699512,-4.437874794,1
1032,821,-9.482888222,-4.57689476,1
1032,837,NaN,NaN,2
1032,853,-8.689329147,-4.426193237,1
1032,869,-8.863246918,-4.026576042,1
1032,885,-9.302243233,-3.336214542,1
1032,901,-7.790923119,-3.706698895,1
1032,917,-7.583070278,-4.529472828,1
1032,933,-7.999631405,-4.851774693,1
1032,949,-7.132907867,-3.572320461,1
1032,965,-5.830602169,-3.539831161,1
1032,981,-6.262362957,-4.056165218,1
1032,997,-5.540979385,-4.345652103,1
1032,1013,-5.4328475,-4.311777115,1
1032,1029,NaN,NaN,2
1032,1045,-4.422791958,-4.231308937,1
1032,1061,-3.999441862,-4.845432281,1
1032,1077,-3.886556149,-5.154167175,1
1032,1093,-2.841579437,-4.944490433,1
1032,1109,NaN,NaN,2
1032,1125,-2.522357225,-4.938764095,1
1032,1141,-2.741401911,-4.553114891,1
1032,1157,-2.145351887,-3.886348724,1
1032,1173,-2.019557953,-3.626022339,1
1032,1189,-2.263066292,-3.80927515,1
1032,1205,-3.18508935,-3.113009214,1
1032,1221,-2.452441216,-2.984426022,1
1032,1237,-1.844248772,-3.267531872,1
1032,1253,-1.999541283,-2.901429415,1
1032,1269,-2.210266113,-3.798678637,1
1032,1285,-2.30020237,-4.884290695,1
1048,21,-0.565895319,-0.03878825903,1
1048,37,-1.467223287,0.1952642798,1
1048,53,-0.9541625977,-0.6534187794,1
1048,69,-0.6868566275,-1.568313003,1
1048,85,0.4053973556,-1.976312518,1
1048,101,1.09751451,-2.123946667,1
1048,117,1.206883311,-1.663443327,1
1048,133,1.016680598,-1.235862494,1
1048,149,0.1264414489,-1.010379314,1
1048,165,-0.2921806574,-1.060116053,1
1048,181,-1.271788359,-2.161675453,1
1048,197,-1.582205653,-2.465711594,1
1048,213,-1.083108783,-0.5229411125,1
1048,229,-1.45335114,-0.4502164125,1
1048,245,-1.889960766,-0.1215831339,1
1048,261,-2.474207878,0.3859287202,1
1048,277,-4.003792763,0.2906972766,1
1048,293,NaN,NaN,2
1048,309,NaN,NaN,2
1048,325,NaN,NaN,2
1048,341,-2.361872196,1.017151833,1
1048,357,-2.381096125,0.9014554024,1
1048,373,-2.76766634,2.196234941,1
1048,389,-3.36990428,3.134141922,1
1048,405,-3.957625628,2.286828041,1
1048,421,-4.476198673,2.58741498,1
1048,437,-4.964841366,0.8682948947,1
1048,453,-5.673706055,1.505852699,1
1048,469,-6.698627949,1.526672125,1
1048,485,-7.290263176,1.512336731,1
1048,501,-7.078202724,1.264613628,1
1048,517,-7.589134216,1.055405259,1
1048,533,-8.545358658,0.3370025754,1
1048,549,-10.25902271,-0.09654527903,1
1048,565,-10.53376198,-1.474431872,1
1048,581,-10.5225544,-2.167028666,1
1048,597,NaN,NaN,2
1048,613,NaN,NaN,2
1048,629,-12.69159317,-1.166434169,1
1048,645,-13.03884411,-1.035040021,1
1048,661,-13.33748531,-2.221477747,1
1048,677,NaN,NaN,2
1048,693,-13.36969185,-1.437529564,1
1048,709,-15.21637344,-1.264045238,1
1048,725,NaN,NaN,2
1048,741,-13.86349964,-0.8413547873,1
1048,757,-12.04196262,-1.222732306,1
1048,773,NaN,NaN,2
1048,789,-9.595726967,-3.168899298,1
1048,805,-11.19352722,-3.793940783,1
1048,821,-8.837275505,-4.327681065,1
1048,837,-8.199204445,-5.017717361,1
1048,853,-8.937514305,-5.729358196,1
1048,869,-8.823331833,-4.830672741,1
1048,885,-7.548401356,-3.803297281,1
1048,901,-7.108957767,-4.687390804,1
1048,917,-7.251449585,-4.618990898,1
1048,933,-7.40935564,-4.035498619,1
1048,949,-7.384675503,-3.411178112,1
1048,965,-7.287054062,-2.893003225,1
1048,981,NaN,NaN,2
1048,997,-6.439664841,-4.062884808,1
1048,1013,-5.214618683,-4.11184597,1
1048,1029,-4.740626335,-3.354305983,1
1048,1045,-4.523370266,-3.463631392,1
1048,1061,-4.446282864,-4.153409958,1
1048,1077,NaN,NaN,2
1048,1093,-3.391760349,-4.980728626,1
1048,1109,-3.123823404,-5.610375404,1
1048,1125,-2.423726559,-4.098052502,1
1048,1141,-2.38407588,-3.860594273,1
1048,1157,-2.142371655,-3.517904282,1
1048,1173,-2.057090759,-3.305457592,1
1048,1189,-2.319206953,-4.503614426,1
1048,1205,-2.797526121,-3.555442095,1
1048,1221,-2.756268501,-3.49442029,1
1048,1237,-2.184700251,-3.310397863,1
1048,1253,-3.390614986,-4.676253319,1
1048,1269,-4.47236824,-4.729598999,1
1048,1285,-4.094509125,-4.612120628,1
1064,21,NaN,NaN,2
1064,37,-1.170203567,0.4838936925,1
1064,53,NaN,NaN,2
1064,69,0.0851726383,-0.7859249115,1
1064,85,0.4465664029,-1.736120343,1
1064,101,NaN,NaN,2
1064,117,1.159710884,-1.500401497,1
1064,133,0.9313824177,-0.6301664114,1
1064,149,0.01293323934,-0.6526918411,1
1064,165,-0.627191484,-1.78006506,1
1064,181,-0.702401638,-2.631485462,1
1064,197,-1.575588703,-2.297252893,1
1064,213,-1.537498474,-0.6571906209,1
1064,229,-1.902864814,-0.6586917639,1
1064,245,-1.940644503,-0.5078548193,1
1064,261,-1.4594239,-0.5860712528,1
1064,277,-2.040400982,-0.3033377826,1
1064,293,-3.441327095,1.239624023,1
1064,309,-3.215632439,2.331090927,1
1064,325,-3.046738148,1.291366816,1
1064,341,-3.330073833,1.549928784,1
1064,357,-3.032182693,1.706645966,1
1064,373,-3.190540791,2.672631979,1
1064,389,-3.76588583,3.0074718,1
1064,405,-4.530467033,2.048131943,1
1064,421,-4.581169128,2.192696095,1
1064,437,-4.266947269,0.9670820236,1
1064,453,-4.687757969,1.375168562,1
1064,469,-5.957675934,1.824530602,1
1064,485,-6.760095596,1.678842545,1
1064,501,-7.01490736,1.126532435,1
1064,517,-7.272922039,0.9405766726,1
1064,533,-9.812614441,0.7329229116,1
1064,549,NaN,NaN,2
1064,565,-11.30709934,-2.397891045,1
1064,581,-10.29289341,-2.786983013,1
1064,597,-11.01289463,-4.384260178,1
1064,613,NaN,NaN,2
1064,629,-12.39473915,-1.523744345,1
1064,645,-13.20372772,-0.3954204321,1
1064,661,NaN,NaN,2
1064,677,-12.42519283,-2.543181181,1
1064,693,-12.69017792,-2.151758432,1
1064,709,-14.10481071,-1.355154514,1
1064,725,-14.9910059,-0.406234175,1
1064,741,-13.30959988,-0.1476980746,1
1064,757,-11.99770355,-1.055997372,1
1064,773,-11.03836823,-2.4722929,1
1064,789,-11.11945248,-2.866527319,1
1064,805,-11.39064884,-3.673673868,1
1064,821,-9.640498161,-4.721522808,1
1064,837,-10.86222172,-4.903320312,1
1064,853,-10.83966732,-5.039178848,1
1064,869,-9.18435955,-4.557375431,1
1064,885,NaN,NaN,2
1064,901,NaN,NaN,2
1064,917,-6.841052532,-4.32757473,1
1064,933,-7.431035995,-3.780455351,1
1064,949,-7.580889225,-3.515413284,1
1064,965,-6.881182194,-3.361843109,1
1064,981,-5.614623547,-3.376965046,1
1064,997,-4.62283802,-3.557060719,1
1064,1013,NaN,NaN,2
1064,1029,NaN,NaN,2
1064,1045,-3.932956696,-2.382493973,1
1064,1061,-3.778017044,-2.544379234,1
1064,1077,NaN,NaN,2
1064,1093,-3.216197491,-3.492355347,1
1064,1109,-2.937558651,-4.141419411,1
1064,1125,-2.804344654,-4.259520054,1
1064,1141,NaN,NaN,2
1064,1157,-2.008996487,-3.669975281,1
1064,1173,-1.940315485,-2.893444777,1
1064,1189,NaN,NaN,2
1064,1205,-2.428180218,-3.96757412,1
1064,1221,-2.763409376,-3.680707455,1
1064,1237,-2.619491577,-3.705235243,1
1064,1253,NaN,NaN,2
1064,1269,-4.229118347,-4.722522736,1
1064,1285,-2.657576084,-3.775282383,1
1080,21,0.6422843337,1.350033283,1
1080,37,-0.700253129,0.4047813416,1
1080,53,-0.4950893223,0.2486597598,1
1080,69,-0.2091838121,-0.8072202206,1
1080,85,-0.6424026489,-1.314725637,1
1080,101,0.2323780358,-1.961184859,1
1080,117,0.4189833403,-0.9579730034,1
1080,133,0.6087670922,-0.0411477387,1
1080,149,-0.2447020859,-0.8157150745,1
1080,165,-0.4677195549,-1.456967831,1
1080,181,NaN,NaN,2
1080,197,NaN,NaN,2
1080,213,-1.653046846,-1.515010238,1
1080,229,-1.972969055,-0.8978679776,1
1080,245,-1.891683102,-0.9876669645,1
1080,261,-1.769087315,-1.136666298,1
1080,277,-2.123151064,-1.826868296,1
1080,293,-2.901870728,0.1525545418,1
1080,309,-2.922474146,1.680951357,1
1080,325,-3.314163446,1.063764334,1
1080,341,-3.472954273,1.346954226,1
1080,357,-3.545897007,2.437190294,1
1080,373,-3.587308884,2.738774538,1
1080,389,-3.598092079,2.891501427,1
1080,405,-3.75867033,1.503013134,1
1080,421,-3.872213364,0.7964370847,1
1080,437,-4.089586258,0.6514374018,1
1080,453,-4.686386585,1.146489739,1
1080,469,-5.665359974,2.460951328,1
1080,485,NaN,NaN,2
1080,501,-6.778069019,1.524227381,1
1080,517,-8.859082222,0.4291108847,1
1080,533,NaN,NaN,2
1080,549,-8.585463524,-1.465194345,1
1080,565,-9.084095955,-1.98450017,1
1080,581,-10.07362366,-2.12005496,1
1080,597,-11.47553349,-2.267190695,1
1080,613,NaN,NaN,2
1080,629,NaN,NaN,2
1080,645,-13.12800694,-2.113688946,1
1080,661,-12.17453861,-2.532042265,1
1080,677,-11.96744347,-2.626277447,1
1080,693,-12.01150417,-2.189275265,1
1080,709,-12.9947176,-1.868016124,1
1080,725,-14.42388535,-0.5322738886,1
1080,741,-13.55258179,0.1777965128,1
1080,757,-12.48146915,-0.514596045,1
1080,773,-10.89076805,-1.820706725,1
1080,789,NaN,NaN,2
1080,805,-8.302192688,-3.617152691,1
1080,821,-10.420928,-4.723655701,1
1080,837,-11.37872791,-4.494287014,1
1080,853,-10.75497055,-4.374394417,1
1080,869,-8.916350365,-4.054151535,1
1080,885,NaN,NaN,2
1080,901,NaN,NaN,2
1080,917,-6.980370522,-3.824962854,1
1080,933,-7.786409855,-3.490824699,1
1080,949,-7.21653986,-3.276002884,1
1080,965,-6.430165768,-3.270689011,1
1080,981,-5.595762253,-3.398430347,1
1080,997,-4.674457073,-3.043738365,1
1080,1013,-4.155395985,-2.911650658,1
1080,1029,NaN,NaN,2
1080,1045,-4.353859425,-2.471389055,1
1080,1061,-4.330938339,-2.778719664,1
1080,1077,-3.727682114,-2.715129614,1
1080,1093,-3.244306564,-3.345866919,1
1080,1109,-3.109460592,-3.964011669,1
1080,1125,-2.887901545,-4.529053211,1
1080,1141,NaN,NaN,2
1080,1157,NaN,NaN,2
1080,1173,-3.023159981,-2.997839928,1
1080,1189,-2.756928444,-4.533930779,1
1080,1205,-2.384441137,-4.291003704,1
1080,1221,-2.334065199,-4.42058754,1
1080,1237,-3.039305925,-5.007378578,1
1080,1253,-3.490084648,-4.432176113,1
1080,1269,NaN,NaN,2
1080,1285,-2.200458527,-3.662077427,1
1096,21,0.8303152919,0.7362772822,1
1096,37,0.1740856171,-0.2186223418,1
1096,53,0.1474574804,-0.2607989907,1
1096,69,-0.04000638425,-0.607391715,1
1096,85,NaN,NaN,2
1096,101,0.6300916672,-0.9042748213,1
1096,117,-0.5662346482,0.1891606748,1
1096,133,-0.6473375559,0.02983319759,1
1096,149,0.0793640092,-0.4622360766,1
1096,165,-0.1286110878,-0.854192853,1
1096,181,-0.5075815916,-1.293939114,1
1096,197,-1.027733326,-2.483801842,1
1096,213,-1.993325114,-1.152928948,1
1096,229,-2.002300501,-1.083188415,1
1096,245,-2.354383945,-0.929230094,1
1096,261,-2.582351208,-0.8086122274,1
1096,277,-2.88647604,-0.5738915205,1
1096,293,-3.530382395,-0.05419407785,1
1096,309,-2.718520164,1.089593887,1
1096,325,-2.946428537,0.7016607523,1
1096,341,-3.302740335,1.005607367,1
1096,357,-3.805449963,2.925477982,1
1096,373,-4.394375324,2.127867699,1
1096,389,-5.616583824,1.842494845,1
1096,405,-6.224624634,1.00745213,1
1096,421,-5.28223753,0.4253806472,1
1096,437,-4.116482735,0.8078992367,1
1096,453,-4.650147438,1.742218018,1
1096,469,-5.629408836,3.525236607,1
1096,485,NaN,NaN,2
1096,501,NaN,NaN,2
1096,517,-8.728162766,0.8954757452,1
1096,533,-8.417981148,-1.33412075,1
1096,549,-7.636616707,-1.010196328,1
1096,565,-8.999781609,-1.969027042,1
1096,581,-9.893504143,-2.107583523,1
1096,597,-11.00330257,-2.45500803,1
1096,613,NaN,NaN,2
1096,629,NaN,NaN,2
1096,645,-11.14798641,-2.459995747,1
1096,661,-11.67279339,-3.271965027,1
1096,677,-11.7720232,-2.353005648,1
1096,693,-11.58072186,-1.871690512,1
1096,709,-13.84473419,-1.222568989,1
1096,725,NaN,NaN,2
1096,741,-13.50755501,0.09510533512,1
1096,757,-11.96322441,-0.2178530097,1
1096,773,NaN,NaN,2
1096,789,NaN,NaN,2
1096,805,NaN,NaN,2
1096,821,NaN,NaN,2
1096,837,-9.768943787,-3.924241066,1
1096,853,-8.806261063,-3.379433155,1
1096,869,NaN,NaN,2
1096,885,-7.594894409,-2.2116642,1
1096,901,NaN,NaN,2
1096,917,-8.054338455,-2.710515499,1
1096,933,-7.47526741,-3.254118443,1
1096,949,-7.257462025,-3.438530207,1
1096,965,-6.561662674,-3.140677214,1
1096,981,-5.215294361,-3.106532097,1
1096,997,-4.498556137,-2.248224258,1
1096,1013,-4.782195091,-1.654721022,1
1096,1029,-5.230333805,-1.880845308,1
1096,1045,NaN,NaN,2
1096,1061,-4.34349823,-2.918257713,1
1096,1077,-2.793248415,-3.051663399,1
1096,1093,-2.790123463,-3.551193714,1
1096,1109,-3.034408092,-4.046457291,1
1096,1125,-3.016749859,-5.269694328,1
1096,1141,NaN,NaN,2
1096,1157,-3.127759933,-4.768572807,1
1096,1173,-1.912619591,-3.433133364,1
1096,1189,-1.6698246,-4.005303383,1
1096,1205,-1.918783307,-4.045208931,1
1096,1221,-2.761081219,-3.355575085,1
1096,1237,-3.153930187,-2.952820778,1
1096,1253,-2.700860739,-3.711974859,1
1096,1269,NaN,NaN,2
1096,1285,-2.422796488,-4.69526577,1
1112,21,1.465009093,0.08084893227,1
1112,37,0.6486854553,-1.20511055,1
1112,53,0.4477542639,-0.7172986269,1
1112,69,0.3442877829,-0.3964929581,1
1112,85,NaN,NaN,2
1112,101,NaN,NaN,2
1112,117,-0.3913210034,-0.8846254349,1
1112,133,-0.5074959397,-0.79314363,1
1112,149,0.117323935,-0.4173544049,1
1112,165,0.09257236123,-0.1978192329,1
1112,181,-0.2775600553,-0.5541499853,1
1112,197,-0.04869353771,-1.512207747,1
1112,213,-2.418228388,-1.04103756,1
1112,229,-2.432856798,-1.278835893,1
1112,245,-2.195584059,-1.095597267,1
1112,261,-2.480885744,-0.7956604958,1
1112,277,-2.769963741,-0.6399652958,1
1112,293,-3.949982166,-0.3607364595,1
1112,309,NaN,NaN,2
1112,325,-2.997338295,0.1370533109,1
1112,341,NaN,NaN,2
1112,357,NaN,NaN,2
1112,373,NaN,NaN,2
1112,389,NaN,NaN,2
1112,405,NaN,NaN,2
1112,421,-4.314717293,-0.03466683626,1
1112,437,-4.738218784,1.105550289,1
1112,453,-5.342294693,2.489550829,1
1112,469,-5.685441971,3.3032341,1
1112,485,-5.778942585,2.961262941,1
1112,501,-7.138548851,2.003227711,1
1112,517,-7.972168446,1.000824094,1
1112,533,-8.027381897,-0.243853122,1
1112,549,-9.702718735,-0.9236867428,1
1112,565,-9.608171463,-2.247622967,1
1112,581,-9.405750275,-2.609350204,1
1112,597,-10.39911366,-3.303474665,1
1112,613,-10.59145641,-3.162364483,1
1112,629,-10.36142826,-3.219484091,1
1112,645,-11.20046902,-2.365927458,1
1112,661,-11.77230453,-2.307962894,1
1112,677,-12.44001198,-2.127554893,1
1112,693,-13.2476759,-1.552994847,1
1112,709,NaN,NaN,2
1112,725,-13.5402565,-0.1926235706,1
1112,741,-13.18367195,0.3701400757,1
1112,757,-12.22549534,-0.1409646571,1
1112,773,-10.7669754,-0.8177316189,1
1112,789,-9.435731888,0.08712244034,1
1112,805,NaN,NaN,2
1112,821,-9.527092934,-4.873082161,1
1112,837,-8.730991364,-2.938986063,1
1112,853,-8.857247353,-1.790069818,1
1112,869,-7.692357063,-0.9865643978,1
1112,885,-7.294103146,-1.330651402,1
1112,901,-8.360298157,-1.292246938,1
