PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 3, filenames: A:[3]MAX_Pos00d_TimeSrs000_TgUtrmcherry_K4K8MO-1.avi & B:[4]MAX_Pos00d_TimeSrs000_TgUtrmcherry_K4K8MO-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
399,257,6.778070927,-3.569142818,1
399,289,6.604186535,-3.342657804,1
399,321,6.423455238,-3.396133184,1
399,353,8.209284782,-3.643164158,1
399,385,10.28148174,-2.876916409,1
399,417,9.580621719,-2.220184088,1
399,449,9.920327187,-1.730036497,1
399,481,11.57841206,2.165807009,1
399,513,28.49454498,-8.129776001,1
399,545,10.02609921,-0.8879013062,1
399,577,11.40234852,-1.095772743,1
399,609,11.97523499,-1.15587008,1
399,641,12.30302715,0.4713025689,1
399,673,13.51922703,2.188564062,1
399,705,14.64109135,2.22635603,1
399,737,15.96831703,3.434295177,1
399,769,16.11277199,4.085175037,1
399,801,18.27665329,3.474039078,1
399,833,19.28204536,4.399724007,1
399,865,20.34590149,4.14738512,1
399,897,22.62945175,3.4923172,1
399,929,25.14343262,1.848962188,1
399,961,31.8475132,5.3126297,1
399,993,35.8712616,11.82853508,1
399,1025,36.57484055,4.957271576,1
399,1057,34.34488678,1.574608803,1
399,1089,32.23410416,-6.078017235,1
399,1121,33.29782486,-8.183714867,1
399,1153,30.20656204,-3.492189407,1
399,1185,28.01515961,-6.856118202,1
399,1217,35.64970779,-14.83543587,1
399,1249,34.92829132,-15.54305172,1
399,1281,43.23421478,-17.20677567,1
399,1313,45.21336746,-19.98446274,1
399,1345,39.88593292,-27.07358551,1
399,1377,31.10669327,-17.06112862,1
399,1409,30.87054062,-17.61878967,1
399,1441,31.52890778,-38.12359619,1
399,1473,28.30306435,-37.48848724,1
399,1505,27.71005058,-23.07590485,1
399,1537,27.71966171,-22.94823456,1
399,1569,27.57100105,-22.20806694,1
399,1601,26.38485909,-21.38161278,1
399,1633,26.35347748,-20.2620182,1
399,1665,24.34602165,-18.79369354,1
399,1697,23.11334038,-19.25366592,1
399,1729,22.19129181,-18.88888359,1
399,1761,20.80905724,-19.82342529,1
399,1793,19.88711357,-21.42547989,1
399,1825,20.61872482,-22.9719162,1
399,1857,11.34083557,-13.25410843,1
399,1889,20.48199844,-19.66213226,1
399,1921,17.60525131,-21.275774,1
399,1953,6.252005577,-9.49622345,1
399,1985,17.13797379,-27.00539398,1
399,2017,-2.849057198,-10.15578842,1
431,33,-10.2929821,3.901943684,1
431,65,0.6263484955,0.2472576052,1
431,97,10.55195999,-2.510030985,1
431,129,8.925367355,-2.365112305,1
431,161,7.643065929,-2.300835609,1
431,193,6.78275156,-4.122993469,1
431,225,6.962767124,-3.464136839,1
431,257,6.78894186,-3.622021437,1
431,289,6.489061832,-3.253376722,1
431,321,6.877224445,-3.486612797,1
431,353,8.377093315,-3.808492184,1
431,385,9.40321064,-3.177780151,1
431,417,8.903699875,-3.260712624,1
431,449,9.465421677,-4.235942364,1
431,481,10.98988342,-2.09176445,1
431,513,10.48783016,-0.6733289957,1
431,545,10.94955254,-1.386653066,1
431,577,11.34943867,-1.963923931,1
431,609,12.1824913,-2.346837759,1
431,641,12.34287071,-0.3787748814,1
431,673,12.93150234,0.02630698681,1
431,705,13.84696293,-0.6861985326,1
431,737,15.07124996,0.5466691852,1
431,769,15.48739529,1.039194107,1
431,801,15.46199131,1.443593264,1
431,833,15.70057678,2.243025303,1
431,865,17.15610313,2.862478495,1
431,897,19.0684948,3.619144201,1
431,929,20.09716988,0.333386302,1
431,961,18.74533653,-14.07525444,1
431,993,21.27941704,-16.1880188,1
431,1025,33.46949768,-0.4063260555,1
431,1057,32.42776489,0.6082148552,1
431,1089,32.29934311,-5.250078678,1
431,1121,33.98069382,-6.868397236,1
431,1153,33.94498444,-8.728803635,1
431,1185,34.4994812,-11.23328781,1
431,1217,34.50608826,-13.6480217,1
431,1249,33.64677429,-15.4439497,1
431,1281,32.71970367,-16.65665245,1
431,1313,42.45175171,-22.7787075,1
431,1345,36.31289291,-23.58600616,1
431,1377,29.50049973,-13.50526047,1
431,1409,44.79293823,-28.2961998,1
431,1441,10.60697937,-11.37568855,1
431,1473,9.703306198,-28.09419823,1
431,1505,36.3217926,-23.66224861,1
431,1537,26.40755272,-26.11327362,1
431,1569,45.9933815,-20.04743195,1
431,1601,45.1427002,-20.42524147,1
431,1633,38.90122986,-29.33418465,1
431,1665,23.07630157,-16.70037079,1
431,1697,22.58125114,-16.55589867,1
431,1729,21.82287025,-16.15830803,1
431,1761,29.88273239,-17.66722679,1
431,1793,27.86911583,-34.70778656,1
431,1825,18.69156265,-20.07382393,1
431,1857,20.30122185,-19.23105049,1
431,1889,19.7182312,-19.04482079,1
431,1921,18.44425201,-21.18024254,1
431,1953,15.13630581,-21.0655365,1
431,1985,14.7790966,-22.73411942,1
431,2017,14.16269875,-21.87459373,1
463,33,0.5902795792,4.242980003,1
463,65,0.4984540939,-0.2816565335,1
463,97,8.649450302,-2.332278252,1
463,129,7.081653118,-2.989475727,1
463,161,6.986386776,-4.107195854,1
463,193,7.352885723,-5.185466766,1
463,225,-10.51036263,-4.12002039,1
463,257,7.08059597,-3.754173756,1
463,289,6.897546768,-4.090423107,1
463,321,7.738036156,-5.512599945,1
463,353,9.057601929,-4.041995049,1
463,385,9.262758255,-2.982578754,1
463,417,8.553926468,-3.63284111,1
463,449,8.683559418,-4.371550083,1
463,481,9.100643158,-2.783485413,1
463,513,8.927955627,-2.24864006,1
463,545,9.312596321,-2.126013279,1
463,577,9.721240044,-2.606789112,1
463,609,10.48564529,-2.788455963,1
463,641,11.35890388,-1.844651699,1
463,673,12.46417236,-2.143620491,1
463,705,13.45973778,-2.825567484,1
463,737,12.95535755,-1.725220919,1
463,769,12.22901726,-1.207278728,1
463,801,12.63042641,-0.8723695278,1
463,833,13.50834751,-0.5769011974,1
463,865,15.25926781,0.3348956108,1
463,897,17.00062561,0.7120853662,1
463,929,16.5041256,-0.442735672,1
463,961,12.73691559,14.67530727,1
463,993,25.6086731,-2.78390646,1
463,1025,30.51460075,-1.37112689,1
463,1057,29.78087997,-2.700888634,1
463,1089,31.62618256,-4.08562851,1
463,1121,33.29970932,-5.808405399,1
463,1153,34.87905884,-7.335082531,1
463,1185,33.71495056,-8.682429314,1
463,1217,31.67562294,-10.53223038,1
463,1249,31.46510315,-13.99975777,1
463,1281,31.72499657,-15.66347694,1
463,1313,39.49404144,-23.9554863,1
463,1345,39.7025795,-22.69838333,1
463,1377,37.7902832,-33.19633484,1
463,1409,25.2793026,-36.00772858,1
463,1441,25.93946266,-15.11559677,1
463,1473,24.489645,-15.77068329,1
463,1505,20.94100761,-16.4824028,1
463,1537,16.8523674,-10.03079796,1
463,1569,5.165052414,-18.32632828,1
463,1601,12.76670837,-3.597251892,1
463,1633,21.81745911,-14.68520164,1
463,1665,20.38142014,-15.13776016,1
463,1697,19.25377274,-15.62074184,1
463,1729,18.92955017,-15.57672501,1
463,1761,18.21160316,-16.6400528,1
463,1793,22.80722427,-35.50764084,1
463,1825,18.34268761,-17.63272476,1
463,1857,18.96346474,-18.06332016,1
463,1889,18.18409348,-18.30284882,1
463,1921,16.23961449,-19.99477386,1
463,1953,14.65209293,-21.12485695,1
463,1985,14.54313946,-22.46319962,1
463,2017,16.98050308,-21.73157692,1
495,33,10.57311344,3.99355793,1
495,65,-10.6863575,-6.771870136,1
495,97,5.194186687,-15.59986877,1
495,129,4.766673565,-3.552405119,1
495,161,7.116373539,-5.263711929,1
495,193,7.947952271,-5.579213142,1
495,225,6.372052193,-4.212016582,1
495,257,-5.04151392,6.624110699,1
495,289,5.906190395,-5.76213932,1
495,321,6.520671368,-5.3991189,1
495,353,7.735872269,-3.687256813,1
495,385,8.295669556,-2.685793877,1
495,417,7.830620289,-4.208384514,1
495,449,7.661307812,-4.429792881,1
495,481,7.413834095,-3.344582319,1
495,513,7.508335114,-3.18068409,1
495,545,8.053098679,-2.494608402,1
495,577,8.322303772,-2.134902477,1
495,609,8.573642731,-2.96437192,1
495,641,9.411223412,-2.53963995,1
495,673,11.15416241,-3.041910172,1
495,705,13.49536896,-3.464573383,1
495,737,13.41100025,-4.173936844,1
495,769,11.41484547,-4.271889687,1
495,801,8.854818344,-3.104202747,1
495,833,9.616651535,-2.636909485,1
495,865,11.1569767,-2.199648857,1
495,897,10.31875038,-3.439501524,1
495,929,11.65189171,-3.449431658,1
495,961,12.21605682,-2.494842768,1
495,993,28.15405273,-3.470938683,1
495,1025,27.64541435,-3.516360283,1
495,1057,28.21955299,-3.272815228,1
495,1089,30.23897171,-2.939272881,1
495,1121,30.96382713,-4.03440237,1
495,1153,30.94338799,-6.149908066,1
495,1185,29.78486443,-5.860817432,1
495,1217,28.64915657,-7.710418701,1
495,1249,28.84300232,-11.13984299,1
495,1281,29.75955772,-13.34933662,1
495,1313,29.12112045,-21.48347664,1
495,1345,28.00358963,-19.65687561,1
495,1377,45.29720306,-21.14259148,1
495,1409,44.22229004,-21.32103729,1
495,1441,24.7838459,-15.04583073,1
495,1473,23.119524,-15.26183605,1
495,1505,21.03779411,-11.78243732,1
495,1537,19.43986702,-7.155567169,1
495,1569,21.25975037,-4.637342453,1
495,1601,18.34619904,-6.375674248,1
495,1633,21.84027672,-14.59801102,1
495,1665,18.9159584,-14.35343742,1
495,1697,17.57696152,-13.98841667,1
495,1729,16.73432922,-15.40019417,1
495,1761,16.5455265,-16.19729233,1
495,1793,19.10649872,-32.06937027,1
495,1825,17.70197296,-16.34491348,1
495,1857,18.06904602,-16.94239426,1
495,1889,17.36901474,-16.99575233,1
495,1921,15.28519249,-19.06241798,1
495,1953,14.08544922,-19.91417694,1
495,1985,13.82373428,-21.1587677,1
495,2017,17.08551025,-22.03787422,1
527,33,8.709181786,3.194582939,1
527,65,7.439949989,-0.8790977001,1
527,97,5.993026733,-3.645819664,1
527,129,5.641599178,-4.362160206,1
527,161,6.779136658,-4.375792503,1
527,193,5.989487171,-4.643331528,1
527,225,4.223477364,-3.9653368,1
527,257,-4.882032394,4.294238567,1
527,289,-9.105875015,5.823068619,1
527,321,6.027927876,-4.554151535,1
527,353,6.060427666,-4.247084141,1
527,385,6.748257637,-4.477205276,1
527,417,6.270223618,-5.744462013,1
527,449,6.278471947,-6.211119175,1
527,481,-9.211410522,-15.30921268,1
527,513,6.302653313,-4.077004433,1
527,545,7.074622631,-3.186546803,1
527,577,7.081995964,-3.292755127,1
527,609,6.508255959,-3.651185274,1
527,641,5.523695946,-2.801557064,1
527,673,8.206709862,-3.330364943,1
527,705,9.585449219,-4.697743416,1
527,737,10.83745575,-5.820738792,1
527,769,10.45221138,-7.723545074,1
527,801,9.577749252,-5.555560112,1
527,833,9.262906075,-4.438196182,1
527,865,9.876576424,-4.4102211,1
527,897,9.128009796,-4.68077755,1
527,929,10.01634979,-4.583848,1
527,961,12.05192947,-3.789392948,1
527,993,14.49478912,-2.411325932,1
527,1025,23.87147141,-4.566382408,1
527,1057,26.39866066,-4.218514919,1
527,1089,28.47955704,-4.064117432,1
527,1121,28.83307838,-4.922389984,1
527,1153,25.60170555,-5.645759583,1
527,1185,26.53124619,-5.485818386,1
527,1217,27.03459167,-5.892187119,1
527,1249,27.4132328,-8.430278778,1
527,1281,27.61766243,-13.45952606,1
527,1313,27.60865593,-17.36120605,1
527,1345,26.64856148,-15.08925819,1
527,1377,46.10168076,-15.89842415,1
527,1409,15.15930748,1.563311577,1
527,1441,21.49026871,-15.63195705,1
527,1473,19.74382019,-11.463274,1
527,1505,20.43658066,-11.69273186,1
527,1537,19.50827599,-0.4382343292,1
527,1569,23.06353569,-4.128002167,1
527,1601,18.14715767,-5.787535667,1
527,1633,20.35033798,-13.62878609,1
527,1665,19.04223251,-13.21449471,1
527,1697,17.6386013,-13.5684309,1
527,1729,16.72551346,-14.62528801,1
527,1761,15.5993824,-15.63083744,1
527,1793,15.22452164,-15.48241329,1
527,1825,16.1372776,-15.83183193,1
527,1857,16.21151161,-16.03176498,1
527,1889,16.17130661,-15.42176151,1
527,1921,14.63521671,-17.58988571,1
527,1953,13.75241852,-18.88731384,1
527,1985,13.97951603,-20.89037704,1
527,2017,16.16915512,-21.85873795,1
559,33,7.446414471,2.036825657,1
559,65,7.60884285,-0.5749516487,1
559,97,6.599393368,-2.845973969,1
559,129,6.406382561,-2.897688866,1
559,161,6.836626053,-3.704847336,1
559,193,5.559893608,-4.601924896,1
559,225,5.77933836,-4.392500877,1
559,257,5.876502514,-4.33557415,1
559,289,5.393932819,-4.662733078,1
559,321,4.313991547,-4.51069212,1
559,353,4.643382072,-5.134263039,1
559,385,-7.516118526,10.07146645,1
559,417,5.028297424,-5.018888474,1
559,449,5.588602066,-5.866556644,1
559,481,5.810905933,-6.112203598,1
559,513,6.138393879,-5.651284218,1
559,545,6.504707813,-4.994363308,1
559,577,5.250459671,-6.619792938,1
559,609,3.600771904,-5.129629612,1
559,641,2.558032036,-3.855067253,1
559,673,-12.56558228,-4.817318916,1
559,705,6.107070923,-3.807085991,1
559,737,7.439395905,-5.508939743,1
559,769,6.843320847,-7.906533718,1
559,801,9.436742783,-8.466133118,1
559,833,9.130764961,-7.214127064,1
559,865,9.544303894,-6.387591839,1
559,897,9.043341637,-7.579583168,1
559,929,10.36852455,-7.949808121,1
559,961,12.70520973,-4.730235577,1
559,993,15.67415428,-2.646966457,1
559,1025,21.58362389,4.889918804,1
559,1057,24.70737839,-4.574599743,1
559,1089,27.37104034,-4.530200005,1
559,1121,28.51172447,-5.603013515,1
559,1153,27.44821167,-6.198246479,1
559,1185,27.26059151,-5.828007221,1
559,1217,27.56683731,-5.796951771,1
559,1249,27.14136314,-7.156508446,1
559,1281,26.68361473,-11.25539589,1
559,1313,26.15035439,-13.55114555,1
559,1345,26.01655197,-13.91262531,1
559,1377,44.13951111,-21.13307571,1
559,1409,23.12878036,-16.96435547,1
559,1441,23.86330414,-17.65931702,1
559,1473,21.82492447,-11.51613808,1
559,1505,26.78082085,-28.30074692,1
559,1537,19.60592079,-0.03730010986,1
559,1569,22.29772186,-1.88717556,1
559,1601,22.29868126,-3.01659584,1
559,1633,21.34763718,-11.27961349,1
559,1665,19.61084175,-10.51938725,1
559,1697,18.50513268,-14.12614059,1
559,1729,17.21532249,-14.47021008,1
559,1761,15.64424896,-14.85486412,1
559,1793,14.29757977,-15.60601711,1
559,1825,14.76187801,-15.76668167,1
559,1857,14.8487072,-14.92116356,1
559,1889,14.05298138,-14.50167274,1
559,1921,13.60033512,-18.62300491,1
559,1953,14.17023659,-20.01632118,1
559,1985,13.6908102,-20.5143795,1
559,2017,14.38377953,-22.98064041,1
591,33,7.581712246,1.044457316,1
591,65,7.733725548,-1.310921431,1
591,97,7.137470722,-0.4574321508,1
591,129,6.470610142,0.2763946056,1
591,161,6.822892189,-1.818132877,1
591,193,7.19382143,-4.169154644,1
591,225,6.844664097,-4.902068138,1
591,257,6.570509911,-5.108923435,1
591,289,6.199645042,-5.294551849,1
591,321,5.454724789,-5.599195957,1
591,353,5.035055161,-5.707486629,1
591,385,5.26418972,-5.190797329,1
591,417,5.599578857,-5.22991991,1
591,449,5.471621037,-6.368192196,1
591,481,5.526872158,-7.228055954,1
591,513,6.090740204,-7.293440342,1
591,545,6.502263069,-6.858547688,1
591,577,6.757521629,-6.262371063,1
591,609,5.057482719,-5.397549152,1
591,641,4.028749943,-5.544039249,1
591,673,3.844288349,-4.571908474,1
591,705,4.986079216,-5.659106255,1
591,737,6.082984924,-6.675982475,1
591,769,6.748102188,-9.441743851,1
591,801,9.258911133,-10.14394379,1
591,833,10.52851105,-9.815799713,1
591,865,9.644759178,-7.891766548,1
591,897,11.79247856,-9.714050293,1
591,929,13.34361076,-11.56092548,1
591,961,31.55765724,-14.84010506,1
591,993,20.54781342,10.3493042,1
591,1025,23.0974617,8.418274879,1
591,1057,23.17561913,-4.903878212,1
591,1089,26.88490295,-4.103530884,1
591,1121,28.48155594,-6.317495346,1
591,1153,28.27196503,-6.944156647,1
591,1185,28.49191856,-6.9969697,1
591,1217,28.8951149,-6.818005085,1
591,1249,27.7236042,-7.745718956,1
591,1281,26.28138161,-9.83707428,1
591,1313,25.64049149,-11.88080025,1
591,1345,25.3076458,-13.36833096,1
591,1377,20.3848114,-16.07045746,1
591,1409,31.88084984,-14.65039921,1
591,1441,32.90211487,-10.46146584,1
591,1473,27.36994362,-12.42997551,1
591,1505,33.8616333,-19.76201248,1
591,1537,18.9640274,-29.33041191,1
591,1569,21.03088188,-1.574767113,1
591,1601,24.10206413,-2.151994705,1
591,1633,21.27435684,-7.799772263,1
591,1665,19.67544746,-9.022753716,1
591,1697,18.16529083,-12.36430836,1
591,1729,16.44917488,-14.60538483,1
591,1761,15.66893673,-14.56913757,1
591,1793,14.73772335,-14.98449135,1
591,1825,14.40970802,-15.95247173,1
591,1857,13.52188873,-14.85905933,1
591,1889,12.7922678,-14.38241482,1
591,1921,12.88192081,-15.67932224,1
591,1953,12.74284267,-19.71957779,1
591,1985,11.88354969,-19.13996696,1
591,2017,11.8328228,-22.4693203,1
623,33,6.825048923,1.051407337,1
623,65,6.386919975,-1.765357971,1
623,97,6.422049522,-1.520123959,1
623,129,6.278268814,-0.2708964348,1
623,161,6.673082829,-1.802576065,1
623,193,7.361135006,-4.353118896,1
623,225,7.693861485,-5.396213055,1
623,257,7.106908321,-5.597991467,1
623,289,6.345601559,-5.781758308,1
623,321,6.805655479,-5.376638412,1
623,353,5.715569019,-5.673995495,1
623,385,4.520249367,-6.998517036,1
623,417,23.16342545,-13.34287262,1
623,449,5.140432358,-7.655416012,1
623,481,5.551148415,-8.293429375,1
623,513,7.064766884,-8.443904877,1
623,545,6.651173592,-9.881006241,1
623,577,7.361514568,-8.327300072,1
623,609,6.756675243,-4.987410545,1
623,641,4.797843456,-6.899925232,1
623,673,6.373235226,-6.810420036,1
623,705,6.864173889,-7.341967583,1
623,737,6.466291904,-7.621798038,1
623,769,8.342500687,-8.624483109,1
623,801,9.907554626,-8.459178925,1
623,833,10.88914585,-9.040477753,1
623,865,10.44031811,-8.657501221,1
623,897,10.94092464,-9.983016968,1
623,929,13.5045042,-12.20682812,1
623,961,31.70054245,-3.312339306,1
623,993,19.0057373,9.591893196,1
623,1025,18.28512192,-5.171878338,1
623,1057,16.05859184,-5.372933865,1
623,1089,24.96606636,-5.118628502,1
623,1121,27.1353302,-6.961845398,1
623,1153,28.40174294,-8.029911041,1
623,1185,29.69595909,-7.867952347,1
623,1217,29.76643944,-8.288033485,1
623,1249,27.97443771,-8.840889931,1
623,1281,26.47148323,-10.41663933,1
623,1313,25.72642517,-12.23390388,1
623,1345,6.292966843,-19.11177444,1
623,1377,28.35466194,-15.79582882,1
623,1409,29.28579521,-15.67305565,1
623,1441,27.61224365,-14.32059193,1
623,1473,26.2711277,-13.55311394,1
623,1505,24.83432579,-10.21790218,1
623,1537,23.17589569,-8.32858181,1
623,1569,4.113237381,-12.6211338,1
623,1601,19.48845482,-11.46323586,1
623,1633,20.48564148,-8.951227188,1
623,1665,18.59949684,-8.136601448,1
623,1697,17.54586983,-10.43691826,1
623,1729,16.08293343,-14.14860535,1
623,1761,15.6119442,-14.42247677,1
623,1793,14.43981171,-13.11750317,1
623,1825,13.70193005,-13.92306805,1
623,1857,13.51361752,-15.26436138,1
623,1889,13.45372391,-15.95667171,1
623,1921,13.02202129,-17.08524323,1
623,1953,12.12122154,-18.80431557,1
623,1985,11.9035244,-19.40577126,1
623,2017,11.10567188,-19.37530136,1
655,33,8.541440964,2.020747662,1
655,65,5.274893761,-1.822723627,1
655,97,5.655157566,-2.907845497,1
655,129,6.206940174,-2.141366959,1
655,161,6.225205421,-2.85101676,1
655,193,6.090981483,-4.322274685,1
655,225,7.418813705,-5.270588398,1
655,257,6.994714737,-6.068892479,1
655,289,5.990149498,-6.122578621,1
655,321,4.736872673,-5.084062099,1
655,353,3.992201805,-5.496628761,1
655,385,3.559330702,-7.009572029,1
655,417,3.561859608,-6.484624386,1
655,449,4.085337162,-8.089185715,1
655,481,4.826703072,-8.762024879,1
655,513,6.358958721,-8.53168869,1
655,545,7.314602852,-10.20532417,1
655,577,7.913428783,-9.107542992,1
655,609,8.061868668,-8.002706528,1
655,641,7.526620865,-7.632018566,1
655,673,7.184336185,-7.261916161,1
655,705,7.630445004,-7.828995705,1
655,737,7.114715099,-6.999889374,1
655,769,7.530761719,-7.842785358,1
655,801,8.524321556,-8.175926208,1
655,833,10.05140114,-7.987451077,1
655,865,11.18995762,-8.145366669,1
655,897,12.32406807,-8.233268738,1
655,929,13.67230988,-10.85102654,1
655,961,15.77833652,-10.53637218,1
655,993,22.28676224,-3.310940266,1
655,1025,18.90294456,-2.875134945,1
655,1057,20.58617783,-5.747192383,1
655,1089,23.53604889,-6.322092533,1
655,1121,25.81743431,-7.464625359,1
655,1153,27.78818321,-8.92284584,1
655,1185,30.38094139,-8.479261398,1
655,1217,30.68678474,-8.470401764,1
655,1249,28.02554321,-9.461468697,1
655,1281,25.79568291,-12.45747471,1
655,1313,22.27336121,-13.99047184,1
655,1345,22.00183296,-20.10078239,1
655,1377,30.3579731,3.992505074,1
655,1409,25.23682594,-19.45782852,1
655,1441,25.82600021,-12.52267456,1
655,1473,25.85048676,-11.03014755,1
655,1505,25.08096886,-10.37699318,1
655,1537,21.14498711,-10.45119762,1
655,1569,18.85967255,-13.2567749,1
655,1601,18.3471508,-13.30458546,1
655,1633,17.30738831,-11.39187241,1
655,1665,16.82146263,-8.534687042,1
655,1697,15.43219566,-3.671905518,1
655,1729,15.38495827,3.008026123,1
655,1761,27.98895836,1.266853333,1
655,1793,14.14097309,-11.82218456,1
655,1825,12.89261818,-12.24595261,1
655,1857,13.94796562,-15.44883823,1
655,1889,14.56048203,-17.91483498,1
655,1921,12.91938972,-19.41233253,1
655,1953,12.24357224,-19.27361679,1
655,1985,11.61585331,-19.11775208,1
655,2017,11.31939125,-17.57898712,1
687,33,6.791495323,2.9414258,1
687,65,5.609227657,-2.409726381,1
687,97,5.4362607,-1.834387541,1
687,129,5.753798962,-2.402363777,1
687,161,6.055459023,-3.062810421,1
687,193,5.269011974,-3.576762438,1
687,225,5.748833179,-4.854862213,1
687,257,7.577884674,-5.81703186,1
687,289,6.87285471,-6.60356617,1
687,321,3.590502262,-5.891413689,1
687,353,2.553035259,-5.371543884,1
687,385,2.88926506,-6.130217075,1
687,417,2.118934631,-4.594135761,1
687,449,2.32159853,-7.68600893,1
687,481,4.497870922,-8.27023983,1
687,513,6.375216484,-8.185251236,1
687,545,7.007043839,-8.969737053,1
687,577,8.620347977,-9.267584801,1
687,609,8.152978897,-9.116319656,1
687,641,8.064926147,-7.980674267,1
687,673,7.968815804,-6.899970531,1
687,705,7.408527374,-6.897563934,1
687,737,6.689287663,-6.677330017,1
687,769,6.829374313,-6.9178195,1
687,801,7.590176105,-6.936029911,1
687,833,9.442484856,-6.607282162,1
687,865,10.80181885,-5.890134811,1
687,897,10.55110264,-4.625328064,1
687,929,12.54266548,-4.4751091,1
687,961,14.73944759,-4.979147911,1
687,993,16.21945953,-4.855101585,1
687,1025,17.67160797,-5.449789047,1
687,1057,19.36589813,-5.778214931,1
687,1089,21.74658203,-6.780367851,1
687,1121,24.958498,-8.411205292,1
687,1153,27.8963356,-9.814934731,1
687,1185,30.98145485,-9.608293533,1
687,1217,31.76193237,-9.176285744,1
687,1249,31.5120182,-9.494385719,1
687,1281,26.42796135,-18.47297287,1
687,1313,22.98757935,-13.5938139,1
687,1345,20.87233353,-19.04994774,1
687,1377,22.23036194,-19.88564301,1
687,1409,2.600391388,-19.52182007,1
687,1441,28.27519226,-8.189136505,1
687,1473,21.73424721,-15.3430233,1
687,1505,20.10287666,-13.96385002,1
687,1537,17.8730011,-14.92116547,1
687,1569,16.54180717,-14.6313467,1
687,1601,16.64121246,-14.32164574,1
687,1633,16.15526581,-13.06123924,1
687,1665,15.45187283,-10.92477512,1
687,1697,13.71435356,-7.071648598,1
687,1729,13.98250103,2.731780052,1
687,1761,13.27819633,-14.09860134,1
687,1793,13.08245659,-13.65924644,1
687,1825,12.54318714,-13.75782776,1
687,1857,12.86501312,-15.74962807,1
687,1889,13.02636719,-18.24351883,1
687,1921,12.21459007,-19.96933746,1
687,1953,11.38107872,-19.92555809,1
687,1985,11.27376842,-20.30857086,1
687,2017,11.43737221,-18.064785,1
719,33,6.135509491,3.389455318,1
719,65,5.449207783,-2.659573078,1
719,97,4.351977825,-1.886889935,1
719,129,4.493905067,-2.596879959,1
719,161,4.74014616,-2.858843327,1
719,193,4.27875042,-2.656085253,1
719,225,3.311234474,-4.115249634,1
719,257,4.724740028,-5.286667347,1
719,289,5.270760536,-7.358357906,1
719,321,3.296580315,-7.189947128,1
719,353,2.732711792,-5.961071968,1
719,385,3.171349525,-6.116064072,1
719,417,3.632361889,-6.634951591,1
719,449,3.903115273,-7.235154152,1
719,481,5.742744923,-7.094813824,1
719,513,7.665485382,-6.965138912,1
719,545,7.223052979,-7.710758686,1
719,577,8.592506409,-9.461614609,1
719,609,9.622415543,-6.641008377,1
719,641,8.846955299,-7.523351192,1
719,673,8.047866821,-7.301531315,1
719,705,6.841183186,-7.145104885,1
719,737,6.458785057,-6.748635292,1
719,769,6.277196407,-6.162815094,1
719,801,6.501151562,-5.861968994,1
719,833,8.215703964,-5.412874222,1
719,865,9.215410233,-4.580920696,1
719,897,9.317439079,-3.67663002,1
719,929,11.27394199,-3.440170288,1
719,961,13.2256031,-3.742024899,1
719,993,15.87725163,-4.320708275,1
719,1025,16.93354034,-5.184807301,1
719,1057,17.28034592,-3.818219185,1
719,1089,19.70332146,-6.86323452,1
719,1121,21.7622509,-8.838183403,1
719,1153,26.07443619,-10.90920544,1
719,1185,28.88281631,-12.07984066,1
719,1217,29.32114601,-9.985860825,1
719,1249,30.25374985,-9.554265976,1
719,1281,22.90513039,-21.12106323,1
719,1313,7.850830078,-18.42756271,1
719,1345,22.73418427,-18.54405975,1
719,1377,22.76474953,-16.66493034,1
719,1409,22.38247299,-17.76170158,1
719,1441,21.45859146,-17.31515312,1
719,1473,19.2428894,-18.50878906,1
719,1505,17.43226051,-15.82140732,1
719,1537,15.1488018,-15.96967697,1
719,1569,15.01298904,-14.53005123,1
719,1601,15.7387495,-12.99479866,1
719,1633,15.63497639,-13.20536995,1
719,1665,14.56272125,-12.98769093,1
719,1697,13.31895638,-12.61814404,1
719,1729,12.81667995,-13.58776855,1
719,1761,12.40455246,-14.59921265,1
719,1793,12.24543762,-14.4268198,1
719,1825,12.73995781,-15.45324707,1
719,1857,11.75895023,-16.63778687,1
719,1889,10.91402626,-18.05464935,1
719,1921,11.1393671,-18.9590168,1
719,1953,10.96116257,-19.55261993,1
719,1985,11.2117548,-21.19242096,1
719,2017,11.46111298,-21.93255615,1
751,33,5.282887459,3.305041552,1
751,65,4.995195389,-1.15925765,1
751,97,3.91044569,-2.256042004,1
751,129,4.628396988,-3.091970444,1
751,161,4.871960163,-3.548122644,1
751,193,4.123847961,-3.092673302,1
751,225,3.888764381,-2.83165288,1
751,257,3.500508785,-4.784182072,1
751,289,1.74913168,-5.986795425,1
751,321,-0.3773641586,-6.693847656,1
751,353,0.7620561123,-5.893158913,1
751,385,3.138664484,-6.838903904,1
751,417,3.353480577,-7.49582386,1
751,449,3.481235981,-6.226743698,1
751,481,6.718185902,-5.728736877,1
751,513,6.458953381,-5.831192017,1
751,545,6.27221489,-6.209736347,1
751,577,6.566178799,-7.942158699,1
751,609,6.861011505,-8.584020615,1
751,641,25.98882675,-9.602825165,1
751,673,6.915780544,-8.388316154,1
751,705,7.027788639,-8.160642624,1
751,737,6.137189388,-6.468291283,1
751,769,6.058141232,-5.341588497,1
