PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 9, filenames: A:[9]MAX_Pos00d_TimeSrs000_TgUtrmcherry_K4K8MO-1.avi & B:[10]MAX_Pos00d_TimeSrs000_TgUtrmcherry_K4K8MO-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
751,417,-7.936872959,15.32971954,1
751,449,-2.10043335,-3.845710278,1
751,481,-1.919300556,-4.839571953,1
751,513,-0.6668020487,-5.20856142,1
751,545,1.248189807,-4.058822632,1
751,577,4.769104958,-4.107933044,1
751,609,5.867115021,-4.842643738,1
751,641,3.592884302,-4.371217728,1
751,673,2.225344658,-4.114942074,1
751,705,1.794971585,-4.600092411,1
751,737,0.5169304609,-4.087462902,1
751,769,0.0917429924,-2.660492897,1
751,801,0.4710758328,-3.477670908,1
751,833,1.595293403,-3.949600458,1
751,865,2.843474865,-3.639014244,1
751,897,3.223494053,-3.322838068,1
751,929,2.646859646,-3.179297447,1
751,961,2.751968861,-3.083134174,1
751,993,2.616312981,0.2211575508,1
751,1025,2.165197134,-0.6817138195,1
751,1057,2.331583738,-1.256271124,1
751,1089,2.662543297,-1.501411319,1
751,1121,6.365781307,-3.609125853,1
751,1153,8.11515522,-4.91135025,1
751,1185,5.475276947,-4.666261673,1
751,1217,-0.5749843121,0.1423048973,1
751,1249,-0.04300308228,0.4945931435,1
751,1281,0.6449189186,-19.86652756,1
751,1313,21.5375843,-4.49512291,1
751,1345,-0.1706776619,-9.861523628,1
751,1377,0.1498272419,-14.1162014,1
751,1409,2.507567644,-10.69143009,1
751,1441,3.075400829,-9.396219254,1
751,1473,3.472714901,-7.648681164,1
751,1505,3.426342487,-6.326376915,1
751,1537,2.714271784,-5.266589165,1
751,1569,2.302888155,-5.100428104,1
751,1601,3.147087336,-5.125796795,1
751,1633,3.362248898,-4.372557163,1
751,1665,2.979253531,-4.22495985,1
751,1697,2.27656436,-3.791265965,1
751,1729,2.229534149,-2.864534616,1
751,1761,2.758759737,-1.911126852,1
751,1793,3.870675087,-1.243070126,1
751,1825,3.647795677,-1.822812319,1
751,1857,2.399706364,-2.035642147,1
751,1889,2.13090539,-1.809268355,1
751,1921,2.102189541,-1.62545681,1
751,1953,2.705363035,-1.891924381,1
751,1985,2.819186687,-1.539817572,1
751,2017,2.275928736,-1.649205208,1
783,33,0.7461384535,0.2562394738,1
783,65,0.8042060137,-0.06618636101,1
783,97,0.8044615388,0.8020732403,1
783,129,0.4694491625,-0.6996626854,1
783,161,-0.4099543691,-2.023905754,1
783,193,12.1929636,-18.79394531,1
783,225,-0.387022078,-3.846565485,1
783,257,-0.7286205292,-4.766906261,1
783,289,-1.195752144,-4.278510094,1
783,321,-1.01347971,-2.769899368,1
783,353,-1.236092091,-2.975468159,1
783,385,-1.354796171,-2.738574743,1
783,417,-1.086025715,-3.70356369,1
783,449,-1.389684677,-5.121892929,1
783,481,-1.747049809,-5.854712963,1
783,513,-1.544319868,-6.212418079,1
783,545,0.5548378229,-5.633572578,1
783,577,1.665297747,-5.072900295,1
783,609,2.251437664,-6.417413235,1
783,641,2.891967297,-5.937625408,1
783,673,1.90508914,-5.901837826,1
783,705,0.8932361603,-5.303732395,1
783,737,0.2685304284,-4.504965305,1
783,769,0.03768366575,-4.222837448,1
783,801,0.7350305915,-4.222041607,1
783,833,2.020371675,-4.02997303,1
783,865,2.764424324,-2.512969017,1
783,897,2.225858688,-3.931491852,1
783,929,1.967787981,-3.910959721,1
783,961,1.948304772,-3.708034039,1
783,993,1.778695226,-1.843525648,1
783,1025,1.709070921,-0.9770936966,1
783,1057,1.878469348,-1.871637821,1
783,1089,1.963934898,-2.896624088,1
783,1121,2.650991678,-4.293875217,1
783,1153,4.912542343,-5.074491501,1
783,1185,5.769729137,-4.948500156,1
783,1217,-0.2733979225,0.5051140785,1
783,1249,-14.12910652,0.6456632614,1
783,1281,-0.2979664803,-0.4642305374,1
783,1313,1.968905926,-10.27797413,1
783,1345,1.504647493,-11.05809116,1
783,1377,1.712201357,-10.10292625,1
783,1409,2.42689538,-9.946025848,1
783,1441,3.286612988,-9.812320709,1
783,1473,3.331747055,-8.199676514,1
783,1505,3.522323608,-7.324316978,1
783,1537,3.413090706,-6.100783825,1
783,1569,2.344820976,-5.470998764,1
783,1601,2.680306435,-4.943943977,1
783,1633,2.611209869,-3.627867699,1
783,1665,2.075947046,-2.847630501,1
783,1697,1.495350838,-2.20329237,1
783,1729,2.249344587,-1.675610542,1
783,1761,4.230883121,-1.989504814,1
783,1793,6.775363922,-0.6349394321,1
783,1825,6.553176403,-2.587881088,1
783,1857,5.122272015,-4.255954742,1
783,1889,3.082500935,-2.694993496,1
783,1921,3.839578152,-2.111773491,1
783,1953,2.770097494,-3.029941559,1
783,1985,1.837490559,-2.274380207,1
783,2017,1.434048891,-1.420962811,1
815,33,-11.34159279,0.6854029894,1
815,65,0.5867353082,-0.05724838376,1
815,97,-0.02390518785,-0.2801601887,1
815,129,-0.4116389751,-0.8685218096,1
815,161,-1.739187956,-0.8819844723,1
815,193,17.42018509,6.037106514,1
815,225,0.8185229301,-3.965969563,1
815,257,0.07937517762,-4.403774738,1
815,289,-0.3718538284,-4.044611931,1
815,321,-0.5791885257,-2.757899523,1
815,353,-0.2545400262,-2.21249938,1
815,385,-0.02903071046,-3.600066662,1
815,417,-0.3856077194,-4.939209938,1
815,449,-0.8980593681,-5.630712032,1
815,481,-1.88156414,-6.313428879,1
815,513,-2.340478659,-6.720040798,1
815,545,-0.5041322708,-6.672908783,1
815,577,0.988016665,-6.330713272,1
815,609,1.879968286,-6.649046421,1
815,641,1.913074493,-7.615795135,1
815,673,1.048756242,-7.44275856,1
815,705,-0.190995574,-6.348041058,1
815,737,0.2324293852,-5.562017918,1
815,769,1.29003191,-5.965562344,1
815,801,2.232283115,-5.486260891,1
815,833,1.995215297,-5.055855751,1
815,865,1.469385505,-3.169866562,1
815,897,1.137066245,-4.938412666,1
815,929,0.908457756,-5.306929588,1
815,961,1.188185215,-5.059274673,1
815,993,1.099649072,-4.370380878,1
815,1025,1.669058442,-3.551156521,1
815,1057,1.767962813,-3.68202734,1
815,1089,1.249472976,-4.309294224,1
815,1121,1.172066927,-4.279977322,1
815,1153,1.614211917,-4.629163742,1
815,1185,4.618778229,-4.958621502,1
815,1217,0.1640005112,0.5506186485,1
815,1249,2.695120811,-6.981321335,1
815,1281,1.917622566,-10.94341087,1
815,1313,1.454698086,-12.56494045,1
815,1345,1.145491004,-12.03137875,1
815,1377,1.523451686,-10.26438522,1
815,1409,2.260298491,-10.09306049,1
815,1441,3.384751081,-9.852529526,1
815,1473,2.732204914,-8.902862549,1
815,1505,2.520371199,-7.338180542,1
815,1537,2.370141745,-6.18017149,1
815,1569,1.934146881,-5.91415596,1
815,1601,2.561672926,-4.988768101,1
815,1633,2.252087593,-3.78249073,1
815,1665,1.285133362,-3.246047497,1
815,1697,1.51432085,-2.675595999,1
815,1729,2.326484203,-2.546371937,1
815,1761,3.942154884,-2.686604738,1
815,1793,3.980969429,-2.259207487,1
815,1825,4.235882282,-2.88316083,1
815,1857,3.955454111,-4.020368576,1
815,1889,2.692281961,-3.061859369,1
815,1921,2.143741131,-1.712348461,1
815,1953,1.169426203,-2.060593605,1
815,1985,-0.09574645758,-1.844279051,1
815,2017,0.08899337053,-1.333905816,1
847,33,-0.1154093742,1.708600521,1
847,65,0.1156505942,-0.5509797931,1
847,97,-0.2545740008,-1.406791449,1
847,129,-0.6708651185,-1.797560096,1
847,161,-0.8825739622,-1.025262833,1
847,193,0.02977523208,-1.667327404,1
847,225,18.75089455,-8.957965851,1
847,257,0.1110758483,-4.066053867,1
847,289,-0.3048027456,-3.360864639,1
847,321,-0.9704247117,-3.510983944,1
847,353,-0.9438202381,-2.875159502,1
847,385,-0.7327678204,-4.550638676,1
847,417,-0.3981043696,-6.012886047,1
847,449,-0.9619779587,-6.245047569,1
847,481,-1.625639915,-6.871460438,1
847,513,-2.114931107,-7.154971123,1
847,545,-0.838811934,-7.254997253,1
847,577,0.252468586,-6.981454849,1
847,609,0.5246406794,-5.821052074,1
847,641,0.3700708747,-7.232257843,1
847,673,0.5479906797,-7.318163395,1
847,705,0.4529906511,-6.991098404,1
847,737,0.8395777345,-6.769978046,1
847,769,1.69075191,-7.228312492,1
847,801,1.493404865,-6.926920891,1
847,833,2.851593018,-6.638669014,1
847,865,2.097936869,-6.359993935,1
847,897,-0.5222791433,-7.376268864,1
847,929,-0.5543631315,-8.127975464,1
847,961,-0.04053401947,-7.274647713,1
847,993,0.7775456905,-6.969384193,1
847,1025,1.443261504,-7.965442657,1
847,1057,1.134677172,-6.931713104,1
847,1089,1.086843252,-7.035134792,1
847,1121,0.4490894079,-4.47883749,1
847,1153,0.770485878,-3.929141521,1
847,1185,2.593389273,-5.117610931,1
847,1217,1.653395891,-9.056740761,1
847,1249,1.684504747,-18.73587418,1
847,1281,1.487855434,-13.49296188,1
847,1313,1.826972008,-15.40535736,1
847,1345,2.077723742,-12.7300415,1
847,1377,1.43350029,-11.27142048,1
847,1409,1.435634613,-11.04250717,1
847,1441,1.991870165,-11.6365633,1
847,1473,1.585257173,-10.22311592,1
847,1505,1.44334197,-7.360821247,1
847,1537,1.143369198,-5.982502937,1
847,1569,0.785428524,-5.905879021,1
847,1601,0.4831132889,-5.492432117,1
847,1633,0.6231629848,-4.784340858,1
847,1665,-0.04449141026,-4.877996445,1
847,1697,0.6910451651,-4.190813065,1
847,1729,2.500784874,-3.098068237,1
847,1761,2.104330778,-2.687782288,1
847,1793,1.693052053,-2.091446161,1
847,1825,0.1612956524,-2.229993105,1
847,1857,-0.008830428123,-2.421092033,1
847,1889,1.170665741,-2.068614483,1
847,1921,0.782340169,-0.8660150766,1
847,1953,0.1986302137,-1.430273533,1
847,1985,-0.6299278736,-0.8521084785,1
847,2017,-1.732204795,-0.4126991034,1
879,33,-0.7767843604,2.209909201,1
879,65,-0.1874155402,-0.507142663,1
879,97,0.03383977711,-2.273310184,1
879,129,-0.2937984765,-2.228309393,1
879,161,-0.2602251768,-2.244936943,1
879,193,-0.3274895847,-2.137315035,1
879,225,-0.3541685939,-3.34208703,1
879,257,-0.7245100737,-5.148113251,1
879,289,3.452116728,-23.78158951,1
879,321,-0.5394647121,-3.510626078,1
879,353,-0.9885603786,-3.254155397,1
879,385,-0.5382574797,-5.039002419,1
879,417,-0.3008069992,-6.177487373,1
879,449,-0.5351194739,-6.729829311,1
879,481,-1.315645576,-7.854512691,1
879,513,-1.164763093,-7.125179291,1
879,545,-0.4932534099,-7.683661938,1
879,577,-0.1352328062,-7.489336014,1
879,609,-1.48837328,-6.837939262,1
879,641,-2.053508759,-5.825719357,1
879,673,0.1811437309,-6.786076546,1
879,705,1.176417351,-7.603187561,1
879,737,0.9874110222,-7.451806545,1
879,769,1.650265336,-7.274096966,1
879,801,1.931345224,-7.708496571,1
879,833,1.252688408,-8.578721046,1
879,865,1.233929276,-8.409348488,1
879,897,-0.8547261357,-9.353780746,1
879,929,-2.499355316,-10.25484848,1
879,961,-1.19551897,-9.400229454,1
879,993,0.3761630654,-9.330878258,1
879,1025,2.026640177,-8.666737556,1
879,1057,4.468755722,-9.132099152,1
879,1089,5.608935356,-7.258713245,1
879,1121,1.640911222,-5.131176949,1
879,1153,0.7398225069,-4.805679321,1
879,1185,0.655967176,-6.394750595,1
879,1217,0.5193704367,-9.46486187,1
879,1249,1.185078502,-15.79976082,1
879,1281,2.308868885,-14.43239403,1
879,1313,2.714107037,-16.07893753,1
879,1345,2.313252926,-13.44197178,1
879,1377,1.034722328,-12.45084667,1
879,1409,0.4355283976,-11.81302834,1
879,1441,0.445555687,-14.12705231,1
879,1473,0.2350031137,-11.61021996,1
879,1505,0.4412099123,-6.807424068,1
879,1537,0.9656565189,-4.777040958,1
879,1569,0.3794442415,-6.27395916,1
879,1601,-0.1635974646,-6.575625896,1
879,1633,-0.2296157777,-4.477078915,1
879,1665,-1.392265677,-4.866709709,1
879,1697,-2.170645475,-4.998083591,1
879,1729,0.6921318173,-3.433233023,1
879,1761,1.145339966,-3.390708923,1
879,1793,1.079986811,-3.022213697,1
879,1825,-1.057621479,-2.003311396,1
879,1857,-2.078944683,-1.707837939,1
879,1889,0.004515051842,-1.822188854,1
879,1921,-4.556348324,13.98326969,1
879,1953,-1.668425083,-6.240742683,1
879,1985,-0.8824655414,-0.7511735559,1
879,2017,-1.967130184,0.2716216743,1
911,33,-0.2523878515,3.295898438,1
911,65,1.101404428,-1.127165318,1
911,97,1.137137532,-2.260308743,1
911,129,0.05614557862,-2.727843761,1
911,161,-0.4084419608,-2.974863291,1
911,193,-0.6383446455,-2.681753635,1
911,225,-1.877935648,5.80704546,1
911,257,-0.01538492739,-20.38440132,1
911,289,1.550500393,-24.39130783,1
911,321,-1.178864241,-2.528416634,1
911,353,-0.4690063894,-2.716333866,1
911,385,-0.09766036272,-5.233633041,1
911,417,0.3708863854,-6.388129234,1
911,449,0.02730321884,-6.356698513,1
911,481,-1.031418681,-7.338102341,1
911,513,-0.8741429448,-7.640421391,1
911,545,-0.1033334434,-7.990664482,1
911,577,-0.1627096683,-8.007522583,1
911,609,-0.2725979686,-7.936166763,1
911,641,-0.3973858356,-7.53284359,1
911,673,-0.1742877662,-7.272814751,1
911,705,0.4447725415,-7.805678368,1
911,737,0.5114825964,-7.965276718,1
911,769,0.7093297839,-7.595201015,1
911,801,0.3765923977,-8.167894363,1
911,833,0.2725650072,-10.08452034,1
911,865,0.4894821048,-10.42132854,1
911,897,0.1874629855,-11.01563358,1
911,929,-0.7262159586,-11.13527775,1
911,961,-0.3305162787,-10.97843075,1
911,993,2.269803762,-9.974377632,1
911,1025,0.7703843117,-8.396785736,1
911,1057,3.644746304,-10.08371925,1
911,1089,5.134535789,-7.611548424,1
911,1121,2.266923428,-6.04983139,1
911,1153,1.688463926,-3.822172165,1
911,1185,3.074944019,-8.564566612,1
911,1217,-1.581791639,-11.09043312,1
911,1249,1.847919703,-12.91638374,1
911,1281,2.868067265,-13.87054729,1
911,1313,-18.96353722,-19.63834763,1
911,1345,0.3033661842,-13.54214001,1
911,1377,-0.06636381149,-13.55903053,1
911,1409,-2.36110878,-11.70485687,1
911,1441,-2.832869053,-11.74362755,1
911,1473,-1.344744325,-10.56427765,1
911,1505,-0.4242173433,-5.690526962,1
911,1537,1.164618015,-1.546988487,1
911,1569,1.590194702,-3.48307991,1
911,1601,0.9344899058,-4.338656425,1
911,1633,-0.3495874703,-3.800134182,1
911,1665,-0.7414657474,-3.193405867,1
911,1697,-1.843893051,-3.853390694,1
911,1729,-1.950955868,-3.226617098,1
911,1761,1.263865232,-5.695854664,1
911,1793,1.552563787,-5.027885914,1
911,1825,-0.04464286566,-0.6248621941,1
911,1857,-0.03707081079,-1.053875685,1
911,1889,0.6289991736,-0.5215029716,1
911,1921,1.148633838,-1.897025585,1
911,1953,-1.248561382,-6.467475891,1
911,1985,0.3268892765,-1.456795692,1
911,2017,-0.2169106007,-0.03002262115,1
943,33,-0.308255434,3.261241913,1
943,65,1.476859093,-3.278740644,1
943,97,1.636494398,-2.528449059,1
943,129,0.2243264616,-2.777403355,1
943,161,-0.640127182,-3.234950542,1
943,193,-1.034866095,-3.214939117,1
943,225,-0.1751544476,-4.588305473,1
943,257,-0.01370453835,-17.69618416,1
943,289,0.14455688,-6.716560364,1
943,321,-1.269093752,-5.034306049,1
943,353,-0.9389557838,-5.004972458,1
943,385,-0.4716185033,-6.021769047,1
943,417,-0.06248529255,-6.352588177,1
943,449,0.02717964351,-6.681391239,1
943,481,-0.2088247091,-7.413147926,1
943,513,-0.8136790991,-7.722947121,1
943,545,-0.2864906788,-8.004924774,1
943,577,-0.2413245142,-8.035352707,1
943,609,-0.3143834472,-7.930658817,1
943,641,-0.5190695524,-8.254704475,1
943,673,-0.2710516453,-9.118362427,1
943,705,0.4819745421,-8.853927612,1
943,737,0.8005856872,-7.93204689,1
943,769,-0.09230297804,-7.623510838,1
943,801,-0.3781753182,-8.326482773,1
943,833,-0.4986833334,-10.1926403,1
943,865,-0.5947393775,-11.73047733,1
943,897,0.8090765476,-14.32331753,1
943,929,1.817652702,-11.50513935,1
943,961,2.105556011,-11.43594742,1
943,993,1.117326021,-10.72732639,1
943,1025,-0.4879983664,-10.12980938,1
943,1057,-1.647843838,-12.45968437,1
943,1089,-0.2856914401,-13.58615208,1
943,1121,1.791764021,-6.879861355,1
943,1153,1.330613256,-3.016329765,1
943,1185,14.58116627,-9.49877739,1
943,1217,-13.15018082,-12.77851105,1
943,1249,-0.6191321611,-14.36941624,1
943,1281,-0.2873818874,-14.03200626,1
943,1313,-0.9260959029,-14.99118614,1
943,1345,-1.196115136,-14.27477264,1
943,1377,-1.301222205,-13.34346867,1
943,1409,-2.18928504,-11.67018032,1
943,1441,-3.411654949,-11.39455223,1
943,1473,-2.902787209,-9.98499012,1
943,1505,-1.627979279,-4.995890141,1
943,1537,-0.01997637749,-2.185967445,1
943,1569,1.492607117,-2.211269379,1
943,1601,1.060102701,-3.677724123,1
943,1633,0.3737612665,-3.633038998,1
943,1665,-0.03121459484,-2.509013653,1
943,1697,-0.684252739,-2.269598484,1
943,1729,-1.713046193,-2.912419796,1
943,1761,0.8565657139,-3.657579899,1
943,1793,1.478389144,-3.009008408,1
943,1825,0.0952411443,-2.330802679,1
943,1857,0.3702013195,-1.090079188,1
943,1889,0.7482302189,-0.9828896523,1
943,1921,1.37308085,-1.607907653,1
943,1953,1.975669622,-2.285179138,1
943,1985,2.594213486,-1.955096245,1
943,2017,1.20319736,-0.229414463,1
975,33,0.2065325379,2.648555279,1
975,65,0.5543810129,-2.635596991,1
975,97,0.2932356298,-3.275209665,1
975,129,0.2288705707,-3.195658207,1
975,161,-0.4894989133,-3.831442833,1
975,193,-0.5085828304,-4.3533535,1
975,225,0.8619685173,-5.992480278,1
975,257,-19.7286911,-2.015471458,1
975,289,-1.34333992,-5.973938942,1
975,321,0.05685156584,-6.507074356,1
975,353,0.5185286403,-6.83474493,1
975,385,-0.1716004759,-6.696586609,1
975,417,0.09404820949,-6.388548851,1
975,449,0.272334516,-6.666355133,1
975,481,0.08240225911,-7.514012337,1
975,513,0.20588094,-8.168100357,1
975,545,0.2180081308,-7.884427071,1
975,577,0.02340196073,-6.771701813,1
975,609,-0.1192589402,-6.149401665,1
975,641,-0.3307386041,-8.336504936,1
975,673,-0.7223098278,-8.904421806,1
975,705,-1.100001574,-8.238056183,1
975,737,-0.5580461025,-7.940846443,1
975,769,-0.2333568335,-7.936664581,1
975,801,-0.7420973778,-8.596377373,1
975,833,-1.364445806,-9.620108604,1
975,865,-1.750068188,-10.70808506,1
975,897,-1.392535329,-13.54529095,1
975,929,1.270366192,-11.07644367,1
975,961,0.6457941532,-10.82442856,1
975,993,-0.3722622395,-11.87104607,1
975,1025,-0.4986293316,-10.44397926,1
975,1057,-3.851038694,-11.03864098,1
975,1089,-1.996042609,-11.93404961,1
975,1121,0.4942994118,-6.918337345,1
975,1153,-1.184429646,-2.429504395,1
975,1185,-1.40863359,-9.045715332,1
975,1217,-1.680871725,-13.6767025,1
975,1249,-1.598231554,-16.18328476,1
975,1281,-0.745986104,-14.9043808,1
975,1313,1.792578816,-18.26952362,1
975,1345,-2.790524483,-13.41625118,1
975,1377,-3.662115812,-11.30165195,1
975,1409,-4.086497307,-10.97114658,1
975,1441,-5.164542675,-10.93359852,1
975,1473,-5.700553417,-9.441013336,1
975,1505,-13.02571392,7.949755669,1
975,1537,-0.4130656123,-2.200184822,1
975,1569,0.8085788488,-2.198821068,1
975,1601,0.06219062209,-3.043507338,1
975,1633,0.04920466244,-3.000638485,1
975,1665,0.2828929126,-2.132397413,1
975,1697,-0.4255648553,-1.246424675,1
975,1729,-1.177941918,-2.22849226,1
975,1761,-1.011428118,-3.338831425,1
975,1793,-1.018489718,-3.148978233,1
975,1825,-1.138130426,-1.806656837,1
975,1857,-0.6043279767,-0.427770853,1
975,1889,-0.2581433952,-0.7957715988,1
975,1921,-0.0261105001,-1.981226325,1
975,1953,0.6082080603,-1.53274107,1
975,1985,0.7407670021,-1.388913393,1
975,2017,0.09420710802,-0.4631909132,1
1007,33,0.6244003177,2.3074646,1
1007,65,-0.3098341823,-1.268238187,1
1007,97,-0.6339461803,-3.218446016,1
1007,129,-0.4975540042,-4.223283768,1
1007,161,-11.71283722,11.45510101,1
1007,193,-1.065665483,-4.635016918,1
1007,225,2.233356714,14.8248167,1
1007,257,-1.717449188,-5.480124474,1
1007,289,-1.046691179,-5.840699673,1
1007,321,-0.6230247021,-8.569140434,1
1007,353,-0.1683632135,-8.659123421,1
1007,385,0.4009225965,-6.760196209,1
1007,417,0.07664604485,-6.474960327,1
1007,449,0.2461692989,-6.845183372,1
1007,481,0.7979357839,-7.926314354,1
1007,513,1.081947565,-9.478740692,1
1007,545,1.290920615,-9.902159691,1
1007,577,0.6071122885,-8.857447624,1
1007,609,0.2134078741,-7.762934685,1
1007,641,-0.2418593764,-8.183916092,1
1007,673,-1.332131505,-8.032075882,1
1007,705,-1.240736485,-7.654717445,1
1007,737,-0.924033463,-7.443962097,1
1007,769,-1.102516651,-7.774688721,1
1007,801,-1.127860546,-8.538705826,1
1007,833,-1.718118906,-9.464999199,1
1007,865,-2.103194475,-10.16993427,1
1007,897,-2.646982193,-10.16688251,1
1007,929,-3.564426899,-10.1571064,1
1007,961,-4.109945774,-11.31920528,1
1007,993,-3.812864304,-12.40047073,1
1007,1025,-3.193054438,-10.2938385,1
1007,1057,-3.736928701,-9.068000793,1
1007,1089,-3.658005476,-10.63130951,1
1007,1121,-0.6837682724,-4.785237789,1
1007,1153,-2.023433924,-3.124792099,1
1007,1185,-2.373920918,-7.813663483,1
1007,1217,-2.909058571,-13.09060097,1
1007,1249,-3.02019763,-15.31024837,1
1007,1281,-2.505055428,-15.06911564,1
1007,1313,0.5876882076,-17.92358398,1
1007,1345,-2.114703894,-12.76377487,1
1007,1377,-3.48702836,-9.794640541,1
1007,1409,-4.309342861,-9.820450783,1
1007,1441,-12.33797836,-25.80502319,1
1007,1473,-2.847981691,-7.883952141,1
1007,1505,-2.295170546,-0.8292303085,1
1007,1537,-1.446542144,1.325739861,1
1007,1569,-0.9749337435,-2.813210487,1
1007,1601,-0.5489048958,-3.36777997,1
1007,1633,0.3679974079,-3.164000511,1
1007,1665,-0.3496037722,-1.472894669,1
1007,1697,-0.748159647,-1.093805313,1
1007,1729,-1.038278937,-2.301510096,1
1007,1761,-2.218384743,-4.104385853,1
1007,1793,-2.288361073,-4.059614182,1
1007,1825,-2.281931877,-1.685423374,1
1007,1857,-2.762307882,-0.03580284119,1
1007,1889,-1.918381929,-0.3615805507,1
1007,1921,-0.4645398855,-2.095623016,1
1007,1953,-0.272659719,-1.549925447,1
1007,1985,-0.1235472858,-0.8693073988,1
1007,2017,0.1783022285,-0.2995064259,1
1039,33,6.000362873,2.801914454,1
1039,65,-0.9205982685,-3.423904419,1
1039,97,-0.9085918665,-3.567442179,1
1039,129,-0.7934634686,-4.384331703,1
1039,161,-0.6441830397,-4.588889122,1
1039,193,16.84286499,-13.1139698,1
1039,225,2.799649477,15.02370453,1
1039,257,-1.797905326,-5.80737114,1
1039,289,-1.527112961,-5.856685162,1
1039,321,-1.143712759,-7.112573147,1
1039,353,-1.943062544,-9.347803116,1
1039,385,-0.9178444743,-7.946094036,1
1039,417,0.5177512765,-6.944347858,1
1039,449,1.471481681,-7.584584236,1
1039,481,1.580237031,-8.005372047,1
1039,513,1.765976787,-10.10565281,1
1039,545,1.078683853,-11.30102921,1
1039,577,0.8390009403,-9.879009247,1
1039,609,0.4688162804,-8.624387741,1
1039,641,0.1086069942,-8.249189377,1
1039,673,-1.498289943,-7.917542458,1
1039,705,-1.592114091,-7.597680092,1
1039,737,-1.222180724,-7.27573204,1
1039,769,-1.509509563,-7.382087231,1
1039,801,-0.9937442541,-7.416744232,1
1039,833,-1.496282101,-8.831933022,1
1039,865,-1.923243999,-10.12143421,1
1039,897,-2.625061035,-9.725656509,1
1039,929,-4.716353416,-9.234479904,1
1039,961,-5.745275497,-8.938266754,1
1039,993,-6.035526276,-9.214305878,1
1039,1025,-5.765247345,-8.000045776,1
1039,1057,-3.685955524,-6.857367992,1
1039,1089,-3.776805878,-6.65322876,1
1039,1121,-3.051942348,-4.906304836,1
1039,1153,-2.405118227,-6.892137527,1
1039,1185,-3.067705393,-8.648046494,1
1039,1217,-5.025245667,-11.43673706,1
1039,1249,-4.645028114,-14.42473316,1
1039,1281,-4.498672485,-14.22346878,1
1039,1313,-4.281741619,-15.57437897,1
1039,1345,-3.968019962,-13.22102165,1
1039,1377,-3.584047318,-10.99445343,1
1039,1409,-3.9736619,-9.794647217,1
1039,1441,-3.028765202,-9.162116051,1
1039,1473,-2.330524683,-7.436599255,1
1039,1505,-3.369981289,-2.810977459,1
1039,1537,-1.760426879,-1.326196671,1
1039,1569,-1.463879585,-2.585451126,1
1039,1601,-1.184537172,-3.34140563,1
1039,1633,-0.0836404562,-3.081014395,1
1039,1665,0.5024425387,-1.880696774,1
1039,1697,-0.4134455323,-1.985384464,1
1039,1729,-0.6895717382,-3.383853674,1
1039,1761,-1.522104502,-4.895180702,1
1039,1793,-1.749830484,-4.0928936,1
1039,1825,-1.355336428,-1.880244255,1
1039,1857,-0.6433867216,-0.4051786661,1
1039,1889,0.04544492066,-0.5607135296,1
1039,1921,-0.2697403431,-1.304188728,1
1039,1953,-0.8382462263,-2.125592947,1
1039,1985,0.1679477096,-0.9084276557,1
1039,2017,1.89872694,-0.1192860603,1
1071,33,-4.148136139,3.544009209,1
1071,65,-1.384426832,-4.165374756,1
1071,97,-1.364955425,-4.317617416,1
1071,129,-1.034048438,-3.907859325,1
1071,161,-0.5530385375,-4.645395756,1
1071,193,-14.75004292,-18.55007744,1
1071,225,0.03257614374,-4.741938591,1
1071,257,-9.339819908,11.02967834,1
1071,289,-0.5423330069,-4.429684162,1
1071,321,-1.333351851,-6.998867512,1
1071,353,-1.26494956,-9.294838905,1
1071,385,-0.5256822705,-9.45932579,1
1071,417,0.2533992529,-8.035575867,1
1071,449,1.903306961,-8.467190742,1
1071,481,2.223532677,-8.670929909,1
1071,513,1.847731233,-9.198877335,1
1071,545,1.447070479,-10.35334587,1
1071,577,1.193791628,-9.677072525,1
1071,609,0.5323903561,-8.681545258,1
1071,641,-0.3187283278,-8.662250519,1
1071,673,-1.017374635,-8.336963654,1
1071,705,-1.608280659,-8.111444473,1
1071,737,-1.837378144,-8.192920685,1
1071,769,-1.355630636,-8.443511963,1
1071,801,-0.2003320456,-8.59000206,1
1071,833,-0.6186857224,-7.765733719,1
1071,865,-1.269148111,-9.782525063,1
1071,897,-3.288930416,-9.643512726,1
1071,929,-5.197604179,-8.730405807,1
1071,961,-6.282362938,-7.35588026,1
1071,993,-6.6991992,-7.108855247,1
1071,1025,-6.656981468,-6.86898756,1
1071,1057,-4.498896122,-5.149140358,1
1071,1089,-5.04349041,-6.265588284,1
1071,1121,-4.653155804,-3.921373367,1
1071,1153,-5.082678795,-6.722381592,1
1071,1185,-4.694054604,-8.095516205,1
1071,1217,-5.658863544,-10.14008045,1
1071,1249,-6.122293949,-12.7764616,1
1071,1281,-6.077610016,-12.57788944,1
1071,1313,-5.617147446,-14.52858543,1
1071,1345,-5.541640759,-12.45835018,1
1071,1377,-5.12691927,-10.8292942,1
1071,1409,-4.970278263,-9.798646927,1
1071,1441,-4.280209064,-9.212646484,1
1071,1473,-3.643876553,-6.775812626,1
1071,1505,-2.847997904,-5.43883276,1
1071,1537,-2.299925089,-4.881355762,1
1071,1569,-2.02005434,-3.941994667,1
1071,1601,-1.428239703,-3.135430574,1
1071,1633,-0.2599342465,-2.493714094,1
