PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 1, filenames: A:[1]MAX_Pos00d_TimeSrs000_TgUtrmcherry_K4K8MO-1.avi & B:[2]MAX_Pos00d_TimeSrs000_TgUtrmcherry_K4K8MO-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
207,97,10.50724411,-0.8084284067,1
207,129,10.61329174,-0.4952160716,1
207,161,11.83219528,-0.5764954686,1
207,193,12.36621952,-0.7770600915,1
207,225,12.67586994,-0.02987143397,1
207,257,12.52712822,0.1557427645,1
207,289,13.50209808,-0.8254758716,1
207,321,15.18589687,-0.9019304514,1
207,353,15.66604996,-0.515668869,1
207,385,16.54349709,-0.1766368449,1
207,417,17.04663086,-0.3785071075,1
207,449,19.31567383,0.8855298162,1
207,481,22.22327805,-0.2159569263,1
207,513,25.22650719,-0.326592207,1
207,545,28.28091049,1.37139535,1
207,577,29.16058922,1.38585186,1
207,609,31.00811386,2.627930164,1
207,641,32.37833405,4.485417366,1
207,673,34.64696121,5.383838177,1
207,705,37.49295425,7.687251091,1
207,737,40.11761475,7.121174812,1
207,769,42.24766922,6.930702209,1
207,801,43.46608353,6.410051346,1
207,833,47.36913681,5.939977646,1
207,865,51.51422119,6.032546043,1
207,897,55.51834106,7.931310177,1
207,929,59.85654831,7.6682024,1
207,961,62.47341156,5.761892319,1
207,993,63.03720856,5.182799339,1
207,1025,65.64033508,3.495794535,1
207,1057,69.89257813,2.544727802,1
207,1089,58.24065399,-11.22066498,1
207,1121,73.25976563,-2.258113623,1
207,1153,75.73727417,-4.156014919,1
207,1185,78.41122437,-6.106536865,1
207,1217,80.05349731,-10.02843475,1
207,1249,78.00107574,-15.47349548,1
207,1281,64.7363739,-15.97297859,1
207,1313,60.1938858,-25.59918976,1
207,1345,69.23814392,-35.9438858,1
207,1377,81.48693085,-28.14021683,1
207,1409,41.09141922,-43.57857132,1
207,1441,49.83532333,-45.65444565,1
207,1473,66.06317139,-56.40180969,1
207,1505,53.79830933,-31.64458847,1
207,1537,72.88085938,-63.33648682,1
207,1569,72.50534058,-61.4802475,1
207,1601,72.18153381,-65.72234344,1
207,1633,68.32719421,-65.02230835,1
207,1665,62.14196396,-64.15264893,1
207,1697,57.5789566,-63.38769913,1
207,1729,54.12791443,-61.93080139,1
207,1761,52.26076126,-59.695858,1
207,1793,50.82569504,-58.3083725,1
207,1825,48.03173828,-57.18860245,1
207,1857,44.43445969,-55.5018692,1
207,1889,40.21578217,-55.10902405,1
207,1921,36.67930222,-54.56638336,1
207,1953,35.20266342,-54.05923843,1
207,1985,35.58198547,-54.65113068,1
207,2017,22.42079353,-22.67375565,1
239,33,12.23865795,1.440230966,1
239,65,11.07428169,-1.630373359,1
239,97,9.597280502,-0.3516606688,1
239,129,10.18139553,0.1566835046,1
239,161,12.72431374,-1.09117198,1
239,193,12.49988747,-1.148529053,1
239,225,12.31227779,-0.7844986916,1
239,257,12.23424816,-0.1336777359,1
239,289,12.89221668,-0.2709454894,1
239,321,14.16965866,0.1373841912,1
239,353,14.89080715,-0.100281015,1
239,385,15.84160709,-0.5350623131,1
239,417,17.37591362,-0.5697821379,1
239,449,19.49100494,0.7076525688,1
239,481,21.98047066,-0.01087443531,1
239,513,26.10249901,-1.058417559,1
239,545,27.90920639,1.586189747,1
239,577,27.92440414,1.851503372,1
239,609,29.65530396,2.486917973,1
239,641,31.53556824,3.878685474,1
239,673,34.20307159,5.689088345,1
239,705,37.6689949,7.478459835,1
239,737,38.85187149,7.620380402,1
239,769,40.33681488,7.746055603,1
239,801,43.36806488,7.185733318,1
239,833,46.88156891,7.579088211,1
239,865,49.95869446,8.562814713,1
239,897,54.75758362,12.04711246,1
239,929,59.95243454,11.59679508,1
239,961,63.62304688,10.37589073,1
239,993,66.59130859,8.400120735,1
239,1025,69.38420105,8.038256645,1
239,1057,71.22956848,2.931184292,1
239,1089,76.40545654,0.08003866673,1
239,1121,77.71453857,-2.15125823,1
239,1153,77.9281311,-4.709795952,1
239,1185,78.71311951,-5.227713585,1
239,1217,95.3238678,-16.05599403,1
239,1249,64.69467163,2.682555199,1
239,1281,85.00231934,-20.21705246,1
239,1313,74.20281982,-8.781654358,1
239,1345,46.92790985,-40.17704773,1
239,1377,72.90042114,-21.4416008,1
239,1409,66.16053009,-43.61507034,1
239,1441,47.25060272,-47.1463089,1
239,1473,46.66989899,-51.26405334,1
239,1505,52.00526428,-33.28274536,1
239,1537,36.89072418,-45.21844482,1
239,1569,73.02780151,-62.44202805,1
239,1601,66.0667572,-62.15142059,1
239,1633,64.50941467,-64.57146454,1
239,1665,59.42485809,-64.81739807,1
239,1697,55.72756958,-65.083992,1
239,1729,52.61622238,-63.31233978,1
239,1761,51.07447815,-61.43516159,1
239,1793,68.3686676,-58.34006882,1
239,1825,48.16259384,-61.82048035,1
239,1857,43.87035751,-57.74727631,1
239,1889,39.47282791,-55.86205292,1
239,1921,36.11841583,-54.40452194,1
239,1953,34.64194107,-55.73028183,1
239,1985,32.34729004,-54.75250244,1
239,2017,28.06126785,-58.03268433,1
271,33,10.58432198,1.154258728,1
271,65,10.6020174,-1.17343545,1
271,97,12.12675571,-1.372883797,1
271,129,12.56575203,-0.9342261553,1
271,161,12.36229706,-1.227622986,1
271,193,12.23120308,-0.7577177286,1
271,225,12.30874825,-0.3650951385,1
271,257,12.87549877,0.2664168775,1
271,289,13.60177517,0.3495228589,1
271,321,13.27898979,0.6498841047,1
271,353,13.47012901,1.8043437,1
271,385,8.695907593,10.16504574,1
271,417,16.6043396,0.5339710712,1
271,449,19.43241692,0.4587924778,1
271,481,21.47574043,-0.6594429016,1
271,513,23.5999794,-0.9887402058,1
271,545,26.38885117,0.811922431,1
271,577,27.34213066,2.261416435,1
271,609,28.61555862,3.884670973,1
271,641,30.58172417,4.931329727,1
271,673,33.43680954,5.233215809,1
271,705,37.07260513,5.529969692,1
271,737,38.09846115,7.346083641,1
271,769,39.75677109,8.653862953,1
271,801,42.66464615,9.870645523,1
271,833,44.88098526,12.51893806,1
271,865,47.69141769,11.39567471,1
271,897,54.58601761,14.08971405,1
271,929,60.7689209,13.2295599,1
271,961,64.71096802,13.50397778,1
271,993,62.33995819,10.14255905,1
271,1025,66.15772247,10.23665047,1
271,1057,67.83438873,3.402088404,1
271,1089,51.22863007,7.9481287,1
271,1121,72.93965149,-21.23774719,1
271,1153,66.19703674,-24.9007206,1
271,1185,63.99509048,-1.580404282,1
271,1217,64.77923584,0.3275899887,1
271,1249,87.47454071,-15.71767616,1
271,1281,84.49711609,-20.28303528,1
271,1313,71.27527618,-9.98563385,1
271,1345,79.85502625,-28.77461243,1
271,1377,72.03899384,-27.63996506,1
271,1409,66.66111755,-59.47341156,1
271,1441,47.75238419,-52.71398544,1
271,1473,47.03484726,-57.89455414,1
271,1505,66.74279785,-69.34706116,1
271,1537,71.05835724,-62.35185623,1
271,1569,41.34783554,-42.50270844,1
271,1601,69.45819092,-69.68455505,1
271,1633,62.69242096,-63.89595795,1
271,1665,58.98400116,-65.66164398,1
271,1697,54.08369064,-65.06291199,1
271,1729,51.38742447,-64.83685303,1
271,1761,47.91963196,-61.82926178,1
271,1793,49.35614777,-67.21043396,1
271,1825,45.84394836,-64.05451202,1
271,1857,42.40820694,-61.58461761,1
271,1889,38.66996384,-57.19033051,1
271,1921,35.16631699,-55.23497772,1
271,1953,31.75754547,-57.62144852,1
271,1985,29.67582893,-56.53458405,1
271,2017,29.09624672,-55.75686646,1
303,33,10.13961792,1.436488509,1
303,65,10.23458958,-1.733197689,1
303,97,12.13948059,-1.145231128,1
303,129,11.29497147,-1.223404884,1
303,161,11.06183243,-1.154325247,1
303,193,10.87145805,-0.3693398237,1
303,225,11.0101862,-0.5757287145,1
303,257,13.10270405,-0.1167842299,1
303,289,12.75838566,0.5022693872,1
303,321,12.76965714,0.3425117731,1
303,353,14.0902462,0.9632924795,1
303,385,15.87737465,-0.2721877694,1
303,417,17.51907349,-0.2733897567,1
303,449,19.95560646,-0.8557201624,1
303,481,20.40512085,0.01088362932,1
303,513,21.18105507,1.22779572,1
303,545,24.22075272,2.514779568,1
303,577,26.1493969,3.424306631,1
303,609,27.95944786,4.560489178,1
303,641,30.10764503,5.505788326,1
303,673,32.47838974,6.030502796,1
303,705,34.68190002,6.52137804,1
303,737,35.55538177,8.171603203,1
303,769,38.94949341,9.321966171,1
303,801,40.87017822,11.04682064,1
303,833,42.84693146,12.61767769,1
303,865,45.52779388,12.3205719,1
303,897,49.50592422,12.5927763,1
303,929,55.204216,14.20799446,1
303,961,60.46489334,14.71437263,1
303,993,60.68569565,17.7877121,1
303,1025,62.17953491,11.73251152,1
303,1057,53.15134811,-8.823846817,1
303,1089,56.94914246,7.098346233,1
303,1121,66.59087372,-21.71406174,1
303,1153,77.49839783,-1.233193398,1
303,1185,76.87052917,-15.45475674,1
303,1217,80.08144379,-0.3339557648,1
303,1249,83.38642883,-18.5429554,1
303,1281,81.40222168,-24.27724838,1
303,1313,79.30632019,-28.61165237,1
303,1345,76.09773254,-34.07057571,1
303,1377,49.82835388,-33.49199295,1
303,1409,38.91503906,-58.06098938,1
303,1441,51.58345795,-56.11715698,1
303,1473,55.57178116,-58.63356018,1
303,1505,69.61068726,-57.4895134,1
303,1537,69.96699524,-59.05344772,1
303,1569,67.21739197,-68.68202972,1
303,1601,35.04773331,-58.48288727,1
303,1633,31.18807602,-63.00308228,1
303,1665,52.95611572,-67.68746948,1
303,1697,51.78386688,-65.28128052,1
303,1729,49.72618484,-66.60522461,1
303,1761,46.53564072,-63.34587097,1
303,1793,46.82634354,-68.41658783,1
303,1825,44.95218277,-64.65390778,1
303,1857,41.94671631,-63.17838287,1
303,1889,37.5573082,-60.55680847,1
303,1921,34.41309357,-57.854599,1
303,1953,31.81493187,-58.68976212,1
303,1985,29.46149445,-56.8896904,1
303,2017,28.69197273,-56.2631073,1
335,33,10.38733101,2.117190361,1
335,65,9.670114517,-1.930341244,1
335,97,10.27221012,-1.451007366,1
335,129,9.959571838,-1.339513063,1
335,161,10.47343731,-0.9809422493,1
335,193,10.36637306,0.4047632217,1
335,225,11.92362881,-0.5360718966,1
335,257,14.30578995,-2.111877441,1
335,289,12.37817192,0.1339784861,1
335,321,1.219267845,-9.92590332,1
335,353,1.396076202,-2.876549721,1
335,385,16.67443085,-1.61694777,1
335,417,17.98776436,-1.533316731,1
335,449,18.74006271,0.8960276842,1
335,481,18.8698864,4.888979435,1
335,513,17.31388283,6.267970562,1
335,545,23.56833267,3.148369074,1
335,577,25.10115433,4.333363056,1
335,609,26.70941353,5.085501194,1
335,641,28.86690712,5.930764675,1
335,673,30.85299492,5.915344715,1
335,705,15.74051285,7.049474239,1
335,737,34.34461594,9.797296524,1
335,769,37.57600403,10.26830959,1
335,801,39.21503448,11.21819401,1
335,833,41.22758865,11.88567543,1
335,865,44.16278458,12.56962204,1
335,897,47.40045547,12.04501438,1
335,929,68.27059174,3.505306244,1
335,961,69.88486481,6.025614738,1
335,993,63.12041473,15.32097054,1
335,1025,63.55454254,10.53501606,1
335,1057,47.6972847,16.88410759,1
335,1089,53.44657898,18.24716187,1
335,1121,68.96927643,11.8184042,1
335,1153,68.77707672,-6.066078663,1
335,1185,66.86045837,-7.314539909,1
335,1217,62.36171341,-14.45850849,1
335,1249,78.00228882,-16.58091545,1
335,1281,59.03493118,-19.90335846,1
335,1313,64.05903625,-47.00656128,1
335,1345,65.99998474,-44.08003235,1
335,1377,33.96353149,-46.44246674,1
335,1409,32.35279846,-51.77843094,1
335,1441,29.89500809,-54.11177063,1
335,1473,60.78706741,-57.29917908,1
335,1505,51.26564407,-56.3221817,1
335,1537,48.16535568,-60.93388367,1
335,1569,48.61237717,-69.90441895,1
335,1601,62.04453278,-69.95649719,1
335,1633,56.59546661,-63.21953964,1
335,1665,53.74688339,-63.50941086,1
335,1697,52.23995972,-66.24420166,1
335,1729,50.21943665,-67.08093262,1
335,1761,46.03815079,-66.2363739,1
335,1793,43.72695923,-66.81232452,1
335,1825,41.48907852,-64.92681885,1
335,1857,39.58383942,-62.08429718,1
335,1889,36.71464539,-59.68872452,1
335,1921,34.02906036,-59.52320862,1
335,1953,32.59258652,-59.24045563,1
335,1985,30.19081879,-57.62368393,1
335,2017,27.6747303,-57.79027939,1
367,33,9.050075531,2.447235107,1
367,65,9.147823334,-1.565174222,1
367,97,9.085659981,-0.8548841476,1
367,129,9.559062004,-1.489307642,1
367,161,10.24115467,-0.5654892921,1
367,193,10.59117794,0.2862346172,1
367,225,11.56447411,-0.5205991864,1
367,257,13.34402466,-1.156443477,1
367,289,12.70244598,-0.6067606807,1
367,321,12.5717268,-1.968494773,1
367,353,0.2793989182,-1.849684358,1
367,385,16.7578392,-0.5645350218,1
367,417,17.21627808,-1.768144727,1
367,449,17.98164749,-0.5633387566,1
367,481,18.94297218,1.702825427,1
367,513,21.34208107,1.816673517,1
367,545,22.64651871,3.161953211,1
367,577,23.66678429,4.744969845,1
367,609,24.90497589,5.927539349,1
367,641,26.68157387,5.762655258,1
367,673,27.87921333,5.431627274,1
367,705,28.98207855,5.015881538,1
367,737,34.04061508,8.329963684,1
367,769,37.10823822,12.70445633,1
367,801,38.37843704,10.73896694,1
367,833,40.30241776,11.40637779,1
367,865,43.06833649,12.74401855,1
367,897,46.00247574,12.45131493,1
367,929,47.30447388,-9.318264008,1
367,961,55.19561005,17.40022278,1
367,993,55.54491425,7.961406708,1
367,1025,64.5845108,14.65923691,1
367,1057,69.52593994,14.32217216,1
367,1089,66.60890198,-3.425990582,1
367,1121,71.90545654,6.77907753,1
367,1153,70.59249115,-0.1350307465,1
367,1185,60.81458664,-16.16786385,1
367,1217,56.3630867,-5.059339523,1
367,1249,55.90696716,-8.714328766,1
367,1281,54.2331543,-15.42769814,1
367,1313,68.92138672,-43.139328,1
367,1345,62.9890976,-45.68090057,1
367,1377,61.1181488,-50.9115448,1
367,1409,65.36286926,-51.59396362,1
367,1441,64.38485718,-58.89619446,1
367,1473,63.98265076,-62.15364838,1
367,1505,46.50106049,-60.32427216,1
367,1537,48.95516205,-38.12733459,1
367,1569,41.03740311,-70.51135254,1
367,1601,29.52347183,-63.68748093,1
367,1633,56.64811707,-66.7583313,1
367,1665,54.01875305,-66.33478546,1
367,1697,51.01512527,-65.86614227,1
367,1729,50.5125618,-66.52241516,1
367,1761,45.29111099,-66.03603363,1
367,1793,40.74608994,-65.6443634,1
367,1825,38.32315063,-65.39321899,1
367,1857,37.32091904,-62.89225006,1
367,1889,35.66921616,-60.85059738,1
367,1921,33.34458923,-60.41619492,1
367,1953,31.54390335,-60.09782791,1
367,1985,29.53686714,-59.25791931,1
367,2017,29.6036129,-68.80825043,1
399,33,7.327266693,2.253052473,1
399,65,7.994245529,-1.594580889,1
399,97,8.596687317,-1.147684813,1
399,129,9.308085442,-1.75058639,1
399,161,10.07054806,-2.032298326,1
399,193,10.17532349,-0.8465130925,1
399,225,10.86987495,-0.958948493,1
399,257,12.32725811,-0.9799624085,1
399,289,13.41262436,-0.3405542374,1
399,321,13.96704388,-0.1671050787,1
399,353,14.47006607,-0.2975459099,1
399,385,-1.843366623,-2.315322876,1
