PIVlab, ASCII chart output - 20-Jul-2025
FRAME: 2, filenames: A:[2]MAX_TgKrt18GFPUtrmcherry_Control_TimeSeries01.avi & B:[3]MAX_TgKrt18GFPUtrmcherry_Control_TimeSeries01.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
484,67,1.01734364,2.996910095,1
484,83,0.8215785027,2.296640158,1
484,99,0.7183572054,1.816128731,1
484,115,0.5463362336,1.798493624,1
484,131,0.389200151,1.833751917,1
484,147,0.06344750524,1.742347836,1
484,163,-0.3837019205,1.521358013,1
484,179,-1.282576084,1.923117638,1
484,195,-1.92034924,2.208930016,1
484,211,-0.05741083622,0.4039775729,1
484,227,0.06474277377,-0.391851902,1
484,243,0.07837087661,-0.590855062,1
484,259,0.03588719666,-0.4224995971,1
484,275,-0.1013563573,0.09969429672,1
484,291,-0.3341384232,0.2323250324,1
484,307,0.1799749434,0.1721827388,1
484,323,0.7452377677,0.3059069812,1
484,339,1.184455633,0.2728757262,1
484,355,1.517662525,0.3196773231,1
484,371,0.83509624,0.05915591121,1
484,387,0.353192687,0.08431729674,1
484,403,-0.033611238,0.774292469,1
500,19,0.8824883103,2.886528254,1
500,35,0.8185553551,3.117338657,1
500,51,0.5627737045,2.915512085,1
500,67,0.6357916594,2.878471136,1
500,83,0.7076144218,2.133648396,1
500,99,0.7701312304,1.872247815,1
500,115,0.3775064051,1.644960523,1
500,131,0.1379317343,1.582142115,1
500,147,0.06894743443,1.593028903,1
500,163,-0.3881454468,0.8796710968,1
500,179,-0.9590580463,0.5770528316,1
500,195,-0.4855037332,0.5114116669,1
500,211,-0.1878977716,0.2130277455,1
500,227,-0.1560034156,-0.2711982429,1
500,243,0.06508532166,-0.3788491786,1
500,259,-0.04316718131,-0.2969083786,1
500,275,-0.3498145044,-0.02445907891,1
500,291,-0.3631408513,0.2496081144,1
500,307,0.3401038051,0.2976876795,1
500,323,0.3627704382,0.07135552913,1
500,339,0.6330496073,-0.266386956,1
500,355,1.209267139,-0.3822699189,1
500,371,1.001165032,0.5277682543,1
500,387,0.914323926,0.4897433519,1
500,403,0.7593573332,0.7673556805,1
516,19,0.3321559429,3.349111557,1
516,35,-0.3036879301,3.330029488,1
516,51,-0.5093306899,4.378243446,1
516,67,0.2545450032,2.795753717,1
516,83,0.6592544913,2.236393213,1
516,99,0.7194435596,1.726391315,1
516,115,0.3046033382,1.063333392,1
516,131,0.09351879358,1.188475847,1
516,147,0.1263045669,1.239984989,1
516,163,-0.243868202,0.6327998638,1
516,179,-0.7876438498,0.09763330221,1
516,195,-0.8690999746,-0.2716830969,1
516,211,-0.7268096209,-0.3334344029,1
516,227,-0.6129443049,-0.5469596982,1
516,243,-0.2970953286,-0.3229492307,1
516,259,-0.2074635178,-0.2853270769,1
516,275,-0.1418040544,-0.2433110774,1
516,291,0.3753742576,-0.02260807902,1
516,307,0.4811527431,0.172455281,1
516,323,0.1613869667,-0.1847847253,1
516,339,0.5702778101,-0.09234024584,1
516,355,0.8189820051,-0.1499243081,1
516,371,0.8367923498,0.8413151503,1
516,387,1.585348248,0.4932187796,1
516,403,0.8606339693,0.3168889284,1
532,19,0.2319355011,2.369586945,1
532,35,0.1342151761,3.611426353,1
532,51,-1.259287357,3.564163685,1
532,67,NaN,NaN,2
532,83,NaN,NaN,2
532,99,0.7629846334,1.499875546,1
532,115,0.6757574677,1.07279253,1
532,131,0.4982094169,1.287719011,1
532,147,0.8551130295,1.197439075,1
532,163,0.3793237805,1.273033619,1
532,179,-1.340453506,1.135386229,1
532,195,-1.3384552,0.1630709171,1
532,211,-1.566224694,-0.7701960802,1
532,227,-0.9940059185,-0.5034444332,1
532,243,-0.3738158345,-0.330357939,1
532,259,-0.2600000501,-0.3114337027,1
532,275,-0.1899403632,-0.5731030107,1
532,291,0.06273585558,-0.136123538,1
532,307,0.4014136195,-0.04651093483,1
532,323,0.02323621511,-0.02251973748,1
532,339,-0.1723932624,0.1060509682,1
532,355,0.07191026211,0.1040025353,1
532,371,0.09528565407,0.4538629651,1
532,387,0.6388318539,0.4714370966,1
532,403,1.073584199,0.1657494307,1
548,19,1.562693715,2.1826756,1
548,35,0.3130645156,2.711866856,1
548,51,-0.9795377254,2.26384449,1
548,67,-1.020473957,2.931334496,1
548,83,NaN,NaN,2
548,99,0.5203025341,1.879085541,1
548,115,0.5651428699,1.623102188,1
548,131,0.8884871006,1.368644953,1
548,147,1.456947088,2.512895346,1
548,163,0.8278061152,3.139322996,1
548,179,NaN,NaN,2
548,195,-1.745090365,0.7147254944,1
548,211,-1.858814716,0.6521677971,1
548,227,-1.304787278,-0.3902372122,1
548,243,-0.08871769905,-0.6851891875,1
548,259,-0.02191779017,-0.614320755,1
548,275,-0.171606198,-0.8852053285,1
548,291,-0.2981480658,-0.4818077087,1
548,307,0.244648695,-0.5147152543,1
548,323,0.0341604352,-0.3271404207,1
548,339,-0.8853939176,0.3491818607,1
548,355,-0.9367226362,1.093620777,1
548,371,-0.448191762,0.42582798,1
548,387,0.5873520374,0.2095637321,1
548,403,2.047947884,0.1191362143,1
