PIVlab, ASCII chart output - 20-Jul-2025
FRAME: 7, filenames: A:[7]MAX_TgKrt18GFPUtrmcherry_Control_TimeSeries01.avi & B:[8]MAX_TgKrt18GFPUtrmcherry_Control_TimeSeries01.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
452,243,-0.2007321268,-2.538695812,1
452,259,-0.4548016489,-2.451393366,1
452,275,-0.3564768434,-2.361935377,1
452,291,-0.4827896953,-2.085375309,1
452,307,-0.1871550679,-1.827678919,1
452,323,-0.2899951339,-1.240066171,1
452,339,0.1165230274,-1.236522913,1
452,355,0.2846173644,-0.8465275764,1
452,371,-0.3199431598,-0.6068522334,1
452,387,-0.6038279533,-0.4245026112,1
452,403,-0.4894840121,-0.8514351845,1
468,19,-0.2889862359,1.244650006,1
468,35,-0.368479073,2.25537467,1
468,51,-0.272544384,2.391453743,1
468,67,0.09183762968,1.304325104,1
468,83,NaN,NaN,2
468,99,-0.6576378345,0.5592647195,1
468,115,-0.6480281353,0.3606827557,1
468,131,-0.796585381,0.2915393114,1
468,147,-1.136315346,0.5257384777,1
468,163,-0.7807026505,0.1092669815,1
468,179,-0.3936834633,-0.9195296764,1
468,195,NaN,NaN,2
468,211,-0.07308733463,-1.847083211,1
468,227,-0.01313403249,-2.504302263,1
468,243,-0.1693872511,-2.597710133,1
468,259,-0.3475953639,-2.622957706,1
468,275,-0.1931369603,-2.706217527,1
468,291,-0.3625013828,-2.265643358,1
468,307,-0.4356853664,-1.773196936,1
468,323,-0.4615642428,-1.112746954,1
468,339,0.5734743476,-0.9408578873,1
468,355,0.6720625162,-0.6414531469,1
468,371,0.1667843461,-0.1651124358,1
468,387,-0.1689801663,-0.1434856951,1
468,403,-0.6209159493,0.01608526707,1
484,19,0.1256810725,1.143769383,1
484,35,-0.2162098438,2.219546795,1
484,51,0.3051164746,1.720006108,1
484,67,0.509054482,1.046204805,1
484,83,-0.1541876048,0.6356989741,1
484,99,-0.1808910966,0.4778145254,1
484,115,-0.2648159862,0.3209558725,1
484,131,-0.478235364,0.146251604,1
484,147,-0.8642016649,0.2052435577,1
484,163,-0.6971906424,-0.170807153,1
484,179,-0.09479755163,-0.9007747173,1
484,195,NaN,NaN,2
484,211,0.5400132537,-1.521441579,1
484,227,-0.3091070652,-2.151685476,1
484,243,-0.3342013359,-2.647645473,1
484,259,-0.279581666,-2.907605648,1
484,275,-0.4673840404,-2.625438929,1
484,291,-0.5607272387,-2.014359951,1
484,307,-0.7310847044,-1.618273377,1
484,323,-0.3426552415,-1.471637368,1
484,339,0.7914238572,-1.182435632,1
484,355,0.8725724816,-0.6861432791,1
484,371,0.111200273,-0.07116645575,1
484,387,-0.3400166333,0.08269050717,1
484,403,-1.260420561,0.2231886685,1
500,19,0.2987518609,1.102396965,1
500,35,0.2251528502,1.872674942,1
500,51,0.5256106853,1.674695849,1
500,67,0.4448353946,1.186624527,1
500,83,-0.2227669805,0.8017194271,1
500,99,-0.5133072138,0.477104485,1
500,115,-0.83792454,0.003906548023,1
500,131,-0.5542075038,-0.4018612504,1
500,147,-0.3085448742,-0.4428471923,1
500,163,-0.4078035355,-0.6907604337,1
500,179,0.07036659122,-0.165368259,1
500,195,0.8124424219,-0.7016701698,1
500,211,0.4553978145,-1.980882764,1
500,227,-0.09704808146,-2.282203436,1
500,243,-0.320623517,-2.835929394,1
500,259,-0.5234546661,-3.102827072,1
500,275,-0.9378358126,-2.174458027,1
500,291,-0.9066472054,-1.823104978,1
500,307,-1.010763884,-1.580712318,1
500,323,-0.7987667322,-1.339701176,1
500,339,-0.1851345301,-1.452919483,1
500,355,-0.1661693156,-1.795980215,1
500,371,-0.1055169404,-0.5644605756,1
500,387,-0.3146914244,-0.07652613521,1
500,403,-1.047780633,-0.2394408137,1
516,19,0.3467795849,0.9134086967,1
516,35,0.3382284641,1.408006787,1
516,51,0.179043889,1.468292952,1
516,67,0.08508957922,1.338494301,1
516,83,-0.3085300326,1.067115545,1
516,99,-0.6337010264,0.1768376827,1
516,115,-0.8033204079,-0.06163805723,1
516,131,-0.6482607722,-0.4955959916,1
516,147,-0.1701294184,-0.7266098857,1
516,163,0.07906576991,-0.6019489765,1
516,179,NaN,NaN,2
516,195,NaN,NaN,2
516,211,1.134420872,-1.739805579,1
516,227,-0.2577461004,-2.395479679,1
516,243,-0.6178610325,-3.205206156,1
516,259,-0.6950215101,-3.259637356,1
516,275,-0.90224576,-2.601383924,1
516,291,-0.9569482803,-1.951457739,1
516,307,-0.9710834622,-1.788872004,1
516,323,-1.086888552,-1.521538258,1
516,339,-0.7760680914,-1.448013663,1
516,355,-0.3341007531,-1.241929173,1
516,371,0.1895190179,-0.9752457142,1
516,387,0.01768574119,-0.870162189,1
516,403,-0.8425114155,-0.4710341692,1
532,19,0.1345285773,0.4975855052,1
532,35,0.5856096745,1.14862299,1
532,51,0.160599649,1.221209526,1
532,67,-0.1266251653,0.8718574643,1
532,83,NaN,NaN,2
532,99,-0.5084205866,0.349896282,1
532,115,-0.6693330407,0.2385318577,1
532,131,-0.5198447704,-0.02983224392,1
532,147,-0.1509741247,-0.5973263979,1
532,163,-0.3042348623,-1.270381808,1
532,179,-1.399878025,-1.55495429,1
532,195,-0.2111213207,-1.399631739,1
532,211,-0.2256676853,-1.380458832,1
532,227,-0.6126049161,-2.082476377,1
532,243,-0.8023324609,-2.773034096,1
532,259,-0.9197881222,-3.214032173,1
532,275,-1.19779408,-2.794919968,1
532,291,-1.413401723,-2.195095062,1
532,307,-1.08142972,-2.104386806,1
532,323,-0.8576856852,-2.190047979,1
532,339,-0.8965957165,-1.718569279,1
532,355,-0.8141362071,-0.7615990639,1
532,371,-0.4582698345,-1.156516314,1
532,387,NaN,NaN,2
532,403,-1.266638398,-0.8106449842,1
548,19,-0.03245043755,-0.3681459427,1
548,35,-1.348985314,1.182172656,1
548,51,-0.07344812155,1.206156135,1
548,67,-0.7004520893,0.6774997711,1
548,83,-0.2753599286,0.2969374657,1
548,99,-0.07665359974,0.6459153891,1
548,115,-1.028972507,0.9518592954,1
548,131,-0.6890922189,1.049473405,1
548,147,-0.4533664286,-0.4249089956,1
548,163,-0.7524423599,-1.480671883,1
548,179,-1.975334883,-1.724811435,1
548,195,-1.647157192,-1.86944747,1
548,211,-0.8512786627,-1.423899651,1
548,227,-0.6806945205,-2.06754446,1
548,243,-0.8839856386,-2.033974648,1
548,259,-1.166548729,-3.145473003,1
548,275,-1.415069342,-2.741975546,1
548,291,-1.46899724,-2.922791958,1
548,307,-0.8538675308,-2.318956137,1
548,323,-0.5736303329,-1.925465107,1
548,339,-1.405574322,-2.008945465,1
548,355,NaN,NaN,2
548,371,-1.237136245,-2.249827623,1
548,387,-1.239128828,-2.510757685,1
548,403,0.9893474579,-1.100450873,1
