PIVlab, ASCII chart output - 20-Jul-2025
FRAME: 4, filenames: A:[4]MAX_TgKrt18GFPUtrmcherry_Control_TimeSeries01.avi & B:[5]MAX_TgKrt18GFPUtrmcherry_Control_TimeSeries01.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
452,147,0.007138848305,0.2756468654,1
452,163,-0.1455740333,-0.4133728147,1
452,179,-0.230945617,-1.162158132,1
452,195,NaN,NaN,2
452,211,0.6726118922,-1.777712107,1
452,227,0.3026978076,-2.077356339,1
452,243,0.6140399575,-2.644378185,1
452,259,0.5523851514,-2.26057291,1
452,275,0.5645090938,-1.807356119,1
452,291,0.6173542738,-1.662516594,1
452,307,0.08332823217,-1.660328984,1
452,323,0.09995675087,-0.6290988922,1
452,339,0.2486696541,-0.4859059453,1
452,355,0.7405428886,-0.3608276844,1
452,371,1.303573132,-0.07496419549,1
452,387,1.973219514,0.02900475264,1
452,403,2.239073277,-0.545126915,1
468,19,1.299911022,1.145378232,1
468,35,0.981992662,1.046213865,1
468,51,0.8844686747,0.7940298319,1
468,67,NaN,NaN,2
468,83,NaN,NaN,2
468,99,0.3645942509,-0.1010703743,1
468,115,0.2348076701,-0.2326836586,1
468,131,NaN,NaN,2
468,147,0.381310761,0.09422588348,1
468,163,0.3089583516,-0.4641172886,1
468,179,-0.04230289906,-1.602594376,1
468,195,-0.07380985469,-3.731593847,1
468,211,-0.03114966303,-2.296044827,1
468,227,0.1113328636,-2.318458796,1
468,243,0.5929002166,-2.169519424,1
468,259,0.4409101009,-2.015784502,1
468,275,0.4685097337,-1.93500185,1
468,291,0.3691457808,-1.969142556,1
468,307,-0.02760288119,-2.126351357,1
468,323,0.04492440447,-1.0734694,1
468,339,0.2671338022,-0.4837060869,1
468,355,0.110653311,-0.252779156,1
468,371,0.3245095015,-0.6914239526,1
468,387,1.215386033,-0.3856900334,1
468,403,1.588095784,-0.445558548,1
484,19,0.8264036179,1.240820885,1
484,35,0.4552842081,1.024146676,1
484,51,0.2197771072,0.7546143532,1
484,67,-0.01305243373,0.4366136491,1
484,83,0.175691098,-0.005652666092,1
484,99,0.2523809671,-0.07678803802,1
484,115,0.09626719356,-0.09606540948,1
484,131,0.08278800547,-0.3476024568,1
484,147,0.2624417841,-0.8660038114,1
484,163,0.369579196,-1.021728277,1
484,179,0.1603430212,-1.428824425,1
484,195,-0.3888784051,-1.928723216,1
484,211,-0.7077250481,-3.010380745,1
484,227,0.116288811,-2.923579216,1
484,243,0.4389603734,-2.287658215,1
484,259,-0.1495464444,-2.096124649,1
484,275,0.103770107,-2.242421389,1
484,291,0.3449831903,-2.120753765,1
484,307,0.04415740073,-1.56718719,1
484,323,-0.2312067449,-0.9303233624,1
484,339,0.007982932031,-0.5381225348,1
484,355,0.6472691298,-3.322474241,1
484,371,-0.001245379448,-1.261433959,1
484,387,0.3433321714,-0.8037796021,1
484,403,1.205321789,-0.7756866217,1
500,19,0.04776746035,1.172411919,1
500,35,-0.1733854413,0.7465856671,1
500,51,0.008625909686,0.5564288497,1
500,67,0.1491825283,0.5538427234,1
500,83,0.1729854792,0.3886384964,1
500,99,0.3275068104,0.3724796176,1
500,115,0.3465183079,0.2639969289,1
500,131,0.08481953293,-0.4363310933,1
500,147,0.05766900629,-1.525995135,1
500,163,-0.04107508063,-1.049363017,1
500,179,0.01120093465,-1.309854388,1
500,195,0.479844898,-2.075410366,1
500,211,0.06664958596,-3.082219362,1
500,227,0.09733615071,-3.018495083,1
500,243,0.137015298,-2.552507401,1
500,259,-0.1942608953,-2.493440151,1
500,275,0.1987161636,-2.365838051,1
500,291,0.7373280525,-1.759635687,1
500,307,0.2143058181,-1.267470717,1
500,323,-0.3442980647,-1.090407848,1
500,339,-0.3690159917,-0.6371198893,1
500,355,-0.07788175344,-0.1343615651,1
500,371,-0.1285136342,-0.8402184248,1
500,387,0.175269857,-1.144752979,1
500,403,0.3552384377,-1.549312115,1
516,19,0.08641421795,1.27722466,1
516,35,-0.5127177238,0.4975062609,1
516,51,NaN,NaN,2
516,67,0.1826983392,0.4579914808,1
516,83,0.3090827763,0.636770606,1
516,99,-0.1014304161,0.6682111025,1
516,115,-0.0007341653109,0.0732601285,1
516,131,0.09731835127,-0.5683517456,1
516,147,NaN,NaN,2
516,163,0.2114359438,-0.9069275856,1
516,179,-0.03306478262,-1.387305498,1
516,195,-0.02542115748,-2.121376514,1
516,211,0.8640614748,-2.692847013,1
516,227,0.2491007298,-2.422856808,1
516,243,-0.00468814373,-2.697201729,1
516,259,-0.06535485387,-2.471578598,1
516,275,0.2473945767,-2.21140933,1
516,291,0.3316656649,-1.38106215,1
516,307,0.4498173892,-1.287637472,1
516,323,-0.1052149609,-1.28625536,1
516,339,-0.3882016838,-0.827477932,1
516,355,-0.459541738,-0.01871079206,1
516,371,-0.4458659291,-0.5339773893,1
516,387,0.1276432276,-1.35258913,1
516,403,0.09369409084,-1.75902009,1
532,19,0.7737344503,1.457535267,1
532,35,-0.2608611584,0.7379201651,1
532,51,NaN,NaN,2
532,67,NaN,NaN,2
532,83,0.2271182537,0.4172865152,1
532,99,-0.1962041408,0.48391819,1
532,115,-0.3548238873,-0.4527918696,1
532,131,0.002660557628,-0.8584784269,1
532,147,0.2079568803,-0.9181095362,1
532,163,0.5579507947,-0.9668693542,1
532,179,0.419988066,-0.7326071262,1
532,195,-0.08116549253,-1.527211428,1
532,211,-0.5316943526,-1.703321576,1
532,227,-0.1677000821,-1.607982635,1
532,243,-0.02297097445,-2.320347548,1
532,259,-0.01702801883,-2.274663925,1
532,275,-0.03575196862,-2.122507095,1
532,291,-0.134221524,-1.339565516,1
532,307,-0.03642219305,-1.494166851,1
532,323,0.1361680776,-1.399276018,1
532,339,0.01976276189,-1.071860194,1
532,355,-0.1036882102,-0.8510429859,1
532,371,-0.1138927937,-0.8862159252,1
532,387,-0.5244627595,-1.009374142,1
532,403,-0.469694972,-1.193815112,1
548,19,1.176263809,0.2957229614,1
548,35,NaN,NaN,2
548,51,-0.2678219974,0.853358686,1
548,67,-0.1803526729,0.3086296916,1
548,83,0.3615003228,-0.201738745,1
548,99,-0.0001471787691,0.0788936913,1
548,115,-0.5847517252,-0.7483830452,1
548,131,-0.1582695842,-0.8007233143,1
548,147,0.2412763685,-0.3026897907,1
548,163,0.5524559617,0.5033776164,1
548,179,1.163073897,0.8148047924,1
548,195,-0.4422347546,-1.130540371,1
548,211,-1.004074335,-0.6202652454,1
548,227,-0.4335247278,-0.6642808914,1
548,243,0.4133572578,-2.330263376,1
548,259,0.3656977415,-2.311831951,1
548,275,-0.07527884841,-2.466575861,1
548,291,-0.325497508,-1.969456196,1
548,307,0.03959584236,-2.022327423,1
548,323,0.362614274,-2.007386446,1
548,339,0.5477187037,-1.082688332,1
548,355,0.4673520327,-0.8513457775,1
548,371,0.02568054199,-1.543312311,1
548,387,0.04918944836,-1.254397154,1
548,403,0.1117791235,0.501853466,1
