PIVlab, ASCII chart output - 20-Jul-2025
FRAME: 5, filenames: A:[5]MAX_TgKrt18GFPUtrmcherry_Control_TimeSeries01.avi & B:[6]MAX_TgKrt18GFPUtrmcherry_Control_TimeSeries01.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
468,291,1.179813385,-0.5517703295,1
468,307,1.443432808,-0.6725740433,1
468,323,0.9916092157,-0.3229650259,1
468,339,0.950720787,-0.3605538607,1
468,355,0.8688344955,-0.1593032479,1
468,371,0.7852011323,0.6709238291,1
468,387,1.022404075,0.6813230515,1
468,403,1.246189237,0.4424532056,1
484,19,1.456185818,2.519299984,1
484,35,1.447535634,2.796648979,1
484,51,1.13482523,2.208175421,1
484,67,0.8443361521,1.596055627,1
484,83,1.000740528,1.513870597,1
484,99,1.199225426,1.249513388,1
484,115,0.9558078051,1.304323912,1
484,131,0.8310109377,1.266790509,1
484,147,1.126190186,0.9351059198,1
484,163,1.012587667,0.1655315161,1
484,179,0.756794095,-0.07718321681,1
484,195,0.4853092432,0.2324632108,1
484,211,2.756746292,1.631310463,1
484,227,0.7058463693,-0.9943603277,1
484,243,0.5570451617,-1.257239461,1
484,259,0.4519994259,-1.413915753,1
484,275,0.1758694649,-1.09101367,1
484,291,0.4614015818,-0.6637339592,1
484,307,0.4455144405,-0.1320070624,1
484,323,0.1564104557,-0.1949281096,1
484,339,0.2778885961,-0.09386384487,1
484,355,0.4849636555,0.1318729073,1
484,371,1.023226738,1.126565218,1
484,387,0.9103621244,1.038595319,1
484,403,NaN,NaN,2
500,19,1.105750322,2.723208189,1
500,35,1.316005588,2.672482252,1
500,51,1.025112748,1.664117098,1
500,67,0.009498357773,1.078363061,1
500,83,0.2395908833,1.496157885,1
500,99,0.8925641179,0.91048944,1
500,115,1.202769041,0.5305792689,1
500,131,1.427998543,0.4685174227,1
500,147,1.428241491,0.5491326451,1
500,163,1.125982285,0.2318957746,1
500,179,1.015286088,0.0996569097,1
500,195,0.4600311518,0.7426615953,1
500,211,NaN,NaN,2
500,227,0.4868978858,-1.043705225,1
500,243,-0.7187610865,-1.08687222,1
500,259,-0.3031080663,-1.495141149,1
500,275,-0.3045792878,-1.473144293,1
500,291,0.06930738688,-0.8748316169,1
500,307,0.1825873256,-0.2149356604,1
500,323,0.3785443306,-0.5436322689,1
500,339,0.3867081702,-0.2929856181,1
500,355,-0.6089959145,-0.1845194101,1
500,371,0.3231422901,1.42019403,1
500,387,0.7338290215,0.5778083801,1
500,403,1.310592055,0.6116211414,1
516,19,1.298118711,2.59986949,1
516,35,1.493429065,2.687072515,1
516,51,1.664880633,2.00262785,1
516,67,1.217838526,1.569679379,1
516,83,0.2719777822,1.84876883,1
516,99,0.7464957237,1.129609346,1
516,115,1.351015568,0.8483518362,1
516,131,1.332878828,0.2071635723,1
516,147,1.189171553,0.2770866454,1
516,163,1.564498782,0.2717546523,1
516,179,2.173133612,0.1774605215,1
516,195,2.249985218,-0.08989363909,1
516,211,NaN,NaN,2
516,227,0.03601616621,-1.338846445,1
516,243,-0.3160414398,-1.447394729,1
516,259,-0.05032724142,-1.466899633,1
516,275,-0.06025102735,-1.4278965,1
516,291,0.4897013605,-0.6987214684,1
516,307,0.1548888683,-0.2981570363,1
516,323,0.300095886,-0.5760717392,1
516,339,0.4167080522,-0.6645041108,1
516,355,-0.2984131575,-0.6316673756,1
516,371,0.7161419392,-0.8432287574,1
516,387,0.8998846412,-0.2869127989,1
516,403,1.247908235,0.1360872984,1
532,19,1.475960612,2.805894375,1
532,35,1.066461444,2.925509691,1
532,51,NaN,NaN,2
532,67,NaN,NaN,2
532,83,NaN,NaN,2
532,99,0.9368574619,1.203663588,1
532,115,1.221664667,0.820168674,1
532,131,1.144102216,0.4986960292,1
532,147,1.132051945,0.04592120647,1
532,163,NaN,NaN,2
532,179,2.107831001,-0.1920597553,1
532,195,1.075549603,-0.6548374295,1
532,211,0.7840493321,-0.8227317929,1
532,227,0.3245053291,-1.789699554,1
532,243,-0.1763181686,-2.066083908,1
532,259,0.1554200649,-1.444825411,1
532,275,0.1263602078,-1.246102333,1
532,291,0.6251206994,-0.4973607659,1
532,307,0.6305188537,-0.4772146344,1
532,323,0.2732542753,-0.8324029446,1
532,339,0.07359433174,-0.8161386847,1
532,355,0.02518039942,-0.4934239984,1
532,371,0.5676733851,-0.2086672187,1
532,387,0.6897640228,-0.740314126,1
532,403,0.9176419973,-0.5823665857,1
548,19,0.8378386497,2.832087278,1
548,35,1.028326273,2.622146845,1
548,51,1.028416276,1.940582991,1
548,67,0.3757477999,1.638572454,1
548,83,NaN,NaN,2
548,99,0.5942937136,1.285935879,1
548,115,0.7222309709,0.7226494551,1
548,131,0.4002534151,0.6344230175,1
548,147,1.219062686,1.186415553,1
548,163,NaN,NaN,2
548,179,0.2287691832,-1.017297864,1
548,195,-0.5738902092,-1.09510994,1
548,211,0.1087566018,-0.4855448008,1
548,227,0.9806081057,-0.6442359686,1
548,243,1.015897989,-1.701082349,1
548,259,0.9902812243,-1.51314044,1
548,275,1.105819345,-1.315749645,1
548,291,1.45132184,-0.4611617327,1
548,307,1.321722031,-0.9335303307,1
548,323,NaN,NaN,2
548,339,0.01465427876,-0.855658412,1
548,355,-0.09098875523,-0.421592772,1
548,371,0.2169487476,-0.3037671447,1
548,387,0.2497743368,-1.50075686,1
548,403,0.9294096231,-1.402933598,1
