PIVlab, ASCII chart output - 20-Jul-2025
FRAME: 3, filenames: A:[3]MAX_TgKrt18GFPUtrmcherry_Control_TimeSeries01.avi & B:[4]MAX_TgKrt18GFPUtrmcherry_Control_TimeSeries01.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
468,51,-0.4735740125,-0.1699393392,1
468,67,NaN,NaN,2
468,83,NaN,NaN,2
468,99,0.6470570564,1.844874978,1
468,115,0.2435953021,0.6322318912,1
468,131,-0.4644626677,0.8903689384,1
468,147,-0.5813538432,0.1416787207,1
468,163,-0.6198874116,-0.01300999895,1
468,179,-0.3611448109,2.678928614,1
468,195,-0.1098261625,-0.1592671871,1
468,211,-0.09898958355,-0.7672008276,1
468,227,0.1381422579,-0.994081676,1
468,243,0.3291468024,-1.278594732,1
468,259,0.1951148212,-1.193381548,1
468,275,-0.04746877402,-0.8793663979,1
468,291,0.1738112718,-0.2138059139,1
468,307,1.239407897,0.2916665673,1
468,323,1.025309324,0.3685254753,1
468,339,0.8858009577,0.1160323769,1
468,355,0.8870063424,-0.3285521865,1
468,371,0.7613428831,0.2443999201,1
468,387,0.8591862917,0.05962282419,1
468,403,0.9879318476,-0.2373175174,1
484,19,-0.06089365482,2.421052933,1
484,35,0.03280544281,0.4623995423,1
484,51,-0.2546823323,0.04565235972,1
484,67,-0.09684316814,0.8835167885,1
484,83,0.2685571313,1.704763651,1
484,99,-0.1360485256,1.150336266,1
484,115,-0.02465505898,0.6171787381,1
484,131,0.1038100719,0.2962058187,1
484,147,0.07617938519,-0.1197998971,1
484,163,-0.07866303623,-0.2811238766,1
484,179,-0.4229050875,0.8851546049,1
484,195,0.294677794,0.2297023237,1
484,211,-0.09444075823,-0.7159183621,1
484,227,-0.1796294153,-1.262217164,1
484,243,0.1346419156,-1.171777606,1
484,259,-0.1145677418,-1.214119434,1
484,275,-0.4758303165,-0.7836564779,1
484,291,-0.2633609176,-0.6527172327,1
484,307,0.7402538061,0.1774495244,1
484,323,1.003130913,0.3186640739,1
484,339,0.836004734,-0.07426922023,1
484,355,1.122815132,0.09065523744,1
484,371,0.7387151718,0.2349164188,1
484,387,0.8564308882,0.0439569205,1
484,403,1.00143528,0.1714906394,1
500,19,0.3785874546,1.687752008,1
500,35,0.5417838097,0.5242025852,1
500,51,0.3182536662,0.2793436646,1
500,67,-0.08082440495,0.07542476058,1
500,83,-0.01953024045,0.3385242522,1
500,99,-0.2927983403,0.7246801257,1
500,115,-0.2046625316,0.3477087617,1
500,131,0.284699142,-0.09852558374,1
500,147,0.1675200462,-0.2369617373,1
500,163,-0.01349076629,-0.4243311286,1
500,179,-0.1039782465,-0.2474732846,1
500,195,-0.5390026569,-0.5083914399,1
500,211,-0.340401113,-0.9092181325,1
500,227,-0.3285006583,-1.608843565,1
500,243,-0.275837481,-1.430185795,1
500,259,-0.4546391964,-1.646182656,1
500,275,-0.7186636925,-1.257716417,1
500,291,-0.2622889876,-1.388761997,1
500,307,0.2420047522,-1.046755075,1
500,323,0.3894154429,-0.6445844173,1
500,339,0.81765908,-0.5287362337,1
500,355,1.941201687,-0.1322428286,1
500,371,1.564715385,0.1571883261,1
500,387,1.185915112,0.0535633862,1
500,403,0.7478698492,0.09768766165,1
516,19,0.5595824718,1.248641491,1
516,35,0.3971434534,0.7614943385,1
516,51,0.1354081035,0.6030192375,1
516,67,-0.09523698688,0.4613967538,1
516,83,0.05379357561,0.6277508736,1
516,99,0.1465144455,0.771081984,1
516,115,-0.08111152053,0.6489591599,1
516,131,0.4057890773,0.13544631,1
516,147,0.8009480238,-0.1567417979,1
516,163,-0.4222563505,-0.5526356697,1
516,179,-1.27562499,-1.201989532,1
516,195,-1.657485723,-0.7426711321,1
516,211,-0.6419543624,-0.858537674,1
516,227,-0.8088719249,-1.787354112,1
516,243,-0.8164172173,-1.73412466,1
516,259,-0.7651923895,-1.773879528,1
516,275,-0.9466248155,-1.876288414,1
516,291,-0.6865367293,-2.077129364,1
516,307,-0.1250010282,-1.320292592,1
516,323,-0.0365241766,-1.232812643,1
516,339,0.3127519488,-0.9293140173,1
516,355,1.327050328,-0.1672974825,1
516,371,1.704328895,0.3170853853,1
516,387,0.7840788364,0.08305932581,1
516,403,0.4168612361,0.0974110961,1
532,19,0.3849411607,1.512031674,1
532,35,0.004943966866,1.118755102,1
532,51,-0.954041481,1.579949975,1
532,67,NaN,NaN,2
532,83,0.1556335092,0.922106564,1
532,99,0.517031312,1.020308971,1
532,115,0.6099833846,0.703821063,1
532,131,0.767555356,0.2796365023,1
532,147,0.929361105,0.1583057046,1
532,163,0.02655728161,0.08558809757,1
532,179,-0.9066058397,0.8646327853,1
532,195,-0.7443829179,0.9290722609,1
532,211,-0.3848763704,-0.4651744366,1
532,227,-1.178217292,-1.209110737,1
532,243,-1.465428233,-1.547247767,1
532,259,-1.117076397,-1.411232233,1
532,275,-0.6409813166,-2.012378693,1
532,291,-0.2789822817,-2.201159477,1
532,307,-0.2360766232,-1.17358458,1
532,323,-0.1599754989,-1.163505197,1
532,339,-0.1917769909,-1.111065984,1
532,355,0.2452772856,-0.5488366485,1
532,371,0.4890685081,0.03836068511,1
532,387,0.21692276,-0.03245735168,1
532,403,0.2121097445,-0.01493126154,1
548,19,1.072586417,1.793968439,1
548,35,NaN,NaN,2
548,51,NaN,NaN,2
548,67,NaN,NaN,2
548,83,NaN,NaN,2
548,99,0.9744807482,0.7875242233,1
548,115,1.517514467,0.5565822124,1
548,131,1.327778101,0.4099402428,1
548,147,0.46192348,0.7199554443,1
548,163,0.1818528175,1.062772393,1
548,179,0.1466595829,2.020628452,1
548,195,0.168810904,1.942340612,1
548,211,-0.6000654697,-0.1068561077,1
548,227,-1.805864096,-0.6348670721,1
548,243,NaN,NaN,2
548,259,-1.513216019,-1.544586658,1
548,275,-0.1350287795,-2.169831753,1
548,291,0.587231636,-1.844488978,1
548,307,0.5652793646,-1.009067297,1
548,323,0.3530563116,-1.067058921,1
548,339,-0.5586604476,-1.121427774,1
548,355,-1.203575134,-0.719568789,1
548,371,-0.7385209799,-0.5401405692,1
548,387,-0.6329050064,-0.430197835,1
548,403,-0.003796696663,-0.5186910629,1
