PIVlab, ASCII chart output - 20-Jul-2025
FRAME: 8, filenames: A:[8]MAX_TgKrt18GFPUtrmcherry_Control_TimeSeries01.avi & B:[9]MAX_TgKrt18GFPUtrmcherry_Control_TimeSeries01.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
468,371,1.180371165,-1.031970501,1
468,387,1.67969358,-1.172559738,1
468,403,2.134217739,-0.8480722904,1
484,19,0.8088288307,1.338724375,1
484,35,0.9411149025,1.586280346,1
484,51,1.379804373,1.399817467,1
484,67,1.939671159,0.7816172838,1
484,83,2.173705578,0.3799706101,1
484,99,2.169055462,-0.001333206892,1
484,115,1.744278431,0.3831757307,1
484,131,1.475228548,0.5266666412,1
484,147,1.242098331,-0.08171036839,1
484,163,1.056628227,-0.9950139523,1
484,179,0.9275051951,-1.476716042,1
484,195,NaN,NaN,2
484,211,0.386470139,-2.042731285,1
484,227,0.6299088001,-2.724387169,1
484,243,1.278329849,-2.177493811,1
484,259,1.717855811,-1.549593806,1
484,275,1.646642804,-1.673432112,1
484,291,1.712193966,-1.836227179,1
484,307,1.81593585,-2.150911093,1
484,323,1.478840351,-2.006994247,1
484,339,1.723067403,-1.803260207,1
484,355,1.524098873,-1.561937451,1
484,371,1.309850454,-1.416604042,1
484,387,1.546339512,-1.457167149,1
484,403,1.704997659,-1.204253674,1
500,19,0.7986889482,2.126224995,1
500,35,1.101734519,2.715034962,1
500,51,1.471014023,1.713471889,1
500,67,1.854801774,0.8295429349,1
500,83,2.860197067,-0.03218686581,1
500,99,2.935873032,-0.03047281504,1
500,115,2.004014969,0.6542563438,1
500,131,1.418269396,0.5221254826,1
500,147,1.380788803,0.1191869825,1
500,163,1.231997132,-0.6677925587,1
500,179,0.8713573813,-1.104644775,1
500,195,0.6471850872,-1.446506858,1
500,211,0.8262001872,-2.019940376,1
500,227,1.034664035,-1.857365489,1
500,243,1.644661784,-1.941629171,1
500,259,1.748244286,-1.788753986,1
500,275,1.338081121,-2.014015198,1
500,291,1.334455848,-1.917255282,1
500,307,1.38476181,-1.731365561,1
500,323,1.305858374,-1.569458485,1
500,339,1.651133418,-1.222725749,1
500,355,1.645545363,-1.188199043,1
500,371,NaN,NaN,2
500,387,NaN,NaN,2
500,403,0.7354770899,-1.149751902,1
516,19,0.5032060146,1.619474649,1
516,35,1.017171741,2.358560085,1
516,51,1.669086456,1.614228964,1
516,67,2.317089081,0.7929589152,1
516,83,2.443103075,0.1984043717,1
516,99,1.915037036,0.1416315734,1
516,115,1.434106588,0.04490710795,1
516,131,0.8393006325,0.1296905726,1
516,147,NaN,NaN,2
516,163,1.119116783,0.2208964527,1
516,179,1.202290893,-0.2270047665,1
516,195,1.728374362,-0.9904410839,1
516,211,1.485677242,-1.784680367,1
516,227,1.154720545,-2.028991938,1
516,243,1.141170263,-2.219300508,1
516,259,1.19553566,-2.305151939,1
516,275,1.032126069,-2.073608875,1
516,291,1.009574413,-1.781944275,1
516,307,0.9956321716,-1.653426647,1
516,323,1.098435402,-1.344215155,1
516,339,1.289170265,-0.8716411591,1
516,355,1.744575858,-0.9664788246,1
516,371,1.497885823,-1.090457559,1
516,387,0.8832143545,-1.134056091,1
516,403,0.713830471,-0.9693410397,1
532,19,0.4109612107,1.547057867,1
532,35,1.016274452,1.837852955,1
532,51,NaN,NaN,2
532,67,NaN,NaN,2
532,83,1.255524874,0.5040510893,1
532,99,1.135494709,0.2578561008,1
532,115,1.233137488,-0.4871678948,1
532,131,0.08392500877,-0.4634944201,1
532,147,NaN,NaN,2
532,163,NaN,NaN,2
532,179,1.277324677,-0.9651348591,1
532,195,1.721991539,-1.545065641,1
532,211,1.613409281,-1.876044035,1
532,227,0.8497136235,-2.291267633,1
532,243,0.603630662,-2.201112747,1
532,259,0.8579458594,-2.214303017,1
532,275,1.013313532,-1.742657661,1
532,291,1.053058743,-1.574290156,1
532,307,1.234934807,-1.410702467,1
532,323,NaN,NaN,2
532,339,1.13742578,-2.405239105,1
532,355,1.13770175,-1.269004107,1
532,371,0.6371541619,-0.7889659405,1
532,387,1.031017423,-0.6440150738,1
532,403,1.929003835,-0.8957042694,1
548,19,0.1860634089,1.731230736,1
548,35,0.9805237055,1.889318109,1
548,51,NaN,NaN,2
548,67,2.606971502,1.060067773,1
548,83,NaN,NaN,2
548,99,1.242207527,0.2322747707,1
548,115,1.888653636,-0.7765865326,1
548,131,NaN,NaN,2
548,147,0.9434071779,-1.05092454,1
548,163,1.262148738,-1.389295816,1
548,179,0.8894767165,-2.081458092,1
548,195,0.3967320919,-2.301820278,1
548,211,0.6103205681,-2.386177063,1
548,227,0.9870221615,-2.273778915,1
548,243,0.7323263884,-2.20709753,1
548,259,0.8758903742,-1.818460941,1
548,275,1.379438877,-1.220086575,1
548,291,1.552883148,-1.176820397,1
548,307,1.56817925,-1.783496976,1
548,323,1.372228026,-2.181929111,1
548,339,0.8243575096,-2.767051697,1
548,355,0.5311268568,-1.599914312,1
548,371,NaN,NaN,2
548,387,1.27553463,-0.889667809,1
548,403,2.525661945,-1.195078135,1
