PIVlab, ASCII chart output - 20-Jul-2025
FRAME: 6, filenames: A:[6]MAX_TgKrt18GFPUtrmcherry_Control_TimeSeries01.avi & B:[7]MAX_TgKrt18GFPUtrmcherry_Control_TimeSeries01.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
468,291,1.324640155,-2.231400251,1
468,307,1.310938597,-1.950290799,1
468,323,1.469767332,-2.044498444,1
468,339,1.611999035,-1.596613765,1
468,355,1.584374905,-1.308836102,1
468,371,1.960508347,-1.341254592,1
468,387,2.525957584,-0.9010296464,1
468,403,NaN,NaN,2
484,19,1.718770742,1.385270476,1
484,35,1.736947775,0.7959708571,1
484,51,1.636642694,0.3410214484,1
484,67,1.673012257,-0.2724375725,1
484,83,1.734501004,-0.5109280348,1
484,99,2.043201923,-0.532494545,1
484,115,1.873863697,-1.219365835,1
484,131,2.03950119,-1.675454378,1
484,147,2.072354317,-1.247000694,1
484,163,1.942175627,-1.385899663,1
484,179,1.476384759,-1.417400479,1
484,195,1.16252172,-1.927699804,1
484,211,1.897868156,-2.621846676,1
484,227,2.135561943,-2.933375835,1
484,243,1.720974803,-2.610011816,1
484,259,1.284056067,-1.93806529,1
484,275,0.9959557056,-2.594516039,1
484,291,0.9032434225,-2.40760231,1
484,307,1.24561286,-2.035552263,1
484,323,1.010227799,-2.137337685,1
484,339,0.7456692457,-1.552587032,1
484,355,0.9049403667,-1.178958893,1
484,371,1.457356453,-1.570906758,1
484,387,2.107851505,-0.9336726665,1
484,403,NaN,NaN,2
500,19,1.176888704,1.390137196,1
500,35,1.610213161,1.070234895,1
500,51,1.778888464,0.5890513062,1
500,67,2.371263266,0.006879709661,1
500,83,2.153033972,-0.2153345346,1
500,99,2.008920431,-0.5713142157,1
500,115,2.127935648,-1.078908443,1
500,131,2.007439375,-1.376814604,1
500,147,1.934774518,-1.04568851,1
500,163,1.851234198,-1.113285422,1
500,179,1.88290751,-1.094326258,1
500,195,1.617083073,-1.298758984,1
500,211,NaN,NaN,2
500,227,2.312654495,-2.720695734,1
500,243,1.685253143,-2.378797293,1
500,259,1.263162613,-2.189284086,1
500,275,1.003291368,-2.093501806,1
500,291,0.8831281662,-2.336504459,1
500,307,0.8978801966,-2.018280983,1
500,323,0.9381984472,-2.201403379,1
500,339,0.5243736506,-1.892814398,1
500,355,0.4170506597,-1.395672202,1
500,371,1.466772795,-1.711907625,1
500,387,1.383952141,-1.045087576,1
500,403,1.782307863,-0.768009603,1
516,19,1.826937318,1.37197268,1
516,35,0.9454152584,1.483867884,1
516,51,1.744523048,0.8149741292,1
516,67,2.762197495,0.6274008751,1
516,83,2.66351223,-0.08515584469,1
516,99,2.360160351,-0.2682279944,1
516,115,2.111114025,-0.7570994496,1
516,131,1.610591173,-1.365210056,1
516,147,1.664766788,-1.357118249,1
516,163,2.011055231,-1.55146277,1
516,179,2.036104679,-2.381009102,1
516,195,1.317166686,-2.88357234,1
516,211,1.110791445,-2.603837967,1
516,227,1.598691463,-2.707722425,1
516,243,1.435201645,-2.561493397,1
516,259,-0.2715453506,-2.283850908,1
516,275,0.6821413636,-2.187534571,1
516,291,0.5985001326,-2.368023157,1
516,307,0.2041729093,-2.349564314,1
516,323,0.6581441164,-1.87230134,1
516,339,0.6559758186,-1.87406826,1
516,355,0.3938861489,-1.469622135,1
516,371,1.610892177,-2.009010792,1
516,387,1.458525896,-1.792473316,1
516,403,1.964082837,-1.023325443,1
532,19,1.94159627,1.263472557,1
532,35,2.527895212,0.9630002379,1
532,51,2.516106844,0.6610865593,1
532,67,2.264209032,0.5923678875,1
532,83,2.529938698,-0.3322974741,1
532,99,2.089023113,-0.6538698673,1
532,115,1.209271669,-0.1149761677,1
532,131,1.514423013,-1.096032143,1
532,147,1.606741667,-1.450590134,1
532,163,2.087667942,-1.772939444,1
532,179,1.717697144,-2.53710103,1
532,195,1.004622698,-3.265550137,1
532,211,1.325397849,-3.304921627,1
532,227,1.127931476,-3.439561367,1
532,243,0.7615885139,-3.372119665,1
532,259,0.2138026953,-2.374087811,1
532,275,0.7867134809,-2.73233819,1
532,291,0.6966450214,-2.461400509,1
532,307,0.4698864222,-2.022755384,1
532,323,0.6260721087,-1.80968523,1
532,339,0.9629557133,-1.443108201,1
532,355,NaN,NaN,2
532,371,NaN,NaN,2
532,387,1.475727677,-3.230360985,1
532,403,0.4113280773,-2.384552479,1
548,19,2.233179569,0.8779788017,1
548,35,2.165037394,0.4261938334,1
548,51,2.066432714,0.5482573509,1
548,67,2.244649649,0.4138292372,1
548,83,2.25128293,0.1195602417,1
548,99,1.686959743,-0.3862008452,1
548,115,1.766660452,-0.9335662127,1
548,131,1.945442915,-1.573055983,1
548,147,1.575187087,-2.008172512,1
548,163,1.743800998,-2.982995987,1
548,179,1.529768467,-2.613111019,1
548,195,1.08158195,-3.740514278,1
548,211,0.5364311934,-3.943864346,1
548,227,0.8841192722,-4.48316288,1
548,243,1.132254839,-3.949281693,1
548,259,0.6453750134,-3.121032,1
548,275,1.020386696,-3.248985291,1
548,291,0.9743160009,-2.664512634,1
548,307,0.9423908591,-2.261198997,1
548,323,1.321697831,-2.05150795,1
548,339,1.59690845,-0.8976728916,1
548,355,NaN,NaN,2
548,371,0.639566958,-1.667493343,1
548,387,0.8341319561,-1.667729378,1
548,403,0.2743170261,-2.134531021,1
