PIVlab, ASCII chart output - 23-Oct-2024
FRAME: 9, filenames: A:[9]AVI_Pos00d_TimeSrs0000_TgUtrmcherry_K4K8MO.avi & B:[10]AVI_Pos00d_TimeSrs0000_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
783,673,-0.01999902725,-2.448537827,1
783,705,NaN,NaN,2
783,737,NaN,NaN,2
783,769,NaN,NaN,2
783,801,NaN,NaN,2
783,833,-5.946632385,-2.956935406,1
783,865,-8.603010178,-3.354294777,1
783,897,-9.762058258,-2.70173502,1
783,929,-9.377497673,-3.318475723,1
783,961,-8.775097847,-4.125378132,1
783,993,-7.39418602,-4.895371437,1
783,1025,-6.006681442,-3.215559959,1
783,1057,NaN,NaN,2
783,1089,-7.305683136,-3.234008789,1
783,1121,-6.334332943,-3.418411732,1
783,1153,NaN,NaN,2
783,1185,-11.36929417,0.2639355659,1
783,1217,-6.588651657,-0.3841594458,1
783,1249,NaN,NaN,2
783,1281,NaN,NaN,2
783,1313,NaN,NaN,2
783,1345,4.06000042,1.849328041,1
783,1377,-1.44045639,5.041501999,1
783,1409,-0.223203063,2.050791502,1
783,1441,-2.143602133,1.423169017,1
783,1473,-2.743497372,-0.2163293362,1
783,1505,NaN,NaN,2
783,1537,-2.928177357,-1.245138884,1
783,1569,NaN,NaN,2
783,1601,-2.266659021,3.922311783,1
783,1633,-3.251772404,3.151215076,1
783,1665,-5.21931839,5.711676598,1
783,1697,NaN,NaN,2
783,1729,-5.896007538,3.338724613,1
783,1761,-6.492408276,3.411775589,1
783,1793,-6.556085587,3.753285646,1
783,1825,-6.296478271,2.623512745,1
783,1857,NaN,NaN,2
783,1889,-3.771953106,2.362434387,1
783,1921,-1.953329086,2.080797672,1
783,1953,-0.4893302917,5.833341599,1
783,1985,NaN,NaN,2
783,2017,-0.6021037102,-3.165683985,1
815,33,3.103788137,2.493948936,1
815,65,2.417668581,-4.026726246,1
815,97,2.059244156,-2.564071894,1
815,129,2.420096397,-3.52140975,1
815,161,2.754058123,-1.934431076,1
815,193,NaN,NaN,2
815,225,3.137263775,-6.329009056,1
815,257,NaN,NaN,2
815,289,NaN,NaN,2
815,321,NaN,NaN,2
815,353,2.529197931,-4.687782764,1
815,385,4.792967319,-4.78986454,1
815,417,5.155005455,-6.765705585,1
815,449,NaN,NaN,2
815,481,NaN,NaN,2
815,513,0.3801834583,-4.323543072,1
815,545,NaN,NaN,2
815,577,NaN,NaN,2
815,609,NaN,NaN,2
815,641,-1.674120307,-3.32068038,1
815,673,-1.185947657,-3.355551958,1
815,705,NaN,NaN,2
815,737,NaN,NaN,2
815,769,-3.641184568,-3.318451881,1
815,801,-2.543454885,-3.502924681,1
815,833,-4.121727943,-2.168507099,1
815,865,-5.527775764,-2.010077953,1
815,897,-5.978171825,-1.081035852,1
815,929,-7.08783102,-3.252270222,1
815,961,-7.315636158,-4.011762619,1
815,993,-7.761209488,-4.060216904,1
815,1025,-7.328285694,-3.757041931,1
815,1057,-5.919421196,-4.42359972,1
815,1089,-6.160288811,-4.471612453,1
815,1121,-6.202472687,-4.416921616,1
815,1153,-5.301004887,-3.803230524,1
815,1185,NaN,NaN,2
815,1217,NaN,NaN,2
815,1249,-4.030993462,-3.127776861,1
815,1281,NaN,NaN,2
815,1313,NaN,NaN,2
815,1345,1.129726171,0.8930695057,1
815,1377,0.4383939505,1.51787591,1
815,1409,0.2565207481,0.576312542,1
815,1441,NaN,NaN,2
815,1473,-3.905404091,-1.093624234,1
815,1505,-6.125013828,-2.235986233,1
815,1537,-6.845675945,-3.474771023,1
815,1569,-3.780213594,-0.4061670303,1
815,1601,-3.104649544,3.417174339,1
815,1633,-4.272002697,4.855575562,1
815,1665,-3.906587601,3.864804029,1
815,1697,NaN,NaN,2
815,1729,NaN,NaN,2
815,1761,-3.833064079,3.2926898,1
815,1793,-3.736485004,3.059790611,1
815,1825,-4.455429554,4.949123383,1
815,1857,-5.038008213,4.135661125,1
815,1889,NaN,NaN,2
815,1921,NaN,NaN,2
815,1953,-0.7723155022,5.835704803,1
815,1985,0.276371181,5.244279861,1
815,2017,NaN,NaN,2
847,33,2.871667147,2.5376122,1
847,65,2.759362698,-6.007616997,1
847,97,NaN,NaN,2
847,129,NaN,NaN,2
847,161,NaN,NaN,2
847,193,NaN,NaN,2
847,225,NaN,NaN,2
847,257,-15.20746613,-4.482878208,1
847,289,NaN,NaN,2
847,321,-0.8446784019,-4.895348072,1
847,353,3.756587029,-4.143323898,1
847,385,3.989424944,-3.458123684,1
847,417,6.690186977,-5.054990768,1
847,449,8.307542801,-5.479055405,1
847,481,NaN,NaN,2
847,513,NaN,NaN,2
847,545,-1.676874757,-1.836298466,1
847,577,-3.987808228,-3.439790487,1
847,609,NaN,NaN,2
847,641,-1.307228804,-5.695764065,1
847,673,-1.253021002,-3.375366926,1
847,705,NaN,NaN,2
847,737,NaN,NaN,2
847,769,NaN,NaN,2
847,801,-2.424522161,-4.570936203,1
847,833,-2.187517643,-2.191534758,1
847,865,-2.956877232,-0.768584013,1
847,897,-2.021526814,-3.374725819,1
847,929,NaN,NaN,2
847,961,NaN,NaN,2
847,993,-7.049790859,-4.651176453,1
847,1025,NaN,NaN,2
847,1057,NaN,NaN,2
847,1089,-6.549181461,-5.443221092,1
847,1121,-6.266709805,-5.158797264,1
847,1153,-4.577903748,-3.781714678,1
847,1185,-3.177203655,-2.1155653,1
847,1217,-3.531639099,-0.8612632751,1
847,1249,-2.352380276,-1.027410269,1
847,1281,-2.505139589,0.03927898407,1
847,1313,-1.814883471,1.229441881,1
847,1345,-1.098460317,0.1782764196,1
847,1377,NaN,NaN,2
847,1409,-1.739847302,-0.8704560995,1
847,1441,-2.213092804,-0.803175211,1
847,1473,-3.657234669,-1.832308054,1
847,1505,-4.899343967,-5.134091377,1
847,1537,NaN,NaN,2
847,1569,-6.799930096,0.2200151086,1
847,1601,NaN,NaN,2
847,1633,-6.561785698,5.628907204,1
847,1665,-5.777466297,4.174766541,1
847,1697,NaN,NaN,2
847,1729,NaN,NaN,2
847,1761,-2.950216293,3.932943344,1
847,1793,-1.402423859,2.808481932,1
847,1825,-3.669166565,4.203638554,1
847,1857,-2.767221451,2.952044964,1
847,1889,0.4093093872,3.320953369,1
847,1921,0.6741790771,2.722903013,1
847,1953,1.075890541,4.818372726,1
847,1985,NaN,NaN,2
847,2017,0.07709664106,-2.458099842,1
879,33,NaN,NaN,2
879,65,4.701355934,-4.931345463,1
879,97,NaN,NaN,2
879,129,NaN,NaN,2
879,161,NaN,NaN,2
879,193,NaN,NaN,2
879,225,NaN,NaN,2
879,257,NaN,NaN,2
879,289,NaN,NaN,2
879,321,NaN,NaN,2
879,353,1.977235556,-3.603621483,1
879,385,2.351120949,-1.283321857,1
879,417,NaN,NaN,2
879,449,7.215003014,-4.20602417,1
879,481,4.071246147,-4.494019508,1
879,513,-0.7873572707,-1.339831829,1
879,545,NaN,NaN,2
879,577,NaN,NaN,2
879,609,NaN,NaN,2
879,641,-0.3859417439,-5.727100372,1
879,673,-1.578061581,-3.549411774,1
879,705,-1.297758341,-3.675403357,1
879,737,NaN,NaN,2
879,769,NaN,NaN,2
879,801,-3.057978153,-4.942426682,1
879,833,-3.470783472,-3.762013197,1
879,865,-3.911433458,-3.855296612,1
879,897,-4.541735649,-5.345194817,1
879,929,-3.537219048,-7.428030968,1
879,961,-2.601962566,-6.344482899,1
879,993,NaN,NaN,2
879,1025,NaN,NaN,2
879,1057,NaN,NaN,2
879,1089,-6.121509552,-5.359580994,1
879,1121,-5.210937977,-4.624289513,1
879,1153,-3.757753849,-4.848319054,1
879,1185,NaN,NaN,2
879,1217,NaN,NaN,2
879,1249,-1.360666633,0.46759516,1
879,1281,-1.687246323,1.130168319,1
879,1313,-1.404900432,0.08537834883,1
879,1345,-0.9521256089,-0.4876808822,1
879,1377,NaN,NaN,2
879,1409,-0.9603104591,-1.367048502,1
879,1441,-2.460809469,-1.091118574,1
879,1473,-3.22133255,-1.418925285,1
879,1505,-3.389472485,-2.170630217,1
879,1537,NaN,NaN,2
879,1569,NaN,NaN,2
879,1601,-6.103496075,7.08280611,1
879,1633,-6.475053787,5.345276356,1
879,1665,-6.409679413,4.508730888,1
879,1697,-7.117331982,4.441609383,1
879,1729,-4.943582058,4.728828907,1
879,1761,-3.581085205,5.367194176,1
879,1793,NaN,NaN,2
879,1825,-2.050077438,4.001494408,1
879,1857,-0.3620140553,3.392398119,1
879,1889,0.07200312614,2.925781488,1
879,1921,1.748733282,4.667299747,1
879,1953,1.195882916,4.372175217,1
879,1985,-0.7285376787,1.769719362,1
879,2017,-0.8628951311,-1.940432787,1
911,33,2.027041674,2.863624096,1
911,65,2.770067215,-3.139585972,1
911,97,3.917548656,-4.599771976,1
911,129,2.587363243,-2.525693417,1
911,161,2.665128231,-2.634231806,1
911,193,3.365561485,-3.967277527,1
911,225,NaN,NaN,2
911,257,-11.92888546,9.639182091,1
911,289,NaN,NaN,2
911,321,NaN,NaN,2
911,353,NaN,NaN,2
911,385,3.142072439,-3.883693457,1
911,417,2.572746277,-2.8472054,1
911,449,2.595906734,-3.269521475,1
911,481,1.775220871,-1.717496872,1
911,513,NaN,NaN,2
911,545,NaN,NaN,2
911,577,NaN,NaN,2
911,609,NaN,NaN,2
911,641,NaN,NaN,2
911,673,-3.290584564,-4.098437786,1
911,705,-2.96857214,-3.911494732,1
911,737,-2.271798372,-4.302806854,1
911,769,-3.597191811,-5.871149063,1
911,801,-3.962150812,-4.905164719,1
911,833,-4.323246956,-3.833459377,1
911,865,-4.687656879,-3.734534264,1
911,897,-6.262360096,-5.627407074,1
911,929,-5.211779594,-8.103035927,1
911,961,NaN,NaN,2
911,993,NaN,NaN,2
911,1025,-8.079141617,-11.45593834,1
911,1057,NaN,NaN,2
911,1089,NaN,NaN,2
911,1121,-4.205452919,-3.865099907,1
911,1153,NaN,NaN,2
911,1185,NaN,NaN,2
911,1217,-1.518832326,-0.2300030589,1
911,1249,-0.5281612277,0.5882311463,1
911,1281,0.153044939,2.013203621,1
911,1313,-0.3797841072,0.5632498264,1
911,1345,-0.6759554148,-0.3407776654,1
911,1377,-1.096460104,-1.036738396,1
911,1409,-1.765072107,-1.332268834,1
911,1441,-2.456819296,-1.181881189,1
911,1473,-2.480500698,-0.4970114231,1
911,1505,-2.438506842,0.06154108047,1
911,1537,-1.839746475,1.203856826,1
911,1569,-0.4912326336,3.372297764,1
911,1601,NaN,NaN,2
911,1633,-5.530311584,7.31291008,1
911,1665,-5.156166553,5.825057983,1
911,1697,-3.800760269,5.004876137,1
911,1729,-4.059971333,5.217943192,1
911,1761,-3.928838968,6.817076683,1
911,1793,NaN,NaN,2
911,1825,NaN,NaN,2
911,1857,1.460483074,2.275623083,1
911,1889,1.109259129,2.268381357,1
911,1921,NaN,NaN,2
911,1953,-0.4980123043,2.497535706,1
911,1985,-0.4347991347,0.1205440462,1
911,2017,-1.825476527,-2.300548553,1
943,33,3.651074648,2.411200047,1
943,65,3.2779181,-2.174100876,1
943,97,3.561210632,-1.842668772,1
943,129,3.823429585,-1.744040132,1
943,161,3.573447943,-1.686881065,1
943,193,4.02154541,-2.256675482,1
943,225,3.402154207,-2.557240486,1
943,257,NaN,NaN,2
943,289,NaN,NaN,2
943,321,NaN,NaN,2
943,353,NaN,NaN,2
943,385,2.554677248,-3.701696873,1
943,417,2.449548483,-4.059817791,1
943,449,2.114588976,-3.477891922,1
943,481,1.229881167,-1.104391336,1
943,513,NaN,NaN,2
943,545,-3.61691618,1.97427392,1
943,577,NaN,NaN,2
943,609,NaN,NaN,2
943,641,-4.209928513,-5.243582249,1
943,673,-3.366669416,-4.315024376,1
943,705,-3.482197285,-4.186433315,1
943,737,-4.408280373,-4.811627865,1
943,769,-5.098574162,-5.775949955,1
943,801,-4.733678818,-4.72796011,1
943,833,-5.319169521,-3.547872066,1
943,865,-5.467089653,-3.114548683,1
943,897,-5.551899433,-3.636305094,1
943,929,NaN,NaN,2
943,961,-5.373279095,-3.296793938,1
943,993,-5.68373394,-6.701236248,1
943,1025,-4.225155354,-8.682253838,1
943,1057,NaN,NaN,2
943,1089,NaN,NaN,2
943,1121,NaN,NaN,2
943,1153,-3.877840996,-3.066126823,1
943,1185,-3.327517986,-1.459544659,1
943,1217,-1.487591147,-0.1499137878,1
943,1249,-0.1865983009,0.4613907039,1
943,1281,0.4384463429,1.672702312,1
943,1313,0.468942523,0.668415308,1
943,1345,NaN,NaN,2
943,1377,NaN,NaN,2
943,1409,NaN,NaN,2
943,1441,-2.190888405,-2.149972916,1
943,1473,-2.55593586,-0.5030716658,1
943,1505,-2.36101222,0.4024498463,1
943,1537,-0.6043629646,1.866017342,1
943,1569,0.8000328541,3.119313955,1
943,1601,NaN,NaN,2
943,1633,NaN,NaN,2
943,1665,NaN,NaN,2
943,1697,-3.407485008,5.397729397,1
943,1729,-3.716171741,6.26705122,1
943,1761,-3.893525124,7.071427345,1
943,1793,NaN,NaN,2
943,1825,-0.8204882145,1.6303339,1
943,1857,1.783264399,2.363159657,1
943,1889,0.4463062286,0.7610607147,1
943,1921,-1.563051343,1.19370091,1
943,1953,NaN,NaN,2
943,1985,-0.170425117,1.044514894,1
943,2017,-1.209021807,-3.054011345,1
975,33,6.308343887,1.885592461,1
975,65,4.016887665,-0.7495286465,1
975,97,3.489257097,-1.711039066,1
975,129,3.552499294,-2.186986446,1
975,161,3.408813953,-1.444985867,1
975,193,5.045377254,-0.9144484997,1
975,225,4.641775131,-0.9603466988,1
975,257,NaN,NaN,2
975,289,NaN,NaN,2
975,321,2.63840127,-2.184704781,1
975,353,2.217952967,-2.518845081,1
975,385,1.771943092,-3.290960312,1
975,417,2.254741907,-4.13419342,1
975,449,1.946723938,-3.476625204,1
975,481,0.2094147205,-1.283138752,1
975,513,-0.6790857315,-0.387345314,1
975,545,-1.497791529,0.9942897558,1
975,577,-2.546879768,0.2297008038,1
975,609,NaN,NaN,2
975,641,-3.775290489,-5.203532219,1
975,673,-3.34231329,-6.447994232,1
975,705,-3.50130105,-5.292933464,1
975,737,NaN,NaN,2
975,769,NaN,NaN,2
975,801,-4.75317955,-4.929807186,1
975,833,-5.235836029,-3.437223434,1
975,865,-5.748521328,-3.202682972,1
975,897,-5.731724262,-3.393526316,1
975,929,-7.352273941,-4.010735512,1
975,961,-7.744670868,-5.433991432,1
975,993,-6.169754505,-4.106294155,1
975,1025,NaN,NaN,2
975,1057,NaN,NaN,2
975,1089,NaN,NaN,2
975,1121,NaN,NaN,2
975,1153,NaN,NaN,2
975,1185,-2.929990053,-0.2365098596,1
975,1217,-1.738907218,0.1515377164,1
975,1249,-0.2761351466,1.840120554,1
975,1281,0.9088096619,0.8785983324,1
975,1313,1.383893967,0.3079251051,1
975,1345,NaN,NaN,2
975,1377,NaN,NaN,2
975,1409,-1.467813969,-0.3793848753,1
975,1441,-2.356610775,-0.5600631237,1
975,1473,-3.626897335,0.4957265258,1
975,1505,-3.532523394,1.062566757,1
975,1537,-2.529690504,3.565030098,1
975,1569,NaN,NaN,2
975,1601,NaN,NaN,2
975,1633,-2.507904053,4.492588043,1
975,1665,-3.973730564,4.119352818,1
975,1697,NaN,NaN,2
975,1729,-3.294530869,7.205827713,1
975,1761,-4.323901176,6.882446766,1
975,1793,NaN,NaN,2
975,1825,NaN,NaN,2
975,1857,NaN,NaN,2
975,1889,-1.288426518,1.0345397,1
975,1921,-0.1939496398,1.791102409,1
975,1953,0.358068049,2.025151014,1
975,1985,0.1233668029,2.233092308,1
975,2017,0.545050025,-3.438943624,1
1007,33,4.623565197,2.652179956,1
1007,65,4.455102444,-0.5682579279,1
1007,97,4.149545193,-2.477251291,1
1007,129,4.190792084,-3.008459568,1
1007,161,2.699394464,-1.809364557,1
1007,193,NaN,NaN,2
1007,225,2.83178997,-2.371756315,1
1007,257,1.871214867,-3.492672682,1
1007,289,3.209743738,-2.18264389,1
1007,321,2.848716497,-2.56373024,1
1007,353,2.415717125,-2.647388458,1
1007,385,2.340538979,-2.270643711,1
1007,417,2.397853136,-3.277323484,1
1007,449,1.957550049,-3.33500433,1
1007,481,NaN,NaN,2
1007,513,NaN,NaN,2
1007,545,0.6957547665,-1.128560424,1
1007,577,-0.429376483,0.4286417961,1
1007,609,NaN,NaN,2
1007,641,-1.471691847,-6.608512878,1
1007,673,-2.156768799,-8.187986374,1
1007,705,-2.134222746,-6.252509594,1
1007,737,NaN,NaN,2
1007,769,NaN,NaN,2
1007,801,-6.017623901,-5.750632286,1
1007,833,-2.865829945,-3.940319777,1
1007,865,-5.467179298,-3.998693228,1
1007,897,-6.061262608,-3.447766542,1
1007,929,-7.746462345,-3.425209045,1
1007,961,NaN,NaN,2
1007,993,NaN,NaN,2
1007,1025,-6.07507658,-2.476868391,1
1007,1057,NaN,NaN,2
1007,1089,NaN,NaN,2
1007,1121,NaN,NaN,2
1007,1153,NaN,NaN,2
1007,1185,0.2222428322,0.7380664945,1
1007,1217,-1.396096468,0.3424281478,1
1007,1249,1.223624468,0.3183388412,1
1007,1281,1.699265242,0.3185651898,1
1007,1313,1.830765843,-0.361843586,1
1007,1345,1.098302245,-0.09191673994,1
1007,1377,-0.2689798176,0.5068041682,1
1007,1409,-2.097225666,0.4474308491,1
1007,1441,-3.076832771,0.7022976875,1
1007,1473,-4.385451317,1.700475693,1
1007,1505,-5.0367136,2.763213158,1
1007,1537,NaN,NaN,2
1007,1569,NaN,NaN,2
1007,1601,-1.348472357,6.230329037,1
1007,1633,-0.9862225056,4.160646915,1
1007,1665,-1.374451399,2.592300892,1
1007,1697,NaN,NaN,2
1007,1729,-4.377524376,5.142642021,1
1007,1761,-5.424978256,4.8180933,1
1007,1793,-3.719780922,4.631790638,1
1007,1825,NaN,NaN,2
1007,1857,NaN,NaN,2
1007,1889,-2.105517149,1.183407784,1
1007,1921,-0.8328869939,1.687168241,1
1007,1953,0.3140579462,2.270459652,1
1007,1985,0.5095081329,2.995430946,1
1007,2017,11.5634346,-2.75343895,1
1039,33,3.997914314,4.140603542,1
1039,65,4.57110405,-0.2157703489,1
1039,97,4.610835075,-2.871584415,1
1039,129,3.780514717,-3.15839386,1
1039,161,2.141295433,-2.859521151,1
1039,193,NaN,NaN,2
1039,225,2.803322315,-1.975087762,1
1039,257,2.808668852,-1.783277869,1
1039,289,3.633843184,-1.564090252,1
1039,321,3.065201998,-1.728664517,1
1039,353,2.385241508,-2.182979822,1
1039,385,0.1545238495,-0.9231126308,1
1039,417,2.254453659,-2.512247562,1
1039,449,1.732415557,-2.209260464,1
1039,481,1.117745161,-1.772386074,1
1039,513,NaN,NaN,2
1039,545,2.906479836,-0.9509361386,1
1039,577,NaN,NaN,2
1039,609,NaN,NaN,2
1039,641,0.01081180573,-8.748073578,1
1039,673,-0.7854967117,-9.62443161,1
1039,705,0.00529062748,-9.949914932,1
1039,737,-1.915980339,-8.71807766,1
1039,769,-4.110270023,-5.644553661,1
1039,801,-4.093461037,-4.541701794,1
1039,833,-3.781077862,-3.418268204,1
1039,865,-4.731073856,-2.640318871,1
1039,897,-5.656757355,-2.939116001,1
1039,929,NaN,NaN,2
1039,961,-7.36699152,-4.077718258,1
1039,993,NaN,NaN,2
1039,1025,-7.103231907,-1.416981459,1
1039,1057,-7.81987381,-1.204619408,1
1039,1089,-7.38093853,-1.118516684,1
1039,1121,-5.944934845,-0.7028614283,1
1039,1153,-4.571070671,-3.134825706,1
1039,1185,-0.7810945511,1.212635517,1
1039,1217,-0.2409694195,0.2215774059,1
1039,1249,0.6164268255,0.616432786,1
1039,1281,1.460666299,0.9859580398,1
1039,1313,1.88155961,0.8065115213,1
1039,1345,1.43862772,0.5839920044,1
1039,1377,-1.172183037,0.802359283,1
1039,1409,-2.59210062,0.7475428581,1
1039,1441,-3.358240366,1.662149191,1
1039,1473,-3.401772976,3.850011826,1
1039,1505,-3.683314323,4.556066513,1
1039,1537,-3.564622879,2.875271082,1
1039,1569,-2.310989141,3.674602509,1
1039,1601,-0.8906174302,3.781973839,1
1039,1633,0.195560813,3.521484852,1
1039,1665,-0.4478168488,3.867699623,1
1039,1697,NaN,NaN,2
1039,1729,-4.642350674,3.903240204,1
1039,1761,-6.178732395,3.569160938,1
1039,1793,-5.544857502,3.481132746,1
1039,1825,-4.402743816,3.061683655,1
1039,1857,-2.344306231,2.222684622,1
1039,1889,-1.469856501,1.230003357,1
1039,1921,NaN,NaN,2
1039,1953,NaN,NaN,2
1039,1985,NaN,NaN,2
1039,2017,22.2090416,-1.365561247,1
1071,33,-2.559083462,3.843461275,1
1071,65,2.411532879,-1.992024302,1
1071,97,NaN,NaN,2
1071,129,NaN,NaN,2
1071,161,NaN,NaN,2
1071,193,NaN,NaN,2
1071,225,2.271710873,-1.73015368,1
1071,257,NaN,NaN,2
1071,289,2.509622812,-0.8228809834,1
1071,321,2.223417282,-0.3337395191,1
1071,353,2.001257658,-1.378157139,1
1071,385,1.832240105,0.0441185236,1
1071,417,1.781279206,-1.171779156,1
1071,449,1.750052691,-1.919013739,1
1071,481,1.290651321,-1.788742304,1
1071,513,1.145956993,-1.701983094,1
1071,545,NaN,NaN,2
1071,577,NaN,NaN,2
1071,609,NaN,NaN,2
1071,641,2.354374886,-7.752373695,1
1071,673,2.741645813,-7.865811825,1
1071,705,-0.04028981924,-8.239635468,1
1071,737,NaN,NaN,2
1071,769,NaN,NaN,2
1071,801,NaN,NaN,2
1071,833,-2.529402971,-2.735710859,1
1071,865,-3.140783787,-1.657308102,1
1071,897,-4.307383537,-2.74190259,1
1071,929,NaN,NaN,2
1071,961,-7.570595264,-3.990195513,1
1071,993,NaN,NaN,2
1071,1025,-6.136367798,-0.9642914534,1
1071,1057,-7.446692467,-0.5572203398,1
1071,1089,-7.536052227,-0.2509108484,1
1071,1121,-6.17871666,-0.02980476618,1
1071,1153,NaN,NaN,2
1071,1185,NaN,NaN,2
1071,1217,NaN,NaN,2
1071,1249,-1.199710846,1.004245281,1
1071,1281,0.01059377193,1.686819553,1
1071,1313,-0.7668768764,1.085492849,1
1071,1345,-2.107805252,0.9023852348,1
1071,1377,-2.869711399,-0.3767096996,1
1071,1409,-4.934823036,1.137269497,1
1071,1441,-4.245066643,3.081314087,1
1071,1473,-3.491985559,2.223936796,1
1071,1505,-3.534504175,2.665128708,1
1071,1537,-4.323527336,2.825636864,1
1071,1569,-3.15773797,3.305902243,1
1071,1601,-1.025135756,3.725546598,1
1071,1633,-0.6560370922,3.967193127,1
1071,1665,-1.057201147,4.109728813,1
1071,1697,-2.13443923,3.999504566,1
1071,1729,-3.495922327,3.506465673,1
1071,1761,-4.467249393,3.668762922,1
1071,1793,-4.393168926,6.466070175,1
1071,1825,-4.289682388,2.818570614,1
1071,1857,-1.7388978,1.329566717,1
1071,1889,0.4472301006,2.169222116,1
1071,1921,10.30391693,1.733811617,1
1071,1953,NaN,NaN,2
1071,1985,NaN,NaN,2
1071,2017,21.72367668,-0.9161047339,1
1103,33,0.1970438957,1.635589361,1
1103,65,NaN,NaN,2
1103,97,NaN,NaN,2
1103,129,NaN,NaN,2
1103,161,0.9208927155,-3.215469599,1
1103,193,0.246958375,-4.160661697,1
1103,225,0.3337619305,-3.740513563,1
1103,257,NaN,NaN,2
1103,289,1.257278681,-0.2455935478,1
1103,321,1.555433035,-0.2262099981,1
1103,353,0.9491298199,-0.2416175604,1
1103,385,0.8214344978,0.6112253666,1
1103,417,0.8227827549,-0.2419954538,1
1103,449,0.8162379265,-2.068931341,1
1103,481,0.984775424,-1.883546472,1
1103,513,1.019056559,-1.403448701,1
1103,545,0.8763934374,-1.071298718,1
1103,577,1.317930341,-1.430244684,1
1103,609,NaN,NaN,2
1103,641,NaN,NaN,2
1103,673,3.536330938,-6.91084671,1
1103,705,0.9576793313,-6.864419937,1
1103,737,0.5195180178,-5.876636028,1
1103,769,-1.006901979,-4.221911907,1
1103,801,-3.021926641,-2.828757286,1
1103,833,-3.580414295,-1.918252468,1
1103,865,-2.78412962,-1.580012083,1
1103,897,NaN,NaN,2
1103,929,-7.861127377,-2.803584099,1
1103,961,-7.835021019,-2.837901115,1
1103,993,-6.90139389,-2.487718344,1
1103,1025,-6.510342598,-1.075776577,1
1103,1057,-7.836051941,0.1433826685,1
1103,1089,-7.546655655,1.265598893,1
1103,1121,-6.179013252,0.4382841885,1
1103,1153,-4.711698532,0.386439383,1
1103,1185,NaN,NaN,2
1103,1217,NaN,NaN,2
1103,1249,NaN,NaN,2
1103,1281,NaN,NaN,2
1103,1313,-3.429109812,0.7182320356,1
1103,1345,NaN,NaN,2
1103,1377,-4.086647034,0.2565438747,1
1103,1409,-3.712750435,1.04815805,1
1103,1441,-3.062081814,2.426175833,1
1103,1473,-2.504802465,2.337785006,1
1103,1505,-2.971268177,2.548935413,1
1103,1537,-3.306724072,2.730511665,1
1103,1569,-2.908344746,3.980715036,1
1103,1601,NaN,NaN,2
1103,1633,0.6701204777,5.991286278,1
1103,1665,-0.004101514816,4.195288658,1
1103,1697,0.9884417057,3.746191978,1
1103,1729,NaN,NaN,2
1103,1761,NaN,NaN,2
1103,1793,NaN,NaN,2
1103,1825,-2.199471951,2.752821684,1
1103,1857,-1.360059738,3.232873917,1
1103,1889,-0.7218289971,2.3463552,1
1103,1921,NaN,NaN,2
1103,1953,NaN,NaN,2
1103,1985,NaN,NaN,2
1103,2017,NaN,NaN,2
1135,33,5.132050514,0.01029568911,1
1135,65,3.221824646,-1.154204726,1
1135,97,3.415083408,-2.58377862,1
1135,129,3.150330782,-2.520336628,1
1135,161,0.5529854298,-4.510631561,1
1135,193,-0.5004767179,-3.35123992,1
1135,225,0.5115187168,-2.240687609,1
1135,257,0.5198112726,0.02101039886,1
1135,289,0.2678662539,1.866941571,1
1135,321,0.1620024145,1.526017189,1
1135,353,NaN,NaN,2
1135,385,0.8809001446,-0.9046425223,1
1135,417,0.9390305281,-1.400458574,1
1135,449,0.2374955416,-3.254205704,1
1135,481,0.3528360128,-2.271321297,1
1135,513,1.25698328,-0.7676913738,1
1135,545,0.6396899819,-1.3922472,1
1135,577,NaN,NaN,2
1135,609,NaN,NaN,2
1135,641,NaN,NaN,2
1135,673,NaN,NaN,2
1135,705,1.098150134,-4.630131721,1
1135,737,-0.5453891754,-3.459850311,1
1135,769,NaN,NaN,2
1135,801,-3.188762903,-1.710673451,1
1135,833,-4.059428692,-1.080284834,1
1135,865,-4.676789284,-1.606793404,1
1135,897,-5.254044533,-1.9424541,1
1135,929,-6.243835449,-2.098341465,1
1135,961,-6.694754124,-1.722904682,1
1135,993,NaN,NaN,2
1135,1025,-6.322643757,-0.02160441875,1
1135,1057,-6.899502754,1.261897087,1
1135,1089,-9.609155655,0.9937759042,1
1135,1121,NaN,NaN,2
1135,1153,-0.00516462326,0.7800093889,1
1135,1185,NaN,NaN,2
1135,1217,NaN,NaN,2
1135,1249,NaN,NaN,2
1135,1281,NaN,NaN,2
1135,1313,-5.672989368,-1.86260879,1
1135,1345,-6.135734081,0.6462864876,1
1135,1377,-4.792494774,0.09353613853,1
1135,1409,-3.784908295,1.200620174,1
1135,1441,-2.998205423,1.923784018,1
1135,1473,-1.451773882,2.615869045,1
1135,1505,-2.265452147,2.56917572,1
1135,1537,-2.793156147,0.8232536316,1
1135,1569,NaN,NaN,2
1135,1601,1.525118828,6.484066963,1
1135,1633,0.5044307709,4.88342905,1
1135,1665,-0.7733108997,5.081422806,1
1135,1697,0.02613353729,3.766992807,1
1135,1729,NaN,NaN,2
1135,1761,NaN,NaN,2
1135,1793,-4.761680603,3.267227173,1
1135,1825,-1.825564384,2.853776932,1
1135,1857,-1.205290318,2.615772486,1
1135,1889,-0.1203221977,2.055449486,1
1135,1921,0.6881635189,1.119975448,1
